Date,MTUM,VLUE,QUAL,USMV,RPV,IVE,IWF,SPY
2019-04-04,924800.0,780900.0,1109700.0,3540300,98700,502600,3709600,48997500
2019-04-05,779700.0,534300.0,1683300.0,2966700,69500,717600,5487200,58621700
2019-04-08,795800.0,1638900.0,815400.0,3166100,81100,966300,13262800,53566300
2019-04-09,1511500.0,446900.0,2881700.0,2597200,38900,539900,7001200,66142300
2019-04-10,577000.0,394300.0,1293100.0,2255600,61000,277800,4812400,52601500
2019-04-11,1024300.0,434400.0,554700.0,3423500,95900,431400,5400400,55093100
2019-04-12,716600.0,694300.0,872600.0,2472000,206100,493200,3096400,69727800
2019-04-15,484500.0,449700.0,513300.0,3625200,52300,464400,5547200,49596700
2019-04-16,639900.0,508800.0,3927900.0,9107600,87900,433100,4005600,52153200
2019-04-17,623300.0,1231100.0,1270100.0,3569400,55100,362700,3410400,58268300
2019-04-18,848700.0,1813500.0,1982600.0,3765900,73400,413900,7386400,68708500
2019-04-22,433900.0,589700.0,897600.0,1999300,43700,322600,4330400,40160100
2019-04-23,582400.0,273000.0,541000.0,3046300,42600,1372800,4637200,52246600
2019-04-24,561300.0,426600.0,827000.0,3142700,53000,297500,4835200,50392900
2019-04-25,646700.0,862000.0,2443600.0,5718900,64200,463000,7033600,57770900
2019-04-26,562400.0,1737000.0,467500.0,2382100,85700,340800,7097200,50916400
2019-04-29,420400.0,1774600.0,597700.0,1994900,54600,408400,2870000,57197700
2019-04-30,855400.0,1358800.0,594800.0,2224700,90600,485500,10787200,81111700
2019-05-01,1899900.0,534000.0,752100.0,3327300,106300,584200,6326400,71671900
2019-05-02,830900.0,1285900.0,861400.0,3378000,86600,477000,7630800,65030200
2019-05-03,478900.0,309500.0,764000.0,2391600,46100,273200,6238000,56543700
2019-05-06,581200.0,607700.0,462800.0,2074300,100800,437700,7973200,107198100
2019-05-07,896900.0,809700.0,1109200.0,4133100,92000,770400,7625600,144729900
2019-05-08,1069500.0,593400.0,1254200.0,3651000,84000,534000,9254400,91568300
2019-05-09,843200.0,321600.0,783800.0,4693200,81000,777500,4953200,103471100
2019-05-10,1013700.0,559000.0,1336300.0,3184200,84600,653500,9274800,112429300
2019-05-13,1062300.0,722500.0,1060700.0,4042500,208400,952100,7531600,127290500
2019-05-14,669000.0,1126200.0,1062200.0,3072600,114600,733200,7523600,77003200
2019-05-15,646500.0,1523400.0,1028500.0,2977300,178300,625000,5739600,73956400
2019-05-16,496400.0,620900.0,553600.0,2494500,58000,628200,4250400,76749600
2019-05-17,753100.0,370600.0,1084400.0,2252700,59000,531600,5140800,100353000
2019-05-20,536800.0,642400.0,671700.0,2319300,61800,445600,5804000,62877600
2019-05-21,766100.0,749600.0,1455900.0,8799400,60100,610000,2772400,46847100
2019-05-22,380400.0,176600.0,655000.0,3287500,50500,539300,3996400,49482500
2019-05-23,710700.0,687900.0,1394700.0,3708100,73100,781300,7860000,98733800
2019-05-24,484600.0,325200.0,589600.0,1948200,33300,363600,2454000,55268100
2019-05-28,2186200.0,610700.0,1546900.0,2893500,45200,517200,4317200,70029400
2019-05-29,3204400.0,572900.0,4972500.0,3644100,155700,1012800,9460400,104972900
2019-05-30,1111100.0,376600.0,1379600.0,2530200,114500,486400,3916800,62523800
2019-05-31,1119400.0,298200.0,1025300.0,3737900,294000,731600,5460800,86862800
2019-06-03,1166600.0,1004600.0,1168800.0,4972300,122600,1030400,8052000,96428000
2019-06-04,757900.0,361700.0,657800.0,4008700,154000,820400,9171600,77231900
2019-06-05,2331200.0,1602000.0,4141400.0,4876100,123300,640900,3906400,71169700
2019-06-06,1091200.0,639500.0,695900.0,3652500,111800,573400,4966800,69430400
2019-06-07,1141200.0,501100.0,489600.0,3750300,44000,272000,3292400,74272200
2019-06-10,1636200.0,317000.0,1889400.0,5252900,87300,359500,5036000,60799100
2019-06-11,646800.0,130900.0,531600.0,2549900,206200,339100,5213200,58641300
2019-06-12,693500.0,171200.0,908300.0,2833700,147100,348000,3013200,47096300
2019-06-13,626700.0,211400.0,875100.0,3540700,206000,538000,2212000,48945200
2019-06-14,312400.0,105700.0,428800.0,2281100,63200,450600,6946800,52324700
2019-06-17,849400.0,174500.0,401200.0,2564500,36900,315400,2586000,39205700
2019-06-18,1027200.0,201900.0,604700.0,4704000,94300,545900,4502400,85434800
2019-06-19,816900.0,190800.0,668800.0,3307300,68700,513900,6102800,78674400
2019-06-20,1027200.0,145800.0,1216400.0,7521000,146000,406000,6402400,116570000
2019-06-21,473200.0,728500.0,7531100.0,2386800,39700,509200,20544800,83309500
2019-06-24,749600.0,198900.0,1790400.0,3090500,34000,362000,4695600,47582700
2019-06-25,976900.0,445800.0,374800.0,2832300,315800,473500,6252800,82028700
2019-06-26,719300.0,176400.0,1037900.0,3372100,48100,334200,4822000,51584900
2019-06-27,671800.0,136600.0,549400.0,2728900,52300,244300,4562000,40355200
2019-06-28,528200.0,1285700.0,930000.0,2823900,181500,573200,31924400,59350900
2019-07-01,1390600.0,3215100.0,3548200.0,5799000,132500,1382500,8376400,78705600
2019-07-02,1235200.0,379500.0,1924500.0,10389000,139300,628200,4776000,61504500
2019-07-03,829000.0,139900.0,299000.0,2377300,25500,342300,3723200,40898900
2019-07-05,1560000.0,155900.0,333600.0,3472000,56100,327300,2762000,51677300
2019-07-08,601900.0,176500.0,286300.0,2886500,51000,614700,3332800,45841800
2019-07-09,991000.0,392600.0,469300.0,4122900,48700,512000,6844000,41101300
2019-07-10,611600.0,154700.0,459900.0,3748100,26600,351000,3523200,58448500
2019-07-11,1052200.0,140000.0,860500.0,2246700,61300,362900,8415200,50826100
2019-07-12,907800.0,144400.0,738000.0,3352400,45000,300000,4794000,40326000
2019-07-15,538300.0,219900.0,1001700.0,2125400,62400,441200,6999600,33900000
2019-07-16,619700.0,146800.0,1028700.0,3446500,83000,815800,3063600,36650100
2019-07-17,2444600.0,134000.0,438800.0,3339300,83200,438900,3668000,36036300
2019-07-18,938500.0,187300.0,657500.0,3187500,87900,1676700,3156000,51392600
2019-07-19,1003400.0,285500.0,541300.0,3531800,194400,732500,6753600,58678600
2019-07-22,666400.0,186300.0,300500.0,3161500,107900,369900,2804400,43638100
2019-07-23,608200.0,255900.0,508100.0,2953500,47200,421700,2682800,44564500
2019-07-24,786900.0,204300.0,342400.0,5032600,82100,377100,4928800,47213200
2019-07-25,762200.0,141600.0,401100.0,3283100,65400,367400,2676800,55394100
2019-07-26,1879300.0,173800.0,1134500.0,4351200,85600,393800,2890800,45084100
2019-07-29,2307300.0,522900.0,1388400.0,4566300,54300,492900,3459200,38126500
2019-07-30,1639200.0,487900.0,862300.0,4533800,106500,435200,3010400,45849000
2019-07-31,826200.0,237800.0,617300.0,3744800,148000,579500,10254000,104245200
2019-08-01,3194900.0,573800.0,1148800.0,7705500,175200,1315600,12866000,142646600
2019-08-02,1827900.0,1307800.0,4307500.0,7858600,180700,808200,4865600,116749700
2019-08-05,1337400.0,594100.0,3982100.0,6193100,141900,2215600,11204800,178745400
2019-08-06,1932800.0,1254200.0,1924300.0,10287300,108800,594700,5875200,120711700
2019-08-07,1580800.0,928000.0,1310000.0,6181000,115600,776000,6301600,140572300
2019-08-08,1761100.0,656900.0,1277700.0,8346900,89000,474200,4576800,87713900
2019-08-09,600000.0,214300.0,887100.0,4373900,184600,628100,4284000,93730000
2019-08-12,512500.0,152100.0,491700.0,3977900,79700,361600,3420000,65527600
2019-08-13,3042100.0,469300.0,731200.0,5575500,161700,590200,7100800,94299800
2019-08-14,1030400.0,363300.0,869600.0,5350300,192300,948700,6732000,135622100
2019-08-15,1049000.0,407800.0,1321000.0,5444400,225600,632900,6868000,99556600
2019-08-16,1249500.0,303700.0,472200.0,6079400,166500,503600,4268800,83018300
2019-08-19,823100.0,165100.0,460900.0,2599600,56100,345000,4107200,53571800
2019-08-20,579000.0,300900.0,532000.0,3370300,109100,428500,3705200,51596400
2019-08-21,464600.0,151600.0,301800.0,3742200,69600,357400,3140800,49524700
2019-08-22,444600.0,160800.0,480500.0,3445500,32300,953700,3017600,51666400
2019-08-23,1497000.0,417400.0,735500.0,9339300,69700,928100,4558800,149161500
2019-08-26,566200.0,283600.0,707800.0,4118400,243300,690900,3930400,72423800
2019-08-27,594300.0,240400.0,1075600.0,4685100,62300,476000,4172800,66668900
2019-08-28,1070200.0,381100.0,1037100.0,6153400,206100,440000,5977600,59696700
2019-08-29,594700.0,341400.0,530800.0,3539600,51400,536100,3799600,57899400
2019-08-30,1510400.0,226500.0,679900.0,3685500,99700,705600,5344000,62901200
2019-09-03,717400.0,405700.0,635800.0,6671800,72100,490800,4594800,69101400
2019-09-04,1046200.0,312200.0,590100.0,3244900,164500,291600,2808000,46887300
2019-09-05,757900.0,223200.0,348200.0,4545400,104500,426400,6578800,83258100
2019-09-06,853500.0,127500.0,387100.0,4544900,41400,214400,4515200,49584300
2019-09-09,1430500.0,729700.0,709200.0,4988900,132400,480200,4500000,51260300
2019-09-10,2601900.0,1142800.0,794300.0,5443600,695800,854200,3766400,57947100
2019-09-11,2791700.0,939200.0,367200.0,6003300,341300,793500,3904400,68821100
2019-09-12,2358700.0,912600.0,579500.0,4760100,185300,660700,4245600,72908700
2019-09-13,2501000.0,540100.0,631600.0,5810200,87000,675000,10149200,62104800
2019-09-16,1234400.0,397700.0,428900.0,3359000,136500,580000,5665200,58191200
2019-09-17,1169700.0,265200.0,398100.0,3418800,103000,374900,2534400,41475500
2019-09-18,570400.0,309900.0,430200.0,2568000,79500,472100,3733600,73375800
2019-09-19,642900.0,219600.0,288800.0,3771700,207300,606800,6637600,76560500
2019-09-20,1414000.0,281700.0,386800.0,4177400,147700,636700,4596400,89565000
2019-09-23,517900.0,160300.0,453100.0,3417800,81000,354100,3384400,43476800
2019-09-24,5964800.0,425500.0,3374200.0,5271800,206100,1082800,5364000,94869400
2019-09-25,2054600.0,348200.0,1542100.0,8810700,118900,672600,4938400,71854000
2019-09-26,1980400.0,304800.0,971800.0,4543300,52400,636800,3764400,56179700
2019-09-27,1421300.0,706600.0,438200.0,3360800,113500,607000,7585600,84746600
2019-09-30,1590300.0,200700.0,726200.0,3234900,66700,524800,9002000,51662400
2019-10-01,6123600.0,597100.0,6723000.0,13452000,259000,1461400,5636000,88242400
2019-10-02,1954200.0,343100.0,2051000.0,4962700,123800,997400,7914800,122539500
2019-10-03,2659600.0,572900.0,2195100.0,6757000,315000,1056900,7276400,85278800
2019-10-04,2684300.0,1699800.0,1775700.0,6818300,44600,632100,4633200,65091200
2019-10-07,1732600.0,230100.0,864200.0,5262900,88900,775000,4178400,59610500
2019-10-08,3234400.0,470800.0,1076300.0,4538800,889300,860100,4515200,95708100
2019-10-09,1084600.0,150200.0,941200.0,3420900,92800,616100,4642000,62359400
2019-10-10,1484000.0,349400.0,1109400.0,5692700,113800,868400,3273200,55296300
2019-10-11,1490800.0,378500.0,893900.0,7412700,186800,1229300,4511200,98720400
2019-10-14,1888500.0,330100.0,480400.0,2896500,180600,538500,1762400,40394800
2019-10-15,669200.0,147100.0,466300.0,3284100,94400,853500,2985600,46754500
2019-10-16,995100.0,109800.0,606200.0,5240200,126400,484900,4862800,48928200
2019-10-17,653600.0,181700.0,733900.0,2755800,52300,503800,3625600,45736600
2019-10-18,865300.0,555000.0,405300.0,3064000,88600,646900,2459200,64304000
2019-10-21,1496200.0,171200.0,679200.0,4515500,47300,805500,1984800,39048600
2019-10-22,986600.0,474500.0,1363300.0,3608800,149300,1045000,2544800,48594700
2019-10-23,998100.0,335400.0,756600.0,3125500,112400,757800,2718800,34352200
2019-10-24,623700.0,384700.0,835700.0,3637400,82200,548600,3284800,35453100
2019-10-25,355300.0,214600.0,811600.0,3462500,136500,824000,2501200,45205400
2019-10-28,444700.0,927500.0,710800.0,3120600,203800,950400,3600800,42147000
2019-10-29,510800.0,1308900.0,678400.0,9033900,135500,758500,3659200,44284900
2019-10-30,740900.0,526100.0,654800.0,4032500,117000,770200,4800400,49643900
2019-10-31,683500.0,216900.0,834500.0,7859700,118700,658900,11138800,69053800
2019-11-01,804700.0,365800.0,533500.0,3097300,69600,1393400,6342800,71141500
2019-11-04,815500.0,368500.0,740000.0,5380700,1209800,1140500,4278800,60606900
2019-11-05,2576400.0,1285800.0,1529100.0,6557400,785600,1198900,3259600,42933200
2019-11-06,870600.0,1122300.0,641900.0,5643200,370000,1432800,3837200,46487100
2019-11-07,809700.0,341100.0,625200.0,3317000,149900,866800,3680800,54272300
2019-11-08,1004200.0,1242500.0,771200.0,3194500,110300,614400,3524800,49032100
2019-11-11,476000.0,262000.0,426900.0,2981700,74800,816300,2551200,35797300
2019-11-12,638900.0,387800.0,636700.0,3206500,37800,789900,3491600,46484600
2019-11-13,527400.0,305700.0,642700.0,4140100,96600,822600,4557200,53917700
2019-11-14,678800.0,361400.0,5564300.0,12736200,944100,465400,4743200,51219900
2019-11-15,577700.0,344800.0,1173300.0,3886600,216800,803900,4799600,62023600
2019-11-18,599900.0,165900.0,809900.0,10842500,49700,1145500,5719600,49228000
2019-11-19,625300.0,325300.0,867500.0,2743500,73600,531700,3637600,67804700
2019-11-20,753100.0,239600.0,1385500.0,3893600,86300,643200,7344000,79406200
2019-11-21,603100.0,379400.0,564000.0,2811800,106900,754700,6276400,54664700
2019-11-22,561400.0,185300.0,985100.0,2632600,37100,831300,3926000,44850200
2019-11-25,385000.0,351400.0,3346700.0,2811100,216500,1001800,3729600,48647200
2019-11-26,611600.0,646300.0,1596200.0,4740600,113600,730500,5124400,37569000
2019-11-27,1116400.0,279300.0,555600.0,2674800,33000,613900,7393200,44444600
2019-11-29,203100.0,112300.0,269700.0,1083400,14700,272800,2369200,36592700
2019-12-02,944500.0,519100.0,955300.0,3801600,358100,1111100,6128000,75767800
2019-12-03,930300.0,557400.0,616000.0,2928500,184900,1042300,8022400,73941700
2019-12-04,605500.0,992200.0,833400.0,2751300,92100,665900,4479600,49080000
2019-12-05,466700.0,409500.0,550600.0,2835200,145400,875200,5528400,40709000
2019-12-06,662000.0,420300.0,583600.0,2645900,42400,638100,7420800,48927000
2019-12-09,339800.0,204800.0,541500.0,2657300,29500,488600,4458000,34838500
2019-12-10,318000.0,379200.0,778600.0,2639200,29300,764500,6114800,52649800
2019-12-11,307900.0,464100.0,695700.0,2339300,110200,387400,4532000,53429100
2019-12-12,812200.0,616400.0,887400.0,3361300,113900,1203900,8486400,96389600
2019-12-13,762300.0,1079200.0,763800.0,4008300,159100,980500,9776400,81503900
2019-12-16,461200.0,925500.0,690900.0,2324300,752300,1060500,9107600,82749700
2019-12-17,698100.0,959900.0,1117800.0,2699300,140500,641100,5142400,61097700
2019-12-18,275400.0,207500.0,647200.0,2919100,44300,816200,3877200,48133000
2019-12-19,415200.0,258500.0,829100.0,2677000,43200,858700,6320800,85310500
2019-12-20,390600.0,265300.0,1828300.0,6206200,134600,870600,6144400,147142100
2019-12-23,635900.0,244600.0,1238000.0,3101100,89400,727200,7598400,52990000
2019-12-24,235100.0,63300.0,380000.0,1350300,41200,383300,3750800,20270000
2019-12-26,246000.0,94900.0,428800.0,1682200,187100,429400,5943600,30911200
2019-12-27,245300.0,289600.0,490900.0,2402700,73700,655000,7342000,42528800
2019-12-30,258800.0,225200.0,718100.0,3958800,115000,933600,5666800,49729100
2019-12-31,541200.0,345300.0,567100.0,2498200,79500,617000,5300800,57077300
2020-01-02,777600.0,742900.0,1885300.0,4728600,442800,2280200,6706400,59151200
2020-01-03,661700.0,276000.0,826800.0,3191200,428200,956800,8160400,77709700
2020-01-06,637500.0,400300.0,767600.0,2627500,146600,1059100,9838800,55653900
2020-01-07,480100.0,341800.0,3601600.0,3676600,94800,966000,5344800,40496400
2020-01-08,737400.0,319300.0,701900.0,3759200,154600,1044700,6499600,68296000
2020-01-09,1265800.0,652400.0,1218200.0,4662600,161000,690100,5069200,48473300
2020-01-10,600500.0,179800.0,676700.0,3603200,45300,569000,8232000,53029300
2020-01-13,483400.0,292600.0,718700.0,3232700,75400,709300,7218800,47086800
2020-01-14,658000.0,398300.0,1070900.0,4652900,79900,769000,5352400,62832800
2020-01-15,648200.0,762700.0,1140300.0,4414100,98100,817400,12532800,72056600
2020-01-16,480900.0,447700.0,911500.0,4249800,131800,457700,5381600,54050300
2020-01-17,641600.0,515400.0,721700.0,4102100,63400,556300,8424800,95846000
2020-01-21,589500.0,605000.0,947400.0,4601800,59200,763400,9147200,77742400
2020-01-22,785600.0,375900.0,912300.0,4333900,73100,469800,3574800,48914900
2020-01-23,988300.0,332600.0,865300.0,3253700,725100,658900,8570800,51963000
2020-01-24,673700.0,284500.0,903100.0,4984300,120200,967900,8043200,87578400
2020-01-27,709500.0,319200.0,1150300.0,3262000,143600,1199100,7368800,84062500
2020-01-28,917100.0,243600.0,909100.0,5018000,124800,546500,4343600,63834000
2020-01-29,761500.0,277800.0,684200.0,3881300,66200,594300,3978000,53888900
2020-01-30,858400.0,565100.0,925100.0,6537900,95900,1088800,5833600,75491800
2020-01-31,894300.0,972400.0,957400.0,4701400,150300,1564100,12314000,113845600
2020-02-03,805100.0,509600.0,1121600.0,4735300,301300,1167400,6067600,69083000
2020-02-04,1169500.0,353300.0,680100.0,4511000,67400,708700,5214800,62573200
2020-02-05,1673400.0,513700.0,964900.0,5457600,113800,985600,6392400,65951100
2020-02-06,469000.0,672900.0,582600.0,3507500,99300,475400,6883200,50359700
2020-02-07,669500.0,184400.0,642700.0,3666500,122100,535000,5430800,64139400
2020-02-10,833400.0,393300.0,1313100.0,3075500,165900,578000,3955200,42070000
2020-02-11,724900.0,783600.0,627100.0,3124000,54500,664300,4446400,54864500
2020-02-12,1702500.0,288000.0,3387300.0,4362300,46100,400200,5009600,43992700
2020-02-13,771100.0,965700.0,2212100.0,3494300,85400,436800,3880400,54501900
2020-02-14,1798700.0,677100.0,2023400.0,3705200,91500,350800,4781600,64582200
2020-02-18,827000.0,350700.0,741600.0,3810500,77300,465500,3853600,57226200
2020-02-19,3795600.0,567200.0,5644100.0,3086900,343000,509800,4094400,48814700
2020-02-20,1122000.0,387900.0,1375700.0,3610600,117800,734600,7815600,74163400
2020-02-21,1108400.0,408700.0,4847600.0,3561700,210100,3138900,7850000,113788200
2020-02-24,1250600.0,826600.0,1180400.0,6257800,168300,2531500,12878400,161088400
2020-02-25,1942400.0,763400.0,1325800.0,8344600,479700,1633800,16210000,218913200
2020-02-26,2128800.0,1099600.0,3605500.0,10318100,657300,1314900,15724800,194773800
2020-02-27,2673800.0,1139800.0,1943600.0,12483800,468900,4393400,15389600,284353500
2020-02-28,2381300.0,1796200.0,4074200.0,16727900,751900,3929100,23912400,384975800
2020-03-02,2639800.0,727500.0,3411300.0,12385900,394500,1860600,11450000,238703600
2020-03-03,1653800.0,684100.0,2987700.0,13061400,427100,1778100,9966800,300139100
2020-03-04,1545300.0,765200.0,2320500.0,6208100,291800,1620300,7126000,176613400
2020-03-05,1144800.0,720900.0,1424900.0,6288200,186200,997600,5916800,186366800
2020-03-06,1258900.0,813500.0,1870000.0,7646200,274400,1181700,7349200,228667200
2020-03-09,2251600.0,855700.0,3206400.0,9272400,783400,1495200,8876800,309417300
2020-03-10,5786300.0,2713900.0,4144600.0,14800500,873000,1168900,10884400,276444100
2020-03-11,2367400.0,1220500.0,2998000.0,8619900,750200,1266900,10076400,255316300
2020-03-12,2102700.0,1649600.0,3878100.0,17075700,424100,3164700,13687200,392220700
2020-03-13,2065900.0,1172200.0,4118200.0,12226100,457600,2494600,14725600,329566100
2020-03-16,2008900.0,853800.0,2575100.0,10590100,388700,2371100,11830400,297240000
2020-03-17,2252900.0,989000.0,3226100.0,10076100,381800,2237500,14765200,262070500
2020-03-18,1758600.0,1087200.0,3259800.0,11038600,478100,2710600,20760400,327597100
2020-03-19,2013100.0,857600.0,3322700.0,10031100,399200,2643600,11021600,289322000
2020-03-20,1170700.0,446800.0,2211900.0,8509000,278700,2415300,16062400,347158800
2020-03-23,2053900.0,425200.0,2590700.0,17770700,495000,2802300,23686400,326025200
2020-03-24,2313200.0,1276800.0,2369300.0,10179000,333000,1964300,9399600,235494500
2020-03-25,1863500.0,961000.0,3679900.0,10330300,355900,13796200,18434400,299430300
2020-03-26,2227900.0,1113800.0,3189600.0,9797300,246100,7715000,15451600,257632800
2020-03-27,1284300.0,626400.0,2472500.0,11079700,274600,3330700,13510000,224341200
2020-03-30,1118500.0,769100.0,3603000.0,6507800,402800,7177900,16340000,171369500
2020-03-31,1086000.0,2001700.0,2733100.0,7946500,263000,3167200,11746000,194881100
2020-04-01,1007300.0,771500.0,1873500.0,9661700,210700,3794400,8121600,189554600
2020-04-02,671800.0,678500.0,1756400.0,7130000,589000,2763100,10250400,177660400
2020-04-03,896000.0,432700.0,1748300.0,6831000,540200,2195800,4526400,135561200
2020-04-06,1619900.0,566500.0,2474900.0,6520300,352900,2254900,9879600,188061200
2020-04-07,1228200.0,601900.0,7883800.0,7958700,300300,3310700,7503600,201427200
2020-04-08,1357900.0,543100.0,3358700.0,6343800,165700,3157100,8949600,153774500
2020-04-09,1222800.0,12894100.0,19224800.0,13717100,538500,10952300,12930800,189999200
2020-04-13,1003500.0,4347400.0,5263600.0,10152800,408600,2349900,8590400,114839100
2020-04-14,1074500.0,2336400.0,2715400.0,5934600,210700,1699200,9370000,134143400
2020-04-15,1027800.0,1308900.0,2006000.0,6124500,190100,5014500,8866800,121775000
2020-04-16,722600.0,861900.0,1622500.0,4493300,394700,1439800,11499600,131798300
2020-04-17,1062900.0,1194200.0,1733200.0,4636500,193600,1758300,9320800,146684800
2020-04-20,887600.0,774700.0,2107200.0,4061400,247000,1172500,11432400,100109300
2020-04-21,741100.0,1042500.0,1565900.0,7454400,207400,1587200,8280000,126385700
2020-04-22,748300.0,1068800.0,1771500.0,7480000,191900,1398400,5054800,92951600
2020-04-23,708500.0,550800.0,1617600.0,9228500,222600,1097100,9649600,104709700
2020-04-24,635200.0,1249100.0,1381100.0,6806300,81900,969800,9096400,85063200
2020-04-27,860800.0,1162200.0,1812800.0,3559900,130600,1154600,12200400,77896600
2020-04-28,1415200.0,981200.0,2230900.0,3896000,932600,2048600,8506800,105270000
2020-04-29,1028800.0,1105200.0,2788900.0,4843800,306900,1731900,10029200,118745600
2020-04-30,958600.0,1166600.0,2355700.0,6051300,392200,1351100,16716800,122901700
2020-05-01,1656900.0,702300.0,1630100.0,5023200,115100,991300,5602400,125180000
2020-05-04,861200.0,806900.0,1679100.0,4376100,491200,2619700,6251200,80873200
2020-05-05,749700.0,781200.0,1724600.0,4367000,181600,2191400,7185200,79569900
2020-05-06,544100.0,496600.0,1839500.0,3854200,116100,1072800,6170800,73632600
2020-05-07,2927000.0,1216700.0,3149000.0,6513500,174000,1219700,7586000,75250400
2020-05-08,984200.0,686300.0,1812400.0,3686100,144900,1118800,9751200,76452400
2020-05-11,834900.0,738100.0,1693100.0,4344100,134800,1388400,8234400,79514200
2020-05-12,3344300.0,360200.0,1695200.0,4046400,199800,1056400,9985600,95870800
2020-05-13,1368500.0,1476100.0,1780600.0,6051600,160200,1871000,7498000,144721100
2020-05-14,928600.0,1294700.0,1951700.0,6279300,152900,1886400,6964400,121977900
2020-05-15,800600.0,381700.0,1256700.0,4829100,162700,1064200,4368400,111146300
2020-05-18,866400.0,895900.0,1413000.0,11773500,345000,903800,4970000,119703800
2020-05-19,989100.0,749600.0,1946400.0,4999500,193500,863400,6998800,95189300
2020-05-20,668700.0,319300.0,1139600.0,4215800,165700,892700,8846000,85861700
2020-05-21,830000.0,386800.0,815300.0,4027100,157100,930800,5386800,78293900
2020-05-22,943600.0,635300.0,1073400.0,3108500,120900,910300,3920800,63958200
2020-05-26,1382100.0,710000.0,1662900.0,3783300,239800,1597600,6443200,88951400
2020-05-27,3086300.0,588000.0,1326500.0,4797700,662900,1546200,7714800,104817400
2020-05-28,1060500.0,1072500.0,2391700.0,4834200,332000,1028400,8050000,90405200
2020-05-29,738800.0,498200.0,1285600.0,5423700,347800,1681300,8331600,119090800
2020-06-01,643600.0,635800.0,1033700.0,4566200,306900,488900,5345600,55758300
2020-06-02,850300.0,248200.0,1110700.0,6048900,633800,830600,5741600,74267200
2020-06-03,713600.0,927100.0,1283500.0,4014200,388100,4442800,7878800,92567600
2020-06-04,682500.0,6552100.0,2975300.0,5044400,534000,1830200,7710000,75794400
2020-06-05,622400.0,4181600.0,1183700.0,4598600,641600,1363000,9942000,150524700
2020-06-08,1682700.0,1654900.0,1701100.0,7238500,793500,1307300,4748000,73641200
2020-06-09,1095400.0,2154300.0,1907600.0,6987500,379500,1200200,9618000,77479200
2020-06-10,1380500.0,907300.0,1503000.0,4014300,205700,4953700,9962400,95000800
2020-06-11,949200.0,808600.0,1691300.0,6991000,432300,2333100,8195200,209243600
2020-06-12,796700.0,993300.0,1761300.0,7971800,159300,1300700,10941200,194678900
2020-06-15,757500.0,556100.0,1202200.0,6094100,255400,1133800,10943600,135782700
2020-06-16,862500.0,1193300.0,1014300.0,6850200,392000,1733200,12851200,137627500
2020-06-17,815200.0,1176100.0,1369400.0,5616700,218600,769600,8180400,83398900
2020-06-18,526100.0,428100.0,1124100.0,3512300,156000,571700,3967200,80828700
2020-06-19,1173600.0,754800.0,1103900.0,4170900,367200,1078000,11084000,135549600
2020-06-22,538800.0,670800.0,936300.0,3444900,231700,643600,6546400,74649400
2020-06-23,434100.0,691100.0,962800.0,3676900,239800,717800,4308000,68471200
2020-06-24,734100.0,648200.0,2237600.0,7563000,574500,789400,7923600,132813500
2020-06-25,609300.0,2905500.0,1217900.0,5292200,257600,938100,5492400,89468000
2020-06-26,820000.0,531100.0,1200100.0,7035900,417600,1342500,10059200,127961000
2020-06-29,499200.0,637200.0,1541000.0,3981700,238300,1025400,3898000,79773300
2020-06-30,602600.0,465600.0,1245500.0,4645400,308200,1220400,5363600,113394800
2020-07-01,674300.0,347500.0,1036000.0,4186400,293300,1764800,8348400,72396500
2020-07-02,645800.0,588400.0,715000.0,4603600,202100,702500,5843600,69344200
2020-07-06,582000.0,449200.0,890300.0,3211700,241600,849700,7488000,61713800
2020-07-07,740300.0,752100.0,1313600.0,3781700,337300,1013500,7299600,82910000
2020-07-08,954600.0,1256200.0,1403500.0,3899600,261000,1389300,5779600,54638600
2020-07-09,487700.0,1270300.0,881900.0,4798200,294700,1010200,8729600,83354200
2020-07-10,561800.0,956900.0,627400.0,3248900,408300,1284600,5108400,57550400
2020-07-13,999900.0,554200.0,703100.0,4173300,367600,1281900,7875200,102997500
2020-07-14,954100.0,845900.0,1310300.0,5447200,419900,1933800,11201600,93657000
2020-07-15,585400.0,949600.0,1518200.0,6180000,455500,1181700,5373600,87196500
2020-07-16,674200.0,559600.0,835900.0,3270500,199400,661100,8580400,54622500
2020-07-17,567000.0,440800.0,859100.0,2660500,194200,539900,4212400,62774900
2020-07-20,518300.0,373400.0,810700.0,2895900,145800,600300,3527200,56308800
2020-07-21,552400.0,612200.0,974000.0,7671700,506600,773000,4567600,57292200
2020-07-22,395000.0,686000.0,745400.0,3733600,138100,707400,12064800,57792900
2020-07-23,516100.0,617200.0,1086200.0,4898400,273200,954800,6216800,75738000
2020-07-24,669600.0,496500.0,769400.0,3013300,338300,783000,12005600,73766600
2020-07-27,442200.0,496200.0,699500.0,3418300,97100,593400,4689600,48293000
2020-07-28,437500.0,272100.0,758500.0,3774100,111300,500500,3112800,57495000
2020-07-29,583600.0,2386700.0,1914500.0,3049600,161800,396900,3388400,48454200
2020-07-30,635000.0,661400.0,1073000.0,4873900,191500,627900,6165200,61861700
2020-07-31,511000.0,572100.0,985100.0,3657100,187400,516400,5734000,84986800
2020-08-03,643500.0,527100.0,1074000.0,2992000,122400,406800,5381600,53077900
2020-08-04,714200.0,368100.0,806900.0,3534100,150500,478500,7493200,41917900
