date,hub,n_hours_price,price_mean,price_std,price_range,price_min,negative_price_hours,price_rv,n_hours_renew,renew_share_mean,renew_share_max,solar_share_mean,wind_share_mean,load_mean_mw,renewable_mean_mw,log_rv,negative_price_day,log_rv_lag1,renew_share_mean_lag1,renew_share_max_lag1,solar_share_mean_lag1,wind_share_mean_lag1,log_rv_week_lag1,log_rv_month_lag1,weekday
2024-07-02,NP15,24,45.91691166666667,17.320267394163622,65.07048,29.16915,0,1796.0070976830004,24,0.25844254994136745,0.5632071363812933,0.22131842139738714,0.03712412854398028,33166.278750000005,8658.493333333334,7.493321200793646,0,7.042855097076474,0.31880004840319703,0.609133313123292,0.23949922013411748,0.0793008282690796,6.6735812804919235,6.695651563964347,1
2024-07-03,NP15,24,51.067373333333336,25.483240512967097,99.39649000000001,32.26087,0,4739.313531131702,24,0.24651641454978643,0.52792192621302,0.20974547123456866,0.03677094331521778,34738.736666666664,8764.434166666668,8.46364757954526,0,7.493321200793646,0.25844254994136745,0.5632071363812933,0.22131842139738714,0.03712412854398028,6.859614591780454,6.727776718636918,2
2024-07-04,NP15,24,48.15832916666667,22.14311935174268,68.17712,26.4239,0,1957.618715313,24,0.31978785137376436,0.640254536956631,0.23671219156779433,0.08307565980597008,31827.952916666665,10043.549166666666,7.579484072418377,0,8.46364757954526,0.24651641454978643,0.52792192621302,0.20974547123456866,0.03677094331521778,7.28324805404436,6.807471371577935,3
2024-07-05,NP15,24,59.65521458333333,41.04692173141589,142.68112,30.79418,0,9010.5901874032,24,0.2897290945003062,0.5584824363131359,0.21277354761868628,0.07695554688161994,34425.32666666667,9975.73875,9.106155852053476,0,7.579484072418377,0.31978785137376436,0.640254536956631,0.23671219156779433,0.08307565980597008,7.4493205118886525,6.8408064008213065,4
2024-07-06,NP15,24,43.57193458333334,20.11802677167096,78.05273,23.08726,0,2384.0902047376003,24,0.2981318034904396,0.6037050542370277,0.23716342795847756,0.06096837553196203,31995.895,9466.410833333333,7.776572865027136,0,9.106155852053476,0.2897290945003062,0.5584824363131359,0.21277354761868628,0.07695554688161994,7.937092760377446,6.959642917371238,5
2024-07-07,NP15,24,38.4072975,14.959254903126826,57.286820000000006,19.86057,0,1065.2803853646,24,0.36656500339648906,0.7413733922415696,0.25536919931092456,0.11119580408556452,30399.100000000002,10843.545,6.970993316136182,0,7.776572865027136,0.2981318034904396,0.6037050542370277,0.23716342795847756,0.06096837553196203,8.083836313967577,7.016438995976086,6
2024-07-08,NP15,24,52.02842916666666,31.450262848756843,120.37745000000001,30.94321,0,7655.7234684085,24,0.3104106828003213,0.5909279092248297,0.21289761588884334,0.09751306691147794,34226.941666666666,10642.194166666666,8.943208812889095,0,6.970993316136182,0.36656500339648906,0.7413733922415696,0.25536919931092456,0.11119580408556452,7.979370737036087,7.016019840134756,0
2024-07-09,NP15,24,56.835883333333335,41.89914682557792,169.73875999999998,30.86758,0,18330.166828730195,24,0.28729200551011663,0.5606446003834169,0.206459179395995,0.08083282611412161,34568.31375,9949.05375,9.816303442196054,0,8.943208812889095,0.3104106828003213,0.5909279092248297,0.21289761588884334,0.09751306691147794,8.075282983704852,7.104394849200677,1
2024-07-10,NP15,24,78.63090666666666,83.35917319896811,353.65864,35.99553,0,89035.56353366192,24,0.24631396994416133,0.5306210383981207,0.2058826260314368,0.04043134391272448,34626.3425,8558.52875,11.396791159165213,0,9.816303442196054,0.28729200551011663,0.5606446003834169,0.206459179395995,0.08083282611412161,8.522646857660387,7.232802915265153,2
2024-07-11,NP15,24,93.27829833333334,122.26578255899717,549.46685,33.16932,0,252621.56913753625,24,0.2270145213361182,0.49322003508636236,0.18997022076123193,0.037044300574886245,35235.30625,8136.785416666667,12.439647873762782,0,11.396791159165213,0.24631396994416133,0.5306210383981207,0.2058826260314368,0.04043134391272448,8.980773919082736,7.453247854651508,3
2024-07-12,NP15,24,61.28850500000001,42.86651612538078,195.48318,37.51627,0,32059.1899378741,24,0.2341315977138281,0.48457942414159466,0.17992943126211328,0.05420216645171483,33407.330416666664,7870.262916666667,10.37533915877864,0,12.439647873762782,0.2270145213361182,0.49322003508636236,0.18997022076123193,0.037044300574886245,9.913388920829865,7.706905129128905,4
2024-07-13,NP15,24,41.66475416666667,12.525608696167717,49.91698,29.36679,0,1146.8711546002005,24,0.24494016553781653,0.555545100841816,0.20405980009016944,0.04088036544764711,30665.50333333333,7336.30375,7.044792778300159,0,10.37533915877864,0.2341315977138281,0.48457942414159466,0.17992943126211328,0.05420216645171483,10.594258089358357,7.874400773749059,5
2024-07-14,NP15,24,37.919828333333335,10.04605133595054,39.21529000000001,28.02018,0,789.4008556627002,24,0.29698301547323264,0.6606213012456575,0.24735615703474978,0.04962685843848285,28231.576666666664,8074.080833333333,6.671274247168747,0,7.044792778300159,0.24494016553781653,0.555545100841816,0.20405980009016944,0.04088036544764711,10.21457488244057,7.889246736080813,6
2024-07-15,NP15,24,38.943879583333334,10.855408312657268,45.77695,30.13333,0,1249.7554811702,24,0.2962035435129511,0.6094529360784005,0.2295731334118782,0.06663041010107287,29547.9725,8781.572916666666,7.130703196097385,0,6.671274247168747,0.29698301547323264,0.6606213012456575,0.24735615703474978,0.04962685843848285,9.585569043435108,7.8929274019521305,0
2024-07-16,NP15,24,40.889158333333334,10.518034609946888,40.825649999999996,30.8125,0,780.0062074446998,24,0.343724150351461,0.6642097283988734,0.23934912356056204,0.10437502679089888,28472.77791666667,9686.352499999999,6.659301877914406,0,7.130703196097385,0.2962035435129511,0.6094529360784005,0.2295731334118782,0.06663041010107287,8.732351450821543,7.934193271771823,1
2024-07-17,NP15,24,39.20890958333333,9.55260041147389,37.651779999999995,29.83289,0,720.9819765256997,24,0.32619136108374597,0.6420832185218182,0.23874986536996204,0.08744149571378391,29147.51958333333,9299.940833333332,6.580614139088585,0,6.659301877914406,0.343724150351461,0.6642097283988734,0.23934912356056204,0.10437502679089888,7.576282251651866,7.936277558512256,2
2024-07-18,NP15,24,43.85623125,14.170223908601695,57.54592000000001,31.22335,0,1594.9001340068003,24,0.27052231577178676,0.5468877293833757,0.20849889821967407,0.062023417552112665,31223.49166666667,8437.861666666666,7.3745664013507755,0,6.580614139088585,0.32619136108374597,0.6420832185218182,0.23874986536996204,0.08744149571378391,6.817337247713857,7.919977705800968,3
2024-07-19,NP15,24,49.32345083333333,21.673255658437444,93.11412999999999,32.45942,0,5083.6616718768,24,0.2532081545937403,0.5419288621087411,0.207649215180283,0.04555893941345728,32378.5975,8236.459166666666,8.533787082470406,0,7.3745664013507755,0.27052231577178676,0.5468877293833757,0.20849889821967407,0.062023417552112665,6.883291972323979,7.963210198870252,4
2024-07-20,NP15,24,44.72000083333333,15.751060787488436,66.4718,28.17058,0,2033.3260380677,24,0.2937717005310265,0.6328343105219655,0.23717235823719607,0.05659934229383045,30123.739166666666,8688.87875,7.617428173651299,0,8.533787082470406,0.2532081545937403,0.5419288621087411,0.207649215180283,0.04555893941345728,7.255794539384311,8.052784400602953,5
2024-07-21,NP15,24,42.76112583333333,12.759142250645873,50.71938,27.96842,0,1179.2374138884998,24,0.31260252371058705,0.6991764715381442,0.2550954946408701,0.05750702906971694,28693.75333333333,8604.496666666668,7.072623249127554,0,7.617428173651299,0.2937717005310265,0.6328343105219655,0.23717235823719607,0.05659934229383045,7.353139534895094,8.110600214485933,6
2024-07-22,NP15,24,51.11852833333333,25.944377244922602,117.78402999999999,32.91758,0,9933.619389092797,24,0.23400049052536806,0.532159284266149,0.20277925665451604,0.031221233870851992,32892.322916666664,7801.384166666667,9.203680180970421,0,7.072623249127554,0.31260252371058705,0.6991764715381442,0.2550954946408701,0.05750702906971694,7.435803809137724,8.12530482657369,0
2024-07-23,NP15,24,69.77568874999999,55.145691064810855,253.95265999999998,38.05,0,52965.463646828386,24,0.2283893206856179,0.5074188502383369,0.19347191246927142,0.034917408216346486,33815.941249999996,7822.010416666667,10.877395350826482,0,9.203680180970421,0.23400049052536806,0.532159284266149,0.20277925665451604,0.031221233870851992,7.960417017514091,8.240595079817366,1
2024-07-24,NP15,24,62.82867208333334,39.16384054262399,182.70784,37.43529,0,27269.924680814605,24,0.2480029530947523,0.5261651960898097,0.19450629467767688,0.053496658417075425,34348.87666666667,8596.321249999999,10.213539713856157,0,10.877395350826482,0.2283893206856179,0.5074188502383369,0.19347191246927142,0.034917408216346486,8.660982807409232,8.414892364078732,2
2024-07-25,NP15,24,61.973424583333326,40.756319803913364,180.08834,36.44227,0,22878.400847950597,24,0.2678496554547821,0.5457047915837222,0.1977198489721126,0.07012980648266952,34640.337916666664,9351.922916666666,10.037948550041952,0,10.213539713856157,0.2480029530947523,0.5261651960898097,0.19450629467767688,0.053496658417075425,8.996933333686382,8.538538660127026,3
2024-07-26,NP15,24,49.774536250000004,18.811921533159627,89.08492,33.40863,0,6043.330266058199,24,0.3109107743087693,0.6119999415417954,0.21949085358050305,0.0914199207282662,32069.152916666662,10042.979583333334,8.706710507533753,0,10.037948550041952,0.2678496554547821,0.5457047915837222,0.1977198489721126,0.07012980648266952,9.481037408964514,8.610097795149603,4
2024-07-27,NP15,24,37.34617875,12.28055839128743,42.14266,21.64535,0,803.5712584341,24,0.3988282867298855,0.8273341971189582,0.28775868328042165,0.11106960344946391,26615.453333333335,10131.338333333333,6.689065866290831,0,8.706710507533753,0.3109107743087693,0.6119999415417954,0.21949085358050305,0.0914199207282662,9.807854860645753,8.661335360382122,5
2024-07-28,NP15,24,33.46288916666666,11.980293460118766,40.56622,16.42807,0,576.7806776156998,24,0.40722121279699547,0.9041698076145834,0.3225105910753734,0.08471062172162212,24600.310833333333,9313.874166666666,6.357462086130326,0,6.689065866290831,0.3988282867298855,0.8273341971189582,0.28775868328042165,0.11106960344946391,9.304931997709835,8.551467633756547,6
2024-07-29,NP15,24,36.280132083333335,10.015284614553542,37.48402,24.95765,0,689.2240290467004,24,0.3594289462536177,0.737731970641056,0.2712774686389485,0.08815147761466911,26924.051666666666,9570.097083333334,6.535566369174701,0,6.357462086130326,0.40722121279699547,0.9041698076145834,0.3225105910753734,0.08471062172162212,8.400945344770603,8.486962598352145,0
2024-07-30,NP15,24,32.902604583333336,11.191908579477127,40.68421,17.6,0,607.0417689026999,24,0.3571046950183441,0.7178666373158106,0.2580176977701698,0.09908699724817428,28181.158333333336,9910.071249999999,6.408597600722866,0,6.535566369174701,0.3594289462536177,0.737731970641056,0.2712774686389485,0.08815147761466911,7.665350675834313,8.467170464399352,1
2024-07-31,NP15,24,43.48535375,18.255571483138542,73.20432000000001,25.91976,0,2401.214781949101,24,0.2930067592187312,0.6372025887012102,0.2443347319274587,0.04867202729127252,29639.9425,8490.572083333333,7.783730047426165,0,6.408597600722866,0.3571046950183441,0.7178666373158106,0.2580176977701698,0.09908699724817428,6.939480485970495,8.35196086384634,2
2024-08-01,NP15,24,59.111994583333335,32.98726297661331,144.11023,35.64394,0,13235.502573605996,24,0.21685822955706166,0.5053200010826541,0.18646670264038778,0.030391526916673867,31021.980833333335,6698.466666666667,9.490658087012097,0,7.783730047426165,0.2930067592187312,0.6372025887012102,0.2443347319274587,0.04867202729127252,6.754884393948979,8.259571164084072,3
2024-08-02,NP15,24,68.85377916666665,41.38887009277335,181.40951,41.51983,0,21883.1264384175,24,0.22399635666035278,0.49230376570277806,0.19043859941703525,0.033557757243317506,32620.458333333332,7375.012916666667,9.993471136566539,0,9.490658087012097,0.21685822955706166,0.5053200010826541,0.18646670264038778,0.030391526916673867,7.315202838093231,8.172928751713476,4
2024-08-03,NP15,24,61.95278083333333,42.41950519067111,202.27761,33.4049,0,35328.607516561206,24,0.25336832549503824,0.5686711865824403,0.21927204362082833,0.034096281874209884,32053.971666666668,8125.25,10.472448325949541,0,9.993471136566539,0.22399635666035278,0.49230376570277806,0.19043859941703525,0.033557757243317506,8.042404648180474,8.061738900022739,5
2024-08-04,NP15,24,53.23625666666667,31.321113500759072,146.6285,31.2501,0,16530.922606316602,24,0.28525869410998256,0.622145341083242,0.22520110855939401,0.06005758555058852,30517.45708333333,8510.453749999999,9.712988003311764,0,10.472448325949541,0.25336832549503824,0.5686711865824403,0.21927204362082833,0.034096281874209884,8.829781039535442,8.066152953075962,6
2024-08-05,NP15,24,65.0798625,44.19983943980352,202.38414,37.50266,0,32195.2750381901,24,0.24733290200333746,0.5142426378036564,0.19248759509788602,0.054845306905451426,33059.7025,8244.318333333333,10.379574982821028,0,9.712988003311764,0.28525869410998256,0.622145341083242,0.22520110855939401,0.06005758555058852,9.490659120053222,8.187434554212851,0
2024-08-06,NP15,24,67.86501625,61.220578844088664,274.27378999999996,36.30803,0,61582.56006896949,24,0.23343385014299667,0.48694309881374376,0.18533137526332524,0.04810247487967143,34703.87583333333,8233.007916666667,11.028133993673295,0,10.379574982821028,0.24733290200333746,0.5142426378036564,0.19248759509788602,0.054845306905451426,10.009828107132194,8.355993678560683,1
2024-08-07,NP15,24,47.43291333333334,17.65120960368529,79.42119,34.3075,0,4187.9560354922,24,0.2586070698317941,0.49131080778613395,0.17820589523921457,0.08040117459257952,33746.46958333333,8892.43375,8.339968074201849,0,11.028133993673295,0.23343385014299667,0.48694309881374376,0.18533137526332524,0.04810247487967143,10.317323288464433,8.533149623905043,2
2024-08-08,NP15,24,41.03102333333334,11.743169508332944,42.70513,28.21015,0,726.2477965716997,24,0.31044147941828854,0.5864600643459263,0.20129335121353042,0.10914812820475812,31490.243749999998,9770.314166666667,6.587891274181071,0,8.339968074201849,0.2586070698317941,0.49131080778613395,0.17820589523921457,0.08040117459257952,9.986622675991494,8.609543541918107,3
2024-08-09,NP15,24,37.93556458333333,10.323131085249441,39.30942,27.8899,0,580.8424319152999,24,0.3146573455676549,0.6122990208423904,0.21888860252899936,0.09576874303865553,31335.662916666668,9805.016249999999,6.364479518547409,0,6.587891274181071,0.31044147941828854,0.5864600643459263,0.20129335121353042,0.10914812820475812,9.209711265637802,8.609874320785948,4
2024-08-10,NP15,24,35.257611250000004,8.595261119358693,34.254909999999995,22.41839,0,422.1369495985999,24,0.3218899998388596,0.6602800668518337,0.231111355173221,0.09077864466563858,29860.538750000003,9384.543333333333,6.0453297865042925,0,6.364479518547409,0.3146573455676549,0.6122990208423904,0.21888860252899936,0.09576874303865553,8.54000956868493,8.563961280658523,5
2024-08-11,NP15,24,32.516432916666666,8.753688493203247,34.20956,19.01851,0,399.3269276782001,24,0.33298718025502244,0.6896619764308848,0.23652271705164865,0.09646446320337382,28656.778333333332,9237.39625,5.989780449006008,0,6.0453297865042925,0.3218899998388596,0.6602800668518337,0.231111355173221,0.09077864466563858,7.673160529421582,8.450849585387337,6
2024-08-12,NP15,24,34.6969275,8.071797580357368,30.48835,25.14075,0,394.90940922650003,24,0.3106176732790446,0.6279035575122315,0.2203948095674847,0.0902228637115599,30211.74541666667,9429.435416666667,5.978656394867447,0,5.989780449006008,0.33298718025502244,0.6896619764308848,0.23652271705164865,0.09646446320337382,6.665489820488126,8.376865597903459,0
2024-08-13,NP15,24,31.950945,9.391712300756588,34.76461,19.00875,0,449.46812724989985,24,0.3482040279088381,0.7065540193410192,0.2411386663846169,0.10706536152422119,29531.929583333334,10196.896666666666,6.108064944278403,0,5.978656394867447,0.3106176732790446,0.6279035575122315,0.2203948095674847,0.0902228637115599,6.193227484621246,8.327139831800729,1
2024-08-14,NP15,24,33.18783875,8.866599877269415,31.159450000000003,21.23049,0,467.4791301055001,24,0.3554354733061798,0.6889005623056008,0.2339645025035378,0.121470970802642,30250.759166666667,10763.380833333335,6.14735470624672,0,6.108064944278403,0.3482040279088381,0.7065540193410192,0.2411386663846169,0.10706536152422119,6.097262218640712,8.186430048314726,2
2024-08-15,NP15,24,33.43323,9.808408890071115,38.09042,19.56684,0,532.7175158581999,24,0.34972874234316825,0.7043966982033157,0.2362509191584384,0.1134778231847298,30524.16625,10589.565833333332,6.277991294663021,0,6.14735470624672,0.3554354733061798,0.6889005623056008,0.2339645025035378,0.121470970802642,6.053837256180574,7.971428200833827,3
2024-08-16,NP15,24,35.865166249999994,10.416635161414446,38.724470000000004,22.29553,0,491.3556749995,24,0.2961759726335758,0.631810345613923,0.233938663260321,0.06223730937325483,30631.44875,9007.72875,6.197168254552463,0,6.277991294663021,0.34972874234316825,0.7043966982033157,0.2362509191584384,0.1134778231847298,6.10036955781232,7.792539636325049,4
2024-08-17,NP15,24,32.11775166666666,8.984680236396922,31.259249999999998,19.15953,0,367.57483791639993,24,0.34525505104321713,0.7620811559138775,0.26916219990712675,0.07609285113609036,27766.895416666666,9328.4975,5.906926938509804,0,6.197168254552463,0.2961759726335758,0.631810345613923,0.233938663260321,0.06223730937325483,6.141847118921611,7.617958713802799,5
2024-08-18,NP15,24,32.076429999999995,9.116315108240782,34.41839,19.17618,0,460.3083711595999,24,0.3463604002003411,0.7813144623955534,0.2877201802545567,0.05864021994578442,26470.178750000003,8719.954166666666,6.1318966369702315,0,5.906926938509804,0.34525505104321713,0.7620811559138775,0.26916219990712675,0.07609285113609036,6.127501227650082,7.490695824301711,6
2024-08-19,NP15,24,35.453450000000004,8.96604068393334,36.24925,24.73056,0,770.2937314213999,24,0.30518663545992103,0.674665273775553,0.25151006131648657,0.053676574143434484,28842.913333333334,8773.25375,6.646771911485226,0,6.1318966369702315,0.3463604002003411,0.7813144623955534,0.2877201802545567,0.05864021994578442,6.132267566188448,7.4653699502416835,0
2024-08-20,NP15,24,33.01395958333333,8.134596139595205,36.29143,21.99901,0,668.6494049512999,24,0.2959255907562001,0.6291255041764592,0.23173935741597274,0.06418623334022734,30994.430833333332,9294.877083333333,6.505259864392888,0,6.646771911485226,0.30518663545992103,0.674665273775553,0.25151006131648657,0.053676574143434484,6.2321510072361495,7.478520396848725,1
2024-08-21,NP15,24,32.33188333333334,8.2865767318339,35.42488,21.74458,0,660.4202424584,24,0.29244470505977554,0.6148144895076233,0.2174586659938235,0.07498603906595208,30511.804583333334,8937.754583333333,6.492876363390874,0,6.505259864392888,0.2959255907562001,0.6291255041764592,0.23173935741597274,0.06418623334022734,6.277604721182122,7.4771428284495505,2
2024-08-22,NP15,24,31.700552499999997,7.961570262919926,26.31311,21.25712,0,352.8395232156,24,0.3297129907508049,0.7296771249046469,0.2502043956700822,0.07950859508072274,27919.4025,9123.322916666666,5.866013345113154,0,6.492876363390874,0.29244470505977554,0.6148144895076233,0.2174586659938235,0.07498603906595208,6.336746342949804,7.480973681298097,3
2024-08-23,NP15,24,27.423650416666664,7.786361050244805,22.796760000000003,14.87324,0,257.1775118228001,24,0.36107140088402034,0.7734778803510869,0.2629978367733651,0.09807356411065526,26890.117083333334,9506.595,5.549766553948303,0,5.866013345113154,0.3297129907508049,0.7296771249046469,0.2502043956700822,0.07950859508072274,6.328563624270474,7.393804740283869,4
2024-08-24,NP15,24,17.88705125,13.365532963086128,32.44379,-0.52755,2,733.8514904316002,24,0.4177794939457835,0.9198565261472497,0.2999900100518724,0.11778948389391103,24194.49541666667,9574.991666666667,6.598306679030958,1,5.549766553948303,0.36107140088402034,0.7734778803510869,0.2629978367733651,0.09807356411065526,6.212137607666088,7.214673306962788,5
2024-08-25,NP15,24,22.705702916666667,11.596220110835771,36.81224,5.04517,0,453.46017431249993,24,0.41058616171755163,0.9557128153943388,0.33171514583397793,0.07887101588357365,23741.037916666668,8784.422499999999,6.116907447203883,0,6.598306679030958,0.4177794939457835,0.9198565261472497,0.2999900100518724,0.11778948389391103,6.202444561175236,7.06034764980208,6
2024-08-26,NP15,24,33.1490825,10.403239747326726,44.710449999999994,20.51598,0,992.6225700902996,24,0.2702337954449679,0.6749338029458084,0.2466766165666603,0.023557178878307564,28592.579166666666,7685.734166666666,6.900350501248948,0,6.116907447203883,0.41058616171755163,0.9557128153943388,0.33171514583397793,0.07887101588357365,6.124774077737435,6.862368518950004,0
2024-08-27,NP15,24,34.05953833333333,13.362306795712191,54.48398,19.91873,0,1398.8035786462,24,0.2588735082160613,0.6357471519348339,0.23418028148494743,0.024693226731113835,30305.839583333334,7797.99125,7.243372563554693,0,6.900350501248948,0.2702337954449679,0.6749338029458084,0.2466766165666603,0.023557178878307564,6.20626890530905,6.73452135976533,1
2024-08-28,NP15,24,33.56286625,9.341492782105483,34.789300000000004,21.58244,0,538.6089966780002,24,0.2580350381548069,0.615846878549219,0.22348682457017408,0.03454821358463284,30158.17125,7778.825,6.288989884059009,0,7.243372563554693,0.2588735082160613,0.6357471519348339,0.23418028148494743,0.024693226731113835,6.481740748997358,6.591966704344134,2
2024-08-29,NP15,24,32.45431416666667,9.020710689694754,32.49508,19.95534,0,464.23317432190004,24,0.28237396540525234,0.6565787304872743,0.23396715782426433,0.048406807580988004,29346.1275,8182.84875,6.14038695686607,0,6.288989884059009,0.2580350381548069,0.615846878549219,0.22348682457017408,0.03454821358463284,6.629585415019498,6.37655106299803,3
2024-08-30,NP15,24,31.404315416666662,8.296573844939262,30.641499999999997,20.45923,0,458.33085668340016,24,0.27798818917652857,0.6503706459377135,0.2301972147229611,0.047790974453567475,29212.86375,8061.35625,6.1275913178181085,0,6.14038695686607,0.28237396540525234,0.6565787304872743,0.23396715782426433,0.048406807580988004,6.53800147058652,6.2765701031191306,4
2024-08-31,NP15,24,30.438227499999996,10.38606902749868,34.25075,15.25437,0,446.6413350561,24,0.2980868594132477,0.7190766540912588,0.24762285018385485,0.050464009229392814,27637.084583333333,7867.7725,6.101755890107659,0,6.1275913178181085,0.27798818917652857,0.6503706459377135,0.2301972147229611,0.047790974453567475,6.5401382447093654,6.255647377829906,5
2024-09-01,NP15,24,31.07822625,9.677856580794796,32.67308,16.75555,0,522.2125355785998,24,0.3142764190947192,0.7557259702759631,0.25403326793984954,0.06024315115486969,27388.92375,8225.476666666667,6.258074661297855,0,6.101755890107659,0.2980868594132477,0.7190766540912588,0.24762285018385485,0.050464009229392814,6.380419322481108,6.243705394719007,6
2024-09-02,NP15,24,30.524415833333336,9.25868687753803,34.52777999999999,18.45945,0,724.5856232722,24,0.2912791865506998,0.7103537026172858,0.23871198304267224,0.05256720350802752,28318.60375,7974.77625,6.585599937348052,0,6.258074661297855,0.3142764190947192,0.7557259702759631,0.25403326793984954,0.06024315115486969,6.183359742029741,6.253375616300533,0
2024-09-03,NP15,24,39.28989625,17.315837691990634,67.58532,26.32012,0,3021.246218877,24,0.22849880187506286,0.5768786459605456,0.20304928270574293,0.025449519169319906,31890.975416666668,7397.065833333334,8.013424680507436,0,6.585599937348052,0.2912791865506998,0.7103537026172858,0.23871198304267224,0.05256720350802752,6.24268175268755,6.28045832031608,1
2024-09-04,NP15,24,60.26883083333333,55.96139480568243,223.29289999999997,30.8497,0,45415.5202222374,24,0.21858958304103018,0.5371307763354074,0.19040253841637536,0.02818704462465481,34284.269166666665,7651.925416666666,10.723609180725655,0,8.013424680507436,0.22849880187506286,0.5768786459605456,0.20304928270574293,0.025449519169319906,6.617289297415823,6.372947787845171,2
2024-09-05,NP15,24,87.194275,111.31342927874832,452.1825,35.2475,0,179497.0632493614,24,0.20746546251393305,0.49620394991392164,0.17542296957119854,0.032042492942734487,36788.38166666667,7783.81,12.09791412604884,0,10.723609180725655,0.21858958304103018,0.5371307763354074,0.19040253841637536,0.02818704462465481,7.536492869997332,6.582745253138228,3
2024-09-06,NP15,24,50.891088749999994,28.83497650032747,105.82526999999999,31.60352,0,9117.240668746199,24,0.20162140617513055,0.47578742675692526,0.16447518773199576,0.03714621844313478,36933.433333333334,7655.202083333334,9.117922479036881,0,12.09791412604884,0.20746546251393305,0.49620394991392164,0.17542296957119854,0.032042492942734487,8.735724517185568,6.853225226765597,4
2024-09-07,NP15,24,41.06389958333334,13.62960413854836,51.99438,27.55428,0,1851.7442406685002,24,0.21641339703384022,0.5332534132178892,0.17657295219081712,0.039840444843023105,33871.70875,7318.897083333333,7.52388330667849,0,9.117922479036881,0.20162140617513055,0.47578742675692526,0.16447518773199576,0.03714621844313478,9.307694080733373,6.9823130078735,5
2024-09-08,NP15,24,37.19819041666667,10.738464813293938,39.09419000000001,26.08984,0,1085.2622752344005,24,0.2178546410792386,0.5386928351346986,0.18113634934537445,0.036718291733864164,33395.73375,7267.070833333334,6.989576965089611,0,7.52388330667849,0.21641339703384022,0.5332534132178892,0.17657295219081712,0.039840444843023105,9.49535075459946,7.042618237515592,6
2024-09-09,NP15,24,38.40875166666667,10.525216090887827,41.924749999999996,26.31292,0,1080.8624036416995,24,0.20743170121813523,0.4832668626160742,0.16550411049803512,0.0419275907201001,36182.050833333335,7782.364583333333,6.985514523359744,0,6.989576965089611,0.2178546410792386,0.5386928351346986,0.18113634934537445,0.036718291733864164,9.290581211515896,7.091829602360128,0
2024-09-10,NP15,24,34.0043975,7.418411148803888,27.03081,24.00032,0,442.12025787119995,24,0.2558299865180324,0.5736991750070446,0.18980597584213743,0.06602401067589499,33041.128333333334,8634.2025,6.091581921703238,0,6.985514523359744,0.20743170121813523,0.4832668626160742,0.16550411049803512,0.0419275907201001,8.542962280042712,7.1306304153778335,1
2024-09-11,NP15,24,28.517512916666664,9.364412342181659,30.17373,14.08988,0,460.31048990709996,24,0.37368705866416496,0.7959441183767141,0.23637509817257732,0.1373119604915876,28074.85541666667,10420.82,6.131901239846817,0,6.091581921703238,0.2558299865180324,0.5736991750070446,0.18980597584213743,0.06602401067589499,7.341695839173593,7.10539450675138,2
2024-09-12,NP15,24,27.499671666666668,9.650556062908754,32.09737,11.46804,0,399.967767804,24,0.37286645281121533,0.7844277648461293,0.2527497020371265,0.1201167507740888,26518.90291666667,9664.370416666667,5.9913839633712,0,6.131901239846817,0.37368705866416496,0.7959441183767141,0.23637509817257732,0.1373119604915876,6.74449159133558,7.088423660181104,3
2024-09-13,NP15,24,30.54667875,7.847109069988664,23.745119999999996,18.83557,0,389.17130789249995,24,0.289271599615007,0.6982659785758334,0.24957981310129487,0.03969178651371206,26399.554999999997,7472.537499999999,5.964019626865926,0,5.9913839633712,0.37286645281121533,0.7844277648461293,0.2527497020371265,0.1201167507740888,6.437991722674122,7.065628551089301,4
2024-09-14,NP15,24,26.634028333333333,10.339392685177474,30.49096,10.64,0,468.7889975402,24,0.33001024465998036,0.8338243693809047,0.28412661259217714,0.04588363206780318,23962.172916666666,7441.962083333333,6.150152768576556,0,5.964019626865926,0.289271599615007,0.6982659785758334,0.24957981310129487,0.03969178651371206,6.232880255029384,7.070083382078064,5
2024-09-15,NP15,24,25.33602875,10.386398097832323,30.780359999999995,8.23577,0,397.6524827392999,24,0.4395764040041239,1.0371603796096827,0.31034552694271705,0.12923087706140682,22374.18375,9188.092916666666,5.985578464912636,0,6.150152768576556,0.33001024465998036,0.8338243693809047,0.28412661259217714,0.04588363206780318,6.065807904072747,7.097373664561166,6
2024-09-16,NP15,24,29.66244958333333,5.557543505893572,18.2861,20.69,0,183.35788859859997,24,0.35987098136086687,0.804597583338718,0.24711229577215144,0.11275868558871543,24278.349583333333,8643.682083333333,5.211439918400084,0,5.985578464912636,0.4395764040041239,1.0371603796096827,0.31034552694271705,0.12923087706140682,6.044607212714626,7.069522382101241,0
2024-09-17,NP15,24,25.777130833333334,10.188935047528558,28.847559999999998,8.4179,0,367.9648288023,24,0.42215358821348986,0.8938858062859305,0.28319477826415523,0.13895880994933463,23746.532083333335,9668.912916666666,5.907987359694661,0,5.211439918400084,0.35987098136086687,0.804597583338718,0.24711229577215144,0.11275868558871543,5.860514948425281,7.0283647671556135,1
2024-09-18,NP15,24,35.41533041666667,4.711953720333073,15.222469999999998,26.43129,0,191.34478361280006,24,0.3276704336540243,0.7373119744233433,0.25327610407679935,0.07439432957722497,24486.3475,7842.93625,5.254076950527039,0,5.907987359694661,0.42215358821348986,0.8938858062859305,0.28319477826415523,0.13895880994933463,5.843835627689972,6.98325735163042,2
