date,wiki_identity_views,wiki_generic_fear_views,wiki_anchor_views,wiki_identity_logrel_21d,wiki_generic_fear_logrel_21d,wiki_identity_attention_7d_z_lag1,wiki_identity_attention_21d_z_lag1,wiki_generic_fear_attention_7d_z_lag1,wiki_generic_fear_attention_21d_z_lag1
2025-03-03,3049.0,2845.0,15579.0,-1.2710130678448746,-1.8496275986909918,-2.4952174168118537,-1.5893002484939938,0.3974472627226013,-0.44608968881013317
2025-03-04,2955.0,5441.0,34030.0,-1.3727214830094674,-1.841089536187262,-2.5822819283435487,-1.8820502230073626,0.8601006896172214,-0.1722663867901335
2025-03-05,3453.0,3130.0,25814.0,-1.4246182993105272,-1.8519145054017017,-3.8056316140622233,-3.0615975987879596,0.8421640825145429,-0.021173567544469675
2025-03-06,3313.0,3161.0,19759.0,-1.4739489833700503,-1.8474412954326844,-4.1446800691701,-3.506879004079877,0.2560701302442267,-0.17473207758136905
2025-03-07,2993.0,2620.0,17694.0,-1.5106840850939456,-1.8482171630224329,-4.037157116259389,-3.833282651701132,0.34410626990265936,-0.08153470038148095
2025-03-10,3260.0,14427.0,25479.0,-1.5911096724169873,-1.6173752982570964,-3.4238286979312487,-3.687694653467136,0.9207462297465885,0.6800715210348687
2025-03-11,3723.0,13946.0,38992.0,-1.6768444235573732,-1.5197759320303224,-3.5107438736346643,-3.9085797493233776,4.679436554686866,3.922364385183765
2025-03-12,3417.0,7892.0,28849.0,-1.7475768933113756,-1.489821075147887,-3.320903157617554,-4.277635807002847,5.781302113914014,5.04421490033
2025-03-13,3035.0,5526.0,24247.0,-1.7902168796861293,-1.4808318468566224,-3.2613041283911923,-4.427242808182893,5.655351916979321,4.960511706155854
2025-03-14,2868.0,4183.0,19686.0,-1.812721785481834,-1.4734433403502258,-3.289116645415156,-4.344657302107496,5.128810949214134,4.6376712073517234
2025-03-17,3284.0,2885.0,14730.0,-1.8116829170581035,-1.4544643956360552,-2.9180045572607716,-3.63678896967543,3.9174527220187354,3.8910050729546293
2025-03-18,3188.0,3105.0,14496.0,-1.8094241322820004,-1.44426520874873,-2.572926352559011,-3.4309374853924925,2.730091578759292,3.7197093429589225
2025-03-19,3077.0,2667.0,13668.0,-1.8135225993285164,-1.4386428268104545,-1.9707304916243453,-3.2477719618325547,1.89694321578585,3.5983275508724866
2025-03-20,3106.0,2554.0,12168.0,-1.8075917223962357,-1.4303196056080907,-1.5377538349258582,-3.115785632570287,1.4808437755867454,3.4530379819337647
2025-03-21,2760.0,2168.0,11506.0,-1.8025293826559317,-1.4296002757452229,-1.0965240982601083,-2.953067828740034,1.3627014063172953,3.346660459910542
2025-03-24,3327.0,2190.0,11949.0,-1.7749614728377523,-1.422334346830743,-0.61266850727137,-2.5583463327827647,1.1352529171769634,2.959109110960649
2025-03-25,3625.0,2213.0,11373.0,-1.7016990963437237,-1.3961954463142803,-0.48162747619544866,-2.419062365000095,1.0787378088721555,2.8561445859090258
2025-03-26,4149.0,2121.0,12039.0,-1.6507124850336563,-1.3677634737704807,-0.26733766482173776,-2.0532215097856765,0.9766248352238455,2.9194197627697838
2025-03-27,4291.0,2049.0,11333.0,-1.6102983742683463,-1.355457638527806,-0.01868111650640644,-1.8007503195093668,0.8866819107677514,2.984033058649406
2025-03-28,3765.0,2356.0,12450.0,-1.582460900463671,-1.342462160383917,0.20133865321363412,-1.603744060035053,0.7520081499386968,2.936138782790349
2025-03-31,3122.0,3057.0,15502.0,-1.5369447499644249,-1.4730010560919702,0.30290635345423794,-1.3549349235790877,0.6354062640904716,2.5982407028001226
2025-04-01,3475.0,2439.0,13801.0,-1.4561522497247292,-1.5646073980339317,0.12294937658557603,-1.2174016314562546,0.6991538628922785,1.8567469742411875
2025-04-02,3626.0,2978.0,16161.0,-1.4075870036776763,-1.60499324948651,0.0048926462122795755,-0.8813392347952382,0.6152398377003939,1.2942922462591557
2025-04-03,3641.0,14164.0,48857.0,-1.4848754622523153,-1.5450357043479581,-0.2326813307106096,-0.6773763127501858,0.6368412466439114,1.0433116018538344
2025-04-04,3885.0,21381.0,66378.0,-1.6156468594251745,-1.451029446451555,-1.5574901370614038,-0.9719816221720758,1.6288659911919103,1.3733203958027993
2025-04-07,5057.0,29306.0,86831.0,-1.8673353643733233,-1.2891348185249072,-3.1022664394509265,-1.8071206184853157,2.7980295813108422,2.309151652260746
2025-04-08,4220.0,14813.0,56700.0,-1.9410193054309026,-1.2885513639675708,-3.51550371512826,-2.3029315924759466,2.9093646865621974,2.5676883276308105
2025-04-09,4940.0,15198.0,62899.0,-2.0092912464428085,-1.2954458189208893,-3.606693734075079,-2.4974466698549502,2.742776742970857,2.4856026692437405
2025-04-10,5024.0,9522.0,45316.0,-2.0421754646071193,-1.3087468116229992,-3.6057147978171247,-2.6510742287299456,2.557063253565268,2.3734030846477268
2025-04-11,3836.0,6267.0,27005.0,-2.05429866596827,-1.309292815280287,-3.273019968422865,-2.6685543549873008,2.349052061132376,2.2392388301057804
2025-04-14,3442.0,4217.0,16455.0,-2.0615460006037036,-1.298660742779429,-2.3981676503984675,-2.4528890181506062,1.7599074777369657,2.0885467680965144
2025-04-15,3178.0,3947.0,15481.0,-2.074033428041142,-1.2950098263590366,-1.856982700771236,-2.398328996338763,1.3173939244219737,2.057614789763399
2025-04-16,3167.0,3617.0,16099.0,-2.093429014065663,-1.2927443836324244,-1.4578182831016009,-2.3673002231744102,1.2236922391607523,2.0226998927305786
2025-04-17,3079.0,3002.0,18904.0,-2.121637322059213,-1.2993176121151642,-0.9415150726330177,-2.358035064167265,1.1575876993745908,1.9832153080362416
2025-04-21,2880.0,3442.0,16446.0,-2.1481517052989183,-1.2958658356600452,-0.3754646352098051,-2.2398977847478854,0.7541644426026268,1.7941977627396852
2025-04-22,2968.0,3411.0,17549.0,-2.1611062735777384,-1.2961778715961216,-0.43391256303063885,-2.193975361506908,0.5941502884447271,1.7587735047553246
2025-04-23,3308.0,2992.0,14969.0,-2.163608783047451,-1.2941988191981224,-0.5020579504408069,-2.1722928714812637,0.3934668388748777,1.7205089980751613
2025-04-24,3293.0,2531.0,13193.0,-2.109936578267808,-1.3057097214983653,-0.44867840542482246,-2.1232753117904717,0.3021647078039692,1.6930396344553684
2025-04-25,3093.0,2248.0,11850.0,-2.024383891326581,-1.3360884665948252,-0.2697325536547444,-1.9291003008002943,0.4356725641292958,1.612767965485034
2025-04-28,2744.0,2322.0,10708.0,-1.8082674012917668,-1.4833759430697615,-0.12317313171287145,-1.391080723884806,0.4429976962220647,1.162627414002736
2025-04-29,2756.0,2440.0,10956.0,-1.7124378219944365,-1.5076927603823371,0.027531000062774938,-1.0089195011751344,0.4466967314848118,0.8104832438938971
2025-04-30,2727.0,4713.0,11621.0,-1.5955968937742195,-1.4953015886679406,0.20676950525058255,-0.7384845389112533,0.5340814020784912,0.7018175632465949
2025-05-01,2589.0,2902.0,10572.0,-1.517530627330542,-1.4768519748964195,0.24828530833953863,-0.4135095079170639,1.1095215004636243,0.7409276660230367
2025-05-02,2977.0,2493.0,10238.0,-1.4698759930019598,-1.475940232681797,0.25298975835256593,-0.19351736813819895,1.317155179960732,0.8035160414354261
2025-05-05,2587.0,2203.0,11043.0,-1.4554376585364217,-1.499006605431596,0.20969560951859328,-0.01940232243042194,1.477578856089898,0.7372505653153386
2025-05-06,2552.0,2270.0,10309.0,-1.445275651104085,-1.5086411964907906,0.183328915652953,0.007095825192341272,1.4111301808964887,0.6709308233805724
2025-05-07,2476.0,2034.0,10479.0,-1.4340466006421746,-1.5151150504153659,0.1848571487861568,0.04231067372057417,1.3882675223136347,0.6228966299497136
2025-05-08,2529.0,2043.0,10441.0,-1.4075882928617531,-1.4974157196208129,0.1973059376663511,0.08042198149417634,0.8521680165736386,0.5878794082468916
2025-05-09,2430.0,1793.0,9259.0,-1.3946367422951091,-1.4921030197040306,0.19925932809543642,0.16052730209517901,0.6404877164320164,0.6486804069089956
2025-05-12,2838.0,2017.0,13194.0,-1.3780658769395,-1.5113418822445492,0.24780606975788658,0.22367376935214833,0.2594638805797747,0.6186100286712899
2025-05-13,3168.0,1896.0,15010.0,-1.3628347700545476,-1.5314769466565359,0.20837222340340833,0.26962052930134534,0.07018939333376077,0.5514901379440861
2025-05-14,3300.0,1740.0,12955.0,-1.353659905405996,-1.5491885347906056,0.13248890633173152,0.31921832476607487,-0.31316580948915285,0.4616190202016361
2025-05-15,2829.0,1575.0,10924.0,-1.3514420305682844,-1.5597279932933805,0.16721052594673927,0.3519999844946157,-0.545205232725774,0.3820134347569671
2025-05-16,2690.0,1534.0,9605.0,-1.348179515719453,-1.5652124419486757,0.1971396599016775,0.3654185567752935,-0.7294861668184981,0.33094763755732004
2025-05-19,2529.0,1555.0,9405.0,-1.3519517316731307,-1.5946296671424385,0.22685664050543008,0.3795311266350734,-0.9906581874892668,0.21068679248084818
2025-05-20,2786.0,1424.0,9055.0,-1.3422380426759446,-1.609767052461951,0.32256791857822287,0.3937617746521046,-0.9541673165506289,0.15420364832464797
2025-05-21,2768.0,1587.0,9455.0,-1.3309411810975522,-1.6779114497118854,0.4978197855511153,0.429837679406664,-0.7914546603359051,0.08376176755001398
2025-05-22,2879.0,1443.0,9107.0,-1.3183969883734559,-1.7096764242630815,0.5686948285610377,0.4706257498146295,-0.6376697353914621,-0.20385365195162827
2025-05-23,2782.0,1504.0,8377.0,-1.3127838740761213,-1.7277636251801702,0.6574426080873588,0.5149210815079218,-0.574923623918952,-0.34253347166420217
2025-05-27,3105.0,1462.0,9045.0,-1.2580436734938374,-1.7778345713014279,0.9413626045977548,0.6759721518635965,-0.29156341318723256,-0.5846882375979856
2025-05-28,3678.0,1402.0,8859.0,-1.2279233522703752,-1.7889769549754249,0.9941180421734482,0.7347017418528254,-0.28215813405160955,-0.6691833267410182
2025-05-29,3192.0,1427.0,8959.0,-1.2083817613723244,-1.8006553787019968,1.1538798615146304,0.8341932838728414,-0.32153026144444014,-0.7249120288808457
2025-05-30,2482.0,1311.0,8047.0,-1.2010589531861111,-1.809741629686691,1.2084774792813928,0.9022259077280116,-0.32492306887804456,-0.7823897985620204
2025-06-02,2434.0,1241.0,8005.0,-1.1685293844192977,-1.8200290774975905,1.2049859666594203,0.9846524616923635,-0.6025044363502013,-0.8966653917566484
2025-06-03,2743.0,1261.0,8352.0,-1.1388559312475888,-1.8045584889579374,1.1528757031435903,1.0549128949288888,-0.6743433434758509,-0.8951881671471817
2025-06-04,3197.0,1275.0,8529.0,-1.115170206172575,-1.7952577967593673,1.1305795698299224,1.1503025857232254,-0.7280559053118277,-0.8369255812594505
2025-06-05,3235.0,1475.0,8299.0,-1.092516313165813,-1.7833319139080643,1.072988153923651,1.2261472739253299,-0.7751081088359473,-0.8057964112313197
2025-06-06,3034.0,1533.0,8087.0,-1.0774077792434138,-1.7743235651265223,1.1033397956573812,1.2974855246048083,-0.7139399173479215,-0.7632028960560455
2025-06-09,3436.0,1262.0,8166.0,-1.033357056595527,-1.7658615716628834,1.1956297896800472,1.4037544617226108,-0.5219564168264628,-0.7032560550168188
2025-06-10,3802.0,1264.0,8290.0,-1.0114971427291088,-1.76690264761009,1.301380574529721,1.4682712471781223,-0.5277264074612691,-0.7244791272580846
2025-06-11,3502.0,1261.0,8274.0,-0.9920166473589838,-1.7713826458809443,1.4145425910699432,1.5260153612271694,-0.5220547675093327,-0.7376768186478674
2025-06-12,3442.0,1266.0,7755.0,-0.9743770595091537,-1.7694536205337155,1.44251836445314,1.573810666817302,-0.5090327399873923,-0.7667522394669419
2025-06-13,3168.0,1456.0,7928.0,-0.9652682173456366,-1.7684136357066098,1.470804780406432,1.6134911135081549,-0.5634980364531015,-0.7668650076096606
2025-06-16,2722.0,1365.0,8187.0,-0.9447336327806362,-1.7722401625835627,1.5368380093119798,1.659063429352548,-0.5298127944180853,-0.8004642927065191
2025-06-17,2740.0,1484.0,8139.0,-0.9449390574504335,-1.76578205753564,1.4408942698876912,1.632664128597702,-0.4897834194082167,-0.817713407752362
2025-06-18,2755.0,1383.0,8092.0,-0.9550978215986365,-1.7616665052636602,1.315167141445431,1.6125594264567633,-0.3827577659131734,-0.7973758433815156
2025-06-20,2481.0,1528.0,7442.0,-0.9516235306873302,-1.7385840455469097,1.1289031965298515,1.544301828740901,-0.2090846937211025,-0.7462008008932738
2025-06-23,2433.0,1509.0,8666.0,-0.9550185769955739,-1.703053289543817,0.8921611063704007,1.5052482348038378,0.029013492455186765,-0.5762614342756354
2025-06-24,2754.0,1439.0,8629.0,-0.9565952111060554,-1.6986216951949764,0.8308687700741878,1.4783855513658484,0.03902853788815225,-0.5612637118620974
2025-06-25,2777.0,1293.0,8779.0,-0.9651363004681972,-1.6995820803578283,0.8113428815547723,1.4601279029655359,-0.034694249553703684,-0.5491018446246163
2025-06-26,2779.0,1284.0,8838.0,-0.9761517139424019,-1.7096283183870167,0.7873576861656038,1.4243103009042806,-0.14438427910804771,-0.5638605856083105
2025-06-27,2625.0,1188.0,9464.0,-0.9916771610011228,-1.7303851606962475,0.756428505906304,1.3827679440036995,-0.3609465588105112,-0.6237206669189488
2025-06-30,5488.0,1269.0,8802.0,-0.9690009238984612,-1.7586880191416832,0.6815516258131358,1.2904750427387615,-1.341051548990391,-0.8820269965711135
2025-07-01,5002.0,1206.0,10432.0,-0.9627754842608827,-1.773974213338386,1.0398667935867267,1.3619181158560623,-1.4778779596304914,-0.9136632434815694
2025-07-02,3638.0,1146.0,9277.0,-0.9667177575167134,-1.7842510938790106,1.192915547653487,1.3669705249992834,-1.7370989075170709,-1.0052528560875789
2025-07-03,3106.0,1131.0,9095.0,-0.9802240593865932,-1.797271291823817,1.2416422425172744,1.3445772631282868,-1.8393460977219687,-1.0707639087297673
2025-07-07,3179.0,1177.0,8564.0,-0.9912227954788229,-1.8307907094530744,1.3448222559369916,1.2206497254107906,-1.553728079867652,-1.2989770038629294
2025-07-08,2938.0,1261.0,9354.0,-0.9953241892523881,-1.84656770572305,1.1121913121318303,1.2223344266856817,-1.5674255490133626,-1.3510805958168217
2025-07-09,3026.0,1234.0,8704.0,-0.9945990826371744,-1.8559246577937678,0.9206237929134305,1.1970287236099968,-1.434847749262784,-1.434463645097332
2025-07-10,3127.0,1078.0,9043.0,-0.9953546114312921,-1.8805147314200248,0.8607353853209724,1.183358825363022,-1.3309379857289065,-1.4837768229688935
2025-07-11,3083.0,1210.0,7942.0,-0.9887168581086527,-1.895883755953399,0.8514695582754667,1.165179916052053,-1.3466163907291444,-1.6099295701386291
2025-07-14,3693.0,1176.0,8095.0,-0.9567752262289471,-1.949572851893052,0.8347513976900635,1.1540976423383207,-1.4056153008128294,-1.8795403437430382
2025-07-15,3731.0,1108.0,9397.0,-0.9463404733567238,-1.9680187806891745,0.8974835667019879,1.1937565981407416,-1.3462103901553732,-1.8927406743695403
2025-07-16,3729.0,1226.0,8530.0,-0.9304819176798755,-1.96938345193605,0.9667772135928008,1.2003968508733027,-1.412867906492403,-1.9403812521363404
2025-07-17,5293.0,1174.0,8612.0,-0.8921189118629211,-1.9727204405117664,1.0325697425592055,1.2199424622390642,-1.3889652496303373,-1.9016999351098667
2025-07-18,3842.0,1061.0,9200.0,-0.8731109544257976,-1.9765800068761425,1.2480923127762829,1.294136606807956,-1.2898591593636533,-1.8742177085416998
2025-07-21,5031.0,1208.0,9849.0,-0.8865081111312278,-2.0059882372726445,1.1286318221134317,1.2737309429146328,-1.7940999074801887,-1.8628477026149546
2025-07-22,5389.0,1184.0,9843.0,-0.8777001501839354,-2.0035280756257023,1.1602753402615296,1.2227308523548788,-1.867961160201787,-1.8608993454544267
2025-07-23,7594.0,1295.0,10156.0,-0.8291502409062215,-2.0022279412463906,1.2599834766477813,1.2244187847223544,-1.815757750542476,-1.8087841334079064
2025-07-24,5854.0,1295.0,10276.0,-0.8003025793435192,-2.002036253958579,1.4643658719418648,1.3222350675371766,-1.8471843749723893,-1.764342087091598
2025-07-25,4636.0,1158.0,8564.0,-0.7836278504017891,-2.0115351347633137,1.417607526819427,1.3699353670861107,-1.848925158969891,-1.726885496605611
2025-07-28,3806.0,1266.0,9314.0,-0.76321003316143,-2.005868818319236,1.5925746379152628,1.3809518730621035,-1.2405490748178591,-1.6384115889215098
2025-07-29,3746.0,1318.0,8886.0,-0.7508916796143748,-2.000860826056062,1.5037210693752252,1.365690014444711,-1.155694835761538,-1.6090694020580678
2025-07-30,3857.0,1325.0,8506.0,-0.7399106855079474,-1.9959632085020775,1.4035207948400106,1.3715357170037223,-1.0068708742585362,-1.5578043057385853
2025-07-31,3747.0,1289.0,9411.0,-0.7346852399336559,-1.9893205109389545,1.1734843806558946,1.3737704536881612,-0.8622700400653883,-1.5095802459049894
2025-08-01,3202.0,1855.0,9363.0,-0.7412522809883129,-1.9711031881909022,1.0238451909119894,1.362276773098994,-0.7921200812962836,-1.4558277986079746
2025-08-04,3317.0,1714.0,8262.0,-0.7473717094182835,-1.9255472735396655,0.7162288258804307,1.2775625011521106,-0.30560643946816923,-1.2035007388223056
2025-08-05,3426.0,1468.0,8679.0,-0.746957647655389,-1.9078693485823983,0.703804535061369,1.2441594947602244,-0.03592159436919318,-1.098470351749381
2025-08-06,3259.0,1309.0,8248.0,-0.7509447332661559,-1.9031651299973689,0.673892700676853,1.2253529660394207,0.042300022952158116,-1.0057876949686322
2025-08-07,3169.0,1203.0,9165.0,-0.7795883002353481,-1.905170180527957,0.6174224923224664,1.1974066780420365,0.056065263525447,-0.971561321521184
2025-08-08,3002.0,1170.0,8605.0,-0.7865452978295799,-1.897755534564265,0.5573209176504283,1.1133612941758848,0.046915688968727096,-0.965570549745316
2025-08-11,3316.0,1218.0,8175.0,-0.7888984616776877,-1.8632087109461182,0.5104060412076037,1.0677140427837561,-0.49362018724384665,-0.7853933054306919
2025-08-12,3181.0,1315.0,8447.0,-0.8094800622414944,-1.850119423718338,0.5039865099689425,1.0244478343925532,-0.7382496730953009,-0.7287623714757857
2025-08-13,3287.0,1246.0,9099.0,-0.8618392213645123,-1.8457181984294877,0.47694084859290964,0.9628219692597177,-0.7975053299132023,-0.6584663596432812
2025-08-14,3330.0,1162.0,8080.0,-0.8847624106451484,-1.837633839053444,0.43241149895157155,0.8281893448186397,-0.9003782251813818,-0.6265610233479644
2025-08-15,3163.0,1105.0,8203.0,-0.9042226574011547,-1.8374651675937663,0.502720036999976,0.7623681234042634,-0.8234968588825604,-0.57756562504068
2025-08-18,3030.0,1063.0,7437.0,-0.913495074072614,-1.8408062422301157,0.708814201390696,0.6600749596582656,-0.752581989548453,-0.573259048574011
2025-08-19,3046.0,1094.0,8164.0,-0.9198383607601546,-1.845077088431891,0.7150500595594854,0.6482051926532896,-0.7719883637425438,-0.5436726727298434
2025-08-20,3069.0,1163.0,8089.0,-0.929551656102376,-1.848853006011824,0.7105873407084445,0.6211277809586974,-0.8859258515968074,-0.5525544484958129
2025-08-21,2955.0,1188.0,7643.0,-0.9310465360864875,-1.8418209746078418,0.7401538058056504,0.584989151785386,-0.8282938976549992,-0.5595174749146918
2025-08-22,3062.0,1187.0,8472.0,-0.9276766312101685,-1.8629769575618464,0.6929377758515828,0.5706816733514604,-0.7501436421898552,-0.5118724140302819
2025-08-25,3023.0,1068.0,8173.0,-0.9276645882706536,-1.9212132264823758,0.4971314178495373,0.5647479192494995,-0.7584570274867466,-0.7567262297561989
2025-08-26,3211.0,1163.0,8251.0,-0.9283966965925661,-1.9317410226141387,0.4224763694350983,0.5442902567347966,-0.8194728459579578,-0.8973112798953479
2025-08-27,3314.0,1065.0,8479.0,-0.928977101407332,-1.9439153626123762,0.43749552319339274,0.535070150365969,-0.7649148670241245,-0.9509464240513575
2025-08-28,2969.0,1099.0,8044.0,-0.9250733153165065,-1.94140822543892,0.44454655855108893,0.5274421418690052,-0.8648395593994214,-1.0175786383779706
2025-08-29,2611.0,1129.0,7233.0,-0.9225990274532521,-1.9344583996775544,0.3999010869848895,0.5359555381813048,-0.9583571325266235,-0.9997844081910703
2025-09-02,2647.0,1332.0,8026.0,-0.9276618368444023,-1.9251100463742805,0.3264104901512388,0.525228576451601,-0.5815673304283635,-0.8916493468306917
2025-09-03,2650.0,1046.0,8295.0,-0.9330230356849807,-1.9288763802151756,0.18517506180220458,0.48770501369287,-0.41033658359656583,-0.8562211794612362
2025-09-04,2665.0,1075.0,8274.0,-0.9455761882782365,-1.9341375267514032,0.004739860478425952,0.4505221718736199,-0.3901199954515121,-0.8699601031953886
2025-09-05,2725.0,1162.0,8885.0,-0.9575721888643685,-1.936034982742056,-0.12202558468088646,0.3770921501333564,-0.4245895761795072,-0.8954234785093698
2025-09-08,3690.0,1069.0,8289.0,-0.9575494994242923,-1.9142763402943483,-0.1324316068594139,0.24632378935019983,-0.10940217836018966,-0.688089606926211
2025-09-09,3530.0,1111.0,8587.0,-0.9521076799213333,-1.9162820588887808,-0.016804507634861066,0.26095455456154537,-0.24293144481094273,-0.716555019667076
2025-09-10,4752.0,1053.0,8817.0,-0.9288353866057033,-1.9258910019032651,0.15047750709369098,0.27492356582397753,-0.5138318279670947,-0.7212754554193854
2025-09-11,3444.0,994.0,8230.0,-0.9246414569491321,-1.938352409207953,0.6248791131851793,0.3872689726123658,-0.5731018751041194,-0.7843319786395554
2025-09-12,3075.0,830.0,7749.0,-0.9197509148334753,-1.9498163151625594,0.8090197551380297,0.397185551945557,-0.6401201625605122,-0.8732552608632811
2025-09-15,3115.0,994.0,7757.0,-0.905049891367744,-1.9600585425537211,1.1011478439251365,0.4467835074681038,-1.9099316726772042,-1.0326520897168172
2025-09-16,3032.0,1044.0,7611.0,-0.9037437963598016,-1.9614151627652667,1.00824007657008,0.4597234933462449,-1.8918458424586444,-1.0369777243052702
2025-09-17,2949.0,1141.0,9254.0,-0.9148400951982669,-1.9629614492486755,0.9886927709183521,0.4551736249316821,-1.7811443414272545,-1.0461175760470058
2025-09-18,2946.0,1004.0,8886.0,-0.9207462806195963,-1.9729529027877515,0.40034140948742497,0.37197151017441293,-1.6998531348419466,-1.0564965449486408
2025-09-19,2790.0,846.0,7418.0,-0.9190181119582785,-1.987578810509067,0.1421084183256259,0.3196753631869325,-1.7565586646888836,-1.1459999960948044
2025-09-22,2589.0,940.0,7773.0,-0.9238378642019054,-2.0163264945427777,-0.24853070900327875,0.30985961501105447,-1.6172932738786272,-1.4725821906747223
2025-09-23,2583.0,936.0,7956.0,-0.9244267192478599,-2.0352482525706765,-0.4889274073160686,0.23453181066858947,-1.6569926996970799,-1.5639270026997178
2025-09-24,2634.0,877.0,7143.0,-0.9172242519792899,-2.0361690924124503,-0.7556831944326942,0.21275210661592467,-1.805247275544765,-1.753846758565469
2025-09-25,2801.0,954.0,6923.0,-0.9061903775917237,-2.0333915680352668,-0.5926552646678884,0.2510073047405753,-1.779119419490767,-1.7409007582980234
2025-09-26,2410.0,859.0,6909.0,-0.8982703274852675,-2.035646514602334,-0.3563014854232108,0.3231510378729157,-1.505639967202739,-1.6850163520731278
2025-09-29,3051.0,952.0,7155.0,-0.9091299760335811,-2.075672718453058,-0.5793377653131562,0.27609598447620787,-1.1423997346517176,-2.0328665467381133
2025-09-30,2988.0,970.0,7374.0,-0.9100332722452293,-2.075064005100179,-0.24941836805606354,0.23081562323838498,-1.0091022346812357,-1.97412841119533
2025-10-01,2636.0,979.0,7503.0,-0.9375546572571309,-2.0700878980541653,0.04683350230611768,0.20384541135701167,-0.8541897413028701,-1.923832720505395
2025-10-02,3074.0,891.0,7542.0,-0.9393331776478888,-2.07097599199248,-0.029506647573623267,-0.0946866232886037,-0.7730894372404217,-1.8325208209650727
2025-10-03,2824.0,909.0,7831.0,-0.9443519868440511,-2.067217483792632,-0.023012024310998698,-0.13951152410253653,-0.9419233686908303,-1.8017693558691241
2025-10-06,3034.0,1036.0,8599.0,-0.9609125562070435,-2.063537605087527,0.13663236576937438,-0.3950716741950675,-0.9886468112842861,-1.5888742007791723
2025-10-07,3039.0,1035.0,7745.0,-0.9617034492278282,-2.0649384079209323,-0.14193979716331265,-0.5177967173785821,-1.095942431727121,-1.5915088628116418
2025-10-08,3025.0,1106.0,8126.0,-0.9526083899697113,-2.0590884552331126,-0.19375433061978992,-0.5606372499534812,-1.057796447127633,-1.5745290283206996
2025-10-09,3225.0,1019.0,8107.0,-0.9422614813991608,-2.0529004699476925,-0.13884418786205116,-0.47369737050033767,-0.9864678433229594,-1.491012431184208
2025-10-10,2732.0,1398.0,8233.0,-0.9489187866755788,-2.0291896959366547,-0.18044489370123296,-0.3627451173442289,-0.9081439790331778,-1.4075824055541912
2025-10-13,2899.0,1227.0,8614.0,-0.9617660442276872,-1.983732959158651,-0.7225602434867158,-0.6833808829551432,0.1626638236956363,-0.7819189414403211
2025-10-14,3126.0,1289.0,8401.0,-0.9552277591800458,-1.9695717607183187,-0.7825690162943333,-0.7006168131827012,0.3534897377520405,-0.687735876905079
2025-10-15,3133.0,1231.0,8975.0,-0.9587871090758355,-1.964898188614292,-0.8434030021664772,-0.6194095774286124,0.506817706849156,-0.5387528911949356
2025-10-16,3010.0,1431.0,7694.0,-0.9602803607936607,-1.9476561119606508,-0.9225696772414255,-0.675428677757462,0.5105215961642645,-0.48153247224657847
2025-10-17,2716.0,1737.0,7665.0,-0.959995030544329,-1.912762801445112,-0.9389298482074139,-0.6989509147942584,0.9467936576799791,-0.3007957958332876
2025-10-20,3900.0,1312.0,7450.0,-0.943834450049879,-1.8856429441130285,-0.4770826399074211,-0.6396494265843519,1.1942496122603752,0.21523812917402835
2025-10-21,6585.0,1148.0,8255.0,-0.8909988760082079,-1.8837494462003157,0.18467716523506122,-0.4646180964747752,1.4517464344865998,0.36647717605446967
2025-10-22,10739.0,1197.0,7991.0,-0.7735834033255511,-1.8776496631464479,1.5929254475102286,0.27513774832918425,1.3541942508916556,0.3993070430654928
2025-10-23,5764.0,1169.0,7400.0,-0.7356488173890341,-1.8650441629651482,3.933546211383031,1.8883349996480452,1.4887486367922387,0.4768187729955538
2025-10-24,3869.0,1009.0,7904.0,-0.722103127370211,-1.8613459409454673,4.290745934057078,2.3436009692914177,1.309073143001404,0.6253718328122413
2025-10-27,3716.0,1124.0,8420.0,-0.7105576570617647,-1.8572471790619076,3.6517006215069836,2.3145045930030985,0.22326191557619518,0.7281860635932246
2025-10-28,3433.0,1134.0,8474.0,-0.7100885910340295,-1.8578579826886408,3.3204109611074286,2.369258341171163,-0.14991861510502744,0.8139130880633576
2025-10-29,4416.0,1158.0,9604.0,-0.7015021331823412,-1.865188396179553,2.633860835530538,2.3048042166599454,-0.1881059164979137,0.8425147543580538
2025-10-30,3089.0,1065.0,9497.0,-0.7120834887249448,-1.872124772852965,1.1286918977256026,2.3381337114295344,-0.5172971924045343,0.7935955669071996
2025-10-31,2688.0,1038.0,7639.0,-0.7088870732452417,-1.883275530300132,0.23249588941308072,2.1527634830742257,-1.0247911217958798,0.7455849073680493
2025-11-03,2948.0,1090.0,8975.0,-0.6994933024817804,-1.9153173725002812,-0.20648310918435991,2.1540323482117256,-0.9062904613165608,0.38527926791832573
2025-11-04,3234.0,1306.0,8617.0,-0.6994844921601153,-1.9159620280731051,-0.4970226188490574,2.0808848795889046,-1.0392423184264854,0.2989477030683251
2025-11-05,3330.0,1272.0,8978.0,-0.6969665393789413,-1.9141982907932409,-0.5704627383686072,2.0295898157254677,-0.821496571672787,0.31149198892090446
2025-11-06,3516.0,1277.0,8826.0,-0.697705465869987,-1.9281381516866638,-0.8248259700940535,2.007729778880333,-0.556279506549937,0.35635206371982237
2025-11-07,3164.0,1339.0,8294.0,-0.6959894613720223,-1.949693175668454,-0.6089095970671432,1.9540588318597356,-0.16084695973898944,0.17813883876886197
