date,retail_meme_ret,retail_meme_rv_daily,retail_meme_downside_daily,retail_meme_log_dollar_volume,retail_meme_component_count,arkk_ret,arkk_rv_daily,arkk_downside_daily,arkk_log_dollar_volume,arkk_component_count,iwm_ret,iwm_rv_daily,iwm_downside_daily,iwm_log_dollar_volume,iwm_component_count,high_idio_ret,high_idio_rv_daily,high_idio_downside_daily,high_idio_log_dollar_volume,high_idio_component_count,wiki_identity_views,wiki_generic_fear_views,wiki_anchor_views,wiki_identity_logrel_21d,wiki_generic_fear_logrel_21d,wiki_identity_attention_7d_z_lag1,wiki_identity_attention_21d_z_lag1,wiki_generic_fear_attention_7d_z_lag1,wiki_generic_fear_attention_21d_z_lag1,finra_margin_debt_yoy_z_lag22,finra_margin_debt_mom_z_lag22,vix_log_lag1,spy_ret_5d_lag1,spy_ret_22d_lag1,spy_log_rv22_lag1,qqq_ret_22d_lag1,retail_meme_ret_5d_lag1,retail_meme_ret_22d_lag1,retail_meme_lag_log_rv22,retail_meme_lag_log_downside22,retail_meme_lag_log_dollar_volume22,future_log_rv__retail_meme__5d,future_log_downside__retail_meme__5d,future_volume_crash__retail_meme__5d,future_log_rv__retail_meme__22d,future_log_downside__retail_meme__22d,future_volume_crash__retail_meme__22d,arkk_ret_5d_lag1,arkk_ret_22d_lag1,arkk_lag_log_rv22,arkk_lag_log_downside22,arkk_lag_log_dollar_volume22,future_log_rv__arkk__5d,future_log_downside__arkk__5d,future_volume_crash__arkk__5d,future_log_rv__arkk__22d,future_log_downside__arkk__22d,future_volume_crash__arkk__22d,iwm_ret_5d_lag1,iwm_ret_22d_lag1,iwm_lag_log_rv22,iwm_lag_log_downside22,iwm_lag_log_dollar_volume22,future_log_rv__iwm__5d,future_log_downside__iwm__5d,future_volume_crash__iwm__5d,future_log_rv__iwm__22d,future_log_downside__iwm__22d,future_volume_crash__iwm__22d,high_idio_ret_5d_lag1,high_idio_ret_22d_lag1,high_idio_lag_log_rv22,high_idio_lag_log_downside22,high_idio_lag_log_dollar_volume22,future_log_rv__high_idio__5d,future_log_downside__high_idio__5d,future_volume_crash__high_idio__5d,future_log_rv__high_idio__22d,future_log_downside__high_idio__22d,future_volume_crash__high_idio__22d
2024-07-09,-0.0022619192342113958,5.116278622095467e-06,5.116278622095467e-06,22.089385902136364,13,0.0034805310272589983,1.2114096231712579e-05,0.0,19.219111213121852,1,-0.004359949974060783,1.900916377631262e-05,1.900916377631262e-05,21.98189540040448,1,-0.009396039924940739,8.828556627108036e-05,8.828556627108036e-05,22.13745221082439,13,2844.0,1337.0,8447.0,-0.8636943204650915,-1.7361280998894184,-0.7491117878050194,-0.8445486223060901,-0.5802070074984892,-1.1270131231089677,1.331961404048473,0.351305677766685,2.5152741771529077,0.020118975333459445,0.052858812597031554,-7.696169890760857,0.09195011872952806,0.09081750774228226,0.10687130012662471,-3.7455055893021534,-4.643057170525495,22.38882349839616,-5.344997425788114,-11.622365489426711,0.10134137523337117,-3.815794843443894,-4.284469878927459,0.3377960581273527,0.04319457361597927,0.05971252701591194,-5.8573375467186,-6.895161529483253,19.50889529023135,-6.130799991000028,-10.345105563096837,-0.443190565236133,-3.9612801949928267,-4.290726588909208,-0.34458231601706046,-0.003011196343046924,0.004321160216054162,-6.55940388864077,-7.314096910151167,22.25225795803608,-5.82378805911012,-27.631021115928547,-0.7415646380942569,-4.688895167094377,-5.357090728603772,-0.7037560432715537,0.006670394967395463,-0.013955958384419785,-5.100496403377509,-5.63840326652849,22.40601273216574,-5.083184385036327,-27.631021115928547,-0.10105229459458087,-3.6732432564738504,-4.257411687753281,-0.02394453789676021
2024-07-10,-0.002993886806450916,8.963358209840864e-06,8.963358209840864e-06,22.13264260219236,13,-0.0021738807282999885,4.725757420874088e-06,4.725757420874088e-06,19.22904945442898,1,0.009734027809131325,9.475129738894199e-05,0.0,22.068215347220693,1,0.005331688980164459,2.8426907381207134e-05,0.0,22.12206803666559,13,3609.0,1384.0,8579.0,-0.8669998367886649,-1.737180468083361,-0.8263130783207007,-0.8901476528145724,-0.7476679931072653,-1.1319619100836764,1.3165451595871867,0.3502548089172899,2.52652834277473,0.019034988973824284,0.0420158611347424,-8.06003487599108,0.07285523416938984,0.0949467042146238,0.06674960551668388,-3.8078686043054333,-4.642525927877751,22.376779447129003,-5.211628107297524,-7.279125381970886,0.06332207320166106,-3.8132738453702704,-4.280444667642444,0.32604943678474285,0.03536276700977803,0.04213478452247136,-6.020889933270217,-6.895161529483253,19.501057581291153,-5.966427442593966,-7.773608962878379,-0.6531995037456575,-3.9606419186988826,-4.291071720925159,-0.35254384694683694,0.0010430871830515998,-0.015221989088168554,-6.721101777461123,-7.285957804934016,22.24485231887431,-5.818430612598211,-9.109296878169415,-1.013058391734475,-4.698775712045633,-5.35617295194625,-0.7156184329936011,-0.01646934671819659,-0.03856564878448379,-5.12427141220973,-5.613896573890855,22.378613993876332,-5.003367118566813,-7.517314056315513,-0.23492538478591385,-3.669782789147517,-4.257411687753281,-0.051620762764969186
2024-07-11,0.024388751113476145,0.0005948111808750839,0.0,22.2463145961792,13,-0.005236793090769217,2.7424001875528206e-05,2.7424001875528206e-05,20.096595622457194,1,0.03531355020876319,0.001247046828346839,0.0,23.32533297125265,1,0.015340601525975495,0.00023533405517876167,0.0,22.32150036301951,13,3141.0,1451.0,9191.0,-0.8758633420819617,-1.7398921396779645,-0.782022927611863,-0.8995180173769751,-0.7629337201662677,-1.1600221966208724,1.3018578058968109,0.3492048665887686,2.5533438410275884,0.022174402060905284,0.05188103308101048,-7.792378697998594,0.08357304953690164,0.08679307064027382,-0.005585731143583012,-4.051505641662693,-4.641595908112454,22.32063532618879,-5.037636911988569,-6.065810795698409,-0.008544550726178102,-3.8293976352540366,-4.263125779860692,0.28157336394046695,0.024899403841522512,0.026239019460917938,-6.099520264528771,-6.890505768770558,19.489477282682785,-5.50418780851502,-6.2517898739375015,-0.6728953342356689,-3.9530880351151243,-4.280575469165257,-0.3240032414576177,0.007353453885021638,0.001706349317362828,-6.686050520772838,-7.3645132086342615,22.249776616892447,-6.162527027318524,-7.6163502253051,-0.9734178716407982,-4.835682263829114,-5.338967026770405,-0.6562849015255274,-0.014288864908786472,-0.04228648287936634,-5.133306442978561,-5.613896573890855,22.358368614633438,-4.594969613250734,-5.480761781370669,-0.2777200259971906,-3.61686141164967,-4.149068950744787,-0.05709550604705527
2024-07-12,0.0422448390262528,0.0017846264243540114,0.0,22.339232945224392,13,0.02335245213024134,0.0005453370204952134,0.0,20.155376779104223,1,0.01160870430831999,0.0001347620157180071,0.0,23.083859934880987,1,0.02949968354396829,0.0008702313291942735,0.0,22.431613868374196,13,2773.0,1336.0,8559.0,-0.8949282527238154,-1.741858172958466,-0.8110181397971257,-0.9261673217035138,-0.9258892597380707,-1.1803463136633834,1.2879110820379076,0.3481558466267031,2.55877650425956,0.009061741067185523,0.04443755959350247,-7.628510855686168,0.062283955779170536,0.036797676243827813,0.10773060153988666,-4.596918431420122,-6.357219240165307,22.280051166903917,-5.301707712844064,-5.952430602447828,0.03942554268478915,-3.8455726724472385,-4.263125779860692,0.25990399165144495,0.002190068209037414,0.042683272350922986,-6.319246537130269,-7.461566017785733,19.507933553289135,-5.647587377982823,-6.2517898739375015,-0.6368165232097205,-3.8995982846335213,-4.280575469165257,-0.2793079694557328,0.04291467283386385,0.0488285457474161,-6.05087256982872,-7.613198735386386,22.293891937485338,-6.215493091648537,-7.564751852227505,-0.8742901983729752,-4.819180421502641,-5.338967026770405,-0.5796413805732641,0.0074669947067429986,0.005154315895014319,-5.278134144703939,-5.945952579102286,22.351651597598433,-4.679653943422145,-5.480761781370669,-0.32947864167633867,-3.5825705733825317,-4.149068950744787,-0.04956091296858034
2024-07-15,0.008487970335958063,7.204564042410403e-05,0.0,22.295514814147783,13,0.019261889443977397,0.0003710203849520079,0.0,20.227626777576965,1,0.01882335977037425,0.0003543188730449437,0.0,23.064870977422814,1,0.05186262581464074,0.00268973195638944,0.0,22.942762168681433,13,2708.0,1325.0,8621.0,-0.955857958597786,-1.7494781820331795,-1.0401597932737718,-1.1251825675309914,-1.2893642166651607,-1.1738123981306225,1.2747228100261307,0.3471077448914446,2.5225235164208617,0.009599413256820765,0.04764014526896334,-7.568626625473838,0.06411045158747436,0.05733866530825537,0.15956963856095174,-4.441739550125936,-6.41175883237652,22.27476349466269,-5.271766164136731,-5.952430602447828,0.10268672797936418,-3.848923792573918,-4.263125779860692,0.2719293059922663,0.018115659039472154,0.05807656283364365,-6.082138342904107,-7.461566017785733,19.54785812496705,-5.617877438081559,-6.2517898739375015,-0.42151418135046725,-3.9051430195576162,-4.26202396158083,-0.19402650269164212,0.059291156317155314,0.05701382285544551,-5.999961477386917,-7.613198735386386,22.328584550544324,-6.269549598662999,-7.564751852227505,-0.78210702513379,-4.859056728273616,-5.330934966191057,-0.5127992071472285,0.03338919288972121,0.03670269970217685,-5.121347511591704,-5.947558040309096,22.35561474948569,-5.018947118046121,-5.480761781370669,-0.2406764939294277,-3.680081068248991,-4.14234040786479,0.0026347113802565048
2024-07-16,0.04807823711936508,0.0023115168845058943,0.0,22.423705658070215,13,0.03501904119328001,0.0012263332460966422,0.0,20.051780643770062,1,0.03354856077961514,0.0011255059303835312,0.0,23.42683374987455,1,0.04874843263173126,0.002376409684050441,0.0,22.717380697060857,13,2767.0,1387.0,10786.0,-0.9773114908751772,-1.7575686240076607,-1.0669246820119798,-1.168222338354593,-1.3844034619451144,-1.194503103331877,1.2623177254988174,0.3460605572580183,2.574137774793312,0.011192608830517262,0.04798110354773329,-7.565230847810213,0.05995539841861348,0.06986575443502464,0.14193947680488606,-4.494942236302589,-6.41175883237652,22.259609604050613,-5.867741095113485,-5.9500330696726325,0.2460917253952708,-3.905058164534904,-4.263125779860692,0.27679201507665496,0.03868419878240849,0.07711201537533494,-5.931590103819881,-7.461566017785733,19.576642810671952,-6.027961479008398,-6.2517898739375015,-0.25419975585650434,-3.8581873638813584,-4.26202396158083,-0.15019834473260474,0.07111969212252794,0.07926029894828532,-5.870504762061316,-7.637210113497576,22.365002640393275,-7.0364711741791135,-7.564751852227505,-0.6610041410381058,-4.921551707743842,-5.330934966191057,-0.45250372379037884,0.09263855993980823,0.07584193980778765,-4.768180651501793,-5.947558040309096,22.37305473998262,-5.435099882003739,-5.451030471992394,-0.15178650545627193,-3.7281208064857045,-4.14234040786479,0.04231983509427195
2024-07-17,-0.02626382684392407,0.0006897886004876266,0.0006897886004876266,22.262518856015117,13,-0.019830992365596607,0.0003932682582043509,0.0003932682582043509,20.239905602275623,1,-0.010518197321748133,0.00011063247489922961,0.00011063247489922961,23.388655919612923,1,-0.023315030767526685,0.0005435906596907159,0.0005435906596907159,22.65443979617524,13,2774.0,1546.0,11535.0,-1.0111126758100486,-1.7754017990447295,-1.173812513233354,-1.2314868070166425,-1.6432625908801655,-1.2477213695390366,1.2507285438065412,0.34501427961603337,2.5794589349159778,0.016133283919110585,0.04571436619029995,-7.628860655170373,0.047325598688551025,0.12020591078860111,0.2047118461591393,-4.3229335448209065,-6.552730355212027,22.248691833240013,-5.350954093868734,-5.399216697053609,0.29892717936222724,-3.9397433786784886,-4.313363666745232,0.27591952615517457,0.0702227089484295,0.0915117252926437,-5.6678070671947856,-7.461566017785733,19.566160613193198,-5.055844818693365,-5.134740287292004,-0.24181750781573896,-3.876275663917081,-4.290324405857729,-0.10793897178253076,0.10902820287620386,0.09757458141607853,-5.595411188515292,-7.637210113497576,22.38953226947744,-6.69290521764285,-7.036886903058172,-0.5438978358913786,-4.935879745958683,-5.354060417539243,-0.39069699692741366,0.15078303249648023,0.09483430494822755,-4.606490146549557,-5.947558040309096,22.36868269788257,-4.9839744443190845,-4.994091424584607,-0.08710712965115164,-3.7228114730215527,-4.177158607079378,0.05921116313512087
2024-07-18,-0.04038671680278016,0.001631086894107965,0.001631086894107965,22.324927111117322,13,-0.03916291227528603,0.0015337336978817494,0.0015337336978817494,20.137173281865387,1,-0.019537220722830238,0.00038170299357258725,0.00038170299357258725,23.151751860874942,1,-0.06018774068668689,0.0036225641289678646,0.0036225641289678646,22.43424667286143,13,2687.0,1646.0,9915.0,-1.0274966598603932,-1.7757238028025704,-1.3981687973220478,-1.3305623530530448,-1.8624487901096558,-1.385200731373197,1.2399973274489788,0.34396890786958884,2.6727683553440564,-0.007833710966864657,0.029582301819084483,-7.291132937068813,0.012125671003033793,0.09693597075112796,0.18976559152525418,-4.281448459221933,-6.220667740886734,22.240850770946466,-5.616218943976396,-5.846833336058305,0.39155686373203835,-3.9656551700219427,-4.4432764786691585,0.28547056848340446,0.05256559731113288,0.08733052114457826,-5.6257700707560785,-7.23195227894868,19.592214428115184,-5.307907078037781,-5.436465813272634,-0.19813984768421378,-3.9272819361630478,-4.409048756740259,-0.04906729139478827,0.0887759777453244,0.09583224831277762,-5.586402669346371,-7.56981383005814,22.4328924364925,-6.895880944097914,-7.6066081350938415,-0.4697594734283861,-4.968986538633826,-5.438221566745118,-0.2955737207545859,0.12213631274878907,0.10688533693892464,-4.67993237875998,-6.263250217416234,22.376458848623024,-5.735001008309019,-5.758667775143488,-0.04795523573653071,-3.84034644416383,-4.4465033487622145,0.08018293489771011
2024-07-19,-0.016692481890559756,0.00027863895166666545,0.00027863895166666545,21.8964616817452,13,0.001287583285179852,1.6578707162745402e-06,0.0,20.06726407700624,1,-0.005105930241301088,2.607052362903299e-05,2.607052362903299e-05,22.808798171506346,1,0.007066050978224157,4.992907642686257e-05,0.0,22.6568218615949,13,2625.0,1487.0,9341.0,-1.0420130609512874,-1.7770402614195024,-1.4748384934733898,-1.3727711987530185,-1.754972359715896,-1.3642602402827277,1.230177244776924,0.34292443793718463,2.7682041430792563,-0.0068884170378600415,0.021259440139785393,-7.207912789481297,0.0022141223300555287,0.032160502834871665,0.17890834609627942,-4.227986364352094,-5.89724056617759,22.242411624561694,-5.675901795892804,-5.948253983249703,0.46931542080705313,-3.980344275462982,-4.467066428901678,0.29271407512607084,0.01863947812661606,0.05972585961038945,-5.297532188083319,-6.154808139451486,19.61651733459598,-5.274819140491467,-5.436465813272634,-0.08339663639462103,-3.9197476631152566,-4.396744954728969,0.01598204865148034,0.03392520681373098,0.09231858600531723,-5.5536131142663665,-7.352891429733728,22.45815782642469,-6.680425518358126,-7.6604725187342515,-0.4658679308222382,-4.953060956609017,-5.412880210389741,-0.24405075434290424,0.0466079705361267,0.07074684499712744,-4.396219751685762,-5.308520910052144,22.383897555177402,-5.460151013857507,-5.758667775143488,0.035687885136205466,-3.838613206593673,-4.43909011890015,0.09926496719637967
2024-07-22,0.01495000997786262,0.00022350279833819188,0.0,21.95277052646876,13,0.0218483347425932,0.00047734973102440503,0.0,19.35073792667029,1,0.01578509150965563,0.0002491691139682023,0.0,22.777418176521813,1,0.004357821498018851,1.8990608208595266e-05,0.0,22.518567189383162,13,2688.0,1514.0,8043.0,-1.0709342046151669,-1.7627472990826405,-1.441059508070205,-1.4377587997795251,-1.4393521517316707,-1.263080790875765,1.221334843943147,0.34188086575162874,2.804571795802497,-0.019838458670762275,0.006669669050415561,-7.233142938679131,-0.01886449334831131,-0.02677681808194089,0.16126236471329178,-4.209119045620155,-5.800628169034775,22.21746029470083,-5.729011768668436,-5.930705079687693,0.5093126437811506,-3.977826166843041,-4.467066428901678,0.2766254157157455,-0.0034253907184454303,0.05510428624111985,-5.304201207975614,-6.154808139451486,19.64616734474965,-5.370407840608859,-5.436465813272634,-0.03974936275496077,-3.915413362152994,-4.396744954728969,0.047485422089902585,0.017210572264109898,0.07884440740127295,-5.565026332726639,-7.313009074077842,22.47972635275926,-6.784844489065764,-7.425616116450569,-0.4323727797728836,-4.9647029088594525,-5.412880210389741,-0.19365806365876637,0.024174337970382563,0.06260714831359067,-4.41103918227552,-5.308520910052144,22.39970983447232,-5.36945191819622,-5.632931059303699,0.08206248381369718,-3.7716724192630773,-4.43909011890015,0.11381139101803228
2024-07-23,-0.0024979788386267,6.2398982782267965e-06,6.2398982782267965e-06,21.630911217930322,13,0.002095965471565195,4.393071257993509e-06,0.0,19.35913194482475,1,0.010566390806640806,0.00011164861467866336,0.0,23.00340977864087,1,-0.011212714199504963,0.00012572495971978023,0.00012572495971978023,22.360130707179728,13,2623.0,1576.0,8073.0,-1.083508753283736,-1.759175618126653,-1.4096173534405483,-1.4655298986591154,-1.2075237238140657,-1.1653747089367064,1.2135530151955187,0.3408381872599493,2.7020321185427174,-0.012327903938323457,0.014389127637822399,-7.104970913717695,-0.004385778456308623,-0.020314778440036332,0.1698095169925078,-4.196911697295484,-5.800628169034775,22.205927066018244,-5.670830989473792,-5.8599725848173305,0.4654109940913429,-3.9743266957293026,-4.461364809782411,0.2591932470683531,-0.0008389454198296301,0.08720213004572885,-5.231974636346486,-6.2055512964416275,19.65194454874464,-5.277835919125333,-5.336960564780968,-0.05252161703498359,-3.870675404117601,-4.324985645760229,0.05156217379930084,0.01417230400339128,0.09288452021740272,-5.502736355144852,-7.313009074077842,22.499951813318308,-6.874868914011794,-7.425616116450569,-0.30952716291057314,-4.9694695881874695,-5.39543732327946,-0.13022150963559298,-0.023330466346239326,0.08066038458383397,-4.4250193445446815,-5.347155300026442,22.417448186591614,-5.386168533291337,-5.65474221071499,0.14116455150008278,-3.7745623146668326,-4.444730843008224,0.11036522060555853
2024-07-24,-0.05103091645939986,0.0026041544346862475,0.0026041544346862475,21.943752732127326,13,-0.06599126417169492,0.004354846946978425,0.004354846946978425,20.125583374678016,1,-0.021704487112613847,0.0004710847608216206,0.0004710847608216206,22.925772539300112,1,-0.055041688060021535,0.003029587424496717,0.003029587424496717,22.309182706649395,13,2494.0,1824.0,8726.0,-1.0981835061981542,-1.7460719124831456,-1.3116632062109073,-1.4926890919738172,-0.7182320713418019,-1.1171079990661568,1.2069348866316352,0.339796398423303,2.689207131441274,-0.01981024182781129,0.015539871507454377,-7.111001980171285,-0.0001788040133465763,-0.07089099439802811,0.1788244233317782,-4.205344103423129,-5.843269774387649,22.17869580378197,-6.916311111290788,-8.305444651621592,0.47009887533014094,-4.042228288528001,-4.716946886965753,0.23272100987483313,-0.03376202114154444,0.09642050072126812,-5.240684720660102,-6.231008237569861,19.640214367060086,-7.005002359560841,-7.693845554479041,0.0028843670336335947,-3.994071277639719,-4.724078379693796,0.041354232699887916,-0.008809865969583055,0.10769398807192944,-5.480019408453803,-7.340380114891789,22.52629703803402,-7.4256938363859115,-8.989528140338132,-0.3307267418883377,-4.897672172244903,-5.505058435780656,-0.10170998835069156,-0.08329161317747555,0.08489897313311143,-4.43450278663844,-5.371176381046114,22.420485346167656,-6.3661145085904405,-7.660041113332173,0.14696455474083692,-3.8022583129140695,-4.743205631701368,0.09823636979289319
2024-07-25,0.02293111289084754,0.0005258359384127943,0.0,21.822573377800524,13,0.010678623265046086,0.00011403299483678352,0.0,20.049054055817688,1,0.012408549495329853,0.00015397210057805077,0.0,22.997860883635294,1,0.0025781855570985355,6.6470407668314856e-06,0.0,22.2773679569906,13,2641.0,2329.0,10049.0,-1.1142522951404388,-1.7283333193615444,-1.226565966647137,-1.5261979296699346,-0.14612483329220796,-0.9888620239118494,1.2016090061284326,0.33875549521688847,2.892591565384329,-0.028613052425184256,-0.006042009858908338,-6.615269230895915,-0.0340254189126542,-0.0956580840135039,0.14255731059590301,-4.056942586985723,-5.242782109578481,22.164352691722602,-6.047343836489802,-6.144309997741266,0.44720740822742044,-4.071036172112824,-4.716946886965753,0.21746806645107952,-0.07992229294764275,0.03158275468076947,-4.640782314457493,-5.063880455586348,19.681075000523894,-5.64687226769088,-5.747464891829628,0.02838262740572972,-3.9935844717013267,-4.710319894197604,0.12472614941640003,-0.019996155760448768,0.08374082284039316,-5.374059322098152,-6.794526049619752,22.535717974452208,-6.479355907244345,-6.710764709421662,-0.4100485385224424,-4.918502918033353,-5.505058435780656,-0.06524792162234405,-0.1150182704699704,0.040864893781192665,-4.215199035346505,-4.885270476583716,22.40289199554576,-5.460732284639152,-5.805963915645654,0.04616339367774813,-3.7994496385306946,-4.735267049451089,0.0799015695615779
2024-07-26,0.008236718821358131,6.784353694211529e-05,0.0,21.515473164446256,13,0.012971494825949689,0.00016825967801963954,0.0,19.61506255296225,1,0.016412468997927174,0.00026936913860792065,0.0,22.915667408136528,1,0.032740852360028216,0.0010719634132611653,0.0,22.2757997900031,13,2659.0,1545.0,8618.0,-1.1177635310421916,-1.7282465936259683,-1.2328660011762518,-1.5628627146530636,0.3084564203953854,-0.8231954788606303,1.1977363261517466,0.33771547362985543,2.9156061794795076,-0.026122436844038227,-0.008010135802506178,-6.602888942766387,-0.03366439989492402,-0.03234025431987621,0.16103791281585364,-4.028115004341952,-5.242782109578481,22.15586393290687,-5.043563106198245,-5.067191528484949,0.31372893157783466,-4.070738651138448,-4.708825589354373,0.20773850666198967,-0.03008075740731063,0.04410976144545702,-4.629384838682809,-5.06442110644908,19.702916234323798,-5.183885078837937,-5.214570670487988,-0.07125439916099197,-4.000224413452322,-4.705193293563887,0.1705605213981194,0.011949614457711323,0.0918163741746647,-5.3453095631952285,-6.794526049619752,22.571878791103224,-5.966944568389232,-5.985736803793863,-0.4583961191635346,-4.947472335818719,-5.49025547896056,0.005439186053603606,-0.05225234422618497,0.030684807342348863,-4.225826259290168,-4.885270476583716,22.394902298935264,-5.253232250183624,-5.286061135815457,-0.00044298096373651674,-3.8199389682775338,-4.667245696865347,0.07961196369212686
2024-07-29,-0.00679807868604027,4.6213873821595e-05,4.6213873821595e-05,21.628027762293986,13,0.003271217122199485,1.0700861460571081e-05,0.0,19.28075160924035,1,-0.011167314962307263,0.00012470892346737165,0.00012470892346737165,22.717785052947928,1,-0.020561128735695454,0.0004227600148858413,0.0004227600148858413,22.365755592470283,13,2592.0,1546.0,7661.0,-1.138350898589243,-1.7109677120011,-1.122571896021725,-1.5900826661160876,0.6825266734161112,-0.7108104650216813,1.1955197636989736,0.3366763296652194,2.796671355516472,-0.008322456420667878,-0.0007159622423248725,-6.525410804237863,-0.03483133694783499,-0.007411053607958323,0.15597081577440486,-4.03426306537649,-5.242782109578481,22.130486619329726,-4.862788999064782,-4.88247111062444,0.14323655930612134,-4.018186466403268,-4.611577372842722,0.16590205649133338,-0.018396845866540796,0.0550020098496936,-4.612728869875831,-5.06442110644908,19.716857540453557,-4.933140747092488,-4.955419151722763,-0.24230362882012457,-3.965502555807651,-4.635027163048589,0.15780693968184778,0.03346801369693958,0.11151422763930446,-5.29252425884358,-6.804211034338101,22.619734916484038,-5.6532091185770215,-5.666905991330675,-0.5245635344522306,-4.958605050606282,-5.50949010120981,0.07888756047292489,-0.026577542844380915,0.06833412764331195,-4.156573704817463,-4.888463713535667,22.389167299733298,-5.068600760759947,-5.095818964220642,-0.07659971633718854,-3.7808924560905224,-4.5784004914761836,0.08624750927009472
2024-07-30,-0.014175808322973483,0.00020095354160968426,0.00020095354160968426,21.79275332296641,13,-0.021345319759786374,0.0004556226756475266,0.0004556226756475266,19.45187923619981,1,0.0037812926219732146,1.4298173892989068e-05,0.0,22.490308997124544,1,-0.006966205444149865,4.852801829010322e-05,4.852801829010322e-05,22.153312129344286,13,2511.0,1579.0,8835.0,-1.1466191438230382,-1.7054953589074557,-1.109880603731983,-1.5783598323439134,0.7575159192606264,-0.6294078260569995,1.1952175157664036,0.3356380593397729,2.8094027183426014,-0.017991898460716197,-0.0013757112889913614,-6.526237016469075,-0.034887707609816625,-0.02915914227186121,0.12898459559475525,-4.054890938298381,-5.234076644550822,22.084394498792086,-4.8461392480789725,-4.909346124136469,0.004940101118108942,-4.013867315059936,-4.632009210704575,0.11102712890831157,-0.03697396348693451,0.05252013344965566,-4.614988135954691,-5.06442110644908,19.72403147981542,-4.964417372254219,-5.022277197634293,-0.2524667929514308,-3.985246131161929,-4.683107866247815,0.1623001316824073,0.00651560722497669,0.10299314823470279,-5.269388673102909,-6.703345127495571,22.649948990319334,-5.624309099652071,-5.666905991330675,-0.5416392925783917,-4.953458231364905,-5.50949010120981,0.11390051439044768,-0.051496493078095215,0.0424963035401634,-4.131670036789449,-4.833860790053394,22.38903070320509,-5.0632829544351745,-5.103776993481867,-0.07012354445562963,-3.753023584260472,-4.583136304952486,0.0718256971159299
2024-07-31,0.012273295110805158,0.00015063377287691381,0.0,21.784157014751983,13,0.012598237313445025,0.0001587155834058785,0.0,19.789902545912163,1,0.00577919064362206,3.3399044495328764e-05,0.0,23.163496557767502,1,0.012997163473264923,0.00016892625835077192,0.0,22.29536848832584,13,2446.0,1641.0,9148.0,-1.171237138356787,-1.7006457165774904,-1.1463594077687684,-1.5866215966890707,0.6556221059313051,-0.5726125070994468,1.1971619807637603,0.3346006586839989,2.8729995383614964,-0.021501706959643176,-0.008030480353381152,-6.510439702142072,-0.051292249683466476,-0.040836971756208,0.09494016832511355,-4.066132543401088,-5.197079544646256,22.052111943315477,-4.750704687540152,-4.789707925761862,-0.10608168378860938,-4.019858250332588,-4.632009210704575,0.07158966477573259,-0.060415248718286074,0.02135634253758825,-4.579354186340996,-4.99478314808149,19.73157850160685,-4.93936435826506,-4.972566725745185,-0.26259729621281735,-3.9932905184167837,-4.683107866247815,0.18263533925833997,-0.0002694909596909021,0.09667706406598497,-5.286567246842549,-6.703345127495571,22.674021649796913,-5.594701253378984,-5.626709618638093,-0.3894258713741898,-4.953444816371849,-5.50949010120981,0.17614367517523633,-0.047249984322740114,0.012270392776280205,-4.162823228167233,-4.827779573968198,22.383520295567234,-5.043951142457627,-5.056760783813612,-0.10272174220054353,-3.759932909953041,-4.582404538230684,0.06253915025817136
2024-08-01,-0.043571647573075196,0.0018984884722322696,0.0018984884722322696,21.86531515301728,13,-0.05229949377974422,0.0027352370496175047,0.0027352370496175047,20.125865921276247,1,-0.03306090791903864,0.0010930236324311518,0.0010930236324311518,23.44157454889675,1,-0.05038119059411209,0.002538264365680249,0.002538264365680249,22.693407009196555,13,2285.0,2014.0,8477.0,-1.1831275681157951,-1.6789575092628812,-1.1556429282971177,-1.6383483192690333,0.48191936966262006,-0.5214944753140457,0.0012428945758027879,-1.185245348849931,2.794839368482153,0.01754560559937151,0.012036386180376692,-6.3583259932136,-0.016923418457458574,0.022467239813997023,0.10930682825324128,-4.057637734526069,-5.19787190886974,22.029436340900926,-4.718914561682492,-5.048898515236845,-0.22367388898293683,-4.019225826300922,-4.630843082662805,0.05166166479531853,0.018174252766853867,0.03531878104528241,-4.56418413522944,-4.9950579522282474,19.731143119665198,-5.042735036287284,-5.475027652862941,-0.15361006661455434,-4.04778804881808,-4.79485055972945,0.19536637064911133,0.027214186796545005,0.09835689027344441,-5.283292532119333,-6.703345127495571,22.696791562450162,-5.744174224733809,-5.98851732497715,-0.15934746817996626,-4.971813532968714,-5.541742973771174,0.23709492189862758,0.02078886721054634,0.030512953511984364,-4.153778156105465,-4.831222932941652,22.357494919922836,-4.886689001752399,-5.565443340667263,-0.0283720615569365,-3.7821684867717345,-4.633752862920767,0.05268665083363189
