event_month,expiration_date,is_quad_witching,offset,value,control_mean,ratio_control
2020-05,2020-05-15,False,2,7.568568026319907e-05,0.0001441669547485362,0.5249863284912561
2020-05,2020-05-15,False,3,2.1670868385262296e-05,0.0001441669547485362,0.1503178618363813
2020-05,2020-05-15,False,4,6.535100668466192e-05,0.0001441669547485362,0.45330087466056757
2020-05,2020-05-15,False,5,2.4166036436786787e-05,0.0001441669547485362,0.16762535130840833
2020-06,2020-06-19,True,-5,0.00042917234884927164,0.00011332703245099693,3.78702538632914
2020-06,2020-06-19,True,-4,0.0005249920210640835,0.00011332703245099693,4.632540089595059
2020-06,2020-06-19,True,-3,0.00023590135046904745,0.00011332703245099693,2.081598232716913
2020-06,2020-06-19,True,-2,4.5986778437091015e-05,0.00011332703245099693,0.4057882523040201
2020-06,2020-06-19,True,-1,2.904467578129391e-05,0.00011332703245099693,0.2562907997600038
2020-06,2020-06-19,True,0,0.0002306234662303015,0.00011332703245099693,2.035026076677901
2020-06,2020-06-19,True,1,6.989196001467241e-05,0.00011332703245099693,0.6167280524608635
2020-06,2020-06-19,True,2,3.073827810965284e-05,0.00011332703245099693,0.2712351805642153
2020-06,2020-06-19,True,3,0.00027192760180905814,0.00011332703245099693,2.3994945947838238
2020-06,2020-06-19,True,4,0.0001573990214489986,0.00011332703245099693,1.388892112012715
2020-06,2020-06-19,True,5,0.00019098781437902268,0.00011332703245099693,1.6852802923398402
2020-07,2020-07-17,False,-5,9.509762476894125e-05,5.8511153987523995e-05,1.625290535018646
2020-07,2020-07-17,False,-4,0.0002619025042462334,5.8511153987523995e-05,4.476112440067024
2020-07,2020-07-17,False,-3,0.0002176900088694562,5.8511153987523995e-05,3.7204873606812305
2020-07,2020-07-17,False,-2,4.970297107659872e-05,5.8511153987523995e-05,0.8494614734003813
2020-07,2020-07-17,False,-1,1.687349992762957e-05,5.8511153987523995e-05,0.2883809116331462
2020-07,2020-07-17,False,0,2.8007149662230584e-05,5.8511153987523995e-05,0.4786634300222893
2020-07,2020-07-17,False,1,7.03744148573525e-05,5.8511153987523995e-05,1.2027521260708351
2020-07,2020-07-17,False,2,3.044610118926508e-05,5.8511153987523995e-05,0.5203469614657904
2020-07,2020-07-17,False,3,2.4763698381474284e-05,5.8511153987523995e-05,0.423230387607028
2020-07,2020-07-17,False,4,0.00011335267185780586,5.8511153987523995e-05,1.937283135485166
2020-07,2020-07-17,False,5,2.634126682216307e-05,5.8511153987523995e-05,0.4501922287805103
2020-08,2020-08-21,False,-5,1.0319263280180832e-05,2.7396995592350098e-05,0.37665674856195613
2020-08,2020-08-21,False,-4,7.025719177781026e-06,2.7396995592350098e-05,0.2564412274367331
2020-08,2020-08-21,False,-3,1.959132108155245e-05,2.7396995592350098e-05,0.7150901278760223
2020-08,2020-08-21,False,-2,2.8205311259712173e-05,2.7396995592350098e-05,1.0295038068914306
2020-08,2020-08-21,False,-1,4.07005192280622e-05,2.7396995592350098e-05,1.4855833038651423
2020-08,2020-08-21,False,0,1.4810805895544743e-05,2.7396995592350098e-05,0.5405996378551916
2020-08,2020-08-21,False,1,3.903861496115824e-05,2.7396995592350098e-05,1.4249232120933275
2020-08,2020-08-21,False,2,1.1521941104993414e-05,2.7396995592350098e-05,0.4205549132624826
2020-08,2020-08-21,False,3,4.101843174905054e-05,2.7396995592350098e-05,1.4971872229852778
2020-08,2020-08-21,False,4,3.378196667140818e-05,2.7396995592350098e-05,1.233053695889228
2020-08,2020-08-21,False,5,1.9509870473259292e-05,2.7396995592350098e-05,0.7121171519517607
2020-09,2020-09-18,True,-5,0.00011524778570739856,0.00020537419699996314,0.5611600064219325
2020-09,2020-09-18,True,-4,0.00012030064070993084,0.00020537419699996314,0.5857631701900333
2020-09,2020-09-18,True,-3,3.926382952766779e-05,0.00020537419699996314,0.19118190162747092
2020-09,2020-09-18,True,-2,6.401283572893153e-05,0.00020537419699996314,0.31168879374336894
2020-09,2020-09-18,True,-1,7.115264011988756e-05,0.00020537419699996314,0.3464536497732494
2020-09,2020-09-18,True,0,0.00018536027787056694,0.00020537419699996314,0.9025490084842558
2020-09,2020-09-18,True,1,9.992613841732497e-05,0.00020537419699996314,0.48655644125217395
2020-09,2020-09-18,True,2,8.496513947564796e-05,0.00020537419699996314,0.4137089309016907
2020-09,2020-09-18,True,3,0.0002799553337857457,0.00020537419699996314,1.3631475515193174
2020-09,2020-09-18,True,4,0.00016909594206546144,0.00020537419699996314,0.8233553413016719
2020-09,2020-09-18,True,5,0.00021448654521180274,0.00020537419699996314,1.0443694891809667
2020-10,2020-10-16,False,-5,1.8219312500074767e-05,0.00013726638470460783,0.13272960120048366
2020-10,2020-10-16,False,-4,7.180279231945977e-05,0.00013726638470460783,0.5230908679789062
2020-10,2020-10-16,False,-3,3.348777391664003e-05,0.00013726638470460783,0.24396194296735121
2020-10,2020-10-16,False,-2,6.773510921315724e-05,0.00013726638470460783,0.49345737019970826
2020-10,2020-10-16,False,-1,7.222030444635643e-05,0.00013726638470460783,0.5261324875844282
2020-10,2020-10-16,False,0,3.946776764499239e-05,0.00013726638470460783,0.2875268240649418
2020-10,2020-10-16,False,1,0.00020804593420985804,0.00013726638470460783,1.515636436827306
2020-10,2020-10-16,False,2,5.455335186069889e-05,0.00013726638470460783,0.39742688625547823
2020-10,2020-10-16,False,3,3.258490929756658e-05,0.00013726638470460783,0.23738447958462736
2020-10,2020-10-16,False,4,6.461052371553519e-05,0.00013726638470460783,0.4706944373494985
2020-10,2020-10-16,False,5,2.484948775714594e-05,0.00013726638470460783,0.18103112288286105
2020-11,2020-11-20,False,-5,4.973833418589023e-05,0.00011614317207721094,0.4282501786056319
2020-11,2020-11-20,False,-4,2.8134734361301195e-05,0.00011614317207721094,0.2422418284098309
2020-11,2020-11-20,False,-3,3.564292087423619e-05,0.00011614317207721094,0.306887785452778
2020-11,2020-11-20,False,-2,7.748700970646725e-05,0.00011614317207721094,0.6671680161702023
2020-11,2020-11-20,False,-1,4.617758126937264e-05,0.00011614317207721094,0.39759187254395123
2020-11,2020-11-20,False,0,1.731529263855488e-05,0.00011614317207721094,0.1490857562168513
2020-11,2020-11-20,False,1,4.419377063226384e-05,0.00011614317207721094,0.38051113846696233
2020-11,2020-11-20,False,2,5.637205668954415e-05,0.00011614317207721094,0.4853669456528061
2020-11,2020-11-20,False,3,7.754365144675944e-06,0.00011614317207721094,0.06676557051085975
2020-11,2020-11-20,False,4,6.992576290100318e-06,0.00011614317207721094,0.06020652066788495
2020-11,2020-11-20,False,5,4.3146954640397775e-05,0.00011614317207721094,0.3714979870854058
2020-12,2020-12-18,True,-5,3.278604354739468e-05,2.5207766763854532e-05,1.300632612739287
2020-12,2020-12-18,True,-4,7.60204556966736e-05,2.5207766763854532e-05,3.015755279268907
2020-12,2020-12-18,True,-3,3.5919696313690144e-05,2.5207766763854532e-05,1.4249455991157245
2020-12,2020-12-18,True,-2,1.3815062906305886e-05,2.5207766763854532e-05,0.548047870948859
2020-12,2020-12-18,True,-1,5.188507604992628e-06,2.5207766763854532e-05,0.20582972119658136
2020-12,2020-12-18,True,0,4.5161875641312406e-05,2.5207766763854532e-05,1.7915857467417586
2020-12,2020-12-18,True,1,0.000710482625948153,2.5207766763854532e-05,28.185068221391017
2020-12,2020-12-18,True,2,1.4151759261208705e-05,2.5207766763854532e-05,0.5614047207664957
2020-12,2020-12-18,True,3,1.5305640262083772e-05,2.5207766763854532e-05,0.607179541347969
2020-12,2020-12-18,True,4,6.639887720108275e-06,2.5207766763854532e-05,0.2634064247860792
2020-12,2020-12-18,True,5,6.027091677404418e-06,2.5207766763854532e-05,0.23909661390737227
2021-01,2021-01-15,False,-5,4.831654968334404e-05,0.00012676171458311764,0.381160430357408
2021-01,2021-01-15,False,-4,2.0522212344426762e-05,0.00012676171458311764,0.1618959826467979
2021-01,2021-01-15,False,-3,3.0904416285338795e-05,0.00012676171458311764,0.24379929213622914
2021-01,2021-01-15,False,-2,2.270672456980073e-05,0.00012676171458311764,0.17912920036208516
2021-01,2021-01-15,False,-1,2.297826978764077e-05,0.00012676171458311764,0.18127137095935952
2021-01,2021-01-15,False,0,3.8480111357888836e-05,0.00012676171458311764,0.3035625660668816
2021-01,2021-01-15,False,1,1.5526166513541152e-05,0.00012676171458311764,0.12248309013965449
2021-01,2021-01-15,False,2,4.138892463374167e-05,0.00012676171458311764,0.3265096623997063
2021-01,2021-01-15,False,3,7.065313176879698e-06,0.00012676171458311764,0.05573696443058896
2021-01,2021-01-15,False,4,1.2895191928331393e-05,0.00012676171458311764,0.1017278124608832
2021-01,2021-01-15,False,5,9.861474784603926e-05,0.00012676171458311764,0.7779537234121079
2021-02,2021-02-19,False,-5,3.05783011976437e-05,5.001984170728818e-05,0.6113234299417678
2021-02,2021-02-19,False,-4,2.3073413201792322e-05,5.001984170728818e-05,0.4612852103134583
2021-02,2021-02-19,False,-3,1.628834506692055e-05,5.001984170728818e-05,0.32563767718895525
2021-02,2021-02-19,False,-2,2.61619629349661e-05,5.001984170728818e-05,0.5230317018607068
2021-02,2021-02-19,False,-1,3.394688472326691e-05,5.001984170728818e-05,0.6786683756802183
2021-02,2021-02-19,False,0,1.8898211463718685e-05,5.001984170728818e-05,0.377814299659511
2021-02,2021-02-19,False,1,1.9853573367018158e-05,5.001984170728818e-05,0.3969139583287681
2021-02,2021-02-19,False,2,0.00018672651899963682,5.001984170728818e-05,3.733048978690184
2021-02,2021-02-19,False,3,0.00011561606047915598,5.001984170728818e-05,2.31140396556493
2021-02,2021-02-19,False,4,0.0002977857210250781,5.001984170728818e-05,5.9533519271751105
2021-02,2021-02-19,False,5,0.00013359877183729069,5.001984170728818e-05,2.6709155262645417
2021-03,2021-03-19,True,-5,2.1189120809191837e-05,0.00011560652240294555,0.18328655138796873
2021-03,2021-03-19,True,-4,5.036298392780074e-05,0.00011560652240294555,0.4356413711006806
2021-03,2021-03-19,True,-3,1.735384237722494e-05,0.00011560652240294555,0.15011127414367045
2021-03,2021-03-19,True,-2,5.3513905970402405e-05,0.00011560652240294555,0.46289694437723977
2021-03,2021-03-19,True,-1,8.292242295303858e-05,0.00011560652240294555,0.7172815272828048
2021-03,2021-03-19,True,0,4.648024248846342e-05,0.00011560652240294555,0.4020555373723373
2021-03,2021-03-19,True,1,3.945254405929964e-05,0.00011560652240294555,0.3412657282587235
2021-03,2021-03-19,True,2,5.4339912177201845e-05,0.00011560652240294555,0.47004192365375846
2021-03,2021-03-19,True,3,6.607258284045212e-05,0.00011560652240294555,0.5715298883410461
2021-03,2021-03-19,True,4,0.00010637795395234561,0.00011560652240294555,0.9201725970232558
2021-03,2021-03-19,True,5,8.731239448342893e-05,0.00011560652240294555,0.7552549170115361
2021-04,2021-04-16,False,-5,2.4953740777850438e-05,1.2819774745375723e-05,1.9465038406272785
2021-04,2021-04-16,False,-4,6.388181159119195e-06,1.2819774745375723e-05,0.4983068178653844
2021-04,2021-04-16,False,-3,1.232176996175669e-05,1.2819774745375723e-05,0.9611533904838172
2021-04,2021-04-16,False,-2,2.0247231533513724e-05,1.2819774745375723e-05,1.579374984011883
2021-04,2021-04-16,False,-1,1.278121783381538e-05,1.2819774745375723e-05,0.9969923877504749
2021-04,2021-04-16,False,0,9.865735838033919e-06,1.2819774745375723e-05,0.7695716995021797
2021-04,2021-04-16,False,1,1.8201458288565087e-05,1.2819774745375723e-05,1.4197954839363005
2021-04,2021-04-16,False,2,4.285333679897652e-05,1.2819774745375723e-05,3.342752712128139
2021-04,2021-04-16,False,3,5.119049211258182e-05,1.2819774745375723e-05,3.993088266316611
2021-04,2021-04-16,False,4,6.719202351550826e-05,1.2819774745375723e-05,5.241279573944572
2021-04,2021-04-16,False,5,6.227691605334556e-05,1.2819774745375723e-05,4.857879119585134
2021-05,2021-05-21,False,-5,3.884001131163633e-05,5.469803463796675e-05,0.7100805644793109
2021-05,2021-05-21,False,-4,1.9238780205449954e-05,5.469803463796675e-05,0.35172708366556227
2021-05,2021-05-21,False,-3,3.874505852855961e-05,5.469803463796675e-05,0.7083446194183012
2021-05,2021-05-21,False,-2,7.082658621514652e-05,5.469803463796675e-05,1.294865285086216
2021-05,2021-05-21,False,-1,5.173344930467156e-05,5.469803463796675e-05,0.9458008801793872
2021-05,2021-05-21,False,0,2.9262939459580474e-05,5.469803463796675e-05,0.5349906930525913
2021-05,2021-05-21,False,1,2.1597752008940206e-05,5.469803463796675e-05,0.3948542603384304
2021-05,2021-05-21,False,2,1.960037588658889e-05,5.469803463796675e-05,0.3583378455244161
2021-05,2021-05-21,False,3,7.041629264516036e-06,5.469803463796675e-05,0.12873642190478876
2021-05,2021-05-21,False,4,6.123713284247989e-06,5.469803463796675e-05,0.11195490523159356
2021-05,2021-05-21,False,5,4.3475314041189915e-06,5.469803463796675e-05,0.07948240613934789
2021-06,2021-06-18,True,-5,5.209502834459518e-06,1.4407915415506772e-05,0.36157228052940255
2021-06,2021-06-18,True,-4,1.0326452178631605e-05,1.4407915415506772e-05,0.7167207663863421
2021-06,2021-06-18,True,-3,7.378283957499713e-06,1.4407915415506772e-05,0.5120993387814247
2021-06,2021-06-18,True,-2,4.9532942369374856e-05,1.4407915415506772e-05,3.4378979152018174
2021-06,2021-06-18,True,-1,2.7835846299827405e-05,1.4407915415506772e-05,1.9319829064146634
2021-06,2021-06-18,True,0,2.0392027570075438e-05,1.4407915415506772e-05,1.4153350420233701
2021-06,2021-06-18,True,1,5.419764852270452e-05,1.4407915415506772e-05,3.7616578776117295
2021-06,2021-06-18,True,2,3.1116352781631054e-05,1.4407915415506772e-05,2.1596707007414504
2021-06,2021-06-18,True,3,4.77407304707591e-06,1.4407915415506772e-05,0.3313507130905093
2021-06,2021-06-18,True,4,1.7263243943902428e-06,1.4407915415506772e-05,0.11981777686814124
2021-06,2021-06-18,True,5,4.7064164679595495e-06,1.4407915415506772e-05,0.3266549207315714
2021-07,2021-07-16,False,-5,5.0563019633009794e-05,1.8601174729487268e-05,2.7182702366026072
2021-07,2021-07-16,False,-4,1.0739417432649953e-05,1.8601174729487268e-05,0.5773515699320555
2021-07,2021-07-16,False,-3,1.211266991854963e-05,1.8601174729487268e-05,0.6511776860709867
2021-07,2021-07-16,False,-2,1.7157517263730613e-05,1.8601174729487268e-05,0.9223889089398146
2021-07,2021-07-16,False,-1,1.511123198215891e-05,1.8601174729487268e-05,0.8123805190757135
2021-07,2021-07-16,False,0,5.070959042934175e-05,1.8601174729487268e-05,2.7261498892838762
2021-07,2021-07-16,False,1,0.0001765506239378976,1.8601174729487268e-05,9.491369577751616
2021-07,2021-07-16,False,2,0.00011310163263019422,1.8601174729487268e-05,6.080348917474622
2021-07,2021-07-16,False,3,2.6211279156227733e-05,1.8601174729487268e-05,1.409119560318771
2021-07,2021-07-16,False,4,7.865356373339288e-06,1.8601174729487268e-05,0.4228419165844851
2021-07,2021-07-16,False,5,2.310468000355279e-05,1.8601174729487268e-05,1.242108648489087
2021-08,2021-08-20,False,-5,1.3754451595974795e-06,1.222519413982907e-05,0.11250906479401812
2021-08,2021-08-20,False,-4,3.274540362407318e-05,1.222519413982907e-05,2.6785180872825816
2021-08,2021-08-20,False,-3,3.105847765715527e-05,1.222519413982907e-05,2.5405304244591345
2021-08,2021-08-20,False,-2,6.0255302002880526e-05,1.222519413982907e-05,4.928780787748129
2021-08,2021-08-20,False,-1,4.7243076235486194e-05,1.222519413982907e-05,3.864402944863724
2021-08,2021-08-20,False,0,2.9577810349510023e-05,1.222519413982907e-05,2.4194143676742934
2021-08,2021-08-20,False,1,4.1633905025294554e-05,1.222519413982907e-05,3.4055823203374236
2021-08,2021-08-20,False,2,2.254394864778048e-06,1.222519413982907e-05,0.1844056494312301
2021-08,2021-08-20,False,3,5.118499632301277e-06,1.222519413982907e-05,0.41868452752218155
2021-08,2021-08-20,False,4,1.3129051201356437e-05,1.222519413982907e-05,1.0739339638446024
2021-08,2021-08-20,False,5,2.307252167483742e-05,1.222519413982907e-05,1.8872928651225507
2021-09,2021-09-17,True,-5,6.851300589146937e-05,3.1413367697189474e-05,2.1810143551593537
2021-09,2021-09-17,True,-4,4.1854876549183284e-05,3.1413367697189474e-05,1.3323906227643336
2021-09,2021-09-17,True,-3,4.757973648188442e-05,3.1413367697189474e-05,1.5146334178662844
2021-09,2021-09-17,True,-2,4.480359697433328e-05,3.1413367697189474e-05,1.426258954666036
2021-09,2021-09-17,True,-1,3.412404308062085e-05,3.1413367697189474e-05,1.086290505671377
2021-09,2021-09-17,True,0,3.474653998596058e-05,3.1413367697189474e-05,1.1061068116255908
2021-09,2021-09-17,True,1,0.00011421586927344036,3.1413367697189474e-05,3.6359001802808666
2021-09,2021-09-17,True,2,4.455097055051952e-05,3.1413367697189474e-05,1.4182169508207634
2021-09,2021-09-17,True,3,7.45254170558886e-05,3.1413367697189474e-05,2.3724109358245062
2021-09,2021-09-17,True,4,5.160737486416057e-05,3.1413367697189474e-05,1.6428475724612561
2021-09,2021-09-17,True,5,2.200831890746585e-05,3.1413367697189474e-05,0.7006036130737716
2021-10,2021-10-15,False,-5,1.367194508261058e-05,5.661452902192811e-05,0.2414918099436122
2021-10,2021-10-15,False,-4,5.995840255791931e-05,5.661452902192811e-05,1.0590638762480218
2021-10,2021-10-15,False,-3,2.1063825268985268e-05,5.661452902192811e-05,0.3720568842112378
2021-10,2021-10-15,False,-2,3.898543444743898e-05,5.661452902192811e-05,0.6886118302306997
2021-10,2021-10-15,False,-1,3.092547049842716e-05,5.661452902192811e-05,0.5462461850817307
2021-10,2021-10-15,False,0,8.569975280330884e-06,5.661452902192811e-05,0.15137413360820393
2021-10,2021-10-15,False,1,3.330340336844078e-05,5.661452902192811e-05,0.5882483515060525
2021-10,2021-10-15,False,2,1.0628137213997362e-05,5.661452902192811e-05,0.1877280867227711
2021-10,2021-10-15,False,3,5.2257191862334835e-06,5.661452902192811e-05,0.0923035001176013
2021-10,2021-10-15,False,4,1.1182594522886409e-05,5.661452902192811e-05,0.19752163828043387
2021-10,2021-10-15,False,5,2.3047007285886258e-05,5.661452902192811e-05,0.40708644378123543
2021-11,2021-11-19,False,-5,2.3358122082679773e-05,2.9035700355630575e-05,0.8044621550914369
2021-11,2021-11-19,False,-4,1.0983765360875045e-05,2.9035700355630575e-05,0.37828484335991175
2021-11,2021-11-19,False,-3,1.9196768373497407e-05,2.9035700355630575e-05,0.6611436314045991
2021-11,2021-11-19,False,-2,4.808284434010872e-06,2.9035700355630575e-05,0.1655990513443377
2021-11,2021-11-19,False,-1,2.2163475194620325e-05,2.9035700355630575e-05,0.7633180850870162
2021-11,2021-11-19,False,0,9.732376824313646e-06,2.9035700355630575e-05,0.3351865705015224
2021-11,2021-11-19,False,1,6.244403982949581e-05,2.9035700355630575e-05,2.15059526943309
2021-11,2021-11-19,False,2,3.579408823998534e-05,2.9035700355630575e-05,1.2327613180180856
2021-11,2021-11-19,False,3,3.167596367736375e-05,2.9035700355630575e-05,1.090931621741343
2021-11,2021-11-19,False,4,6.38201911292229e-05,2.9035700355630575e-05,2.197990416885087
2021-11,2021-11-19,False,5,3.905771858445005e-05,2.9035700355630575e-05,1.3451619250119453
2021-12,2021-12-17,True,-5,3.164081211208523e-05,9.69847969767259e-05,0.32624507240736184
2021-12,2021-12-17,True,-4,3.0253481397616255e-05,9.69847969767259e-05,0.31194045191306
2021-12,2021-12-17,True,-3,5.071252979915826e-05,9.69847969767259e-05,0.5228915394990009
2021-12,2021-12-17,True,-2,0.00017025911660315294,9.69847969767259e-05,1.7555237718754124
2021-12,2021-12-17,True,-1,0.0001068670488178509,9.69847969767259e-05,1.101894855164738
2021-12,2021-12-17,True,0,7.560082298644772e-05,9.69847969767259e-05,0.7795121023410521
2021-12,2021-12-17,True,1,3.185825235658553e-05,9.69847969767259e-05,0.3284870758066419
2021-12,2021-12-17,True,2,8.123925018205752e-05,9.69847969767259e-05,0.8376493297351858
2021-12,2021-12-17,True,3,4.558887102636535e-05,9.69847969767259e-05,0.47006203495281457
2021-12,2021-12-17,True,4,2.054045456283188e-05,9.69847969767259e-05,0.21179045791848297
2021-12,2021-12-17,True,5,4.4968462010247e-05,9.69847969767259e-05,0.46366506310301797
2022-01,2022-01-21,False,-5,0.00014665591247089372,8.462689756513075e-05,1.7329704466363551
2022-01,2022-01-21,False,-4,4.5419747151646426e-05,8.462689756513075e-05,0.5367058046372357
2022-01,2022-01-21,False,-3,3.7238170232538845e-05,8.462689756513075e-05,0.4400275952911959
2022-01,2022-01-21,False,-2,0.00011545395244462634,8.462689756513075e-05,1.3642701761076659
2022-01,2022-01-21,False,-1,0.00035864070315982596,8.462689756513075e-05,4.237904419027155
2022-01,2022-01-21,False,0,0.00018786074264942715,8.462689756513075e-05,2.2198703728308757
2022-01,2022-01-21,False,1,0.0007491609247966202,8.462689756513075e-05,8.852515528175296
2022-01,2022-01-21,False,2,0.00030338809943675416,8.462689756513075e-05,3.5850079367881813
2022-01,2022-01-21,False,3,0.00043639322584061296,8.462689756513075e-05,5.15667285929695
2022-01,2022-01-21,False,4,0.00028027916557610874,8.462689756513075e-05,3.3119395090715646
2022-01,2022-01-21,False,5,0.00038348176803922046,8.462689756513075e-05,4.531440701156323
2022-02,2022-02-18,False,-5,0.0002920576607483607,8.736881929852412e-05,3.3428134097869657
2022-02,2022-02-18,False,-4,7.35189933551598e-05,8.736881929852412e-05,0.8414786184068499
2022-02,2022-02-18,False,-3,1.752468892788062e-05,8.736881929852412e-05,0.2005828746294693
2022-02,2022-02-18,False,-2,6.821978833745457e-05,8.736881929852412e-05,0.7808253434713289
2022-02,2022-02-18,False,-1,0.00019064822658163667,8.736881929852412e-05,2.1821083094899647
2022-02,2022-02-18,False,0,8.908130056093885e-05,8.736881929852412e-05,1.0196005998039583
2022-02,2022-02-18,False,1,0.00018071608417313521,8.736881929852412e-05,2.068427679624005
2022-02,2022-02-18,False,2,0.0002802325693240034,8.736881929852412e-05,3.207466594764172
2022-02,2022-02-18,False,3,0.000672492867020739,8.736881929852412e-05,7.697172428563414
2022-02,2022-02-18,False,4,0.00019175214991920309,8.736881929852412e-05,2.1947435190124205
2022-02,2022-02-18,False,5,0.00010749271169263704,8.736881929852412e-05,1.2303326582147467
2022-03,2022-03-18,True,-5,0.000171179989137057,0.00012603628589954755,1.3581802090985886
2022-03,2022-03-18,True,-4,0.00015678412566036981,0.00012603628589954755,1.2439602178163887
2022-03,2022-03-18,True,-3,0.000143167699068157,0.00012603628589954755,1.1359244525998122
2022-03,2022-03-18,True,-2,0.00023067337478594233,0.00012603628589954755,1.8302139986082406
2022-03,2022-03-18,True,-1,0.00011721138767261443,0.00012603628589954755,0.929981289404492
2022-03,2022-03-18,True,0,0.00010823438049845794,0.00012603628589954755,0.8587557124995103
2022-03,2022-03-18,True,1,6.12432198449189e-05,0.00012603628589954755,0.4859173642559611
2022-03,2022-03-18,True,2,3.9996718457306324e-05,0.00012603628589954755,0.31734288401027777
2022-03,2022-03-18,True,3,4.1410836268470784e-05,0.00012603628589954755,0.3285628100900698
2022-03,2022-03-18,True,4,5.930760373407504e-05,0.00012603628589954755,0.47055975436584924
2022-03,2022-03-18,True,5,3.675898049360485e-05,0.00012603628589954755,0.2916539489500841
2022-04,2022-04-14,False,-5,9.249767816074744e-05,0.0001663141646190111,0.5561623591871391
2022-04,2022-04-14,False,-4,3.947845847922331e-05,0.0001663141646190111,0.23737279725788668
2022-04,2022-04-14,False,-3,5.8052641114832764e-05,0.0001663141646190111,0.34905410039979756
2022-04,2022-04-14,False,-2,0.00015344675450694838,0.0001663141646190111,0.9226319048558544
2022-04,2022-04-14,False,-1,7.29180122204628e-05,0.0001663141646190111,0.4384353695158906
2022-04,2022-04-14,False,0,9.2094281675638e-05,0.0001663141646190111,0.5537368502953768
2022-04,2022-04-14,False,1,3.2270923250689334e-05,0.0001663141646190111,0.19403592787550517
2022-04,2022-04-14,False,2,0.00012187569566633553,0.0001663141646190111,0.7328040635956999
2022-04,2022-04-14,False,3,3.0396411163480658e-05,0.0001663141646190111,0.18276501723778069
2022-04,2022-04-14,False,4,0.0003055861230246647,0.0001663141646190111,1.8374028677875682
2022-04,2022-04-14,False,5,0.0003091611025064977,0.0001663141646190111,1.858898207586331
2022-05,2022-05-20,False,-5,0.00012957700196361996,0.0002706159950956209,0.4788224063320224
2022-05,2022-05-20,False,-4,9.111462786453639e-05,0.0002706159950956209,0.336693430971593
2022-05,2022-05-20,False,-3,7.867642967997441e-05,0.0002706159950956209,0.2907308921343488
2022-05,2022-05-20,False,-2,0.0004014792357259836,0.0002706159950956209,1.483575409443639
2022-05,2022-05-20,False,-1,0.00011682403239474058,0.0002706159950956209,0.4316967012739264
2022-05,2022-05-20,False,0,0.0006490326927151,0.0002706159950956209,2.398353033366588
2022-05,2022-05-20,False,1,0.00012548777757453864,0.0002706159950956209,0.4637116055545723
2022-05,2022-05-20,False,2,0.00015821173394532718,0.0002706159950956209,0.5846355603977651
2022-05,2022-05-20,False,3,0.00013167945137634567,0.0002706159950956209,0.4865915310357665
2022-05,2022-05-20,False,4,0.00016408659268888113,0.0002706159950956209,0.6063447677248416
2022-05,2022-05-20,False,5,0.00012561376802970708,0.0002706159950956209,0.4641771746911044
2022-06,2022-06-17,True,-5,8.501596692556315e-05,0.00015751836592114602,0.5397209806513755
2022-06,2022-06-17,True,-4,0.00018325296265950377,0.00015751836592114602,1.163375213981337
2022-06,2022-06-17,True,-3,0.00013911034732410387,0.00015751836592114602,0.8831373186904615
2022-06,2022-06-17,True,-2,0.0003503230993210802,0.00015751836592114602,2.2240143063473155
2022-06,2022-06-17,True,-1,0.0001256758122181996,0.00015751836592114602,0.7978486285282641
2022-06,2022-06-17,True,0,0.00014014709917244424,0.00015751836592114602,0.8897191026131018
2022-06,2022-06-17,True,1,5.739477585692082e-05,0.00015751836592114602,0.36436878659376615
2022-06,2022-06-17,True,2,0.00018762087074850707,0.00015751836592114602,1.191104730240983
2022-06,2022-06-17,True,3,9.008431702415633e-05,0.00015751836592114602,0.5718972292364479
2022-06,2022-06-17,True,4,0.00018433924631204265,0.00015751836592114602,1.1702714488818606
2022-06,2022-06-17,True,5,3.6550923081652925e-05,0.00015751836592114602,0.23204229467407236
2022-07,2022-07-15,False,-5,5.9372845454473134e-05,0.00011769917627888844,0.5044457177320345
2022-07,2022-07-15,False,-4,2.76083151803516e-05,0.00011769917627888844,0.2345667663377154
2022-07,2022-07-15,False,-3,0.0001266912856780847,0.00011769917627888844,1.0763990852229026
2022-07,2022-07-15,False,-2,0.00013285132086923357,0.00011769917627888844,1.128736199091505
2022-07,2022-07-15,False,-1,0.0001645294295112237,0.00011769917627888844,1.3978808918880694
2022-07,2022-07-15,False,0,5.457658267104325e-05,0.00011769917627888844,0.4636955363368383
2022-07,2022-07-15,False,1,0.0001730470761229475,0.00011769917627888844,1.4702488292094082
2022-07,2022-07-15,False,2,0.00013327625554518477,0.00011769917627888844,1.132346544459975
2022-07,2022-07-15,False,3,6.366826845253978e-05,0.00011769917627888844,0.5409406460218352
2022-07,2022-07-15,False,4,0.00012003208268352297,0.00011769917627888844,1.0198209238024463
2022-07,2022-07-15,False,5,0.00012667970456045212,0.00011769917627888844,1.076300689312254
2022-08,2022-08-19,False,-5,7.658228878228195e-05,6.003792782056704e-05,1.275565156265226
2022-08,2022-08-19,False,-4,4.368612258739453e-05,6.003792782056704e-05,0.7276420784867442
2022-08,2022-08-19,False,-3,4.60337597614629e-05,6.003792782056704e-05,0.7667446468013047
2022-08,2022-08-19,False,-2,4.866197472853012e-05,6.003792782056704e-05,0.8105205575043201
2022-08,2022-08-19,False,-1,1.9127907641591675e-05,6.003792782056704e-05,0.3185970658207673
2022-08,2022-08-19,False,0,3.28633844557741e-05,6.003792782056704e-05,0.5473770606139436
