date,actual_rv,jump_share_lag1,jump_event_lag1,HAR_forecast,HAR_C_forecast,HAR_RVJ_forecast,HAR_CJ_forecast,HAR_CJ_cluster_forecast
2024-08-14,5.1834823972842714e-05,0.0,0.0,0.00014974442672212448,0.00015027730029136768,0.00015786102164127013,0.00015748764571130343,0.00015736640750107453
2024-08-15,6.41197105769371e-05,0.0,0.0,0.00010220334975664572,0.00010285238260754898,0.00010697045333982166,0.00010578688018602487,0.00010578456084593926
2024-08-16,4.5179768685244264e-05,0.2553605303859173,1.0,9.149520349544081e-05,8.455385883426274e-05,8.85857035615119e-05,8.89946895128316e-05,8.907891515595578e-05
2024-08-19,4.7494197514381616e-05,0.0,0.0,7.337413401178885e-05,7.519427819082498e-05,7.647774224169014e-05,7.657249653629197e-05,7.667890583188846e-05
2024-08-20,2.8457988641848955e-05,0.0,0.0,6.70777660194623e-05,6.966832058140766e-05,6.959427997607577e-05,6.982556518045282e-05,6.991437958088975e-05
2024-08-21,3.831590577322409e-05,0.07978075612914551,1.0,5.100297521495154e-05,5.1269807941426225e-05,4.9674294255059954e-05,4.9605379681397505e-05,4.962717153360255e-05
2024-08-22,5.329314367285453e-05,0.10226859998807589,1.0,5.401070501705592e-05,5.3424460030484384e-05,5.275219405855831e-05,5.276947357852996e-05,5.2788232651482515e-05
2024-08-23,4.646778834556552e-05,0.0,0.0,5.826287958114746e-05,6.162046488741461e-05,6.0512780148018004e-05,6.109664476595264e-05,6.112693777818126e-05
2024-08-26,6.161765675804006e-05,0.20432147567863368,1.0,5.564125509441219e-05,5.3758143784244753e-05,5.402792064752677e-05,5.467724228778236e-05,5.470466228488424e-05
2024-08-27,5.382268955228443e-05,0.15840321274595828,1.0,6.239962786049651e-05,6.020464945091819e-05,6.123861333569187e-05,6.182947682491008e-05,6.185394726621876e-05
2024-08-28,4.479695218387397e-05,0.0,0.0,6.266942514585101e-05,6.4131495973649e-05,6.582637168081539e-05,6.634489980461564e-05,6.643460343417608e-05
2024-08-29,7.75017484899962e-05,0.23161676966584813,1.0,5.982666297350156e-05,5.586299604421632e-05,5.8496894850877144e-05,5.9237073363240805e-05,5.929774456272637e-05
2024-08-30,2.3865558687624202e-05,0.16652960685406767,1.0,7.334355917262932e-05,6.898781219523493e-05,7.240194147085177e-05,7.330541969552167e-05,7.331494924888151e-05
2024-09-02,5.834849199428246e-05,0.0,0.0,4.9353927447610545e-05,4.9542392167512055e-05,5.1926709475246826e-05,5.174664464029338e-05,5.176974557283454e-05
2024-09-03,4.0422296449378046e-05,0.0,0.0,6.405450981750441e-05,6.562275610592828e-05,6.690538958028845e-05,6.708860918124931e-05,6.709034473947195e-05
2024-09-04,0.0002256563774194189,0.023245197108220816,1.0,5.581198820259953e-05,5.650933883466288e-05,5.5075004018185006e-05,5.485312803002791e-05,5.484634363592751e-05
2024-09-05,8.525290232725041e-05,0.0,0.0,0.00011611166774726022,0.00012091356210200288,0.0001203281333264962,0.00012140513806937021,0.0001214304165311727
2024-09-06,0.00014690993983387002,0.05208006220994831,1.0,8.413638737506716e-05,8.619735076515732e-05,8.223517006062422e-05,8.209723567496947e-05,8.215031687568568e-05
2024-09-09,0.000139284894976616,0.04989295755430705,1.0,0.00010821986298915698,0.00010986584047278175,0.00010591022831575051,0.00010560704470482728,0.00010555653501353994
2024-09-10,0.00011914195975314302,0.09273085657684123,1.0,0.0001118140595703779,0.00011075740868027357,0.00010919245981226042,0.00010906471151837822,0.00010892703273989572
2024-09-11,7.945650114325684e-05,0.015229204648086145,1.0,0.00011214254323132753,0.0001137974161550833,0.00011024284543357205,0.00010961306827636073,0.00010952378911807027
2024-09-12,8.455562121737055e-05,0.24645981626973687,1.0,8.951656179645053e-05,8.241640605446054e-05,8.649821429598925e-05,8.680700914249095e-05,8.667322027783367e-05
2024-09-13,2.1245576999278385e-05,0.07091435041167012,1.0,9.103188775820411e-05,8.907551359015852e-05,8.9758620072415e-05,8.990568305516713e-05,8.984512120249588e-05
2024-09-16,1.533564083884184e-05,0.009526571589590435,0.0,5.3909255275695366e-05,5.363865680095646e-05,5.6319681340727673e-05,5.585894402604924e-05,5.588542298290493e-05
2024-09-18,3.5425735891226245e-05,0.2725601661630609,1.0,4.191231192111828e-05,3.812649106043129e-05,4.058701537929618e-05,4.093430268903002e-05,4.098844158416969e-05
2024-09-19,4.269509425615056e-05,0.33256108040706756,1.0,4.723388901453913e-05,4.0605397001600744e-05,4.587735432724919e-05,4.606736620815759e-05,4.618252874087251e-05
2024-09-20,3.398165260761536e-05,0.06774048931679737,1.0,4.641368618297242e-05,4.5417800431048213e-05,4.631723125776453e-05,4.707951363670822e-05,4.7191872211266275e-05
2024-09-23,2.1372193033708356e-05,0.0,0.0,3.818040853560268e-05,3.833189283072002e-05,4.028022944860511e-05,4.0696382803770844e-05,4.079192952286845e-05
2024-09-24,5.1485403618601885e-05,0.09140237690461761,1.0,3.312794593480232e-05,3.210235790376931e-05,3.29371379695076e-05,3.328866433919762e-05,3.332939469646254e-05
2024-09-25,3.2184537853851086e-05,0.07573895770457563,1.0,4.746647266884243e-05,4.672541665359591e-05,4.722638478852303e-05,4.755381102131804e-05,4.761814541611914e-05
2024-09-26,2.9956866985839826e-05,0.0,0.0,4.083285822828059e-05,4.236295566521688e-05,4.2730525198535106e-05,4.2823014913997364e-05,4.286075881720604e-05
2024-09-27,6.479331408402263e-05,0.09683583015810686,1.0,3.859098522475402e-05,3.882687268525066e-05,3.8079884161401455e-05,3.825557462007632e-05,3.830099986975917e-05
2024-09-30,6.678200311590728e-05,0.03240719985961573,1.0,5.241738393281364e-05,5.36605270960881e-05,5.19730615229145e-05,5.220417466847232e-05,5.226657907969221e-05
2024-10-01,6.057424907080083e-05,0.2295024764422637,1.0,5.7964776277161105e-05,5.407943017122912e-05,5.638707155729583e-05,5.642433118494881e-05,5.65456011213882e-05
2024-10-04,9.140586995109526e-05,0.04428111918871486,1.0,5.7100618195259556e-05,5.707742448138569e-05,5.645010625921137e-05,5.625573026721376e-05,5.639873157567843e-05
