Date,CEW,FXA,FXB,FXE,FXY,UUP
2011-12-21,16.99602699279785,86.49739074707031,141.41238403320312,123.4622573852539,126.11000061035156,18.696264266967773
2011-12-22,17.03911781311035,86.88221740722656,141.43063354492188,123.53834533691406,125.97000122070312,18.696264266967773
2011-12-23,17.064973831176758,87.04476928710938,140.6305389404297,123.4527816772461,126.12000274658203,18.70461654663086
2011-12-27,17.073593139648438,87.09602355957031,141.3397674560547,123.70938873291016,126.4800033569336,18.66284942626953
2011-12-28,16.97878646850586,86.51448822021484,139.3486328125,122.47386169433594,126.41000366210938,18.83828353881836
2011-12-29,16.970170974731445,86.99339294433594,139.05767822265625,122.7400131225586,126.87000274658203,18.804866790771484
2011-12-30,16.97878646850586,87.76312255859375,140.10324096679688,122.5213851928711,127.93000030517578,18.77145004272461
2012-01-03,17.177019119262695,89.00871276855469,141.13967895507812,123.56680297851562,128.4600067138672,18.61272621154785
2012-01-04,17.159780502319336,89.00871276855469,140.86692810058594,122.55943298339844,128.3300018310547,18.71297264099121
2012-01-05,17.108068466186523,88.1251220703125,139.82135009765625,121.12435913085938,127.45999908447266,18.913469314575195
2012-01-06,17.047739028930664,87.79053497314453,139.121337890625,120.42111206054688,127.88999938964844,18.980302810668945
2012-01-09,17.082210540771484,87.97069549560547,139.48492431640625,120.89630126953125,128.1699981689453,18.913469314575195
2012-01-10,17.228727340698242,88.45966339111328,139.5759735107422,120.9057846069336,128.1300048828125,18.896764755249023
2012-01-11,17.220109939575195,88.51974487304688,138.2030792236328,120.2785415649414,128.05999755859375,18.980302810668945
2012-01-12,17.332155227661133,88.8456802368164,138.37579345703125,121.41899108886719,128.22000122070312,18.85499382019043
2012-01-13,17.25458526611328,88.55402374267578,138.18492126464844,120.05998229980469,127.95999908447266,19.0053653717041
2012-01-17,17.40110206604004,89.06013488769531,138.27577209472656,120.51612854003906,128.16000366210938,18.93853187561035
2012-01-18,17.564857482910156,89.62635040283203,139.23043823242188,121.73257446289062,128.2100067138672,18.77145004272461
2012-01-19,17.60795021057129,89.55770874023438,139.6941375732422,122.7494888305664,127.62000274658203,18.67120361328125
2012-01-20,17.6165714263916,90.10672760009766,140.3487091064453,122.3978500366211,127.87999725341797,18.687910079956055
2012-01-23,17.788944244384766,90.60425567626953,140.46690368652344,123.3862533569336,127.87999725341797,18.579307556152344
2012-01-24,17.68552017211914,90.10672760009766,140.87603759765625,123.2912368774414,126.6500015258789,18.604373931884766
2012-01-25,17.82341957092285,91.20476531982422,141.31251525878906,124.11804962158203,126.63999938964844,18.520830154418945
2012-01-26,17.909605026245117,91.34200286865234,141.4488067626953,124.00399017333984,127.05000305175781,18.504121780395508
2012-01-27,17.987173080444336,91.71942138671875,141.8216094970703,125.09686279296875,128.3300018310547,18.370458602905273
2012-01-30,17.849273681640625,91.14472961425781,141.585205078125,124.22254943847656,128.92999267578125,18.437292098999023
2012-01-31,17.90098762512207,91.37633514404297,142.085205078125,123.80443572998047,129.1300048828125,18.47906494140625
2012-02-01,18.03026580810547,92.08014678955078,142.73072814941406,124.46965789794922,129.07000732421875,18.39552116394043
2012-02-02,18.125072479248047,92.1574935913086,142.50343322753906,124.38414001464844,129.1199951171875,18.40387725830078
2012-02-03,18.271589279174805,92.81140899658203,142.61257934570312,124.42217254638672,128.55999755859375,18.40387725830078
2012-02-06,18.17678451538086,92.39847564697266,142.72166442871094,124.24156188964844,128.5,18.412227630615234
2012-02-07,18.202640533447266,93.00939178466797,143.38534545898438,125.42003631591797,128.17999267578125,18.286916732788086
2012-02-08,18.211254119873047,92.9490737915039,142.6216278076172,125.45804595947266,127.79000091552734,18.303625106811523
2012-02-09,18.18540382385254,92.88887786865234,142.59434509277344,125.7146224975586,126.72000122070312,18.311981201171875
2012-02-10,18.056119918823242,91.81340026855469,141.85792541503906,124.66921997070312,126.79000091552734,18.42893409729004
2012-02-13,18.133689880371094,92.46727752685547,142.18521118164062,124.82129669189453,126.86000061035156,18.40387725830078
2012-02-14,18.03026580810547,92.0628890991211,141.40330505371094,124.15608215332031,125.5,18.495769500732422
2012-02-15,18.004409790039062,92.114501953125,141.5306396484375,123.6048583984375,125.56999969482422,18.55424690246582
2012-02-16,18.056119918823242,92.67376708984375,142.46705627441406,124.34613037109375,124.70999908447266,18.487415313720703
2012-02-17,18.090595245361328,92.36402130126953,142.73983764648438,124.51716613769531,123.7699966430664,18.487415313720703
2012-02-21,18.125072479248047,91.97684478759766,142.26705932617188,125.27751159667969,123.43000030517578,18.412227630615234
2012-02-22,18.116453170776367,91.72734069824219,141.25791931152344,125.30596923828125,122.55999755859375,18.437292098999023
2012-02-23,18.159547805786133,92.30382537841797,141.8216094970703,126.53197479248047,123.12999725341797,18.29527473449707
2012-02-24,18.228496551513672,92.1833267211914,143.33078002929688,127.41580963134766,121.48999786376953,18.2200870513916
2012-02-27,18.219873428344727,92.73401641845703,142.6216278076172,126.77909851074219,122.16999816894531,18.278564453125
2012-02-28,18.306062698364258,92.87165069580078,143.33078002929688,127.36824798583984,122.25,18.195026397705078
2012-02-29,18.28020668029785,92.54473114013672,143.41259765625,126.0377197265625,121.02999877929688,18.345396041870117
2012-03-01,18.314682006835938,93.15216827392578,143.785400390625,125.90470123291016,121.29000091552734,18.345396041870117
2012-03-02,18.23711395263672,92.62581634521484,142.79440307617188,124.9353256225586,120.30999755859375,18.470706939697266
2012-03-05,18.211254119873047,92.11674499511719,143.01258850097656,125.06841278076172,120.7699966430664,18.453998565673828
2012-03-06,17.978551864624023,91.1417236328125,141.73968505859375,124.10852813720703,121.66999816894531,18.570953369140625
2012-03-07,18.125072479248047,91.35741424560547,141.85792541503906,124.38414001464844,121.25,18.545894622802734
2012-03-08,18.262969970703125,91.90104675292969,142.6034698486328,125.52459716796875,120.58000183105469,18.420583724975586
2012-03-09,18.17678451538086,91.32296752929688,141.3033905029297,124.10852813720703,119.37000274658203,18.596019744873047
2012-03-12,18.099212646484375,90.75348663330078,140.94876098632812,124.41262817382812,119.63999938964844,18.570953369140625
2012-03-13,18.125072479248047,90.99504852294922,141.47613525390625,123.68083190917969,118.54000091552734,18.629430770874023
2012-03-14,17.995790481567383,90.29613494873047,141.33056640625,123.24363708496094,117.45999908447266,18.729684829711914
2012-03-15,18.0733585357666,91.0295639038086,141.67616271972656,123.77587890625,117.8499984741211,18.654497146606445
2012-03-16,18.116453170776367,91.4437255859375,142.72166442871094,124.57421112060547,117.98999786376953,18.529186248779297
2012-03-19,18.14230728149414,91.7112045288086,143.24896240234375,125.22045135498047,118.05000305175781,18.42893409729004
2012-03-20,18.03026580810547,90.60678100585938,142.9398956298828,125.09686279296875,117.48999786376953,18.46235466003418
2012-03-21,18.0733585357666,90.34795379638672,142.97621154785156,124.94483184814453,117.97000122070312,18.470706939697266
2012-03-22,17.93545913696289,89.77845001220703,142.58529663085938,124.73575592041016,119.1500015258789,18.495769500732422
2012-03-23,17.978551864624023,90.58088684082031,143.06712341308594,125.51506042480469,119.36000061035156,18.39552116394043
2012-03-26,18.090595245361328,91.12446594238281,143.94900512695312,126.36087799072266,118.77999877929688,18.278564453125
2012-03-27,18.116453170776367,90.52051544189453,143.785400390625,126.01880645751953,118.30000305175781,18.345396041870117
2012-03-28,18.03888511657715,89.93377685546875,143.2307586669922,125.99974060058594,118.76000213623047,18.33704376220703
2012-03-29,17.987173080444336,89.79573059082031,143.7489776611328,125.74317932128906,119.31999969482422,18.32868766784668
2012-03-30,18.047500610351562,89.62320709228516,144.1763458251953,126.13277435302734,118.77999877929688,18.303625106811523
2012-04-02,18.133689880371094,90.25151062011719,144.5309295654297,126.08527374267578,119.83000183105469,18.261857986450195
2012-04-03,18.08197784423828,89.41197204589844,143.4398956298828,125.16346740722656,118.73999786376953,18.39552116394043
2012-04-04,17.96993637084961,88.82342529296875,143.19439697265625,124.2606201171875,119.31999969482422,18.487415313720703
2012-04-05,17.96993637084961,89.23884582519531,142.639892578125,123.58578491210938,119.36000061035156,18.545894622802734
2012-04-09,17.93545913696289,89.41197204589844,143.3398895263672,124.02300262451172,120.5199966430664,18.487415313720703
2012-04-10,17.788944244384766,88.82342529296875,142.99436950683594,123.7283935546875,121.91999816894531,18.512475967407227
2012-04-11,17.832035064697266,89.23025512695312,143.3671417236328,123.95647430419922,121.55999755859375,18.487415313720703
2012-04-12,17.978551864624023,90.4592056274414,143.8672332763672,124.76428985595703,121.61000061035156,18.362104415893555
2012-04-13,17.892366409301758,89.87065887451172,142.7761993408203,123.69036865234375,121.4000015258789,18.512475967407227
2012-04-16,17.87512969970703,89.78414154052734,143.26718139648438,124.25109100341797,122.2699966430664,18.437292098999023
2012-04-17,17.93545913696289,90.1303482055664,143.60353088378906,124.13702392578125,121.58999633789062,18.42893409729004
2012-04-18,17.86651039123535,89.7408218383789,144.3763427734375,124.0514907836914,121.05000305175781,18.42893409729004
2012-04-19,17.86651039123535,89.62836456298828,144.64906311035156,124.20355987548828,120.55999755859375,18.420583724975586
2012-04-20,17.892366409301758,89.91395568847656,145.27639770507812,124.95439147949219,120.58999633789062,18.32033348083496
2012-04-23,17.832035064697266,89.50720977783203,145.3491668701172,124.35564422607422,121.19999694824219,18.378814697265625
2012-04-24,17.857892990112305,89.29945373535156,145.40367126464844,124.68824005126953,120.95999908447266,18.32868766784668
2012-04-25,17.918224334716797,89.84474182128906,145.71286010742188,125.03034973144531,120.87999725341797,18.286916732788086
2012-04-26,18.004409790039062,90.2082290649414,145.91285705566406,125.1919174194336,121.44999694824219,18.261857986450195
2012-04-27,18.047500610351562,90.80541229248047,146.46743774414062,125.17295837402344,122.3499984741211,18.22844123840332
2012-04-30,18.013029098510742,90.4592056274414,146.24017333984375,125.17295837402344,123.16000366210938,18.2200870513916
2012-05-01,18.03888511657715,89.70925903320312,146.1674041748047,125.18243408203125,122.66999816894531,18.23679542541504
2012-05-02,17.987173080444336,89.71792602539062,145.94923400878906,124.40313720703125,122.66999816894531,18.29527473449707
2012-05-03,17.95269775390625,89.08421325683594,145.78553771972656,124.39360809326172,122.66000366210938,18.311981201171875
2012-05-04,17.857892990112305,88.44194030761719,145.50375366210938,123.78536987304688,123.1500015258789,18.387165069580078
2012-05-07,17.86651039123535,88.59818267822266,145.90374755859375,123.4527816772461,123.04000091552734,18.412227630615234
2012-05-08,17.763084411621094,87.84302520751953,145.5673065185547,123.03462982177734,123.16000366210938,18.453998565673828
2012-05-09,17.633806228637695,87.408935546875,145.42181396484375,122.42639923095703,123.4800033569336,18.529186248779297
2012-05-10,17.702756881713867,87.65205383300781,145.50375366210938,122.3978500366211,122.97000122070312,18.545894622802734
2012-05-11,17.60795021057129,87.18331146240234,144.81280517578125,122.17928314208984,123.04000091552734,18.579307556152344
2012-05-14,17.444196701049805,86.6104736328125,144.99456787109375,121.39045715332031,123.11000061035156,18.66284942626953
2012-05-15,17.306297302246094,86.28926849365234,144.11264038085938,120.37358856201172,122.5199966430664,18.813220977783203
2012-05-16,17.297677993774414,86.0982894897461,143.33078002929688,120.16449737548828,122.44000244140625,18.85499382019043
2012-05-17,17.220109939575195,86.10699462890625,142.3670196533203,120.13600158691406,124.06999969482422,18.83828353881836
2012-05-18,17.16840171813965,85.31709289550781,142.6034698486328,120.78223419189453,124.30999755859375,18.76309585571289
2012-05-21,17.2459659576416,86.21978759765625,142.71255493164062,121.2288818359375,123.97000122070312,18.70461654663086
2012-05-22,17.099449157714844,85.3691635131836,141.9488525390625,119.90789031982422,122.93000030517578,18.896764755249023
2012-05-23,17.056354522705078,84.98725128173828,141.5306396484375,119.1666259765625,123.68000030517578,18.963594436645508
2012-05-24,17.047739028930664,84.90912628173828,141.15789794921875,118.4918441772461,123.45999908447266,19.038780212402344
2012-05-25,17.03911781311035,84.90912628173828,141.05783081054688,118.30177307128906,123.38999938964844,19.063840866088867
2012-05-29,17.073593139648438,85.65555572509766,140.80328369140625,118.18772888183594,123.62999725341797,19.04713249206543
2012-05-30,16.832271575927734,84.54460144042969,139.43954467773438,116.9522476196289,124.29000091552734,19.197505950927734
2012-05-31,16.84088897705078,84.83100891113281,138.8122100830078,116.92374420166016,125.43000030517578,19.20585823059082
