DATE,VALUE
2024-11-16,159.45
2024-11-17,280.26
2024-11-18,419.34
2024-11-19,191.06
2024-11-20,52.07
2024-11-21,35.53
2024-11-22,162.46
2024-11-23,28.99
2024-11-24,128.3
2024-11-25,25.6
2024-11-26,21.9
2024-11-27,15.77
2024-11-28,13.78
2024-11-29,12.4
2024-11-30,61.57
2024-12-01,16.76
2024-12-02,29.51
2024-12-03,22.0
2024-12-04,50.95
2024-12-05,35.27
2024-12-06,615.4
2024-12-07,43.62
2024-12-08,47.66
2024-12-09,14.27
2024-12-10,229.33
2024-12-11,37.82
2024-12-12,45.74
2024-12-13,95.64
2024-12-14,106.02
2024-12-15,164.85
2024-12-16,13.31
2024-12-17,76.08
2024-12-18,113.41
2024-12-19,119.6
2024-12-20,30.3
2024-12-21,45.75
2024-12-22,120.92
2024-12-23,14.04
2024-12-24,42.26
2024-12-25,20.04
2024-12-26,24.82
2024-12-27,62.24
2024-12-28,34.27
2024-12-29,67.82
2024-12-30,78.97
2024-12-31,39.18
2025-01-01,116.53
2025-01-02,21.56
2025-01-03,90.16
2025-01-04,90.94
2025-01-05,51.71
2025-01-06,28.47
2025-01-07,58.05
2025-01-08,28.3
2025-01-09,104.1
2025-01-10,32.33
2025-01-11,166.42
2025-01-12,812.6
2025-01-13,85.69
2025-01-14,77.43
2025-01-15,45.42
2025-01-16,54.39
2025-01-17,95.4
2025-01-18,102.47
2025-01-19,405.37
2025-01-20,32.81
2025-01-21,46.41
2025-01-22,29.06
2025-01-23,9.27
2025-01-24,194.33
2025-01-25,89.51
2025-01-26,86.8
2025-01-27,86.59
2025-01-28,113.05
2025-01-29,530.16
2025-01-30,163.17
2025-01-31,51.24
2025-02-01,85.83
2025-02-02,154.76
2025-02-03,226.03
2025-02-04,182.24
2025-02-05,67.05
2025-02-06,87.13
2025-02-07,10.79
2025-02-08,16.0
2025-02-09,230.27
2025-02-10,134.51
2025-02-11,48.49
2025-02-12,9.6
2025-02-13,19.42
2025-02-14,56.67
2025-02-15,150.73
2025-02-16,158.82
2025-02-17,51.5
2025-02-18,36.2
2025-02-19,175.15
2025-02-20,56.82
2025-02-21,144.04
2025-02-22,121.9
2025-02-23,160.9
2025-02-24,87.59
2025-02-25,55.4
2025-02-26,57.03
2025-02-27,55.43
2025-02-28,161.84
2025-03-01,60.28
2025-03-02,165.58
2025-03-03,58.61
2025-03-04,317.23
2025-03-05,339.19
2025-03-06,368.43
2025-03-07,704.47
2025-03-08,204.81
2025-03-09,689.87
2025-03-10,307.03
2025-03-11,555.62
2025-03-12,527.4
2025-03-13,709.6
2025-03-14,634.57
2025-03-15,547.55
2025-03-16,384.23
2025-03-17,759.6
2025-03-18,473.62
2025-03-19,434.94
2025-03-20,248.18
2025-03-21,237.32
2025-03-22,549.13
2025-03-23,440.53
2025-03-24,117.72
2025-03-25,459.88
2025-03-26,143.26
2025-03-27,108.4
2025-03-28,270.32
2025-03-29,143.04
2025-03-30,160.71
2025-03-31,387.86
2025-04-01,1063.6
2025-04-02,444.36
2025-04-03,473.43
2025-04-04,563.16
2025-04-05,970.41
2025-04-06,1015.16
2025-04-07,783.76
2025-04-08,541.37
2025-04-09,849.16
2025-04-10,966.08
2025-04-11,1521.87
2025-04-12,1141.16
2025-04-13,1168.93
2025-04-14,1098.81
2025-04-15,1156.03
2025-04-16,479.51
2025-04-17,531.73
2025-04-18,487.1
2025-04-19,443.64
2025-04-20,982.15
2025-04-21,593.39
2025-04-22,723.22
2025-04-23,480.39
2025-04-24,613.41
2025-04-25,253.95
2025-04-26,574.43
2025-04-27,488.43
2025-04-28,1149.0
2025-04-29,700.39
2025-04-30,550.17
2025-05-01,1067.08
2025-05-02,1004.34
2025-05-03,1230.46
2025-05-04,750.43
2025-05-05,563.35
2025-05-06,318.05
2025-05-07,323.73
2025-05-08,203.26
2025-05-09,1146.75
2025-05-10,385.32
2025-05-11,590.17
2025-05-12,535.24
2025-05-13,684.49
2025-05-14,745.33
2025-05-15,228.66
2025-05-16,280.19
2025-05-17,508.96
2025-05-18,568.47
2025-05-19,226.19
2025-05-20,196.13
2025-05-21,624.39
2025-05-22,220.68
2025-05-23,99.58
2025-05-24,232.96
2025-05-25,768.08
2025-05-26,186.91
2025-05-27,155.46
2025-05-28,161.52
2025-05-29,251.07
2025-05-30,340.1
2025-05-31,234.69
2025-06-01,137.37
2025-06-02,149.79
2025-06-03,198.44
2025-06-04,203.32
2025-06-05,205.04
2025-06-06,157.75
2025-06-07,219.78
2025-06-08,245.26
2025-06-09,318.09
2025-06-10,119.71
2025-06-11,87.64
2025-06-12,160.22
2025-06-13,217.27
2025-06-14,438.52
2025-06-15,332.39
2025-06-16,266.54
2025-06-17,270.98
2025-06-18,157.86
2025-06-19,245.58
2025-06-20,117.36
2025-06-21,286.37
2025-06-22,834.01
2025-06-23,174.56
2025-06-24,183.5
2025-06-25,89.96
2025-06-26,67.81
2025-06-27,127.68
2025-06-28,248.39
2025-06-29,598.04
2025-06-30,229.24
2025-07-01,226.04
2025-07-02,171.33
2025-07-03,79.19
2025-07-04,147.46
2025-07-05,200.92
2025-07-06,316.49
2025-07-07,197.08
2025-07-08,214.79
2025-07-09,63.58
2025-07-10,678.73
2025-07-11,211.62
2025-07-12,143.91
2025-07-13,149.1
2025-07-14,176.72
2025-07-15,632.88
2025-07-16,239.58
2025-07-17,118.78
2025-07-18,155.5
2025-07-19,162.21
2025-07-20,512.24
2025-07-21,99.09
2025-07-22,246.74
2025-07-23,175.29
2025-07-24,88.03
2025-07-25,107.47
2025-07-26,53.11
2025-07-27,93.91
2025-07-28,112.85
2025-07-29,785.04
2025-07-30,233.15
2025-07-31,337.52
2025-08-01,178.88
2025-08-02,357.32
2025-08-03,263.67
2025-08-04,142.84
2025-08-05,96.06
2025-08-06,130.45
2025-08-07,552.5
2025-08-08,174.96
2025-08-09,223.84
2025-08-10,74.84
2025-08-11,95.71
2025-08-12,98.21
2025-08-13,98.97
2025-08-14,76.18
2025-08-15,286.53
2025-08-16,102.97
2025-08-17,54.47
2025-08-18,325.71
2025-08-19,120.72
2025-08-20,114.27
2025-08-21,101.57
2025-08-22,154.51
2025-08-23,147.45
2025-08-24,144.95
2025-08-25,105.97
2025-08-26,69.52
2025-08-27,279.16
2025-08-28,108.71
2025-08-29,229.85
2025-08-30,77.09
2025-08-31,160.73
2025-09-01,108.47
2025-09-02,361.07
2025-09-03,177.67
2025-09-04,82.0
2025-09-05,111.16
2025-09-06,150.4
2025-09-07,206.48
2025-09-08,374.14
2025-09-09,205.34
2025-09-10,140.07
2025-09-11,53.92
2025-09-12,110.11
2025-09-13,89.02
2025-09-14,562.76
2025-09-15,158.15
2025-09-16,67.41
2025-09-17,63.23
2025-09-18,108.37
2025-09-19,76.49
2025-09-20,238.5
2025-09-21,551.49
2025-09-22,247.14
2025-09-23,202.3
2025-09-24,513.18
2025-09-25,125.21
2025-09-26,139.75
2025-09-27,136.07
2025-09-28,718.36
2025-09-29,145.48
2025-09-30,266.89
2025-10-01,126.83
2025-10-02,165.93
2025-10-03,152.38
2025-10-04,104.75
2025-10-05,502.65
2025-10-06,120.27
2025-10-07,81.36
2025-10-08,170.79
2025-10-09,241.58
2025-10-10,163.1
2025-10-11,121.06
2025-10-12,565.23
2025-10-13,433.68
2025-10-14,93.39
2025-10-15,82.26
2025-10-16,215.95
2025-10-17,500.58
2025-10-18,222.14
2025-10-19,98.31
2025-10-20,148.3
2025-10-21,458.84
2025-10-22,101.12
2025-10-23,27.44
2025-10-24,143.17
2025-10-25,193.87
2025-10-26,169.33
2025-10-27,28.16
2025-10-28,145.8
2025-10-29,127.59
2025-10-30,299.52
2025-10-31,224.49
2025-11-01,555.85
2025-11-02,305.0
2025-11-03,226.28
2025-11-04,110.3
2025-11-05,91.83
2025-11-06,142.81
2025-11-07,117.54
2025-11-08,60.42
2025-11-09,272.39
2025-11-10,142.92
2025-11-11,128.51
2025-11-12,117.86
2025-11-13,589.11
2025-11-14,96.54
2025-11-15,179.18
2025-11-16,244.54
2025-11-17,129.57
2025-11-18,204.03
2025-11-19,99.15
2025-11-20,151.67
2025-11-21,171.53
2025-11-22,119.87
2025-11-23,146.98
2025-11-24,130.68
2025-11-25,212.48
2025-11-26,145.2
2025-11-27,109.83
2025-11-28,161.65
2025-11-29,152.9
2025-11-30,238.18
2025-12-01,153.87
2025-12-02,119.89
2025-12-03,83.64
2025-12-04,216.59
2025-12-05,67.62
2025-12-06,78.5
2025-12-07,221.1
2025-12-08,103.26
2025-12-09,612.83
2025-12-10,163.29
2025-12-11,104.45
2025-12-12,188.76
2025-12-13,81.82
2025-12-14,35.99
2025-12-15,233.51
2025-12-16,145.6
2025-12-17,158.52
2025-12-18,182.07
2025-12-19,205.82
2025-12-20,126.68
2025-12-21,585.93
2025-12-22,156.59
2025-12-23,206.98
2025-12-24,78.12
2025-12-25,20.7
2025-12-26,199.28
2025-12-27,132.63
2025-12-28,617.26
2025-12-29,457.88
2025-12-30,87.81
2025-12-31,170.02
2026-01-01,84.04
2026-01-02,228.48
2026-01-03,137.78
2026-01-04,130.16
2026-01-05,196.0
2026-01-06,150.49
2026-01-07,84.42
2026-01-08,93.01
2026-01-09,78.74
2026-01-10,250.99
2026-01-11,242.14
2026-01-12,101.52
2026-01-13,148.83
2026-01-14,489.08
2026-01-15,209.78
2026-01-16,90.12
2026-01-17,61.57
2026-01-18,89.91
2026-01-19,89.65
2026-01-20,103.76
2026-01-21,147.67
2026-01-22,72.74
2026-01-23,109.47
2026-01-24,106.23
2026-01-25,245.61
2026-01-26,167.2
2026-01-27,106.87
2026-01-28,75.25
2026-01-29,241.72
2026-01-30,65.31
2026-01-31,47.13
2026-02-01,714.87
2026-02-02,121.31
2026-02-03,135.09
2026-02-04,274.32
2026-02-05,186.97
2026-02-06,55.06
2026-02-07,140.59
2026-02-08,549.65
2026-02-09,149.37
2026-02-10,56.3
2026-02-11,63.35
2026-02-12,490.58
2026-02-13,174.94
2026-02-14,105.51
2026-02-15,642.55
2026-02-16,83.79
2026-02-17,162.23
2026-02-18,73.64
2026-02-19,43.5
2026-02-20,109.03
2026-02-21,92.83
2026-02-22,188.04
2026-02-23,471.66
2026-02-24,748.67
2026-02-25,99.66
2026-02-26,122.17
2026-02-27,64.65
2026-02-28,102.13
2026-03-01,131.07
2026-03-02,447.91
2026-03-03,310.34
2026-03-04,275.64
2026-03-05,163.98
2026-03-06,296.09
2026-03-07,197.81
2026-03-08,180.68
2026-03-09,343.49
2026-03-10,241.44
2026-03-11,269.42
2026-03-12,244.73
2026-03-13,225.72
2026-03-14,155.97
2026-03-15,196.49
2026-03-16,174.02
2026-03-17,184.6
2026-03-18,228.2
2026-03-19,125.59
2026-03-20,140.5
2026-03-21,77.83
2026-03-22,277.68
2026-03-23,218.68
2026-03-24,173.1
2026-03-25,138.21
2026-03-26,229.16
2026-03-27,108.46
2026-03-28,506.32
2026-03-29,267.3
2026-03-30,386.67
2026-03-31,135.71
2026-04-01,242.84
2026-04-02,292.92
2026-04-03,328.67
2026-04-04,80.43
2026-04-05,426.58
2026-04-06,119.41
2026-04-07,182.16
2026-04-08,127.09
2026-04-09,194.88
2026-04-10,43.07
2026-04-11,966.38
2026-04-12,51.55
2026-04-13,204.11
