date,actual_rv,forecast_HAR,loss_HAR,forecast_HARQ,loss_HARQ,forecast_StableTailHAR,loss_StableTailHAR,forecast_CodiffAR,loss_CodiffAR,forecast_LFSM_lite,loss_LFSM_lite
2020-07-01,3.3942610870253254e-05,4.251125899666748e-05,0.023535922756394934,4.0876538046703775e-05,0.016254094431201294,4.5591723744093144e-05,0.039545644543281355,4.143981595117894e-05,0.018653059165139263,5.079850963041732e-05,0.07137706766381191
2020-07-02,3.886071770238027e-05,4.358844028777717e-05,0.00634531039059727,4.055212873930774e-05,0.0008948132414481336,3.82018616866498e-05,0.00014703613160449436,4.074916529382051e-05,0.0011082217292701646,4.845127651986033e-05,0.022632437252073867
2020-07-03,4.062276139189006e-05,4.1821817508882304e-05,0.00041902997825404853,3.860070662431483e-05,0.0013259272823096246,3.843099473143235e-05,0.0015669773279738397,3.813397915853259e-05,0.0020413542227104564,5.107630629664611e-05,0.024326933304014586
2020-07-06,3.74811580378054e-05,4.549780153462045e-05,0.017627171982290024,4.27325576554615e-05,0.008232852479114872,4.1303958470833694e-05,0.004567104812507106,4.238376792344065e-05,0.007255228028247407,5.230533381284037e-05,0.049843857121047996
2020-07-07,0.00012178284869976702,4.09620570901381e-05,0.8834714378517172,4.050250326988726e-05,0.9059223221786992,3.9577248339007965e-05,0.9531072513741639,4.6122035962893874e-05,0.6694995495952494,4.9535977488121525e-05,0.5589324010435206
2020-07-08,5.209310880325337e-05,6.731952420720203e-05,0.030236361453215954,6.940228390900718e-05,0.0374835676325036,6.762988647152464e-05,0.03128489882246033,7.770674152721518e-05,0.07029016191514192,9.633183098691102e-05,0.15553348100878828
2020-07-09,3.4893026257848834e-05,5.635395766440702e-05,0.09854162801238431,5.161529950581564e-05,0.06755213953413586,6.257204846604229e-05,0.14167725970149325,6.682963834554161e-05,0.1719787160332542,7.015207232786801e-05,0.19576959914473457
2020-07-10,0.00010401489236057653,5.013036442464097e-05,0.3449808317409184,4.8491530186257744e-05,0.38186661339208827,4.8305876475759544e-05,0.3862745966016865,6.143858286256596e-05,0.1664937100012942,5.150041250893446e-05,0.31674620315061564
2020-07-13,2.5309623104633697e-05,7.478943196785777e-05,0.42190366523063005,7.398797002823506e-05,0.4147953739509349,7.05753495284997e-05,0.3841147026166736,8.498494641836181e-05,0.5091024713538714,9.230206571456176e-05,0.5680861361062723
2020-07-14,5.2433378606911865e-05,4.896365774117627e-05,0.0023981469667966326,4.4300922161535426e-05,0.015035181895460603,5.291040121875309e-05,4.0887069888251304e-05,4.526177382022909e-05,0.011366722773572535,4.6846116183240436e-05,0.00659314491888896
2020-07-15,5.215733556371441e-05,5.424901394063997e-05,0.000762997450860059,5.1193554896852374e-05,0.000175019881703653,4.9282777512789896e-05,0.0016376869880865286,5.492354449209455e-05,0.001312563880577322,5.961899247131448e-05,0.008553651727041034
2020-07-16,7.249083303339757e-05,5.408885632385863e-05,0.04738559156334854,5.1972308296014114e-05,0.062048187675600275,5.1054048035555605e-05,0.06930886294582672,5.533477833655117e-05,0.039982585611238575,5.997408421556417e-05,0.01915505139330964
2020-07-17,4.323427852989666e-05,6.383908257826313e-05,0.06697032336511355,5.979285457552044e-05,0.047320144752420745,6.03083382424099e-05,0.04972395466060253,6.510093484298377e-05,0.07341672937511357,6.367815600584835e-05,0.06615783260712704
2020-07-20,0.00010557803626359107,5.048729974907021e-05,0.35345154938878753,4.752934972674832e-05,0.4232200187919348,5.301857205121222e-05,0.30253253085176945,6.07607844377482e-05,0.18509582848366457,5.589690991813623e-05,0.2528578959477974
2020-07-21,3.555840997471927e-05,7.47570912813404e-05,0.21872004737046824,6.934407629075284e-05,0.18068625827273355,7.18198839283709e-05,0.198090043659789,8.476874674378891e-05,0.2882256976395736,8.567702536684214e-05,0.29443654277835796
2020-07-22,4.290353896236702e-05,5.4177483486924473e-05,0.02521826715082298,5.236375810226392e-05,0.01859690977110895,5.8552508911793e-05,0.04370575713884772,5.900143132986192e-05,0.04576837329300143,5.5559017566783736e-05,0.030707099300117058
2020-07-23,3.157375573589532e-05,5.542336546876394e-05,0.1323581229085189,5.195390678480188e-05,0.10575696042112814,4.8467219038815604e-05,0.08000699491625674,5.485566041809038e-05,0.12795792853131305,5.201392498033485e-05,0.10621026620766205
2020-07-24,9.774641926015373e-05,4.659709047044636e-05,0.35685515354547137,4.1748267493186395e-05,0.49061014424298,4.444479907190378e-05,0.41114826733696486,4.906638847639858e-05,0.3029234989856897,4.754165069979611e-05,0.3352461377797038
2020-07-27,8.98566804687968e-05,6.822090098564378e-05,0.0416779969629002,6.850908938820069e-05,0.040352784786425566,6.543634979467822e-05,0.05605407820018948,7.329286387246324e-05,0.022242230298543664,7.969626598219652e-05,0.0074959882004352885
2020-07-28,0.0003042632592555322,6.560548582584922e-05,2.103537611189427,6.469269438238214e-05,2.1549639193828667,6.803252664033087e-05,1.974413049430297,8.315696306698236e-05,1.361739603481377,8.981941678019476e-05,1.1674076954062036
2020-07-29,0.0001234663637412857,0.00011525741500968085,0.0024219962032725473,0.0001385943172066319,0.0064295551018991315,0.00012284059846297748,1.2931154538486922e-05,0.00016220410355715362,0.03406571958057025,0.00017884808034819064,0.06091009618915577
2020-07-30,5.609822062579368e-05,0.0001036760685250346,0.15525853704402204,0.00010346765851565229,0.15433620488551703,0.00011965372746059137,0.22633592585344053,0.00015366528655030157,0.3727403001535019,0.00014153447339994806,0.3217965137255949
2020-07-31,8.048870093530613e-05,9.094862185796201e-05,0.007168819051407649,8.130293205574517e-05,5.0485275610023805e-05,8.919569011514972e-05,0.005099204926438672,0.00011977951249140747,0.06950969974680898,8.582524136042424e-05,0.002017189586952961
2020-08-03,7.090385973024642e-05,9.777435209909341e-05,0.046515940804017,9.465043516178421e-05,0.037978480438031426,8.32291682962281e-05,0.012184184833199385,0.00010274857456250308,0.06103157773753631,8.606782232638488e-05,0.01762454557658244
2020-08-04,3.190983406716843e-05,9.236661788463411e-05,0.4083207299277247,8.742579887916268e-05,0.3728695174727845,8.314265621684125e-05,0.3414398243857475,9.284699966254915e-05,0.41172064197940195,8.424274961894755e-05,0.34957260441100413
2020-08-05,2.2390546017543534e-05,5.82901243785175e-05,0.34091632967596874,5.2091663079715314e-05,0.2741958416884218,5.791470089710089e-05,0.3369449147184307,6.655066129475904e-05,0.4257682939074181,5.6563820184845313e-05,0.3225764625534482
2020-08-06,6.320185022959275e-05,4.3771397232709594e-05,0.07655453014654556,4.268131579018455e-05,0.08821263242662836,4.016727234685316e-05,0.12018528745083645,4.7886454451575616e-05,0.042326407036257674,4.1365015785541014e-05,0.10400778287098955
2020-08-07,4.076552873517903e-05,5.755402998193676e-05,0.05318747968325277,5.553158636034141e-05,0.043211381882501954,5.321405465423767e-05,0.0325526598871122,5.293113228451526e-05,0.03131649795351388,6.94952280982466e-05,0.12001589555055503
2020-08-10,3.74996382909465e-05,4.761780881140142e-05,0.026388429831353033,4.7054278963145024e-05,0.02391479577176625,4.9896846283526985e-05,0.037169768090873356,4.999136829794488e-05,0.037641331585404725,5.660195949670972e-05,0.07422716001100627
2020-08-11,4.04819709143391e-05,4.3363913987776134e-05,0.002311430242109891,4.228633215987317e-05,0.000937123021213182,4.2049896125973106e-05,0.0007129484894374816,5.124999081339257e-05,0.02575098336895043,5.3760948664203596e-05,0.03669019413885932
2020-08-12,4.485330612918558e-05,4.5270586308371474e-05,4.2743719867788244e-05,4.3898360495072696e-05,0.00023323233293015555,4.220867575202055e-05,0.0018845704455281442,4.625300808061253e-05,0.0004673426230650257,5.1281386516621436e-05,0.008581356912300997
2020-08-13,4.35924895652923e-05,5.073770508839332e-05,0.010957905123426537,4.47261210320733e-05,0.00032674462344139954,4.7349733142760676e-05,0.003325413580327785,4.375829942444338e-05,7.197284357385314e-06,5.310332828176405e-05,0.0182541136525205
2020-08-14,2.7247790846232934e-05,4.829973192242234e-05,0.13659314998817762,4.735001612538442e-05,0.12804944436882337,4.67929499479532e-05,0.12306557434417265,5.035581858073201e-05,0.15524683906976433,5.007524012911472e-05,0.15269122713439076
2020-08-17,3.4264937517599736e-05,4.072451301266799e-05,0.01409119864179953,3.926054578063525e-05,0.008855033070531482,4.133175803980279e-05,0.01653058218988357,4.576617489725103e-05,0.03811835916278716,4.284960756691764e-05,0.023229692150128045
2020-08-18,5.8124743596662734e-05,4.268772973141471e-05,0.05294655627704703,3.851798965105812e-05,0.09756242890055855,3.8913454861160854e-05,0.09244132504935343,3.9876685562854155e-05,0.08081258435722094,4.16956614489745e-05,0.06182940907829293
2020-08-19,5.133608789361579e-05,5.1104018581415836e-05,1.0279761125220332e-05,4.496633096246506e-05,0.00917617759179623,4.926486778683582e-05,0.0008597721107845846,4.3856030705405336e-05,0.013077642156017033,5.422396837341807e-05,0.0014706833312558842
2020-08-20,0.00031217671649798426,5.005399772498974e-05,3.40633182165318,4.931743216335114e-05,3.4846548759582863,5.1660537141688045e-05,3.2439716544699806,5.3509795586341367e-05,3.070305940166242,5.672678569340892e-05,2.797839525761214
2020-08-21,7.908501932982777e-05,0.0001008412104249077,0.02727661334485343,0.0001248139335568644,0.08992395190223323,0.00011086572468666636,0.051136884505651015,0.00015413315445959863,0.18038884438969394,0.0001497269946607396,0.16648492791805314
2020-08-24,6.941700862747988e-05,7.92846727346644e-05,0.008454249603149222,7.950270826501173e-05,0.00879934398518989,9.932290319900847e-05,0.05714660400324734,0.00010319790494617748,0.06917572138720574,9.905683474962189e-05,0.056341451121131314
2020-08-25,4.516839754047342e-05,8.309614652159009e-05,0.15316855247882355,7.797668144268715e-05,0.125267344769032,7.920864261973538e-05,0.13193356626267816,0.00010512685412453692,0.27442621488930796,8.300351119456346e-05,0.15265977781839712
2020-08-26,4.427464437420422e-05,7.195643320424503e-05,0.10094661968463225,6.659086475847349e-05,0.07303089917190864,6.901699161503439e-05,0.08544411716765632,8.268134334377644e-05,0.16006713594681932,6.838613043978519e-05,0.08217928222617532
2020-08-27,8.587398237600229e-05,7.021127168206257e-05,0.02170768109809207,5.949420548168745e-05,0.076398796808407,6.121047165729364e-05,0.06436697766207122,7.042578635618895e-05,0.021032835872150102,6.209126705745533e-05,0.058752797488605735
2020-08-28,7.304457227572399e-05,7.208130896384437e-05,8.850482334810117e-05,6.697159802613171e-05,0.0038786323270820766,6.875155544516056e-05,0.001871995439727936,7.19879793520862e-05,0.000106669845893137,8.529808757183118e-05,0.011426983089580123
2020-08-31,0.00010077222362333673,6.832817878942067e-05,0.0862862142072871,6.750414915692924e-05,0.09215637530732201,7.060980355366579e-05,0.07147666593661328,7.8015316301735e-05,0.03574035531857067,7.966105618099145e-05,0.029930474858724354
2020-09-01,6.201615484086474e-05,7.766645571759295e-05,0.023521968576757812,7.812942705375214e-05,0.024733662113112898,7.74091218959605e-05,0.02285760670975079,9.080856488164025e-05,0.06429157606946423,8.854978664482912e-05,0.05652356251835844
2020-09-02,4.3772423483333606e-05,7.072442903885376e-05,0.09870221658286882,6.517348181226418e-05,0.06967800120114132,7.448853731365107e-05,0.1192809573891882,8.739644818725439e-05,0.19229962275354628,8.123418606568887e-05,0.1571745472925734
2020-09-03,6.798191259670457e-05,6.432831209752111e-05,0.0015543188842015443,6.077708321569193e-05,0.00651628393411241,6.211965756992815e-05,0.004191176617452053,7.462665345454397e-05,0.00421626904459993,6.289342285302082e-05,0.003106462674031585
2020-09-04,7.523765933371315e-05,7.060024691614997e-05,0.002067245839907361,7.115937287472528e-05,0.0015821620100653355,6.472488440693825e-05,0.011916304773414765,7.304783197360766e-05,0.00044055699199918585,6.887760219804151e-05,0.004017692297564768
2020-09-07,7.504841814006557e-05,7.31148109395277e-05,0.000343654398881732,6.83984468492471e-05,0.004440647196697345,7.032587470708563e-05,0.0021586005028766397,6.687777118523412e-05,0.006905997955700238,7.08325037242314e-05,0.0017039959089748535
2020-09-08,3.4182741291113805e-05,7.07801124188595e-05,0.21079992516868762,6.989133974008678e-05,0.20430494611562766,7.000341847768607e-05,0.20512422938198793,7.939756936776722e-05,0.2732731731863389,7.35870419919259e-05,0.23126927752747606
2020-09-09,8.808274284210735e-05,5.387005333063849e-05,0.14339472780108942,5.055486958865008e-05,0.18710229372440823,5.7317915195617356e-05,0.10707677044319652,6.548813822894405e-05,0.048610675181052,5.5496277413287795e-05,0.12522221831949176
2020-09-10,3.4198324806133006e-05,7.488244749487885e-05,0.24043632684013794,7.028256600883538e-05,0.2069304403905794,7.059316632605389e-05,0.20919911171201244,7.796520489006645e-05,0.26272170855329247,7.248241549178074e-05,0.22298279517243969
2020-09-11,3.1962504570950604e-05,5.441801066548604e-05,0.11948327433011108,5.3178583080415566e-05,0.11013317934352296,5.927579858408788e-05,0.15685438939949803,5.5251459396999984e-05,0.1258228603868088,5.656743355221972e-05,0.1359036268479903
2020-09-14,3.0372199968632215e-05,4.861059472451677e-05,0.09511996969520453,4.7706644090229557e-05,0.08818803623017524,4.569594026406096e-05,0.07314035044213463,5.179778337632187e-05,0.12018063934633316,5.031222931077809e-05,0.1083947628373867
2020-09-15,1.636623063783346e-05,4.337697698638405e-05,0.3520109529617721,4.129347520597213e-05,0.32182378435354453,4.161866790389449e-05,0.3265712488315191,4.4708657729088634e-05,0.3710110759861944,4.419748850221914e-05,0.36374561377996395
2020-09-16,2.5544380540884504e-05,3.395195833501757e-05,0.03689758165025481,3.034585809636716e-05,0.014017547108602813,3.40005981513316e-05,0.03725285715957605,3.102869137026967e-05,0.01774528597011904,3.4806230298988726e-05,0.0432815814269909
2020-09-17,3.97826115570434e-05,3.328322331882018e-05,0.016898748969279564,3.030939080388178e-05,0.04057835229793216,3.08539974029364e-05,0.03521913114380304,2.846665745760969e-05,0.06281964791959194,3.6291744857017274e-05,0.004349381216178783
2020-09-18,3.53994238521554e-05,3.79402849593877e-05,0.0023479247337268028,3.8675317616994674e-05,0.003803624375401382,3.770216689668137e-05,0.0019448187188273458,3.0805312856630516e-05,0.010125348838246673,4.455187240743041e-05,0.024525104627759697
2020-09-21,5.0684706440860065e-05,3.714589518066914e-05,0.05370570020628662,3.710691691380483e-05,0.05408910919841747,3.922708938280749e-05,0.03582764975073971,3.7307696666815945e-05,0.052134416311863996,4.155708516859059e-05,0.0210843668089451
2020-09-22,8.937780957491857e-05,4.280179002624741e-05,0.35188673327554065,4.359248423472802e-05,0.33231551126365066,4.342739668815006e-05,0.3363154049788917,4.525606863499844e-05,0.2943996844579151,5.00272294770345e-05,0.2062782473643603
2020-09-23,5.528151150181267e-05,5.982575591093636e-05,0.0030397533356314455,6.0438869206731344e-05,0.003862102738311002,6.168339934486623e-05,0.005790082571614841,5.860680302713954e-05,0.001673258529889754,7.039359813692622e-05,0.02698395818406385
2020-09-24,0.00013001971185288796,5.7327313424419e-05,0.4491149263723655,5.637068104182091e-05,0.47077617202148025,6.279811132876912e-05,0.3426787745161195,6.510074426117298e-05,0.30545767670833013,6.004351832041521e-05,0.3928081395762666
2020-09-25,9.056661918643201e-05,8.205169871277574e-05,0.005038883496931046,8.671264149564581e-05,0.0009593729974874954,8.210984631135892e-05,0.004965644143837711,0.0001021458364207211,0.006956197978570833,9.384138249221222e-05,0.0006234401052114258
2020-09-28,4.459124654324389e-05,8.29705850740078e-05,0.15838297360054554,8.642338415100171e-05,0.17768346045350913,8.909642792410554e-05,0.19266465796696175,0.0001023930119481098,0.26677200477632734,9.120462032195563e-05,0.20448232104196928
2020-09-29,5.4748245657569195e-05,6.773916368938922e-05,0.021140634272440728,6.054773577897398e-05,0.004902984230352736,6.894779180490933e-05,0.024657901066266197,8.022660236940083e-05,0.06452993042683297,5.9561442529170115e-05,0.0034524857036697387
2020-09-30,3.774251432719042e-05,6.76659806514888e-05,0.14157319462396245,6.779744819296637e-05,0.14243260200506258,6.05267739463212e-05,0.09586590736511558,7.109094962645558e-05,0.164077508149572,6.361501025324948e-05,0.11535802868185363
2020-10-05,4.101092493062422e-05,5.860452076216777e-05,0.056764495955665906,5.5275864947286525e-05,0.040429735198887595,5.6453792502686254e-05,0.04603517211547814,5.642623963254351e-05,0.045901717716097634,4.946652488528675e-05,0.016521883935654014
2020-10-06,3.3263358966532575e-05,5.269819781953056e-05,0.09132966554075872,4.784796642309366e-05,0.058760720038438796,4.8100430847143685e-05,0.06037440466733002,5.278508466865669e-05,0.09193807672041365,4.839549465389862e-05,0.062273726624509695
2020-10-07,2.0963896254016412e-05,4.465382558535461e-05,0.22561417998430544,3.8963779922907594e-05,0.15786624817867878,4.418455721111718e-05,0.2200356764781961,4.829248195361617e-05,0.26857685182477486,4.488993250921833e-05,0.2284184505484188
2020-10-08,3.432890695852351e-05,3.623323977197333e-05,0.001431536487797258,3.66046216158948e-05,0.0020165927304685027,3.5956208302419875e-05,0.0010561258306927002,3.644212099777962e-05,0.0017492796990337123,3.5755814739235264e-05,0.0008181247725540519
2020-10-12,3.93077070360258e-05,3.904381366558272e-05,2.2738985634873643e-05,3.6940887329120705e-05,0.0019688495711611687,3.630747606723083e-05,0.003237037117471253,3.630217036581816e-05,0.003249125068832459,3.9684120455310855e-05,4.5271392727475046e-05
2020-10-13,4.4044474934491935e-05,4.051469662360637e-05,0.0035882752231144455,3.862737860571214e-05,0.009001210360902512,3.9585072964272524e-05,0.005905809600176948,3.42111013712949e-05,0.034782517367721644,4.554521441102335e-05,0.0005550970071372952
2020-10-14,3.063880562911667e-05,4.2117677508751924e-05,0.04565733215732104,3.732605891801731e-05,0.018266584974571565,4.1934113994338026e-05,0.04447384884432126,4.0376768649098134e-05,0.03480984912634755,4.515125119921376e-05,0.06633216946470588
2020-10-15,4.3416216768273964e-05,3.7711300195363446e-05,0.01040546266135145,3.4643011013913055e-05,0.02750902496950025,3.978565545722401e-05,0.003926424569420606,4.344331653752128e-05,1.9464170453176166e-07,3.9167081389715815e-05,0.005491018083967125
2020-10-16,5.4746365096489066e-05,4.485668433338151e-05,0.02123448327698818,4.4910447988911106e-05,0.020971265700515662,4.248238453664133e-05,0.035062435558778304,4.3446105425459965e-05,0.028908573372309343,4.637271301694069e-05,0.014573060344608146
2020-10-19,2.8995982474944024e-05,5.0345463019049425e-05,0.12769154901483182,4.796521806461076e-05,0.10783985800180251,4.8909748992703764e-05,0.11566614084451876,4.623927585995541e-05,0.09375784474949089,4.659292005832569e-05,0.0966172480780525
2020-10-20,2.1597645547688476e-05,4.094095209732838e-05,0.16707811935130623,3.8155431471454854e-05,0.13512761606331392,4.3366955420276705e-05,0.19513424236880317,4.296301931823906e-05,0.19045858286356632,4.016073321579324e-05,0.15808558658331373
2020-10-21,2.2754825186541066e-05,3.5078819618010857e-05,0.0814973484673609,3.29718586969101e-05,0.06100588783740846,3.392176905080301e-05,0.0700827660372072,3.976911143774464e-05,0.13048663406460714,3.314114178678089e-05,0.0626017832870609
2020-10-22,3.3674624722689646e-05,3.446873075192679e-05,0.00026953281374253457,3.276947299360022e-05,0.0003745994090271765,3.086404518007544e-05,0.003910568548010085,2.991698032519882e-05,0.0072840404953256055,3.140405677971577e-05,0.002494243065843449
2020-10-23,2.4359797091821118e-05,3.734240135675373e-05,0.07953145014164531,3.698213836037215e-05,0.07619181125315011,3.504082675255637e-05,0.05876303324941512,2.9490845975034234e-05,0.01715794610721333,3.438732853093517e-05,0.05314860486764905
2020-10-26,4.669268880078266e-05,3.13166048081394e-05,0.09154908437071319,2.968860916560923e-05,0.1199234463783303,3.280389398767426e-05,0.07034823371392296,3.1465422512787646e-05,0.0892381443330339,3.377083182936119e-05,0.05864353022717972
2020-10-27,1.9997026546623818e-05,3.935265014927178e-05,0.18512915592893697,3.3707183175782276e-05,0.11538449935866413,3.884028944551031e-05,0.17872717123405146,3.9989802215201304e-05,0.19309403668352432,4.008539044451513e-05,0.19428906523969225
2020-10-28,2.1751373875595958e-05,3.0699610875557406e-05,0.05309584480955243,3.1463073543284635e-05,0.06046789769020333,3.370950961125319e-05,0.08336233887721134,3.037881171122536e-05,0.05007322286018234,3.093522027930363e-05,0.05534495051490507
2020-10-29,5.625489012142606e-05,3.112533150245871e-05,0.21549581092156833,2.8578454580166332e-05,0.29119722005150495,2.821955258204879e-05,0.3035941966998186,2.770424905925579e-05,0.3222438058603583,2.772336449417929e-05,0.3215334722682497
2020-10-30,6.282484994802001e-05,4.2472520817301086e-05,0.08769476349456484,4.011726570665889e-05,0.11748632060799791,4.151644287620444e-05,0.09899110206467521,3.9792904781672925e-05,0.12213320205771483,4.621297330120619e-05,0.05237336062128106
2020-11-02,4.516948366927135e-05,4.828449839714735e-05,0.0021750823545447773,4.5644463928781634e-05,5.452189212773462e-05,4.9422474487363126e-05,0.003929769657943227,4.657246145981345e-05,0.0004630700227890028,5.281166612323201e-05,0.011604065552859533
2020-11-03,1.8016752687197476e-05,4.3951314217877717e-05,0.30170572857053735,4.5208988149068414e-05,0.31851536605641595,4.772017538148014e-05,0.3516022524286331,5.6486143670447915e-05,0.4616521349135394,5.531931860977337e-05,0.44750661305274964
2020-11-04,0.00011098788997325518,3.359109806246389e-05,1.1089263884172498,3.188338153337439e-05,1.2337214973807002,3.4864601526558155e-05,1.025448568494348,3.7780315645431146e-05,0.8600845029585584,3.4966656544047946e-05,1.019080288413455
2020-11-05,4.050887513059411e-05,6.604559113510168e-05,0.1021713397661026,6.648989868294099e-05,0.10477750904332672,6.238576368046792e-05,0.08114484713407899,7.295961046083595e-05,0.14360820991810863,7.142071251569513e-05,0.13425348581694152
2020-11-06,3.1841408416125086e-05,4.8373327361572284e-05,0.07642406883546915,4.677121467356902e-05,0.06529105781829392,5.570191578787671e-05,0.1308863235194353,5.2538566635352176e-05,0.1068377141379897,5.657728325442918e-05,0.1376348889148582
2020-11-09,4.073707363475626e-05,4.214418724523223e-05,0.0005701078566484608,4.1041382918761805e-05,2.762548248758101e-05,4.147860491873526e-05,0.00016173190386448155,5.079602535858476e-05,0.0226531781231587,4.631396950560119e-05,0.007890071385252106
2020-11-10,2.9408866561559848e-05,4.475212539595769e-05,0.07699289027879752,3.834045975955781e-05,0.03225474102785686,4.163700665082455e-05,0.0540087236008584,4.297550676128209e-05,0.06365105383735514,4.456318395317625e-05,0.07554821951504831
2020-11-11,3.104640378210245e-05,4.305478028167689e-05,0.04808103296646982,3.9974829933395805e-05,0.029415825041733346,4.211990224362883e-05,0.04213320252622821,4.171559032976255e-05,0.03963177454639477,3.8862973297729814e-05,0.023427436568074667
2020-11-12,5.177552754237018e-05,3.817253105805857e-05,0.05155421175285091,3.751007917133161e-05,0.058001816108867565,3.559865930086923e-05,0.0798139056059961,3.8727876279807055e-05,0.04654799393817144,3.944271045114542e-05,0.04060836831780246
2020-11-13,2.344733843380682e-05,4.4977894628399085e-05,0.1727221973689712,4.248433873903082e-05,0.14628397703230211,4.370931290703646e-05,0.15924224716516977,4.2704601070360005e-05,0.14860851215703885,4.585146498658304e-05,0.18202615399871558
2020-11-16,1.823949382224345e-05,3.520088553144056e-05,0.17563640899059396,3.436461465045265e-05,0.16420196840888002,3.80340538508902e-05,0.2144496017955526,3.512632883037452e-05,0.17461592644394996,3.627304188307416e-05,0.19032441095978503
2020-11-17,4.6671933527440626e-05,3.0094753863378047e-05,0.11204074815238174,3.126689611228134e-05,0.09211172601484163,2.899660804699377e-05,0.1336011495885263,3.342536158117411e-05,0.06247497793550005,3.0088648279942617e-05,0.11215254365107041
2020-11-18,3.1208320437098795e-05,4.057633401130799e-05,0.03162642222269607,4.084813011863097e-05,0.03318485048052899,3.852443597997756e-05,0.020699560691412433,3.803623716142704e-05,0.018343739081359,4.255946788006461e-05,0.04350497611598869
2020-11-19,3.435608377261855e-05,3.6480802420418295e-05,0.0017649439852518434,3.7851397838204065e-05,0.004545731596439895,3.8890372567358226e-05,0.007376064471694921,3.5617055526276415e-05,0.0006419032306819172,3.9668512567601665e-05,0.009858080098947397
2020-11-20,2.636590977242099e-05,3.5914281133910106e-05,0.04319755540977832,3.387990881357202e-05,0.028966967805958088,3.5056101101700624e-05,0.03698395301317836,3.7748780522255625e-05,0.057338550869455496,3.730181924052281e-05,0.05379659707360518
2020-11-23,5.069996144836945e-05,3.3911496359472324e-05,0.09289600076887772,3.2876097272207245e-05,0.10897339476712675,3.4619621892794106e-05,0.08298176267867086,3.557949529083782e-05,0.07082131827201543,3.530234580384254e-05,0.07418835806454682
2020-11-24,3.067108176042811e-05,4.5097239483407604e-05,0.06561074780177045,4.162758527088493e-05,0.04223985013008402,4.305777385667356e-05,0.05154645189173568,4.187389029707721e-05,0.043805395034826056,4.643534115332779e-05,0.07525218963647173
2020-11-25,4.7764151018813285e-05,3.776277725991189e-05,0.029895919642127344,3.584988055820403e-05,0.045402656608508396,4.0602762058431016e-05,0.013937607406967034,4.086872344798056e-05,0.012811066916000202,4.144634164937434e-05,0.0105577014790188
2020-11-26,2.884895842343472e-05,4.44690017403113e-05,0.08146157576364699,4.44801358972137e-05,0.08154953284905764,4.247963524995169e-05,0.06607533955873035,4.4467111565486856e-05,0.0814466457010048,5.228851803691705e-05,0.14642936726774947
2020-11-27,2.8957543220490512e-05,3.822935412656274e-05,0.03524172867729258,3.864153324216992e-05,0.037886042877132375,3.97776708422226e-05,0.04545987754782255,4.0884855394071503e-05,0.05319963316287546,4.019133845295576e-05,0.04831291492212131
2020-11-30,8.462312072373561e-05,3.8706245841544745e-05,0.40408455247412545,3.780026317427076e-05,0.43279985205523097,3.543509692975355e-05,0.5176112094923013,3.800355510570339e-05,0.42618809512779476,3.660863547758141e-05,0.4736383597847522
2020-12-01,2.086461105814788e-05,5.4513679933042836e-05,0.343138034282938,5.214569857272912e-05,0.3161086451088897,5.372366195098715e-05,0.33416817892182094,5.729243222782888e-05,0.3742915049673705,5.887765081657322e-05,0.3917794456085484
2020-12-02,3.863362983062501e-05,3.582443684180001e-05,0.0029226695606323627,3.587746346349457e-05,0.0028078652717378194,4.0148539990921345e-05,0.0007303056914196304,3.410020367527397e-05,0.008124475339622128,3.50652888865091e-05,0.004851354718579559
2020-12-03,5.097311922633697e-05,4.124704002571941e-05,0.02408159200855753,4.0182125947711254e-05,0.030675923242534875,3.786709941971997e-05,0.0488899486912826,4.1625217613679045e-05,0.02198079532327135,4.2615210661860234e-05,0.017037836319484745
2020-12-04,3.246907142006779e-05,4.7426964494737626e-05,0.06351500121052145,4.378708617273315e-05,0.04057257795937308,4.571977615178033e-05,0.05241859809081717,4.344379476904484e-05,0.03856114760049678,4.8339384380583134e-05,0.0696484522424532
2020-12-07,8.809169157655509e-05,4.2306895662330094e-05,0.34877833200529174,3.891640057665891e-05,0.4466510964581696,4.3413245214343194e-05,0.32152956804475963,4.483389569759779e-05,0.28943203013671814,4.306407845996545e-05,0.3299066316129704
2020-12-08,2.7271811268511367e-05,5.565939388817672e-05,0.20337404414254712,5.784667810184296e-05,0.22339232635067452,5.551843660318844e-05,0.20208234982997908,6.753625065606167e-05,0.31062085477804,6.544415347741668e-05,0.2920623788895147
2020-12-09,2.610515858882574e-05,4.185778627172214e-05,0.0958080336836713,4.167778355923233e-05,0.09419196735992763,4.6307639995204086e-05,0.13690731368406572,4.3054868282291286e-05,0.10666540616305897,4.221714446063481e-05,0.09904790035791655
2020-12-10,6.044378524761324e-05,3.95960887470415e-05,0.10352556584907102,3.83083192390025e-05,0.12177731501891143,3.580758047670083e-05,0.16446231280467805,4.043252953631183e-05,0.09285048490208903,3.694064791391839e-05,0.14383927862419177
2020-12-11,6.636025104953745e-05,5.0618911211168174e-05,0.04020444554613389,4.9912083324141755e-05,0.04470767642714302,4.792111742391691e-05,0.0592389848344812,5.0454229166832275e-05,0.04122478773647886,5.4100939764870015e-05,0.022354016689226208
