date,ret,abs_ret,downside_ret,log_range_var,log_fwd5_rv,log_abs_ret,volume_z,loss_memory_lag1,rally_memory_lag1,any_memory_lag1,ret5_lag1,abs_ret21_lag1,log_rv21_lag1,log_past5_rv_lag1,coverage_n,log_vix_lag1,log_range_var_lag1,volume_z_lag1,downside_ret_lag1,ret_lag1,log_abs_ret_lag1
2014-11-07,0.0019027087238406024,0.003977272055771325,-0.0010372816659653611,-5.14707495204526,-5.503653653395584,-6.051959685957414,-0.10312625634809765,0.09385333121771287,0.6585413826121385,0.6801832469050467,0.01697277385776889,0.036633797352218854,-3.3829355053581325,-4.238070164927962,12,2.615203656316981,-4.745244474467531,0.24507304487548973,-0.0014669578027905117,0.003591135368511127,-5.385998550622933
2014-11-10,0.003096438382939793,0.004701077620642976,-0.0008023196188515916,-5.123554850230758,-5.430690545276637,-5.546943722393897,-0.6151563087495432,0.025871596075844803,0.8625156429334268,0.8625156429334268,0.007592429966740891,0.057841722876665065,-3.543301267100683,-4.987933664571321,12,2.574137774793312,-5.14707495204526,-0.10312625634809765,-0.0010372816659653611,0.0019027087238406024,-6.051959685957414
2014-11-11,0.000919546480815916,0.0026005082084488286,-0.0008404808638164562,-5.684754258719067,-5.671947268827562,-6.174441400539789,-0.7767669855880438,0.013847202532229689,0.9387528198683625,0.9387528198683625,0.010929164066619187,0.07199950624244462,-3.6223586027316954,-4.923699520496329,12,2.539237000354669,-5.123554850230758,-0.6151563087495432,-0.0008023196188515916,0.003096438382939793,-5.546943722393897
2014-11-12,-0.0010962077895778457,0.004091803889685308,-0.0025940058396315764,-5.129504443182541,-5.075239505738597,-6.846224859521925,-0.39074842905004353,0.002770244270889911,0.9903702485278805,0.9903702485278805,0.01643192464272308,0.08864319244117906,-3.752777100901341,-5.10883882448288,12,2.55877650425956,-5.684754258719067,-0.7767669855880438,-0.0008404808638164562,0.000919546480815916,-6.174441400539789
2014-11-13,-0.0011091578789573925,0.0045675882409665835,-0.002838373059961988,-4.50384127798107,-5.058922771343462,-5.953732770114095,-0.03138540457550043,0.003464530981075206,0.9750951891787012,0.9750951891787012,0.008413621166529594,0.08492330483712884,-3.7603497106641535,-5.363247158069632,12,2.5664866719389225,-5.129504443182541,-0.39074842905004353,-0.0025940058396315764,-0.0010962077895778457,-6.846224859521925
2014-11-14,0.0004513875778023135,0.004329043148060986,-0.001938827785129336,-5.403374478395491,-5.077029302575182,-5.761659327429405,-0.6331494413887483,0.004425952092166013,0.9627901348871154,0.9627901348871154,0.003713327919061075,0.088764306525425,-3.810126705950941,-5.503653653395595,12,2.6239436890389327,-4.50384127798107,-0.03138540457550043,-0.002838373059961988,-0.0011091578789573925,-5.953732770114095
2014-11-17,0.00032993525464906323,0.0038787746171714903,-0.0017744196812612134,-5.311685942829922,-4.945430343267793,-7.030625629229362,-0.7786801788756844,0.006503535914572961,0.9451972321630185,0.9451972321630185,0.0022620067730227855,0.08734108939203733,-3.822546899423555,-5.430690545276647,12,2.5885156639334435,-5.403374478395491,-0.6331494413887483,-0.001938827785129336,0.0004513875778023135,-5.761659327429405
2014-11-18,0.005857781755535209,0.005857781755535209,0.0,-4.810587106685307,-4.806657588497356,-5.409897449167072,-0.4486983238754705,0.011060446939591287,0.9235318498303479,0.9235318498303479,-0.0005044963552679436,0.07664071331102758,-3.904135572501359,-5.671947268827624,12,2.638342772317001,-5.311685942829922,-0.7786801788756844,-0.0017744196812612134,0.00032993525464906323,-7.030625629229362
2014-11-19,-0.0018942743384374537,0.004150831346036463,-0.003022552842236958,-5.071414797581542,-5.066807284593042,-5.700645483507916,-0.30522732952378623,0.014886544309667024,0.9121774683939289,0.9121774683939289,0.004433738919451349,0.07168662824328059,-3.9722067751024297,-5.075239505738607,12,2.6290069689909954,-4.810587106685307,-0.4486983238754705,0.0,0.005857781755535209,-5.409897449167072
2014-11-20,0.0030171805191712506,0.004815894488840673,-0.0008993569848347113,-4.767305696906948,-5.020775455993845,-6.501117368841545,-0.5302847865371768,0.03894227675689768,0.8152285407818357,0.8152285407818357,0.0036356723705917404,0.050950415572702024,-4.240470896367707,-5.058922771343471,12,2.6361961000668175,-5.071414797581542,-0.30522732952378623,-0.003022552842236958,-0.0018942743384374537,-5.700645483507916
2014-11-21,0.005401940897705278,0.005401940897705278,0.0,-4.656333697240019,-4.468459871772791,-5.4882347806034195,0.32981726244657894,0.01715237858584755,0.8984156472171106,0.8984156472171106,0.007762010768720383,0.06116456425326375,-4.282975845593044,-5.077029302575191,12,2.608598116512439,-4.767305696906948,-0.5302847865371768,-0.0008993569848347113,0.0030171805191712506,-6.501117368841545
2014-11-24,0.002500295740745436,0.00603898727304241,-0.001769345766148487,-5.50308586291835,-4.213787880029117,-5.314617026756578,-0.8769021558625872,0.022147647722060335,0.8770221897198559,0.8770221897198559,0.012712564088623347,0.0552447742561202,-4.419424279370733,-4.945430343267797,12,2.5572272817963295,-4.656333697240019,0.32981726244657894,0.0,0.005401940897705278,-5.4882347806034195
2014-11-25,-0.0008806518950623503,0.0027089313531561635,-0.001794791624109257,-5.390761972748225,-4.123153823730104,-7.428581211248108,-0.48557594564921974,0.029469807826378647,0.8373824973005325,0.8373824973005325,0.014882924574719722,0.051113734944052226,-4.458986235333364,-4.806657588497358,12,2.5352828480448486,-5.50308586291835,-0.8769021558625872,-0.001769345766148487,0.002500295740745436,-5.314617026756578
2014-11-26,0.001970120105313024,0.004428856611229125,-0.0012293682529580503,-5.811766575575316,-4.01274982868964,-5.89080395919516,-1.1259138280238101,0.02380299368560476,0.8624082542927421,0.8624082542927421,0.008144490924122163,0.053439734125961376,-4.485955547266826,-5.066807284593046,12,2.505525936990736,-5.390761972748225,-0.48557594564921974,-0.001794791624109257,-0.0008806518950623503,-7.428581211248108
2014-11-28,-0.005271171428281978,0.013864724743932995,-0.009567948086107487,-4.61291875980485,-4.094568343194164,-4.82423445555017,-0.8521617686361278,0.054674870057077385,0.7573230462130639,0.7607883625200494,0.012008885367872639,0.043060520349785886,-4.694252779761559,-5.0207754559938484,12,2.4907230098256137,-5.811766575575316,-1.1259138280238101,-0.0012293682529580503,0.001970120105313024,-5.89080395919516
2014-12-01,-0.007527740549672489,0.00843711203784374,-0.007982426293758114,-4.424809759232441,-4.5287019604730325,-4.949295087079399,0.8583385471755599,0.0785206028912586,0.7512852432038315,0.8002144508181074,0.003720533420419411,0.051796734993984045,-4.5180120399613095,-4.468459871772797,12,2.5900171284671405,-4.61291875980485,-0.8521617686361278,-0.009567948086107487,-0.005271171428281978,-4.82423445555017
2014-12-02,0.006859561292027948,0.006859561292027948,0.0,-4.820436693576763,-4.529136902163091,-5.2639849641937655,-0.12356451238229665,0.13647454456394978,0.5625676902128975,0.6261308057823541,-0.009209148026958356,0.0358647935066815,-4.483360374787137,-4.213787880029121,12,2.6504210774895927,-4.424809759232441,0.8583385471755599,-0.007982426293758114,-0.007527740549672489,-4.949295087079399
2014-12-03,0.004722831629785254,0.006381559170846374,-0.00082936377053056,-4.906319899214816,-4.702341378436066,-5.348877977040675,-0.21666371782075286,0.14037352584448515,0.5373947780176895,0.6006835339808889,-0.004849882475675845,0.03343542892540619,-4.605356587890105,-4.123153823730106,12,2.5533438410275884,-4.820436693576763,-0.12356451238229665,0.0,0.006859561292027948,-5.2639849641937655
2014-12-04,-0.0016179410005156972,0.0023241158787370036,-0.00197102843962635,-5.016305354814585,-3.8596064224200037,-7.422845843929779,-0.2626337857852173,0.1257371463029655,0.5755195870303353,0.6297765881441054,0.0007536010491717605,0.033277480529160366,-4.564227576015452,-4.012749828689642,12,2.5257286443082556,-4.906319899214816,-0.21666371782075286,-0.00082936377053056,0.004722831629785254,-5.348877977040675
2014-12-05,0.0008849206928788085,0.004521226130043721,-0.0018181527185824559,-5.33835927994917,-3.7616500950229597,-5.979206876087702,-0.04996419656551234,0.11561545690786063,0.5918060584589202,0.636549761675043,-0.002834460056656961,0.03422837315467555,-4.5998761920772075,-4.094568343194165,12,2.516082276500466,-5.016305354814585,-0.2626337857852173,-0.00197102843962635,-0.0016179410005156972,-7.422845843929779
2014-12-08,-0.008239638268346243,0.010970087777930848,-0.009604863023138547,-4.051924008590203,-3.365460223495589,-4.794600088514659,0.10619616179583645,0.16455710899079767,0.5548465855574795,0.6603563728730367,0.003321632064503826,0.03558298659124984,-4.639833694864075,-4.52870196047303,12,2.475697739577606,-5.33835927994917,-0.04996419656551234,-0.0018181527185824559,0.0008849206928788085,-5.979206876087702
2014-12-09,0.002145180389235879,0.0042585130916497444,-0.0010566663512069324,-3.8313525292867046,-3.433247492246153,-6.117294719197296,0.4802499563739054,0.1826913739024684,0.450437053637031,0.5318286121334393,0.0026097343458300714,0.03068130375728444,-4.581255950340194,-4.529136902163091,12,2.6539459447935254,-4.051924008590203,0.10619616179583645,-0.009604863023138547,-0.008239638268346243,-4.794600088514659
2014-12-10,-0.01699597799517368,0.01699597799517368,-0.01699597799517368,-3.5686477674829593,-3.3238721279031878,-4.120277780701152,0.5856848385624441,0.19294040922382907,0.4482445622691807,0.5296791544210031,-0.0021046465569619977,0.030504868262092116,-4.580631861020552,-4.702341378436067,12,2.731115498884654,-3.8313525292867046,0.4802499563739054,-0.0010566663512069324,0.002145180389235879,-6.117294719197296
2014-12-11,0.004569297455529068,0.0046797910896023516,-5.5246817036641555e-05,-3.854021005732511,-3.1273760882212795,-5.618934309798583,0.6148088069543608,0.33880056465107594,0.20937400509199602,0.424432104565529,-0.02382345618192093,0.024033229880874894,-4.307960601781381,-3.8596064224200037,12,2.9193910773531506,-3.5686477674829593,0.5856848385624441,-0.01699597799517368,-0.01699597799517368,-4.120277780701152
2014-12-12,-0.015292975470435946,0.015292975470435946,-0.015292975470435946,-3.7700075677804534,-2.688813655472687,-4.245474840972192,0.8919069903981741,0.2894938679642278,0.2608119742578113,0.42259988471643933,-0.017636217725876164,0.02460712174699209,-4.280719465395667,-3.7616500950229597,12,2.9997242910240294,-3.854021005732511,0.6148088069543608,-5.5246817036641555e-05,0.004569297455529068,-5.618934309798583
2014-12-15,-0.00756816976701473,0.00756816976701473,-0.00756816976701473,-3.30960522336077,-2.8417787741906095,-4.928993033229188,1.123763874498388,0.44401993219221786,0.11816312846223752,0.4711262728662406,-0.033814113889190915,0.027789551590309092,-4.092524150366439,-3.3654602234955884,12,3.048324720053904,-3.7700075677804534,0.8919069903981741,-0.015292975470435946,-0.015292975470435946,-4.245474840972192
2014-12-16,-0.006551273986340385,0.008174042235327554,-0.007362658110833969,-2.933647578673032,-2.8394322143944954,-5.189506382541494,1.3537786137047678,0.5300226715471693,0.07295626608425904,0.5367691405822456,-0.0331426453878594,0.030216762064474215,-4.061430136956319,-3.4332474922461516,12,3.016514816472756,-3.30960522336077,1.123763874498388,-0.00756816976701473,-0.00756816976701473,-4.928993033229188
2014-12-17,0.02128856220666246,0.02128856220666246,0.0,-3.0692558968525483,-2.869551077767587,-3.912559755976871,1.611019574877937,0.6001852728839968,0.04336117919256099,0.6097711900128437,-0.041839099763435667,0.03584396757190055,-3.997107545429633,-3.323872127903187,12,3.159974704000404,-2.933647578673032,1.3537786137047678,-0.007362658110833969,-0.006551273986340385,-5.189506382541494
2014-12-18,0.021849371404607094,0.021849371404607094,0.0,-3.616014999599972,-3.3584495109584616,-3.8411842110971737,1.2081639557018289,0.39446265595411156,0.18064069558466023,0.44508353385992,-0.0035545595615995348,0.02233264333198071,-3.76550003595812,-3.127376088221279,12,2.9673328265043923,-3.0692558968525483,1.611019574877937,0.0,0.02128856220666246,-3.912559755976871
2014-12-19,0.005643741806149103,0.005814966668600925,-8.561243122591092e-05,-4.58989948330305,-4.643388883769659,-5.782637915669588,1.1338976204348439,0.25988842411128316,0.3421233370935816,0.45963964884752784,0.013725514387478493,0.022836739993112892,-3.5300845522989728,-2.688813655472686,12,2.8219739156502905,-3.616014999599972,1.2081639557018289,0.0,0.021849371404607094,-3.8411842110971737
2014-12-22,0.003739570550655205,0.0070381374720765765,-0.0016492834607106863,-5.164165144512816,-4.838446869016062,-5.1928162561819855,-0.14546040582140504,0.19172793566183763,0.38055709650569036,0.44910649320523205,0.03466223166406354,0.023552450318969353,-3.5252773656774643,-2.8417787741906086,12,2.8027541226914687,-4.58989948330305,1.1338976204348439,-8.561243122591092e-05,0.005643741806149103,-5.782637915669588
2014-12-23,0.001884266473643912,0.0063432558329687,-0.002229494679662394,-5.042176813956931,-5.015165568332155,-5.403922165600587,0.10897453724133571,0.18542160192244142,0.41080788449182015,0.4996321584213912,0.04596997198173348,0.028818586508999194,-3.507584239454371,-2.8394322143944954,12,2.7245795030534206,-5.164165144512816,-0.14546040582140504,-0.0016492834607106863,0.003739570550655205,-5.1928162561819855
2014-12-24,0.0012064281053630168,0.00387771863690263,-0.0013356452657698069,-5.638543798342547,-4.615918268486946,-6.266765864440089,-1.8168810803784687,0.20590672882758335,0.33806942337010787,0.45311587144398674,0.05440551244171777,0.026173921404964884,-3.4929564582656716,-2.869551077767586,12,2.69462719365756,-5.042176813956931,0.10897453724133571,-0.002229494679662394,0.001884266473643912,-5.403922165600587
2014-12-26,0.004201505062997413,0.004243080632482947,-2.0787784742766956e-05,-5.809684049347236,-4.627107261618018,-7.75014932994186,-1.0356139253381056,0.25091120682622076,0.35497484633544124,0.481043812994201,0.03432337834041833,0.02463547830403284,-3.4919967814493074,-3.3584495109584616,12,2.665142692127056,-5.638543798342547,-1.8168810803784687,-0.0013356452657698069,0.0012064281053630168,-6.266765864440089
2014-12-29,0.002388664998497429,0.0037557202995900326,-0.0006835276505463018,-5.264006100625182,-3.655007145834482,-6.907455525400793,-0.2956552722716912,0.2234627142498293,0.39485681065909645,0.4891280178706747,0.016675511998808647,0.02585060805214771,-3.481141479961353,-4.6433888837696635,12,2.6741486494265287,-5.809684049347236,-1.0356139253381056,-2.0787784742766956e-05,0.004201505062997413,-7.75014932994186
2014-12-30,-0.00651319989778901,0.00651319989778901,-0.00651319989778901,-5.25615454321901,-3.479488376767692,-5.228142968266875,-0.7872910320966268,0.22984183813808853,0.37472835485442335,0.4734164649781378,0.013420435191156975,0.02385502012348673,-3.479612517035307,-4.838446869016062,12,2.7120422502347417,-5.264006100625182,-0.2956552722716912,-0.0006835276505463018,0.002388664998497429,-6.907455525400793
2014-12-31,-0.010051497950782395,0.010051497950782395,-0.010051497950782395,-3.7763808552796756,-3.2372580057144567,-4.660131625373245,-0.16061618919670437,0.235107310262477,0.3579400371139962,0.44685894646113516,0.0031676647427127612,0.01564184316453669,-3.5369213732007583,-5.015165568332157,12,2.7675761852085703,-5.25615454321901,-0.7872910320966268,-0.00651319989778901,-0.00651319989778901,-5.228142968266875
2015-01-02,-0.0006855174156495518,0.003085731094462925,-0.0018856242550562383,-3.78680135525418,-3.046432144038984,-6.9603507842957155,0.35820530009018053,0.2666669360110947,0.3189359824414785,0.4406721763931472,-0.008768099681713545,0.015571988758942001,-3.5263224956174626,-4.61591826848694,12,2.954910318770165,-3.7763808552796756,-0.16061618919670437,-0.010051497950782395,-0.010051497950782395,-4.660131625373245
2015-01-05,-0.01821511325259897,0.01821511325259897,-0.01821511325259897,-3.5865414636178183,-2.9820416076200718,-4.141182851390396,0.8145262284373324,0.3285582744498876,0.24863740653074806,0.43022386246315913,-0.010660045202726114,0.013293561238213977,-3.5418820472807635,-4.6271072616180104,12,2.8786365531407747,-3.78680135525418,0.35820530009018053,-0.0018856242550562383,-0.0006855174156495518,-6.9603507842957155
2015-01-06,-0.00983651732640402,0.009943192919811815,-0.009889855123107917,-3.212794636705034,-3.2949203455598095,-4.938176817054818,1.12455362080572,0.5699639390637486,0.0817905791215777,0.5918196337866214,-0.0330766635183225,0.02609777704628828,-3.430069381375573,-3.6550071458344813,12,2.9917242559864694,-3.5865414636178183,0.8145262284373324,-0.01821511325259897,-0.01821511325259897,-4.141182851390396
2015-01-07,0.011898512841559461,0.011898512841559461,0.0,-4.346321296018116,-3.43592683775143,-4.554219393218503,0.33336548706680347,0.6449593908087713,0.03805831727078398,0.6573820598928101,-0.04530184584322395,0.03398992868112735,-3.388435288298046,-3.479488376767691,12,3.0502204985744896,-3.212794636705034,1.12455362080572,-0.009889855123107917,-0.00983651732640402,-4.938176817054818
2015-01-08,0.01744281221658467,0.01744281221658467,0.0,-4.31012237630618,-3.6395417584441057,-4.088316908598244,0.6980188696499622,0.5271779205365059,0.11823152796301477,0.5809228569870768,-0.026890133103875478,0.026827396535008954,-3.3298156330648023,-3.2372580057144553,12,2.9606230687833737,-4.346321296018116,0.33336548706680347,0.0,0.011898512841559461,-4.554219393218503
2015-01-09,-0.008325883317779819,0.008325883317779819,-0.008325883317779819,-3.915529709462959,-4.133026414856268,-4.852290308254433,0.2124340195107908,0.25531295130202997,0.3190517859998136,0.40312617620563534,0.0006041770634915834,0.0118481947127555,-3.268352488204591,-3.046432144038983,12,2.8338014198634927,-4.31012237630618,0.6980188696499622,0.0,0.01744281221658467,-4.088316908598244
2015-01-12,-0.00753505616646287,0.00760624982085599,-0.00757065299365943,-3.9697402016270225,-3.8946140722942424,-5.315156091252967,0.13466193188916814,0.3561511338185013,0.21661710872679138,0.42449651275012007,-0.0070361888386386824,0.01245709747758679,-3.253370066162008,-2.9820416076200704,12,2.8650539064395404,-3.915529709462959,0.2124340195107908,-0.008325883317779819,-0.008325883317779819,-4.852290308254433
2015-01-13,-0.002461900192780786,0.0030476651064418997,-0.002754782649611343,-2.814875623419143,-3.9731214327714546,-7.321069833109619,0.9746731210246061,0.25267704048754386,0.3205039516717211,0.40640808549699453,0.0036438682474974203,0.014129086389738204,-3.3203958939050793,-3.294920345559808,12,2.9755295856992126,-3.9697402016270225,0.13466193188916814,-0.00757065299365943,-0.00753505616646287,-5.315156091252967
2015-01-14,-0.004828477796537456,0.006784140481014631,-0.005806309138776043,-3.9205842365183305,-3.86977531998791,-5.171841934647222,1.0249733450012926,0.300197583833485,0.25081743025262276,0.3921808615493069,0.011018485381120656,0.013237001294360624,-3.3278176933555237,-3.435926837751429,12,3.0233474146113988,-2.814875623419143,0.9746731210246061,-0.002754782649611343,-0.002461900192780786,-7.321069833109619
2015-01-15,-0.008196305156643184,0.009788844618753925,-0.008992574887698555,-3.641879373081767,-3.5162345669631434,-4.8271054427922495,0.9121453311989159,0.2328844797272972,0.3543446566436154,0.43343760720903407,-0.005708505256976262,0.014901295791806131,-3.3925651745004988,-3.6395417584441048,12,3.0671222483295058,-3.9205842365183305,1.0249733450012926,-0.005806309138776043,-0.004828477796537456,-5.171841934647222
2015-01-16,0.013798584728964955,0.013798584728964955,0.0,-3.554198150253097,-3.5853752851250853,-4.371491895667809,1.0523846423147771,0.26090709117757366,0.26241090078148077,0.4145660699579962,-0.03134762263020411,0.01724721537621442,-3.3741715243032324,-4.133026414856265,12,3.1086144033506558,-3.641879373081767,0.9121453311989159,-0.008992574887698555,-0.008196305156643184,-4.8271054427922495
2015-01-20,0.001722498162898166,0.004094518182782604,-0.0011860100099422193,-3.882877073308691,-3.962214424381004,-6.655348115932083,0.4323558240525205,0.1169190215937964,0.5500667300231374,0.5601454943665077,-0.00922315458345934,0.02925632951083335,-3.343421672579463,-3.894614072294242,12,3.042138682785304,-3.554198150253097,1.0523846423147771,0.0,0.013798584728964955,-4.371491895667809
2015-01-21,0.00601063064861248,0.0065421704028038085,-0.0002657698770956646,-3.921054835223774,-3.6599001199650782,-5.269743127397608,0.36607262836006194,0.2350247585151135,0.3725674413377495,0.45675299174526485,3.439974590169608e-05,0.01795637606569452,-3.4997744732352323,-3.9731214327714532,12,2.990217062179527,-3.882877073308691,0.4323558240525205,-0.0011860100099422193,0.001722498162898166,-6.655348115932083
2015-01-22,0.01360551217504234,0.014318293784231072,-0.00035639080459436606,-3.276893457882716,-3.382584681219813,-4.359494717337211,0.878183237029223,0.3823378118891932,0.2349327413640551,0.4992377525329901,0.008506930587294962,0.01990528085085033,-3.7060642056534068,-3.8697753199879092,12,2.9365129341311405,-3.921054835223774,0.36607262836006194,-0.0002657698770956646,0.00601063064861248,-5.269743127397608
2015-01-23,-0.005146515152482971,0.0059901096311386634,-0.005568312391810818,-4.920368953018504,-3.501762711011677,-5.618624925165704,-0.17932129031539976,0.26680926551587647,0.3063623233373949,0.4106063840825742,0.02694092055887476,0.014789848816333202,-3.6105537131595784,-3.5162345669631416,12,2.797281311569803,-3.276893457882716,0.878183237029223,-0.00035639080459436606,0.01360551217504234,-4.359494717337211
2015-01-26,0.0034461336170598573,0.004424790667014576,-0.000489328524977359,-4.634678395723707,-3.21747322148372,-6.747479275537945,-0.5927646688245702,0.3499995681981385,0.22101442411502367,0.4414781361002633,0.029990710563034973,0.019862319190453556,-3.6122441783911285,-3.585375285125084,12,2.8130106275797595,-4.920368953018504,-0.17932129031539976,-0.005568312391810818,-0.005146515152482971,-5.618624925165704
2015-01-27,-0.010885294279200613,0.01112268194223566,-0.011003988110718135,-4.170554022181863,-3.0817717505233038,-4.898449742218747,0.2239206229469135,0.3662107313882154,0.2564376190002498,0.5006367301930693,0.019638259451129875,0.021358539760007105,-3.6335718677733766,-3.962214424381001,12,2.742129544250154,-4.634678395723707,-0.5927646688245702,-0.000489328524977359,0.0034461336170598573,-6.747479275537945
2015-01-28,-0.014178718827467058,0.014178718827467058,-0.014178718827467058,-3.0154213632107236,-3.103010897021434,-4.481752921510111,0.7313369398468247,0.4964297602228827,0.164341193087136,0.5771343862610107,0.0070304670090310965,0.027482227054065656,-3.563043534347086,-3.659900119965075,12,2.8460714591247,-4.170554022181863,0.2239206229469135,-0.011003988110718135,-0.010885294279200613,-4.898449742218747
2015-01-29,0.01008834993671616,0.01008834993671616,0.0,-3.416684351893636,-3.2715758698293005,-4.653747419544991,0.7788618640227888,0.7052064881137524,0.06030690876388441,0.7080525008805196,-0.01315888246704844,0.0388257724991733,-3.489520029542239,-3.3825846812198113,12,3.0174937914635667,-3.0154213632107236,0.7313369398468247,-0.014178718827467058,-0.014178718827467058,-4.481752921510111
2015-01-30,-0.012529179857634742,0.013969339998078074,-0.013249259927856407,-3.533944952832218,-3.2398311203268206,-4.366553301909502,1.007071718129259,0.6146702018117097,0.08033571982594946,0.6237496228765939,-0.01667604470537462,0.03224746267913202,-3.453808164077316,-3.5017627110116756,12,2.9317269557786028,-3.416684351893636,0.7788618640227888,0.0,0.01008834993671616,-4.653747419544991
2015-02-02,0.011734177486623356,0.011734177486623356,0.0,-3.1972599382342826,-3.423856307409887,-4.564612680156193,1.2868747881482732,0.6944154857975863,0.048737340022293886,0.6958929587624417,-0.02405870941052639,0.03614001515861537,-3.3876255209695203,-3.2174732214837185,12,3.0430928121696454,-3.533944952832218,1.007071718129259,-0.013249259927856407,-0.012529179857634742,-4.366553301909502
2015-02-03,0.014558780192324637,0.014558780192324637,0.0,-4.048671485493274,-3.6509870583595507,-4.355604742311833,0.7034738049101975,0.4531834243993175,0.14744653188025986,0.4958466223521458,-0.015770665540962896,0.021072391926302076,-3.38751706254331,-3.0817717505233024,12,2.966818279095771,-3.1972599382342826,1.2868747881482732,0.0,0.011734177486623356,-4.564612680156193
2015-02-04,-0.004797952059854625,0.006298194203807503,-0.005548073131831064,-4.461849546643289,-3.90330131649133,-5.501751281467517,0.3676104236520404,0.26166365480392323,0.27866526006367776,0.37340654014353075,0.009673408930562353,0.012068775776526541,-3.3201936581994698,-3.103010897021433,12,2.8524390993250943,-4.048671485493274,0.7034738049101975,0.0,0.014558780192324637,-4.355604742311833
2015-02-05,0.011219399769915907,0.011219399769915907,0.0,-4.658393191025174,-4.014550053062553,-4.574441213067357,-0.02164953507370207,0.15229580215473712,0.41034471652450505,0.4335114233226305,0.019054175698174785,0.0190623575009975,-3.4126419309931157,-3.271575869829299,12,2.908539057689369,-4.461849546643289,0.3676104236520404,-0.005548073131831064,-0.004797952059854625,-5.501751281467517
2015-02-06,-0.005569125845837953,0.006927952329997084,-0.006248539087917518,-4.183677829876221,-4.052994000596036,-5.714972837261171,0.3258541217905321,0.05843531434347487,0.6547778714743625,0.6547778714743625,0.020185225531374532,0.03664010896945789,-3.402131252513604,-3.2398311203268193,12,2.8243506794375235,-4.658393191025174,-0.02164953507370207,0.0,0.011219399769915907,-4.574441213067357
2015-02-09,-0.004754097382124063,0.0049210533619829565,-0.00483757537205351,-4.81095201520162,-4.005412455534932,-5.58150063229916,-0.16800236508211197,0.16736404771787416,0.4158606549153027,0.4743632206706672,0.027145279543171322,0.02197659328639127,-3.399154817205025,-3.4238563074098867,12,2.850128352646461,-4.183677829876221,0.3258541217905321,-0.006248539087917518,-0.005569125845837953,-5.714972837261171
2015-02-10,0.010693748101144129,0.010777273829889288,-4.176286437258015e-05,-4.198436254859348,-4.087968564810156,-4.782320887176415,0.005600849347518703,0.374172635628776,0.23366009119089312,0.47781084885645525,0.010657004674423903,0.01581565959542507,-3.5092718663967255,-3.6509870583595503,12,2.9204697479246318,-4.81095201520162,-0.16800236508211197,-0.00483757537205351,-0.004754097382124063,-5.58150063229916
2015-02-11,-0.001468250315733283,0.0038563071731529397,-0.0026622787444431114,-4.782707277130618,-4.509529978696698,-7.271950479153012,-0.27601308752377784,0.17744874755231776,0.39380838076430225,0.44301495269738617,0.006791972583243394,0.017196776346071873,-3.479680277409546,-3.903301316491328,12,2.8466520239720103,-4.198436254859348,0.005600849347518703,-4.176286437258015e-05,0.010693748101144129,-4.782320887176415
2015-02-12,0.009220152992403047,0.009981451177268999,-0.00038064909243297533,-4.8210247407787366,-4.502691757528211,-4.703479509804896,-0.04679792426826817,0.167752517887507,0.4799577595867548,0.5549015181986653,0.010121674327364735,0.026430108726740658,-3.4957773873342304,-4.01455005306255,12,2.8308575763821904,-4.782707277130618,-0.27601308752377784,-0.0026622787444431114,-0.001468250315733283,-7.271950479153012
2015-02-13,0.00400038344559396,0.007472310077368013,-0.0017359633158870267,-5.064986879668935,-4.957876317463556,-5.148130727340601,-0.25187692287751784,0.12921928909927466,0.605088705055694,0.6698762022059039,0.008122427549851877,0.03921255071877796,-3.458400193152834,-4.052994000596031,12,2.7304638058861697,-4.8210247407787366,-0.04679792426826817,-0.00038064909243297533,0.009220152992403047,-4.703479509804896
2015-02-17,0.0016002234871924138,0.002126529565551926,-0.000263153039179756,-5.167223370316021,-5.450781480471249,-6.522528634897635,-0.6489755418678637,0.13260277226042105,0.6901888924617525,0.7715529908301043,0.017691936841283788,0.05203988758284938,-3.4590744415227586,-4.005412455534931,12,2.687166961621,-5.064986879668935,-0.25187692287751784,-0.0017359633158870267,0.00400038344559396,-5.148130727340601
2015-02-18,0.001927167596620422,0.005036323493209027,-0.0015545779482943028,-5.324016955498622,-5.401121341506024,-6.1293930670044965,-0.49387321594036876,0.11308496467750022,0.7650109236407922,0.8480452638936882,0.024046257710600264,0.06330351924902168,-3.5007250263754783,-4.087968564810156,12,2.7600099521047476,-5.167223370316021,-0.6489755418678637,-0.000263153039179756,0.0016002234871924138,-6.522528634897635
2015-02-19,-0.0007967583480259103,0.003750140255786069,-0.0022734493019059897,-5.151262062720103,-5.461047788294869,-6.036656712118148,-0.8499415061696398,0.13228581707012405,0.6977161275062437,0.7759788486782632,0.015279677206076559,0.04900723793087721,-3.564702672667242,-4.509529978696698,12,2.737608990998456,-5.324016955498622,-0.49387321594036876,-0.0015545779482943028,0.001927167596620422,-6.1293930670044965
2015-02-20,0.004576979545122764,0.0053820597777111704,-0.0004025401162942029,-4.066229481981886,-5.267174208347233,-5.498918977285991,-0.03621999129521483,0.14645265822124587,0.6777323145282073,0.7767026413400613,0.015951169173783933,0.04881916688613593,-3.5683312134150174,-4.502691757528211,12,2.727199017446074,-5.151262062720103,-0.8499415061696398,-0.0022734493019059897,-0.0007967583480259103,-6.036656712118148
