event_date,trading_date,event_label,shock_type,source,ticker,group,horizon,baseline_rv,pre_rv,post_rv,same_day_r2,log_rv_ratio,control_log_rv_ratio,adj_log_rv_ratio
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,GIS,food_beverage,22,0.00018198690230477276,6.158872653513068e-05,0.0001417976456176093,0.00022893756298032771,-0.24953370871153926,-0.4883006811060375,0.23876697239449826
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,KHC,food_beverage,22,0.00020085496011229705,4.7014329382142323e-05,4.971575135885513e-05,9.617545117655465e-05,-1.3962612444646472,-0.4883006811060375,-0.9079605633586096
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,CPB,food_beverage,22,0.0002113091250107035,0.0001294005960230894,0.00017839881884702317,1.8227134891029336e-05,-0.16930050947383596,-0.4883006811060375,0.31900017163220157
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,CAG,food_beverage,22,0.00024534985562208285,3.777090850751823e-05,0.00024398506421275981,0.00013925278145858578,-0.005578162901902632,-0.4883006811060375,0.4827225182041349
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,KDP,food_beverage,22,0.00014486010843720086,0.0001476701795408088,0.00010632972938481525,3.8395444006424144e-05,-0.3092235867228328,-0.4883006811060375,0.17907709438320474
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,MNST,food_beverage,22,0.00012812773484584646,0.00038849608973342577,0.00010215329060656362,1.1382763920362188e-05,-0.2265531605824898,-0.4883006811060375,0.2617475205235477
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,MCD,restaurants,22,0.00010936571257969114,3.128328254232316e-05,0.0001448570733003646,2.4348474578700832e-05,0.28105012740539337,-0.4883006811060375,0.7693508085114309
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,SBUX,restaurants,22,0.0001290982130184856,0.0001421925827678356,0.00010099272378778467,1.4611447076052948e-06,-0.24552498337599807,-0.4883006811060375,0.24277569773003946
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,YUM,restaurants,22,0.00010114718841637567,4.332294017660762e-05,9.444198801258312e-05,3.431866917225501e-05,-0.06859100451589813,-0.4883006811060375,0.4197096765901394
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,DPZ,restaurants,22,0.00015037024116710114,0.0004282156304961757,0.0003075486382347562,2.7975735099212115e-05,0.7155327205021657,-0.4883006811060375,1.203833401608203
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,CMG,restaurants,22,0.00021871482699628987,4.614677504894871e-05,0.00015610310656616764,2.3262809445393524e-06,-0.33725199298346403,-0.4883006811060375,0.1510486881225735
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,DRI,restaurants,22,0.00011791264598417187,6.515062655532878e-05,0.000349463651433958,8.831999721572928e-05,1.086455492598479,-0.4883006811060375,1.5747561737045166
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,CAKE,restaurants,22,0.0003949009564369058,0.00020501366095760105,0.00043106984755734957,2.9521806311662807e-05,0.08763514600926964,-0.4883006811060375,0.5759358271153072
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,WING,restaurants,22,0.00037810535889399444,0.00047144129560904805,0.0006605235754756932,0.0021424265099960938,0.5578599326875078,-0.4883006811060375,1.0461606137935453
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,LLY,glp_makers,5,0.0003340469590234072,0.0013825133255652021,6.918335317336035e-06,0.0009054880898093191,-3.877106399360978,-0.3387666935707132,-3.538339705790265
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,NVO,glp_makers,5,0.0002964106364506443,0.001790164680383734,7.813443606800161e-05,1.7072213959001468e-05,-1.3333148958056096,-0.3387666935707132,-0.9945482022348964
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,XLV,healthcare_broad,5,5.852034333727106e-05,8.780747680161239e-05,4.910707043373682e-06,1.6186207575111393e-05,-2.477956511015649,-0.3387666935707132,-2.1391898174449357
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,IYH,healthcare_broad,5,5.822098022311876e-05,9.868166916727027e-05,7.152816644009805e-06,1.4745908004632698e-05,-2.0967395593530607,-0.3387666935707132,-1.7579728657823475
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,IHE,healthcare_broad,5,5.5280378141014e-05,0.00013272523699298493,1.2100408650217854e-05,4.789325563797022e-05,-1.5191787951253004,-0.3387666935707132,-1.1804121015545872
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,PPH,healthcare_broad,5,5.487465349201576e-05,8.903782570930828e-05,7.453160123561243e-06,3.571467289836304e-05,-1.9964134367663187,-0.3387666935707132,-1.6576467431956055
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,DXCM,diabetes_medtech,5,0.005979224234471792,0.0014038875523540557,0.0002389874906477507,0.004137585813038974,-3.219634901676762,-0.3387666935707132,-2.8808682081060484
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,PODD,diabetes_medtech,5,0.00038495825797514474,0.0015627167099991298,0.0009932215935441761,0.0050581426830144105,0.9478188872172294,-0.3387666935707132,1.2865855807879427
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,TNDM,diabetes_medtech,5,0.0014557359896583077,0.0037892432535358823,0.0007187664551874014,0.007450366205522029,-0.705730400507726,-0.3387666935707132,-0.36696370693701275
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,ABT,diabetes_medtech,5,0.0002160965801244389,6.468700117972608e-05,2.2328091163740443e-05,0.0001030156294221388,-2.2698798587977356,-0.3387666935707132,-1.9311131652270224
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,MDT,diabetes_medtech,5,0.0001897254623669434,0.00012309783811459622,0.000166181299069855,4.330216554705732e-05,-0.13249873687275873,-0.3387666935707132,0.20626795669795447
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,XLP,food_beverage,5,4.80542021767892e-05,3.239202030335077e-05,2.2283425056977862e-05,2.4399187327690274e-05,-0.7684864547282948,-0.3387666935707132,-0.4297197611575816
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,PBJ,food_beverage,5,5.442534461887473e-05,2.731976283856229e-05,0.0001297606254841884,4.176738034073394e-05,0.8688614715749385,-0.3387666935707132,1.2076281651456517
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,PEP,food_beverage,5,0.00013790544715539915,3.258722689145075e-05,7.567213067123272e-06,0.00013481817696049832,-2.902743440057227,-0.3387666935707132,-2.5639767464865137
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,KO,food_beverage,5,8.252670989336839e-05,1.9786113922897398e-05,7.443057727939932e-05,3.343030787884592e-05,-0.1032551548801002,-0.3387666935707132,0.235511538690613
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,MDLZ,food_beverage,5,0.0001538746203765021,0.00011854729605849405,1.1585467471107466e-05,1.6093471516981593e-06,-2.586386608929222,-0.3387666935707132,-2.2476199153585084
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,HSY,food_beverage,5,0.000150304981307783,0.0001517810503116821,0.00017152251132327763,1.4033975625927671e-05,0.13204808070877896,-0.3387666935707132,0.47081477427949214
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,GIS,food_beverage,5,0.00020139749467944717,0.00015341961517788174,2.0888208862562246e-05,3.4606396766527747e-06,-2.266095710168994,-0.3387666935707132,-1.9273290165982806
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,KHC,food_beverage,5,0.00018897188638720419,0.00022028054395814724,3.414736925410193e-05,3.9263552737118135e-06,-1.7109127066908476,-0.3387666935707132,-1.3721460131201344
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,CPB,food_beverage,5,0.0002029732151747581,0.00011255830389772029,4.567454108873112e-05,7.011077302529604e-05,-1.4915329704891809,-0.3387666935707132,-1.1527662769184677
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,CAG,food_beverage,5,0.0001655215640789136,0.0002003902887736068,6.570103392112792e-05,0.00010704221480144135,-0.9239868205083777,-0.3387666935707132,-0.5852201269376645
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,KDP,food_beverage,5,9.104367614198351e-05,2.524597916129771e-05,4.9685463371676894e-05,9.507396587250806e-06,-0.6056269461498909,-0.3387666935707132,-0.26686025257917767
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,MNST,food_beverage,5,0.00014902642851385587,0.001450091875454734,8.11052132488801e-05,5.558968682546277e-06,-0.6083764220005168,-0.3387666935707132,-0.2696097284298036
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,MCD,restaurants,5,0.00021441734107741764,0.00016703332291270824,4.495123977645686e-05,4.4880481247636025e-05,-1.5623459660458041,-0.3387666935707132,-1.223579272475091
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,SBUX,restaurants,5,0.00037528810129216925,0.005048442586570104,0.0003070057792956529,5.871949737386443e-05,-0.20082742863716546,-0.3387666935707132,0.13793926493354774
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,YUM,restaurants,5,0.00011954416193131703,0.00010585427280630285,3.787078603407984e-05,3.610563566189199e-06,-1.1495058611997768,-0.3387666935707132,-0.8107391676290636
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,DPZ,restaurants,5,0.0006851448134927836,0.00014111882226206966,0.0002829757406370239,0.00018073337034154802,-0.8842690506395876,-0.3387666935707132,-0.5455023570688744
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,CMG,restaurants,5,0.0005138087810939466,0.0010859843768114192,0.0004390449515906744,0.00017921432934211532,-0.15724937176403536,-0.3387666935707132,0.18151732180667784
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,DRI,restaurants,5,0.00017807907190001634,0.00041197763683706084,6.72295751588549e-05,0.0012882882874070667,-0.9741144185699303,-0.3387666935707132,-0.6353477249992171
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,CAKE,restaurants,5,0.0004654624901475253,0.0006165070061065113,0.0007143676228979305,7.406420972401406e-05,0.4283661940778504,-0.3387666935707132,0.7671328876485637
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,WING,restaurants,5,0.0006115579766871054,0.0004781810768976655,0.0006942205941401985,0.0008845352645410477,0.1267800077504801,-0.3387666935707132,0.4655467013211933
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,LLY,glp_makers,22,0.0003340469590234072,0.0013825133255652021,0.00016456460565225005,0.0009054880898093191,-0.7079783463416899,-0.015555074781436917,-0.692423271560253
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,NVO,glp_makers,22,0.0002964106364506443,0.001790164680383734,0.00043009433492876106,1.7072213959001468e-05,0.372258789942736,-0.015555074781436917,0.3878138647241729
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,XLV,healthcare_broad,22,5.852034333727106e-05,8.780747680161239e-05,2.5929363872355917e-05,1.6186207575111393e-05,-0.8139983763893117,-0.015555074781436917,-0.7984433016078748
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,IYH,healthcare_broad,22,5.822098022311876e-05,9.868166916727027e-05,2.4392326473005913e-05,1.4745908004632698e-05,-0.8699771806856749,-0.015555074781436917,-0.854422105904238
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,IHE,healthcare_broad,22,5.5280378141014e-05,0.00013272523699298493,2.9020165838672432e-05,4.789325563797022e-05,-0.6444270578294886,-0.015555074781436917,-0.6288719830480517
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,PPH,healthcare_broad,22,5.487465349201576e-05,8.903782570930828e-05,3.2760780006913285e-05,3.571467289836304e-05,-0.5158194884428439,-0.015555074781436917,-0.500264413661407
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,DXCM,diabetes_medtech,22,0.005979224234471792,0.0014038875523540557,0.00036084683254385185,0.004137585813038974,-2.8075925301367533,-0.015555074781436917,-2.7920374553553162
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,PODD,diabetes_medtech,22,0.00038495825797514474,0.0015627167099991298,0.0005520295758899557,0.0050581426830144105,0.3604667167865141,-0.015555074781436917,0.376021791567951
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,TNDM,diabetes_medtech,22,0.0014557359896583077,0.0037892432535358823,0.0006377186147464203,0.007450366205522029,-0.8253697431913597,-0.015555074781436917,-0.8098146684099228
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,ABT,diabetes_medtech,22,0.0002160965801244389,6.468700117972608e-05,9.080523187084535e-05,0.0001030156294221388,-0.8670085342867161,-0.015555074781436917,-0.8514534595052792
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,MDT,diabetes_medtech,22,0.0001897254623669434,0.00012309783811459622,0.00011248389008857133,4.330216554705732e-05,-0.5227680801467371,-0.015555074781436917,-0.5072130053653002
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,XLP,food_beverage,22,4.80542021767892e-05,3.239202030335077e-05,3.27575447165548e-05,2.4399187327690274e-05,-0.38319627726995303,-0.015555074781436917,-0.3676412024885161
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,PBJ,food_beverage,22,5.442534461887473e-05,2.731976283856229e-05,5.849219401216773e-05,4.176738034073394e-05,0.07206337054861155,-0.015555074781436917,0.08761844533004846
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,PEP,food_beverage,22,0.00013790544715539915,3.258722689145075e-05,7.903624616759464e-05,0.00013481817696049832,-0.5566617252905381,-0.015555074781436917,-0.5411066505091012
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,KO,food_beverage,22,8.252670989336839e-05,1.9786113922897398e-05,7.830476637876801e-05,3.343030787884592e-05,-0.052513522790021985,-0.015555074781436917,-0.03695844800858507
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,MDLZ,food_beverage,22,0.0001538746203765021,0.00011854729605849405,0.00011414210561374138,1.6093471516981593e-06,-0.2986939048320317,-0.015555074781436917,-0.28313883005059476
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,HSY,food_beverage,22,0.000150304981307783,0.0001517810503116821,0.00012021750227341533,1.4033975625927671e-05,-0.22336381754655604,-0.015555074781436917,-0.20780874276511913
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,GIS,food_beverage,22,0.00020139749467944717,0.00015341961517788174,7.355156467680263e-05,3.4606396766527747e-06,-1.0072938202119488,-0.015555074781436917,-0.9917387454305119
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,KHC,food_beverage,22,0.00018897188638720419,0.00022028054395814724,7.267494265519856e-05,3.9263552737118135e-06,-0.9556015973348471,-0.015555074781436917,-0.9400465225534101
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,CPB,food_beverage,22,0.0002029732151747581,0.00011255830389772029,0.00021329062499162276,7.011077302529604e-05,0.04958164690771939,-0.015555074781436917,0.06513672168915631
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,CAG,food_beverage,22,0.0001655215640789136,0.0002003902887736068,0.00017231907052911612,0.00010704221480144135,0.040246336649555924,-0.015555074781436917,0.05580141143099284
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,KDP,food_beverage,22,9.104367614198351e-05,2.524597916129771e-05,5.116182269423918e-05,9.507396587250806e-06,-0.5763457455715396,-0.015555074781436917,-0.5607906707901027
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,MNST,food_beverage,22,0.00014902642851385587,0.001450091875454734,0.00020605082273010263,5.558968682546277e-06,0.32399918785014464,-0.015555074781436917,0.33955426263158156
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,MCD,restaurants,22,0.00021441734107741764,0.00016703332291270824,4.689982117278436e-05,4.4880481247636025e-05,-1.5199104453188879,-0.015555074781436917,-1.5043553705374508
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,SBUX,restaurants,22,0.00037528810129216925,0.005048442586570104,0.00031097545071076283,5.871949737386443e-05,-0.1879800286722129,-0.015555074781436917,-0.17242495389077597
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,YUM,restaurants,22,0.00011954416193131703,0.00010585427280630285,5.811095167811495e-05,3.610563566189199e-06,-0.7213317158771058,-0.015555074781436917,-0.7057766410956688
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,DPZ,restaurants,22,0.0006851448134927836,0.00014111882226206966,0.00019137890308478078,0.00018073337034154802,-1.2753749737515439,-0.015555074781436917,-1.259819898970107
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,CMG,restaurants,22,0.0005138087810939466,0.0010859843768114192,0.00036062016255264536,0.00017921432934211532,-0.354025951913162,-0.015555074781436917,-0.3384708771317251
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,DRI,restaurants,22,0.00017807907190001634,0.00041197763683706084,0.00034827629610604594,0.0012882882874070667,0.6707684432760427,-0.015555074781436917,0.6863235180574796
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,CAKE,restaurants,22,0.0004654624901475253,0.0006165070061065113,0.000358274302205259,7.406420972401406e-05,-0.26173261347482063,-0.015555074781436917,-0.2461775386933837
2024-08-20,2024-08-20,Lilly SURMOUNT-1 three-year diabetes-risk reduction,clinical_topline,Eli Lilly SURMOUNT-1 three-year release,WING,restaurants,22,0.0006115579766871054,0.0004781810768976655,0.0006064102593578961,0.0008845352645410477,-0.00845300859026418,-0.015555074781436917,0.007102066191172738
