anchor_date,year,group,horizon,n_tickers,control_log_rv_ratio,adj_log_rv_ratio
2024-05-08,2024,food_beverage,22,12,-0.6870625958465247,0.6451037372252486
2024-05-08,2024,restaurants,22,8,-0.6870625958465247,0.9116130773762231
2024-05-09,2024,glp_makers,22,2,-0.6922940599048193,0.0743389467193567
2024-05-09,2024,healthcare_broad,22,4,-0.6922940599048193,0.4228727153764555
2024-05-09,2024,diabetes_medtech,22,5,-0.6922940599048193,0.6276383074554598
2024-05-09,2024,food_beverage,22,12,-0.6922940599048193,0.6133722184274388
2024-05-09,2024,restaurants,22,8,-0.6922940599048193,0.8850424500575977
2024-05-10,2024,glp_makers,22,2,-0.4706989145681913,-0.16852981026851616
2024-05-10,2024,healthcare_broad,22,4,-0.4706989145681913,0.20714104260001387
2024-05-10,2024,diabetes_medtech,22,5,-0.4706989145681913,0.4056282650681915
2024-05-10,2024,food_beverage,22,12,-0.4706989145681913,0.4573412071061654
2024-05-10,2024,restaurants,22,8,-0.4706989145681913,0.5938336820708363
2024-05-13,2024,glp_makers,22,2,-0.43628242241184195,-0.2546213259812709
2024-05-13,2024,healthcare_broad,22,4,-0.43628242241184195,0.16955588979844083
2024-05-13,2024,diabetes_medtech,22,5,-0.43628242241184195,0.32054504586617977
2024-05-13,2024,food_beverage,22,12,-0.43628242241184195,0.4886287890407911
2024-05-13,2024,restaurants,22,8,-0.43628242241184195,0.5400611022500552
2024-05-14,2024,glp_makers,22,2,-0.3868155651040766,-0.30832238878009893
2024-05-14,2024,healthcare_broad,22,4,-0.3868155651040766,0.16931312283495234
2024-05-14,2024,diabetes_medtech,22,5,-0.3868155651040766,0.21782167042891043
2024-05-14,2024,food_beverage,22,12,-0.3868155651040766,0.4596944877307496
2024-05-14,2024,restaurants,22,8,-0.3868155651040766,0.4863485276989056
2024-05-15,2024,glp_makers,22,2,-0.5298509391651077,-0.38591262051198283
2024-05-15,2024,healthcare_broad,22,4,-0.5298509391651077,0.1065564270902194
2024-05-15,2024,diabetes_medtech,22,5,-0.5298509391651077,0.2898953005811869
2024-05-15,2024,food_beverage,22,12,-0.5298509391651077,0.6518650870163966
2024-05-15,2024,restaurants,22,8,-0.5298509391651077,0.7112056520444365
2024-05-16,2024,glp_makers,22,2,-0.5234477554417082,-0.4376457097156291
2024-05-16,2024,healthcare_broad,22,4,-0.5234477554417082,0.0748333128202982
2024-05-16,2024,diabetes_medtech,22,5,-0.5234477554417082,0.2883264467028189
2024-05-16,2024,food_beverage,22,12,-0.5234477554417082,0.5801255707747832
2024-05-16,2024,restaurants,22,8,-0.5234477554417082,0.40538261319822066
2024-05-17,2024,glp_makers,22,2,-0.5385547412433684,-0.4926015613825998
2024-05-17,2024,healthcare_broad,22,4,-0.5385547412433684,0.08882044263269523
2024-05-17,2024,diabetes_medtech,22,5,-0.5385547412433684,0.3451554307885617
2024-05-17,2024,food_beverage,22,12,-0.5385547412433684,0.5964885423102007
2024-05-17,2024,restaurants,22,8,-0.5385547412433684,0.4753292907773573
2024-05-20,2024,glp_makers,22,2,-0.4925959376062017,-0.5776205283783962
2024-05-20,2024,healthcare_broad,22,4,-0.4925959376062017,0.138195055256648
2024-05-20,2024,diabetes_medtech,22,5,-0.4925959376062017,0.2731126709179262
2024-05-20,2024,food_beverage,22,12,-0.4925959376062017,0.5437124643618542
2024-05-20,2024,restaurants,22,8,-0.4925959376062017,0.458004613557281
2024-05-21,2024,glp_makers,22,2,-0.4836033680042762,-0.8666643536417322
2024-05-21,2024,healthcare_broad,22,4,-0.4836033680042762,0.1900838561510888
2024-05-21,2024,diabetes_medtech,22,5,-0.4836033680042762,0.4002037220657855
2024-05-21,2024,food_beverage,22,12,-0.4836033680042762,0.6265779077486192
2024-05-21,2024,restaurants,22,8,-0.4836033680042762,0.4416433122181691
2024-05-22,2024,glp_makers,22,2,-0.45588765855275354,-0.6761949956431883
2024-05-22,2024,healthcare_broad,22,4,-0.45588765855275354,0.14264069727971518
2024-05-22,2024,diabetes_medtech,22,5,-0.45588765855275354,0.40045042556334715
2024-05-22,2024,food_beverage,22,12,-0.45588765855275354,0.6145019996263562
2024-05-22,2024,restaurants,22,8,-0.45588765855275354,0.43660286222387645
2024-05-23,2024,glp_makers,22,2,-0.5243909081161707,-0.5647232159211163
2024-05-23,2024,healthcare_broad,22,4,-0.5243909081161707,0.059660102931922865
2024-05-23,2024,diabetes_medtech,22,5,-0.5243909081161707,0.2128149945730231
2024-05-23,2024,food_beverage,22,12,-0.5243909081161707,0.6838081101369202
2024-05-23,2024,restaurants,22,8,-0.5243909081161707,0.44946327698162936
2024-05-24,2024,glp_makers,22,2,-0.5769543670536499,-0.4917217508887912
2024-05-24,2024,healthcare_broad,22,4,-0.5769543670536499,0.11158471647353102
2024-05-24,2024,diabetes_medtech,22,5,-0.5769543670536499,0.16901508847184654
2024-05-24,2024,food_beverage,22,12,-0.5769543670536499,0.7251185847595505
2024-05-24,2024,restaurants,22,8,-0.5769543670536499,0.5017550880446585
2024-05-28,2024,glp_makers,22,2,-0.5565586990772654,-0.5160483640582171
2024-05-28,2024,healthcare_broad,22,4,-0.5565586990772654,-0.04989640258286199
2024-05-28,2024,diabetes_medtech,22,5,-0.5565586990772654,0.10492612671590518
2024-05-28,2024,food_beverage,22,12,-0.5565586990772654,0.6558091923757448
2024-05-28,2024,restaurants,22,8,-0.5565586990772654,0.4274535680082707
2024-05-29,2024,glp_makers,22,2,-0.5876606147242167,-0.3800005147598402
2024-05-29,2024,healthcare_broad,22,4,-0.5876606147242167,0.0071161051229190475
2024-05-29,2024,diabetes_medtech,22,5,-0.5876606147242167,0.17123743941904068
2024-05-29,2024,food_beverage,22,12,-0.5876606147242167,0.6697974455852757
2024-05-29,2024,restaurants,22,8,-0.5876606147242167,0.49256170530310256
2024-05-30,2024,glp_makers,22,2,-0.6148621445675421,-0.27874105610899014
2024-05-30,2024,healthcare_broad,22,4,-0.6148621445675421,0.09985048230466087
2024-05-30,2024,diabetes_medtech,22,5,-0.6148621445675421,0.04456014084586557
2024-05-30,2024,food_beverage,22,12,-0.6148621445675421,0.7020344981116589
2024-05-30,2024,restaurants,22,8,-0.6148621445675421,0.5017512823859204
2024-05-31,2024,glp_makers,22,2,-0.664455847106575,-0.16847832961512166
2024-05-31,2024,healthcare_broad,22,4,-0.664455847106575,-0.22605572209488634
2024-05-31,2024,diabetes_medtech,22,5,-0.664455847106575,0.08843509015724382
2024-05-31,2024,food_beverage,22,12,-0.664455847106575,0.6027600761470726
2024-05-31,2024,restaurants,22,8,-0.664455847106575,0.4605394910041785
2024-06-03,2024,glp_makers,22,2,-0.6190160443541957,-0.1345636377361108
2024-06-03,2024,healthcare_broad,22,4,-0.6190160443541957,-0.21165836980703157
2024-06-03,2024,diabetes_medtech,22,5,-0.6190160443541957,0.08425941290606276
2024-06-03,2024,food_beverage,22,12,-0.6190160443541957,0.5441214652792183
2024-06-03,2024,restaurants,22,8,-0.6190160443541957,0.3389751193863728
2024-06-04,2024,glp_makers,22,2,-0.6151652225503442,0.0446359484582175
2024-06-04,2024,healthcare_broad,22,4,-0.6151652225503442,-0.2013091867692589
2024-06-04,2024,diabetes_medtech,22,5,-0.6151652225503442,0.16516830075711186
2024-06-04,2024,food_beverage,22,12,-0.6151652225503442,0.5289981106271174
2024-06-04,2024,restaurants,22,8,-0.6151652225503442,0.35175052666481393
2024-06-05,2024,glp_makers,22,2,-0.8752582653882687,0.4177491632521614
2024-06-05,2024,healthcare_broad,22,4,-0.8752582653882687,0.09409897822000113
2024-06-05,2024,diabetes_medtech,22,5,-0.8752582653882687,0.3822951373587107
2024-06-05,2024,food_beverage,22,12,-0.8752582653882687,0.8105946262753705
2024-06-05,2024,restaurants,22,8,-0.8752582653882687,0.6930722223953998
2024-06-06,2024,glp_makers,22,2,-0.7404745590948932,0.3230772192387956
2024-06-06,2024,healthcare_broad,22,4,-0.7404745590948932,0.16713279769121803
2024-06-06,2024,diabetes_medtech,22,5,-0.7404745590948932,0.20247948252958858
2024-06-06,2024,food_beverage,22,12,-0.7404745590948932,0.6929202063668838
2024-06-06,2024,restaurants,22,8,-0.7404745590948932,0.615650994895635
2024-06-07,2024,glp_makers,22,2,-0.3377083798292451,-0.0131003327189253
2024-06-07,2024,healthcare_broad,22,4,-0.3377083798292451,-0.13227411866750682
2024-06-07,2024,diabetes_medtech,22,5,-0.3377083798292451,-0.2579462104453016
2024-06-07,2024,food_beverage,22,12,-0.3377083798292451,0.306995852692099
2024-06-07,2024,restaurants,22,8,-0.3377083798292451,0.24255071799927497
2024-06-10,2024,glp_makers,22,2,-0.3157617876429965,-0.03218318209940346
2024-06-10,2024,healthcare_broad,22,4,-0.3157617876429965,-0.15305749014398384
2024-06-10,2024,diabetes_medtech,22,5,-0.3157617876429965,-0.3754290035000423
2024-06-10,2024,food_beverage,22,12,-0.3157617876429965,0.14396784210881222
2024-06-10,2024,restaurants,22,8,-0.3157617876429965,0.24957777539279524
2024-06-11,2024,glp_makers,22,2,-0.2791963069401071,-0.07691830751885065
2024-06-11,2024,healthcare_broad,22,4,-0.2791963069401071,-0.18736855094227223
2024-06-11,2024,diabetes_medtech,22,5,-0.2791963069401071,-0.4227265279569392
2024-06-11,2024,food_beverage,22,12,-0.2791963069401071,0.14684905860090655
2024-06-11,2024,restaurants,22,8,-0.2791963069401071,0.2757081796535753
2024-06-12,2024,glp_makers,22,2,-0.2275543350465958,-0.11100717346884889
2024-06-12,2024,healthcare_broad,22,4,-0.2275543350465958,-0.10402238032442593
2024-06-12,2024,diabetes_medtech,22,5,-0.2275543350465958,-0.5073652799964343
2024-06-12,2024,food_beverage,22,12,-0.2275543350465958,0.02198547340601903
2024-06-12,2024,restaurants,22,8,-0.2275543350465958,0.28244295933971214
2024-06-13,2024,glp_makers,22,2,0.02662583711794153,-0.028797331259669212
2024-06-13,2024,healthcare_broad,22,4,0.02662583711794153,-0.3541459810138826
2024-06-13,2024,diabetes_medtech,22,5,0.02662583711794153,-0.5926243132836371
2024-06-13,2024,food_beverage,22,12,0.02662583711794153,-0.0006483519076606742
2024-06-13,2024,restaurants,22,8,0.02662583711794153,0.08897809072699639
2024-06-14,2024,glp_makers,22,2,0.05075797186591178,0.46698857883630607
2024-06-14,2024,healthcare_broad,22,4,0.05075797186591178,0.17985832204586197
2024-06-14,2024,diabetes_medtech,22,5,0.05075797186591178,-0.4574926447788126
2024-06-14,2024,food_beverage,22,12,0.05075797186591178,-0.026070037925533366
2024-06-14,2024,restaurants,22,8,0.05075797186591178,0.24233773988514404
2024-06-17,2024,glp_makers,22,2,0.056669241337747624,0.44166097775248714
2024-06-17,2024,healthcare_broad,22,4,0.056669241337747624,0.11150845244199892
2024-06-17,2024,diabetes_medtech,22,5,0.056669241337747624,-0.447795133619778
2024-06-17,2024,food_beverage,22,12,0.056669241337747624,-0.1315635518559562
2024-06-17,2024,restaurants,22,8,0.056669241337747624,0.22323427020641243
2024-06-18,2024,glp_makers,22,2,0.15667040378795147,0.3475746687611342
2024-06-18,2024,healthcare_broad,22,4,0.15667040378795147,0.021936148811598805
2024-06-18,2024,diabetes_medtech,22,5,0.15667040378795147,-0.5523998308231507
2024-06-18,2024,food_beverage,22,12,0.15667040378795147,-0.23628632536253366
2024-06-18,2024,restaurants,22,8,0.15667040378795147,0.17779513621736417
2024-06-20,2024,glp_makers,22,2,0.15721913887774977,0.30605227197437246
2024-06-20,2024,healthcare_broad,22,4,0.15721913887774977,0.016867192792516333
2024-06-20,2024,diabetes_medtech,22,5,0.15721913887774977,-0.5769394988694037
2024-06-20,2024,food_beverage,22,12,0.15721913887774977,-0.2549573321547924
2024-06-20,2024,restaurants,22,8,0.15721913887774977,0.1411462092810639
2024-06-21,2024,glp_makers,22,2,0.4417477852121053,0.053306702153019914
2024-06-21,2024,healthcare_broad,22,4,0.4417477852121053,-0.2580015753390308
2024-06-21,2024,diabetes_medtech,22,5,0.4417477852121053,-0.8373584928920221
2024-06-21,2024,food_beverage,22,12,0.4417477852121053,-0.4882499463872483
2024-06-21,2024,restaurants,22,8,0.4417477852121053,-0.11733860299107274
2024-06-24,2024,glp_makers,22,2,0.45321935139013686,0.1927137127917426
2024-06-24,2024,healthcare_broad,22,4,0.45321935139013686,-0.2976618549703687
2024-06-24,2024,diabetes_medtech,22,5,0.45321935139013686,-0.865355380781049
2024-06-24,2024,food_beverage,22,12,0.45321935139013686,-0.5866044212708087
2024-06-24,2024,restaurants,22,8,0.45321935139013686,-0.09897310280546406
2024-06-25,2024,glp_makers,22,2,0.5225838268012876,0.07701943089749419
2024-06-25,2024,healthcare_broad,22,4,0.5225838268012876,-0.273614246708241
2024-06-25,2024,diabetes_medtech,22,5,0.5225838268012876,-0.17838732417903702
2024-06-25,2024,food_beverage,22,12,0.5225838268012876,-0.612179392582099
2024-06-25,2024,restaurants,22,8,0.5225838268012876,-0.15252553900052007
2024-06-26,2024,glp_makers,22,2,0.5277432640967278,0.03749543705636982
2024-06-26,2024,healthcare_broad,22,4,0.5277432640967278,-0.300484726748904
2024-06-26,2024,diabetes_medtech,22,5,0.5277432640967278,-0.11243391336369601
2024-06-26,2024,food_beverage,22,12,0.5277432640967278,-0.7536183144675107
2024-06-26,2024,restaurants,22,8,0.5277432640967278,-0.08949840012605814
2024-06-27,2024,glp_makers,22,2,0.5444021402426621,0.0550478588170209
2024-06-27,2024,healthcare_broad,22,4,0.5444021402426621,-0.2871027634313364
2024-06-27,2024,diabetes_medtech,22,5,0.5444021402426621,-0.11767295257449867
2024-06-27,2024,food_beverage,22,12,0.5444021402426621,-0.721653373407879
2024-06-27,2024,restaurants,22,8,0.5444021402426621,-0.09983263882906107
2024-06-28,2024,glp_makers,22,2,0.6558139205940626,-0.013662086688048913
2024-06-28,2024,healthcare_broad,22,4,0.6558139205940626,-0.34429625132062347
2024-06-28,2024,diabetes_medtech,22,5,0.6558139205940626,-0.2560473871771204
2024-06-28,2024,food_beverage,22,12,0.6558139205940626,-0.7951455796706592
2024-06-28,2024,restaurants,22,8,0.6558139205940626,-0.1965492671772301
2024-07-01,2024,glp_makers,22,2,0.7864236143927426,-0.1212344498968343
2024-07-01,2024,healthcare_broad,22,4,0.7864236143927426,-0.3755397527663616
2024-07-01,2024,diabetes_medtech,22,5,0.7864236143927426,-0.38162392709015946
2024-07-01,2024,food_beverage,22,12,0.7864236143927426,-0.8798684544556058
2024-07-01,2024,restaurants,22,8,0.7864236143927426,-0.3063731121444525
2024-07-02,2024,glp_makers,22,2,0.9528957870623556,-0.1485887979579945
2024-07-02,2024,healthcare_broad,22,4,0.9528957870623556,-0.4846719945676054
2024-07-02,2024,diabetes_medtech,22,5,0.9528957870623556,-0.3626365834410322
2024-07-02,2024,food_beverage,22,12,0.9528957870623556,-0.9088853809304379
2024-07-02,2024,restaurants,22,8,0.9528957870623556,-0.33762303068207467
2024-07-03,2024,glp_makers,22,2,1.152917121397185,-0.32694518395875805
2024-07-03,2024,healthcare_broad,22,4,1.152917121397185,-0.2659624723585141
2024-07-03,2024,diabetes_medtech,22,5,1.152917121397185,-0.48602098847284125
2024-07-03,2024,food_beverage,22,12,1.152917121397185,-0.9709677809131514
2024-07-03,2024,restaurants,22,8,1.152917121397185,-0.5248016252820986
2024-07-05,2024,glp_makers,22,2,1.161924263469216,-0.2981822758905912
2024-07-05,2024,healthcare_broad,22,4,1.161924263469216,-0.2942430395068101
2024-07-05,2024,diabetes_medtech,22,5,1.161924263469216,-0.4366653836901859
2024-07-05,2024,food_beverage,22,12,1.161924263469216,-0.9805003189363213
2024-07-05,2024,restaurants,22,8,1.161924263469216,-0.4808373572471989
2024-07-08,2024,glp_makers,22,2,1.1714773981267455,0.05767893989326134
2024-07-08,2024,healthcare_broad,22,4,1.1714773981267455,-0.2663656714073168
2024-07-08,2024,diabetes_medtech,22,5,1.1714773981267455,-0.35102089876973097
2024-07-08,2024,food_beverage,22,12,1.1714773981267455,-0.9991856283617802
2024-07-08,2024,restaurants,22,8,1.1714773981267455,-0.5829373909841138
2024-07-09,2024,glp_makers,22,2,1.3479346915216828,0.21234610141659016
2024-07-09,2024,healthcare_broad,22,4,1.3479346915216828,-0.16383509513071415
2024-07-09,2024,diabetes_medtech,22,5,1.3479346915216828,-0.46503401679273315
2024-07-09,2024,food_beverage,22,12,1.3479346915216828,-0.9956346935479281
2024-07-09,2024,restaurants,22,8,1.3479346915216828,-0.7872456181705157
2024-07-10,2024,glp_makers,22,2,1.3512534525040005,0.2945462914606032
2024-07-10,2024,healthcare_broad,22,4,1.3512534525040005,-0.19584224101258574
2024-07-10,2024,diabetes_medtech,22,5,1.3512534525040005,-0.3637618631222076
2024-07-10,2024,food_beverage,22,12,1.3512534525040005,-1.0445332784944887
2024-07-10,2024,restaurants,22,8,1.3512534525040005,-0.8174096163375886
2024-07-11,2024,glp_makers,22,2,1.3352382810577454,0.26087863231174646
2024-07-11,2024,healthcare_broad,22,4,1.3352382810577454,-0.04685314371628091
2024-07-11,2024,diabetes_medtech,22,5,1.3352382810577454,-0.3136305599503584
2024-07-11,2024,food_beverage,22,12,1.3352382810577454,-0.9854879540641905
2024-07-11,2024,restaurants,22,8,1.3352382810577454,-0.8149456308943877
2024-07-12,2024,glp_makers,22,2,1.4496112388766946,0.14267071732915992
2024-07-12,2024,healthcare_broad,22,4,1.4496112388766946,-0.12042042016828347
2024-07-12,2024,diabetes_medtech,22,5,1.4496112388766946,-0.40049133544593163
2024-07-12,2024,food_beverage,22,12,1.4496112388766946,-1.1208885312240342
2024-07-12,2024,restaurants,22,8,1.4496112388766946,-0.6935982027835996
2024-07-15,2024,glp_makers,22,2,1.4293225408252972,0.17277967641037884
2024-07-15,2024,healthcare_broad,22,4,1.4293225408252972,-0.10349208820553968
2024-07-15,2024,diabetes_medtech,22,5,1.4293225408252972,-0.3750028113617385
2024-07-15,2024,food_beverage,22,12,1.4293225408252972,-1.0994940583266941
2024-07-15,2024,restaurants,22,8,1.4293225408252972,-0.7130455103637618
2024-07-16,2024,glp_makers,22,2,1.4766819833665403,0.13159926031125035
2024-07-16,2024,healthcare_broad,22,4,1.4766819833665403,-0.18071513892798396
2024-07-16,2024,diabetes_medtech,22,5,1.4766819833665403,-0.34910765901415175
2024-07-16,2024,food_beverage,22,12,1.4766819833665403,-1.144821618157963
2024-07-16,2024,restaurants,22,8,1.4766819833665403,-0.7263095793028032
2024-07-17,2024,glp_makers,22,2,1.412507641574651,0.13346785490217616
2024-07-17,2024,healthcare_broad,22,4,1.412507641574651,-0.13550445698587277
2024-07-17,2024,diabetes_medtech,22,5,1.412507641574651,-0.3959425965931316
2024-07-17,2024,food_beverage,22,12,1.412507641574651,-1.2397191641868799
2024-07-17,2024,restaurants,22,8,1.412507641574651,-0.7512829905376497
2024-07-18,2024,glp_makers,22,2,1.4438713303675137,-0.011038413703459371
2024-07-18,2024,healthcare_broad,22,4,1.4438713303675137,-0.3980519937756033
2024-07-18,2024,diabetes_medtech,22,5,1.4438713303675137,-0.4837177397818211
2024-07-18,2024,food_beverage,22,12,1.4438713303675137,-1.2008904586155116
2024-07-18,2024,restaurants,22,8,1.4438713303675137,-0.9831887691007096
2024-07-19,2024,glp_makers,22,2,1.4659832085764357,-0.03854266318399979
2024-07-19,2024,healthcare_broad,22,4,1.4659832085764357,-0.42008086559294533
2024-07-19,2024,diabetes_medtech,22,5,1.4659832085764357,-0.4749658787471317
2024-07-19,2024,food_beverage,22,12,1.4659832085764357,-1.2351469860159399
2024-07-19,2024,restaurants,22,8,1.4659832085764357,-0.9821329374907326
2024-07-22,2024,glp_makers,22,2,1.4952153348825654,-0.06667585631666806
2024-07-22,2024,healthcare_broad,22,4,1.4952153348825654,-0.4078916004909383
2024-07-22,2024,diabetes_medtech,22,5,1.4952153348825654,-0.45493982466896865
2024-07-22,2024,food_beverage,22,12,1.4952153348825654,-1.2524283144240118
2024-07-22,2024,restaurants,22,8,1.4952153348825654,-1.0293955119407154
2024-07-23,2024,glp_makers,22,2,1.5078652350354902,-0.050372915000437724
2024-07-23,2024,healthcare_broad,22,4,1.5078652350354902,-0.40775446442141217
2024-07-23,2024,diabetes_medtech,22,5,1.5078652350354902,-0.4825013800622173
2024-07-23,2024,food_beverage,22,12,1.5078652350354902,-1.2395642908870141
2024-07-23,2024,restaurants,22,8,1.5078652350354902,-1.0825963199359088
2024-07-24,2024,glp_makers,22,2,1.4407906823063537,-0.01809988917021088
2024-07-24,2024,healthcare_broad,22,4,1.4407906823063537,-0.33664196379601097
2024-07-24,2024,diabetes_medtech,22,5,1.4407906823063537,-0.4611119917064962
2024-07-24,2024,food_beverage,22,12,1.4407906823063537,-1.1667986437556155
2024-07-24,2024,restaurants,22,8,1.4407906823063537,-1.0112785048288204
2024-07-25,2024,glp_makers,22,2,1.440450377767582,-0.09010386354731947
2024-07-25,2024,healthcare_broad,22,4,1.440450377767582,-0.3921247785593369
2024-07-25,2024,diabetes_medtech,22,5,1.440450377767582,-0.40527779673746145
2024-07-25,2024,food_beverage,22,12,1.440450377767582,-1.173985072540045
2024-07-25,2024,restaurants,22,8,1.440450377767582,-1.0361873257102832
2024-07-26,2024,glp_makers,22,2,1.2749761569013751,0.04432822650997559
2024-07-26,2024,healthcare_broad,22,4,1.2749761569013751,-0.2698331330154071
2024-07-26,2024,diabetes_medtech,22,5,1.2749761569013751,-0.6966260636209511
2024-07-26,2024,food_beverage,22,12,1.2749761569013751,-1.0187086461043404
2024-07-26,2024,restaurants,22,8,1.2749761569013751,-0.8537264179892685
2024-07-29,2024,glp_makers,22,2,1.3729451637287948,0.0848362056018257
2024-07-29,2024,healthcare_broad,22,4,1.3729451637287948,-0.38682246582312174
2024-07-29,2024,diabetes_medtech,22,5,1.3729451637287948,-0.8102145825724829
2024-07-29,2024,food_beverage,22,12,1.3729451637287948,-1.1167046145793738
2024-07-29,2024,restaurants,22,8,1.3729451637287948,-1.0401048761171743
2024-07-30,2024,glp_makers,22,2,1.3446340495937292,0.11513859350893307
2024-07-30,2024,healthcare_broad,22,4,1.3446340495937292,-0.3267126764021411
2024-07-30,2024,diabetes_medtech,22,5,1.3446340495937292,-0.8054899078135549
2024-07-30,2024,food_beverage,22,12,1.3446340495937292,-1.0626319376682685
2024-07-30,2024,restaurants,22,8,1.3446340495937292,-0.8675596519121835
2024-07-31,2024,glp_makers,22,2,1.2672952891884066,0.29376061084463445
2024-07-31,2024,healthcare_broad,22,4,1.2672952891884066,-0.2872071964313293
2024-07-31,2024,diabetes_medtech,22,5,1.2672952891884066,-0.7465412415359541
2024-07-31,2024,food_beverage,22,12,1.2672952891884066,-1.0450994856394422
2024-07-31,2024,restaurants,22,8,1.2672952891884066,-0.8326098297819716
2024-08-01,2024,glp_makers,22,2,1.2491273411939556,0.18281753746859253
2024-08-01,2024,healthcare_broad,22,4,1.2491273411939556,-0.33695183955302177
2024-08-01,2024,diabetes_medtech,22,5,1.2491273411939556,-0.7548604263319013
2024-08-01,2024,food_beverage,22,12,1.2491273411939556,-1.0529758117220043
2024-08-01,2024,restaurants,22,8,1.2491273411939556,-0.8374707470509088
2024-08-02,2024,glp_makers,22,2,1.1156702610414222,0.07916044419292145
2024-08-02,2024,healthcare_broad,22,4,1.1156702610414222,-0.4584288309052529
2024-08-02,2024,diabetes_medtech,22,5,1.1156702610414222,-0.7776056974722692
2024-08-02,2024,food_beverage,22,12,1.1156702610414222,-0.9841923601906262
2024-08-02,2024,restaurants,22,8,1.1156702610414222,-0.8994417573241514
2024-08-05,2024,glp_makers,22,2,0.8495356343787267,0.3752792225349916
2024-08-05,2024,healthcare_broad,22,4,0.8495356343787267,-0.4740448127439579
2024-08-05,2024,diabetes_medtech,22,5,0.8495356343787267,-0.5802245193433262
2024-08-05,2024,food_beverage,22,12,0.8495356343787267,-0.8913592808036748
2024-08-05,2024,restaurants,22,8,0.8495356343787267,-0.7459536001837246
2024-08-06,2024,glp_makers,22,2,0.8935497714491382,0.2845439949985772
2024-08-06,2024,healthcare_broad,22,4,0.8935497714491382,-0.5154735178965806
2024-08-06,2024,diabetes_medtech,22,5,0.8935497714491382,-0.6364491750395832
2024-08-06,2024,food_beverage,22,12,0.8935497714491382,-0.94465308829598
2024-08-06,2024,restaurants,22,8,0.8935497714491382,-0.8941181406478946
2024-08-07,2024,glp_makers,22,2,0.9037486639188886,0.003917295705949564
2024-08-07,2024,healthcare_broad,22,4,0.9037486639188886,-0.532137726165715
2024-08-07,2024,diabetes_medtech,22,5,0.9037486639188886,-0.7750553539795924
2024-08-07,2024,food_beverage,22,12,0.9037486639188886,-0.9234764751707512
2024-08-07,2024,restaurants,22,8,0.9037486639188886,-0.8744219286959702
2024-08-08,2024,glp_makers,22,2,0.5114876103672951,-0.2613928396888137
2024-08-08,2024,healthcare_broad,22,4,0.5114876103672951,-0.670916358316688
2024-08-08,2024,diabetes_medtech,22,5,0.5114876103672951,-0.399011850754871
2024-08-08,2024,food_beverage,22,12,0.5114876103672951,-0.6833956903601343
2024-08-08,2024,restaurants,22,8,0.5114876103672951,-0.518508650227608
2024-08-09,2024,glp_makers,22,2,0.5414153816511595,-0.5549772526322261
2024-08-09,2024,healthcare_broad,22,4,0.5414153816511595,-0.7739491377063598
2024-08-09,2024,diabetes_medtech,22,5,0.5414153816511595,-0.5295467732784942
2024-08-09,2024,food_beverage,22,12,0.5414153816511595,-0.5952537881490336
2024-08-09,2024,restaurants,22,8,0.5414153816511595,-0.5122696215399213
2024-08-12,2024,glp_makers,22,2,0.5393473124806439,-0.6003469980084174
2024-08-12,2024,healthcare_broad,22,4,0.5393473124806439,-0.7992854601141607
2024-08-12,2024,diabetes_medtech,22,5,0.5393473124806439,-1.0587293391594867
2024-08-12,2024,food_beverage,22,12,0.5393473124806439,-0.6648035013959971
2024-08-12,2024,restaurants,22,8,0.5393473124806439,-0.5204662169474013
2024-08-13,2024,glp_makers,22,2,0.5171397050528473,-0.6629475998396045
2024-08-13,2024,healthcare_broad,22,4,0.5171397050528473,-0.9656204610494128
2024-08-13,2024,diabetes_medtech,22,5,0.5171397050528473,-1.0699833145669264
2024-08-13,2024,food_beverage,22,12,0.5171397050528473,-0.6077679309851001
2024-08-13,2024,restaurants,22,8,0.5171397050528473,-0.8750692219023923
2024-08-14,2024,glp_makers,22,2,0.5022118743027361,-0.7264803111568117
2024-08-14,2024,healthcare_broad,22,4,0.5022118743027361,-0.8908560281912379
2024-08-14,2024,diabetes_medtech,22,5,0.5022118743027361,-1.0676326079697585
2024-08-14,2024,food_beverage,22,12,0.5022118743027361,-0.5837202067265895
2024-08-14,2024,restaurants,22,8,0.5022118743027361,-0.8509135082446215
2024-08-15,2024,glp_makers,22,2,0.2546349818570375,-0.4015951308019071
2024-08-15,2024,healthcare_broad,22,4,0.2546349818570375,-0.5898849432000134
2024-08-15,2024,diabetes_medtech,22,5,0.2546349818570375,-0.8884179828736606
2024-08-15,2024,food_beverage,22,12,0.2546349818570375,-0.4160648755966917
2024-08-15,2024,restaurants,22,8,0.2546349818570375,-0.6251739688000528
2024-08-16,2024,glp_makers,22,2,0.15583302060659837,-0.36467484073248146
2024-08-16,2024,healthcare_broad,22,4,0.15583302060659837,-0.5622937850191765
2024-08-16,2024,diabetes_medtech,22,5,0.15583302060659837,-0.7586511073831397
2024-08-16,2024,food_beverage,22,12,0.15583302060659837,-0.3208559299390198
2024-08-16,2024,restaurants,22,8,0.15583302060659837,-0.5325826751905252
2024-08-19,2024,glp_makers,22,2,0.1433350760263651,-0.36172783221067706
2024-08-19,2024,healthcare_broad,22,4,0.1433350760263651,-0.5991824510360502
2024-08-19,2024,diabetes_medtech,22,5,0.1433350760263651,-0.8188875769573766
2024-08-19,2024,food_beverage,22,12,0.1433350760263651,-0.3911460135498936
