mapDate,state,none,d0,d1,d2,d3,d4,valid_start,valid_end,statisticFormatID,release_date,dsci,dsci_delta4w,dsci_delta4w_z
2024-05-07T00:00:00,CA,97.32,2.68,0.0,0.0,0.0,0.0,2024-05-07,2024-05-13,1,2024-05-09,2.68,0.0,0.4377852260900257
2024-05-14T00:00:00,CA,98.77,1.23,0.0,0.0,0.0,0.0,2024-05-14,2024-05-20,1,2024-05-16,1.23,-1.4500000000000002,0.21059310269485085
2024-05-21T00:00:00,CA,98.77,1.23,0.0,0.0,0.0,0.0,2024-05-21,2024-05-27,1,2024-05-23,1.23,-1.4500000000000002,0.20021192691349055
2024-05-28T00:00:00,CA,98.77,1.23,0.0,0.0,0.0,0.0,2024-05-28,2024-06-03,1,2024-05-30,1.23,-1.4500000000000002,0.1873019383768793
2024-06-04T00:00:00,CA,98.78,1.22,0.0,0.0,0.0,0.0,2024-06-04,2024-06-10,1,2024-06-06,1.22,-1.4600000000000002,0.17284822988809923
2024-06-11T00:00:00,CA,98.79,1.21,0.0,0.0,0.0,0.0,2024-06-11,2024-06-17,1,2024-06-13,1.21,-0.020000000000000018,0.37710997706793403
2024-06-18T00:00:00,CA,98.79,1.21,0.0,0.0,0.0,0.0,2024-06-18,2024-06-24,1,2024-06-20,1.21,-0.020000000000000018,0.3615120109466062
2024-06-25T00:00:00,CA,97.18,2.82,0.0,0.0,0.0,0.0,2024-06-25,2024-07-01,1,2024-06-27,2.82,1.5899999999999999,0.5939080653005023
2024-07-02T00:00:00,CA,94.25,5.75,0.0,0.0,0.0,0.0,2024-07-02,2024-07-08,1,2024-07-04,5.75,4.53,1.01606014518135
2024-07-09T00:00:00,CA,80.72,19.28,0.77,0.0,0.0,0.0,2024-07-09,2024-07-15,1,2024-07-11,20.05,18.84,3.069779651081582
2024-07-16T00:00:00,CA,78.8,21.2,1.62,0.0,0.0,0.0,2024-07-16,2024-07-22,1,2024-07-18,22.82,21.61,3.16016235940159
2024-07-23T00:00:00,CA,78.8,21.2,4.44,0.0,0.0,0.0,2024-07-23,2024-07-29,1,2024-07-25,25.64,22.82,2.991252626161414
2024-07-30T00:00:00,CA,78.78,21.22,4.44,0.0,0.0,0.0,2024-07-30,2024-08-05,1,2024-08-01,25.66,19.91,2.381170014805408
2024-08-06T00:00:00,CA,77.26,22.74,5.32,0.0,0.0,0.0,2024-08-06,2024-08-12,1,2024-08-08,28.06,8.009999999999998,0.9370743845333647
2024-08-13T00:00:00,CA,77.29,22.71,5.32,0.0,0.0,0.0,2024-08-13,2024-08-19,1,2024-08-15,28.03,5.210000000000001,0.6105645043433833
2024-08-20T00:00:00,CA,66.59,33.41,6.91,0.1,0.0,0.0,2024-08-20,2024-08-26,1,2024-08-22,40.419999999999995,14.779999999999994,1.6182935127224047
2024-08-27T00:00:00,CA,58.11,41.89,6.91,0.1,0.0,0.0,2024-08-27,2024-09-02,1,2024-08-29,48.9,23.24,2.538904629872278
2024-09-03T00:00:00,CA,45.59,54.41,8.36,0.0,0.0,0.0,2024-09-03,2024-09-09,1,2024-09-05,62.769999999999996,34.709999999999994,3.7602899278114656
2024-09-10T00:00:00,CA,28.59,71.41,10.68,0.08,0.0,0.0,2024-09-10,2024-09-16,1,2024-09-12,82.17,54.14,5.602889935431099
2024-09-17T00:00:00,CA,28.59,71.41,10.67,0.08,0.0,0.0,2024-09-17,2024-09-23,1,2024-09-19,82.16,41.74,3.457769984486632
2024-09-24T00:00:00,CA,28.59,71.41,10.67,0.08,0.0,0.0,2024-09-24,2024-09-30,1,2024-09-26,82.16,33.26,2.3557608781069597
2024-10-01T00:00:00,CA,28.4,71.6,10.67,0.08,0.0,0.0,2024-10-01,2024-10-07,1,2024-10-03,82.35,19.58,1.1145398654737801
2024-10-08T00:00:00,CA,24.68,75.32,13.77,1.72,0.0,0.0,2024-10-08,2024-10-14,1,2024-10-10,90.80999999999999,8.639999999999986,0.21924147546677286
2024-10-15T00:00:00,CA,24.68,75.32,14.05,4.3,0.0,0.0,2024-10-15,2024-10-21,1,2024-10-17,93.66999999999999,11.509999999999991,0.43046276018972385
2024-10-22T00:00:00,CA,24.68,75.32,14.05,4.3,0.0,0.0,2024-10-22,2024-10-28,1,2024-10-24,93.66999999999999,11.509999999999991,0.4121398149890314
2024-10-29T00:00:00,CA,25.37,74.63,12.26,4.3,0.0,0.0,2024-10-29,2024-11-04,1,2024-10-31,91.19,8.840000000000003,0.185149462929609
2024-11-05T00:00:00,CA,25.53,74.47,12.26,4.3,0.0,0.0,2024-11-05,2024-11-11,1,2024-11-07,91.03,0.22000000000001307,-0.5065556041207249
2024-11-12T00:00:00,CA,25.51,74.49,17.0,5.5,0.95,0.0,2024-11-12,2024-11-18,1,2024-11-14,97.94,4.27000000000001,-0.1884888306480517
2024-11-19T00:00:00,CA,28.61,71.39,16.88,5.5,0.95,0.0,2024-11-19,2024-11-25,1,2024-11-21,94.72,1.0500000000000114,-0.45135209940103993
2024-11-26T00:00:00,CA,56.09,43.91,16.72,5.7,1.03,0.0,2024-11-26,2024-12-02,1,2024-11-28,67.36,-23.83,-2.423052447235333
2024-12-03T00:00:00,CA,56.78,43.22,16.72,5.7,1.03,0.0,2024-12-03,2024-12-09,1,2024-12-05,66.67,-24.36,-2.310352263758897
2024-12-10T00:00:00,CA,43.46,56.54,16.72,5.7,1.03,0.0,2024-12-10,2024-12-16,1,2024-12-12,79.99,-17.950000000000003,-1.7165191419703845
2024-12-17T00:00:00,CA,43.49,56.51,16.72,5.7,1.03,0.0,2024-12-17,2024-12-23,1,2024-12-19,79.96,-14.760000000000005,-1.4270695914051776
2024-12-24T00:00:00,CA,43.49,56.51,16.72,5.7,1.03,0.0,2024-12-24,2024-12-30,1,2024-12-26,79.96,12.599999999999994,0.4988979076720311
2024-12-31T00:00:00,CA,40.9,59.1,31.52,5.7,1.06,0.0,2024-12-31,2025-01-06,1,2025-01-02,97.38000000000001,30.710000000000008,1.7266359636510824
2025-01-07T00:00:00,CA,39.11,60.89,35.93,10.43,1.06,0.0,2025-01-07,2025-01-13,1,2025-01-09,108.31,28.320000000000007,1.4820003485318798
2025-01-14T00:00:00,CA,39.11,60.89,35.93,26.95,1.06,0.0,2025-01-14,2025-01-20,1,2025-01-16,124.83,44.870000000000005,2.5076243216386587
2025-01-21T00:00:00,CA,33.22,66.78,39.39,32.86,11.9,0.0,2025-01-21,2025-01-27,1,2025-01-23,150.93,70.97000000000001,3.946093511090971
2025-01-28T00:00:00,CA,33.22,66.78,54.31,32.86,11.88,0.0,2025-01-28,2025-02-03,1,2025-01-30,165.82999999999998,68.44999999999997,3.2567301411766945
2025-02-04T00:00:00,CA,33.22,66.78,54.31,34.66,21.21,0.0,2025-02-04,2025-02-10,1,2025-02-06,176.96,68.65,2.919287139182781
2025-02-11T00:00:00,CA,33.22,66.78,54.31,34.66,21.21,0.0,2025-02-11,2025-02-17,1,2025-02-13,176.96,52.13000000000001,1.8856838265167108
2025-02-18T00:00:00,CA,41.82,58.18,41.58,24.83,14.75,0.0,2025-02-18,2025-02-24,1,2025-02-20,139.33999999999997,-11.590000000000032,-1.076021113787898
2025-02-25T00:00:00,CA,41.82,58.18,41.58,24.83,14.75,0.0,2025-02-25,2025-03-03,1,2025-02-27,139.33999999999997,-26.49000000000001,-1.7153563329165757
2025-03-04T00:00:00,CA,41.82,58.18,41.58,24.83,14.75,0.73,2025-03-04,2025-03-10,1,2025-03-06,140.06999999999996,-36.89000000000004,-2.106223748471185
2025-03-11T00:00:00,CA,41.78,58.22,41.58,24.83,14.75,0.73,2025-03-11,2025-03-17,1,2025-03-13,140.10999999999999,-36.85000000000002,-1.9987544362471665
2025-03-18T00:00:00,CA,42.9,57.1,39.81,24.73,11.76,0.73,2025-03-18,2025-03-24,1,2025-03-20,134.13,-5.2099999999999795,-0.626583250476052
2025-03-25T00:00:00,CA,43.71,56.29,39.81,24.73,11.76,0.73,2025-03-25,2025-03-31,1,2025-03-27,133.32,-6.019999999999982,-0.656382113759131
2025-04-01T00:00:00,CA,43.71,56.29,39.81,24.73,11.77,0.73,2025-04-01,2025-04-07,1,2025-04-03,133.32999999999998,-6.739999999999981,-0.6815802512225237
2025-04-08T00:00:00,CA,43.71,56.29,39.81,24.73,8.3,0.73,2025-04-08,2025-04-14,1,2025-04-10,129.85999999999999,-10.25,-0.8153792827570212
2025-04-15T00:00:00,CA,43.71,56.29,39.81,24.73,8.3,0.73,2025-04-15,2025-04-21,1,2025-04-17,129.85999999999999,-4.27000000000001,-0.5663301748101859
2025-04-22T00:00:00,CA,43.66,56.34,39.81,24.73,8.3,0.73,2025-04-22,2025-04-28,1,2025-04-24,129.91,-3.4099999999999966,-0.5295663878947794
2025-04-29T00:00:00,CA,43.73,56.27,39.81,24.73,8.3,0.73,2025-04-29,2025-05-05,1,2025-05-01,129.84,-3.4899999999999807,-0.5312505565869119
2025-05-06T00:00:00,CA,43.73,56.27,39.81,24.73,8.3,0.1,2025-05-06,2025-05-12,1,2025-05-08,129.21,-0.6499999999999773,-0.4163370576093892
2025-05-13T00:00:00,CA,41.86,58.14,39.81,24.73,7.11,0.1,2025-05-13,2025-05-19,1,2025-05-15,129.89000000000001,0.03000000000002956,-0.3886243675276001
2025-05-20T00:00:00,CA,41.86,58.14,39.81,24.73,7.11,0.1,2025-05-20,2025-05-26,1,2025-05-22,129.89000000000001,-0.01999999999998181,-0.391944645138758
2025-05-27T00:00:00,CA,40.22,59.78,39.81,24.73,7.11,0.1,2025-05-27,2025-06-02,1,2025-05-29,131.53,1.6899999999999977,-0.3249417170834548
2025-06-03T00:00:00,CA,39.01,60.99,39.81,24.73,7.11,0.1,2025-06-03,2025-06-09,1,2025-06-05,132.74,3.530000000000001,-0.254118895201903
2025-06-10T00:00:00,CA,39.01,60.99,39.29,22.98,5.91,0.1,2025-06-10,2025-06-16,1,2025-06-12,129.27,-0.6200000000000045,-0.4244273530314068
2025-06-17T00:00:00,CA,37.73,62.27,39.29,22.98,5.91,0.1,2025-06-17,2025-06-23,1,2025-06-19,130.55,0.6599999999999966,-0.3726582994842227
2025-06-24T00:00:00,CA,32.17,67.83,39.29,22.98,5.91,0.1,2025-06-24,2025-06-30,1,2025-06-26,136.10999999999999,4.579999999999984,-0.21634990419096048
2025-07-01T00:00:00,CA,32.19,67.81,39.29,22.98,5.91,0.1,2025-07-01,2025-07-07,1,2025-07-03,136.08999999999997,3.349999999999966,-0.2680601347241782
2025-07-08T00:00:00,CA,23.99,76.01,39.27,23.01,5.9,0.1,2025-07-08,2025-07-14,1,2025-07-10,144.29,15.019999999999982,0.20023149402590834
2025-07-15T00:00:00,CA,23.98,76.02,39.56,23.01,5.9,0.1,2025-07-15,2025-07-21,1,2025-07-17,144.59,14.039999999999992,0.1640663351280241
2025-07-22T00:00:00,CA,23.98,76.02,39.56,23.01,5.9,0.1,2025-07-22,2025-07-28,1,2025-07-24,144.59,8.480000000000018,-0.05303470967133836
2025-07-29T00:00:00,CA,23.98,76.02,39.56,23.01,5.9,0.1,2025-07-29,2025-08-04,1,2025-07-31,144.59,8.500000000000028,-0.0412704447816365
2025-08-05T00:00:00,CA,23.98,76.02,39.56,23.01,5.9,0.1,2025-08-05,2025-08-11,1,2025-08-07,144.59,0.30000000000001137,-0.3632307471052343
2025-08-12T00:00:00,CA,23.98,76.02,39.56,23.01,5.9,0.1,2025-08-12,2025-08-18,1,2025-08-14,144.59,0.0,-0.36889038313613937
2025-08-19T00:00:00,CA,23.99,76.01,39.56,23.01,5.9,0.1,2025-08-19,2025-08-25,1,2025-08-21,144.58,-0.009999999999990905,-0.3648640182861735
2025-08-26T00:00:00,CA,23.99,76.01,39.56,23.01,5.9,0.1,2025-08-26,2025-09-01,1,2025-08-28,144.58,-0.009999999999990905,-0.35316509612616365
2025-09-02T00:00:00,CA,23.99,76.01,39.56,23.01,4.7,0.0,2025-09-02,2025-09-08,1,2025-09-04,143.28,-1.3100000000000023,-0.38833948911973215
2025-09-09T00:00:00,CA,23.99,76.01,39.56,23.0,3.88,0.0,2025-09-09,2025-09-15,1,2025-09-11,142.45,-2.140000000000015,-0.39787400530831735
2025-09-16T00:00:00,CA,26.78,73.22,39.56,23.0,3.49,0.0,2025-09-16,2025-09-22,1,2025-09-18,139.27,-5.310000000000002,-0.5004874383944985
2025-09-23T00:00:00,CA,26.78,73.22,38.52,18.85,1.25,0.0,2025-09-23,2025-09-29,1,2025-09-25,131.84,-12.740000000000009,-0.7917542333776393
2025-09-30T00:00:00,CA,26.78,73.22,38.52,18.61,1.25,0.0,2025-09-30,2025-10-06,1,2025-10-02,131.60000000000002,-11.679999999999978,-0.7140777263066985
2025-10-07T00:00:00,CA,27.2,72.8,38.52,15.64,1.25,0.0,2025-10-07,2025-10-13,1,2025-10-09,128.20999999999998,-14.240000000000009,-0.798683631299294
2025-10-14T00:00:00,CA,27.3,72.7,38.52,15.64,1.25,0.0,2025-10-14,2025-10-20,1,2025-10-16,128.11,-11.159999999999997,-0.6422433703065431
2025-10-21T00:00:00,CA,42.78,57.22,32.14,9.58,1.1,0.0,2025-10-21,2025-10-27,1,2025-10-23,100.03999999999999,-31.80000000000001,-1.5101255548168486
2025-10-28T00:00:00,CA,47.18,52.82,31.83,9.58,1.1,0.0,2025-10-28,2025-11-03,1,2025-10-30,95.33,-36.270000000000024,-1.63356914675521
2025-11-04T00:00:00,CA,49.05,50.95,31.83,9.58,0.0,0.0,2025-11-04,2025-11-10,1,2025-11-06,92.36,-35.84999999999998,-1.5415340779560933
2025-11-11T00:00:00,CA,49.04,50.96,31.86,9.58,0.0,0.0,2025-11-11,2025-11-17,1,2025-11-13,92.39999999999999,-35.71000000000002,-1.4739008247026464
2025-11-18T00:00:00,CA,70.12,29.88,14.86,0.69,0.0,0.0,2025-11-18,2025-11-24,1,2025-11-20,45.42999999999999,-54.61,-2.1599476247154006
2025-11-25T00:00:00,CA,81.01,18.99,6.53,0.15,0.0,0.0,2025-11-25,2025-12-01,1,2025-11-27,25.669999999999998,-69.66,-2.5977267721436585
2025-12-02T00:00:00,CA,83.36,16.64,0.15,0.0,0.0,0.0,2025-12-02,2025-12-08,1,2025-12-04,16.79,-75.57,-2.6383752888127088
2025-12-09T00:00:00,CA,91.1,8.9,0.0,0.0,0.0,0.0,2025-12-09,2025-12-15,1,2025-12-11,8.9,-83.49999999999999,-2.7248182520832955
2025-12-16T00:00:00,CA,88.31,11.69,0.0,0.0,0.0,0.0,2025-12-16,2025-12-22,1,2025-12-18,11.69,-33.739999999999995,-0.9388353025854878
2025-12-23T00:00:00,CA,88.31,11.69,0.0,0.0,0.0,0.0,2025-12-23,2025-12-29,1,2025-12-25,11.69,-13.979999999999999,-0.2996754210877947
2025-12-30T00:00:00,CA,97.19,2.81,0.0,0.0,0.0,0.0,2025-12-30,2026-01-05,1,2026-01-01,2.81,-13.979999999999999,-0.28420347978160015
2026-01-06T00:00:00,CA,100.0,0.0,0.0,0.0,0.0,0.0,2026-01-06,2026-01-12,1,2026-01-08,0.0,-8.9,-0.09840860306437871
2026-01-13T00:00:00,CA,100.0,0.0,0.0,0.0,0.0,0.0,2026-01-13,2026-01-19,1,2026-01-15,0.0,-11.69,-0.16647078576329055
2026-01-20T00:00:00,CA,100.0,0.0,0.0,0.0,0.0,0.0,2026-01-20,2026-01-26,1,2026-01-22,0.0,-11.69,-0.1351369094269545
2026-01-27T00:00:00,CA,100.0,0.0,0.0,0.0,0.0,0.0,2026-01-27,2026-02-02,1,2026-01-29,0.0,-2.81,0.22809431402197222
2026-02-03T00:00:00,CA,99.3,0.7,0.0,0.0,0.0,0.0,2026-02-03,2026-02-09,1,2026-02-05,0.7,0.7,0.4366987072052977
2026-02-10T00:00:00,CA,99.3,0.7,0.0,0.0,0.0,0.0,2026-02-10,2026-02-16,1,2026-02-12,0.7,0.7,0.5392949468631857
2026-02-17T00:00:00,CA,99.3,0.7,0.0,0.0,0.0,0.0,2026-02-17,2026-02-23,1,2026-02-19,0.7,0.7,0.6286196756345582
2026-02-24T00:00:00,CA,100.0,0.0,0.0,0.0,0.0,0.0,2026-02-24,2026-03-02,1,2026-02-26,0.0,0.0,0.5830477096851605
2026-03-03T00:00:00,CA,100.0,0.0,0.0,0.0,0.0,0.0,2026-03-03,2026-03-09,1,2026-03-05,0.0,-0.7,0.5277411518658844
2026-03-10T00:00:00,CA,85.84,14.16,0.0,0.0,0.0,0.0,2026-03-10,2026-03-16,1,2026-03-12,14.16,13.46,1.1620834638077562
2026-03-17T00:00:00,CA,84.32,15.68,0.0,0.0,0.0,0.0,2026-03-17,2026-03-23,1,2026-03-19,15.68,14.98,1.189799828208759
2026-03-24T00:00:00,CA,76.24,23.76,0.0,0.0,0.0,0.0,2026-03-24,2026-03-30,1,2026-03-26,23.76,23.76,1.5618896551598807
2026-03-31T00:00:00,CA,61.7,38.3,0.0,0.0,0.0,0.0,2026-03-31,2026-04-06,1,2026-04-02,38.3,38.3,2.157166038657421
2026-04-07T00:00:00,CA,43.71,56.29,7.59,0.0,0.0,0.0,2026-04-07,2026-04-13,1,2026-04-09,63.879999999999995,49.72,2.5230999707576567
2026-04-14T00:00:00,CA,43.72,56.28,4.88,0.0,0.0,0.0,2026-04-14,2026-04-20,1,2026-04-16,61.160000000000004,45.480000000000004,2.1616445582548582
2026-04-21T00:00:00,CA,34.93,65.07,4.87,0.0,0.0,0.0,2026-04-21,2026-04-27,1,2026-04-23,69.94,46.17999999999999,2.0606983970412758
2026-04-28T00:00:00,CA,39.74,60.26,4.87,0.0,0.0,0.0,2026-04-28,2026-05-04,1,2026-04-30,65.13,26.83,1.21814278671678
2026-05-05T00:00:00,CA,39.74,60.26,5.69,0.0,0.0,0.0,2026-05-05,2026-05-11,1,2026-05-07,65.95,2.0700000000000074,0.2616414204283602
2026-05-12T00:00:00,CA,39.74,60.26,6.46,0.0,0.0,0.0,2026-05-12,2026-05-18,1,2026-05-14,66.72,5.559999999999995,0.3889212490482883
2026-05-19T00:00:00,CA,39.74,60.26,6.69,0.0,0.0,0.0,2026-05-19,2026-05-25,1,2026-05-21,66.95,-2.989999999999995,0.06807039161926579
2026-05-26T00:00:00,CA,39.74,60.26,6.69,0.0,0.0,0.0,2026-05-26,2026-06-01,1,2026-05-28,66.95,1.8200000000000074,0.24828881088035917
2026-06-02T00:00:00,CA,39.59,60.41,7.92,0.0,0.0,0.0,2026-06-02,2026-06-08,1,2026-06-04,68.33,2.3799999999999955,0.2689234659292793
2026-06-09T00:00:00,CA,39.59,60.41,7.41,0.0,0.0,0.0,2026-06-09,2026-06-15,1,2026-06-11,67.82,1.0999999999999943,0.22240656140572762
2026-06-16T00:00:00,CA,39.59,60.41,5.01,0.0,0.0,0.0,2026-06-16,2026-06-22,1,2026-06-18,65.42,-1.5300000000000011,0.12375773546393355
2026-06-23T00:00:00,CA,39.59,60.41,5.01,0.0,0.0,0.0,2026-06-23,2026-06-29,1,2026-06-25,65.42,-1.5300000000000011,0.12534989076863678
2026-06-30T00:00:00,CA,39.59,60.41,5.01,0.0,0.0,0.0,2026-06-30,2026-07-06,1,2026-07-02,65.42,-2.9099999999999966,0.0786796683704409
