comparison,month,ticker,sector,actual_rv,pred_har,pred_har_gcpu_proxy,train_n,loss_har,loss_har_gcpu_proxy,loss_diff_challenger_minus_har
har_gcpu_proxy,2014-02-01,DBA,agriculture,0.021025678937565528,0.006214452333320913,0.006955193256947337,73,1.1644849760323748,0.9167627655712585,-0.2477222104611163
har_gcpu_proxy,2014-02-01,GLD,metal,0.013328724435673204,0.03311332478017801,0.037421568052459595,85,0.3125327825252886,0.3885033894325032,0.07597060690721458
har_gcpu_proxy,2014-02-01,USO,energy,0.015374492372034622,0.03605612841575196,0.039054037807212005,82,0.2787714660211833,0.3259087619908345,0.047137295969651216
har_gcpu_proxy,2014-03-01,DBA,agriculture,0.02120674481280758,0.01475753399081118,0.01243369005223245,74,0.07444586452385726,0.17167782329165426,0.097231958767797
har_gcpu_proxy,2014-03-01,GLD,metal,0.025616995275342974,0.02828871783482918,0.02848373241974827,86,0.0047622436849947825,0.005432407409703632,0.0006701637247088499
har_gcpu_proxy,2014-03-01,USO,energy,0.027912755488646943,0.02432818065568723,0.02410401331040827,83,0.009894100708290443,0.011307364787307206,0.0014132640790167628
har_gcpu_proxy,2014-04-01,DBA,agriculture,0.019086219286041345,0.018125068449187928,0.014620149237773357,75,0.0013582173701609523,0.03890772003573639,0.03754950266557544
har_gcpu_proxy,2014-04-01,GLD,metal,0.012000587987235896,0.02715462118445631,0.02710124764596977,87,0.2585269794643963,0.25742985673410645,-0.0010971227302898345
har_gcpu_proxy,2014-04-01,USO,energy,0.019492693590433964,0.03323638934186809,0.03254855208947608,84,0.12009213048435274,0.1115736908635554,-0.008518439620797347
har_gcpu_proxy,2014-05-01,DBA,agriculture,0.009521345905334681,0.018996082973654217,0.016224354524319935,76,0.19192338446897894,0.11983240726360656,-0.07209097720537239
har_gcpu_proxy,2014-05-01,GLD,metal,0.013964215851776202,0.021367564205136295,0.021168517332278907,88,0.07890002567909593,0.07568605587004917,-0.0032139698090467572
har_gcpu_proxy,2014-05-01,UNG,energy,0.068735979919705,0.11791826592481426,0.10661575975028029,72,0.12263100074043076,0.08366605346450573,-0.03896494727592503
har_gcpu_proxy,2014-05-01,USO,energy,0.010154825588034853,0.025705590291844875,0.025209191874985475,85,0.32380293945878025,0.3120820021748585,-0.011720937283921762
har_gcpu_proxy,2014-06-01,DBA,agriculture,0.009433311406525164,0.01306149530558227,0.010414750014629187,77,0.04764435053091809,0.004740434839503038,-0.04290391569141505
har_gcpu_proxy,2014-06-01,GLD,metal,0.019133261497927406,0.022193122872598517,0.021717221074729762,89,0.010479895959693453,0.007695229257671521,-0.002784666702021932
har_gcpu_proxy,2014-06-01,UNG,energy,0.06887207097186386,0.10259318207203373,0.08752289444461689,73,0.06983309714808716,0.02655315870181285,-0.04327993844627431
har_gcpu_proxy,2014-06-01,USO,energy,0.010933867972957752,0.018508932830594356,0.017558750923277286,86,0.11712299659490233,0.09638925168335288,-0.020733744911549445
har_gcpu_proxy,2014-07-01,DBA,agriculture,0.012286511471470186,0.01198898469848284,0.011196775140009836,78,0.0003029321373950733,0.004449680775736153,0.00414674863834108
har_gcpu_proxy,2014-07-01,GLD,metal,0.017587134585332644,0.02212510889483513,0.022356435779139535,90,0.024440293417444137,0.026616465697028246,0.00217617227958411
har_gcpu_proxy,2014-07-01,UNG,energy,0.06464232327734008,0.10069783323905368,0.09465535419756672,74,0.08519846453852242,0.06429614003198236,-0.02090232450654006
har_gcpu_proxy,2014-07-01,USO,energy,0.022393998576807343,0.015371517864648951,0.015257404527291575,87,0.08057348598221337,0.08401819517856701,0.003444709196353646
har_gcpu_proxy,2014-08-01,DBA,agriculture,0.016179612527904702,0.01300031019333682,0.012815687894817952,79,0.02577713714411556,0.02940297955885174,0.00362584241473618
har_gcpu_proxy,2014-08-01,GLD,metal,0.006948609125311354,0.023966273975870433,0.024376723816916468,91,0.5280388859490897,0.5401382059820192,0.012099320032929572
har_gcpu_proxy,2014-08-01,UNG,energy,0.06551120934823601,0.09662866757322605,0.0938612383269571,75,0.06662287100949449,0.05755431690145829,-0.009068554108036198
har_gcpu_proxy,2014-08-01,USO,energy,0.01870298986459968,0.021653804444669765,0.021702993334485297,88,0.01022542804329718,0.010536855668576095,0.000311427625278915
har_gcpu_proxy,2014-09-01,DBA,agriculture,0.015377574800253086,0.015506599708025653,0.014086750927396486,80,3.480979246450744e-05,0.003958334983015677,0.003923525190551169
har_gcpu_proxy,2014-09-01,GLD,metal,0.011597817878272312,0.01906328785869171,0.01853887048883406,92,0.1053323908067838,0.0946473017980114,-0.010685089008772408
har_gcpu_proxy,2014-09-01,UNG,energy,0.07914267989077632,0.09570820986402231,0.07632863899085256,76,0.01696809584186809,0.0006633489151985916,-0.0163047469266695
har_gcpu_proxy,2014-09-01,USO,energy,0.048465557145522156,0.022058659753412764,0.020858428804607258,89,0.4099734434827147,0.4804525796972865,0.0704791362145718
har_gcpu_proxy,2014-10-01,DBA,agriculture,0.017439394420946518,0.016075862496788537,0.011395001382974638,81,0.0034058148231428387,0.10488559123770558,0.10147977641456274
har_gcpu_proxy,2014-10-01,GLD,metal,0.018022705894413706,0.018332910928269747,0.01755902626533321,93,0.00014479006248024895,0.0003426434393591915,0.00019785337687894256
har_gcpu_proxy,2014-10-01,UNG,energy,0.06593006912138193,0.10473790236495577,0.08412007544297266,77,0.09234313982171782,0.027412038327410126,-0.0649311014943077
har_gcpu_proxy,2014-10-01,USO,energy,0.05228229973350685,0.04426561354868013,0.03905559073406175,90,0.014654428242565576,0.04699181034081312,0.03233738209824755
har_gcpu_proxy,2014-11-01,DBA,agriculture,0.005545592127506511,0.01803020632493266,0.017074198425552765,82,0.48661738510084973,0.4493587617926631,-0.037258623308186634
har_gcpu_proxy,2014-11-01,GLD,metal,0.0492346901581224,0.02011630550537128,0.019593907485060343,94,0.5524338581299388,0.5913752747306871,0.038941416600748235
har_gcpu_proxy,2014-11-01,UNG,energy,0.2547910162266294,0.09542793435102731,0.08660815233071287,78,0.6879112471689681,0.8628328824281044,0.1749216352591363
har_gcpu_proxy,2014-11-01,USO,energy,0.16391303943210297,0.05363421996470815,0.053964557637742,91,0.9389792201673266,0.9264116878841213,-0.012567532283205285
har_gcpu_proxy,2014-12-01,DBA,agriculture,0.012480987173856413,0.01027190356388566,0.008879512205970082,83,0.020266680067776655,0.06513394882601165,0.04486726875823499
har_gcpu_proxy,2014-12-01,GLD,metal,0.05202094787939979,0.04043120188194084,0.038868098851527096,95,0.03460884098756911,0.046924377174601295,0.012315536187032183
har_gcpu_proxy,2014-12-01,UNG,energy,0.32069617560988956,0.20391168455222808,0.17122979052034637,79,0.11991373682783002,0.2454116986277417,0.12549796179991168
har_gcpu_proxy,2014-12-01,USO,energy,0.20230947103831284,0.13782746191518058,0.143720958538213,92,0.08404993918665982,0.06572969016890573,-0.018320249017754087
har_gcpu_proxy,2015-01-01,DBA,agriculture,0.01082878805213223,0.014516143618404894,0.012322283365999248,84,0.039035662238951385,0.00799832539537304,-0.031037336843578345
har_gcpu_proxy,2015-01-01,GLD,metal,0.038330998365664726,0.05370513652777424,0.05249222463020049,96,0.050980305871881626,0.04462853289573565,-0.006351772976145975
har_gcpu_proxy,2015-01-01,UNG,energy,0.39864568358948793,0.2554028265151914,0.22758149180960277,80,0.11561971113766889,0.1910966326130792,0.0754769214754103
har_gcpu_proxy,2015-01-01,USO,energy,0.3055858016462031,0.19265715373409106,0.1853208767342016,93,0.1248454007120321,0.14881327866106808,0.023967877949035987
har_gcpu_proxy,2015-02-01,DBA,agriculture,0.014139249285698064,0.013050962344138944,0.012970243119061222,85,0.0032947925094726216,0.003833033050312906,0.0005382405408402846
har_gcpu_proxy,2015-02-01,GLD,metal,0.019916259767430465,0.05504670085961011,0.055105356974757234,97,0.37845206123841013,0.37913194405787864,0.0006798828194685136
har_gcpu_proxy,2015-02-01,UNG,energy,0.19374130107197055,0.30828001320547693,0.30151199758719494,81,0.09294357933096387,0.08485184922556077,-0.008091730105403094
har_gcpu_proxy,2015-02-01,USO,energy,0.2756076963683278,0.29599032764000033,0.310192156588659,94,0.0024858212890737086,0.006719836348899388,0.00423401505982568
har_gcpu_proxy,2015-03-01,DBA,agriculture,0.013344081576176349,0.015390541571460262,0.01380806915785179,86,0.009711498267084062,0.0005775436051547178,-0.009133954661929344
har_gcpu_proxy,2015-03-01,GLD,metal,0.018696095905583552,0.04039727337805005,0.03926179588244962,98,0.23325345128051844,0.21812774728468742,-0.015125703995831019
har_gcpu_proxy,2015-03-01,UNG,energy,0.12390092806978038,0.2078957224463644,0.19357055572809415,82,0.11353066274172963,0.08624127743335741,-0.027289385308372216
har_gcpu_proxy,2015-03-01,USO,energy,0.20951582624591883,0.2952695802334209,0.31041083785121765,95,0.052664199139804246,0.06806041079154967,0.015396211651745428
har_gcpu_proxy,2015-04-01,DBA,agriculture,0.011376537193840167,0.014886201426543214,0.012993270057890915,87,0.03311533827571633,0.008449960354531605,-0.024665377921184728
har_gcpu_proxy,2015-04-01,GLD,metal,0.0268789641376542,0.0317378797961935,0.030414358450583177,99,0.013071779387570537,0.007329873070709647,-0.00574190631686089
har_gcpu_proxy,2015-04-01,UNG,energy,0.13537909926396635,0.15827149123456347,0.14572657611160947,83,0.011592849747962486,0.0026470069206563362,-0.00894584282730615
har_gcpu_proxy,2015-04-01,USO,energy,0.15976056246081324,0.25231208506860603,0.26188456682067207,96,0.09017687156744714,0.10426952652788701,0.014092654960439877
har_gcpu_proxy,2015-05-01,DBA,agriculture,0.01231735815608242,0.01373880167198716,0.011990434641869689,88,0.005752596560050227,0.00036507878088998247,-0.005387517779160245
har_gcpu_proxy,2015-05-01,GLD,metal,0.013365492956960013,0.03099811352747039,0.02962116999846659,100,0.27242128816369937,0.24702728988181044,-0.02539399828188893
har_gcpu_proxy,2015-05-01,UNG,energy,0.11173659721809096,0.15964655875974937,0.14374822403186957,84,0.056717889866847004,0.02922670504703917,-0.027491184819807835
har_gcpu_proxy,2015-05-01,USO,energy,0.09241897771081714,0.1946864507042155,0.20279657381156221,97,0.21976475316719646,0.24159361251423572,0.021828859347039264
har_gcpu_proxy,2015-06-01,DBA,agriculture,0.020537329090454304,0.014098134836517276,0.012152684516613022,89,0.08053920775988788,0.1652476941958736,0.08470848643598572
har_gcpu_proxy,2015-06-01,GLD,metal,0.008653952765498192,0.024927432511088348,0.02417418258852796,101,0.40511854935042857,0.38525230791523324,-0.01986624143519533
har_gcpu_proxy,2015-06-01,UNG,energy,0.14004075525786222,0.1424868607873722,0.13209272232994265,85,0.00014906548297677347,0.0017407333168115713,0.0015916678338347978
har_gcpu_proxy,2015-06-01,USO,energy,0.056278581190223505,0.12456497197387552,0.12202749236393337,98,0.24631443930027475,0.23512826109511886,-0.011186178205155883
har_gcpu_proxy,2015-07-01,DBA,agriculture,0.015714437135462247,0.018735924444835204,0.018091055327703054,90,0.01459586923486711,0.00946798982306496,-0.00512787941180215
har_gcpu_proxy,2015-07-01,GLD,metal,0.015994864311653617,0.020094249897237865,0.01990076018442104,102,0.02415811604964846,0.022221564026280394,-0.0019365520233680655
har_gcpu_proxy,2015-07-01,UNG,energy,0.08095159597430528,0.1610122824935164,0.15430489025862332,86,0.1903958438586726,0.16970012229377418,-0.020695721564898406
har_gcpu_proxy,2015-07-01,USO,energy,0.14016112647317963,0.0796484312952518,0.08123198859648123,99,0.19457715968413591,0.17995896579399373,-0.014618193890142184
har_gcpu_proxy,2015-08-01,DBA,agriculture,0.023560700224244804,0.017248569758669723,0.01593576905385541,91,0.05410009688707107,0.08746515006211686,0.03336505317504579
har_gcpu_proxy,2015-08-01,GLD,metal,0.017710681788099564,0.019941417294783433,0.01927904292884171,103,0.00676645016139954,0.003500128435582228,-0.0032663217258173116
har_gcpu_proxy,2015-08-01,UNG,energy,0.07059003002574424,0.12021646720059984,0.11178471430049777,87,0.11959611454220909,0.09116786689887779,-0.028428247643331295
har_gcpu_proxy,2015-08-01,USO,energy,0.3123824884092204,0.12173017192571144,0.12354799244128133,100,0.6237663803379625,0.6008316285875388,-0.0229347517504237
har_gcpu_proxy,2015-09-01,DBA,agriculture,0.012071848839308244,0.021939910681188536,0.01999157865744373,92,0.14765442850960886,0.10828161992196139,-0.03937280858764747
har_gcpu_proxy,2015-09-01,GLD,metal,0.017794878755152947,0.021559360324862952,0.02040745453170929,104,0.017289293396829608,0.00896888785961325,-0.008320405537216358
har_gcpu_proxy,2015-09-01,UNG,energy,0.07779231050181165,0.10969527518025808,0.09763604044035819,88,0.05283108280882409,0.023962247864394826,-0.028868834944429267
har_gcpu_proxy,2015-09-01,USO,energy,0.1949609561987681,0.2386424201336151,0.24898785469903725,101,0.01912547855544089,0.027618725306487457,0.008493246751046568
har_gcpu_proxy,2015-10-01,DBA,agriculture,0.008115810696650919,0.0158132814005712,0.014192560856264804,93,0.1802635733271205,0.13073938666724882,-0.04952418665987168
har_gcpu_proxy,2015-10-01,GLD,metal,0.017725501829736593,0.023941246886803807,0.023041284652795088,105,0.040973447307818045,0.031576330836321276,-0.00939711647149677
har_gcpu_proxy,2015-10-01,UNG,energy,0.12334752793270752,0.11173954132248286,0.10638913117955602,89,0.005049160532604624,0.011497330329944155,0.006448169797339531
har_gcpu_proxy,2015-10-01,USO,energy,0.13604795972844685,0.2038876253228114,0.19186437827424854,102,0.07183085003727152,0.05286528504039367,-0.01896556499687785
har_gcpu_proxy,2015-11-01,DBA,agriculture,0.013808045028658844,0.012550251278690947,0.013027036576572455,94,0.004709895113813145,0.0017284260913581484,-0.0029814690224549967
har_gcpu_proxy,2015-11-01,GLD,metal,0.01574230476277817,0.024271725139967167,0.02478687981697719,106,0.08154658901309642,0.0890691639291934,0.00752257491609698
har_gcpu_proxy,2015-11-01,UNG,energy,0.1294483637157342,0.14520102055369452,0.14285006830673128,90,0.006348455496710814,0.004696962902432267,-0.0016514925942785474
har_gcpu_proxy,2015-11-01,USO,energy,0.10080212925023294,0.1671318400976424,0.17171742114831592,103,0.10875290051048303,0.11971405830894621,0.010961157798463184
har_gcpu_proxy,2015-12-01,DBA,agriculture,0.013150447594011162,0.014975206777531709,0.014533050450693565,95,0.008088137294011144,0.004834525652734012,-0.003253611641277132
har_gcpu_proxy,2015-12-01,GLD,metal,0.027737329180452453,0.023428525432022933,0.023408905476377112,107,0.015087901879053511,0.015242397649389838,0.000154495770336327
har_gcpu_proxy,2015-12-01,UNG,energy,0.31644362949906124,0.14977561230542,0.14744182778011958,91,0.36477788557736557,0.3825155751813534,0.017737689603987805
har_gcpu_proxy,2015-12-01,USO,energy,0.1697426369256228,0.12131803775496303,0.11963380547271879,104,0.06328627672869458,0.06900383885447003,0.005717562125775455
har_gcpu_proxy,2016-01-01,DBA,agriculture,0.01173009850044859,0.014796479751796083,0.014855128056748247,96,0.024994023214590433,0.02582001335107642,0.0008259901364859878
har_gcpu_proxy,2016-01-01,GLD,metal,0.022623370437994558,0.029976024269512038,0.029931441424693825,108,0.03612991875885241,0.03576567601836578,-0.0003642427404866311
har_gcpu_proxy,2016-01-01,UNG,energy,0.2141621715822165,0.2515696406805398,0.24603471998376517,92,0.012290035875613503,0.009194203804439693,-0.0030958320711738097
har_gcpu_proxy,2016-01-01,USO,energy,0.43735093162771177,0.1572217113325406,0.15878447069295298,105,0.7586674767581052,0.7411802521735513,-0.017487224584553873
har_gcpu_proxy,2016-02-01,DBA,agriculture,0.004631744666898804,0.014444657853557575,0.014250660800206197,97,0.4580455411297031,0.4488893042328579,-0.009156236896845193
har_gcpu_proxy,2016-02-01,GLD,metal,0.06069830093972338,0.03011312168326649,0.029844852194911536,109,0.31472144857180107,0.32389131984562036,0.009169871273819297
har_gcpu_proxy,2016-02-01,UNG,energy,0.288184503266602,0.20285740916211004,0.2015975203778248,93,0.06952837099949694,0.07217653088789633,0.002648159888399393
har_gcpu_proxy,2016-02-01,USO,energy,0.39091480230791265,0.3315676026663256,0.3294708297428638,106,0.014331821069372364,0.015491088093925187,0.0011592670245528236
har_gcpu_proxy,2016-03-01,DBA,agriculture,0.009790768249395364,0.009012808552179079,0.009120813636534414,98,0.0035239339228998467,0.002572470817308714,-0.0009514631055911327
har_gcpu_proxy,2016-03-01,GLD,metal,0.033291885663274005,0.050106667735075404,0.048855161856811574,110,0.07326066340271109,0.06498684155516643,-0.00827382184754466
har_gcpu_proxy,2016-03-01,UNG,energy,0.15559694628453566,0.24608333819349437,0.23911079326665818,94,0.0906949731733151,0.08038961684870283,-0.01030535632461227
har_gcpu_proxy,2016-03-01,USO,energy,0.19423243116002142,0.3543999567407215,0.3630990743966493,107,0.14943053022321973,0.16054975698717588,0.011119226763956158
har_gcpu_proxy,2016-04-01,DBA,agriculture,0.022273798705011977,0.01181108030640084,0.011193778715951334,99,0.25146629787918817,0.30178443620151696,0.05031813832232879
har_gcpu_proxy,2016-04-01,GLD,metal,0.026803717360280695,0.04434504309481567,0.04158184453710778,111,0.10789582817431276,0.08372450911225626,-0.024171319062056495
har_gcpu_proxy,2016-04-01,UNG,energy,0.2560210207355218,0.17388448730344105,0.159449419814947,95,0.0854942875647855,0.13212384811068634,0.04662956054590084
har_gcpu_proxy,2016-04-01,USO,energy,0.1660792941979769,0.23818723984737503,0.24715973552419906,108,0.05785534406081938,0.06952073383151691,0.011665389770697532
har_gcpu_proxy,2016-05-01,DBA,agriculture,0.015477818240452931,0.01851626843326976,0.016488814182484036,100,0.015145553881082296,0.001960257120041664,-0.013185296761040632
har_gcpu_proxy,2016-05-01,GLD,metal,0.01783113038609922,0.04267976941294184,0.03833441540239801,112,0.2905680131812116,0.23054903233716328,-0.06001898084404833
har_gcpu_proxy,2016-05-01,UNG,energy,0.14167115598011015,0.23075595792989476,0.20556538608301297,96,0.10179577781281224,0.06143366446577425,-0.04036211334703799
har_gcpu_proxy,2016-05-01,USO,energy,0.07808039019725996,0.19519705024553333,0.19840906862389054,109,0.3162786665837176,0.32612432902879873,0.009845662445081116
har_gcpu_proxy,2016-06-01,DBA,agriculture,0.027792730125056397,0.01700029870111021,0.014803880730599532,101,0.14329418712721553,0.2475097737501648,0.10421558662294927
har_gcpu_proxy,2016-06-01,GLD,metal,0.04970873259741353,0.02991979271883605,0.027538951925415417,113,0.1537392328751932,0.21445437825934954,0.060715145384156344
har_gcpu_proxy,2016-06-01,UNG,energy,0.14042364441867358,0.16668996075084075,0.15627787734774706,97,0.0138958050609157,0.005522812053065929,-0.008372993007849772
har_gcpu_proxy,2016-06-01,USO,energy,0.12842576748768125,0.10537293677293841,0.10080706257827617,110,0.020928516594422852,0.03183325814785576,0.010904741553432906
har_gcpu_proxy,2016-07-01,DBA,agriculture,0.02543805806581006,0.0237997928861289,0.023028137141566336,102,0.0022657471466804857,0.005121565779465431,0.0028558186327849455
har_gcpu_proxy,2016-07-01,GLD,metal,0.023228592245848247,0.04141071718511089,0.04016230052300909,114,0.13908767167773028,0.1259128835708787,-0.013174788106851576
har_gcpu_proxy,2016-07-01,UNG,energy,0.21384954496243283,0.1652529423467644,0.16213481451874162,98,0.03627863070666448,0.042116765955495516,0.005838135248831033
har_gcpu_proxy,2016-07-01,USO,energy,0.15942067511404695,0.13458815401965935,0.13415542380542114,111,0.015180420454250942,0.01578075674047308,0.0006003362862221362
har_gcpu_proxy,2016-08-01,DBA,agriculture,0.008544733419152887,0.023696876401683158,0.023271681048815503,103,0.3806129224750734,0.36909511728956135,-0.011517805185512042
har_gcpu_proxy,2016-08-01,GLD,metal,0.009736689867082099,0.03404639737622759,0.034393394261856704,115,0.5378059833636732,0.5450609807144018,0.007254997350728543
har_gcpu_proxy,2016-08-01,UNG,energy,0.1280993808271186,0.2053002671645889,0.2076650720042915,99,0.09562835142821502,0.0999758635774195,0.00434751214920448
har_gcpu_proxy,2016-08-01,USO,energy,0.1354037250944004,0.1527308874804744,0.15114905252719174,112,0.006967622103659643,0.0058347166500827274,-0.0011329054535769156
har_gcpu_proxy,2016-09-01,DBA,agriculture,0.009589121061823512,0.014242628221671683,0.015047266081571786,104,0.06887929224492084,0.08783375006516403,0.018954457820243187
har_gcpu_proxy,2016-09-01,GLD,metal,0.010656569821922632,0.026454465471646135,0.025793233815581077,116,0.312075265594014,0.2970893093184528,-0.014985956275561207
har_gcpu_proxy,2016-09-01,UNG,energy,0.09537052539885169,0.15858890278855695,0.15035653013817088,100,0.10991524049777324,0.08953563414434718,-0.02037960635342606
har_gcpu_proxy,2016-09-01,USO,energy,0.1494142697907342,0.14525644014617153,0.1527118306301766,113,0.0004020150103163367,0.0002365479413215521,-0.00016546706899478458
har_gcpu_proxy,2016-10-01,DBA,agriculture,0.004770186003687698,0.013640078975570524,0.012392176933523841,105,0.40034550040611583,0.3396153548453902,-0.060730145560725646
har_gcpu_proxy,2016-10-01,GLD,metal,0.019644871959101563,0.01894566838584298,0.018665282135395762,117,0.0006647110661446298,0.0013308116667132275,0.0006661006005685977
har_gcpu_proxy,2016-10-01,UNG,energy,0.14035719751454753,0.13513436664242673,0.1322823316742415,101,0.0007281760507131807,0.0017905940179525626,0.0010624179672393819
har_gcpu_proxy,2016-10-01,USO,energy,0.07333901840177495,0.1562491983553156,0.15018034457386586,114,0.22573150563459965,0.20508375069422735,-0.020647754940372298
har_gcpu_proxy,2016-11-01,DBA,agriculture,0.005839164160459582,0.008778747991763813,0.0088396032169089,106,0.0728938505647343,0.07522290906547546,0.0023290585007411657
har_gcpu_proxy,2016-11-01,GLD,metal,0.02665443998917655,0.021304099005421732,0.021308156177311854,118,0.02708514281802854,0.027037342460825675,-4.780035720286513e-05
har_gcpu_proxy,2016-11-01,UNG,energy,0.23200220986748782,0.16117820901564475,0.1571504696474182,102,0.07517798814467902,0.08676303700190702,0.011585048857227997
har_gcpu_proxy,2016-11-01,USO,energy,0.2098546081518649,0.09677272657664306,0.09807901916714855,115,0.39448074522798704,0.3790068385497638,-0.015473906678223237
har_gcpu_proxy,2016-12-01,DBA,agriculture,0.010754160304126587,0.009126365944374965,0.008733764242503836,107,0.014236619626484925,0.023235423300315805,0.00899880367383088
har_gcpu_proxy,2016-12-01,GLD,metal,0.012175003895192663,0.027575854978246203,0.029752563149590325,119,0.25906515208881076,0.3027388681847625,0.04367371609595172
har_gcpu_proxy,2016-12-01,UNG,energy,0.27406228635319335,0.2148057469871908,0.23433550028180825,103,0.03223976645029225,0.012927972456139525,-0.019311793994152726
har_gcpu_proxy,2016-12-01,USO,energy,0.060190982766232436,0.18769691280760267,0.17632160842256664,116,0.4579877370228296,0.4161575219976221,-0.04183021502520745
har_gcpu_proxy,2017-01-01,DBA,agriculture,0.012464704130551174,0.01204623739137837,0.01376752221825562,108,0.0005897580903055921,0.004781559773616273,0.004191801683310681
har_gcpu_proxy,2017-01-01,GLD,metal,0.014997804254159794,0.022727449306189657,0.025489107339889724,120,0.075567867296636,0.1187479198877941,0.04318005259115809
har_gcpu_proxy,2017-01-01,UNG,energy,0.29351140360135863,0.24037031232731243,0.2733574920498998,104,0.021344303993760194,0.0025912472026290434,-0.01875305679113115
har_gcpu_proxy,2017-01-01,USO,energy,0.06384633867172779,0.08809190016080205,0.08885898686319732,117,0.04667103571296716,0.04908447401193761,0.0024134382989704495
har_gcpu_proxy,2017-02-01,DBA,agriculture,0.005356988377804295,0.013640043949917673,0.015269113429155262,109,0.3273477451388991,0.39826831752314606,0.07092057238424698
har_gcpu_proxy,2017-02-01,GLD,metal,0.007758172924503917,0.022946654782507098,0.026793052485722512,121,0.42252133794804614,0.5289548880860417,0.1064335501379956
har_gcpu_proxy,2017-02-01,UNG,energy,0.19598641641330827,0.25498596091694725,0.34454829904043227,105,0.03177963396929684,0.13301024284788232,0.10123060887858548
