date,AGG,CTA,DBMF,KMLM,SPY,^VIX
2020-02-24,95.85896301269531,,18.940465927124023,,293.89215087890625,25.030000686645508
2020-02-25,96.02528381347656,,18.59885597229004,,284.98651123046875,27.850000381469727
2020-02-26,95.92552185058594,,18.588069915771484,,283.9382629394531,27.559999465942383
2020-02-27,95.94215393066406,,18.10405731201172,,271.18609619140625,39.15999984741211
2020-02-28,96.64901733398438,,18.0076847076416,,270.0467529296875,40.11000061035156
2020-03-02,96.61485290527344,,18.37590789794922,,281.741455078125,33.41999816894531
2020-03-03,97.2731704711914,,18.503923416137695,,273.6745300292969,36.81999969482422
2020-03-04,97.19815826416016,,18.76570701599121,,285.1778869628906,31.989999771118164
2020-03-05,97.49815368652344,,18.683002471923828,,275.6980895996094,39.619998931884766
2020-03-06,98.2148208618164,,18.846256256103516,,271.1405029296875,41.939998626708984
2020-03-09,98.0898208618164,,18.277376174926758,,249.9659881591797,54.459999084472656
2020-03-10,96.98152160644531,,18.459331512451172,,262.900390625,47.29999923706055
2020-03-11,95.59819793701172,,18.178852081298828,,250.08447265625,53.900001525878906
2020-03-12,91.77325439453125,,17.469018936157227,,226.1570587158203,75.47000122070312
2020-03-13,93.21488952636719,,17.940078735351562,,245.49037170410156,57.83000183105469
2020-03-16,94.77317810058594,,17.893335342407227,,218.6279296875,82.69000244140625
2020-03-17,92.3232650756836,,17.483400344848633,,230.43211364746094,75.91000366210938
2020-03-18,88.8066635131836,,17.27267837524414,,218.7646484375,76.44999694824219
2020-03-19,90.78996276855469,,17.50568962097168,,219.2294921875,72.0
2020-03-20,91.68995666503906,,17.770355224609375,,209.781982421875,66.04000091552734
2020-03-23,93.86487579345703,,17.978199005126953,,204.4182586669922,61.59000015258789
2020-03-24,94.63987731933594,,18.2061824798584,,222.93923950195312,61.66999816894531
2020-03-25,95.60652923583984,,18.089672088623047,,226.27664184570312,63.95000076293945
2020-03-26,95.89817810058594,,18.18244743347168,,239.4888916015625,61.0
2020-03-27,96.30648803710938,,18.2486572265625,,232.35557556152344,65.54000091552734
2020-03-30,96.39824676513672,,18.350849151611328,,239.90147399902344,57.08000183105469
2020-03-31,96.139892578125,,18.242177963256836,,236.32568359375,53.540000915527344
2020-04-01,95.8133316040039,,18.263769149780273,,225.6898193359375,57.060001373291016
2020-04-02,95.95527648925781,,18.28607940673828,,230.89773559570312,50.90999984741211
2020-04-03,96.02210235595703,,18.173812866210938,,227.56028747558594,46.79999923706055
2020-04-06,96.48977661132812,,18.412738800048828,,242.84461975097656,45.2400016784668
2020-04-07,96.62335205078125,,18.28175926208496,,243.0922088623047,46.70000076293945
2020-04-08,96.7152328491211,,18.26664924621582,,251.2524871826172,43.349998474121094
2020-04-09,97.91781616210938,,18.343650817871094,,255.07582092285156,41.66999816894531
2020-04-13,97.45850372314453,,18.350130081176758,,252.74693298339844,41.16999816894531
2020-04-14,97.50862884521484,,18.409141540527344,,260.201171875,37.7599983215332
2020-04-15,97.90950012207031,,18.476072311401367,,254.67239379882812,40.84000015258789
2020-04-16,98.03475952148438,,18.53508186340332,,255.90098571777344,40.11000061035156
2020-04-17,97.91781616210938,,18.505578994750977,,262.8143310546875,38.150001525878906
2020-04-20,97.7758560180664,,18.60201072692871,,258.1839599609375,43.83000183105469
2020-04-21,97.82595825195312,,18.671104431152344,,250.3448028564453,45.40999984741211
2020-04-22,97.82595825195312,,18.76609992980957,,255.90098571777344,41.97999954223633
2020-04-23,98.05979919433594,,18.76609992980957,,255.8826904296875,41.380001068115234
2020-04-24,98.00968170166016,,18.837345123291016,,259.4493408203125,35.93000030517578
2020-04-27,97.55872344970703,,18.81575584411621,,263.190185546875,33.290000915527344
2020-04-28,97.94287109375,,18.873329162597656,,261.9798278808594,33.56999969482422
2020-04-29,98.00968170166016,,18.81215476989746,,268.83819580078125,31.229999542236328
2020-04-30,97.79256439208984,,18.646636962890625,,266.3351135253906,34.150001525878906
2020-05-01,97.79757690429688,,18.585460662841797,,259.2842712402344,37.189998626708984
2020-05-04,97.88125610351562,,18.585460662841797,,259.99951171875,35.970001220703125
2020-05-05,97.80593872070312,,18.56243324279785,,262.40167236328125,33.61000061035156
2020-05-06,97.41262817382812,,18.50269889831543,,260.6229248046875,34.119998931884766
2020-05-07,97.7138671875,,18.50269889831543,,263.767822265625,31.440000534057617
2020-05-08,97.45448303222656,,18.50269889831543,,268.1322021484375,27.979999542236328
2020-05-11,97.16156768798828,,18.51349449157715,,268.18719482421875,27.56999969482422
2020-05-12,97.41262817382812,,18.509897232055664,,262.8418273925781,33.040000915527344
2020-05-13,97.57162475585938,,18.59625816345215,,258.1932067871094,35.279998779296875
2020-05-14,97.87287902832031,,18.58905792236328,,261.28314208984375,32.61000061035156
2020-05-15,97.93148803710938,,18.585460662841797,,262.48419189453125,31.889999389648438
2020-05-18,97.7892074584961,,18.265926361083984,,270.47943115234375,29.299999237060547
2020-05-19,97.89800262451172,,18.252975463867188,,267.70123291015625,30.530000686645508
2020-05-20,98.14906311035156,,18.171649932861328,,272.24884033203125,27.989999771118164
2020-05-21,98.22439575195312,,18.225627899169922,,270.36944580078125,29.530000686645508
2020-05-22,98.27457427978516,,18.293996810913086,,270.88287353515625,28.15999984741211
2020-05-26,98.11557006835938,,18.07089614868164,,274.22027587890625,28.010000228881836
2020-05-27,98.25782012939453,,18.15509796142578,,278.3003234863281,27.6200008392334
2020-05-28,98.19086456298828,,18.038515090942383,,277.78680419921875,28.59000015258789
2020-05-29,98.45030975341797,,18.07089614868164,,279.0247497558594,27.510000228881836
2020-06-01,98.39495849609375,,17.998931884765625,,280.1524963378906,28.229999542236328
2020-06-02,98.47881317138672,,17.8693904876709,,282.47222900390625,26.84000015258789
