date,delivery_month,expiry,bdays_to_expiry,calendar_days_to_expiry,ret,abs_ret,r2,month,year,near_expiry_5bd,far_expiry_15bd,log_abs_ret,lag_log_abs_ret,bucket
2023-09-19,2023-10,2023-09-27,6,8,0.043048298248920876,0.043048298248920876,0.001853155982128044,9,2023,0,0,-3.145409349079332,-3.464879612717201,mid_6_14bd
2023-09-20,2023-10,2023-09-27,5,7,-0.04121708936058387,0.04121708936058387,0.0016988484553583558,9,2023,1,0,-3.188878056836144,-3.145409349079332,near_0_5bd
2023-09-21,2023-10,2023-09-27,4,6,-0.04604974046030737,0.04604974046030737,0.0021205785964616693,9,2023,1,0,-3.0780114369245926,-3.188878056836144,near_0_5bd
2023-09-22,2023-10,2023-09-27,3,5,0.010291758055027352,0.010291758055027352,0.0001059202838632204,9,2023,1,0,-4.57631473249195,-3.0780114369245926,near_0_5bd
2023-09-25,2023-10,2023-09-27,2,2,0.0007580951965906554,0.0007580951965906554,5.747083270938245e-07,9,2023,1,0,-7.183383364730436,-4.57631473249195,near_0_5bd
2023-09-26,2023-10,2023-09-27,1,1,0.00642115916034058,0.00642115916034058,4.1231284962425746e-05,9,2023,1,0,-5.048000900012366,-7.183383364730436,near_0_5bd
2023-09-27,2023-10,2023-09-27,0,0,0.039857690269850095,0.039857690269850095,0.001588635473647303,9,2023,1,0,-3.222414822994982,-5.048000900012366,near_0_5bd
2023-09-28,2023-11,2023-10-27,21,29,0.06342991061232986,0.06342991061232986,0.0040233535602881565,9,2023,0,1,-2.7578039872620215,-3.222414822994982,far_15plus_bd
2023-09-29,2023-11,2023-10-27,20,28,-0.005447760452086495,0.005447760452086495,2.9678093943317656e-05,9,2023,0,1,-5.212367136159509,-2.7578039872620215,far_15plus_bd
2023-10-02,2023-11,2023-10-27,19,25,-0.03085701203244205,0.03085701203244205,0.0009521551915702734,10,2023,0,1,-3.478358853031959,-5.212367136159509,far_15plus_bd
2023-10-03,2023-11,2023-10-27,18,24,0.03766206778185505,0.03766206778185505,0.0014184313496050445,10,2023,0,1,-3.279075299117147,-3.478358853031959,far_15plus_bd
2023-10-04,2023-11,2023-10-27,17,23,0.004398590052101778,0.004398590052101778,1.934759444644872e-05,10,2023,0,1,-5.426243912375382,-3.279075299117147,far_15plus_bd
2023-10-05,2023-11,2023-10-27,16,22,0.06660424673186983,0.06660424673186983,0.004436125682719794,10,2023,0,1,-2.7089719247809505,-5.426243912375382,far_15plus_bd
2023-10-06,2023-11,2023-10-27,15,21,0.05290291643631898,0.05290291643631898,0.0027987185674681492,10,2023,0,1,-2.9392779081452933,-2.7089719247809505,far_15plus_bd
2023-10-09,2023-11,2023-10-27,14,18,0.011319712311552328,0.011319712311552328,0.00012813588681630936,10,2023,0,0,-4.481121283138005,-2.9392779081452933,mid_6_14bd
2023-10-10,2023-11,2023-10-27,13,17,0.00177568618811972,0.00177568618811972,3.1530614386791413e-06,10,2023,0,0,-6.333005341848213,-4.481121283138005,mid_6_14bd
2023-10-11,2023-11,2023-10-27,12,16,-0.001479472373952138,0.001479472373952138,2.188838505287575e-06,10,2023,0,0,-6.515394070541247,-6.333005341848213,mid_6_14bd
2023-10-12,2023-11,2023-10-27,11,15,-0.009820043626344725,0.009820043626344725,9.643325682331365e-05,10,2023,0,0,-4.6232278866674275,-6.515394070541247,mid_6_14bd
2023-10-13,2023-11,2023-10-27,10,14,-0.03282970739502,0.03282970739502,0.001077789687642631,10,2023,0,0,-3.4163910004872493,-4.6232278866674275,mid_6_14bd
2023-10-16,2023-11,2023-10-27,9,11,-0.04003689741029999,0.04003689741029999,0.001602953154242886,10,2023,0,0,-3.2179288381442026,-3.4163910004872493,mid_6_14bd
2023-10-17,2023-11,2023-10-27,8,10,-0.009696252943818777,0.009696252943818777,9.401732115051431e-05,10,2023,0,0,-4.635912635250133,-3.2179288381442026,mid_6_14bd
2023-10-18,2023-11,2023-10-27,7,9,-0.0074979982715461775,0.0074979982715461775,5.621997808010947e-05,10,2023,0,0,-4.892985831154153,-4.635912635250133,mid_6_14bd
2023-10-19,2023-11,2023-10-27,6,8,-0.03293162275628217,0.03293162275628217,0.0010844917773620815,10,2023,0,0,-3.413291539355445,-4.892985831154153,mid_6_14bd
2023-10-20,2023-11,2023-10-27,5,7,-0.01980942107960855,0.01980942107960855,0.00039241316350923955,10,2023,1,0,-3.9215471625859935,-3.413291539355445,near_0_5bd
2023-10-23,2023-11,2023-10-27,4,4,0.009270517417398491,0.009270517417398491,8.594249318628879e-05,10,2023,1,0,-4.680808221603067,-3.9215471625859935,near_0_5bd
2023-10-24,2023-11,2023-10-27,3,3,0.015262238701344093,0.015262238701344093,0.00023293593017680543,10,2023,1,0,-4.18230804095608,-4.680808221603067,near_0_5bd
2023-10-25,2023-11,2023-10-27,2,2,0.013041493877702266,0.013041493877702266,0.00017008056256214568,10,2023,1,0,-4.339542492479202,-4.18230804095608,near_0_5bd
2023-10-26,2023-11,2023-10-27,1,1,0.06557618756873906,0.06557618756873906,0.0043002363760504475,10,2023,1,0,-2.724527393987851,-4.339542492479202,near_0_5bd
2023-10-27,2023-11,2023-10-27,0,0,-0.01567920240485395,0.01567920240485395,0.0002458373880523778,10,2023,1,0,-4.15535635567036,-2.724527393987851,near_0_5bd
2023-10-30,2023-12,2023-11-28,21,29,0.05772012129450242,0.05772012129450242,0.003331612402252072,10,2023,0,1,-2.852132118818477,-4.15535635567036,far_15plus_bd
2023-10-31,2023-12,2023-11-28,20,28,0.06440800743325462,0.06440800743325462,0.004148391421522182,10,2023,0,1,-2.7425017886762992,-2.852132118818477,far_15plus_bd
2023-11-01,2023-12,2023-11-28,19,27,-0.022917989781844953,0.022917989781844953,0.0005252342556407496,11,2023,0,1,-3.775789463942701,-2.7425017886762992,far_15plus_bd
2023-11-02,2023-12,2023-11-28,18,26,-0.006316436414570557,0.006316436414570557,3.989736897931295e-05,11,2023,0,1,-5.064441783719643,-3.775789463942701,far_15plus_bd
2023-11-03,2023-12,2023-11-28,17,25,0.012308791819685487,0.012308791819685487,0.00015150635606035637,11,2023,0,1,-4.397360250408427,-5.064441783719643,far_15plus_bd
2023-11-06,2023-12,2023-11-28,16,22,-0.07408613670497907,0.07408613670497907,0.005488755651868848,11,2023,0,1,-2.6025133554742093,-4.397360250408427,far_15plus_bd
2023-11-07,2023-12,2023-11-28,15,21,-0.03873058507322985,0.03873058507322985,0.001500058220114695,11,2023,0,1,-3.2510998600541026,-2.6025133554742093,far_15plus_bd
2023-11-08,2023-12,2023-11-28,14,20,-0.01088712579702475,0.01088712579702475,0.00011852950812024178,11,2023,0,0,-4.520082459968567,-3.2510998600541026,mid_6_14bd
2023-11-09,2023-12,2023-11-28,13,19,-0.021149335215120295,0.021149335215120295,0.0004472943800415274,11,2023,0,0,-3.8560995242007796,-4.520082459968567,mid_6_14bd
2023-11-10,2023-12,2023-11-28,12,18,-0.0026341461260066257,0.0026341461260066257,6.938725813155714e-06,11,2023,0,0,-5.938816642736436,-3.8560995242007796,mid_6_14bd
2023-11-13,2023-12,2023-11-28,11,15,0.05266065223920243,0.05266065223920243,0.002773144294258216,11,2023,0,0,-2.9438677498041566,-5.938816642736436,mid_6_14bd
2023-11-14,2023-12,2023-11-28,10,14,-0.02887717089807556,0.02887717089807556,0.000833890999076662,11,2023,0,0,-3.5446693015173993,-2.9438677498041566,mid_6_14bd
2023-11-15,2023-12,2023-11-28,9,13,0.026685227202091384,0.026685227202091384,0.000712101350827238,11,2023,0,0,-3.623607681792306,-3.5446693015173993,mid_6_14bd
2023-11-16,2023-12,2023-11-28,8,12,-0.0409526256634301,0.0409526256634301,0.0016771175487290339,11,2023,0,0,-3.195314933812884,-3.623607681792306,mid_6_14bd
2023-11-17,2023-12,2023-11-28,7,11,-0.03387902784731113,0.03387902784731113,0.001147788527878883,11,2023,0,0,-3.3849295872590957,-3.195314933812884,mid_6_14bd
2023-11-20,2023-12,2023-11-28,6,8,-0.02670479423515718,0.02670479423515718,0.0007131460351420841,11,2023,0,0,-3.6228747245670476,-3.3849295872590957,mid_6_14bd
2023-11-21,2023-12,2023-11-28,5,7,-0.012570002734914161,0.012570002734914161,0.00015800496875574948,11,2023,1,0,-4.37636248749206,-3.6228747245670476,near_0_5bd
2023-11-22,2023-12,2023-11-28,4,6,0.017761260210937758,0.017761260210937758,0.0003154623642806408,11,2023,1,0,-4.030679285386127,-4.37636248749206,near_0_5bd
2023-11-23,2023-12,2023-11-28,3,5,0.012690940457141796,0.012690940457141796,0.00016105996968671842,11,2023,1,0,-4.366788096641417,-4.030679285386127,near_0_5bd
2023-11-24,2023-12,2023-11-28,2,4,-0.02729483513276362,0.02729483513276362,0.0007450080249247472,11,2023,1,0,-3.6010211476689955,-4.366788096641417,near_0_5bd
2023-11-27,2023-12,2023-11-28,1,1,-0.02159762103889736,0.02159762103889736,0.0004664572345398218,11,2023,1,0,-3.8351258071217167,-3.6010211476689955,near_0_5bd
2023-11-28,2023-12,2023-11-28,0,0,-0.032002665872835075,0.032002665872835075,0.0010241706229683228,11,2023,1,0,-3.4419048242176413,-3.8351258071217167,near_0_5bd
2023-11-29,2024-01,2023-12-27,20,28,0.0355753709237132,0.0355753709237132,0.0012656070163597785,11,2023,0,1,-3.3360735995937456,-3.4419048242176413,far_15plus_bd
2023-11-30,2024-01,2023-12-27,19,27,-0.0007134695488366595,0.0007134695488366595,5.090387971171864e-07,11,2023,0,1,-7.243970180345585,-3.3360735995937456,far_15plus_bd
2023-12-01,2024-01,2023-12-27,18,26,0.004273455805354645,0.004273455805354645,1.8262424520319314e-05,12,2023,0,1,-5.455098481689429,-7.243970180345585,far_15plus_bd
2023-12-04,2024-01,2023-12-27,17,23,-0.04357983994503447,0.04357983994503447,0.001899202449634822,12,2023,0,1,-3.1331376760159118,-5.455098481689429,far_15plus_bd
2023-12-05,2024-01,2023-12-27,16,22,0.005921568855814618,0.005921568855814618,3.5064977714153645e-05,12,2023,0,1,-5.128984995858837,-3.1331376760159118,far_15plus_bd
2023-12-06,2024-01,2023-12-27,15,21,-0.05343192861289295,0.05343192861289295,0.002854970995293288,12,2023,0,1,-2.9293280823698575,-5.128984995858837,far_15plus_bd
2023-12-07,2024-01,2023-12-27,14,20,0.006208802362351621,0.006208802362351621,3.8549226774743074e-05,12,2023,0,0,-5.081626209251472,-2.9293280823698575,mid_6_14bd
2023-12-08,2024-01,2023-12-27,13,19,-0.0015485672481542563,0.0015485672481542563,2.398060522056046e-06,12,2023,0,0,-6.469779581772278,-5.081626209251472,mid_6_14bd
2023-12-11,2024-01,2023-12-27,12,16,-0.05987426248908394,0.05987426248908394,0.0035849273086117238,12,2023,0,0,-2.8154918393093697,-6.469779581772278,mid_6_14bd
2023-12-12,2024-01,2023-12-27,11,15,-0.050622314643879535,0.050622314643879535,0.00256261873990394,12,2023,0,0,-2.9833430450946867,-2.8154918393093697,mid_6_14bd
2023-12-13,2024-01,2023-12-27,10,14,0.010331529121569918,0.010331529121569918,0.00010674049398984729,12,2023,0,0,-4.572458193138621,-2.9833430450946867,mid_6_14bd
2023-12-14,2024-01,2023-12-27,9,13,0.024117911885373888,0.024117911885373888,0.000581673673710659,12,2023,0,0,-3.7247590206874417,-4.572458193138621,mid_6_14bd
2023-12-15,2024-01,2023-12-27,8,12,0.04055439166880894,0.04055439166880894,0.00164465868362716,12,2023,0,0,-3.2050865437870972,-3.7247590206874417,mid_6_14bd
2023-12-18,2024-01,2023-12-27,7,9,0.004805809819835922,0.004805809819835922,2.3095808024431373e-05,12,2023,0,0,-5.337721654024182,-3.2050865437870972,mid_6_14bd
2023-12-19,2024-01,2023-12-27,6,8,-0.0044043785757169,0.0044043785757169,1.9398550638234028e-05,12,2023,0,0,-5.424929081012836,-5.337721654024182,mid_6_14bd
2023-12-20,2024-01,2023-12-27,5,7,-0.018222846883163696,0.018222846883163696,0.0003320721485272288,12,2023,1,0,-4.005024274246118,-5.424929081012836,near_0_5bd
2023-12-21,2024-01,2023-12-27,4,6,0.0498210213844876,0.0498210213844876,0.0024821341717935707,12,2023,1,0,-2.9992981962159244,-4.005024274246118,near_0_5bd
2023-12-22,2024-01,2023-12-27,3,5,0.014666364383911437,0.014666364383911437,0.0002151022442416659,12,2023,1,0,-4.222130363233155,-2.9992981962159244,near_0_5bd
2023-12-26,2024-01,2023-12-27,1,1,-0.02325684067059258,0.02325684067059258,0.000540880637977329,12,2023,1,0,-3.761112970655321,-4.222130363233155,near_0_5bd
2023-12-27,2024-01,2023-12-27,0,0,0.026699209032716793,0.026699209032716793,0.0007128477629727059,12,2023,1,0,-3.6230838846658755,-3.761112970655321,near_0_5bd
2023-12-28,2024-02,2024-01-29,22,32,-0.023957883777725918,0.023957883777725918,0.0005739801951070226,12,2023,0,1,-3.731416093726356,-3.6230838846658755,far_15plus_bd
2023-12-29,2024-02,2024-01-29,21,31,-0.016959579835878456,0.016959579835878456,0.0002876273482095351,12,2023,0,1,-4.076863460766561,-3.731416093726356,far_15plus_bd
2024-01-02,2024-02,2024-01-29,19,27,0.021252330389981013,0.021252330389981013,0.0004516615470049105,1,2024,0,1,-3.85124167165727,-4.076863460766561,far_15plus_bd
2024-01-03,2024-02,2024-01-29,18,26,0.03820170533936121,0.03820170533936121,0.0014593702908353785,1,2024,0,1,-3.264848945475128,-3.85124167165727,far_15plus_bd
2024-01-04,2024-02,2024-01-29,17,25,0.05576234555906608,0.05576234555906608,0.003109439182248697,1,2024,0,1,-2.8866385150638614,-3.264848945475128,far_15plus_bd
2024-01-05,2024-02,2024-01-29,16,24,0.025202519917066235,0.025202519917066235,0.0006351670101701202,1,2024,0,1,-3.6807716149703373,-2.8866385150638614,far_15plus_bd
2024-01-08,2024-02,2024-01-29,15,21,0.0296293198223867,0.0296293198223867,0.0008778965931372775,1,2024,0,1,-3.518957123584289,-3.6807716149703373,far_15plus_bd
2024-01-09,2024-02,2024-01-29,14,20,0.06809762781638924,0.06809762781638924,0.00463728691421947,1,2024,0,0,-2.6867982155687464,-3.518957123584289,mid_6_14bd
2024-01-10,2024-02,2024-01-29,13,19,-0.0484924095023172,0.0484924095023172,0.0023515137793404237,1,2024,0,0,-3.026327376822274,-2.6867982155687464,mid_6_14bd
2024-01-11,2024-02,2024-01-29,12,18,0.018905338191126064,0.018905338191126064,0.0003574118121208497,1,2024,0,0,-3.9682580591073,-3.026327376822274,mid_6_14bd
2024-01-12,2024-02,2024-01-29,11,17,0.06742024895613598,0.06742024895613598,0.004545489969307355,1,2024,0,0,-2.696795044338375,-3.9682580591073,mid_6_14bd
2024-01-16,2024-02,2024-01-29,9,13,-0.133143342501397,0.133143342501397,0.01772714965244431,1,2024,0,0,-2.0163214572877157,-2.696795044338375,mid_6_14bd
2024-01-17,2024-02,2024-01-29,8,12,-0.010398779981104425,0.010398779981104425,0.00010813462509541815,1,2024,0,0,-4.56597062872163,-2.0163214572877157,mid_6_14bd
2024-01-18,2024-02,2024-01-29,7,11,-0.06217193583809484,0.06217193583809484,0.0038653496058561818,1,2024,0,0,-2.7778354890702355,-4.56597062872163,mid_6_14bd
2024-01-19,2024-02,2024-01-29,6,10,-0.06827803548690115,0.06827803548690115,0.004661890129950532,1,2024,0,0,-2.684152507006559,-2.7778354890702355,mid_6_14bd
2024-01-22,2024-02,2024-01-29,5,7,-0.04050782400262055,0.04050782400262055,0.0016408838054272814,1,2024,1,0,-3.2062354519933898,-2.684152507006559,near_0_5bd
2024-01-23,2024-02,2024-01-29,4,6,0.012733849450348387,0.012733849450348387,0.00016215092182413792,1,2024,1,0,-4.363412992344317,-3.2062354519933898,near_0_5bd
2024-01-24,2024-02,2024-01-29,3,5,0.07506960157313708,0.07506960157313708,0.005635445080349545,1,2024,1,0,-2.589326253933436,-4.363412992344317,near_0_5bd
2024-01-25,2024-02,2024-01-29,2,4,-0.026862678731504594,0.026862678731504594,0.0007216035086320293,1,2024,1,0,-3.6169801377899113,-2.589326253933436,near_0_5bd
2024-01-26,2024-02,2024-01-29,1,3,0.053391363832359436,0.053391363832359436,0.002850637731879379,1,2024,1,0,-2.9300875426353943,-3.6169801377899113,near_0_5bd
2024-01-29,2024-02,2024-01-29,0,0,-0.08540361638673497,0.08540361638673497,0.007293777691932585,1,2024,1,0,-2.460355123597828,-2.9300875426353943,near_0_5bd
2024-01-30,2024-03,2024-02-27,20,28,-0.1813582162469301,0.1813582162469301,0.03289080260026826,1,2024,0,1,-1.7072755943243467,-2.460355123597828,far_15plus_bd
2024-01-31,2024-03,2024-02-27,19,27,0.011012801256610156,0.011012801256610156,0.00012128179151759423,1,2024,0,1,-4.508606132919675,-1.7072755943243467,far_15plus_bd
2024-02-01,2024-03,2024-02-27,18,26,-0.024097529426346284,0.024097529426346284,0.0005806909244536251,2,2024,0,1,-3.7256044600009837,-4.508606132919675,far_15plus_bd
2024-02-02,2024-03,2024-02-27,17,25,0.01404723715103721,0.01404723715103721,0.00019732487157747997,2,2024,0,1,-4.265258360751428,-3.7256044600009837,far_15plus_bd
2024-02-05,2024-03,2024-02-27,16,22,0.001441971396795338,0.001441971396795338,2.0792815091758977e-06,2,2024,0,1,-6.541050821427516,-4.265258360751428,far_15plus_bd
2024-02-06,2024-03,2024-02-27,15,21,-0.035691861274736926,0.035691861274736926,0.0012739089612550654,2,2024,0,1,-3.3328045744851518,-6.541050821427516,far_15plus_bd
2024-02-07,2024-03,2024-02-27,14,20,-0.0211275738774455,0.0211275738774455,0.0004463743779469174,2,2024,0,0,-3.857128942417265,-3.3328045744851518,mid_6_14bd
2024-02-08,2024-03,2024-02-27,13,19,-0.025748050368114662,0.025748050368114662,0.0006629620977589696,2,2024,0,0,-3.659357531460604,-3.857128942417265,mid_6_14bd
2024-02-09,2024-03,2024-02-27,12,18,-0.03719879015138931,0.03719879015138931,0.0013837499887270985,2,2024,0,0,-3.2914521588106322,-3.659357531460604,mid_6_14bd
2024-02-12,2024-03,2024-02-27,11,15,-0.043713734774802185,0.043713734774802185,0.00191089060796175,2,2024,0,0,-3.130070053511639,-3.2914521588106322,mid_6_14bd
2024-02-13,2024-03,2024-02-27,10,14,-0.04571232395462561,0.04571232395462561,0.0020896165613326382,2,2024,0,0,-3.085365470957555,-3.130070053511639,mid_6_14bd
2024-02-14,2024-03,2024-02-27,9,13,-0.04852379617866292,0.04852379617866292,0.002354558795588422,2,2024,0,0,-3.025680350272558,-3.085365470957555,mid_6_14bd
2024-02-15,2024-03,2024-02-27,8,12,-0.017555308330184576,0.017555308330184576,0.00030818885056784796,2,2024,0,0,-4.0423419446432165,-3.025680350272558,mid_6_14bd
2024-02-16,2024-03,2024-02-27,7,11,0.017555308330184618,0.017555308330184618,0.0003081888505678494,2,2024,0,0,-4.042341944643214,-4.0423419446432165,mid_6_14bd
2024-02-20,2024-03,2024-02-27,5,7,-0.020722872155541413,0.020722872155541413,0.0004294374303749136,2,2024,1,0,-3.8764689989570664,-4.042341944643214,near_0_5bd
2024-02-21,2024-03,2024-02-27,4,6,0.117783052465364,0.117783052465364,0.013872847448058688,2,2024,1,0,-2.138902394982024,-3.8764689989570664,near_0_5bd
2024-02-22,2024-03,2024-02-27,3,5,-0.023396221881944092,0.023396221881944092,0.0005473831983491596,2,2024,1,0,-3.755137986660456,-2.138902394982024,near_0_5bd
2024-02-23,2024-03,2024-02-27,2,4,-0.07739990469673122,0.07739990469673122,0.005990745247063075,2,2024,1,0,-2.558756809866508,-3.755137986660456,near_0_5bd
2024-02-26,2024-03,2024-02-27,1,1,0.03433813318794164,0.03433813318794164,0.0011791073908328192,2,2024,1,0,-3.3714696658831804,-2.558756809866508,near_0_5bd
2024-02-27,2024-03,2024-02-27,0,0,-0.026880072197387854,0.026880072197387854,0.0007225382813367835,2,2024,1,0,-3.616332875827026,-3.3714696658831804,near_0_5bd
2024-02-28,2024-04,2024-03-27,20,28,0.15459285326096994,0.15459285326096994,0.023898950279367785,2,2024,0,1,-1.8669539026038953,-3.616332875827026,far_15plus_bd
2024-02-29,2024-04,2024-03-27,19,27,-0.013351320424662099,0.013351320424662099,0.00017825775708199933,2,2024,0,1,-4.316065094658452,-1.8669539026038953,far_15plus_bd
2024-03-01,2024-04,2024-03-27,18,26,-0.013531993120957281,0.013531993120957281,0.00018311483782563519,3,2024,0,1,-4.302624640204067,-4.316065094658452,far_15plus_bd
2024-03-04,2024-04,2024-03-27,17,23,0.04319518173327539,0.04319518173327539,0.001865823724970688,3,2024,0,1,-3.1420031734421383,-4.302624640204067,far_15plus_bd
2024-03-05,2024-04,2024-03-27,16,22,0.021173013157248764,0.021173013157248764,0.00044829648615702923,3,2024,0,1,-3.854980643674122,-3.1420031734421383,far_15plus_bd
2024-03-06,2024-04,2024-03-27,15,21,-0.014410952879860066,0.014410952879860066,0.00020767556290554715,3,2024,0,1,-4.239697355608985,-3.854980643674122,far_15plus_bd
2024-03-07,2024-04,2024-03-27,14,20,-0.05926477110710504,0.05926477110710504,0.0035123130943775526,3,2024,0,0,-2.8257233553633774,-4.239697355608985,mid_6_14bd
2024-03-08,2024-04,2024-03-27,13,19,-0.007176410473117863,0.007176410473117863,5.150086727867575e-05,3,2024,0,0,-4.936816619314996,-2.8257233553633774,mid_6_14bd
2024-03-11,2024-04,2024-03-27,12,16,-0.025815128958034218,0.025815128958034218,0.0006664208831199368,3,2024,0,0,-3.656755828969379,-4.936816619314996,mid_6_14bd
2024-03-12,2024-04,2024-03-27,11,15,-0.02591562138153196,0.02591562138153196,0.0006716194315909165,3,2024,0,0,-3.652870763928817,-3.656755828969379,mid_6_14bd
2024-03-13,2024-04,2024-03-27,10,14,-0.033217760274410965,0.033217760274410965,0.0011034195976482352,3,2024,0,0,-3.4046404941444313,-3.652870763928817,mid_6_14bd
2024-03-14,2024-04,2024-03-27,9,13,0.04884764099317167,0.04884764099317167,0.002386092030597785,3,2024,0,0,-3.0190287208768143,-3.4046404941444313,mid_6_14bd
2024-03-15,2024-04,2024-03-27,8,12,-0.05065870156283188,0.05065870156283188,0.002566304044032065,3,2024,0,0,-2.9826245254083545,-3.0190287208768143,mid_6_14bd
2024-03-18,2024-04,2024-03-27,7,9,0.02859038045884932,0.02859038045884932,0.0008174098547817531,3,2024,0,0,-3.554649989138896,-2.9826245254083545,mid_6_14bd
2024-03-19,2024-04,2024-03-27,6,8,0.023789929425469362,0.023789929425469362,0.000565960742068813,3,2024,0,0,-3.7384508875250058,-3.554649989138896,mid_6_14bd
2024-03-20,2024-04,2024-03-27,5,7,-0.026141458175087,0.026141458175087,0.000683375835519823,3,2024,1,0,-3.6441945363747266,-3.7384508875250058,near_0_5bd
2024-03-21,2024-04,2024-03-27,4,6,-0.009461946741937635,0.009461946741937635,8.952843614726423e-05,3,2024,1,0,-4.660371449503408,-3.6441945363747266,near_0_5bd
2024-03-22,2024-04,2024-03-27,3,5,-0.01436286173206055,0.01436286173206055,0.0002062917971342894,3,2024,1,0,-4.243039828669883,-4.660371449503408,near_0_5bd
2024-03-25,2024-04,2024-03-27,2,2,-0.026880072197387854,0.026880072197387854,0.0007225382813367835,3,2024,1,0,-3.616332875827026,-4.243039828669883,near_0_5bd
2024-03-26,2024-04,2024-03-27,1,1,-0.025079660026752947,0.025079660026752947,0.0006289893470575096,3,2024,1,0,-3.685658246707521,-3.616332875827026,near_0_5bd
2024-03-27,2024-04,2024-03-27,0,0,0.08690555265020734,0.08690555265020734,0.00755257508143796,3,2024,1,0,-2.442921845063263,-3.685658246707521,near_0_5bd
2024-03-28,2024-05,2024-04-26,21,29,0.025856054703814992,0.025856054703814992,0.0006685355648466734,3,2024,0,1,-3.6551718060221603,-2.442921845063263,far_15plus_bd
2024-04-01,2024-05,2024-04-26,19,25,0.041116903074915175,0.041116903074915175,0.0016905997184719689,4,2024,0,1,-3.191311654395375,-3.6551718060221603,far_15plus_bd
2024-04-02,2024-05,2024-04-26,18,24,0.013517359726837996,0.013517359726837996,0.00018271901398474177,4,2024,0,1,-4.303706537706864,-3.191311654395375,far_15plus_bd
2024-04-03,2024-05,2024-04-26,17,23,-0.011342291696614626,0.011342291696614626,0.0001286475809310931,4,2024,0,1,-4.479128749733535,-4.303706537706864,far_15plus_bd
2024-04-04,2024-05,2024-04-26,16,22,-0.03707196970795196,0.03707196970795196,0.0013743309380273075,4,2024,0,1,-3.2948671542121195,-4.479128749733535,far_15plus_bd
2024-04-05,2024-05,2024-04-26,15,21,0.006181485227926008,0.006181485227926008,3.821075962306745e-05,4,2024,0,1,-5.086034947908232,-3.2948671542121195,far_15plus_bd
2024-04-08,2024-05,2024-04-26,14,18,0.03251871877593392,0.03251871877593392,0.0010574670708282776,4,2024,0,0,-3.425908642066428,-5.086034947908232,mid_6_14bd
2024-04-09,2024-05,2024-04-26,13,17,0.015070251539649507,0.015070251539649507,0.00022711248146830835,4,2024,0,0,-4.194966221374709,-3.425908642066428,mid_6_14bd
2024-04-10,2024-05,2024-04-26,12,16,0.006920448993004578,0.006920448993004578,4.7892614264778076e-05,4,2024,0,0,-4.973130139219331,-4.194966221374709,mid_6_14bd
2024-04-11,2024-05,2024-04-26,11,15,-0.06634382527756119,0.06634382527756119,0.004401503152459568,4,2024,0,0,-2.712889512540634,-4.973130139219331,mid_6_14bd
2024-04-12,2024-05,2024-04-26,10,14,0.00339554524662417,0.00339554524662417,1.1529727521871996e-05,4,2024,0,0,-5.684996467877656,-2.712889512540634,mid_6_14bd
2024-04-15,2024-05,2024-04-26,9,11,-0.04565947491684348,0.04565947491684348,0.002084787649681859,4,2024,0,0,-3.086522236777254,-5.684996467877656,mid_6_14bd
2024-04-16,2024-05,2024-04-26,8,10,0.023956745392988282,0.023956745392988282,0.0005739256498244653,4,2024,0,0,-3.7314636089525957,-3.086522236777254,mid_6_14bd
2024-04-17,2024-05,2024-04-26,7,9,-0.011614521324665492,0.011614521324665492,0.00013489710560110943,4,2024,0,0,-4.455413030024824,-3.7314636089525957,mid_6_14bd
2024-04-18,2024-05,2024-04-26,6,8,0.025945506874584644,0.025945506874584644,0.0006731693269791191,4,2024,0,0,-3.651718288273553,-4.455413030024824,mid_6_14bd
2024-04-19,2024-05,2024-04-26,5,7,-0.0028498140186565615,0.0028498140186565615,8.12143994093146e-06,4,2024,1,0,-5.8601507049021215,-3.651718288273553,near_0_5bd
2024-04-22,2024-05,2024-04-26,4,4,0.022016150053743928,0.022016150053743928,0.0004847108631889688,4,2024,1,0,-3.815933581416015,-5.8601507049021215,near_0_5bd
2024-04-23,2024-05,2024-04-26,3,3,0.011657099749672016,0.011657099749672016,0.00013588797457380337,4,2024,1,0,-4.451754083067367,-3.815933581416015,near_0_5bd
2024-04-24,2024-05,2024-04-26,2,2,-0.09183941051249919,0.09183941051249919,0.008434477323283347,4,2024,1,0,-2.387702876554808,-4.451754083067367,near_0_5bd
2024-04-25,2024-05,2024-04-26,1,1,-0.009115824690578039,0.009115824690578039,8.30982597893522e-05,4,2024,1,0,-4.697633705413866,-2.387702876554808,near_0_5bd
2024-04-26,2024-05,2024-04-26,0,0,-0.014760445613920785,0.014760445613920785,0.0002178707547215133,4,2024,1,0,-4.215736523283202,-4.697633705413866,near_0_5bd
2024-04-29,2024-06,2024-05-29,22,30,0.22932023215640493,0.22932023215640493,0.052587768876267454,4,2024,0,1,-1.4726314978689798,-4.215736523283202,far_15plus_bd
2024-04-30,2024-06,2024-05-29,21,29,-0.019398725617362878,0.019398725617362878,0.0003763105555777308,4,2024,0,1,-3.942496356447777,-1.4726314978689798,far_15plus_bd
2024-05-01,2024-06,2024-05-29,20,28,-0.030081296326627184,0.030081296326627184,0.0009048843886903541,5,2024,0,1,-3.503818442168446,-3.942496356447777,far_15plus_bd
2024-05-02,2024-06,2024-05-29,19,27,0.05194010405580334,0.05194010405580334,0.002697774409327679,5,2024,0,1,-2.9576448166044966,-3.503818442168446,far_15plus_bd
