date,news_count,gdelt_total,news_share,log_news_share,news_z
2024-11-23,2886,146949,0.019639466753771716,-3.9302141274543665,1.1465437565919832
2024-11-24,2759,109499,0.025196577137690756,-3.6810471215596143,2.5732631318882624
2024-11-25,2436,144135,0.01690082214590488,-4.08039301054969,0.2546576932707529
2024-11-26,2977,207610,0.014339386349405134,-4.2447452376548185,-0.6901040458157222
2024-11-27,3421,213391,0.016031603957055357,-4.133193257662299,-0.04822989485714008
2024-11-28,3390,212238,0.01597263449523648,-4.136878365098342,-0.06925277991072919
2024-11-29,2865,176134,0.016266024731170586,-4.118676718817549,0.039348902614869015
2024-11-30,1622,128377,0.012634661972160122,-4.371311291791495,-1.4091729647530993
2024-12-01,1836,130167,0.014104957477701721,-4.2612289492295155,-0.7814811392651844
2024-12-02,2626,161424,0.01626771731588859,-4.118572667785419,0.03822776325223387
2024-12-03,3173,207756,0.015272723772117292,-4.181686801583881,-0.32652809597767396
2024-12-04,2672,194927,0.013707695701467728,-4.289797873825175,-0.9487101669892399
2024-12-05,2956,212019,0.01394214669440003,-4.272838890211697,-0.8456760859150954
2024-12-06,2487,167484,0.01484917962312818,-4.20981065949324,-0.47907090648860506
2024-12-07,1325,127697,0.010376124732765845,-4.568247810763665,-2.5403451324606876
2024-12-08,1142,116570,0.009796688684910354,-4.6257108396979225,-2.8427804039778146
2024-12-09,2645,176466,0.014988723040132377,-4.200457157945762,-0.41126165486289773
2024-12-10,2679,191851,0.013963961616045786,-4.27127543852243,-0.8147928823740672
2024-12-11,2890,170161,0.016983915233220303,-4.075488545572187,0.2911032370684482
2024-12-12,2762,184790,0.014946696249797067,-4.203264990202234,-0.43659434969271504
2024-12-13,2872,192184,0.014944011988511011,-4.203444595266916,-0.4394598858264013
2024-12-14,1638,142091,0.011527823718602868,-4.462991711987289,-1.9214972360593567
2024-12-15,1485,116943,0.012698494138169878,-4.36627186434543,-1.3671234628373428
2024-12-16,2460,169765,0.0144906193856213,-4.23425377783356,-0.6204298888019965
2024-12-17,2842,197280,0.014405920519059204,-4.240116009741126,-0.6544126385596952
2024-12-18,3391,240538,0.014097564625963465,-4.261753218078976,-0.7718282146022865
2024-12-19,2654,190728,0.013915104232205025,-4.2747803933959725,-0.8466547932038689
2024-12-20,2053,170707,0.012026454685513775,-4.420646498538509,-1.673129159004149
2024-12-21,1093,107483,0.010169049989300634,-4.588406486333057,-2.6075865337066038
2024-12-22,1033,97987,0.010542214783593741,-4.552367626672651,-2.386094618312369
2024-12-23,2126,169788,0.012521497396753598,-4.38030832008206,-1.4367781233147119
2024-12-24,1605,132293,0.01213216118766677,-4.411895403086235,-1.6047854012703977
2024-12-25,1051,88278,0.011905571036951449,-4.430748834049051,-1.6976210677931567
2024-12-26,1668,142705,0.011688448197330156,-4.449154258474797,-1.783336838651704
2024-12-27,2104,158638,0.013262900439995461,-4.322784582095739,-1.0600014368625597
2024-12-28,1142,107098,0.010663130964163664,-4.540963191909199,-2.2687654544180345
2024-12-29,877,83258,0.010533522304162964,-4.553192506949669,-2.3110676817755054
2024-12-30,1949,124712,0.015628006927962023,-4.158690658484956,-0.12767055080196224
2024-12-31,2834,196478,0.014424006759026456,-4.238861324485387,-0.5620179201090112
2025-01-01,1556,110544,0.014075843103198727,-4.263295205990239,-0.6912067179840238
2025-01-02,2374,166479,0.014260056823983805,-4.250292879152328,-0.6158151751964097
2025-01-03,2008,172746,0.011624002871267641,-4.4546831057021725,-1.7348328064247964
2025-01-04,1257,102004,0.012323046155052742,-4.3962840985935205,-1.3993894926175834
2025-01-05,1045,90987,0.011485157220262235,-4.466699753752165,-1.780118627513289
2025-01-06,2438,159758,0.015260581629714944,-4.182482139191952,-0.22061161592850004
2025-01-07,1917,150772,0.012714562385588836,-4.36500729787778,-1.208503169041026
2025-01-08,2726,177479,0.015359563666687327,-4.176016958782811,-0.1789238951656515
2025-01-09,3581,181403,0.019740577608970085,-3.925078984565475,1.1778625914465575
2025-01-10,3656,155374,0.023530320388224543,-3.7494654601764257,2.1158193965142296
2025-01-11,1983,109738,0.018070312927153765,-4.013484857031888,0.6763377026819742
2025-01-12,1092,70901,0.015401757380008745,-4.173273660488258,-0.184420239041747
2025-01-13,2112,131607,0.01604777861359958,-4.132184843121946,0.035671619415798855
2025-01-14,2078,127172,0.016340074859245747,-4.114134608211586,0.13213208947544464
2025-01-15,2439,150299,0.016227652878595334,-4.121038524143065,0.09314138751136695
2025-01-16,2479,138396,0.017912367409462702,-4.022263887978749,0.6222941438488436
2025-01-17,2349,155773,0.015079635110064004,-4.194410113640435,-0.30274051309778466
2025-01-18,1678,128684,0.013039694134468932,-4.339757178704359,-1.0803619422323423
2025-01-19,1367,110387,0.01238370460289708,-4.391373815544492,-1.3511342063777403
2025-01-20,3107,187476,0.01657278798352856,-4.099993206806856,0.20470101691862017
2025-01-21,4578,212622,0.02153116798826086,-3.8382537197386704,1.6025238895425962
2025-01-22,3302,187993,0.01756448378397068,-4.041876382596255,0.5084321162815316
2025-01-23,3326,195938,0.01697475732119344,-4.076027901887379,0.3262076249040208
2025-01-24,2995,189463,0.01580783583074268,-4.1472495232315465,-0.05324237536442672
2025-01-25,1308,110440,0.011843534951104672,-4.435973134026947,-1.586784600706799
2025-01-26,1272,102184,0.012448132780082987,-4.386184644822546,-1.312485688136732
2025-01-27,1767,138628,0.012746342730184379,-4.36251089321693,-1.1842666512913473
2025-01-28,2875,190351,0.015103676891637028,-4.192817062045824,-0.2832570003148085
2025-01-29,2859,168274,0.016990147022118686,-4.07512168988555,0.3387584919613313
2025-01-30,2182,157324,0.013869466832778215,-4.278065485713047,-0.7283761168212403
2025-01-31,2614,167534,0.015602803013119724,-4.160304700539035,-0.09977053938655847
2025-02-01,1360,92039,0.014776344810352133,-4.214727700518808,-0.3856070785683469
2025-02-02,1233,110377,0.011170805512017903,-4.494451554623051,-1.8684556583198455
2025-02-03,2243,186101,0.012052595096211198,-4.418475281550829,-1.4476031188502165
2025-02-04,2097,162139,0.012933347313107888,-4.3479462401112,-1.064710501693332
2025-02-05,2278,186388,0.012221816855162349,-4.404532657471765,-1.3532739776933749
2025-02-06,3012,202216,0.01489496380108399,-4.206732123092823,-0.30992864377790136
2025-02-07,1999,158384,0.012621224366097585,-4.372375408659188,-1.1725414939263246
2025-02-08,1504,132743,0.011330164302449094,-4.480286702507289,-1.7249451926577328
2025-02-09,1330,115863,0.01147907442410433,-4.467229516419113,-1.6420386603741433
2025-02-10,1738,140672,0.012354981801637853,-4.393695912497901,-1.2502042401900662
2025-02-11,2168,182701,0.011866382778419384,-4.4340458532453315,-1.4473551963254077
2025-02-12,2280,185809,0.012270665037753823,-4.400543821422166,-1.262606922281084
2025-02-13,1475,118550,0.012442007591733445,-4.3866768227196316,-1.186675863798636
2025-02-14,1901,161128,0.011798073581252172,-4.439819016664288,-1.4530436768481465
2025-02-15,1383,138021,0.010020214315212902,-4.603150794810352,-2.2825037586458823
2025-02-16,1390,127452,0.010906066597621064,-4.518436075984803,-1.8168662524997667
2025-02-17,1676,139350,0.012027269465374956,-4.4205787518680655,-1.300259245854195
2025-02-18,1970,153238,0.012855819052715383,-4.353958725574776,-0.9525810965811083
2025-02-19,2846,199733,0.014249022444964028,-4.251066974973991,-0.4266657431836732
2025-02-20,2832,205029,0.013812680157441143,-4.282168256716564,-0.5806784603710886
2025-02-21,2351,174412,0.013479577093319267,-4.30657954688928,-0.698565938592364
2025-02-22,1083,107777,0.010048526123384395,-4.600329309621471,-2.1789805057126914
2025-02-23,1220,116624,0.010460968582795995,-4.560104225894692,-1.9476223241037431
2025-02-24,1557,135066,0.011527697570076852,-4.4630026550082205,-1.4434288081226445
2025-02-25,2072,182279,0.011367189857306656,-4.477024155918003,-1.5006096148224277
2025-02-26,2269,182552,0.012429335203120206,-4.387695858146418,-1.0456277545743229
2025-02-27,1919,172936,0.011096590646250636,-4.501117366830189,-1.5992573514831374
2025-02-28,2058,161894,0.012712021446131419,-4.365207162671469,-0.9135849724273972
2025-03-01,1369,131626,0.010400680716575753,-4.565884021459898,-1.897588133183152
2025-03-02,1057,131604,0.008031670769885414,-4.824362706677972,-3.1442883595898032
2025-03-03,1738,172234,0.010090922814310763,-4.596118990492356,-1.973619443828489
2025-03-04,1804,159421,0.011315949592588179,-4.481542080078349,-1.4024555621905228
2025-03-05,1995,181208,0.011009447706503025,-4.50900149240284,-1.520915427920493
2025-03-06,2337,187926,0.012435745985121803,-4.387180212764438,-0.9288681711057356
2025-03-07,1868,166003,0.011252808684180406,-4.487137520675748,-1.3956231319894645
2025-03-08,1487,109079,0.01363232152843352,-4.295311722873922,-0.47529063953325307
2025-03-09,1423,119609,0.011897098044461537,-4.431460770413734,-1.1194162905882254
2025-03-10,1918,129782,0.014778628777488404,-4.214573143308055,-0.0892310618474972
2025-03-11,1994,171286,0.011641348388076083,-4.453192002487877,-1.215350934514433
2025-03-12,3002,213354,0.014070511919157832,-4.263674024782258,-0.31004229651274257
2025-03-13,2319,163234,0.014206599115380374,-4.25404869589157,-0.2613248697697165
