date,primary_views,all_topic_views,pump_views,anchor_views,saliency_raw_z,saliency21_raw_z,pump_raw_z
2022-03-11,2082.0,3190.0,546.0,11494.0,-0.901425763384764,-2.009994721368506,-1.3605805169203147
2022-03-12,1731.0,2587.0,512.0,8007.0,-0.8780335540102756,-1.9953346478972758,-1.3785896804867244
2022-03-13,1985.0,2896.0,750.0,7374.0,-0.765376729091742,-1.9709503477885433,-1.1803158194531802
2022-03-14,2155.0,3350.0,543.0,13527.0,-0.7530627532844905,-2.0077212445642463,-1.1537577286963225
2022-03-15,2415.0,3625.0,744.0,12194.0,-0.7380923021003081,-1.9091836099916935,-0.8233971562024307
2022-03-16,2117.0,3354.0,453.0,12011.0,-0.8556288722367257,-1.8480745362196755,-0.8340752020396693
2022-03-17,2079.0,3265.0,527.0,9982.0,-0.6841054799161159,-1.4928222244544898,-0.6778030114704098
2022-03-18,2073.0,3157.0,606.0,9560.0,-0.5095848477383291,-1.3024385305089259,-0.4709683959151625
2022-03-19,1799.0,2685.0,539.0,7223.0,-0.39550011048275857,-1.2095853858493837,-0.37397988256635684
2022-03-20,1830.0,2677.0,497.0,6994.0,-0.41813445149652767,-1.1341833687090834,-0.6443348960676976
2022-03-21,2178.0,3425.0,520.0,10994.0,-0.14776470513863924,-1.0291420900561015,-0.48348843676938724
2022-03-22,2321.0,3841.0,535.0,11005.0,-0.056870900677245255,-0.8362889256621748,-0.6602171965937057
2022-03-23,2365.0,4470.0,467.0,10835.0,0.20008711373394697,-0.6104717912931721,-0.542605877277076
2022-03-24,3218.0,4875.0,1616.0,10129.0,0.7285778447181712,-0.34150417196247745,0.7453220835441368
2022-03-25,2106.0,3497.0,616.0,9583.0,0.7519058936677712,-0.20601031747407808,0.7583353613582912
2022-03-26,1703.0,2821.0,548.0,6960.0,0.7468228160112356,-0.13138382413245545,0.790865478407451
2022-03-27,1720.0,2732.0,513.0,6925.0,0.7135739106643857,-0.06192129108674287,0.8146570751042689
2022-03-28,2194.0,3890.0,485.0,10177.0,0.8199466126507166,0.1427990550529414,0.8377341386254026
2022-03-29,2650.0,5953.0,550.0,10933.0,0.9851395853225804,0.502123853230567,0.8536109445056562
2022-03-30,2361.0,4743.0,528.0,10190.0,1.0567444594680417,0.7287480253893852,0.9593519717952814
2022-03-31,2146.0,3678.0,542.0,10110.0,0.5506846192878087,0.8963816767114817,-0.2890140125953574
2022-04-01,2273.0,3974.0,632.0,9405.0,0.6576356535598884,1.0851041059030682,-0.251222882020749
2022-04-02,1644.0,2793.0,402.0,6922.0,0.6314084283173387,1.1602918782514953,-0.442566233191403
2022-04-03,1807.0,2871.0,592.0,7026.0,0.6578506485045169,1.1739102294535475,-0.34313356601606315
2022-04-04,2177.0,3612.0,571.0,10408.0,0.6178803643693181,1.334359656186414,-0.2486081033514639
2022-04-05,2320.0,3624.0,727.0,10339.0,0.5166295051255988,1.4059423029902904,0.019447160512210154
2022-04-06,2080.0,3286.0,591.0,10360.0,0.35211774659123896,1.455584580066783,0.07915376666412058
2022-04-07,1944.0,3092.0,506.0,11005.0,0.14558408028544365,1.3754983426213925,-0.0388955533309212
2022-04-08,2079.0,3086.0,462.0,10107.0,-0.03511068460255457,1.3282138933883747,-0.31177268290014576
2022-04-09,1785.0,2523.0,599.0,7178.0,0.008774051995583454,1.2958256337988523,-0.08315739929163629
2022-04-10,1755.0,2548.0,555.0,6710.0,0.01734682183475367,1.277518804938879,-0.10673675359727232
2022-04-11,1987.0,2996.0,602.0,10208.0,-0.05829322191649253,1.247358291763187,-0.053689352828055356
2022-04-12,2869.0,3901.0,486.0,10265.0,0.23232733805028147,1.267874244310254,-0.3542113071392214
2022-04-13,2359.0,3383.0,464.0,9389.0,0.47749866643757,1.1921834041298052,-0.4460990175107035
2022-04-14,2755.0,3913.0,1278.0,9014.0,1.0876880812661194,1.117255469459699,0.6633783704858396
2022-04-15,2174.0,3350.0,911.0,7561.0,1.4172165206182885,1.1706463625744588,1.3405585522916124
2022-04-16,2182.0,3087.0,878.0,6394.0,1.669915129193139,1.2072100131914403,1.6588502021182376
2022-04-17,2020.0,2892.0,878.0,6246.0,1.812018974549434,1.2356189340701147,1.9617464229871004
2022-04-18,2216.0,3359.0,729.0,9021.0,2.0170450975924017,1.2086844920885746,2.1241011294193806
2022-04-19,2142.0,3182.0,626.0,10008.0,1.6941897805582173,0.926904520361323,2.2067818002063806
2022-04-20,2200.0,3258.0,622.0,10714.0,1.4419333924554811,0.7273759109788843,2.167096811641953
2022-04-21,2620.0,3761.0,854.0,10094.0,1.2404039079739373,0.7288866122458011,1.6881894622226352
2022-04-22,2129.0,3097.0,691.0,10045.0,0.9319087550726759,0.5939122792064732,1.2875223621912484
2022-04-23,2598.0,3452.0,1483.0,7851.0,0.9450404641530973,0.6243781789811419,1.650132936638913
2022-04-24,3100.0,3998.0,1740.0,7254.0,1.2691548791860146,0.7351853332880509,2.154958718753011
2022-04-25,3153.0,4462.0,1699.0,11339.0,1.3766737433576572,0.7843265359158111,2.532057566532005
2022-04-26,3433.0,4981.0,1514.0,12233.0,1.6000686282745848,0.8487577175060028,2.7744732444161935
2022-04-27,3634.0,4893.0,1106.0,11932.0,1.9285026057649413,0.9490136604096994,2.8256835394671036
2022-04-28,2947.0,4125.0,1002.0,10475.0,1.956894023077736,1.0682871257856583,2.7659757125165068
2022-04-29,2514.0,3529.0,859.0,9984.0,2.0408130722048137,1.1078488566226985,2.744324459587243
2022-04-30,1964.0,2829.0,692.0,7379.0,1.8551617903483861,1.1208984107309137,2.3463518640456726
2022-05-01,2039.0,2924.0,620.0,6611.0,1.557107831893124,1.1523477928821253,1.8050219090433424
2022-05-02,2545.0,3598.0,886.0,9715.0,1.490140267975614,1.2212152950889883,1.4387911238296096
2022-05-03,2447.0,3436.0,848.0,9246.0,1.4277648112406933,1.2044306924978598,1.204914007737326
2022-05-04,2377.0,3296.0,857.0,10599.0,1.109773287727061,1.1408736714321457,1.121820541844743
2022-05-05,2378.0,3360.0,943.0,12243.0,0.7315521385480618,0.9565444747398915,0.9789726975280688
2022-05-06,2288.0,3188.0,1013.0,13297.0,0.3501448616899377,0.7247134149068167,0.8962981504229445
2022-05-07,1942.0,2707.0,888.0,8357.0,0.26296783443976673,0.6165986579363041,0.9656571654768247
2022-05-08,2751.0,3450.0,1635.0,7586.0,0.4541108195107849,0.6263584549425394,1.4776661083416316
2022-05-09,3072.0,4287.0,1572.0,15029.0,0.20503965980267966,0.5069087499892462,1.53873131084903
2022-05-10,2175.0,3593.0,574.0,16592.0,-0.4581891891419126,0.323206988613779,1.064643346134408
2022-05-11,2247.0,3697.0,541.0,14137.0,-0.7560624114285082,0.2542107830885727,0.7538683388840166
2022-05-12,2718.0,4447.0,978.0,15104.0,-0.8227579612431514,0.15816447747568138,0.6504449520342094
2022-05-13,3498.0,4979.0,1657.0,11903.0,-0.29786372123654803,0.281892847413932,1.00321741263847
2022-05-14,2210.0,3245.0,1086.0,7732.0,-0.16385984717646065,0.27090217633892333,1.1023597579530358
2022-05-15,1920.0,2849.0,672.0,6981.0,-0.4031233544278289,0.17449041318165795,0.6596352758574251
2022-05-16,2232.0,3742.0,599.0,11602.0,-0.4520859573671273,0.10090182319354116,0.2695223801405065
2022-05-17,2394.0,3642.0,834.0,11031.0,0.05064196500228832,0.012999176202291858,0.6518764951229404
2022-05-18,2578.0,3790.0,860.0,14002.0,0.1768984780526413,-0.16083904569496024,0.8206497149719675
2022-05-19,2523.0,5063.0,638.0,15878.0,0.04634304109732348,-0.2361077214400634,0.5908983670777381
2022-05-20,1967.0,3743.0,475.0,12804.0,-0.5920241361611134,-0.29823842678092594,-0.18096123762921743
2022-05-21,1649.0,3114.0,459.0,8451.0,-0.8619055776542176,-0.2966668362965206,-0.6665886111075544
2022-05-22,1531.0,2557.0,518.0,7369.0,-1.0387129721589796,-0.35051953254666113,-0.7981364066043991
2022-05-23,2011.0,3366.0,579.0,10714.0,-1.0474346806715369,-0.3980309825746299,-0.7645013359311059
2022-05-24,1881.0,2996.0,523.0,11414.0,-1.2786147039279376,-0.5032503922427575,-1.0288669549592877
2022-05-25,1865.0,2992.0,391.0,10072.0,-1.2681046689647708,-0.5093214913552712,-1.2683990070565494
2022-05-26,1838.0,2993.0,539.0,9823.0,-1.0662365474028732,-0.46210796423893785,-1.058741599172425
2022-05-27,1712.0,2758.0,501.0,8225.0,-0.7679976697641239,-0.3359743318701127,-0.7846875796518357
2022-05-28,1358.0,2117.0,374.0,5838.0,-0.6585312449914474,-0.30982929752191213,-0.7198743241082614
2022-05-29,1540.0,2302.0,564.0,5713.0,-0.4899271641381831,-0.36467638562091603,-0.5740903103961517
2022-05-30,1842.0,2716.0,480.0,7384.0,-0.24019714098273628,-0.27121061584165035,-0.47913716399828854
2022-05-31,1913.0,2886.0,494.0,8623.0,0.06421233036615608,-0.0691450085773794,-0.33960340303031655
2022-06-01,1686.0,2787.0,442.0,8603.0,0.12557934557620234,0.02860004620583589,-0.19768775580459202
2022-06-02,1685.0,2803.0,404.0,8120.0,0.23066559113298615,0.10145325520163571,-0.23175022002934434
2022-06-03,1488.0,2395.0,382.0,7820.0,0.14780912656636852,-0.04369419213633236,-0.339207693614644
2022-06-04,1321.0,2057.0,410.0,5448.0,0.16654185324910223,-0.09681758203097947,-0.27781997622961935
2022-06-05,1383.0,2253.0,419.0,5882.0,0.0545904806072776,-0.12515868407694716,-0.4561907703839224
2022-06-06,1821.0,2851.0,439.0,8483.0,-0.09207147972459073,-0.1097210681729071,-0.5799946441904053
2022-06-07,1859.0,2995.0,443.0,8545.0,-0.11191255461702115,-0.08870817964578512,-0.6359811703413968
2022-06-08,1779.0,2954.0,441.0,7566.0,0.06696157620655373,0.0718393554236196,-0.56505817498016
2022-06-09,1677.0,2622.0,409.0,7192.0,0.17933887552814495,0.1291150759667778,-0.4926780521159683
2022-06-10,1540.0,2398.0,421.0,8217.0,0.16308331812918414,0.15269544610420852,-0.4695028414754857
2022-06-11,1239.0,1962.0,415.0,6718.0,-0.0341244456088821,0.07276706714292422,-0.5437235089974898
2022-06-12,1317.0,2070.0,419.0,6188.0,-0.10501291388686845,0.058544717763374284,-0.5574051506059937
2022-06-13,2171.0,3244.0,504.0,14877.0,-0.6219744845801911,-0.14751583012287373,-0.8699792329648482
2022-06-14,2419.0,3466.0,543.0,14474.0,-0.9130207772675015,-0.21719501854704892,-1.075381995214727
2022-06-15,2026.0,3021.0,515.0,12615.0,-1.2388589031113595,-0.32194866936815925,-1.2363601981602548
2022-06-16,2252.0,3247.0,607.0,13389.0,-1.4618765636189233,-0.4362953619962565,-1.3024819080557974
2022-06-17,1824.0,2761.0,540.0,11141.0,-1.5340432401595088,-0.5537656163460155,-1.2923720712433742
2022-06-18,1604.0,2411.0,554.0,8055.0,-1.4413981250919965,-0.5992651994927659,-1.1960361595958056
2022-06-19,1813.0,2764.0,693.0,7602.0,-1.303080109691771,-0.6066897613805421,-0.9901520875160194
2022-06-20,1977.0,2873.0,638.0,10212.0,-1.009239858528369,-0.6917321560600879,-0.6615115369541827
2022-06-21,2079.0,3216.0,592.0,10755.0,-0.8466700394620112,-0.7226170302049394,-0.44447727350837085
2022-06-22,1936.0,2933.0,503.0,10735.0,-0.720255093699362,-0.7760894813637224,-0.3612137250464359
2022-06-23,1732.0,2760.0,501.0,9277.0,-0.5949102549465274,-0.8148842270029856,-0.24776441535165558
2022-06-24,1496.0,2293.0,393.0,8052.0,-0.46248647619882555,-0.8249692775297105,-0.21536131677033632
2022-06-25,1409.0,2075.0,497.0,6181.0,-0.3755115182224245,-0.8392770790441061,-0.16584018197810624
2022-06-26,1523.0,2182.0,526.0,5838.0,-0.3436599393502361,-0.8356241714384285,-0.22153755767789404
2022-06-27,2024.0,2939.0,534.0,8857.0,-0.1829458651152278,-0.8271851434103357,-0.2429383144968631
2022-06-28,2053.0,3000.0,501.0,9019.0,-0.01503909750979947,-0.8337072188285153,-0.22790680259622934
2022-06-29,1783.0,2656.0,535.0,8902.0,0.10233535480518922,-0.9134026788784947,-0.08384324464347714
2022-06-30,1608.0,2362.0,537.0,8806.0,0.0878384021998328,-0.9971281758959946,-0.01880152146457189
2022-07-01,1556.0,2219.0,484.0,8211.0,0.09140304681465587,-1.0112631852775815,0.05537729008256262
2022-07-02,1464.0,2094.0,510.0,5918.0,0.13631056478638448,-0.9571133088520001,0.0787215248299216
2022-07-03,1391.0,1966.0,514.0,5692.0,0.07061832238505567,-0.9482233629056322,0.06945310725681095
2022-07-04,1540.0,2173.0,617.0,6598.0,0.05471238227915641,-0.7737312011303595,0.28180735167956783
2022-07-05,1652.0,2442.0,542.0,8729.0,-0.1597217374386778,-0.6887618325247038,0.32712149497168447
2022-07-06,1729.0,2584.0,496.0,8752.0,-0.19896353897093863,-0.5996270403856071,0.2869613117492956
2022-07-07,1863.0,2925.0,542.0,8113.0,0.021764114151574924,-0.4341818364939961,0.3252874662235842
2022-07-08,2488.0,3442.0,1310.0,7330.0,0.6855851965729657,-0.1857072610675646,1.1061621137864879
2022-07-09,1602.0,2296.0,731.0,5028.0,0.8795659166647528,-0.07996626086145724,1.3311185560326224
2022-07-10,1578.0,2282.0,761.0,5449.0,1.011680082110755,-0.06461421804497822,1.5180962771002282
2022-07-11,1800.0,2603.0,584.0,8382.0,0.8938966438340084,-0.03314481969506532,1.3417208867578843
2022-07-12,1709.0,2592.0,530.0,8666.0,0.9237166296933118,-0.04122361987649985,1.318581804715929
2022-07-13,1898.0,2648.0,721.0,8220.0,1.083482383894253,0.025111629843443412,1.5033962784650006
2022-07-14,1852.0,2689.0,607.0,7944.0,1.084904350943304,0.066611963593504,1.5396612899144526
2022-07-15,1754.0,2608.0,520.0,7313.0,0.6369231808498478,0.13992096545844934,0.9091963655588411
2022-07-16,1585.0,2247.0,540.0,5570.0,0.5360731682692644,0.18511802150039083,0.6915295239388399
2022-07-17,1534.0,2238.0,557.0,5603.0,0.4756979329113236,0.19119751772760954,0.48271291169412067
2022-07-18,2000.0,3154.0,610.0,8213.0,0.6126611682626241,0.24881556587037584,0.5079451460973087
2022-07-19,1991.0,2899.0,660.0,8842.0,0.7457364257846072,0.22507488136477996,0.6031521901046457
2022-07-20,2031.0,3095.0,639.0,14092.0,0.0027230239598601486,-0.029156200571927422,0.10404421395323364
2022-07-21,1892.0,2841.0,582.0,10222.0,-0.2762458689738914,-0.05035594068702453,-0.07765477026255738
2022-07-22,1808.0,2861.0,640.0,8226.0,-0.3655294328226602,0.05053081171409934,-0.03217184906202678
2022-07-23,1555.0,2367.0,611.0,5521.0,-0.38108036587560434,0.11190307825225221,0.02923475891016382
2022-07-24,1582.0,2428.0,633.0,5237.0,-0.3092089317851826,0.2152002343875885,0.11466954885496275
2022-07-25,1901.0,2932.0,677.0,7557.0,-0.2884082276042433,0.28404167891823967,0.20827857286929377
2022-07-26,1890.0,2791.0,562.0,8045.0,-0.24762909352834525,0.38382902045703404,0.16558890847088936
2022-07-27,1935.0,2895.0,563.0,8176.0,0.5012169712009098,0.47083310824029506,0.5032399112479314
2022-07-28,1880.0,2820.0,558.0,8365.0,0.7608572993330814,0.42300296487081385,0.6112992916549815
2022-07-29,1868.0,2699.0,601.0,7368.0,0.9226690541056825,0.2676072707399645,0.6360556521857196
2022-07-30,1619.0,2335.0,615.0,5722.0,0.9250998797540962,0.222175208475899,0.6183141255771663
2022-07-31,1574.0,2163.0,548.0,5616.0,0.857667869119475,0.18225472950804833,0.5035553779229457
2022-08-01,2069.0,3017.0,647.0,8828.0,0.7652377435633956,0.22865759102155983,0.3742449542041227
2022-08-02,2716.0,3756.0,622.0,9722.0,0.9939414545195081,0.37936119600864954,0.3046584331777298
2022-08-03,3931.0,5351.0,712.0,9694.0,1.8068107244110834,0.7848196868285876,0.33187008051612943
2022-08-04,2663.0,4055.0,674.0,9249.0,2.0247249396379425,0.9422798546026714,0.3725874152391134
2022-08-05,2230.0,3467.0,603.0,7647.0,2.1021219750609004,1.0695934671623424,0.3463930669218684
2022-08-06,1634.0,2745.0,506.0,5775.0,2.05240878179001,1.1418064793295517,0.23637093764171496
2022-08-07,1743.0,2824.0,702.0,5731.0,2.0618518779090094,1.233639855580532,0.35807352479176296
2022-08-08,2150.0,4313.0,667.0,8011.0,2.1489940366547,1.4414803362071706,0.4242580141168935
2022-08-09,2212.0,4590.0,652.0,8261.0,2.072191251110017,1.7572483705851656,0.5466657308412479
2022-08-10,2063.0,3479.0,608.0,8162.0,1.408359605039825,2.2010998618721964,0.5586193601143519
2022-08-11,2210.0,3676.0,585.0,7532.0,1.397425579058239,2.486193100773969,0.5998925767598333
2022-08-12,1992.0,3542.0,624.0,6977.0,1.3497919553036604,2.625006239345767,0.6615673828407299
2022-08-13,1797.0,3064.0,604.0,5377.0,1.4557644887284313,2.676198253505959,0.7702068392226287
2022-08-14,1646.0,2717.0,574.0,6035.0,1.3453862752137047,2.5978967957832193,0.618145556121395
2022-08-15,2090.0,3861.0,576.0,7498.0,1.3617628249113742,2.6693536892028087,0.563767028023385
2022-08-16,2346.0,5957.0,515.0,8439.0,1.3771031674487986,3.001011441343545,0.4088050721809798
2022-08-17,2736.0,7700.0,587.0,8253.0,1.6411515231534914,3.4910658520504882,0.371327687980952
2022-08-18,2267.0,6311.0,576.0,7482.0,1.641485180683116,3.7717062854179977,0.35653938004382674
2022-08-19,2481.0,7725.0,664.0,7309.0,1.7785364948043194,4.078737637764886,0.36490405895245154
2022-08-20,1713.0,4311.0,591.0,6201.0,1.6176566440654674,3.9779549248871127,0.28720217926267505
2022-08-21,1543.0,3235.0,490.0,6194.0,1.5413877196928916,3.8000866538211833,0.19459527174099475
2022-08-22,1877.0,4599.0,571.0,9858.0,1.1678130092351138,3.6660197319515837,0.015312867733428166
2022-08-23,1661.0,3866.0,508.0,9722.0,0.7364222367040856,3.4787522161559847,-0.07843788026383261
2022-08-24,1818.0,3493.0,555.0,8782.0,0.27084794742537927,3.2051919403976465,-0.14016103991318746
2022-08-25,1874.0,3216.0,522.0,9128.0,-0.08985269081161243,3.0056522604523197,-0.305549725307742
2022-08-26,1678.0,2866.0,521.0,9007.0,-0.6629433695166126,2.788869790222319,-0.5700366595752723
2022-08-27,1409.0,2312.0,521.0,7179.0,-0.9129812111346928,2.6048726716544217,-0.7056623676404816
2022-08-28,1506.0,2531.0,630.0,6005.0,-0.8994696462926745,2.4892565935554853,-0.5276820838563084
2022-08-29,1718.0,3128.0,622.0,8632.0,-0.8406787102134279,2.313795363625771,-0.37511626589180147
2022-08-30,1766.0,3173.0,539.0,8359.0,-0.6252528650088589,2.1549909677896317,-0.229740005297689
2022-08-31,1801.0,3359.0,543.0,7848.0,-0.519656974614379,2.104821905071792,-0.1568986050705249
2022-09-01,1885.0,3290.0,462.0,8261.0,-0.4039643929728121,2.0069225572884166,-0.13923763590697708
2022-09-02,1683.0,2929.0,466.0,7426.0,-0.20476630931013606,1.9108633371583337,-0.0548165805792925
2022-09-03,1352.0,2228.0,462.0,5461.0,-0.01330819260098334,1.8180634171711958,0.04521037642922478
2022-09-04,2418.0,4326.0,1556.0,5832.0,0.510333229395631,1.8898371294268106,1.1479128601861268
2022-09-05,4877.0,6877.0,3694.0,7075.0,2.187166667497673,2.044297519026511,3.774753810438048
2022-09-06,3487.0,5449.0,2211.0,10171.0,2.5990585453691963,1.9181418823001999,4.337478808125772
2022-09-07,2845.0,4195.0,1495.0,10755.0,2.5623011945168974,1.603151792404761,4.2261077083961585
2022-09-08,2169.0,3483.0,937.0,9471.0,2.4536236800668734,1.3521062759837064,4.03930241052252
2022-09-09,1751.0,2680.0,609.0,8573.0,2.283915060140597,0.9847221978978999,3.7567610247262095
2022-09-10,1455.0,2248.0,507.0,5861.0,2.212543105426274,0.849905332492532,3.5331247613219956
2022-09-11,1445.0,2187.0,497.0,6023.0,1.826714583976664,0.7765057493109182,2.9882512234548373
2022-09-12,1862.0,2784.0,614.0,9053.0,0.5385778264848309,0.669568241574646,1.5167274848119459
2022-09-13,1794.0,2770.0,623.0,12706.0,-0.39683304271387676,0.5034505989050627,0.4805615200350257
2022-09-14,1870.0,2760.0,581.0,11700.0,-0.9258706942231479,0.3659171405438901,-0.20964836420383165
2022-09-15,1855.0,2938.0,595.0,9932.0,-1.11747310221561,0.31943782541906585,-0.5048436349155323
2022-09-16,1680.0,2847.0,552.0,9837.0,-1.2637106938337568,0.29032510303402964,-0.6124643280996366
2022-09-17,1369.0,2203.0,513.0,6694.0,-1.3663393095353022,0.29147332392286107,-0.6404426135244472
2022-09-18,1464.0,2236.0,592.0,6096.0,-1.3470662028189668,0.2637702493288443,-0.5537393373184407
2022-09-19,1627.0,2583.0,583.0,8807.0,-1.426129634923527,0.21574083230499366,-0.559285557527443
2022-09-20,1755.0,2872.0,582.0,9199.0,-1.1209372462178215,0.16673293760112284,-0.403705343411301
2022-09-21,1793.0,2710.0,574.0,12274.0,-1.1972587780457857,-0.003150730262295032,-0.43428764854741775
2022-09-22,1702.0,2678.0,547.0,11038.0,-1.3537459454804555,-0.1250777732776017,-0.5263001053566794
2022-09-23,1569.0,2464.0,467.0,10907.0,-1.4813895736482954,-0.2534825674369328,-0.6484020880977794
2022-09-24,1397.0,2044.0,604.0,7202.0,-1.4954007704392553,-0.31544246571583984,-0.5931328763663603
2022-09-25,1380.0,2022.0,616.0,7880.0,-1.6722443290753497,-0.5440374453525431,-0.6659845734448693
2022-09-26,1733.0,2607.0,600.0,13368.0,-1.9646597337572038,-1.0410684230967362,-0.8768219549280418
2022-09-27,1646.0,2559.0,457.0,11690.0,-2.1751305839200823,-1.316928271157019,-1.1006431582821992
2022-09-28,2160.0,4051.0,497.0,10254.0,-1.8254573733938224,-1.3082147724108457,-1.0775911169968766
2022-09-29,2946.0,6520.0,494.0,10081.0,-1.1991209226430617,-1.0604874714295167,-1.0875490051749332
2022-09-30,3223.0,6619.0,440.0,9629.0,-0.45975759039873193,-0.7723349054457271,-1.0544221328536973
2022-10-01,3162.0,7974.0,461.0,6501.0,0.20025422495370593,-0.37030817625161766,-1.1538068460448672
2022-10-02,3338.0,8051.0,540.0,6012.0,0.9447589872867531,0.019355766048902427,-1.1312939127104287
2022-10-03,3519.0,7703.0,959.0,9489.0,1.7436444045171418,0.3097898375179195,-0.593785346491014
2022-10-04,3140.0,6923.0,711.0,9062.0,2.3089312838541742,0.634931825862612,-0.2355021903580009
2022-10-05,2766.0,6307.0,594.0,10494.0,2.365615407957785,0.8542725907643594,-0.1727707475605164
2022-10-06,2656.0,5567.0,728.0,8844.0,2.331556069223116,1.0110544484164503,0.07848040604251605
2022-10-07,2072.0,4390.0,457.0,8244.0,2.111139483220801,1.116688647231915,0.1663880333558449
2022-10-08,1824.0,3813.0,464.0,6194.0,1.7569967334794887,1.1949183093837634,0.18059210882386043
2022-10-09,1692.0,3514.0,451.0,6195.0,1.2779074503984726,1.2381560891236556,0.09530392912180928
2022-10-10,1995.0,4102.0,497.0,10470.0,0.7477146963159917,1.253134979770387,-0.350784222016444
2022-10-11,1931.0,3521.0,508.0,11989.0,0.1373852643273536,1.197544038070522,-0.7036835241664391
2022-10-12,1796.0,3563.0,489.0,10498.0,-0.18767251570295743,1.26180167123656,-0.8055659756558935
2022-10-13,2032.0,4131.0,514.0,10059.0,-0.4986861977596012,1.333699137420712,-1.0834328820507906
2022-10-14,1782.0,3371.0,461.0,8537.0,-0.6227267479113553,1.4102916683444926,-1.0904812248577294
2022-10-15,1525.0,2873.0,478.0,6360.0,-0.7414741039421026,1.4439807194716028,-1.0801181982715107
2022-10-16,1586.0,2849.0,515.0,6282.0,-0.7835037064289031,1.4940508361632272,-1.0172305797470709
2022-10-17,1751.0,3147.0,520.0,8949.0,-0.7579982081446175,1.5976709479046518,-0.9104374307808641
2022-10-18,1801.0,3259.0,534.0,8579.0,-0.5431951294794316,1.67408034146364,-0.6979185245165511
2022-10-19,1606.0,3140.0,460.0,8583.0,-0.46684677338784886,1.6418314098300566,-0.6231675426472741
2022-10-20,1592.0,3026.0,461.0,8163.0,-0.49313748737965335,1.501433049926172,-0.5728310135821516
2022-10-21,1433.0,2763.0,427.0,7618.0,-0.5717913276678424,1.346676176646242,-0.5640896358255483
2022-10-22,1321.0,2548.0,397.0,5274.0,-0.5762669819739704,1.0926744526163295,-0.5938802959581796
2022-10-23,1430.0,2654.0,461.0,5477.0,-0.5845397223987019,0.8115520413848091,-0.6130668361679801
2022-10-24,1638.0,2991.0,459.0,7531.0,-0.5127773937435316,0.5897526868676506,-0.5946632342115873
2022-10-25,1700.0,3054.0,483.0,8213.0,-0.5332853744765222,0.3749675459893958,-0.6343318095319365
2022-10-26,1736.0,3076.0,517.0,8905.0,-0.5124452178855158,0.2072744500330893,-0.5964265671733029
2022-10-27,1762.0,3300.0,492.0,11531.0,-0.7620052199897297,-0.01940482787916058,-0.7968694075411484
2022-10-28,1757.0,3526.0,520.0,10954.0,-0.9189770218459876,-0.15805370369053584,-0.9097362357210685
2022-10-29,1446.0,2629.0,453.0,6756.0,-0.9914719938191727,-0.2642678255189973,-0.9389343479075913
2022-10-30,1536.0,2647.0,555.0,6242.0,-1.007713879453814,-0.3374731111298559,-0.8827822857758196
2022-10-31,1698.0,3145.0,494.0,9512.0,-1.1422702339733046,-0.3922050400718572,-0.962369806199885
2022-11-01,1774.0,3063.0,473.0,9306.0,-1.1908538555746149,-0.3655730415534149,-1.0332550155882054
2022-11-02,1755.0,3004.0,509.0,9079.0,-1.1863048025105667,-0.3805698568219699,-1.0474144809866208
2022-11-03,1878.0,3018.0,566.0,9002.0,-0.9234972494455949,-0.44873981645975897,-0.818838084474389
2022-11-04,1752.0,2924.0,493.0,8577.0,-0.7219232934412355,-0.499556244066827,-0.6993865585587035
2022-11-05,1688.0,2651.0,721.0,7334.0,-0.6672702375305996,-0.5607939132714614,-0.47006198831444485
2022-11-06,2159.0,3278.0,1158.0,6880.0,-0.4687348001090562,-0.5600947515337499,0.019468366704184666
2022-11-07,2077.0,3184.0,810.0,10046.0,-0.3670315601575815,-0.6054208719147889,0.23249237137285295
2022-11-08,2170.0,3308.0,773.0,9896.0,-0.2683268079344607,-0.6548246703920583,0.41506963364299687
2022-11-09,2090.0,3158.0,579.0,8827.0,-0.12895329649844972,-0.6748843324751106,0.4749517133670102
2022-11-10,2199.0,3325.0,619.0,9728.0,-0.07801586390097975,-0.7099514829430373,0.463732879332638
2022-11-11,2542.0,3781.0,660.0,10055.0,0.0708456884656955,-0.7099139188377541,0.48757178046288885
2022-11-12,2367.0,3689.0,717.0,7005.0,0.3176322320231561,-0.6772799319307132,0.5053665936302054
2022-11-13,2296.0,3555.0,603.0,6618.0,0.3808718401970679,-0.6466801600982048,0.12784104619564696
2022-11-14,2443.0,3893.0,663.0,9586.0,0.5310053601943615,-0.642925818072398,0.049574841195759355
2022-11-15,2355.0,3727.0,656.0,10049.0,0.5724385042087717,-0.6507546644488823,-0.04524615819805007
2022-11-16,2456.0,3856.0,626.0,9405.0,0.633255300590774,-0.6122285624564061,-0.03344572391586481
2022-11-17,2307.0,3708.0,732.0,8586.0,0.753715924532606,-0.5029015608951107,0.13349196346728562
2022-11-18,2188.0,3482.0,686.0,7995.0,0.8128479632589651,-0.4267923615976162,0.28963020814038587
2022-11-19,1766.0,2930.0,662.0,5804.0,0.7221276074096171,-0.38245479102952035,0.3249433913241994
2022-11-20,1796.0,2945.0,648.0,5824.0,0.6248534102966029,-0.3541659772380784,0.41272125594837356
2022-11-21,2032.0,3616.0,597.0,7903.0,0.6317018144873859,-0.2759181995400723,0.4690550832534582
2022-11-22,1912.0,3294.0,555.0,8079.0,0.6552788517880923,-0.22760948376663642,0.518901283170593
2022-11-23,1922.0,3073.0,655.0,7935.0,0.6022762975232946,-0.1944419953227877,0.6439645057897226
