ticker,event_date,label_source,label_status
TSP,2021-06-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSP,2021-06-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSRI,2021-09-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSRI,2022-01-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TTOO,2023-10-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TYGO,2023-05-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TYHT,2021-07-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TYHT,2021-09-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TYHT,2021-09-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UCAR,2023-04-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UCAR,2023-04-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UCAR,2023-06-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UCAR,2023-06-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UHG,2023-03-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ULBI,2023-07-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UONE,2021-06-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UONE,2021-07-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UPST,2021-09-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UPST,2021-11-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UPST,2022-05-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UPST,2022-05-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UPTD,2023-09-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UPTD,2023-09-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UPTD,2023-09-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UPTD,2023-09-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UPTD,2023-09-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UPTD,2023-09-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
URGN,2023-07-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UTME,2021-06-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UTME,2021-06-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UTME,2021-07-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UTME,2021-07-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
UUU,2022-02-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VCIG,2023-05-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VCIG,2023-08-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VERV,2021-06-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VFS,2023-08-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VFS,2023-08-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VFS,2023-08-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VFS,2023-08-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VFS,2023-08-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VFS,2023-08-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VIEW,2023-07-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VIEWQ,2023-11-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VLN,2021-10-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VRAR,2021-07-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VRAR,2021-11-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VRAR,2021-11-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VRPX,2021-08-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VRPX,2021-08-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VRPX,2021-08-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VRPX,2021-08-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VRPX,2021-08-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VSCO,2021-08-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VSCO,2021-08-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VTVT,2023-11-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VTVT,2023-12-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VYGR,2022-04-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
VZIO,2021-06-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
W,2022-02-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WAFU,2021-07-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WAFU,2021-10-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WAFU,2021-10-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WAL,2023-05-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WAVE,2021-07-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WAVE,2021-07-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WAVS,2023-07-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WBEV,2022-04-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WBX,2021-10-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WBX,2021-10-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WBX,2021-11-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WBX,2021-11-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WETG,2023-06-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WETG,2023-06-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WHLR,2023-09-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WINT,2023-04-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WINT,2023-04-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WISA,2023-01-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WISH,2021-06-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WISH,2021-06-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WIX,2022-02-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WNW,2021-06-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
WOLF,2023-04-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
XELA,2023-05-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
XELA,2023-05-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
XMTR,2021-07-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
XMTR,2021-11-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
XPOF,2021-10-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
XPOF,2021-10-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
XPON,2023-01-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
XYF,2021-06-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
XYF,2021-07-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
YOSH,2024-01-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
Z,2021-11-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ZJYL,2023-06-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ZURA,2023-03-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ZURA,2023-03-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ZURA,2023-03-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ZURA,2023-05-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ZY,2021-08-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
