ticker,event_date,company_name,industry,year,proposal_count,public_goods_count,democracy_count,close_vote_count,max_vote_for,mean_vote_for,proposal_type_general,proposal_type_specific,titles,public_goods_event,democracy_event,close_vote_event,treatment_public_or_democracy
NUE,2021-05-13,Nucor Corporation,"Steel Works, Blast Furnances Rolling Mills",2021,1,0,1,0,0.7408,0.7408,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
UNP,2021-05-13,Union Pacific Corporation,"Railroads, Line-Haul Operating",2021,4,3,2,1,0.9407,0.733825,Executive Compensation|Social Policy,Climate Risk|Diversity|Gender/Racial Equality|Say on Pay,Advisory Vote Exec. Comp. | Annual Disclosure of EEO-1 Data | Annual Diversity and Inclusion Efforts Report,True,True,True,True
UPS,2021-05-13,"United Parcel Service, Inc.",Trucking & Courier Services,2021,6,3,2,2,0.9038,0.36176666666666674,Corporate Governance|Executive Compensation|Social Policy|Voting Rules,Climate Risk|Corporate Purpose|Diversity|Lobbying|Recapitalization (Stock Classes/Voting Rights),Advisory Vote Exec. Comp. | Report on Lobbying | Give Each Share an Equal Vote,True,True,True,True
VZ,2021-05-13,Verizon Communications Inc.,Telephone Communications,2021,4,0,2,3,0.9249,0.50695,Corporate Governance|Executive Compensation,Clawback|Golden Parachutes|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent | Amend Senior Executive Compensation Clawback Policy,False,True,True,True
BKR,2021-05-14,Baker Hughes Company,Oil & Gas Filled Machinery & Equipment,2021,1,0,1,0,0.8843,0.8843,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
SRE,2021-05-14,Sempra Energy,Gas & Other Services Combined,2021,3,1,2,1,0.9711,0.5308,Corporate Governance|Executive Compensation|Social Policy,Climate Risk|Proxy Access|Say on Pay,Advisory Vote Exec. Comp. | Proxy Access Amendments | Report on Climate Lobbying,True,True,True,True
ED,2021-05-17,"Consolidated Edison, Inc.",Electric & Other Services Combined,2021,1,0,1,0,0.9223,0.9223,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AMGN,2021-05-18,Amgen Inc.,Biological Products (No Diagnostic Substances),2021,1,0,1,0,0.931,0.931,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
FE,2021-05-18,FirstEnergy Corp.,Electric Services,2021,1,0,1,0,0.9659,0.9659,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
JPM,2021-05-18,JPMorgan Chase & Co.,National Commercial Banks,2021,5,3,3,3,0.9012,0.50752,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Political Spending|Racial/Social Justice|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Improve Shareholder Written Consent | Racial Equity Audit,True,True,True,True
MSI,2021-05-18,"Motorola Solutions, Inc.",Radio & TV Broadcasting & Communications Equipment,2021,1,0,1,0,0.8943,0.8943,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PFG,2021-05-18,"Principal Financial Group, Inc.",Accident & Health Insurance,2021,1,0,1,0,0.9343,0.9343,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PPL,2021-05-18,PPL Corporation,Electric Services,2021,1,0,1,0,0.9564,0.9564,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
HAL,2021-05-19,Halliburton Company,"Oil, Gas Field Services",2021,1,0,1,1,0.4622,0.4622,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,True,True
HIG,2021-05-19,"The Hartford Financial Services Group, Inc.","Fire, Marine & Casualty Insurance",2021,1,0,1,0,0.9611,0.9611,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
ITT,2021-05-19,ITT Inc.,Pumps & Pumping Equipment,2021,2,0,2,1,0.9689,0.6408,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Meetings - Reduce Ownership Req. to 10%,False,True,True,True
JWN,2021-05-19,"Nordstrom, Inc.",Retail Family Clothing Stores,2021,1,0,1,0,0.9777,0.9777,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
KBR,2021-05-19,"KBR, Inc.",Heavy Construction,2021,1,0,1,0,0.9856,0.9856,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
LUMN,2021-05-19,"Lumen Technologies, Inc.",Telephone Communications,2021,1,0,1,0,0.9133,0.9133,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
LUV,2021-05-19,Southwest Airlines Co.,"Air Transportation, Scheduled",2021,3,0,3,1,0.9308,0.5020333333333333,Corporate Governance|Executive Compensation,Say on Pay|Shareholder Right to Remove Directors|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent | Shareholder Right to Remove Directors without Cause,False,True,True,True
MDLZ,2021-05-19,"Mondelez International, Inc.","Can, Froz & Presv Fruit, Veg & Food Specialties",2021,2,0,1,0,0.9255,0.50955,Executive Compensation,Exec Pay Comparison|Say on Pay,Advisory Vote Exec. Comp. | Consider Employee Pay in Setting CEO Target Pay,False,True,False,True
NOC,2021-05-19,Northrop Grumman Corporation,"Search, Detection, Aeronautical Systems",2021,3,1,2,1,0.9628,0.5463,Corporate Governance|Executive Compensation|Social Policy,Human Rights|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Report on Human Rights Impact Assessment | Amend Written Consent Requirements,True,True,True,True
NOV,2021-05-19,NOV Inc.,Oil & Gas Filled Machinery & Equipment,2021,1,0,1,0,0.9792,0.9792,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
RGA,2021-05-19,"Reinsurance Group of America, Incorporated",Accident & Health Insurance,2021,1,0,1,0,0.944,0.944,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
ROST,2021-05-19,"Ross Stores, Inc.",Retail Family Clothing Stores,2021,2,1,2,0,0.8384,0.4192,Executive Compensation,Equity Comp Rules|Say on Pay,Advisory Vote Exec. Comp. | NEO Share Retention Policy,True,True,False,True
STT,2021-05-19,State Street Corporation,State Commercial Banks,2021,2,1,1,1,0.943,0.6555,Executive Compensation|Social Policy,Racial/Social Justice|Say on Pay,Advisory Vote Exec. Comp. | Racial Equity Audit,True,True,True,True
TMO,2021-05-19,Thermo Fisher Scientific Inc.,"Industrial Instrum for Measurmnt, Display, Control",2021,2,0,2,1,0.8304,0.6957500000000001,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Right to Call Special Meetings,False,True,True,True
XEL,2021-05-19,Xcel Energy Inc.,Electric & Other Services Combined,2021,2,1,1,0,0.9523,0.4935,Executive Compensation|Social Policy,Environmental|Say on Pay,Advisory Vote Exec. Comp. | Report on Voluntary Climate-Related Activities,True,True,False,True
CB,2021-05-20,Chubb Limited,"Fire, Marine & Casualty Insurance",2021,1,0,1,0,0.9272,0.9272,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
CDW,2021-05-20,CDW Corporation,Retail - Catalogs & Mail-Order Houses,2021,1,0,1,0,0.9521,0.9521,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
GNW,2021-05-20,"Genworth Financial, Inc.",Life Insurance,2021,1,0,1,0,0.8444,0.8444,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
HD,2021-05-20,"The Home Depot, Inc.",Retail - Lumber & Other Building Matls Dealers,2021,4,2,2,2,0.9438,0.47962499999999997,Corporate Governance|Executive Compensation|Social Policy,Human Rights|Political Spending|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Written Consent - Reduce Ownership Req. to 10% | Report on Political Spending,True,True,True,True
LB,2021-05-20,"L Brands, Inc.",Retail Family Clothing Stores,2021,2,0,2,0,0.9332,0.6048,Corporate Governance|Executive Compensation,Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent,False,True,False,True
LEA,2021-05-20,Lear Corporation,Motor Vehicle Parts & Accessories,2021,1,0,1,0,0.9698,0.9698,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
MCD,2021-05-20,McDonald's Corporation,Retail - Eating Places,2021,4,2,2,1,0.932,0.3936,Corporate Governance|Executive Compensation|Social Policy,Public Health|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Report on Sugar and Public Health | Report on Antibiotics and Public Health Costs,True,True,True,True
MMC,2021-05-20,"Marsh & McLennan Companies, Inc.",Insurance Agents Brokers & Services,2021,1,0,1,0,0.9497,0.9497,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
MO,2021-05-20,"Altria Group, Inc.",Cigarettes,2021,3,2,1,2,0.8526,0.5155333333333333,Executive Compensation|Social Policy,Lobbying|Public Health|Say on Pay,Advisory Vote Exec. Comp. | Report on Underage Tobacco Prevention Policies | Report on Lobbying,True,True,True,True
MOS,2021-05-20,The Mosaic Company,Agribusiness,2021,2,0,2,1,0.9265,0.6598999999999999,Corporate Governance|Executive Compensation,Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent,False,True,True,True
MS,2021-05-20,Morgan Stanley,Financial Services,2021,1,0,1,0,0.958,0.958,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
NEE,2021-05-20,"NextEra Energy, Inc.",Electric Services,2021,2,0,2,1,0.923,0.7005,Corporate Governance|Executive Compensation,Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent,False,True,True,True
PCG,2021-05-20,PG&E Corporation,Electric & Other Services Combined,2021,1,0,1,0,0.9345,0.9345,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
RRD,2021-05-20,R.R. Donnelly & Sons Company,Commercial Printing,2021,1,0,1,0,0.9489,0.9489,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
TRV,2021-05-20,"The Travelers Companies, Inc.","Fire, Marine & Casualty Insurance",2021,1,0,1,0,0.944,0.944,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
XRX,2021-05-20,Xerox Holdings Corporation,Wholesale - Computer & Peripheral Equipment,2021,2,0,2,1,0.7921,0.5487500000000001,Corporate Governance|Executive Compensation,Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent,False,True,True,True
HON,2021-05-21,Honeywell International Inc.,Aircraft Engines & Engine Parts,2021,2,0,2,1,0.931,0.67415,Corporate Governance|Executive Compensation,Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent,False,True,True,True
M,2021-05-21,"Macy's, Inc.",Retail Department Stores,2021,1,0,1,0,0.9071,0.9071,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
WKC,2021-05-21,World Kinect Corporation,Wholesale Petroleum & Petroleum Products,2021,1,0,1,0,0.9159,0.9159,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
ALL,2021-05-25,The Allstate Corporation,Financial Services,2021,2,0,2,1,0.8753,0.63515,Corporate Governance|Executive Compensation,Proxy Access|Say on Pay,Advisory Vote Exec. Comp. | Proxy Access Amendments,False,True,True,True
MRK,2021-05-25,"Merck & Co., Inc.",Pharmaceutical Preparations,2021,3,1,2,2,0.9121,0.5485,Corporate Governance|Executive Compensation|Social Policy,Health Care|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent | Access to COVID-19 Products,True,True,True,True
PARA,2021-05-25,Paramount Global,Cable & Other Pay Television Services,2021,1,0,1,0,0.0413,0.0413,Corporate Governance,Proxy Access,Proxy Access,False,True,False,True
AMZN,2021-05-26,"Amazon.com, Inc.",Retail - Catalogs & Mail-Order Houses,2021,12,9,4,7,0.8083,0.3384833333333333,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Diversity|Employee Representative Director|Environmental|Gender/Racial Equality,Advisory Vote Exec. Comp. | Report on Customer Due Diligence to Determine Human Rights Violations | Independent Board Chair,True,True,True,True
CVX,2021-05-26,Chevron Corporation,Petroleum Refining,2021,7,4,3,4,0.94,0.4517142857142857,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Climate Risk|Corporate Purpose|Lobbying|Say on Pay,Advisory Vote Exec. Comp. | Request Company to Substantially Reduce GHG Emissions | Report on Impacts of Net Zero 2050 Scenario,True,True,True,True
DG,2021-05-26,Dollar General Corporation,Retail Variety Stores,2021,2,0,2,1,0.9011,0.7165,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Meetings - Allow Holders of 10% to Call,False,True,True,True
ELV,2021-05-26,"Elevance Health, Inc.",Hospital and Medical Service Plans,2021,1,0,1,0,0.935,0.935,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
META,2021-05-26,"Meta Platforms, Inc.","Services - Computer Programming, Data Processing",2021,6,4,3,0,0.2774,0.14275,Corporate Governance|Social Policy|Voting Rules,Chairman Independence|Corporate Purpose|Director Qualifications|Human Rights|Recapitalization (Stock Classes/Voting Rights),Give Each Share An Equal Vote | Independent Board Chair | Report on Child Sexual Exploitation Online,True,True,False,True
MRO,2021-05-26,Marathon Oil Corporation,Petroleum Refining,2021,1,0,1,0,0.9185,0.9185,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
OKE,2021-05-26,"ONEOK, Inc.",Natural Gas Transmission & Distribution,2021,1,0,1,0,0.9504,0.9504,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
SO,2021-05-26,The Southern Company,Electric Services,2021,1,0,1,0,0.9529,0.9529,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
UAL,2021-05-26,"United Airlines Holdings, Inc.","Air Transportation, Scheduled",2021,3,2,1,2,0.8132,0.7129666666666666,Executive Compensation|Social Policy,Climate Risk|Political Spending|Say on Pay,Advisory Vote Exec. Comp. | Report on Political Spending | Report on Climate Lobbying,True,True,True,True
XOM,2021-05-26,Exxon Mobil Corporation,Petroleum Refining,2021,8,6,3,4,0.883,0.419,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Climate Risk|Environmental|Lobbying|Political Spending,Advisory Vote Exec. Comp. | Independent Board Chairman | Special Meetings - Reduce Required Ownership to 10%,True,True,True,True
PBF,2021-05-27,PBF Energy Inc.,Petroleum Refining,2021,1,0,1,0,0.9538,0.9538,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
UNM,2021-05-27,Unum Group,Accident & Health Insurance,2021,1,0,1,0,0.9221,0.9221,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
LOW,2021-05-28,"Lowe's Companies, Inc.",Retail - Lumber & Other Building Matls Dealers,2021,2,0,2,1,0.9209,0.62415,Corporate Governance|Executive Compensation,Proxy Access|Say on Pay,Advisory Vote Exec. Comp. | Proxy Access Amendments,False,True,True,True
CTSH,2021-06-01,Cognizant Technology Solutions Corporation,"Services - Computer Programming, Data Processing",2021,2,0,2,0,0.9181,0.5505,Corporate Governance|Executive Compensation,Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent,False,True,False,True
AON,2021-06-02,Aon plc,Insurance Agents Brokers & Services,2021,1,0,1,0,0.9243,0.9243,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
CMCSA,2021-06-02,Comcast Corporation,Cable & Other Pay Television Services,2021,2,1,1,0,0.8767,0.5484,Executive Compensation|Social Policy,Employment Rights|Say on Pay,Advisory Vote Exec. Comp. | Report on Company’s Failure to Prevent Workplace Sexual Harassment,True,True,False,True
GOOG,2021-06-02,Alphabet Inc.,"Services - Computer Programming, Data Processing",2021,8,4,3,1,0.3139,0.11446250000000001,Corporate Governance|Social Policy|Voting Rules,Board Oversight of Risk Management|Charitable Giving|Corporate Purpose|Director Qualifications|Human Rights,Give Each Share an Equal Vote | Nominate Human/Civil Rights Expert to Board | Report on Sustainability Metrics,True,True,True,True
HES,2021-06-02,Hess Corporation,Petroleum Refining,2021,1,0,1,0,0.956,0.956,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
WMT,2021-06-02,Walmart Inc.,Retail Variety Stores,2021,6,3,2,0,0.9497,0.24773333333333333,Corporate Governance|Executive Compensation|Social Policy,Climate Risk|Corporate Purpose|Establish New Board Committee & or Council|Lobbying|Racial/Social Justice,Advisory Vote Exec. Comp. | Report on Refrigerants Released & Effect on Climate Change | Report on Lobbying,True,True,False,True
LNC,2021-06-03,Lincoln National Corporation,Life Insurance,2021,3,0,3,1,0.7223,0.36623333333333336,Corporate Governance|Executive Compensation,Proxy Access|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Meetings -Allow Holders of 10% to Call w/o 1 year Holding Req. | Proxy Access Amendments,False,True,True,True
UNH,2021-06-07,UnitedHealth Group Incorporated,Hospital and Medical Service Plans,2021,2,0,2,1,0.7256,0.5608500000000001,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Reduce Special Meetings Ownership Req. to 10%,False,True,True,True
FCX,2021-06-08,Freeport-McMoRan Inc.,Metal Mining,2021,1,0,1,0,0.9129,0.9129,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
TJX,2021-06-08,"The TJX Companies, Inc.",Retail Family Clothing Stores,2021,3,1,1,0,0.9121,0.37060000000000004,Executive Compensation|Social Policy,Animal Rights|Exec Pay Comparison|Say on Pay,Advisory Vote Exec. Comp. | Report on Animal Welfare | Take All Employees' Salaries into Consideration in Setting CEO Target Pay,True,True,False,True
