ticker,cik,form,filing_date,report_date,accession,primary_document,document_url,word_count,core_labor_shortage_hits,wage_pressure_hits,automation_hits,labor_shortage_score_per_10k,labor_shortage_score_log,automation_score_log,download_error
SBUX,829224,10-Q,2024-04-30,2024-03-31,0000829224-24-000024,sbux-20240331.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922424000024/sbux-20240331.htm,17302.0,0.0,0.0,0.0,0.0,0.0,0.0,
SBUX,829224,10-Q,2024-07-30,2024-06-30,0000829224-24-000042,sbux-20240630.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922424000042/sbux-20240630.htm,17310.0,0.0,0.0,0.0,0.0,0.0,0.0,
SBUX,829224,10-K,2024-11-20,2024-09-29,0000829224-24-000057,sbux-20240929.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922424000057/sbux-20240929.htm,55615.0,5.0,1.0,4.0,0.9889418322395037,0.6876027547179573,0.541876762470945,
SBUX,829224,10-Q,2025-01-28,2024-12-29,0000829224-25-000014,sbux-20241229.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922425000014/sbux-20241229.htm,15087.0,0.0,0.0,0.0,0.0,0.0,0.0,
SBUX,829224,10-Q,2025-04-29,2025-03-30,0000829224-25-000034,sbux-20250330.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922425000034/sbux-20250330.htm,17167.0,0.0,0.0,0.0,0.0,0.0,0.0,
SBUX,829224,10-Q,2025-07-29,2025-06-29,0000829224-25-000058,sbux-20250629.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922425000058/sbux-20250629.htm,17943.0,0.0,0.0,0.0,0.0,0.0,0.0,
SBUX,829224,10-K,2025-11-14,2025-09-28,0000829224-25-000114,sbux-20250928.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922425000114/sbux-20250928.htm,50062.0,4.0,1.0,7.0,0.8988853821261635,0.6412670730450151,0.8747460387593494,
SBUX,829224,10-Q,2026-01-28,2025-12-28,0000829224-26-000011,sbux-20251228.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922426000011/sbux-20251228.htm,17973.0,0.0,0.0,0.0,0.0,0.0,0.0,
SBUX,829224,10-Q,2026-04-28,2026-03-29,0000829224-26-000080,sbux-20260329.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922426000080/sbux-20260329.htm,21277.0,0.0,0.0,0.0,0.0,0.0,0.0,
TGT,27419,10-Q,2023-08-25,2023-07-29,0000027419-23-000035,tgt-20230729.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741923000035/tgt-20230729.htm,8069.0,0.0,0.0,0.0,0.0,0.0,0.0,
TGT,27419,10-Q,2023-11-22,2023-10-28,0000027419-23-000052,tgt-20231028.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741923000052/tgt-20231028.htm,8423.0,0.0,0.0,0.0,0.0,0.0,0.0,
TGT,27419,10-K,2024-03-13,2024-02-03,0000027419-24-000032,tgt-20240203.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741924000032/tgt-20240203.htm,29822.0,1.0,0.0,4.0,0.3353229159680773,0.28917314722312726,0.8507027701852792,
TGT,27419,10-Q,2024-05-31,2024-05-04,0000027419-24-000129,tgt-20240504.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741924000129/tgt-20240504.htm,6945.0,0.0,0.0,0.0,0.0,0.0,0.0,
TGT,27419,10-Q,2024-08-30,2024-08-03,0000027419-24-000152,tgt-20240803.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741924000152/tgt-20240803.htm,7469.0,0.0,0.0,0.0,0.0,0.0,0.0,
TGT,27419,10-Q,2024-11-27,2024-11-02,0000027419-24-000179,tgt-20241102.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741924000179/tgt-20241102.htm,7701.0,0.0,0.0,0.0,0.0,0.0,0.0,
TGT,27419,10-K,2025-03-12,2025-02-01,0000027419-25-000018,tgt-20250201.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741925000018/tgt-20250201.htm,32231.0,2.0,0.0,9.0,0.6205206167974932,0.48274746601004553,1.332983974713755,
TGT,27419,10-Q,2025-05-30,2025-05-03,0000027419-25-000101,tgt-20250503.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741925000101/tgt-20250503.htm,7811.0,0.0,0.0,0.0,0.0,0.0,0.0,
TGT,27419,10-Q,2025-08-29,2025-08-02,0000027419-25-000118,tgt-20250802.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741925000118/tgt-20250802.htm,8329.0,0.0,0.0,0.0,0.0,0.0,0.0,
TGT,27419,10-Q,2025-11-26,2025-11-01,0000027419-25-000126,tgt-20251101.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741925000126/tgt-20251101.htm,8955.0,0.0,0.0,0.0,0.0,0.0,0.0,
TGT,27419,10-K,2026-03-11,2026-01-31,0000027419-26-000016,tgt-20260131.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741926000016/tgt-20260131.htm,33656.0,2.0,0.0,14.0,0.5942476824340385,0.46640195250921634,1.6408849845652413,
TGT,27419,10-Q,2026-05-29,2026-05-02,0000027419-26-000022,tgt-20260502.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741926000022/tgt-20260502.htm,7946.0,0.0,0.0,0.0,0.0,0.0,0.0,
THC,70318,10-Q,2023-07-31,2023-06-30,0000070318-23-000041,thc-20230630.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031823000041/thc-20230630.htm,31791.0,0.0,4.0,2.0,0.6291088672894845,0.48803315813544235,0.48803315813544235,
THC,70318,10-Q,2023-10-30,2023-09-30,0000070318-23-000055,thc-20230930.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031823000055/thc-20230930.htm,31930.0,0.0,5.0,2.0,0.7829627309740056,0.5782764362362999,0.4863506511295369,
THC,70318,10-K,2024-02-16,2023-12-31,0000070318-24-000016,thc-20231231.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031824000016/thc-20231231.htm,84613.0,3.0,15.0,5.0,1.2409440629690474,0.8068972337616372,0.46431607590378043,
THC,70318,10-Q,2024-04-30,2024-03-31,0000070318-24-000032,thc-20240331.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031824000032/thc-20240331.htm,26017.0,0.0,5.0,1.0,0.9609101741169236,0.6734087400033838,0.3252408787054447,
THC,70318,10-Q,2024-07-30,2024-06-30,0000070318-24-000041,thc-20240630.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031824000041/thc-20240630.htm,28256.0,0.0,5.0,1.0,0.8847678369195923,0.6338046498768529,0.3029945862944194,
THC,70318,10-Q,2024-10-29,2024-09-30,0000070318-24-000052,thc-20240930.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031824000052/thc-20240930.htm,29118.0,0.0,5.0,1.0,0.8585754516106876,0.6198103080535998,0.2952261794641919,
THC,70318,10-K,2025-02-18,2024-12-31,0000070318-25-000009,thc-20241231.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031825000009/thc-20241231.htm,77756.0,3.0,13.0,5.0,1.2217706672153918,0.798304475816831,0.49654647621294323,
THC,70318,10-Q,2025-04-29,2025-03-31,0000070318-25-000017,thc-20250331.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031825000017/thc-20250331.htm,17751.0,0.0,2.0,1.0,0.5633485437440144,0.4468300232165305,0.4468300232165305,
THC,70318,10-Q,2025-07-30,2025-06-30,0000070318-25-000039,thc-20250630.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031825000039/thc-20250630.htm,20785.0,0.0,2.0,1.0,0.4811161895597787,0.3927959856585727,0.3927959856585727,
THC,70318,10-Q,2025-10-28,2025-09-30,0000070318-25-000046,thc-20250930.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031825000046/thc-20250930.htm,21955.0,0.0,2.0,2.0,0.4554771122751082,0.3753337590885643,0.647602711308352,
THC,70318,10-K,2026-02-17,2025-12-31,0000070318-26-000012,thc-20251231.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031826000012/thc-20251231.htm,74002.0,3.0,5.0,8.0,0.7432231561309154,0.555735788251484,0.7328734694763124,
THC,70318,10-Q,2026-04-30,2026-03-31,0000070318-26-000026,thc-20260331.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031826000026/thc-20260331.htm,18429.0,0.0,2.0,2.0,0.5426230397742688,0.4334842400825311,0.734886872050795,
UAL,100517,10-Q,2023-07-20,2023-06-30,0000100517-23-000153,ual-20230630.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051723000153/ual-20230630.htm,15035.0,0.0,0.0,1.0,0.0,0.0,0.5098940293414157,
UAL,100517,10-Q,2023-10-18,2023-09-30,0000100517-23-000186,ual-20230930.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051723000186/ual-20230930.htm,18100.0,0.0,0.0,1.0,0.0,0.0,0.43985763806792005,
UAL,100517,10-K,2024-02-29,2023-12-31,0000100517-24-000027,ual-20231231.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051724000027/ual-20231231.htm,69416.0,0.0,1.0,6.0,0.07202950328454535,0.06955358399055261,0.6229146335362044,
UAL,100517,10-Q,2024-04-17,2024-03-31,0000100517-24-000079,ual-20240331.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051724000079/ual-20240331.htm,12941.0,0.0,0.0,1.0,0.0,0.0,0.5725251368906648,
UAL,100517,10-Q,2024-07-18,2024-06-30,0000100517-24-000121,ual-20240630.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051724000121/ual-20240630.htm,15266.0,0.0,0.0,1.0,0.0,0.0,0.5038314850315672,
UAL,100517,10-Q,2024-10-16,2024-09-30,0000100517-24-000136,ual-20240930.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051724000136/ual-20240930.htm,16971.0,0.0,0.0,1.0,0.0,0.0,0.46325620967020553,
UAL,100517,10-K,2025-02-27,2024-12-31,0000100517-25-000046,ual-20241231.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051725000046/ual-20241231.htm,65061.0,0.0,2.0,7.0,0.15370191051474769,0.14297582493894243,0.7304012368815949,
UAL,100517,10-Q,2025-04-16,2025-03-31,0000100517-25-000091,ual-20250331.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051725000091/ual-20250331.htm,11576.0,0.0,0.0,1.0,0.0,0.0,0.6226475965082461,
UAL,100517,10-Q,2025-07-17,2025-06-30,0000100517-25-000147,ual-20250630.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051725000147/ual-20250630.htm,13848.0,0.0,0.0,1.0,0.0,0.0,0.5435595385018622,
UAL,100517,10-Q,2025-10-16,2025-09-30,0000100517-25-000193,ual-20250930.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051725000193/ual-20250930.htm,13940.0,0.0,0.0,1.0,0.0,0.0,0.5407882947974493,
UAL,100517,10-K,2026-02-12,2025-12-31,0000100517-26-000023,ual-20251231.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051726000023/ual-20251231.htm,65483.0,0.0,2.0,7.0,0.15271139074263548,0.14211689836887023,0.7270556042245979,
UAL,100517,10-Q,2026-04-22,2026-03-31,0000100517-26-000091,ual-20260331.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051726000091/ual-20260331.htm,11687.0,0.0,0.0,1.0,0.0,0.0,0.6182358897352498,
UPS,1090727,10-Q,2023-08-08,2023-06-30,0001090727-23-000038,ups-20230630.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072723000038/ups-20230630.htm,27224.0,0.0,3.0,1.0,0.5509844255069056,0.43888984256236363,0.3128547773437428,
UPS,1090727,10-Q,2023-11-01,2023-09-30,0001090727-23-000054,ups-20230930.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072723000054/ups-20230930.htm,28459.0,0.0,3.0,2.0,0.5270740363329702,0.42335350988954634,0.5322536245897788,
UPS,1090727,10-K,2024-02-20,2023-12-31,0001090727-24-000008,ups-20231231.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000008/ups-20231231.htm,67686.0,0.0,10.0,7.0,0.7387051975297698,0.5531406968666133,0.710096366417247,
UPS,1090727,10-Q,2024-05-03,2024-03-31,0001090727-24-000028,ups-20240331.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000028/ups-20240331.htm,23919.0,0.0,4.0,1.0,0.8361553576654542,0.6076739060832873,0.3493022071685816,
UPS,1090727,10-Q,2024-08-07,2024-06-30,0001090727-24-000045,ups-20240630.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000045/ups-20240630.htm,27863.0,0.0,4.0,2.0,0.7177977963607651,0.5410431195227383,0.5410431195227383,
UPS,1090727,10-Q,2024-11-06,2024-09-30,0001090727-24-000064,ups-20240930.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000064/ups-20240930.htm,32780.0,0.0,5.0,3.0,0.762660158633313,0.5668241217224056,0.6498179780981238,
UPS,1090727,10-K,2025-02-18,2024-12-31,0001090727-25-000019,ups-20241231.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000019/ups-20241231.htm,70732.0,0.0,11.0,8.0,0.7775829893117684,0.5752545703883637,0.7566053383003853,
UPS,1090727,10-Q,2025-05-07,2025-03-31,0001090727-25-000049,ups-20250331.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000049/ups-20250331.htm,26786.0,0.0,3.0,7.0,0.5599940267303816,0.4446819922351288,1.2846229927587753,
UPS,1090727,10-Q,2025-08-06,2025-06-30,0001090727-25-000064,ups-20250630.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000064/ups-20250630.htm,30439.0,0.0,7.0,7.0,1.1498406649364303,0.7653937300614464,1.1938258971043763,
UPS,1090727,10-Q,2025-11-05,2025-09-30,0001628280-25-049661,ups-20250930.htm,https://www.sec.gov/Archives/edgar/data/1090727/000162828025049661/ups-20250930.htm,29313.0,0.0,2.0,5.0,0.3411455668133593,0.29352414935041665,0.9953709460009363,
UPS,1090727,10-K,2026-02-17,2025-12-31,0001628280-26-008432,ups-20251231.htm,https://www.sec.gov/Archives/edgar/data/1090727/000162828026008432/ups-20251231.htm,65594.0,0.0,8.0,12.0,0.609811873037168,0.4761173231237528,1.0400772638909697,
UPS,1090727,10-Q,2026-05-06,2026-03-31,0001628280-26-031154,ups-20260331.htm,https://www.sec.gov/Archives/edgar/data/1090727/000162828026031154/ups-20260331.htm,21155.0,0.0,1.0,3.0,0.2363507445048452,0.2121640926505436,0.8829839551588725,
WMT,104169,10-Q,2023-09-01,2023-07-31,0000104169-23-000097,wmt-20230731.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416923000097/wmt-20230731.htm,19170.0,1.0,0.0,2.0,0.5216484089723527,0.41979422682207695,0.7145645906201868,
WMT,104169,10-Q,2023-11-30,2023-10-31,0000104169-23-000132,wmt-20231031.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416923000132/wmt-20231031.htm,19894.0,1.0,0.0,2.0,0.5026641198351262,0.4072396126334006,0.6958077579181506,
WMT,104169,10-K,2024-03-15,2024-01-31,0000104169-24-000056,wmt-20240131.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416924000056/wmt-20240131.htm,54841.0,1.0,2.0,8.0,0.36469065115515764,0.3109277737622868,0.8996582171424118,
WMT,104169,10-Q,2024-06-07,2024-04-30,0000104169-24-000105,wmt-20240430.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416924000105/wmt-20240430.htm,17554.0,1.0,0.0,2.0,0.5696707303178763,0.45086587145248147,0.7604980530006936,
WMT,104169,10-Q,2024-08-30,2024-07-31,0000104169-24-000141,wmt-20240731.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416924000141/wmt-20240731.htm,18437.0,1.0,0.0,2.0,0.5423875901719368,0.4333315990507605,0.7346610222637951,
WMT,104169,10-Q,2024-12-06,2024-10-31,0000104169-24-000178,wmt-20241031.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416924000178/wmt-20241031.htm,19096.0,1.0,0.0,3.0,0.5236698785085881,0.4211218186481589,0.944298676050267,
WMT,104169,10-K,2025-03-14,2025-01-31,0000104169-25-000021,wmt-20250131.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416925000021/wmt-20250131.htm,53944.0,1.0,4.0,9.0,0.5561322853329379,0.4422034384233291,0.9814778636179368,
WMT,104169,10-Q,2025-06-06,2025-04-30,0000104169-25-000090,wmt-20250430.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416925000090/wmt-20250430.htm,17781.0,1.0,0.0,3.0,0.5623980653506552,0.4462218623247365,0.988497599463943,
WMT,104169,10-Q,2025-08-29,2025-07-31,0000104169-25-000137,wmt-20250731.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416925000137/wmt-20250731.htm,18185.0,1.0,0.0,3.0,0.5499037668408029,0.438192843094586,0.9744506908642985,
WMT,104169,10-Q,2025-12-03,2025-10-31,0000104169-25-000191,wmt-20251031.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416925000191/wmt-20251031.htm,18460.0,1.0,0.0,3.0,0.5417118093174431,0.4328933635870002,0.9651324863136735,
WMT,104169,10-K,2026-03-13,2026-01-31,0000104169-26-000055,wmt-20260131.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416926000055/wmt-20260131.htm,52075.0,0.0,4.0,10.0,0.3840614498319731,0.32502225637743015,1.0716888330597334,
WMT,104169,10-Q,2026-05-29,2026-04-30,0000104169-26-000102,wmt-20260430.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416926000102/wmt-20260430.htm,16960.0,1.0,0.0,3.0,0.589622641509434,0.4634966556803493,1.018438545156084,
