proxy,anchor_date,year,horizon,underlying_log_rv_ratio
AAXJ,2021-07-28,2021,22,0.009664281979655536
AAXJ,2021-07-29,2021,5,-1.171273711659181
AAXJ,2021-07-29,2021,22,0.006143718328870695
AAXJ,2021-07-30,2021,5,-0.8385495726318499
AAXJ,2021-07-30,2021,22,0.11706695299275283
AAXJ,2021-08-02,2021,5,-0.8820265111546067
AAXJ,2021-08-02,2021,22,0.16769441200551802
AAXJ,2021-08-03,2021,5,-1.0343670162375784
AAXJ,2021-08-03,2021,22,0.11722653290341939
AAXJ,2021-08-04,2021,5,-1.4086696903769833
AAXJ,2021-08-04,2021,22,0.11011262978294803
AAXJ,2021-08-05,2021,5,-0.8755983888109983
AAXJ,2021-08-05,2021,22,0.19373228496625325
AAXJ,2021-08-06,2021,5,-1.2755193419813378
AAXJ,2021-08-06,2021,22,0.24059479946554796
AAXJ,2021-08-09,2021,5,-0.957234045104402
AAXJ,2021-08-09,2021,22,0.3464440828652611
AAXJ,2021-08-10,2021,5,0.3185695266191698
AAXJ,2021-08-10,2021,22,0.20113447755332448
AAXJ,2021-08-11,2021,5,0.27496455042824386
AAXJ,2021-08-11,2021,22,0.12747434343294547
AAXJ,2021-08-12,2021,5,0.37658997168381414
AAXJ,2021-08-12,2021,22,-0.010114534591337519
AAXJ,2021-08-13,2021,5,0.38589307068743184
AAXJ,2021-08-13,2021,22,0.02100711167719142
AAXJ,2021-08-16,2021,5,0.5566098837524898
AAXJ,2021-08-16,2021,22,0.046779071179471325
AAXJ,2021-08-17,2021,5,0.561027841086093
AAXJ,2021-08-17,2021,22,-0.1587937521940021
AAXJ,2021-08-18,2021,5,0.562633478978173
AAXJ,2021-08-18,2021,22,0.21142499903859785
AAXJ,2021-08-19,2021,5,0.36764797852758324
AAXJ,2021-08-19,2021,22,0.13934202032489496
AAXJ,2021-08-20,2021,5,0.5403099136614594
AAXJ,2021-08-20,2021,22,0.23665196036572161
AAXJ,2021-08-23,2021,5,0.28318141834427574
AAXJ,2021-08-23,2021,22,0.17008153226895198
AAXJ,2021-08-24,2021,5,-0.20410687588016138
AAXJ,2021-08-24,2021,22,0.05193046810958194
AAXJ,2021-08-25,2021,5,0.12549344104203042
AAXJ,2021-08-25,2021,22,0.07812608272284337
AAXJ,2021-08-26,2021,5,0.03841038277795186
AAXJ,2021-08-26,2021,22,0.15816079723649223
AAXJ,2021-08-27,2021,5,-0.19207686110072272
AAXJ,2021-08-27,2021,22,0.12688946762136646
AAXJ,2021-08-30,2021,5,-0.05241449243035696
AAXJ,2021-08-30,2021,22,0.16339954625691905
AAXJ,2021-08-31,2021,5,-0.14940303937706503
AAXJ,2021-08-31,2021,22,0.08536447654827603
AAXJ,2021-09-01,2021,5,-0.685590542408765
AAXJ,2021-09-01,2021,22,0.015608999500955643
AAXJ,2021-09-02,2021,5,-0.7262230812895443
AAXJ,2021-09-02,2021,22,0.029581250922607664
AAXJ,2021-09-03,2021,5,-0.8398403520301488
AAXJ,2021-09-03,2021,22,-0.01541301561057718
AAXJ,2021-09-07,2021,5,-0.6745884129657623
AAXJ,2021-09-07,2021,22,0.1483858967610204
AAXJ,2021-09-08,2021,5,-1.4732990027760875
AAXJ,2021-09-08,2021,22,0.05257895395600092
AAXJ,2021-09-09,2021,5,-0.9323786752333302
AAXJ,2021-09-09,2021,22,-0.02781972035576568
AAXJ,2021-09-10,2021,5,-0.914273406247169
AAXJ,2021-09-10,2021,22,0.0036267914832815193
AAXJ,2021-09-13,2021,5,0.6301157788002829
AAXJ,2021-09-13,2021,22,0.10608356799569572
AAXJ,2021-09-14,2021,5,0.582861083369474
AAXJ,2021-09-14,2021,22,0.06762565485194544
AAXJ,2021-09-15,2021,5,0.7295617774821417
AAXJ,2021-09-15,2021,22,0.10378779214831613
AAXJ,2021-09-16,2021,5,0.6215854525489636
AAXJ,2021-09-16,2021,22,0.026205405426471613
AAXJ,2021-09-17,2021,5,0.7465807774859
AAXJ,2021-09-17,2021,22,0.09814496956697133
AAXJ,2021-09-20,2021,5,-0.21175209482138432
AAXJ,2021-09-20,2021,22,-0.23196014836887704
AAXJ,2021-09-21,2021,5,-0.05440692720806362
AAXJ,2021-09-21,2021,22,-0.24133480286330894
AAXJ,2021-09-22,2021,5,-0.24526317303051426
AAXJ,2021-09-22,2021,22,-0.32477198749979386
AAXJ,2021-09-23,2021,5,-0.2615479170045811
AAXJ,2021-09-23,2021,22,-0.36280175414521226
AAXJ,2021-09-24,2021,5,-0.6987663941864306
AAXJ,2021-09-24,2021,22,-0.4489781505936977
AAXJ,2021-09-27,2021,5,-0.3009347767710942
AAXJ,2021-09-27,2021,22,-0.4377842393322052
AAXJ,2021-09-28,2021,5,-0.5152322027892824
AAXJ,2021-09-28,2021,22,-0.5060642170535917
AAXJ,2021-09-29,2021,5,-0.7007901963240759
AAXJ,2021-09-29,2021,22,-0.47465619431169037
AAXJ,2021-09-30,2021,5,0.1455248763303487
AAXJ,2021-09-30,2021,22,-0.43432621370888513
AAXJ,2021-10-01,2021,5,0.12115883244805771
AAXJ,2021-10-01,2021,22,-0.3948684446234498
AAXJ,2021-10-04,2021,5,-0.11400539646714643
AAXJ,2021-10-04,2021,22,-0.42151647002408765
AAXJ,2021-10-05,2021,5,-0.20694010250724476
AAXJ,2021-10-05,2021,22,-0.5421627659389788
AAXJ,2021-10-06,2021,5,0.15137980492632516
AAXJ,2021-10-06,2021,22,-0.5540348940281502
AAXJ,2021-10-07,2021,5,-0.7183274395765973
AAXJ,2021-10-07,2021,22,-0.8108802857297333
AAXJ,2021-10-08,2021,5,-0.45396552292473535
AAXJ,2021-10-08,2021,22,-0.7856138570548217
AAXJ,2021-10-11,2021,5,-0.5064976759410972
AAXJ,2021-10-11,2021,22,-0.8170419789690156
AAXJ,2021-10-12,2021,5,-0.06268160670651057
AAXJ,2021-10-12,2021,22,-0.6766017348998291
AAXJ,2021-10-13,2021,5,-0.5267902585738192
AAXJ,2021-10-13,2021,22,-0.8088540023390435
AAXJ,2021-10-14,2021,5,-0.5269749937632977
AAXJ,2021-10-14,2021,22,-0.8211901201443925
AAXJ,2021-10-15,2021,5,-0.8242068195437945
AAXJ,2021-10-15,2021,22,-0.8982721808148252
AAXJ,2021-10-18,2021,5,-0.7887034982904043
AAXJ,2021-10-18,2021,22,-0.8761557809047258
AAXJ,2021-10-19,2021,5,-2.442055976564412
AAXJ,2021-10-19,2021,22,-1.0162816650239623
AAXJ,2021-10-20,2021,5,-1.6334047134777887
AAXJ,2021-10-20,2021,22,-0.9295652481015133
AAXJ,2021-10-21,2021,5,-1.6292901258739672
AAXJ,2021-10-21,2021,22,-0.8277172223862983
AAXJ,2021-10-22,2021,5,-0.7060639074550289
AAXJ,2021-10-22,2021,22,-0.7668309212405507
AAXJ,2021-10-25,2021,5,-0.5364520140523202
AAXJ,2021-10-25,2021,22,-0.775838262650328
AAXJ,2021-10-26,2021,5,-0.2731994210703163
AAXJ,2021-10-26,2021,22,-0.18495946177578765
AAXJ,2021-10-27,2021,5,-0.40630505215533413
AAXJ,2021-10-27,2021,22,-0.22086101700772776
AAXJ,2021-10-28,2021,5,-0.45692974374168405
AAXJ,2021-10-28,2021,22,-0.26168505340088216
AAXJ,2021-10-29,2021,5,-0.976933186154002
AAXJ,2021-10-29,2021,22,-0.34050429347526756
AAXJ,2021-11-01,2021,5,-0.8030493528920449
AAXJ,2021-11-01,2021,22,-0.3242438901208023
AAXJ,2021-11-02,2021,5,-1.121252257336559
AAXJ,2021-11-02,2021,22,-0.2514754977228133
AAXJ,2021-11-03,2021,5,-1.2236921255355053
AAXJ,2021-11-03,2021,22,-0.2582687999870364
AAXJ,2021-11-04,2021,5,-0.3284157739556158
AAXJ,2021-11-04,2021,22,-0.13259191979606275
AAXJ,2021-11-05,2021,5,-0.2888074164787331
AAXJ,2021-11-05,2021,22,-0.1274525514329864
AAXJ,2021-11-08,2021,5,-0.526206340634598
AAXJ,2021-11-08,2021,22,-0.15372518878287902
AAXJ,2021-11-09,2021,5,-0.6340925582593165
AAXJ,2021-11-09,2021,22,-0.17472849013860206
AAXJ,2021-11-10,2021,5,-0.5539414383704621
AAXJ,2021-11-10,2021,22,-0.07444353274527532
AAXJ,2021-11-11,2021,5,-1.0287440187062749
AAXJ,2021-11-11,2021,22,-0.10865064627886187
AAXJ,2021-11-12,2021,5,-1.2010840900742292
AAXJ,2021-11-12,2021,22,-0.10794768430403698
AAXJ,2021-11-15,2021,5,-1.121431872149646
AAXJ,2021-11-15,2021,22,-0.08966990097767788
AAXJ,2021-11-16,2021,5,-1.1527167009006984
AAXJ,2021-11-16,2021,22,-0.09218472334684501
AAXJ,2021-11-17,2021,5,-1.3257448257695925
AAXJ,2021-11-17,2021,22,0.005143143212356261
AAXJ,2021-11-18,2021,5,0.6738054680372803
AAXJ,2021-11-18,2021,22,0.20279545778754435
AAXJ,2021-11-19,2021,5,0.6758891657297111
AAXJ,2021-11-19,2021,22,0.20992679441004541
AAXJ,2021-11-22,2021,5,0.6830355728523274
AAXJ,2021-11-22,2021,22,0.22994468258178755
AAXJ,2021-11-23,2021,5,0.6768794298201009
AAXJ,2021-11-23,2021,22,0.2321158747598263
AAXJ,2021-11-24,2021,5,0.7902337990505107
AAXJ,2021-11-24,2021,22,0.22481151779357578
AAXJ,2021-11-26,2021,5,-0.21824052879968114
AAXJ,2021-11-26,2021,22,-0.14845419695802986
AAXJ,2021-11-29,2021,5,-0.015633106394019415
AAXJ,2021-11-29,2021,22,-0.08765895113311452
AAXJ,2021-11-30,2021,5,0.43912129979223624
AAXJ,2021-11-30,2021,22,-0.08027302179057946
AAXJ,2021-12-01,2021,5,0.4821463516624496
AAXJ,2021-12-01,2021,22,-0.05149309268116381
AAXJ,2021-12-02,2021,5,0.34054250999033414
AAXJ,2021-12-02,2021,22,-0.09702018156130442
AAXJ,2021-12-03,2021,5,-0.07463482825901364
AAXJ,2021-12-03,2021,22,-0.037737170454102256
AAXJ,2021-12-06,2021,5,0.18234465260433902
AAXJ,2021-12-06,2021,22,-0.0975453868799861
AAXJ,2021-12-07,2021,5,-0.48842793466722145
AAXJ,2021-12-07,2021,22,-0.20504390257972172
AAXJ,2021-12-08,2021,5,-0.5069935034732503
AAXJ,2021-12-08,2021,22,-0.22724590128591007
AAXJ,2021-12-09,2021,5,-0.5356120785728186
AAXJ,2021-12-09,2021,22,0.004903642888353226
AAXJ,2021-12-10,2021,5,-0.4164935464860653
AAXJ,2021-12-10,2021,22,0.1170328583417668
AAXJ,2021-12-13,2021,5,-0.6273536221122415
AAXJ,2021-12-13,2021,22,-0.06885700949804255
AAXJ,2021-12-14,2021,5,0.19753785767988852
AAXJ,2021-12-14,2021,22,-0.07125705192371766
AAXJ,2021-12-15,2021,5,0.37536890557076813
AAXJ,2021-12-15,2021,22,0.21852017261774218
AAXJ,2021-12-16,2021,5,0.4207075384215157
AAXJ,2021-12-16,2021,22,0.23145035980232972
AAXJ,2021-12-17,2021,5,0.3975316611415722
AAXJ,2021-12-17,2021,22,0.2742220197366917
AAXJ,2021-12-20,2021,5,-0.04655477267369074
AAXJ,2021-12-20,2021,22,0.25866380999082483
AAXJ,2021-12-21,2021,5,-1.7621416052285914
AAXJ,2021-12-21,2021,22,0.19250941778674208
AAXJ,2021-12-22,2021,5,-0.821633082737711
AAXJ,2021-12-22,2021,22,0.1405472394354305
AAXJ,2021-12-23,2021,5,-0.7680910238719356
AAXJ,2021-12-23,2021,22,0.24534996262404649
AAXJ,2021-12-27,2021,5,-0.5596533027696858
AAXJ,2021-12-27,2021,22,0.36840717893620223
AAXJ,2021-12-28,2021,5,-0.5045683924680574
AAXJ,2021-12-28,2021,22,0.37908304605215754
AAXJ,2021-12-29,2021,5,0.1497726270766092
AAXJ,2021-12-29,2021,22,0.6636100827632174
AAXJ,2021-12-30,2021,5,-0.06688795827736418
AAXJ,2021-12-30,2021,22,0.6778645308739621
AAXJ,2021-12-31,2021,5,0.07219314395354758
AAXJ,2021-12-31,2021,22,0.6742901318090013
AAXJ,2022-01-03,2022,5,-0.03969683727870824
AAXJ,2022-01-03,2022,22,0.6945394197590108
AAXJ,2022-01-04,2022,5,0.7141249589762606
AAXJ,2022-01-04,2022,22,0.8026925396942305
AAXJ,2022-01-05,2022,5,0.5853850858539765
AAXJ,2022-01-05,2022,22,0.6753272825890648
AAXJ,2022-01-06,2022,5,0.6912687708551589
AAXJ,2022-01-06,2022,22,0.602190517955915
AAXJ,2022-01-07,2022,5,0.594417902559586
AAXJ,2022-01-07,2022,22,0.6631919414310685
AAXJ,2022-01-10,2022,5,0.926565282134964
AAXJ,2022-01-10,2022,22,0.7334926900628206
AAXJ,2022-01-11,2022,5,0.46315142917132823
AAXJ,2022-01-11,2022,22,0.6971377538397794
AAXJ,2022-01-12,2022,5,0.2727980092302661
AAXJ,2022-01-12,2022,22,0.6829331892258467
AAXJ,2022-01-13,2022,5,0.45644146664622187
AAXJ,2022-01-13,2022,22,0.7494716434613089
AAXJ,2022-01-14,2022,5,0.7023933092746428
AAXJ,2022-01-14,2022,22,0.7906670444560748
AAXJ,2022-01-18,2022,5,0.3328114510936013
AAXJ,2022-01-18,2022,22,0.7376384430710813
AAXJ,2022-01-19,2022,5,0.6496502983157797
AAXJ,2022-01-19,2022,22,0.7469340334714688
AAXJ,2022-01-20,2022,5,0.8731625977748976
AAXJ,2022-01-20,2022,22,0.7842889355115427
AAXJ,2022-01-21,2022,5,0.46626750705795506
AAXJ,2022-01-21,2022,22,0.6750887613836242
AAXJ,2022-01-24,2022,5,1.3477274821745937
AAXJ,2022-01-24,2022,22,0.6822386504215338
AAXJ,2022-01-25,2022,5,1.3475019609225019
AAXJ,2022-01-25,2022,22,0.7387474869977747
AAXJ,2022-01-26,2022,5,1.2095260518817106
AAXJ,2022-01-26,2022,22,0.7088737220060335
AAXJ,2022-01-27,2022,5,1.0238046172447106
AAXJ,2022-01-27,2022,22,0.6002916672249492
AAXJ,2022-01-28,2022,5,1.0064866476666505
AAXJ,2022-01-28,2022,22,0.5633082205091908
AAXJ,2022-01-31,2022,5,-1.002417075984425
AAXJ,2022-01-31,2022,22,0.27317333115085973
AAXJ,2022-02-01,2022,5,-0.8090825374590087
AAXJ,2022-02-01,2022,22,0.43107133341791154
AAXJ,2022-02-02,2022,5,0.0015805245726811497
AAXJ,2022-02-02,2022,22,0.7828158770548336
AAXJ,2022-02-03,2022,5,-0.11160033753328992
AAXJ,2022-02-03,2022,22,0.761650317153701
AAXJ,2022-02-04,2022,5,0.2962592757448236
AAXJ,2022-02-04,2022,22,0.9091992204197684
AAXJ,2022-02-07,2022,5,0.3556050997152319
AAXJ,2022-02-07,2022,22,0.9426882863543705
AAXJ,2022-02-08,2022,5,0.7375092646167115
AAXJ,2022-02-08,2022,22,0.9961886498381339
AAXJ,2022-02-09,2022,5,0.5131468260427372
AAXJ,2022-02-09,2022,22,1.0896673715795095
AAXJ,2022-02-10,2022,5,0.5071452244606637
AAXJ,2022-02-10,2022,22,1.0458927150912343
AAXJ,2022-02-11,2022,5,0.22036219537305274
AAXJ,2022-02-11,2022,22,1.7443040696597356
AAXJ,2022-02-14,2022,5,0.43798119434994776
AAXJ,2022-02-14,2022,22,1.7444722270910096
AAXJ,2022-02-15,2022,5,-0.19186718281863085
AAXJ,2022-02-15,2022,22,1.557751014876746
AAXJ,2022-02-16,2022,5,0.0655962095773911
AAXJ,2022-02-16,2022,22,1.6032578224254528
AAXJ,2022-02-17,2022,5,0.27862021964230427
AAXJ,2022-02-17,2022,22,1.6218463020060985
AAXJ,2022-02-18,2022,5,0.29369102228997135
AAXJ,2022-02-18,2022,22,1.6111434180994157
AAXJ,2022-02-22,2022,5,0.08344336415892614
AAXJ,2022-02-22,2022,22,1.5925495988896599
AAXJ,2022-02-23,2022,5,-0.09508271619861675
AAXJ,2022-02-23,2022,22,1.5912773679995778
AAXJ,2022-02-24,2022,5,0.13326873454551044
AAXJ,2022-02-24,2022,22,1.7175433961346072
AAXJ,2022-02-25,2022,5,0.3831688625655713
AAXJ,2022-02-25,2022,22,1.6741245951971444
AAXJ,2022-02-28,2022,5,1.3573449108307631
AAXJ,2022-02-28,2022,22,1.660016915323543
AAXJ,2022-03-01,2022,5,1.2830823089364645
AAXJ,2022-03-01,2022,22,1.640790669810939
AAXJ,2022-03-02,2022,5,1.5738992974479484
AAXJ,2022-03-02,2022,22,1.6661606419741837
AAXJ,2022-03-03,2022,5,1.6133143872293596
AAXJ,2022-03-03,2022,22,1.6492099365708286
AAXJ,2022-03-04,2022,5,1.646171079445851
AAXJ,2022-03-04,2022,22,1.650586390809067
AAXJ,2022-03-07,2022,5,1.325846041912208
AAXJ,2022-03-07,2022,22,1.5840656537517472
AAXJ,2022-03-08,2022,5,1.3197259528594285
AAXJ,2022-03-08,2022,22,1.583564556870475
AAXJ,2022-03-09,2022,5,2.6434285838541167
AAXJ,2022-03-09,2022,22,1.48973839717357
AAXJ,2022-03-10,2022,5,2.5827670596128445
AAXJ,2022-03-10,2022,22,1.4616351684031523
AAXJ,2022-03-11,2022,5,2.562537335304877
AAXJ,2022-03-11,2022,22,1.4251744631635193
AAXJ,2022-07-14,2022,5,-1.1627287910494595
AAXJ,2022-07-14,2022,22,-1.3264111670058114
AAXJ,2022-07-15,2022,5,-0.8481917696019396
AAXJ,2022-07-15,2022,22,-1.3310746091373977
AAXJ,2022-07-18,2022,5,-0.8800342122097317
AAXJ,2022-07-18,2022,22,-1.3385224528167123
AAXJ,2022-07-19,2022,5,-1.2275687226025913
AAXJ,2022-07-19,2022,22,-1.4837039752216168
AAXJ,2022-07-20,2022,5,-0.6570574338897409
AAXJ,2022-07-20,2022,22,-1.3699807186109823
AAXJ,2022-07-21,2022,5,-0.8131445050681572
AAXJ,2022-07-21,2022,22,-1.4021133102982886
AAXJ,2022-07-22,2022,5,-1.027378041890864
AAXJ,2022-07-22,2022,22,-1.5455173824325887
AAXJ,2022-07-25,2022,5,-0.881594400959037
AAXJ,2022-07-25,2022,22,-1.5259082735639602
AAXJ,2022-07-26,2022,5,-1.0296086495112544
AAXJ,2022-07-26,2022,22,-1.2619085577370266
AAXJ,2022-07-27,2022,5,-1.6747050262330498
AAXJ,2022-07-27,2022,22,-1.2772012291728871
AAXJ,2022-07-28,2022,5,-1.4095917431153493
AAXJ,2022-07-28,2022,22,-1.2405159710720672
AAXJ,2022-07-29,2022,5,-1.6272287185596195
AAXJ,2022-07-29,2022,22,-1.2340418901949002
AAXJ,2022-08-01,2022,5,-1.9084398959226463
AAXJ,2022-08-01,2022,22,-1.2237003931208685
AAXJ,2022-08-02,2022,5,-1.96473447351718
AAXJ,2022-08-02,2022,22,-1.1957081193892203
AAXJ,2022-08-03,2022,5,-1.833824104562798
AAXJ,2022-08-03,2022,22,-1.061636942364302
AAXJ,2022-08-04,2022,5,-2.09362254685259
AAXJ,2022-08-04,2022,22,-1.0215615367537974
AAXJ,2022-08-05,2022,5,-1.6675135146015247
AAXJ,2022-08-05,2022,22,-0.9079240293689864
AAXJ,2022-08-08,2022,5,-1.6069382384219522
AAXJ,2022-08-08,2022,22,-0.908497675638978
AAXJ,2022-08-09,2022,5,-1.6807507340012404
AAXJ,2022-08-09,2022,22,-0.8058619133808386
AAXJ,2022-08-10,2022,5,-2.04560006451367
AAXJ,2022-08-10,2022,22,-0.7843383614953414
AAXJ,2022-08-11,2022,5,-1.9674769027060013
AAXJ,2022-08-11,2022,22,-0.409791577173697
AAXJ,2022-08-12,2022,5,-1.4771652002610163
AAXJ,2022-08-12,2022,22,-0.42221003532926016
AAXJ,2022-08-15,2022,5,-1.2983357520638996
AAXJ,2022-08-15,2022,22,-0.32920404999950387
AAXJ,2022-08-16,2022,5,-1.2143055295159573
AAXJ,2022-08-16,2022,22,-0.24825000052047894
AAXJ,2022-08-17,2022,5,-1.2870677276611886
AAXJ,2022-08-17,2022,22,-0.22960175207616637
AAXJ,2022-08-18,2022,5,-0.20497422821106742
AAXJ,2022-08-18,2022,22,-0.2329018576030983
AAXJ,2022-08-19,2022,5,-0.07546861457950461
AAXJ,2022-08-19,2022,22,-0.19347608021002313
AAXJ,2022-08-22,2022,5,-0.02161590327139828
AAXJ,2022-08-22,2022,22,-0.13460173324384148
AAXJ,2022-08-23,2022,5,0.05947976141853471
AAXJ,2022-08-23,2022,22,-0.004790565592230059
AAXJ,2022-08-24,2022,5,0.17419668393324256
AAXJ,2022-08-24,2022,22,0.03448193333191012
AAXJ,2022-08-25,2022,5,-0.42353326000595387
AAXJ,2022-08-25,2022,22,-0.099002995008956
AAXJ,2022-08-26,2022,5,-0.6294170167162942
AAXJ,2022-08-26,2022,22,-0.14554605333171278
AAXJ,2022-08-29,2022,5,-0.4830102378237661
AAXJ,2022-08-29,2022,22,0.01548324285568131
AAXJ,2022-08-30,2022,5,-0.4496906503754186
AAXJ,2022-08-30,2022,22,0.044766249856193235
AAXJ,2022-08-31,2022,5,-0.5248193365144853
AAXJ,2022-08-31,2022,22,0.09109367299870375
AAXJ,2022-09-01,2022,5,-0.2234643189168967
AAXJ,2022-09-01,2022,22,0.3470616445648502
AAXJ,2022-09-02,2022,5,-0.22840071973833215
AAXJ,2022-09-02,2022,22,0.3139601239444151
AAXJ,2022-09-06,2022,5,0.5954975309879911
AAXJ,2022-09-06,2022,22,0.28574647515229396
AAXJ,2022-09-07,2022,5,0.6229629171832419
AAXJ,2022-09-07,2022,22,0.45203568420691664
AAXJ,2022-09-08,2022,5,0.6801528043860774
AAXJ,2022-09-08,2022,22,0.506837464853212
AAXJ,2022-09-09,2022,5,0.7543384884904086
AAXJ,2022-09-09,2022,22,0.6900361521059605
AAXJ,2022-09-12,2022,5,0.5909705723230009
AAXJ,2022-09-12,2022,22,0.6128741830086034
AAXJ,2022-09-13,2022,5,-0.9062459285691785
AAXJ,2022-09-13,2022,22,0.39175381413453125
AAXJ,2022-09-14,2022,5,-0.014638867315390323
AAXJ,2022-09-14,2022,22,0.5785733104230711
AAXJ,2022-09-15,2022,5,-0.053774603751940576
AAXJ,2022-09-15,2022,22,0.6767665222562218
AAXJ,2022-09-16,2022,5,0.538950721501744
AAXJ,2022-09-16,2022,22,0.7046872212310427
AAXJ,2022-09-19,2022,5,0.6292686999909385
AAXJ,2022-09-19,2022,22,0.8486813149512952
AAXJ,2022-09-20,2022,5,0.5815999699973454
AAXJ,2022-09-20,2022,22,0.8267114805858858
AAXJ,2022-09-21,2022,5,0.3207683495568745
AAXJ,2022-09-21,2022,22,0.8774686626204088
AAXJ,2022-09-22,2022,5,0.9016545827374141
AAXJ,2022-09-22,2022,22,1.1843277777058385
AAXJ,2022-09-23,2022,5,0.4316136588702236
AAXJ,2022-09-23,2022,22,1.1270774964372696
AAXJ,2022-09-26,2022,5,0.444608466386834
AAXJ,2022-09-26,2022,22,1.1435473289432676
AAXJ,2022-09-27,2022,5,1.2850718261709033
AAXJ,2022-09-27,2022,22,1.1289181850349128
AAXJ,2022-09-28,2022,5,1.1174557624274661
AAXJ,2022-09-28,2022,22,0.9781242435395676
AAXJ,2022-09-29,2022,5,0.756920883059127
AAXJ,2022-09-29,2022,22,0.8956651020225036
AAXJ,2022-09-30,2022,5,1.0732994467096806
AAXJ,2022-09-30,2022,22,0.9506885849504605
AAXJ,2022-10-03,2022,5,1.222770869778247
AAXJ,2022-10-03,2022,22,1.0002042154877628
AAXJ,2022-10-04,2022,5,0.6612636865667113
AAXJ,2022-10-04,2022,22,0.8292924733240374
AAXJ,2022-10-05,2022,5,0.8088376045844468
AAXJ,2022-10-05,2022,22,1.2676605397240157
AAXJ,2022-10-06,2022,5,0.7076867617930732
AAXJ,2022-10-06,2022,22,1.2053625758334776
AAXJ,2022-10-07,2022,5,0.33887391271815415
AAXJ,2022-10-07,2022,22,1.1314118351254003
AAXJ,2022-10-10,2022,5,0.6207459887888134
AAXJ,2022-10-10,2022,22,1.0688069008955692
AAXJ,2022-10-11,2022,5,0.3394146222228376
AAXJ,2022-10-11,2022,22,1.267127321175952
AAXJ,2022-10-12,2022,5,0.8016219331904099
AAXJ,2022-10-12,2022,22,1.3669550796116934
AAXJ,2022-10-13,2022,5,0.8591714886453391
AAXJ,2022-10-13,2022,22,1.4056487903847863
AAXJ,2022-10-14,2022,5,0.6695891422608107
AAXJ,2022-10-14,2022,22,1.3748286978170603
AAXJ,2022-10-17,2022,5,1.4549901578594047
AAXJ,2022-10-17,2022,22,1.3578229490322191
AAXJ,2022-10-18,2022,5,1.495657430490024
AAXJ,2022-10-18,2022,22,1.3715649455988914
AAXJ,2022-10-19,2022,5,1.3195935558606744
AAXJ,2022-10-19,2022,22,1.1681804517417214
AAXJ,2022-10-20,2022,5,1.3604934362161263
AAXJ,2022-10-20,2022,22,1.2010437720133569
AAXJ,2022-10-21,2022,5,1.3851105014731846
AAXJ,2022-10-21,2022,22,1.2313863112721621
AAXJ,2022-10-24,2022,5,0.0334698600290003
AAXJ,2022-10-24,2022,22,0.9481628574146709
AAXJ,2022-10-25,2022,5,0.39518908025910143
AAXJ,2022-10-25,2022,22,0.913684738875493
AAXJ,2022-10-26,2022,5,-0.09982031339342153
AAXJ,2022-10-26,2022,22,0.8336483481027571
AAXJ,2022-10-27,2022,5,-0.2100914189867972
AAXJ,2022-10-27,2022,22,0.9090002055184276
AAXJ,2022-10-28,2022,5,1.201085294766065
AAXJ,2022-10-28,2022,22,1.0352199791850667
AAXJ,2022-10-31,2022,5,1.174214773304068
AAXJ,2022-10-31,2022,22,1.013214194102854
AAXJ,2022-11-01,2022,5,0.9416666155194008
AAXJ,2022-11-01,2022,22,0.8924323571227862
AAXJ,2022-11-02,2022,5,1.0934140632421991
AAXJ,2022-11-02,2022,22,0.8943812548495849
AAXJ,2022-11-03,2022,5,1.612292035484054
AAXJ,2022-11-03,2022,22,0.8362377023829876
AAXJ,2022-11-04,2022,5,1.351771663558156
AAXJ,2022-11-04,2022,22,0.6019940714808654
AAXJ,2022-11-07,2022,5,1.342549382847112
AAXJ,2022-11-07,2022,22,0.6252116808071184
AAXJ,2022-11-08,2022,5,1.365288049759338
AAXJ,2022-11-08,2022,22,0.41646655714357317
AAXJ,2022-11-09,2022,5,1.3388044704034212
AAXJ,2022-11-09,2022,22,0.35575512961118877
AAXJ,2022-11-10,2022,5,0.665157066179307
AAXJ,2022-11-10,2022,22,-0.005435408415107216
AAXJ,2022-11-11,2022,5,0.1794248412142313
AAXJ,2022-11-11,2022,22,-0.22139521323694128
AAXJ,2022-11-14,2022,5,0.342205318803413
AAXJ,2022-11-14,2022,22,-0.08807356271627138
AAXJ,2022-11-15,2022,5,-0.49068074579961635
AAXJ,2022-11-15,2022,22,-0.30137422725335344
AAXJ,2022-11-16,2022,5,-0.9155211715427489
AAXJ,2022-11-16,2022,22,-0.4210539419034959
AAXJ,2022-11-17,2022,5,-0.9302499934151397
AAXJ,2022-11-17,2022,22,-0.42529223559301177
AAXJ,2022-11-18,2022,5,-1.121759281259326
AAXJ,2022-11-18,2022,22,-0.4310650962279855
AAXJ,2022-11-21,2022,5,-0.4713805333908761
AAXJ,2022-11-21,2022,22,-0.5997665174548211
AAXJ,2022-11-22,2022,5,0.389674270555297
AAXJ,2022-11-22,2022,22,-0.5816195858701733
AAXJ,2022-11-23,2022,5,0.34705276553128545
AAXJ,2022-11-23,2022,22,-0.49397719447404553
AAXJ,2022-11-25,2022,5,0.3176585703250426
AAXJ,2022-11-25,2022,22,-0.4065692674870939
AAXJ,2022-11-28,2022,5,0.20610061975385327
AAXJ,2022-11-28,2022,22,-0.4436092535425977
AAXJ,2022-11-29,2022,5,-0.31870089044741956
AAXJ,2022-11-29,2022,22,-0.6211679615739819
AAXJ,2022-11-30,2022,5,-2.5799093229920653
AAXJ,2022-11-30,2022,22,-0.8867715919621414
