event_date,event_id,region,announcement_type,ticker,channel,metric,metric_family,effect_value,effect_units,anchor_date,pre_value,post_value,pre_start,pre_end,post_start,post_end,n_pre,n_post,boot_p_value,boot_n_anchors,boot_null_mean,boot_null_p95,boot_null_p99
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,XAR,defense,beta63_delta,beta_delta,-0.3139291306663583,post63_beta_minus_pre85_beta_to_SPY,2025-02-25,1.2598891572570867,0.9459600265907284,2024-10-14,2025-02-14,2025-02-26,2025-05-27,85,63,0.945,2867,0.017317084157160975,0.4134036282928002,0.5901409842349926
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,XLI,industrials,beta63_delta,beta_delta,0.04237730402545037,post63_beta_minus_pre85_beta_to_SPY,2025-02-25,0.8489312979715663,0.8913086019970167,2024-10-14,2025-02-14,2025-02-26,2025-05-27,85,63,0.361,2867,-0.0024690210539636778,0.20575119650704327,0.35692709777591486
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,IYT,transport_industrials,beta63_delta,beta_delta,0.39315921764476913,post63_beta_minus_pre85_beta_to_SPY,2025-02-25,0.6936514987337752,1.0868107163785443,2024-10-14,2025-02-14,2025-02-26,2025-05-27,85,63,0.041,2867,0.004712601177238632,0.3623094626044733,0.6195252877731865
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,IEF,rates,t1_r2,rv_ratio,0.11485684746401381,post_pre_rsq_ratio,2025-03-19,1.8898858710291026e-05,2.170663332131845e-06,2025-02-04,2025-03-11,2025-03-20,2025-03-20,25,1,0.714,2989,1.1141079183700249,4.165069059848452,7.690515549133032
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,IEF,rates,rv5,rv_ratio,0.4746987859209625,post_pre_rsq_ratio,2025-03-19,1.8898858710291026e-05,8.971265285066957e-06,2025-02-04,2025-03-11,2025-03-20,2025-03-26,25,5,0.771,2985,1.1699204293143481,3.401901379931184,6.451947482906581
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,IEF,rates,rv22,rv_ratio,1.4983617021402018,post_pre_rsq_ratio,2025-03-19,1.8898858710291026e-05,2.831732610565884e-05,2025-02-04,2025-03-11,2025-03-20,2025-04-21,25,22,0.231,2968,1.215907611317775,2.6927951253412346,5.394833044982169
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,ITA,defense,t1_r2,rv_ratio,0.5048442035889629,post_pre_rsq_ratio,2025-03-19,0.0001275813565683307,6.44087083495384e-05,2025-02-04,2025-03-11,2025-03-20,2025-03-20,25,1,0.443,2989,1.2787032035457526,5.026481829536124,14.393060441161344
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,ITA,defense,rv5,rv_ratio,1.3125302843357387,post_pre_rsq_ratio,2025-03-19,0.0001275813565683307,0.00016745439421257037,2025-02-04,2025-03-11,2025-03-20,2025-03-26,25,5,0.312,2985,1.402020043284415,4.291715670200613,10.461839465391774
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,ITA,defense,rv22,rv_ratio,7.140065064893914,post_pre_rsq_ratio,2025-03-19,0.0001275813565683307,0.0009109391869653118,2025-02-04,2025-03-11,2025-03-20,2025-04-21,25,22,0.015,2968,1.4853731403614696,3.554772616512327,8.467389738853637
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,IYT,transport_industrials,t1_r2,rv_ratio,0.0004795664658519866,post_pre_rsq_ratio,2025-03-19,0.00019732657633142293,9.463120882993276e-08,2025-02-04,2025-03-11,2025-03-20,2025-03-20,25,1,0.987,2989,1.3758870540486192,5.214653508322755,12.717828463139833
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,IYT,transport_industrials,rv5,rv_ratio,0.4338305049291481,post_pre_rsq_ratio,2025-03-19,0.00019732657633142293,8.56062882458013e-05,2025-02-04,2025-03-11,2025-03-20,2025-03-26,25,5,0.726,2985,1.2921349642275086,3.9907824735864135,9.473079440952894
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,IYT,transport_industrials,rv22,rv_ratio,6.15629890529696,post_pre_rsq_ratio,2025-03-19,0.00019732657633142293,0.001214801385855136,2025-02-04,2025-03-11,2025-03-20,2025-04-21,25,22,0.031,2968,1.7064064574572138,3.998384038285535,17.714263770983635
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,PPA,defense,t1_r2,rv_ratio,0.67288341074558,post_pre_rsq_ratio,2025-03-19,0.00011392984826887215,7.666150488888511e-05,2025-02-04,2025-03-11,2025-03-20,2025-03-20,25,1,0.366,2989,1.2975590694101424,5.6595201790265826,13.317608832096179
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,PPA,defense,rv5,rv_ratio,1.3832162601869435,post_pre_rsq_ratio,2025-03-19,0.00011392984826887215,0.00015758961864613527,2025-02-04,2025-03-11,2025-03-20,2025-03-26,25,5,0.288,2985,1.4088129223818655,4.765411333268364,10.585340372872869
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,PPA,defense,rv22,rv_ratio,6.934711653252973,post_pre_rsq_ratio,2025-03-19,0.00011392984826887215,0.0007900706464434907,2025-02-04,2025-03-11,2025-03-20,2025-04-21,25,22,0.023,2968,1.6405887126575385,3.5826168525896525,8.640442008356727
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,QQQ,benchmark,t1_r2,rv_ratio,0.05141155856471945,post_pre_rsq_ratio,2025-03-19,0.00022423056601885376,1.152804287687849e-05,2025-02-04,2025-03-11,2025-03-20,2025-03-20,25,1,0.78,2989,1.406934265987079,5.646605024745184,14.095722295977986
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,QQQ,benchmark,rv5,rv_ratio,0.776748812747766,post_pre_rsq_ratio,2025-03-19,0.00022423056601885376,0.0001741708259369042,2025-02-04,2025-03-11,2025-03-20,2025-03-26,25,5,0.518,2985,1.4683339195599283,5.2893125751056616,11.698679934886567
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,QQQ,benchmark,rv22,rv_ratio,5.248591989267627,post_pre_rsq_ratio,2025-03-19,0.00022423056601885376,0.0011768947525555016,2025-02-04,2025-03-11,2025-03-20,2025-04-21,25,22,0.041,2968,1.5712551544519742,4.954870392265338,9.773520071846843
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,SPY,benchmark,t1_r2,rv_ratio,0.07185964275253738,post_pre_rsq_ratio,2025-03-19,0.00011670201837665253,8.386165349046303e-06,2025-02-04,2025-03-11,2025-03-20,2025-03-20,25,1,0.74,2989,1.3827408167304287,4.85166059345539,15.203434680875317
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,SPY,benchmark,rv5,rv_ratio,0.8115828395051922,post_pre_rsq_ratio,2025-03-19,0.00011670201837665253,9.471335545011078e-05,2025-02-04,2025-03-11,2025-03-20,2025-03-26,25,5,0.457,2985,1.3605413500478127,4.110903332081992,14.034891584277027
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,SPY,benchmark,rv22,rv_ratio,8.146060786880032,post_pre_rsq_ratio,2025-03-19,0.00011670201837665253,0.000950661735647802,2025-02-04,2025-03-11,2025-03-20,2025-04-21,25,22,0.031,2968,1.8237491435056286,6.914283222865623,13.190866796727123
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,TLT,rates,t1_r2,rv_ratio,0.005123277287447325,post_pre_rsq_ratio,2025-03-19,8.443696654927253e-05,4.325939929428375e-07,2025-02-04,2025-03-11,2025-03-20,2025-03-20,25,1,0.953,2989,1.3039075685086325,4.315847135858366,11.866955875573815
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,TLT,rates,rv5,rv_ratio,0.4391285573855077,post_pre_rsq_ratio,2025-03-19,8.443696654927253e-05,3.707868331079042e-05,2025-02-04,2025-03-11,2025-03-20,2025-03-26,25,5,0.789,2985,1.2433411546836755,3.232042567301403,7.083513762814548
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,TLT,rates,rv22,rv_ratio,1.7884533449297384,post_pre_rsq_ratio,2025-03-19,8.443696654927253e-05,0.0001510115752607669,2025-02-04,2025-03-11,2025-03-20,2025-04-21,25,22,0.146,2968,1.3076766090524508,2.7474706440576107,7.482070172865697
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,UUP,dollar,t1_r2,rv_ratio,0.2697959307296421,post_pre_rsq_ratio,2025-03-19,2.947330806144456e-05,7.951778580118898e-06,2025-02-04,2025-03-11,2025-03-20,2025-03-20,25,1,0.619,2989,1.2892724700151257,4.392376730926284,12.08353232328102
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,UUP,dollar,rv5,rv_ratio,0.2905394487919893,post_pre_rsq_ratio,2025-03-19,2.947330806144456e-05,8.563158678248596e-06,2025-02-04,2025-03-11,2025-03-20,2025-03-26,25,5,0.885,2985,1.257318845191689,2.9338781439879997,5.160940956889992
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,UUP,dollar,rv22,rv_ratio,1.9778579945882706,post_pre_rsq_ratio,2025-03-19,2.947330806144456e-05,5.8294017976291043e-05,2025-02-04,2025-03-11,2025-03-20,2025-04-21,25,22,0.077,2968,1.354478397869806,2.3040910239838595,6.437727913704771
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,XAR,defense,t1_r2,rv_ratio,0.5916750524276577,post_pre_rsq_ratio,2025-03-19,0.00019917814852021113,0.00011784874146813972,2025-02-04,2025-03-11,2025-03-20,2025-03-20,25,1,0.426,2989,1.1479869325662473,4.439767208299197,10.679364354876117
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,XAR,defense,rv5,rv_ratio,1.430820373822146,post_pre_rsq_ratio,2025-03-19,0.00019917814852021113,0.00028498815292289143,2025-02-04,2025-03-11,2025-03-20,2025-03-26,25,5,0.228,2985,1.230144680320955,3.379732896685756,7.830095604521455
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,XAR,defense,rv22,rv_ratio,4.878376375051009,post_pre_rsq_ratio,2025-03-19,0.00019917814852021113,0.0009716659741673991,2025-02-04,2025-03-11,2025-03-20,2025-04-21,25,22,0.03,2968,1.5691644674252025,3.950230225290861,7.258751629265224
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,XLI,industrials,t1_r2,rv_ratio,0.25032140933573327,post_pre_rsq_ratio,2025-03-19,0.00010093340165251316,2.526579135070672e-05,2025-02-04,2025-03-11,2025-03-20,2025-03-20,25,1,0.606,2989,1.4458712574335573,5.187185181016697,14.082798679589736
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,XLI,industrials,rv5,rv_ratio,0.8676169991136518,post_pre_rsq_ratio,2025-03-19,0.00010093340165251316,8.757153505208637e-05,2025-02-04,2025-03-11,2025-03-20,2025-03-26,25,5,0.486,2985,1.4318207963437117,4.00636954326531,13.545369541007894
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,XLI,industrials,rv22,rv_ratio,7.910402205578484,post_pre_rsq_ratio,2025-03-19,0.00010093340165251316,0.0007984238030485792,2025-02-04,2025-03-11,2025-03-20,2025-04-21,25,22,0.02,2968,1.6110974933860085,3.9493051873688385,11.277125263102748
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,ITA,defense,beta63_delta,beta_delta,-0.01275408788338872,post63_beta_minus_pre85_beta_to_SPY,2025-03-19,0.8646994590319086,0.8519453711485199,2024-11-05,2025-03-11,2025-03-20,2025-06-18,85,63,0.52,2867,-0.009597800047041112,0.3374480539783186,0.44062044333632217
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,PPA,defense,beta63_delta,beta_delta,-0.030377395417214625,post63_beta_minus_pre85_beta_to_SPY,2025-03-19,0.8442967135878005,0.8139193181705858,2024-11-05,2025-03-11,2025-03-20,2025-06-18,85,63,0.565,2867,-0.007111599256667984,0.26802409522924603,0.3852151423532759
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,XAR,defense,beta63_delta,beta_delta,-0.2724887402814441,post63_beta_minus_pre85_beta_to_SPY,2025-03-19,1.1940967114553052,0.9216079711738611,2024-11-05,2025-03-11,2025-03-20,2025-06-18,85,63,0.886,2867,-0.0012498183147360037,0.39819224489948934,0.5497334949395446
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,XLI,industrials,beta63_delta,beta_delta,0.03884057591907819,post63_beta_minus_pre85_beta_to_SPY,2025-03-19,0.8551219065588676,0.8939624824779457,2024-11-05,2025-03-11,2025-03-20,2025-06-18,85,63,0.372,2867,-0.002013178511656137,0.19382893878490112,0.35826317560681603
2025-03-19,eu_rearm_europe_readiness_2030,European_Union,eu_financing_plan,IYT,transport_industrials,beta63_delta,beta_delta,0.3351722738846281,post63_beta_minus_pre85_beta_to_SPY,2025-03-19,0.7754148246913504,1.1105870985759785,2024-11-05,2025-03-11,2025-03-20,2025-06-18,85,63,0.061,2867,0.0028700415077111126,0.3589978577429175,0.6383080057808811
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,IEF,rates,t1_r2,rv_ratio,0.7473437611400072,post_pre_rsq_ratio,2025-06-25,1.6971296233212545e-05,1.26833923583503e-05,2025-05-12,2025-06-16,2025-06-26,2025-06-26,25,1,0.379,2989,1.2207341881377045,4.969690020937329,9.195455589682764
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,IEF,rates,rv5,rv_ratio,0.5090885732426356,post_pre_rsq_ratio,2025-06-25,1.6971296233212545e-05,8.63989298544429e-06,2025-05-12,2025-06-16,2025-06-26,2025-07-02,25,5,0.72,2985,1.1968439596266671,3.3046553402459935,6.556084427192632
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,IEF,rates,rv22,rv_ratio,0.516837401555135,post_pre_rsq_ratio,2025-06-25,1.6971296233212545e-05,8.771400646196023e-06,2025-05-12,2025-06-16,2025-06-26,2025-07-28,25,22,0.888,2968,1.218465741579683,2.677657973561123,5.412428589989713
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,ITA,defense,t1_r2,rv_ratio,1.8251759436683537,post_pre_rsq_ratio,2025-06-25,9.87195185693691e-05,0.00018018049046333382,2025-05-12,2025-06-16,2025-06-26,2025-06-26,25,1,0.191,2989,1.5206708150985915,5.889625433070311,19.398516524801774
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,ITA,defense,rv5,rv_ratio,1.747238184425527,post_pre_rsq_ratio,2025-06-25,9.87195185693691e-05,0.00017248651239250656,2025-05-12,2025-06-16,2025-06-26,2025-07-02,25,5,0.188,2985,1.4176237295273404,4.900382780948669,9.498774560793553
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,ITA,defense,rv22,rv_ratio,1.204649947527927,post_pre_rsq_ratio,2025-06-25,9.87195185693691e-05,0.0001189224628645727,2025-05-12,2025-06-16,2025-06-26,2025-07-28,25,22,0.373,2968,1.5197448942297613,3.3069432292435126,6.790240715785272
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,IYT,transport_industrials,t1_r2,rv_ratio,0.5125143596386338,post_pre_rsq_ratio,2025-06-25,0.00028710909170535616,0.0001471475322818004,2025-05-12,2025-06-16,2025-06-26,2025-06-26,25,1,0.462,2989,1.27887559863926,5.125376770201665,12.220153147581618
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,IYT,transport_industrials,rv5,rv_ratio,0.3724184062809175,post_pre_rsq_ratio,2025-06-25,0.00028710909170535616,0.00010692471036167052,2025-05-12,2025-06-16,2025-06-26,2025-07-02,25,5,0.775,2985,1.187035651658888,3.405050673538514,7.762913233773701
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,IYT,transport_industrials,rv22,rv_ratio,0.35588977324118837,post_pre_rsq_ratio,2025-06-25,0.00028710909170535616,0.00010217918954250276,2025-05-12,2025-06-16,2025-06-26,2025-07-28,25,22,0.923,2968,1.4698498966669566,3.36645383196121,8.086972853093469
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,PPA,defense,t1_r2,rv_ratio,2.947315667578106,post_pre_rsq_ratio,2025-06-25,7.652485556254804e-05,0.0002255429057586494,2025-05-12,2025-06-16,2025-06-26,2025-06-26,25,1,0.105,2989,1.2615640622204685,4.813595555070153,12.398709579822928
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,PPA,defense,rv5,rv_ratio,1.6231562695428916,post_pre_rsq_ratio,2025-06-25,7.652485556254804e-05,0.00012421179908221407,2025-05-12,2025-06-16,2025-06-26,2025-07-02,25,5,0.226,2985,1.3101155302691385,4.216025575237675,9.070089166808952
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,PPA,defense,rv22,rv_ratio,1.1555095043216184,post_pre_rsq_ratio,2025-06-25,7.652485556254804e-05,8.842519791936332e-05,2025-05-12,2025-06-16,2025-06-26,2025-07-28,25,22,0.366,2968,1.5141703828186965,3.824476277156962,7.826176149369423
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,QQQ,benchmark,t1_r2,rv_ratio,0.62972465664411,post_pre_rsq_ratio,2025-06-25,0.00013755230664171618,8.662007907056006e-05,2025-05-12,2025-06-16,2025-06-26,2025-06-26,25,1,0.383,2989,1.2767141719632265,4.672496307070442,14.33158342126103
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,QQQ,benchmark,rv5,rv_ratio,0.3777832632066413,post_pre_rsq_ratio,2025-06-25,0.00013755230664171618,5.19649592647081e-05,2025-05-12,2025-06-16,2025-06-26,2025-07-02,25,5,0.77,2985,1.405416865697433,4.373834548726354,11.264380433694361
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,QQQ,benchmark,rv22,rv_ratio,0.2132766046482994,post_pre_rsq_ratio,2025-06-25,0.00013755230664171618,2.9336688922086948e-05,2025-05-12,2025-06-16,2025-06-26,2025-07-28,25,22,0.957,2968,1.5990394000689516,5.200178332500209,13.352627727654246
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,SPY,benchmark,t1_r2,rv_ratio,0.6191307376748838,post_pre_rsq_ratio,2025-06-25,9.80996328319713e-05,6.073649804089364e-05,2025-05-12,2025-06-16,2025-06-26,2025-06-26,25,1,0.396,2989,1.708429155644219,7.13720141695509,22.78066048374396
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,SPY,benchmark,rv5,rv_ratio,0.2622068516958406,post_pre_rsq_ratio,2025-06-25,9.80996328319713e-05,2.5722395877389117e-05,2025-05-12,2025-06-16,2025-06-26,2025-07-02,25,5,0.845,2985,1.615823758892287,6.1148888238885535,15.822179883621605
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,SPY,benchmark,rv22,rv_ratio,0.2162737521178276,post_pre_rsq_ratio,2025-06-25,9.80996328319713e-05,2.1216375673951662e-05,2025-05-12,2025-06-16,2025-06-26,2025-07-28,25,22,0.944,2968,1.6482288564246466,5.725411264891589,13.176603251888181
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,TLT,rates,t1_r2,rv_ratio,0.3481235715398983,post_pre_rsq_ratio,2025-06-25,7.225647904601677e-05,2.5154183552397182e-05,2025-05-12,2025-06-16,2025-06-26,2025-06-26,25,1,0.573,2989,1.2290595344491102,4.468498792347598,7.918254379009252
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,TLT,rates,rv5,rv_ratio,0.5774086481196131,post_pre_rsq_ratio,2025-06-25,7.225647904601677e-05,4.1721515883843696e-05,2025-05-12,2025-06-16,2025-06-26,2025-07-02,25,5,0.678,2985,1.1981725300674753,2.9482914679065733,5.502637591326308
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,TLT,rates,rv22,rv_ratio,0.5923963654987761,post_pre_rsq_ratio,2025-06-25,7.225647904601677e-05,4.28044755705988e-05,2025-05-12,2025-06-16,2025-06-26,2025-07-28,25,22,0.842,2968,1.2474261880151483,2.6442793109127423,4.43438110502595
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,UUP,dollar,t1_r2,rv_ratio,0.5788950197642759,post_pre_rsq_ratio,2025-06-25,2.8619989173344825e-05,1.6567969198156815e-05,2025-05-12,2025-06-16,2025-06-26,2025-06-26,25,1,0.423,2989,1.1909674522769742,3.7166411165260516,10.718519365453004
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,UUP,dollar,rv5,rv_ratio,0.33318327439938444,post_pre_rsq_ratio,2025-06-25,2.8619989173344825e-05,9.535701706049961e-06,2025-05-12,2025-06-16,2025-06-26,2025-07-02,25,5,0.849,2985,1.3817337698815007,2.7895487343284735,6.0975181874339075
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,UUP,dollar,rv22,rv_ratio,0.6006170597583783,post_pre_rsq_ratio,2025-06-25,2.8619989173344825e-05,1.718965374761099e-05,2025-05-12,2025-06-16,2025-06-26,2025-07-28,25,22,0.834,2968,1.4777196205217078,2.46761577299465,21.30335449895879
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,XAR,defense,t1_r2,rv_ratio,4.499877781697302,post_pre_rsq_ratio,2025-06-25,0.00015299834119139916,0.0006884738361637202,2025-05-12,2025-06-16,2025-06-26,2025-06-26,25,1,0.059,2989,1.205743160526196,4.854215538093776,10.162910508500588
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,XAR,defense,rv5,rv_ratio,1.9757131323427166,post_pre_rsq_ratio,2025-06-25,0.00015299834119139916,0.0003022808319184989,2025-05-12,2025-06-16,2025-06-26,2025-07-02,25,5,0.146,2985,1.354158039423656,3.395324252863923,10.299880175141848
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,XAR,defense,rv22,rv_ratio,1.2532425809334982,post_pre_rsq_ratio,2025-06-25,0.00015299834119139916,0.00019174403599325304,2025-05-12,2025-06-16,2025-06-26,2025-07-28,25,22,0.336,2968,1.3784189507529097,3.412110044178518,6.205572533610588
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,XLI,industrials,t1_r2,rv_ratio,1.3387804169484692,post_pre_rsq_ratio,2025-06-25,8.69859419192693e-05,0.00011645507559133469,2025-05-12,2025-06-16,2025-06-26,2025-06-26,25,1,0.225,2989,1.2332338715373874,4.554527847985538,11.502030877225218
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,XLI,industrials,rv5,rv_ratio,0.5785643212109602,post_pre_rsq_ratio,2025-06-25,8.69859419192693e-05,5.032696244141805e-05,2025-05-12,2025-06-16,2025-06-26,2025-07-02,25,5,0.665,2985,1.4903903803330825,3.9958120862333346,11.939949665501246
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,XLI,industrials,rv22,rv_ratio,0.5618908985156988,post_pre_rsq_ratio,2025-06-25,8.69859419192693e-05,4.887660906325262e-05,2025-05-12,2025-06-16,2025-06-26,2025-07-28,25,22,0.755,2968,1.5961690454237034,4.821657465391042,11.279480701099338
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,ITA,defense,beta63_delta,beta_delta,-0.14031118937021736,post63_beta_minus_pre85_beta_to_SPY,2025-06-25,0.8420591510098525,0.7017479616396352,2025-02-13,2025-06-16,2025-06-26,2025-09-24,85,63,0.722,2867,-0.01555538292719484,0.3393807552259769,0.4142894261605991
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,PPA,defense,beta63_delta,beta_delta,-0.043628123757617376,post63_beta_minus_pre85_beta_to_SPY,2025-06-25,0.8059679033283168,0.7623397795706994,2025-02-13,2025-06-16,2025-06-26,2025-09-24,85,63,0.589,2867,-0.007513398308398366,0.264292758514798,0.396495337320223
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,XAR,defense,beta63_delta,beta_delta,0.022774701350387283,post63_beta_minus_pre85_beta_to_SPY,2025-06-25,0.9348623113657967,0.957637012716184,2025-02-13,2025-06-16,2025-06-26,2025-09-24,85,63,0.495,2867,0.008539492431358212,0.4106484404128923,0.6002322782123259
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,XLI,industrials,beta63_delta,beta_delta,0.10013690489996352,post63_beta_minus_pre85_beta_to_SPY,2025-06-25,0.8852706938125631,0.9854075987125266,2025-02-13,2025-06-16,2025-06-26,2025-09-24,85,63,0.214,2867,-0.004869565716766058,0.20841835854390311,0.3623973692274173
2025-06-25,nato_hague_five_percent_commitment,NATO,alliance_spending_target,IYT,transport_industrials,beta63_delta,beta_delta,0.11881427564089497,post63_beta_minus_pre85_beta_to_SPY,2025-06-25,1.0920514940796449,1.2108657697205398,2025-02-13,2025-06-16,2025-06-26,2025-09-24,85,63,0.282,2867,-0.005618825502815015,0.3608673879043225,0.6363776222525959
