Date,NVO
2023-09-18,86.63806915283203
2023-09-19,86.84234619140625
2023-09-20,87.96125030517578
2023-09-21,84.76705169677734
2023-09-22,84.77632904052734
2023-09-25,84.61847686767578
2023-09-26,85.23131561279297
2023-09-27,85.14775085449219
2023-09-28,84.98060607910156
2023-09-29,84.44205474853516
2023-10-02,85.24060821533203
2023-10-03,81.50784301757812
2023-10-04,82.67781829833984
2023-10-05,83.55992889404297
2023-10-06,85.53775024414062
2023-10-09,85.48201751708984
2023-10-10,86.36414337158203
2023-10-11,91.7775650024414
2023-10-12,93.0218276977539
2023-10-13,94.8417739868164
2023-10-16,93.92251586914062
2023-10-17,93.93180847167969
2023-10-18,93.38395690917969
2023-10-19,90.68189239501953
2023-10-20,89.40977478027344
2023-10-23,90.18047332763672
2023-10-24,90.55188751220703
2023-10-25,90.46832275390625
2023-10-26,88.39765930175781
2023-10-27,86.81912994384766
2023-10-30,89.51192474365234
2023-10-31,89.66976165771484
2023-11-01,90.70045471191406
2023-11-02,93.71823120117188
2023-11-03,91.15544891357422
2023-11-06,93.85751342773438
2023-11-07,94.4239273071289
2023-11-08,94.48892974853516
2023-11-09,92.8825454711914
2023-11-10,93.95966339111328
2023-11-13,93.5789566040039
2023-11-14,92.1118392944336
2023-11-15,89.53977966308594
2023-11-16,92.41826629638672
2023-11-17,94.14537048339844
2023-11-20,96.18816375732422
2023-11-21,95.43604278564453
2023-11-22,95.88174438476562
2023-11-24,97.91526794433594
2023-11-27,96.44815826416016
2023-11-28,94.1825180053711
2023-11-29,94.71178436279297
2023-11-30,94.5632095336914
2023-12-01,93.22610473632812
2023-12-04,93.70894622802734
2023-12-05,92.51112365722656
2023-12-06,90.61688995361328
2023-12-07,89.89262390136719
2023-12-08,89.73477172851562
2023-12-11,89.74404907226562
2023-12-12,89.33549499511719
2023-12-13,91.83328247070312
2023-12-14,90.99759674072266
2023-12-15,90.16189575195312
2023-12-18,91.90757751464844
2023-12-19,92.84539794921875
2023-12-20,94.07108306884766
2023-12-21,96.0860366821289
2023-12-22,95.37104797363281
2023-12-26,95.34318542480469
2023-12-27,96.2717514038086
2023-12-28,96.07674407958984
2023-12-29,96.05816650390625
2024-01-02,94.81391906738281
2024-01-03,96.2160415649414
2024-01-04,99.93949890136719
2024-01-05,98.40740203857422
2024-01-08,98.7973861694336
2024-01-09,99.30809020996094
2024-01-10,100.90518951416016
2024-01-11,99.0666732788086
2024-01-12,99.50308227539062
2024-01-16,98.7509536743164
2024-01-17,99.05738067626953
2024-01-18,99.86521911621094
2024-01-19,99.31736755371094
2024-01-22,97.95240020751953
2024-01-23,97.84098815917969
2024-01-24,97.69241333007812
2024-01-25,98.12882995605469
2024-01-26,100.34805297851562
2024-01-29,101.23017883300781
2024-01-30,101.23017883300781
2024-01-31,106.54147338867188
2024-02-01,107.51644134521484
2024-02-02,105.57577514648438
2024-02-05,109.80995178222656
2024-02-06,109.2063980102539
2024-02-07,110.18138122558594
2024-02-08,109.93067169189453
2024-02-09,112.53987884521484
2024-02-12,111.91775512695312
2024-02-13,111.41633605957031
2024-02-14,114.48054504394531
2024-02-15,113.05058288574219
2024-02-16,115.14909362792969
2024-02-20,112.77201080322266
2024-02-21,112.28916931152344
2024-02-22,115.6226577758789
2024-02-23,114.62911224365234
2024-02-26,114.66624450683594
2024-02-27,113.49628448486328
2024-02-28,112.8555908203125
2024-02-29,111.21205139160156
2024-03-01,115.3533706665039
2024-03-04,118.80757141113281
2024-03-05,115.74337005615234
2024-03-06,115.83621978759766
2024-03-07,126.20809173583984
2024-03-08,123.56173706054688
2024-03-11,121.86248779296875
2024-03-12,125.45596313476562
2024-03-13,123.95172119140625
2024-03-14,124.96382904052734
2024-03-15,122.9117431640625
2024-03-18,123.39459228515625
2024-03-19,121.98320770263672
2024-03-20,121.04536437988281
2024-03-21,120.55323791503906
2024-03-22,120.42230224609375
2024-03-25,120.69352722167969
2024-03-26,121.03022003173828
2024-03-27,119.7582778930664
2024-03-28,120.08561706542969
2024-04-01,119.29066467285156
2024-04-02,118.271240234375
2024-04-03,118.76692199707031
2024-04-04,115.9331283569336
2024-04-05,117.71009826660156
2024-04-08,119.20648956298828
2024-04-09,116.77484893798828
2024-04-10,116.84031677246094
2024-04-11,117.2798843383789
2024-04-12,116.44750213623047
2024-04-15,115.87700653076172
2024-04-16,115.45614624023438
2024-04-17,116.46621704101562
2024-04-18,114.80148315429688
2024-04-19,114.7640609741211
2024-04-22,117.14894104003906
2024-04-23,120.31006622314453
2024-04-24,117.99066925048828
2024-04-25,117.64462280273438
2024-04-26,118.63599395751953
2024-04-29,118.6640396118164
2024-04-30,120.0014419555664
2024-05-01,120.84317016601562
2024-05-02,115.9892349243164
2024-05-03,115.0820541381836
2024-05-06,116.52233123779297
2024-05-07,119.04749298095703
2024-05-08,118.48634338378906
2024-05-09,120.32878112792969
2024-05-10,120.10432434082031
2024-05-13,123.8359603881836
2024-05-14,124.31293487548828
2024-05-15,125.94026184082031
2024-05-16,124.42515563964844
2024-05-17,123.3496322631836
2024-05-20,124.30358123779297
2024-05-21,126.40788269042969
2024-05-22,125.3510513305664
2024-05-23,126.79132843017578
2024-05-24,127.23088836669922
2024-05-28,125.39781951904297
2024-05-29,124.08846282958984
2024-05-30,124.20069885253906
2024-05-31,126.52010345458984
2024-06-03,126.83809661865234
2024-06-04,130.85964965820312
2024-06-05,131.86972045898438
2024-06-06,133.1790771484375
2024-06-07,133.6279754638672
2024-06-10,134.32943725585938
2024-06-11,132.60855102539062
2024-06-12,133.98336791992188
2024-06-13,133.26324462890625
2024-06-14,133.27259826660156
2024-06-17,131.28050231933594
2024-06-18,131.68267822265625
2024-06-20,131.86036682128906
2024-06-21,132.76754760742188
2024-06-24,133.06683349609375
2024-06-25,137.39703369140625
2024-06-26,134.3668212890625
2024-06-27,135.13372802734375
2024-06-28,133.49705505371094
2024-07-01,136.00350952148438
2024-07-02,133.72149658203125
2024-07-03,129.87765502929688
2024-07-05,133.1510009765625
2024-07-08,133.80567932128906
2024-07-09,131.33660888671875
2024-07-10,133.49705505371094
2024-07-11,130.73805236816406
2024-07-12,132.87977600097656
2024-07-15,132.2344512939453
2024-07-16,131.74813842773438
2024-07-17,126.65104675292969
2024-07-18,121.57266235351562
2024-07-19,123.02228546142578
2024-07-22,124.55609130859375
2024-07-23,124.64962768554688
2024-07-24,123.07842254638672
2024-07-25,119.58058166503906
2024-07-26,118.52376556396484
2024-07-29,119.7582778930664
2024-07-30,120.86187744140625
2024-07-31,124.04170989990234
2024-08-01,123.88272857666016
2024-08-02,119.23454284667969
2024-08-05,117.84102630615234
2024-08-06,121.69422912597656
2024-08-07,111.50941467285156
2024-08-08,119.8705062866211
2024-08-09,124.82731628417969
2024-08-12,121.4791259765625
2024-08-13,124.92084503173828
2024-08-14,125.71578979492188
2024-08-15,128.66183471679688
2024-08-16,126.62754821777344
2024-08-19,126.96550750732422
2024-08-20,127.49119567871094
2024-08-21,126.69328308105469
2024-08-22,128.49566650390625
2024-08-23,128.5801544189453
2024-08-26,127.01244354248047
2024-08-27,126.89978790283203
2024-08-28,126.2426528930664
2024-08-29,129.09646606445312
2024-08-30,130.63601684570312
2024-09-03,127.91363525390625
2024-09-04,126.28961181640625
2024-09-05,122.87256622314453
2024-09-06,123.10725402832031
2024-09-09,123.83009338378906
2024-09-10,121.83056640625
2024-09-11,126.94673156738281
2024-09-12,128.28912353515625
2024-09-13,128.60830688476562
2024-09-16,128.51443481445312
2024-09-17,123.9145736694336
2024-09-18,123.97090911865234
2024-09-19,126.6181640625
2024-09-20,119.6996078491211
2024-09-23,116.12297821044922
2024-09-24,117.75640106201172
2024-09-25,119.17390441894531
2024-09-26,116.68623352050781
2024-09-27,113.3630599975586
2024-09-30,111.77658081054688
2024-10-01,110.7815170288086
2024-10-02,109.3452377319336
2024-10-03,108.0309829711914
2024-10-04,108.06854248046875
2024-10-07,110.55620574951172
2024-10-08,110.02112579345703
2024-10-09,109.83338165283203
2024-10-10,110.33091735839844
2024-10-11,112.68717193603516
2024-10-14,112.44309997558594
2024-10-15,110.59376525878906
2024-10-16,110.80027770996094
2024-10-17,110.97865295410156
2024-10-18,110.85660552978516
2024-10-21,110.1431655883789
2024-10-22,109.3358383178711
2024-10-23,108.65055847167969
2024-10-24,106.94203186035156
2024-10-25,106.43511199951172
2024-10-28,105.47759246826172
2024-10-29,105.1208724975586
2024-10-30,106.3036880493164
2024-10-31,105.09269714355469
2024-11-01,105.08332061767578
2024-11-04,102.99929809570312
2024-11-05,103.38418579101562
2024-11-06,98.90636444091797
2024-11-07,101.03732299804688
2024-11-08,100.63365173339844
2024-11-11,102.40789031982422
2024-11-12,100.50222778320312
2024-11-13,100.36141967773438
2024-11-14,98.86882019042969
2024-11-15,95.50809478759766
2024-11-18,93.69631958007812
2024-11-19,96.34358215332031
2024-11-20,98.8218765258789
2024-11-21,96.34358215332031
2024-11-22,98.6247329711914
2024-11-25,98.15536499023438
2024-11-26,99.62920379638672
2024-11-27,99.62920379638672
2024-11-29,100.25816345214844
2024-12-02,102.01361846923828
2024-12-03,102.51115417480469
2024-12-04,102.29524230957031
2024-12-05,102.15442657470703
2024-12-06,103.9849853515625
2024-12-09,104.27599334716797
2024-12-10,102.50176239013672
2024-12-11,104.8486328125
2024-12-12,101.9572982788086
2024-12-13,100.39897155761719
2024-12-16,101.43159484863281
2024-12-17,101.39404296875
2024-12-18,99.46961212158203
2024-12-19,97.10397338867188
2024-12-20,79.7934799194336
2024-12-23,83.27622985839844
2024-12-24,82.018310546875
2024-12-26,82.28115844726562
2024-12-27,82.018310546875
2024-12-30,80.47876739501953
2024-12-31,80.7509994506836
2025-01-02,82.15911865234375
2025-01-03,82.28115844726562
2025-01-06,79.82164764404297
2025-01-07,78.23516082763672
2025-01-08,80.39427947998047
2025-01-10,80.97630310058594
2025-01-13,79.436767578125
2025-01-14,76.20746612548828
2025-01-15,77.84088134765625
2025-01-16,77.98169708251953
2025-01-17,73.86998748779297
2025-01-21,76.06665802001953
2025-01-22,75.63483428955078
2025-01-23,76.13236999511719
2025-01-24,82.58155822753906
2025-01-27,82.14974212646484
2025-01-28,79.97183990478516
2025-01-29,78.88288879394531
2025-01-30,80.1126480102539
2025-01-31,79.27716827392578
2025-02-03,77.58743286132812
2025-02-04,77.55926513671875
2025-02-05,80.47876739501953
2025-02-06,81.83055877685547
2025-02-07,81.12650299072266
2025-02-10,78.7702407836914
2025-02-11,78.61065673828125
2025-02-12,76.78010559082031
2025-02-13,74.00141906738281
2025-02-14,73.1002197265625
2025-02-18,77.28702545166016
2025-02-19,78.29148864746094
2025-02-20,78.61065673828125
2025-02-21,82.684814453125
2025-02-24,85.04106903076172
2025-02-25,85.37902069091797
2025-02-26,84.06478118896484
2025-02-27,83.75498962402344
2025-02-28,85.09740447998047
2025-03-03,83.89580535888672
2025-03-04,82.14034271240234
2025-03-05,85.2945327758789
2025-03-06,82.64727783203125
2025-03-07,81.83055877685547
2025-03-10,74.11405944824219
2025-03-11,73.32551574707031
2025-03-12,70.20886993408203
2025-03-13,71.24149322509766
2025-03-14,72.42432403564453
2025-03-17,75.24055480957031
2025-03-18,76.01972198486328
2025-03-19,74.16100311279297
2025-03-20,73.96385955810547
2025-03-21,72.15208435058594
2025-03-24,70.7157974243164
2025-03-25,69.09175872802734
2025-03-26,67.33631134033203
2025-03-27,65.86248016357422
2025-03-28,65.05516052246094
2025-03-31,66.23700714111328
2025-04-01,64.89204406738281
2025-04-02,65.09235382080078
2025-04-03,64.00493621826172
2025-04-04,59.66481399536133
2025-04-07,60.70453643798828
2025-04-08,58.75863265991211
2025-04-09,62.08765411376953
2025-04-10,58.38662338256836
2025-04-11,61.744258880615234
2025-04-14,63.012908935546875
2025-04-15,61.51532745361328
2025-04-16,59.97959518432617
2025-04-17,55.4010009765625
2025-04-21,55.63946533203125
2025-04-22,57.14658737182617
2025-04-23,58.472469329833984
2025-04-24,59.74112319946289
2025-04-25,59.21649169921875
2025-04-28,59.73158264160156
2025-04-29,62.15442657470703
2025-04-30,63.384918212890625
2025-05-01,62.57413101196289
2025-05-02,66.03669738769531
2025-05-05,65.93177032470703
2025-05-06,63.232303619384766
2025-05-07,64.43418884277344
2025-05-08,61.85872268676758
2025-05-09,62.73628234863281
2025-05-12,64.61541748046875
2025-05-13,62.383358001708984
2025-05-14,61.439022064208984
2025-05-15,63.098758697509766
2025-05-16,61.4008674621582
2025-05-19,63.928627014160156
2025-05-20,65.05419921875
2025-05-21,65.05419921875
2025-05-22,65.02558135986328
2025-05-23,64.243408203125
2025-05-27,67.19087982177734
2025-05-28,65.43574523925781
2025-05-29,66.2560806274414
2025-05-30,68.20198822021484
2025-06-02,69.47064208984375
2025-06-03,67.63919830322266
2025-06-04,68.71707916259766
2025-06-05,69.29894256591797
2025-06-06,71.18760681152344
2025-06-09,71.97932434082031
2025-06-10,75.67082214355469
2025-06-11,75.09849548339844
2025-06-12,77.31148529052734
2025-06-13,76.14775085449219
2025-06-16,73.46736145019531
2025-06-17,70.9109878540039
2025-06-18,70.5962142944336
2025-06-20,70.36727142333984
2025-06-23,66.50408935546875
2025-06-24,67.4675064086914
2025-06-25,64.243408203125
2025-06-26,64.57726287841797
2025-06-27,65.34990692138672
2025-06-30,65.83638000488281
2025-07-01,66.59947204589844
2025-07-02,66.59947204589844
2025-07-03,65.97946166992188
2025-07-07,66.12254333496094
2025-07-08,66.42778015136719
2025-07-09,66.47547149658203
2025-07-10,67.73458862304688
2025-07-11,65.75052642822266
2025-07-14,65.76007080078125
2025-07-15,64.1194076538086
2025-07-16,63.94771194458008
2025-07-17,62.27842712402344
2025-07-18,61.3436279296875
2025-07-21,61.92549514770508
2025-07-22,63.6996955871582
2025-07-23,66.79978942871094
2025-07-24,67.4675064086914
2025-07-25,68.39275360107422
2025-07-28,65.81729888916016
2025-07-29,51.45195770263672
2025-07-30,47.72230911254883
2025-07-31,44.898841857910156
2025-08-01,45.96718215942383
2025-08-04,46.558589935302734
2025-08-05,45.041927337646484
2025-08-06,43.286800384521484
2025-08-07,46.51089096069336
2025-08-08,48.723880767822266
2025-08-11,47.5696907043457
2025-08-12,47.48384094238281
2025-08-13,48.55218505859375
2025-08-14,48.599876403808594
2025-08-15,49.992530822753906
2025-08-18,51.84846496582031
2025-08-19,52.84202575683594
2025-08-20,52.37900924682617
2025-08-21,53.48832321166992
2025-08-22,54.964195251464844
2025-08-25,54.346839904785156
2025-08-26,53.38221740722656
2025-08-27,54.44329833984375
2025-08-28,54.124977111816406
2025-08-29,54.46259307861328
2025-09-02,54.38542556762695
2025-09-03,54.732688903808594
2025-09-04,54.15391159057617
2025-09-05,53.27610778808594
2025-09-08,52.35971450805664
2025-09-09,52.37900924682617
2025-09-10,52.446529388427734
2025-09-11,52.37900924682617
2025-09-12,52.92884063720703
2025-09-15,53.65230941772461
2025-09-16,55.176414489746094
2025-09-17,56.14103698730469
2025-09-18,59.66190719604492
2025-09-19,59.22782897949219
2025-09-22,58.56223678588867
2025-09-23,57.433631896972656
2025-09-24,56.66193389892578
2025-09-25,54.05745315551758
2025-09-26,53.64266586303711
2025-09-29,53.536556243896484
2025-09-30,53.52690887451172
2025-10-01,57.076717376708984
2025-10-02,56.66193389892578
2025-10-03,57.52044677734375
2025-10-06,57.53974151611328
2025-10-07,56.93202590942383
2025-10-08,57.501155853271484
2025-10-09,56.60405731201172
2025-10-10,54.91596603393555
2025-10-13,55.46580123901367
2025-10-14,54.655517578125
2025-10-15,54.71339416503906
2025-10-16,54.105682373046875
2025-10-17,52.446529388427734
2025-10-20,53.76806640625
2025-10-21,52.84202575683594
2025-10-22,51.49155807495117
2025-10-23,51.34686279296875
2025-10-24,51.0864143371582
2025-10-27,51.018890380859375
2025-10-28,50.2086067199707
2025-10-29,49.55266189575195
2025-10-30,48.269718170166016
2025-10-31,47.710235595703125
2025-11-03,47.372615814208984
2025-11-04,46.54304122924805
2025-11-05,46.745609283447266
2025-11-06,44.86459732055664
2025-11-07,44.063961029052734
2025-11-10,44.314762115478516
2025-11-11,47.41120147705078
2025-11-12,48.481929779052734
2025-11-13,47.42084884643555
2025-11-14,46.55268478393555
2025-11-17,46.745609283447266
2025-11-18,45.86780548095703
2025-11-19,47.266510009765625
2025-11-20,45.91603469848633
2025-11-21,45.944976806640625
2025-11-24,43.37908172607422
2025-11-25,45.3951416015625
2025-11-26,46.98676681518555
2025-11-28,47.6041259765625
2025-12-01,46.7166748046875
2025-12-02,45.752052307128906
2025-12-03,45.8870964050293
2025-12-04,46.292240142822266
2025-12-05,46.166839599609375
2025-12-08,45.11539840698242
2025-12-09,44.719905853271484
2025-12-10,47.31473922729492
2025-12-11,48.51087188720703
2025-12-12,48.404762268066406
2025-12-15,48.58803939819336
2025-12-16,47.22792053222656
2025-12-17,46.08002471923828
2025-12-18,45.925682067871094
2025-12-19,46.388702392578125
2025-12-22,46.398345947265625
2025-12-23,49.78417205810547
2025-12-24,50.700565338134766
2025-12-26,50.546226501464844
2025-12-29,49.64912796020508
2025-12-30,49.4079704284668
2025-12-31,49.07999801635742
2026-01-02,50.53657913208008
2026-01-05,53.16035461425781
2026-01-06,54.26966857910156
2026-01-07,54.568702697753906
2026-01-08,55.31146240234375
2026-01-09,56.72945785522461
2026-01-12,57.7423095703125
2026-01-13,57.530094146728516
2026-01-14,56.82592010498047
2026-01-15,55.0992431640625
2026-01-16,60.12493133544922
2026-01-20,58.533302307128906
2026-01-21,57.221412658691406
2026-01-22,60.028465270996094
2026-01-23,60.057403564453125
2026-01-26,61.716552734375
2026-01-27,60.66511535644531
2026-01-28,58.195682525634766
2026-01-29,57.23106002807617
2026-01-30,57.32752227783203
2026-02-02,56.845211029052734
2026-02-03,48.52051544189453
2026-02-04,45.520538330078125
2026-02-05,41.80674362182617
2026-02-06,45.954620361328125
2026-02-09,47.623416900634766
2026-02-10,47.38226318359375
2026-02-11,47.015708923339844
2026-02-12,47.1989860534668
2026-02-13,47.816341400146484
2026-02-17,47.623416900634766
2026-02-18,47.488372802734375
2026-02-19,46.735965728759766
2026-02-20,45.742401123046875
2026-02-23,38.227996826171875
2026-02-24,37.224788665771484
2026-02-25,36.80999755859375
2026-02-26,36.289100646972656
2026-02-27,36.125118255615234
2026-03-02,36.42414855957031
2026-03-03,35.36306381225586
2026-03-04,37.137969970703125
2026-03-05,37.68780517578125
2026-03-06,37.21514129638672
2026-03-09,38.37268829345703
2026-03-10,37.350189208984375
2026-03-11,37.456298828125
2026-03-12,36.67495346069336
2026-03-13,36.61707305908203
2026-03-16,37.21514129638672
2026-03-17,37.0704460144043
2026-03-18,36.125118255615234
2026-03-19,35.76820755004883
2026-03-20,35.23766326904297
2026-03-23,35.51740264892578
2026-03-24,35.58492660522461
2026-03-25,35.044742584228516
2026-03-26,35.112266540527344
2026-03-27,34.76499938964844
2026-03-30,35.290000915527344
2026-03-31,36.75
2026-04-01,36.47999954223633
2026-04-02,36.97999954223633
2026-04-06,36.66999816894531
2026-04-07,36.90999984741211
2026-04-08,37.61000061035156
2026-04-09,37.439998626708984
2026-04-10,37.52000045776367
2026-04-13,37.97999954223633
2026-04-14,39.31999969482422
2026-04-15,40.810001373291016
2026-04-16,40.93000030517578
2026-04-17,40.52000045776367
2026-04-20,40.459999084472656
2026-04-21,39.41999816894531
2026-04-22,39.150001525878906
2026-04-23,38.52000045776367
2026-04-24,41.16999816894531
2026-04-27,41.20000076293945
2026-04-28,41.16999816894531
2026-04-29,40.290000915527344
2026-04-30,42.220001220703125
2026-05-01,43.880001068115234
2026-05-04,44.38999938964844
2026-05-05,44.869998931884766
2026-05-06,45.7599983215332
2026-05-07,45.79999923706055
2026-05-08,46.06999969482422
2026-05-11,46.400001525878906
2026-05-12,47.0
2026-05-13,47.08000183105469
2026-05-14,45.79999923706055
2026-05-15,44.7400016784668
2026-05-18,44.279998779296875
2026-05-19,44.279998779296875
2026-05-20,45.06999969482422
2026-05-21,44.38999938964844
2026-05-22,44.959999084472656
2026-05-26,44.189998626708984
2026-05-27,44.54999923706055
2026-05-28,45.5099983215332
2026-05-29,45.58000183105469
2026-06-01,44.06999969482422
2026-06-02,42.91999816894531
2026-06-03,42.0
2026-06-04,43.75
2026-06-05,42.959999084472656
2026-06-08,41.02000045776367
2026-06-09,42.189998626708984
2026-06-10,42.810001373291016
2026-06-11,43.959999084472656
2026-06-12,43.880001068115234
2026-06-15,43.91999816894531
2026-06-16,43.54999923706055
2026-06-17,43.52000045776367
2026-06-18,43.189998626708984
2026-06-22,45.880001068115234
2026-06-23,47.41999816894531
2026-06-24,47.40999984741211
2026-06-25,47.63999938964844
2026-06-26,48.06999969482422
2026-06-29,48.34000015258789
2026-06-30,47.939998626708984
2026-07-01,48.77000045776367
