Date,DPZ
2021-06-17,426.3642883300781
2021-06-18,429.1527099609375
2021-06-21,428.471923828125
2021-06-22,428.8076477050781
2021-06-23,425.9447021484375
2021-06-24,428.7983703613281
2021-06-25,427.0917663574219
2021-06-28,432.2674865722656
2021-06-29,432.19281005859375
2021-06-30,435.02783203125
2021-07-01,434.5895080566406
2021-07-02,442.2551574707031
2021-07-06,444.46527099609375
2021-07-07,445.9294128417969
2021-07-08,442.5442199707031
2021-07-09,445.3511657714844
2021-07-12,447.7292175292969
2021-07-13,452.923583984375
2021-07-14,452.5878601074219
2021-07-15,452.1402282714844
2021-07-16,450.1258544921875
2021-07-19,446.2184753417969
2021-07-20,442.9358825683594
2021-07-21,438.6461181640625
2021-07-22,502.47955322265625
2021-07-23,490.01123046875
2021-07-26,498.2829895019531
2021-07-27,501.72412109375
2021-07-28,489.190673828125
2021-07-29,490.6827087402344
2021-07-30,490.048583984375
2021-08-02,494.5901794433594
2021-08-03,504.0182800292969
2021-08-04,500.4838562011719
2021-08-05,499.3648376464844
2021-08-06,497.4625549316406
2021-08-09,493.7601318359375
2021-08-10,483.9310607910156
2021-08-11,480.57379150390625
2021-08-12,481.6462097167969
2021-08-13,482.1498718261719
2021-08-16,478.5781555175781
2021-08-17,492.1561279296875
2021-08-18,490.1698913574219
2021-08-19,483.3621826171875
2021-08-20,475.1556701660156
2021-08-23,475.1556701660156
2021-08-24,467.751220703125
2021-08-25,477.5990295410156
2021-08-26,476.15350341796875
2021-08-27,477.3471984863281
2021-08-30,482.3643493652344
2021-08-31,482.0285949707031
2021-09-01,480.63922119140625
2021-09-02,482.4016418457031
2021-09-03,479.7998352050781
2021-09-07,479.3522033691406
2021-09-08,486.20648193359375
2021-09-09,481.3105773925781
2021-09-10,476.4146728515625
2021-09-13,476.6291198730469
2021-09-14,473.6394348144531
2021-09-15,472.33148193359375
2021-09-16,477.6101379394531
2021-09-17,470.4442138671875
2021-09-20,464.3901062011719
2021-09-21,465.408447265625
2021-09-22,462.9513244628906
2021-09-23,460.4194641113281
2021-09-24,457.6446533203125
2021-09-27,455.2062072753906
2021-09-28,453.0387878417969
2021-09-29,451.2543029785156
2021-09-30,445.6112365722656
2021-10-01,443.845458984375
2021-10-04,439.9588623046875
2021-10-05,443.4249572753906
2021-10-06,450.9366760253906
2021-10-07,450.9832458496094
2021-10-08,448.7503967285156
2021-10-11,447.96563720703125
2021-10-12,448.49810791015625
2021-10-13,444.9759216308594
2021-10-14,446.0970764160156
2021-10-15,425.0105285644531
2021-10-18,429.67254638671875
2021-10-19,434.78302001953125
2021-10-20,428.4392395019531
2021-10-21,437.2027587890625
2021-10-22,433.8113098144531
2021-10-25,435.5958251953125
2021-10-26,435.16607666015625
2021-10-27,448.7037048339844
2021-10-28,447.825439453125
2021-10-29,456.8318786621094
2021-11-01,455.34637451171875
2021-11-02,454.869873046875
2021-11-03,453.3656921386719
2021-11-04,475.9004211425781
2021-11-05,463.2877197265625
2021-11-08,464.0257873535156
2021-11-09,465.7261047363281
2021-11-10,462.605712890625
2021-11-11,473.6394348144531
2021-11-12,479.5627746582031
2021-11-15,483.3184814453125
2021-11-16,490.7272033691406
2021-11-17,496.5478820800781
2021-11-18,501.5462341308594
2021-11-19,500.3876953125
2021-11-22,498.3042907714844
2021-11-23,496.9494323730469
2021-11-24,498.8835144042969
2021-11-26,495.0530090332031
2021-11-29,498.8554382324219
2021-11-30,489.6902160644531
2021-12-01,478.0212097167969
2021-12-02,490.49383544921875
2021-12-03,487.4759826660156
2021-12-06,483.09423828125
2021-12-07,502.1067199707031
2021-12-08,499.0610046386719
2021-12-09,495.43603515625
2021-12-10,499.2945556640625
2021-12-13,502.041259765625
2021-12-14,489.621826171875
2021-12-15,490.34246826171875
2021-12-16,498.0919189453125
2021-12-17,494.5166320800781
2021-12-20,496.60369873046875
2021-12-21,495.9954528808594
2021-12-22,500.55328369140625
2021-12-23,510.8576965332031
2021-12-27,521.4990844726562
2021-12-28,522.0230712890625
2021-12-29,526.3563232421875
2021-12-30,521.6861572265625
2021-12-31,528.1625366210938
2022-01-03,517.7645874023438
2022-01-04,500.974365234375
2022-01-05,487.1697692871094
2022-01-06,490.80096435546875
2022-01-07,475.8451843261719
2022-01-10,470.4356994628906
2022-01-11,455.2457580566406
2022-01-12,455.6856994628906
2022-01-13,450.5474853515625
2022-01-14,442.7232971191406
2022-01-18,436.56500244140625
2022-01-19,439.3072509765625
2022-01-20,423.2844543457031
2022-01-21,406.9434509277344
2022-01-24,426.9999084472656
2022-01-25,408.3941650390625
2022-01-26,396.54547119140625
2022-01-27,402.048583984375
2022-01-28,412.74609375
2022-01-31,425.511962890625
2022-02-01,428.927978515625
2022-02-02,422.9755859375
2022-02-03,415.3479309082031
2022-02-04,409.9945983886719
2022-02-07,406.5222473144531
2022-02-08,410.61224365234375
2022-02-09,416.2557678222656
2022-02-10,410.4718017578125
2022-02-11,403.8642883300781
2022-02-14,403.10626220703125
2022-02-15,404.3134765625
2022-02-16,405.567626953125
2022-02-17,402.937744140625
2022-02-18,407.7015380859375
2022-02-22,395.05743408203125
2022-02-23,376.3204040527344
2022-02-24,390.6586608886719
2022-02-25,402.4230041503906
2022-02-28,404.5101013183594
2022-03-01,404.5101013183594
2022-03-02,396.1242370605469
2022-03-03,376.86328125
2022-03-04,387.19573974609375
2022-03-07,374.4299621582031
2022-03-08,367.9533996582031
2022-03-09,371.7344970703125
2022-03-10,367.9440612792969
2022-03-11,361.6078796386719
2022-03-14,362.4620361328125
2022-03-15,365.9629211425781
2022-03-16,380.5673522949219
2022-03-17,384.3122253417969
2022-03-18,390.1314697265625
2022-03-21,375.4801330566406
2022-03-22,372.4578552246094
2022-03-23,369.7454528808594
2022-03-24,369.0509338378906
2022-03-25,370.49627685546875
2022-03-28,374.5603942871094
2022-03-29,386.7056884765625
2022-03-30,381.31817626953125
2022-03-31,382.0127258300781
2022-04-01,372.78643798828125
2022-04-04,378.990478515625
2022-04-05,367.1455993652344
2022-04-06,367.0799255371094
2022-04-07,372.992919921875
2022-04-08,370.54327392578125
2022-04-11,364.0951232910156
2022-04-12,364.7052917480469
2022-04-13,368.0747985839844
2022-04-14,363.45703125
2022-04-18,356.18292236328125
2022-04-19,369.8768310546875
2022-04-20,372.1387939453125
2022-04-21,366.9859619140625
2022-04-22,355.5634765625
2022-04-25,354.9345703125
2022-04-26,347.0223388671875
2022-04-27,350.0070495605469
2022-04-28,332.14581298828125
2022-04-29,317.2410583496094
2022-05-02,329.5552673339844
2022-05-03,322.72247314453125
2022-05-04,331.5075988769531
2022-05-05,320.7044372558594
2022-05-06,320.79833984375
2022-05-09,313.111328125
2022-05-10,315.1011657714844
2022-05-11,305.1615295410156
2022-05-12,307.7145080566406
2022-05-13,320.0005187988281
2022-05-16,315.7863464355469
2022-05-17,315.7956848144531
2022-05-18,307.8739929199219
2022-05-19,315.76751708984375
2022-05-20,320.7044372558594
2022-05-23,321.9433898925781
2022-05-24,321.15496826171875
2022-05-25,330.9162902832031
2022-05-26,333.7695007324219
2022-05-27,343.4369812011719
2022-05-31,340.8652038574219
2022-06-01,338.6877136230469
2022-06-02,349.9695739746094
2022-06-03,345.5111999511719
2022-06-06,354.0992431640625
2022-06-07,361.6172790527344
2022-06-08,360.4159240722656
2022-06-09,361.767578125
2022-06-10,357.130859375
2022-06-13,357.2529296875
2022-06-14,354.9937744140625
2022-06-15,362.7972106933594
2022-06-16,357.271728515625
2022-06-17,356.9140625
2022-06-21,363.6819763183594
