start,end,ticker
2026-03-31,2026-06-29,2887.TW
2026-03-31,2026-06-29,2890.TW
2026-03-31,2026-06-29,2891.TW
2026-03-31,2026-06-29,2892.TW
2026-03-31,2026-06-29,2912.TW
2026-03-31,2026-06-29,3008.TW
2026-03-31,2026-06-29,3017.TW
2026-03-31,2026-06-29,3034.TW
2026-03-31,2026-06-29,3045.TW
2026-03-31,2026-06-29,3231.TW
2026-03-31,2026-06-29,3661.TW
2026-03-31,2026-06-29,3711.TW
2026-03-31,2026-06-29,4904.TW
2026-03-31,2026-06-29,4938.TW
2026-03-31,2026-06-29,5871.TW
2026-03-31,2026-06-29,5876.TW
2026-03-31,2026-06-29,5880.TW
2026-03-31,2026-06-29,6505.TW
2026-03-31,2026-06-29,6669.TW
2026-03-31,2026-06-29,6919.TW
2026-06-30,2026-07-12,1216.TW
2026-06-30,2026-07-12,1301.TW
2026-06-30,2026-07-12,1303.TW
2026-06-30,2026-07-12,2002.TW
2026-06-30,2026-07-12,2059.TW
2026-06-30,2026-07-12,2207.TW
2026-06-30,2026-07-12,2301.TW
2026-06-30,2026-07-12,2303.TW
2026-06-30,2026-07-12,2308.TW
2026-06-30,2026-07-12,2317.TW
2026-06-30,2026-07-12,2327.TW
2026-06-30,2026-07-12,2330.TW
2026-06-30,2026-07-12,2345.TW
2026-06-30,2026-07-12,2357.TW
2026-06-30,2026-07-12,2379.TW
2026-06-30,2026-07-12,2382.TW
2026-06-30,2026-07-12,2383.TW
2026-06-30,2026-07-12,2395.TW
2026-06-30,2026-07-12,2412.TW
2026-06-30,2026-07-12,2454.TW
2026-06-30,2026-07-12,2603.TW
2026-06-30,2026-07-12,2609.TW
2026-06-30,2026-07-12,2615.TW
2026-06-30,2026-07-12,2880.TW
2026-06-30,2026-07-12,2881.TW
2026-06-30,2026-07-12,2882.TW
2026-06-30,2026-07-12,2883.TW
2026-06-30,2026-07-12,2884.TW
2026-06-30,2026-07-12,2885.TW
2026-06-30,2026-07-12,2886.TW
2026-06-30,2026-07-12,2887.TW
2026-06-30,2026-07-12,2890.TW
2026-06-30,2026-07-12,2891.TW
2026-06-30,2026-07-12,2892.TW
2026-06-30,2026-07-12,2912.TW
2026-06-30,2026-07-12,3008.TW
2026-06-30,2026-07-12,3017.TW
2026-06-30,2026-07-12,3034.TW
2026-06-30,2026-07-12,3045.TW
2026-06-30,2026-07-12,3231.TW
2026-06-30,2026-07-12,3661.TW
2026-06-30,2026-07-12,3711.TW
2026-06-30,2026-07-12,4904.TW
2026-06-30,2026-07-12,4938.TW
2026-06-30,2026-07-12,5871.TW
2026-06-30,2026-07-12,5876.TW
2026-06-30,2026-07-12,5880.TW
2026-06-30,2026-07-12,6505.TW
2026-06-30,2026-07-12,6669.TW
2026-06-30,2026-07-12,6919.TW
