earnings_datetime,eps_estimate,reported_eps,surprise_pct,ticker,earnings_date,is_future_or_unreported,fetch_failure_count
2022-07-26 16:00:00-04:00,1.27,1.21,-5.05,GOOGL,2022-07-26,False,0
2022-10-25 16:00:00-04:00,1.25,1.06,-15.27,GOOGL,2022-10-25,False,0
2023-02-02 16:00:00-05:00,1.19,1.05,-11.87,GOOGL,2023-02-02,False,0
2023-04-25 16:00:00-04:00,1.07,1.17,9.52,GOOGL,2023-04-25,False,0
2023-07-25 16:00:00-04:00,1.34,1.44,7.23,GOOGL,2023-07-25,False,0
2023-10-24 16:00:00-04:00,1.45,1.55,6.74,GOOGL,2023-10-24,False,0
2024-01-30 16:00:00-05:00,1.6,1.64,2.75,GOOGL,2024-01-30,False,0
2024-04-25 16:00:00-04:00,1.51,1.89,25.58,GOOGL,2024-04-25,False,0
2024-07-23 16:00:00-04:00,1.85,1.89,2.4,GOOGL,2024-07-23,False,0
2024-10-29 16:00:00-04:00,1.85,2.12,14.83,GOOGL,2024-10-29,False,0
2025-02-04 16:00:00-05:00,2.13,2.15,1.18,GOOGL,2025-02-04,False,0
2025-04-24 16:00:00-04:00,2.01,2.81,40.1,GOOGL,2025-04-24,False,0
2025-07-23 16:00:00-04:00,2.19,2.31,5.67,GOOGL,2025-07-23,False,0
2025-10-29 16:00:00-04:00,2.26,2.87,26.88,GOOGL,2025-10-29,False,0
2026-02-04 16:00:00-05:00,2.64,2.82,7.01,GOOGL,2026-02-04,False,0
2026-04-29 16:00:00-04:00,2.67,5.11,91.59,GOOGL,2026-04-29,False,0
2026-07-23 16:00:00-04:00,2.87,,,GOOGL,2026-07-23,True,0
2014-05-20 06:00:00-04:00,0.98,0.96,-2.47,HD,2014-05-20,False,0
2014-08-19 06:00:00-04:00,1.45,1.52,4.94,HD,2014-08-19,False,0
2014-11-18 06:00:00-05:00,1.14,1.12,-1.61,HD,2014-11-18,False,0
2015-02-24 06:00:00-05:00,0.89,1.0,11.92,HD,2015-02-24,False,0
2015-05-19 06:00:00-04:00,1.15,1.16,0.59,HD,2015-05-19,False,0
2015-08-18 06:00:00-04:00,1.69,1.71,1.0,HD,2015-08-18,False,0
2015-11-17 06:00:00-05:00,1.32,1.36,3.23,HD,2015-11-17,False,0
2016-02-23 06:00:00-05:00,1.1,1.17,6.03,HD,2016-02-23,False,0
2016-05-17 06:00:00-04:00,1.35,1.44,6.62,HD,2016-05-17,False,0
2016-08-16 06:00:00-04:00,1.97,1.97,0.16,HD,2016-08-16,False,0
2016-11-15 06:00:00-05:00,1.58,1.6,1.25,HD,2016-11-15,False,0
2017-02-21 06:00:00-05:00,1.34,1.44,7.82,HD,2017-02-21,False,0
2017-05-16 06:00:00-04:00,1.61,1.67,3.49,HD,2017-05-16,False,0
2017-08-15 06:00:00-04:00,2.22,2.25,1.48,HD,2017-08-15,False,0
2017-11-14 06:00:00-05:00,1.82,1.84,1.0,HD,2017-11-14,False,0
2018-02-20 06:00:00-05:00,1.64,1.69,2.93,HD,2018-02-20,False,0
2018-05-15 06:00:00-04:00,2.05,2.08,1.43,HD,2018-05-15,False,0
2018-08-14 06:00:00-04:00,2.85,3.05,6.97,HD,2018-08-14,False,0
2018-11-13 06:00:00-05:00,2.27,2.51,10.74,HD,2018-11-13,False,0
2019-02-26 06:00:00-05:00,2.16,2.25,4.11,HD,2019-02-26,False,0
2019-05-21 06:00:00-04:00,2.19,2.27,3.67,HD,2019-05-21,False,0
2019-08-20 06:00:00-04:00,3.08,3.17,3.02,HD,2019-08-20,False,0
2019-11-19 06:00:00-05:00,2.53,2.53,0.13,HD,2019-11-19,False,0
2020-02-25 06:00:00-05:00,2.11,2.28,8.28,HD,2020-02-25,False,0
2020-05-19 06:00:00-04:00,2.26,2.08,-7.82,HD,2020-05-19,False,0
2020-08-18 06:00:00-04:00,3.72,4.02,8.06,HD,2020-08-18,False,0
2020-11-17 06:00:00-05:00,3.04,3.18,4.77,HD,2020-11-17,False,0
2021-02-23 06:00:00-05:00,2.62,2.74,4.59,HD,2021-02-23,False,0
2021-05-18 06:00:00-04:00,3.05,3.86,26.58,HD,2021-05-18,False,0
2021-08-17 06:00:00-04:00,4.43,4.53,2.33,HD,2021-08-17,False,0
2021-11-16 06:00:00-05:00,3.4,3.92,15.29,HD,2021-11-16,False,0
2022-02-22 06:00:00-05:00,3.18,3.21,0.87,HD,2022-02-22,False,0
2022-05-17 06:00:00-04:00,3.69,4.09,10.83,HD,2022-05-17,False,0
2022-08-16 06:00:00-04:00,4.93,5.05,2.36,HD,2022-08-16,False,0
2022-11-15 06:00:00-05:00,4.12,4.24,2.96,HD,2022-11-15,False,0
2023-02-21 06:00:00-05:00,3.29,3.3,0.4,HD,2023-02-21,False,0
2023-05-16 06:00:00-04:00,3.8,3.82,0.52,HD,2023-05-16,False,0
2023-08-15 06:00:00-04:00,4.44,4.65,4.68,HD,2023-08-15,False,0
2023-11-14 06:00:00-05:00,3.76,3.81,1.35,HD,2023-11-14,False,0
2024-02-20 06:00:00-05:00,2.77,2.82,1.63,HD,2024-02-20,False,0
2024-05-14 06:00:00-04:00,3.61,3.63,0.57,HD,2024-05-14,False,0
2024-08-13 06:00:00-04:00,4.55,4.6,1.16,HD,2024-08-13,False,0
2024-11-12 06:00:00-05:00,3.66,3.67,0.33,HD,2024-11-12,False,0
2025-02-25 06:00:00-05:00,3.04,3.02,-0.79,HD,2025-02-25,False,0
2025-05-20 06:00:00-04:00,3.59,3.56,-0.81,HD,2025-05-20,False,0
2025-08-19 06:00:00-04:00,4.69,4.68,-0.31,HD,2025-08-19,False,0
2025-11-18 06:00:00-05:00,3.83,3.74,-2.45,HD,2025-11-18,False,0
2026-02-24 06:00:00-05:00,2.52,2.72,7.8,HD,2026-02-24,False,0
2026-05-19 06:00:00-04:00,3.41,3.43,0.69,HD,2026-05-19,False,0
2026-08-18 08:00:00-04:00,4.69,,,HD,2026-08-18,True,0
2014-04-16 16:00:00-04:00,2.54,2.54,-0.19,IBM,2014-04-16,False,0
2014-07-17 16:00:00-04:00,4.31,4.32,0.2,IBM,2014-07-17,False,0
2014-10-20 07:00:00-04:00,4.32,3.54,-18.03,IBM,2014-10-20,False,0
2015-01-20 16:00:00-05:00,5.41,5.81,7.32,IBM,2015-01-20,False,0
2015-04-20 16:00:00-04:00,2.84,2.91,2.46,IBM,2015-04-20,False,0
2015-07-20 16:00:00-04:00,3.79,3.84,1.34,IBM,2015-07-20,False,0
2015-10-19 16:00:00-04:00,3.3,3.34,1.07,IBM,2015-10-19,False,0
2016-01-19 16:00:00-05:00,4.81,4.84,0.57,IBM,2016-01-19,False,0
2016-04-18 16:00:00-04:00,2.17,2.35,8.21,IBM,2016-04-18,False,0
2016-07-18 16:00:00-04:00,2.88,2.95,2.43,IBM,2016-07-18,False,0
2016-10-17 16:00:00-04:00,3.23,3.29,1.76,IBM,2016-10-17,False,0
2017-01-19 16:00:00-05:00,4.88,5.01,2.67,IBM,2017-01-19,False,0
2017-04-18 16:00:00-04:00,2.35,2.38,1.39,IBM,2017-04-18,False,0
2017-07-18 16:00:00-04:00,2.74,2.97,8.24,IBM,2017-07-18,False,0
2017-10-17 16:00:00-04:00,3.28,3.3,0.73,IBM,2017-10-17,False,0
2018-01-18 16:00:00-05:00,5.17,5.18,0.24,IBM,2018-01-18,False,0
2018-04-17 16:00:00-04:00,2.42,2.45,1.4,IBM,2018-04-17,False,0
2018-07-18 16:00:00-04:00,3.04,3.08,1.38,IBM,2018-07-18,False,0
2018-10-16 16:00:00-04:00,3.4,3.42,0.54,IBM,2018-10-16,False,0
2019-01-22 16:00:00-05:00,4.82,4.87,1.05,IBM,2019-01-22,False,0
2019-04-16 16:00:00-04:00,2.24,2.25,0.62,IBM,2019-04-16,False,0
2019-07-17 16:00:00-04:00,3.07,3.17,3.19,IBM,2019-07-17,False,0
2019-10-16 16:00:00-04:00,2.66,2.68,0.75,IBM,2019-10-16,False,0
2020-01-21 16:00:00-05:00,4.69,4.71,0.35,IBM,2020-01-21,False,0
2020-04-20 17:00:00-04:00,1.8,1.84,2.16,IBM,2020-04-20,False,0
2020-07-20 16:00:00-04:00,2.09,2.18,4.55,IBM,2020-07-20,False,0
2020-10-19 16:00:00-04:00,2.58,2.58,0.04,IBM,2020-10-19,False,0
2021-01-21 16:00:00-05:00,1.88,2.07,10.38,IBM,2021-01-21,False,0
2021-04-19 16:00:00-04:00,1.65,1.77,7.12,IBM,2021-04-19,False,0
2021-07-19 16:00:00-04:00,2.29,2.33,1.82,IBM,2021-07-19,False,0
2021-10-20 16:00:00-04:00,2.51,2.52,0.21,IBM,2021-10-20,False,0
2022-01-24 16:00:00-05:00,3.29,3.35,1.91,IBM,2022-01-24,False,0
2022-04-19 16:00:00-04:00,1.42,1.4,-1.46,IBM,2022-04-19,False,0
2022-07-18 16:00:00-04:00,2.29,2.31,0.9,IBM,2022-07-18,False,0
2022-10-19 16:00:00-04:00,1.8,1.81,0.7,IBM,2022-10-19,False,0
2023-01-25 16:00:00-05:00,3.61,3.6,-0.32,IBM,2023-01-25,False,0
2023-04-19 16:00:00-04:00,1.24,1.36,9.73,IBM,2023-04-19,False,0
2023-07-19 16:00:00-04:00,2.0,2.18,8.93,IBM,2023-07-19,False,0
2023-10-25 16:00:00-04:00,2.13,2.2,3.5,IBM,2023-10-25,False,0
2024-01-24 16:00:00-05:00,3.8,3.87,1.86,IBM,2024-01-24,False,0
2024-04-24 16:00:00-04:00,1.6,1.68,5.2,IBM,2024-04-24,False,0
2024-07-24 16:00:00-04:00,2.17,2.43,11.92,IBM,2024-07-24,False,0
2024-10-23 16:00:00-04:00,2.23,2.3,3.33,IBM,2024-10-23,False,0
2025-01-29 16:00:00-05:00,3.78,3.92,3.81,IBM,2025-01-29,False,0
2025-04-23 16:00:00-04:00,1.43,1.6,12.12,IBM,2025-04-23,False,0
2025-07-23 16:00:00-04:00,2.65,2.8,5.47,IBM,2025-07-23,False,0
2025-10-22 16:00:00-04:00,2.45,2.65,8.31,IBM,2025-10-22,False,0
2026-01-28 16:00:00-05:00,4.29,4.52,5.3,IBM,2026-01-28,False,0
2026-04-22 16:00:00-04:00,1.81,1.91,5.45,IBM,2026-04-22,False,0
2026-07-22 16:00:00-04:00,3.02,,,IBM,2026-07-22,True,0
2014-05-20 16:00:00-04:00,3.5,3.53,0.85,INTU,2014-05-20,False,0
2014-08-21 16:00:00-04:00,0.07,-0.01,-113.8,INTU,2014-08-21,False,0
2014-11-20 16:00:00-05:00,-0.2,-0.1,50.89,INTU,2014-11-20,False,0
2015-02-19 16:00:00-05:00,-0.13,-0.06,52.77,INTU,2015-02-19,False,0
2015-05-21 16:00:00-04:00,2.75,2.85,3.71,INTU,2015-05-21,False,0
2015-08-20 16:00:00-04:00,-0.11,-0.05,56.42,INTU,2015-08-20,False,0
2015-11-19 16:00:00-05:00,-0.03,0.09,358.4,INTU,2015-11-19,False,0
2016-02-25 16:00:00-05:00,0.19,0.25,30.66,INTU,2016-02-25,False,0
2016-05-24 16:00:00-04:00,3.21,3.43,6.83,INTU,2016-05-24,False,0
2016-08-23 16:00:00-04:00,-0.02,0.08,534.55,INTU,2016-08-23,False,0
2016-11-17 16:00:00-05:00,0.03,0.06,123.3,INTU,2016-11-17,False,0
2017-02-23 16:00:00-05:00,0.25,0.26,4.45,INTU,2017-02-23,False,0
2017-05-23 16:00:00-04:00,3.87,3.9,0.66,INTU,2017-05-23,False,0
2017-08-22 16:00:00-04:00,0.17,0.2,19.55,INTU,2017-08-22,False,0
2017-11-20 16:00:00-05:00,0.04,0.11,154.39,INTU,2017-11-20,False,0
2018-02-22 16:00:00-05:00,0.34,0.35,2.56,INTU,2018-02-22,False,0
2018-05-22 16:00:00-04:00,4.68,4.82,2.94,INTU,2018-05-22,False,0
2018-08-23 16:00:00-04:00,0.23,0.32,39.34,INTU,2018-08-23,False,0
2018-11-19 16:00:00-05:00,0.11,0.29,160.77,INTU,2018-11-19,False,0
2019-02-21 16:00:00-05:00,0.87,1.0,15.56,INTU,2019-02-21,False,0
2019-05-23 16:00:00-04:00,5.39,5.55,2.89,INTU,2019-05-23,False,0
2019-08-22 16:00:00-04:00,-0.14,-0.09,37.31,INTU,2019-08-22,False,0
2019-11-21 16:00:00-05:00,0.25,0.41,63.76,INTU,2019-11-21,False,0
2020-02-24 16:00:00-05:00,1.02,1.16,13.58,INTU,2020-02-24,False,0
2020-05-21 16:00:00-04:00,4.48,4.49,0.25,INTU,2020-05-21,False,0
2020-08-25 16:00:00-04:00,1.12,1.81,61.36,INTU,2020-08-25,False,0
2020-11-19 16:00:00-05:00,0.43,0.94,121.16,INTU,2020-11-19,False,0
2021-02-23 16:00:00-05:00,0.76,0.68,-10.15,INTU,2021-02-23,False,0
2021-05-25 16:00:00-04:00,6.22,6.07,-2.39,INTU,2021-05-25,False,0
2021-08-24 16:00:00-04:00,1.59,1.97,24.03,INTU,2021-08-24,False,0
2021-11-18 16:00:00-05:00,0.97,1.53,57.31,INTU,2021-11-18,False,0
2022-02-24 16:00:00-05:00,1.82,1.55,-14.98,INTU,2022-02-24,False,0
2022-05-24 16:00:00-04:00,7.57,7.65,0.99,INTU,2022-05-24,False,0
2022-08-23 16:00:00-04:00,0.98,1.1,12.4,INTU,2022-08-23,False,0
2022-11-29 16:00:00-05:00,1.2,1.66,38.61,INTU,2022-11-29,False,0
2023-02-23 16:00:00-05:00,1.44,2.2,52.64,INTU,2023-02-23,False,0
2023-05-23 16:00:00-04:00,8.5,8.92,5.0,INTU,2023-05-23,False,0
2023-08-23 21:00:00-04:00,1.44,1.65,14.91,INTU,2023-08-23,False,0
2023-11-28 16:00:00-05:00,1.98,2.47,24.83,INTU,2023-11-28,False,0
2024-02-22 16:00:00-05:00,2.31,2.63,13.95,INTU,2024-02-22,False,0
2024-05-23 16:00:00-04:00,9.38,9.88,5.29,INTU,2024-05-23,False,0
2024-08-22 16:00:00-04:00,1.85,1.99,7.41,INTU,2024-08-22,False,0
2024-11-21 16:00:00-05:00,2.36,2.5,6.02,INTU,2024-11-21,False,0
2025-02-25 16:00:00-05:00,2.58,3.32,28.93,INTU,2025-02-25,False,0
2025-05-22 16:00:00-04:00,10.91,11.65,6.77,INTU,2025-05-22,False,0
2025-08-21 16:00:00-04:00,2.66,2.75,3.4,INTU,2025-08-21,False,0
2025-11-20 16:00:00-05:00,3.09,3.34,7.99,INTU,2025-11-20,False,0
2026-02-26 16:00:00-05:00,3.68,4.15,12.69,INTU,2026-02-26,False,0
2026-05-20 16:00:00-04:00,12.57,12.8,1.84,INTU,2026-05-20,False,0
2026-08-20 16:00:00-04:00,3.59,,,INTU,2026-08-20,True,0
2014-04-15 07:00:00-04:00,1.48,1.54,4.33,JNJ,2014-04-15,False,0
2014-07-15 07:00:00-04:00,1.55,1.66,7.11,JNJ,2014-07-15,False,0
2014-10-14 07:00:00-04:00,1.45,1.5,3.68,JNJ,2014-10-14,False,0
2015-01-20 07:00:00-05:00,1.26,1.27,1.19,JNJ,2015-01-20,False,0
2015-04-14 07:00:00-04:00,1.54,1.56,1.33,JNJ,2015-04-14,False,0
2015-07-14 07:00:00-04:00,1.68,1.71,1.74,JNJ,2015-07-14,False,0
2015-10-13 07:00:00-04:00,1.45,1.49,2.64,JNJ,2015-10-13,False,0
2016-01-26 06:00:00-05:00,1.42,1.44,1.48,JNJ,2016-01-26,False,0
2016-04-19 06:00:00-04:00,1.65,1.68,1.76,JNJ,2016-04-19,False,0
2016-07-19 06:00:00-04:00,1.68,1.74,3.65,JNJ,2016-07-19,False,0
2016-10-18 06:00:00-04:00,1.66,1.68,1.39,JNJ,2016-10-18,False,0
2017-01-24 06:00:00-05:00,1.56,1.58,1.03,JNJ,2017-01-24,False,0
2017-04-18 06:00:00-04:00,1.77,1.83,3.18,JNJ,2017-04-18,False,0
2017-07-18 06:00:00-04:00,1.79,1.83,2.41,JNJ,2017-07-18,False,0
2017-10-17 06:00:00-04:00,1.8,1.9,5.35,JNJ,2017-10-17,False,0
2018-01-23 06:00:00-05:00,1.72,1.74,0.94,JNJ,2018-01-23,False,0
2018-04-17 06:00:00-04:00,2.0,2.06,2.89,JNJ,2018-04-17,False,0
2018-07-17 06:00:00-04:00,2.07,2.1,1.59,JNJ,2018-07-17,False,0
2018-10-16 06:00:00-04:00,2.03,2.05,0.89,JNJ,2018-10-16,False,0
2019-01-22 06:00:00-05:00,1.95,1.97,0.89,JNJ,2019-01-22,False,0
2019-04-16 06:00:00-04:00,2.04,2.1,2.77,JNJ,2019-04-16,False,0
2019-07-16 06:00:00-04:00,2.44,2.58,5.62,JNJ,2019-07-16,False,0
2019-10-15 06:00:00-04:00,2.01,2.12,5.22,JNJ,2019-10-15,False,0
2020-01-22 06:00:00-05:00,1.87,1.88,0.73,JNJ,2020-01-22,False,0
2020-04-14 07:00:00-04:00,2.0,2.3,15.23,JNJ,2020-04-14,False,0
2020-07-16 06:00:00-04:00,1.51,1.67,10.51,JNJ,2020-07-16,False,0
2020-10-13 06:00:00-04:00,1.98,2.2,11.03,JNJ,2020-10-13,False,0
2021-01-26 06:00:00-05:00,1.83,1.86,1.76,JNJ,2021-01-26,False,0
2021-04-20 06:00:00-04:00,2.35,2.59,10.43,JNJ,2021-04-20,False,0
2021-07-21 06:00:00-04:00,2.28,2.48,8.62,JNJ,2021-07-21,False,0
2021-10-19 06:00:00-04:00,2.35,2.6,10.51,JNJ,2021-10-19,False,0
2022-01-25 06:00:00-05:00,2.12,2.13,0.53,JNJ,2022-01-25,False,0
2022-04-19 06:00:00-04:00,2.57,2.67,4.08,JNJ,2022-04-19,False,0
2022-07-19 06:00:00-04:00,2.55,2.59,1.63,JNJ,2022-07-19,False,0
2022-10-18 06:00:00-04:00,2.49,2.55,2.6,JNJ,2022-10-18,False,0
2023-01-24 06:00:00-05:00,2.24,2.35,5.07,JNJ,2023-01-24,False,0
2023-04-18 06:00:00-04:00,2.5,2.68,7.17,JNJ,2023-04-18,False,0
2023-07-20 06:00:00-04:00,2.62,2.8,6.92,JNJ,2023-07-20,False,0
2023-10-17 06:00:00-04:00,2.52,2.66,5.54,JNJ,2023-10-17,False,0
2024-01-23 06:00:00-05:00,2.28,2.29,0.39,JNJ,2024-01-23,False,0
2024-04-16 06:00:00-04:00,2.65,2.71,2.26,JNJ,2024-04-16,False,0
2024-07-17 06:00:00-04:00,2.7,2.82,4.31,JNJ,2024-07-17,False,0
2024-10-15 06:00:00-04:00,2.21,2.42,9.71,JNJ,2024-10-15,False,0
2025-01-22 06:00:00-05:00,2.01,2.04,1.38,JNJ,2025-01-22,False,0
2025-04-15 06:00:00-04:00,2.58,2.77,7.38,JNJ,2025-04-15,False,0
2025-07-16 06:00:00-04:00,2.68,2.77,3.21,JNJ,2025-07-16,False,0
2025-10-14 06:00:00-04:00,2.76,2.8,1.49,JNJ,2025-10-14,False,0
2026-01-21 06:00:00-05:00,2.46,2.46,-0.11,JNJ,2026-01-21,False,0
2026-04-14 06:00:00-04:00,2.68,2.7,0.85,JNJ,2026-04-14,False,0
2026-07-15 08:00:00-04:00,2.85,,,JNJ,2026-07-15,True,0
2014-04-11 07:00:00-04:00,1.4,1.28,-8.79,JPM,2014-04-11,False,0
2014-07-15 06:00:00-04:00,1.3,1.46,12.23,JPM,2014-07-15,False,0
2014-10-14 06:00:00-04:00,1.38,1.62,16.98,JPM,2014-10-14,False,0
2015-01-14 06:00:00-05:00,1.32,1.19,-9.52,JPM,2015-01-14,False,0
2015-04-14 07:00:00-04:00,1.41,1.45,2.96,JPM,2015-04-14,False,0
2015-07-14 07:00:00-04:00,1.44,1.54,6.96,JPM,2015-07-14,False,0
2015-10-13 16:00:00-04:00,1.37,1.32,-3.72,JPM,2015-10-13,False,0
2016-01-14 06:00:00-05:00,1.26,1.32,4.7,JPM,2016-01-14,False,0
2016-04-13 06:00:00-04:00,1.26,1.35,7.1,JPM,2016-04-13,False,0
2016-07-14 06:00:00-04:00,1.43,1.55,8.63,JPM,2016-07-14,False,0
2016-10-14 02:00:00-04:00,1.39,1.58,13.79,JPM,2016-10-14,False,0
2017-01-13 07:00:00-05:00,1.42,1.58,11.06,JPM,2017-01-13,False,0
2017-04-13 06:00:00-04:00,1.51,1.65,9.44,JPM,2017-04-13,False,0
2017-07-14 06:00:00-04:00,1.59,1.71,7.48,JPM,2017-07-14,False,0
2017-10-12 06:00:00-04:00,1.66,1.76,6.24,JPM,2017-10-12,False,0
2018-01-12 06:00:00-05:00,1.69,1.76,4.06,JPM,2018-01-12,False,0
2018-04-13 06:00:00-04:00,2.29,2.26,-1.23,JPM,2018-04-13,False,0
2018-07-13 06:00:00-04:00,2.22,2.29,3.1,JPM,2018-07-13,False,0
2018-10-12 06:00:00-04:00,2.26,2.34,3.45,JPM,2018-10-12,False,0
2019-01-15 06:00:00-05:00,2.19,1.98,-9.49,JPM,2019-01-15,False,0
2019-04-12 06:00:00-04:00,2.35,2.65,12.76,JPM,2019-04-12,False,0
2019-07-16 06:00:00-04:00,2.49,2.82,13.21,JPM,2019-07-16,False,0
2019-10-15 06:00:00-04:00,2.45,2.68,9.2,JPM,2019-10-15,False,0
2020-01-14 06:00:00-05:00,2.36,2.57,8.83,JPM,2020-01-14,False,0
2020-04-14 06:00:00-04:00,2.2,2.89,31.39,JPM,2020-04-14,False,0
2020-07-14 06:00:00-04:00,1.21,1.08,-10.44,JPM,2020-07-14,False,0
2020-10-13 06:00:00-04:00,2.24,3.09,38.23,JPM,2020-10-13,False,0
2021-01-15 06:00:00-05:00,2.65,3.07,15.81,JPM,2021-01-15,False,0
2021-04-14 06:00:00-04:00,3.06,4.59,49.98,JPM,2021-04-14,False,0
2021-07-13 06:00:00-04:00,3.17,3.78,19.08,JPM,2021-07-13,False,0
2021-10-13 06:00:00-04:00,3.0,3.55,18.31,JPM,2021-10-13,False,0
2022-01-14 06:00:00-05:00,3.03,3.33,9.73,JPM,2022-01-14,False,0
2022-04-13 06:00:00-04:00,2.71,2.63,-2.85,JPM,2022-04-13,False,0
2022-07-14 06:00:00-04:00,2.9,2.76,-4.76,JPM,2022-07-14,False,0
2022-10-14 06:00:00-04:00,2.85,3.12,9.44,JPM,2022-10-14,False,0
2023-01-13 06:00:00-05:00,3.1,3.57,15.04,JPM,2023-01-13,False,0
2023-04-14 06:00:00-04:00,3.37,4.1,21.69,JPM,2023-04-14,False,0
2023-07-14 06:00:00-04:00,3.76,4.75,26.46,JPM,2023-07-14,False,0
2023-10-13 06:00:00-04:00,3.97,4.33,9.01,JPM,2023-10-13,False,0
2024-01-12 06:00:00-05:00,3.6,3.04,-15.65,JPM,2024-01-12,False,0
2024-04-12 06:00:00-04:00,4.13,4.44,7.4,JPM,2024-04-12,False,0
2024-07-12 06:00:00-04:00,4.53,6.12,35.02,JPM,2024-07-12,False,0
2024-10-11 06:00:00-04:00,3.99,4.37,9.63,JPM,2024-10-11,False,0
2025-01-15 06:00:00-05:00,4.04,4.81,19.18,JPM,2025-01-15,False,0
2025-04-11 06:00:00-04:00,4.64,5.07,9.15,JPM,2025-04-11,False,0
2025-07-15 06:00:00-04:00,4.48,4.96,10.62,JPM,2025-07-15,False,0
2025-10-14 06:00:00-04:00,4.87,5.07,4.01,JPM,2025-10-14,False,0
2026-01-13 06:00:00-05:00,4.82,4.63,-3.91,JPM,2026-01-13,False,0
2026-04-14 06:00:00-04:00,5.51,5.94,7.78,JPM,2026-04-14,False,0
2026-07-14 08:00:00-04:00,5.61,,,JPM,2026-07-14,True,0
2014-04-15 07:00:00-04:00,0.44,0.44,-0.22,KO,2014-04-15,False,0
2014-07-22 07:00:00-04:00,0.63,0.64,1.2,KO,2014-07-22,False,0
2014-10-21 07:00:00-04:00,0.53,0.53,0.7,KO,2014-10-21,False,0
2015-02-10 07:00:00-05:00,0.42,0.44,4.46,KO,2015-02-10,False,0
2015-04-22 07:00:00-04:00,0.42,0.48,13.28,KO,2015-04-22,False,0
2015-07-22 07:00:00-04:00,0.6,0.63,4.79,KO,2015-07-22,False,0
2015-10-21 07:00:00-04:00,0.5,0.51,2.03,KO,2015-10-21,False,0
2016-02-09 06:00:00-05:00,0.37,0.38,2.16,KO,2016-02-09,False,0
2016-04-20 06:00:00-04:00,0.44,0.45,1.65,KO,2016-04-20,False,0
2016-07-27 06:00:00-04:00,0.58,0.6,3.18,KO,2016-07-27,False,0
2016-10-26 06:00:00-04:00,0.48,0.49,1.7,KO,2016-10-26,False,0
2017-02-09 07:00:00-05:00,0.37,0.37,1.19,KO,2017-02-09,False,0
2017-04-25 06:00:00-04:00,0.44,0.43,-1.27,KO,2017-04-25,False,0
2017-07-26 06:00:00-04:00,0.57,0.59,3.12,KO,2017-07-26,False,0
2017-10-25 06:00:00-04:00,0.49,0.5,2.67,KO,2017-10-25,False,0
2018-02-16 07:00:00-05:00,0.38,0.39,1.9,KO,2018-02-16,False,0
2018-04-24 07:00:00-04:00,0.46,0.47,3.09,KO,2018-04-24,False,0
2018-07-25 07:00:00-04:00,0.6,0.61,1.57,KO,2018-07-25,False,0
2018-10-30 07:00:00-04:00,0.55,0.58,6.0,KO,2018-10-30,False,0
2019-02-14 07:00:00-05:00,0.43,0.43,0.07,KO,2019-02-14,False,0
2019-04-23 07:00:00-04:00,0.46,0.48,3.68,KO,2019-04-23,False,0
2019-07-23 06:00:00-04:00,0.61,0.63,2.44,KO,2019-07-23,False,0
2019-10-18 06:00:00-04:00,0.56,0.56,-0.45,KO,2019-10-18,False,0
2020-01-30 06:00:00-05:00,0.44,0.44,0.65,KO,2020-01-30,False,0
2020-04-21 06:00:00-04:00,0.44,0.51,14.64,KO,2020-04-21,False,0
2020-07-21 06:00:00-04:00,0.41,0.42,2.37,KO,2020-07-21,False,0
2020-10-22 06:00:00-04:00,0.46,0.55,18.92,KO,2020-10-22,False,0
2021-02-10 06:00:00-05:00,0.42,0.47,12.45,KO,2021-02-10,False,0
2021-04-19 07:00:00-04:00,0.5,0.55,9.06,KO,2021-04-19,False,0
2021-07-21 07:00:00-04:00,0.56,0.68,20.51,KO,2021-07-21,False,0
2021-10-27 06:00:00-04:00,0.58,0.65,12.2,KO,2021-10-27,False,0
2022-02-10 06:00:00-05:00,0.41,0.45,9.35,KO,2022-02-10,False,0
2022-04-25 06:00:00-04:00,0.58,0.64,10.44,KO,2022-04-25,False,0
2022-07-26 07:00:00-04:00,0.67,0.7,4.69,KO,2022-07-26,False,0
2022-10-25 06:00:00-04:00,0.64,0.69,8.32,KO,2022-10-25,False,0
2023-02-14 06:00:00-05:00,0.45,0.45,0.18,KO,2023-02-14,False,0
2023-04-24 06:00:00-04:00,0.65,0.68,5.4,KO,2023-04-24,False,0
2023-07-26 06:00:00-04:00,0.72,0.78,8.14,KO,2023-07-26,False,0
2023-10-24 06:00:00-04:00,0.69,0.74,6.49,KO,2023-10-24,False,0
2024-02-13 06:00:00-05:00,0.49,0.49,0.33,KO,2024-02-13,False,0
2024-04-30 06:00:00-04:00,0.7,0.72,3.4,KO,2024-04-30,False,0
2024-07-23 06:00:00-04:00,0.81,0.84,4.26,KO,2024-07-23,False,0
2024-10-23 06:00:00-04:00,0.75,0.77,3.18,KO,2024-10-23,False,0
2025-02-11 06:00:00-05:00,0.52,0.55,6.38,KO,2025-02-11,False,0
2025-04-29 06:00:00-04:00,0.72,0.73,1.95,KO,2025-04-29,False,0
2025-07-22 07:00:00-04:00,0.84,0.87,3.93,KO,2025-07-22,False,0
2025-10-21 06:00:00-04:00,0.78,0.82,5.32,KO,2025-10-21,False,0
2026-02-10 06:00:00-05:00,0.56,0.58,2.69,KO,2026-02-10,False,0
2026-04-28 07:00:00-04:00,0.81,0.86,5.88,KO,2026-04-28,False,0
2026-07-28 08:00:00-04:00,0.93,,,KO,2026-07-28,True,0
