date,blackout_coverage,blackout_firm_count,any_blackout
2023-06-23,0.47979279946102515,30,True
2023-06-26,0.47765307825188025,29,True
2023-06-27,0.5108233304121854,32,True
2023-06-28,0.515552532863584,33,True
2023-06-29,0.7025470149215831,36,True
2023-06-30,0.7025470149215831,36,True
2023-07-03,0.7304284078567493,37,True
2023-07-05,0.7623847929943464,39,True
2023-07-06,0.7623847929943464,39,True
2023-07-07,0.7623847929943464,39,True
2023-07-10,0.7623847929943464,39,True
2023-07-11,0.7714698120515184,40,True
2023-07-12,0.7827770853611659,41,True
2023-07-13,0.8054351894837247,42,True
2023-07-14,0.8054351894837247,42,True
2023-07-17,0.761105250284545,38,True
2023-07-18,0.761105250284545,38,True
2023-07-19,0.8831567171495501,40,True
2023-07-20,0.8831567171495501,40,True
2023-07-21,0.8725464108409837,39,True
2023-07-24,0.7920947752524911,33,True
2023-07-25,0.7920947752524911,33,True
2023-07-26,0.7869794633769007,33,True
2023-07-27,0.8306360053084128,34,True
2023-07-28,0.6125717824276417,28,True
2023-07-31,0.49695348173743464,17,True
2023-08-01,0.49695348173743464,17,True
2023-08-02,0.49695348173743464,17,True
2023-08-03,0.49695348173743464,17,True
2023-08-04,0.4637832295771294,14,True
2023-08-07,0.2823455442842435,11,True
2023-08-08,0.2544641513490772,10,True
2023-08-09,0.2544641513490772,10,True
2023-08-10,0.25668758869111347,11,True
2023-08-11,0.2291298483718223,10,True
2023-08-14,0.22473120355351653,9,True
2023-08-15,0.22473120355351653,9,True
2023-08-16,0.22473120355351653,9,True
2023-08-17,0.22473120355351653,9,True
2023-08-18,0.21564618449634437,8,True
2023-08-21,0.18168080706413808,6,True
2023-08-22,0.19242508930713045,7,True
2023-08-23,0.19242508930713045,7,True
2023-08-24,0.19456481051627536,8,True
