Date,MTUM,XLK,XLF,XLE,XLV,XLI,XLY,XLP,XLU,XLB,XLRE
2004-06-07,,7.655265808105469,15.107004165649414,8.119709014892578,21.625619888305664,18.266599655151367,12.230154991149902,13.236079216003418,5.496153831481934,7.983212471008301,
2004-06-08,,7.696541786193848,15.08620548248291,8.084787368774414,21.653173446655273,18.306140899658203,12.27213191986084,13.298219680786133,5.444918632507324,7.989383220672607,
2004-06-09,,7.61023473739624,14.930193901062012,8.020329475402832,21.398344039916992,18.147987365722656,12.180549621582031,13.247383117675781,5.4099836349487305,7.896840572357178,
2004-06-10,,7.651506423950195,15.003005027770996,8.122389793395996,21.405235290527344,18.27318572998047,12.230154991149902,13.247383117675781,5.447247505187988,7.9338531494140625,
2004-06-14,,7.546439170837402,14.794981956481934,8.060616493225098,21.25371742248535,18.174339294433594,12.073698043823242,13.179588317871094,5.4099836349487305,7.822809219360352,
2004-06-15,,7.6590142250061035,14.852185249328613,8.17611312866211,21.281274795532227,18.339088439941406,12.146203994750977,13.241734504699707,5.43327522277832,7.903013706207275,
2004-06-16,,7.625245094299316,14.878188133239746,8.334585189819336,21.288158416748047,18.385202407836914,12.157652854919434,13.22478199005127,5.4635491371154785,7.906094074249268,
2004-06-17,,7.5389323234558105,14.888575553894043,8.396363258361816,21.32259178161621,18.398393630981445,12.188178062438965,13.173937797546387,5.5008111000061035,7.936941146850586,
2004-06-18,,7.553949356079102,14.90740966796875,8.41901969909668,21.312917709350586,18.502723693847656,12.18511962890625,13.172242164611816,5.530179023742676,8.045414924621582,
2004-06-21,,7.5201735496521,14.860363960266113,8.400137901306152,21.167888641357422,18.430091857910156,12.14309024810791,13.155232429504395,5.567766189575195,8.014423370361328,
2004-06-22,,7.598973751068115,14.933539390563965,8.456770896911621,21.07811737060547,18.601778030395508,12.089593887329102,13.160900115966797,5.546622276306152,8.042313575744629,
2004-06-23,,7.704049110412598,14.970133781433105,8.599696159362793,21.20242691040039,18.865909576416016,12.18511962890625,13.17790699005127,5.5889081954956055,8.141488075256348,
2004-06-24,,7.6665215492248535,15.001489639282227,8.548453330993652,21.209331512451172,18.826284408569336,12.188947677612305,13.126875877380371,5.607704162597656,8.135289192199707,
2004-06-25,,7.696541786193848,14.94922924041748,8.499917030334473,21.022855758666992,18.799869537353516,12.177482604980469,13.002127647399902,5.574812412261963,8.156986236572266,
2004-06-28,,7.636503219604492,14.93877124786377,8.37856388092041,20.919261932373047,18.66119956970215,12.15455150604248,13.002127647399902,5.600656509399414,8.129087448120117,
2004-06-29,,7.715304374694824,14.876046180725098,8.424408912658691,21.029767990112305,18.806482315063477,12.062845230102539,13.013471603393555,5.5583672523498535,8.24066162109375,
2004-06-30,,7.767843723297119,14.93877124786377,8.489129066467285,21.105728149414062,18.925342559814453,12.085774421691895,13.092853546142578,5.581860542297363,8.299542427062988,
2004-07-01,,7.625245094299316,14.834229469299316,8.499917030334473,20.80876350402832,18.641389846801758,12.013177871704102,12.962433815002441,5.516083717346191,8.150785446166992,
2004-07-02,,7.5426859855651855,14.876046180725098,8.532279014587402,20.794939041137695,18.48291778564453,11.948221206665039,12.962433815002441,5.572464466094971,8.101198196411133,
2004-07-06,,7.381326675415039,14.771507263183594,8.553848266601562,20.64301300048828,18.44329833984375,11.871804237365723,12.968104362487793,5.563066482543945,8.039214134216309,
2004-07-07,,7.430107116699219,14.740140914916992,8.605088233947754,20.594663619995117,18.476316452026367,11.837411880493164,12.979450225830078,5.574812412261963,8.13219165802002,
2004-07-08,,7.306274890899658,14.630374908447266,8.561942100524902,20.546316146850586,18.370662689208984,11.67693042755127,12.962433815002441,5.553670883178711,8.064009666442871,
2004-07-09,,7.366316795349121,14.630374908447266,8.610480308532715,20.497976303100586,18.522539138793945,11.741881370544434,12.996455192565918,5.541922092437744,8.094999313354492,
2004-07-12,,7.355060577392578,14.69832706451416,8.561942100524902,20.40819549560547,18.548952102661133,11.772455215454102,13.013471603393555,5.553670883178711,8.101198196411133,
2004-07-13,,7.321282386779785,14.714003562927246,8.540369033813477,20.573949813842773,18.588565826416016,11.818309783935547,13.030479431152344,5.541922092437744,8.129087448120117,
2004-07-14,,7.204955577850342,14.646061897277832,8.64283561706543,20.649911880493164,18.555545806884766,11.768630981445312,13.024807929992676,5.591258525848389,8.129087448120117,
2004-07-15,,7.167428016662598,14.510151863098145,8.699466705322266,20.42200469970703,18.64800262451172,11.711311340332031,12.939748764038086,5.6170973777771,8.144588470458984,
2004-07-16,,7.092375755310059,14.515382766723633,8.804640769958496,20.24243927001953,18.575363159179688,11.581405639648438,12.934083938598633,5.657034397125244,8.163179397583008,
2004-07-19,,7.114891052246094,14.53628921508789,8.77497673034668,20.14575958251953,18.49611473083496,11.535552978515625,12.939748764038086,5.6828813552856445,8.12598991394043,
2004-07-20,,7.231222152709961,14.609475135803223,8.74800968170166,20.228628158569336,18.608381271362305,11.665471076965332,12.945422172546387,5.694624900817871,8.113592147827148,
2004-07-21,,7.122395992279053,14.463109016418457,8.591604232788086,20.000722885131836,18.36404800415039,11.562298774719238,12.76963996887207,5.605356216430664,7.958638668060303,
2004-07-22,,7.197449684143066,14.478796005249023,8.618568420410156,20.097415924072266,18.25179100036621,11.581405639648438,12.729955673217773,5.567766189575195,7.9245500564575195,
2004-07-23,,7.073612213134766,14.405616760253906,8.586207389831543,19.973087310791016,18.16596221923828,11.512628555297852,12.542827606201172,5.534875392913818,7.8842597007751465,
2004-07-26,,7.114891052246094,14.410833358764648,8.510701179504395,19.772808074951172,18.106523513793945,11.413283348083496,12.49747085571289,5.520781993865967,7.816076755523682,
2004-07-27,,7.182441234588623,14.5310640335083,8.596993446350098,19.85568618774414,18.291410446166992,11.608149528503418,12.627881050109863,5.513732433319092,7.949336528778076,
2004-07-28,,7.178684234619141,14.578105926513672,8.65632152557373,19.807344436645508,18.40367317199707,11.558480262756348,12.593866348266602,5.586558818817139,8.020618438720703,
2004-07-29,,7.2800092697143555,14.640829086303711,8.718344688415527,19.897119522094727,18.423480987548828,11.61579704284668,12.446435928344727,5.626500606536865,8.12598991394043,
2004-07-30,,7.295018672943115,14.61992359161377,8.75070571899414,19.973087310791016,18.397071838378906,11.627257347106934,12.446435928344727,5.666435241699219,8.110491752624512,
2004-08-02,,7.313776969909668,14.708783149719238,8.739919662475586,19.95237922668457,18.48291778564453,11.696033477783203,12.571184158325195,5.708720684051514,8.16008186340332,
2004-08-03,,7.193697929382324,14.61992359161377,8.84508991241455,19.931655883789062,18.38386344909668,11.577584266662598,12.520150184631348,5.696974754333496,8.07950496673584,
2004-08-04,,7.204955577850342,14.656513214111328,8.640145301818848,19.890216827392578,18.38386344909668,11.516448020935059,12.548500061035156,5.746309757232666,8.091899871826172,
2004-08-05,,7.096128940582275,14.416070938110352,8.510701179504395,19.524187088012695,18.007465362548828,11.313940048217773,12.401067733764648,5.67818021774292,7.918348789215088,
2004-08-06,,6.882231712341309,14.290616035461426,8.340813636779785,19.25483512878418,17.637678146362305,11.149635314941406,12.24797534942627,5.720464706420898,7.775787353515625,
2004-08-09,,6.927262306213379,14.274938583374023,8.475643157958984,19.165058135986328,17.677295684814453,11.134344100952148,12.293330192565918,5.7063727378845215,7.825372695922852,
2004-08-10,,7.047346115112305,14.473566055297852,8.443282127380371,19.448213577270508,17.974451065063477,11.29865550994873,12.38973331451416,5.748662948608398,7.952441692352295,
2004-08-11,,6.870972633361816,14.515382766723633,8.400137901306152,19.772808074951172,17.954648971557617,11.21841049194336,12.486124992370605,5.772152423858643,7.9245500564575195,
2004-08-12,,6.7358808517456055,14.363800048828125,8.292274475097656,19.66231346130371,17.69050407409668,11.065568923950195,12.457772254943848,5.76980447769165,7.816076755523682,
2004-08-13,,6.773407459259033,14.37947940826416,8.394742965698242,19.5103759765625,17.657487869262695,11.092321395874023,12.51447582244873,5.748662948608398,7.788183689117432,
2004-08-16,,6.8334503173828125,14.599016189575195,8.445980072021484,19.772808074951172,17.987651824951172,11.355971336364746,12.593866348266602,5.774501323699951,8.005126953125,
2004-08-17,,6.87847900390625,14.682645797729492,8.251821517944336,19.800439834594727,17.974451065063477,11.501167297363281,12.605204582214355,5.772152423858643,8.048513412475586,
2004-08-18,,6.991054058074951,14.860363960266113,8.359686851501465,20.062877655029297,18.258394241333008,11.60051155090332,12.69025707244873,5.809741020202637,8.119791984558105,
2004-08-19,,6.968539714813232,14.797643661499023,8.386655807495117,19.993816375732422,18.040483474731445,11.547016143798828,12.627881050109863,5.78154993057251,8.13219165802002,
2004-08-20,,7.002316474914551,14.94922924041748,8.472949028015137,20.159570693969727,18.218780517578125,11.650186538696289,12.684593200683594,5.8050384521484375,8.197273254394531,
2004-08-23,,7.036088943481445,14.89694881439209,8.367778778076172,20.118125915527344,18.212181091308594,11.589049339294434,12.639225959777832,5.793293476104736,8.129087448120117,
2004-08-24,,6.998563289642334,14.923088073730469,8.34620475769043,20.13193130493164,18.225383758544922,11.619614601135254,12.644898414611816,5.8050384521484375,8.150785446166992,
2004-08-25,,7.077363967895508,15.053760528564453,8.400137901306152,20.325315475463867,18.423480987548828,11.707498550415039,12.718608856201172,5.8285346031188965,8.24066162109375,
2004-08-26,,7.039839267730713,15.090356826782227,8.459466934204102,20.29769515991211,18.430091857910156,11.703675270080566,12.741291046142578,5.8285346031188965,8.284048080444336,
2004-08-27,,7.069859981536865,15.10603141784668,8.513401985168457,20.442720413208008,18.423480987548828,11.703675270080566,12.718608856201172,5.826183795928955,8.293347358703613,
2004-08-30,,6.998563289642334,15.01717472076416,8.475643157958984,20.18718719482422,18.324430465698242,11.611970901489258,12.656242370605469,5.840280055999756,8.222066879272461,
2004-08-31,,6.972293376922607,15.095580101013184,8.61587142944336,20.29769515991211,18.410268783569336,11.60433578491211,12.667580604553223,5.896664142608643,8.246858596801758,
2004-09-01,,7.024827480316162,15.038079261779785,8.766884803771973,20.380563735961914,18.416879653930664,11.642542839050293,12.667580604553223,5.877869129180908,8.280948638916016,
2004-09-02,,7.107386589050293,15.205349922180176,8.836999893188477,20.58775520324707,18.667816162109375,11.825948715209961,12.815010070800781,5.931902885437012,8.395618438720703,
2004-09-03,,6.953530788421631,15.200116157531738,8.855878829956055,20.546316146850586,18.614978790283203,11.814483642578125,12.871709823608398,5.910756587982178,8.377017974853516,
