week_end,obs_date,release_date,value
2006-06-02,2006-06-01,2006-06-02,17.72
2006-06-09,2006-06-08,2006-06-09,157.24
2006-06-16,2006-06-15,2006-06-16,17.89
2006-06-23,2006-06-22,2006-06-23,5.99
2006-06-30,2006-06-29,2006-06-30,6.22
2006-07-07,2006-07-06,2006-07-07,6.41
2006-07-14,2006-07-13,2006-07-14,55.57
2006-07-21,2006-07-20,2006-07-21,31.06
2006-07-28,2006-07-27,2006-07-28,17.87
2006-08-04,2006-08-03,2006-08-04,5.89
2006-08-11,2006-08-10,2006-08-11,42.39
2006-08-18,2006-08-17,2006-08-18,11.85
2006-08-25,2006-08-24,2006-08-25,59.85
2006-09-01,2006-08-31,2006-09-01,11.74
2006-09-08,2006-09-07,2006-09-08,39.06
2006-09-15,2006-09-14,2006-09-15,16.87
2006-09-22,2006-09-21,2006-09-22,5.34
2006-09-29,2006-09-28,2006-09-29,21.08
2006-10-06,2006-10-05,2006-10-06,5.5
2006-10-13,2006-10-12,2006-10-13,16.14
2006-10-20,2006-10-19,2006-10-20,87.01
2006-10-27,2006-10-26,2006-10-27,33.35
2006-11-03,2006-11-02,2006-11-03,10.73
2006-11-10,2006-11-09,2006-11-10,16.82
2006-11-17,2006-11-16,2006-11-17,33.83
2006-11-24,2006-11-23,2006-11-24,14.46
2006-12-01,2006-11-30,2006-12-01,17.76
2006-12-08,2006-12-07,2006-12-08,5.64
2006-12-15,2006-12-14,2006-12-15,5.67
2006-12-22,2006-12-21,2006-12-22,6.46
2006-12-29,2006-12-28,2006-12-29,6.45
2007-01-05,2007-01-04,2007-01-05,6.21
2007-01-12,2007-01-11,2007-01-12,5.65
2007-01-19,2007-01-18,2007-01-19,5.6
2007-01-26,2007-01-25,2007-01-26,5.62
2007-02-02,2007-02-01,2007-02-02,5.47
2007-02-09,2007-02-08,2007-02-09,5.24
2007-02-16,2007-02-15,2007-02-16,5.55
2007-02-23,2007-02-22,2007-02-23,10.99
2007-03-02,2007-03-01,2007-03-02,48.16
2007-03-09,2007-03-08,2007-03-09,32.63
2007-03-16,2007-03-15,2007-03-16,15.97
2007-03-23,2007-03-22,2007-03-23,27.06
2007-03-30,2007-03-29,2007-03-30,21.34
2007-04-06,2007-04-05,2007-04-06,5.19
2007-04-13,2007-04-12,2007-04-13,26.36
2007-04-20,2007-04-19,2007-04-20,10.26
2007-04-27,2007-04-26,2007-04-27,101.45
2007-05-04,2007-05-03,2007-05-04,15.45
2007-05-11,2007-05-10,2007-05-11,5.08
2007-05-18,2007-05-17,2007-05-18,112.82
2007-05-25,2007-05-24,2007-05-25,5.3
2007-06-01,2007-05-31,2007-06-01,5.52
2007-06-08,2007-06-07,2007-06-08,16.17
2007-06-15,2007-06-14,2007-06-15,10.87
2007-06-22,2007-06-21,2007-06-22,10.87
2007-06-29,2007-06-28,2007-06-29,10.93
2007-07-06,2007-07-05,2007-07-06,10.29
2007-07-13,2007-07-12,2007-07-13,62.29
2007-07-20,2007-07-19,2007-07-20,99.23
2007-07-27,2007-07-26,2007-07-27,49.01
2007-08-03,2007-08-02,2007-08-03,76.77
2007-08-10,2007-08-09,2007-08-10,33.84
2007-08-17,2007-08-16,2007-08-17,182.21
2007-08-24,2007-08-23,2007-08-24,49.89
2007-08-31,2007-08-30,2007-08-31,59.0
2007-09-07,2007-09-06,2007-09-07,21.39
2007-09-14,2007-09-13,2007-09-14,16.16
2007-09-21,2007-09-20,2007-09-21,64.41
2007-09-28,2007-09-27,2007-09-28,10.39
2007-10-05,2007-10-04,2007-10-05,21.52
2007-10-12,2007-10-11,2007-10-12,16.06
2007-10-19,2007-10-18,2007-10-19,30.75
2007-10-26,2007-10-25,2007-10-26,35.12
2007-11-02,2007-11-01,2007-11-02,19.92
2007-11-09,2007-11-08,2007-11-09,55.21
2007-11-16,2007-11-15,2007-11-16,10.43
2007-11-23,2007-11-22,2007-11-23,21.11
2007-11-30,2007-11-29,2007-11-30,21.25
2007-12-07,2007-12-06,2007-12-07,30.52
2007-12-14,2007-12-13,2007-12-14,37.1
2007-12-21,2007-12-20,2007-12-21,66.5
2007-12-28,2007-12-27,2007-12-28,113.73
2008-01-04,2008-01-03,2008-01-04,12.12
2008-01-11,2008-01-10,2008-01-11,77.44
2008-01-18,2008-01-17,2008-01-18,25.14
2008-01-25,2008-01-24,2008-01-25,70.15
2008-02-01,2008-01-31,2008-02-01,15.13
2008-02-08,2008-02-07,2008-02-08,37.07
2008-02-15,2008-02-14,2008-02-15,55.48
2008-02-22,2008-02-21,2008-02-22,60.66
2008-02-29,2008-02-28,2008-02-29,10.07
2008-03-07,2008-03-06,2008-03-07,75.68
2008-03-14,2008-03-13,2008-03-14,10.09
2008-03-21,2008-03-20,2008-03-21,63.05
2008-03-28,2008-03-27,2008-03-28,45.46
2008-04-04,2008-04-03,2008-04-04,9.79
2008-04-11,2008-04-10,2008-04-11,10.05
2008-04-18,2008-04-17,2008-04-18,19.05
2008-04-25,2008-04-24,2008-04-25,34.43
2008-05-02,2008-05-01,2008-05-02,14.48
2008-05-09,2008-05-08,2008-05-09,4.87
2008-05-16,2008-05-15,2008-05-16,4.92
2008-05-23,2008-05-22,2008-05-23,4.91
2008-05-30,2008-05-29,2008-05-30,5.2
2008-06-06,2008-06-05,2008-06-06,15.78
2008-06-13,2008-06-12,2008-06-13,15.28
2008-06-20,2008-06-19,2008-06-20,21.15
2008-06-27,2008-06-26,2008-06-27,10.53
2008-07-04,2008-07-03,2008-07-04,15.74
2008-07-11,2008-07-10,2008-07-11,47.15
2008-07-18,2008-07-17,2008-07-18,73.46
2008-07-25,2008-07-24,2008-07-25,26.83
2008-08-01,2008-07-31,2008-08-01,5.06
2008-08-08,2008-08-07,2008-08-08,72.57
2008-08-15,2008-08-14,2008-08-15,87.51
2008-08-22,2008-08-21,2008-08-22,41.68
2008-08-29,2008-08-28,2008-08-29,4.88
2008-09-05,2008-09-04,2008-09-05,20.35
2008-09-12,2008-09-11,2008-09-12,9.82
2008-09-19,2008-09-18,2008-09-19,224.64
2008-09-26,2008-09-25,2008-09-26,385.31
2008-10-03,2008-10-02,2008-10-03,192.94
2008-10-10,2008-10-09,2008-10-10,245.39
2008-10-17,2008-10-16,2008-10-17,158.38
2008-10-24,2008-10-23,2008-10-24,125.66
2008-10-31,2008-10-30,2008-10-31,61.32
2008-11-07,2008-11-06,2008-11-07,109.53
2008-11-14,2008-11-13,2008-11-14,65.44
2008-11-21,2008-11-20,2008-11-21,130.31
2008-11-28,2008-11-27,2008-11-28,138.57
2008-12-05,2008-12-04,2008-12-05,78.93
2008-12-12,2008-12-11,2008-12-12,134.74
2008-12-19,2008-12-18,2008-12-19,30.51
2008-12-26,2008-12-25,2008-12-26,231.24
2009-01-02,2009-01-01,2009-01-02,199.53
2009-01-09,2009-01-08,2009-01-09,48.86
2009-01-16,2009-01-15,2009-01-16,70.13
2009-01-23,2009-01-22,2009-01-23,100.58
2009-01-30,2009-01-29,2009-01-30,33.51
2009-02-06,2009-02-05,2009-02-06,48.86
2009-02-13,2009-02-12,2009-02-13,85.95
2009-02-20,2009-02-19,2009-02-20,33.47
2009-02-27,2009-02-26,2009-02-27,107.51
2009-03-06,2009-03-05,2009-03-06,53.08
2009-03-13,2009-03-12,2009-03-13,190.9
2009-03-20,2009-03-19,2009-03-20,121.58
2009-03-27,2009-03-26,2009-03-27,130.42
2009-04-03,2009-04-02,2009-04-03,58.5
2009-04-10,2009-04-09,2009-04-10,16.1
2009-04-17,2009-04-16,2009-04-17,21.74
2009-04-24,2009-04-23,2009-04-24,109.96
2009-05-01,2009-04-30,2009-05-01,42.72
2009-05-08,2009-05-07,2009-05-08,26.69
2009-05-15,2009-05-14,2009-05-15,16.37
2009-05-22,2009-05-21,2009-05-22,21.91
2009-05-29,2009-05-28,2009-05-29,34.29
2009-06-05,2009-06-04,2009-06-05,17.06
2009-06-12,2009-06-11,2009-06-12,17.29
2009-06-19,2009-06-18,2009-06-19,39.51
2009-06-26,2009-06-25,2009-06-26,17.95
2009-07-03,2009-07-02,2009-07-03,6.05
2009-07-10,2009-07-09,2009-07-10,88.64
2009-07-17,2009-07-16,2009-07-17,12.08
2009-07-24,2009-07-23,2009-07-24,11.86
2009-07-31,2009-07-30,2009-07-31,29.21
2009-08-07,2009-08-06,2009-08-07,11.95
2009-08-14,2009-08-13,2009-08-14,5.98
2009-08-21,2009-08-20,2009-08-21,34.28
2009-08-28,2009-08-27,2009-08-28,5.81
2009-09-04,2009-09-03,2009-09-04,33.92
2009-09-11,2009-09-10,2009-09-11,10.98
2009-09-18,2009-09-17,2009-09-18,5.4
2009-09-25,2009-09-24,2009-09-25,10.77
2009-10-02,2009-10-01,2009-10-02,21.82
2009-10-09,2009-10-08,2009-10-09,21.33
2009-10-16,2009-10-15,2009-10-16,5.53
2009-10-23,2009-10-22,2009-10-23,16.02
2009-10-30,2009-10-29,2009-10-30,21.19
2009-11-06,2009-11-05,2009-11-06,32.89
2009-11-13,2009-11-12,2009-11-13,10.31
2009-11-20,2009-11-19,2009-11-20,19.94
2009-11-27,2009-11-26,2009-11-27,23.78
2009-12-04,2009-12-03,2009-12-04,5.4
2009-12-11,2009-12-10,2009-12-11,16.01
2009-12-18,2009-12-17,2009-12-18,15.83
2009-12-25,2009-12-24,2009-12-25,6.76
2010-01-01,2009-12-31,2010-01-01,53.59
2010-01-08,2010-01-07,2010-01-08,30.9
2010-01-15,2010-01-14,2010-01-15,46.95
2010-01-22,2010-01-21,2010-01-22,103.9
2010-01-29,2010-01-28,2010-01-29,71.38
2010-02-05,2010-02-04,2010-02-05,10.09
2010-02-12,2010-02-11,2010-02-12,41.87
2010-02-19,2010-02-18,2010-02-19,30.14
2010-02-26,2010-02-25,2010-02-26,10.36
2010-03-05,2010-03-04,2010-03-05,9.92
2010-03-12,2010-03-11,2010-03-12,39.3
2010-03-19,2010-03-18,2010-03-19,39.34
2010-03-26,2010-03-25,2010-03-26,24.86
2010-04-02,2010-04-01,2010-04-02,82.38
2010-04-09,2010-04-08,2010-04-09,4.99
2010-04-16,2010-04-15,2010-04-16,28.93
2010-04-23,2010-04-22,2010-04-23,4.9
2010-04-30,2010-04-29,2010-04-30,9.59
2010-05-07,2010-05-06,2010-05-07,101.92
2010-05-14,2010-05-13,2010-05-14,4.8
2010-05-21,2010-05-20,2010-05-21,81.54
2010-05-28,2010-05-27,2010-05-28,34.61
2010-06-04,2010-06-03,2010-06-04,37.23
2010-06-11,2010-06-10,2010-06-11,26.33
2010-06-18,2010-06-17,2010-06-18,54.38
2010-06-25,2010-06-24,2010-06-25,40.88
2010-07-02,2010-07-01,2010-07-02,75.32
2010-07-09,2010-07-08,2010-07-09,51.03
2010-07-16,2010-07-15,2010-07-16,44.23
2010-07-23,2010-07-22,2010-07-23,33.41
2010-07-30,2010-07-29,2010-07-30,11.02
2010-08-06,2010-08-05,2010-08-06,148.69
2010-08-13,2010-08-12,2010-08-13,73.29
2010-08-20,2010-08-19,2010-08-20,39.11
2010-08-27,2010-08-26,2010-08-27,126.97
2010-09-03,2010-09-02,2010-09-03,16.58
2010-09-10,2010-09-09,2010-09-10,16.06
2010-09-17,2010-09-16,2010-09-17,32.26
2010-09-24,2010-09-23,2010-09-24,5.33
2010-10-01,2010-09-30,2010-10-01,30.93
2010-10-08,2010-10-07,2010-10-08,59.59
2010-10-15,2010-10-14,2010-10-15,211.55
2010-10-22,2010-10-21,2010-10-22,9.66
2010-10-29,2010-10-28,2010-10-29,28.74
2010-11-05,2010-11-04,2010-11-05,30.33
2010-11-12,2010-11-11,2010-11-12,21.16
2010-11-19,2010-11-18,2010-11-19,15.62
2010-11-26,2010-11-25,2010-11-26,7.47
2010-12-03,2010-12-02,2010-12-03,10.9
2010-12-10,2010-12-09,2010-12-10,31.41
2010-12-17,2010-12-16,2010-12-17,10.59
2010-12-24,2010-12-23,2010-12-24,11.64
2010-12-31,2010-12-30,2010-12-31,82.76
2011-01-07,2011-01-06,2011-01-07,5.41
2011-01-14,2011-01-13,2011-01-14,10.8
2011-01-21,2011-01-20,2011-01-21,25.95
2011-01-28,2011-01-27,2011-01-28,5.14
2011-02-04,2011-02-03,2011-02-04,5.17
2011-02-11,2011-02-10,2011-02-11,40.19
2011-02-18,2011-02-17,2011-02-18,14.88
2011-02-25,2011-02-24,2011-02-25,20.21
2011-03-04,2011-03-03,2011-03-04,9.95
2011-03-11,2011-03-10,2011-03-11,24.73
2011-03-18,2011-03-17,2011-03-18,19.87
2011-03-25,2011-03-24,2011-03-25,14.91
2011-04-01,2011-03-31,2011-04-01,125.02
2011-04-08,2011-04-07,2011-04-08,9.74
2011-04-15,2011-04-14,2011-04-15,137.38
2011-04-22,2011-04-21,2011-04-22,129.68
2011-04-29,2011-04-28,2011-04-29,9.77
2011-05-06,2011-05-05,2011-05-06,120.83
2011-05-13,2011-05-12,2011-05-13,4.96
2011-05-20,2011-05-19,2011-05-20,30.12
2011-05-27,2011-05-26,2011-05-27,15.22
2011-06-03,2011-06-02,2011-06-03,52.63
2011-06-10,2011-06-09,2011-06-10,144.67
2011-06-17,2011-06-16,2011-06-17,48.04
2011-06-24,2011-06-23,2011-06-24,5.34
2011-07-01,2011-06-30,2011-07-01,5.63
2011-07-08,2011-07-07,2011-07-08,5.7
2011-07-15,2011-07-14,2011-07-15,28.01
2011-07-22,2011-07-21,2011-07-22,33.13
2011-07-29,2011-07-28,2011-07-29,71.29
2011-08-05,2011-08-04,2011-08-05,197.48
2011-08-12,2011-08-11,2011-08-12,659.05
2011-08-19,2011-08-18,2011-08-19,153.98
2011-08-26,2011-08-25,2011-08-26,273.94
2011-09-02,2011-09-01,2011-09-02,137.94
2011-09-09,2011-09-08,2011-09-09,15.21
2011-09-16,2011-09-15,2011-09-16,32.73
2011-09-23,2011-09-22,2011-09-23,71.19
2011-09-30,2011-09-29,2011-09-30,15.54
2011-10-07,2011-10-06,2011-10-07,31.28
2011-10-14,2011-10-13,2011-10-14,20.43
2011-10-21,2011-10-20,2011-10-21,34.81
2011-10-28,2011-10-27,2011-10-28,89.24
2011-11-04,2011-11-03,2011-11-04,57.15
2011-11-11,2011-11-10,2011-11-11,43.94
2011-11-18,2011-11-17,2011-11-18,32.0
2011-11-25,2011-11-24,2011-11-25,30.55
2011-12-02,2011-12-01,2011-12-02,37.27
2011-12-09,2011-12-08,2011-12-09,71.24
2011-12-16,2011-12-15,2011-12-16,32.21
2011-12-23,2011-12-22,2011-12-23,34.32
2011-12-30,2011-12-29,2011-12-30,51.12
2012-01-06,2012-01-05,2012-01-06,76.78
2012-01-13,2012-01-12,2012-01-13,15.71
2012-01-20,2012-01-19,2012-01-20,21.15
2012-01-27,2012-01-26,2012-01-27,15.86
2012-02-03,2012-02-02,2012-02-03,15.41
2012-02-10,2012-02-09,2012-02-10,20.12
2012-02-17,2012-02-16,2012-02-17,5.35
2012-02-24,2012-02-23,2012-02-24,10.54
2012-03-02,2012-03-01,2012-03-02,10.43
2012-03-09,2012-03-08,2012-03-09,81.81
2012-03-16,2012-03-15,2012-03-16,16.45
2012-03-23,2012-03-22,2012-03-23,10.76
2012-03-30,2012-03-29,2012-03-30,10.84
2012-04-06,2012-04-05,2012-04-06,5.44
2012-04-13,2012-04-12,2012-04-13,16.15
2012-04-20,2012-04-19,2012-04-20,71.88
2012-04-27,2012-04-26,2012-04-27,45.75
2012-05-04,2012-05-03,2012-05-04,21.89
2012-05-11,2012-05-10,2012-05-11,25.56
2012-05-18,2012-05-17,2012-05-18,40.89
2012-05-25,2012-05-24,2012-05-25,15.62
2012-06-01,2012-05-31,2012-06-01,128.82
2012-06-08,2012-06-07,2012-06-08,37.72
2012-06-15,2012-06-14,2012-06-15,39.08
2012-06-22,2012-06-21,2012-06-22,127.4
2012-06-29,2012-06-28,2012-06-29,100.03
2012-07-06,2012-07-05,2012-07-06,129.22
2012-07-13,2012-07-12,2012-07-13,239.72
2012-07-20,2012-07-19,2012-07-20,38.75
2012-07-27,2012-07-26,2012-07-27,76.14
2012-08-03,2012-08-02,2012-08-03,34.21
2012-08-10,2012-08-09,2012-08-10,62.2
2012-08-17,2012-08-16,2012-08-17,5.81
2012-08-24,2012-08-23,2012-08-24,157.09
2012-08-31,2012-08-30,2012-08-31,39.27
2012-09-07,2012-09-06,2012-09-07,16.7
2012-09-14,2012-09-13,2012-09-14,180.93
2012-09-21,2012-09-20,2012-09-21,10.94
2012-09-28,2012-09-27,2012-09-28,22.04
2012-10-05,2012-10-04,2012-10-05,113.73
2012-10-12,2012-10-11,2012-10-12,5.38
2012-10-19,2012-10-18,2012-10-19,37.41
2012-10-26,2012-10-25,2012-10-26,21.83
2012-11-02,2012-11-01,2012-11-02,10.88
2012-11-09,2012-11-08,2012-11-09,22.21
2012-11-16,2012-11-15,2012-11-16,74.05
2012-11-23,2012-11-22,2012-11-23,15.96
2012-11-30,2012-11-29,2012-11-30,158.3
2012-12-07,2012-12-06,2012-12-07,11.34
2012-12-14,2012-12-13,2012-12-14,5.85
2012-12-21,2012-12-20,2012-12-21,73.43
2012-12-28,2012-12-27,2012-12-28,71.81
2013-01-04,2013-01-03,2013-01-04,78.61
2013-01-11,2013-01-10,2013-01-11,11.55
2013-01-18,2013-01-17,2013-01-18,5.68
2013-01-25,2013-01-24,2013-01-25,22.73
2013-02-01,2013-01-31,2013-02-01,50.56
2013-02-08,2013-02-07,2013-02-08,44.75
2013-02-15,2013-02-14,2013-02-15,34.5
2013-02-22,2013-02-21,2013-02-22,38.23
2013-03-01,2013-02-28,2013-03-01,39.44
2013-03-08,2013-03-07,2013-03-08,60.4
2013-03-15,2013-03-14,2013-03-15,133.07
2013-03-22,2013-03-21,2013-03-22,196.6
2013-03-29,2013-03-28,2013-03-29,34.81
2013-04-05,2013-04-04,2013-04-05,34.69
2013-04-12,2013-04-11,2013-04-12,11.16
2013-04-19,2013-04-18,2013-04-19,22.41
2013-04-26,2013-04-25,2013-04-26,5.57
2013-05-03,2013-05-02,2013-05-03,11.39
2013-05-10,2013-05-09,2013-05-10,6.08
2013-05-17,2013-05-16,2013-05-17,6.17
2013-05-24,2013-05-23,2013-05-24,99.59
2013-05-31,2013-05-30,2013-05-31,12.73
2013-06-07,2013-06-06,2013-06-07,12.73
2013-06-14,2013-06-13,2013-06-14,24.17
2013-06-21,2013-06-20,2013-06-21,18.46
2013-06-28,2013-06-27,2013-06-28,12.71
2013-07-05,2013-07-04,2013-07-05,37.14
2013-07-12,2013-07-11,2013-07-12,6.39
2013-07-19,2013-07-18,2013-07-19,6.47
2013-07-26,2013-07-25,2013-07-26,6.54
2013-08-02,2013-08-01,2013-08-02,25.69
2013-08-09,2013-08-08,2013-08-09,6.43
2013-08-16,2013-08-15,2013-08-16,25.64
2013-08-23,2013-08-22,2013-08-23,12.67
2013-08-30,2013-08-29,2013-08-30,49.74
2013-09-06,2013-09-05,2013-09-06,6.14
2013-09-13,2013-09-12,2013-09-13,6.04
2013-09-20,2013-09-19,2013-09-20,42.25
2013-09-27,2013-09-26,2013-09-27,24.39
2013-10-04,2013-10-03,2013-10-04,49.1
2013-10-11,2013-10-10,2013-10-11,112.86
2013-10-18,2013-10-17,2013-10-18,379.64
2013-10-25,2013-10-24,2013-10-25,41.55
2013-11-01,2013-10-31,2013-11-01,29.64
2013-11-08,2013-11-07,2013-11-08,6.16
2013-11-15,2013-11-14,2013-11-15,18.36
2013-11-22,2013-11-21,2013-11-22,31.21
2013-11-29,2013-11-28,2013-11-29,16.94
2013-12-06,2013-12-05,2013-12-06,19.39
2013-12-13,2013-12-12,2013-12-13,18.98
2013-12-20,2013-12-19,2013-12-20,199.77
2013-12-27,2013-12-26,2013-12-27,17.41
2014-01-03,2014-01-02,2014-01-03,32.8
2014-01-10,2014-01-09,2014-01-10,6.33
2014-01-17,2014-01-16,2014-01-17,12.5
2014-01-24,2014-01-23,2014-01-24,85.32
2014-01-31,2014-01-30,2014-01-31,11.91
2014-02-07,2014-02-06,2014-02-07,57.62
2014-02-14,2014-02-13,2014-02-14,24.97
2014-02-21,2014-02-20,2014-02-21,12.36
2014-02-28,2014-02-27,2014-02-28,6.14
2014-03-07,2014-03-06,2014-03-07,90.05
2014-03-14,2014-03-13,2014-03-14,17.89
2014-03-21,2014-03-20,2014-03-21,36.26
2014-03-28,2014-03-27,2014-03-28,6.05
2014-04-04,2014-04-03,2014-04-04,6.1
2014-04-11,2014-04-10,2014-04-11,5.83
2014-04-18,2014-04-17,2014-04-18,17.88
2014-04-25,2014-04-24,2014-04-25,5.84
2014-05-02,2014-05-01,2014-05-02,5.91
2014-05-09,2014-05-08,2014-05-09,5.98
2014-05-16,2014-05-15,2014-05-16,12.14
2014-05-23,2014-05-22,2014-05-23,11.71
2014-05-30,2014-05-29,2014-05-30,12.28
2014-06-06,2014-06-05,2014-06-06,6.19
2014-06-13,2014-06-12,2014-06-13,6.15
2014-06-20,2014-06-19,2014-06-20,68.83
2014-06-27,2014-06-26,2014-06-27,6.68
2014-07-04,2014-07-03,2014-07-04,34.65
2014-07-11,2014-07-10,2014-07-11,6.68
2014-07-18,2014-07-17,2014-07-18,6.37
2014-07-25,2014-07-24,2014-07-25,6.42
2014-08-01,2014-07-31,2014-08-01,32.83
2014-08-08,2014-08-07,2014-08-08,7.28
2014-08-15,2014-08-14,2014-08-15,6.35
2014-08-22,2014-08-21,2014-08-22,6.4
2014-08-29,2014-08-28,2014-08-29,6.47
2014-09-05,2014-09-04,2014-09-05,6.47
2014-09-12,2014-09-11,2014-09-12,12.54
2014-09-19,2014-09-18,2014-09-19,6.25
2014-09-26,2014-09-25,2014-09-26,6.23
2014-10-03,2014-10-02,2014-10-03,19.45
2014-10-10,2014-10-09,2014-10-10,25.72
2014-10-17,2014-10-16,2014-10-17,45.37
2014-10-24,2014-10-23,2014-10-24,6.6
2014-10-31,2014-10-30,2014-10-31,24.41
2014-11-07,2014-11-06,2014-11-07,6.2
2014-11-14,2014-11-13,2014-11-14,12.34
2014-11-21,2014-11-20,2014-11-21,6.34
2014-11-28,2014-11-27,2014-11-28,17.74
2014-12-05,2014-12-04,2014-12-05,12.95
2014-12-12,2014-12-11,2014-12-12,6.44
2014-12-19,2014-12-18,2014-12-19,85.59
2014-12-26,2014-12-25,2014-12-26,11.4
2015-01-02,2015-01-01,2015-01-02,54.58
2015-01-09,2015-01-08,2015-01-09,26.03
2015-01-16,2015-01-15,2015-01-16,12.79
2015-01-23,2015-01-22,2015-01-23,30.68
2015-01-30,2015-01-29,2015-01-30,6.4
2015-02-06,2015-02-05,2015-02-06,12.86
2015-02-13,2015-02-12,2015-02-13,6.43
2015-02-20,2015-02-19,2015-02-20,124.64
2015-02-27,2015-02-26,2015-02-27,6.43
2015-03-06,2015-03-05,2015-03-06,6.47
2015-03-13,2015-03-12,2015-03-13,6.36
2015-03-20,2015-03-19,2015-03-20,19.73
2015-03-27,2015-03-26,2015-03-27,6.42
2015-04-03,2015-04-02,2015-04-03,45.55
2015-04-10,2015-04-09,2015-04-10,6.3
2015-04-17,2015-04-16,2015-04-17,6.23
2015-04-24,2015-04-23,2015-04-24,6.29
2015-05-01,2015-04-30,2015-05-01,19.44
2015-05-08,2015-05-07,2015-05-08,32.47
2015-05-15,2015-05-14,2015-05-15,6.48
2015-05-22,2015-05-21,2015-05-22,13.34
2015-05-29,2015-05-28,2015-05-29,6.6
2015-06-05,2015-06-04,2015-06-05,19.77
2015-06-12,2015-06-11,2015-06-12,7.17
2015-06-19,2015-06-18,2015-06-19,6.89
2015-06-26,2015-06-25,2015-06-26,6.98
2015-07-03,2015-07-02,2015-07-03,7.32
2015-07-10,2015-07-09,2015-07-10,36.82
2015-07-17,2015-07-16,2015-07-17,7.27
2015-07-24,2015-07-23,2015-07-24,7.38
2015-07-31,2015-07-30,2015-07-31,7.22
2015-08-07,2015-08-06,2015-08-07,6.99
2015-08-14,2015-08-13,2015-08-14,43.12
2015-08-21,2015-08-20,2015-08-21,6.75
2015-08-28,2015-08-27,2015-08-28,60.31
2015-09-04,2015-09-03,2015-09-04,59.14
2015-09-11,2015-09-10,2015-09-11,65.2
2015-09-18,2015-09-17,2015-09-18,83.16
2015-09-25,2015-09-24,2015-09-25,44.77
2015-10-02,2015-10-01,2015-10-02,56.24
2015-10-09,2015-10-08,2015-10-09,18.86
2015-10-16,2015-10-15,2015-10-16,20.07
2015-10-23,2015-10-22,2015-10-23,26.36
2015-10-30,2015-10-29,2015-10-30,6.77
2015-11-06,2015-11-05,2015-11-06,6.68
2015-11-13,2015-11-12,2015-11-13,6.74
2015-11-20,2015-11-19,2015-11-20,6.69
2015-11-27,2015-11-26,2015-11-27,9.31
2015-12-04,2015-12-03,2015-12-04,13.55
2015-12-11,2015-12-10,2015-12-11,6.75
2015-12-18,2015-12-17,2015-12-18,56.91
2015-12-25,2015-12-24,2015-12-25,8.52
2016-01-01,2015-12-31,2016-01-01,57.65
2016-01-08,2016-01-07,2016-01-08,21.06
2016-01-15,2016-01-14,2016-01-15,27.24
2016-01-22,2016-01-21,2016-01-22,203.34
2016-01-29,2016-01-28,2016-01-29,21.11
2016-02-05,2016-02-04,2016-02-05,6.43
2016-02-12,2016-02-11,2016-02-12,93.13
2016-02-19,2016-02-18,2016-02-19,77.94
2016-02-26,2016-02-25,2016-02-26,6.56
2016-03-04,2016-03-03,2016-03-04,20.41
2016-03-11,2016-03-10,2016-03-11,5.29
2016-03-18,2016-03-17,2016-03-18,5.01
2016-03-25,2016-03-24,2016-03-25,10.13
2016-04-01,2016-03-31,2016-04-01,10.06
2016-04-08,2016-04-07,2016-04-08,18.96
2016-04-15,2016-04-14,2016-04-15,14.06
2016-04-22,2016-04-21,2016-04-22,14.99
2016-04-29,2016-04-28,2016-04-29,4.84
2016-05-06,2016-05-05,2016-05-06,4.97
2016-05-13,2016-05-12,2016-05-13,14.3
2016-05-20,2016-05-19,2016-05-20,4.8
2016-05-27,2016-05-26,2016-05-27,5.05
2016-06-03,2016-06-02,2016-06-03,5.07
2016-06-10,2016-06-09,2016-06-10,5.22
2016-06-17,2016-06-16,2016-06-17,51.13
2016-06-24,2016-06-23,2016-06-24,92.52
2016-07-01,2016-06-30,2016-07-01,126.12
2016-07-08,2016-07-07,2016-07-08,60.7
2016-07-15,2016-07-14,2016-07-15,21.45
2016-07-22,2016-07-21,2016-07-22,16.47
2016-07-29,2016-07-28,2016-07-29,22.28
2016-08-05,2016-08-04,2016-08-05,10.66
2016-08-12,2016-08-11,2016-08-12,16.22
2016-08-19,2016-08-18,2016-08-19,5.23
2016-08-26,2016-08-25,2016-08-26,35.48
2016-09-02,2016-09-01,2016-09-02,168.53
2016-09-09,2016-09-08,2016-09-09,5.07
2016-09-16,2016-09-15,2016-09-16,10.04
2016-09-23,2016-09-22,2016-09-23,5.16
2016-09-30,2016-09-29,2016-09-30,5.44
2016-10-07,2016-10-06,2016-10-07,21.19
2016-10-14,2016-10-13,2016-10-14,20.45
2016-10-21,2016-10-20,2016-10-21,5.12
2016-10-28,2016-10-27,2016-10-28,25.45
2016-11-04,2016-11-03,2016-11-04,34.08
2016-11-11,2016-11-10,2016-11-11,221.84
2016-11-18,2016-11-17,2016-11-18,59.36
2016-11-25,2016-11-24,2016-11-25,7.88
2016-12-02,2016-12-01,2016-12-02,36.3
2016-12-09,2016-12-08,2016-12-09,21.6
2016-12-16,2016-12-15,2016-12-16,372.23
2016-12-23,2016-12-22,2016-12-23,22.03
2016-12-30,2016-12-29,2016-12-30,38.07
2017-01-06,2017-01-05,2017-01-06,84.05
2017-01-13,2017-01-12,2017-01-13,5.31
2017-01-20,2017-01-19,2017-01-20,5.23
2017-01-27,2017-01-26,2017-01-27,19.13
2017-02-03,2017-02-02,2017-02-03,9.94
2017-02-10,2017-02-09,2017-02-10,25.02
