week_end,obs_date,release_date,value
2006-05-19,2006-05-18,2006-05-19,56.34
2006-05-26,2006-05-25,2006-05-26,115.25
2006-06-02,2006-06-01,2006-06-02,85.51
2006-06-09,2006-06-08,2006-06-09,57.67
2006-06-16,2006-06-15,2006-06-16,54.5
2006-06-23,2006-06-22,2006-06-23,27.37
2006-06-30,2006-06-29,2006-06-30,35.54
2006-07-07,2006-07-06,2006-07-07,24.42
2006-07-14,2006-07-13,2006-07-14,23.52
2006-07-21,2006-07-20,2006-07-21,59.15
2006-07-28,2006-07-27,2006-07-28,49.91
2006-08-04,2006-08-03,2006-08-04,26.92
2006-08-11,2006-08-10,2006-08-11,83.05
2006-08-18,2006-08-17,2006-08-18,24.82
2006-08-25,2006-08-24,2006-08-25,139.07
2006-09-01,2006-08-31,2006-09-01,38.02
2006-09-08,2006-09-07,2006-09-08,29.76
2006-09-15,2006-09-14,2006-09-15,27.84
2006-09-22,2006-09-21,2006-09-22,36.64
2006-09-29,2006-09-28,2006-09-29,20.07
2006-10-06,2006-10-05,2006-10-06,25.16
2006-10-13,2006-10-12,2006-10-13,18.44
2006-10-20,2006-10-19,2006-10-20,20.71
2006-10-27,2006-10-26,2006-10-27,46.58
2006-11-03,2006-11-02,2006-11-03,49.04
2006-11-10,2006-11-09,2006-11-10,111.02
2006-11-17,2006-11-16,2006-11-17,55.84
2006-11-24,2006-11-23,2006-11-24,13.77
2006-12-01,2006-11-30,2006-12-01,110.48
2006-12-08,2006-12-07,2006-12-08,64.49
2006-12-15,2006-12-14,2006-12-15,19.43
2006-12-22,2006-12-21,2006-12-22,19.68
2006-12-29,2006-12-28,2006-12-29,63.92
2007-01-05,2007-01-04,2007-01-05,68.55
2007-01-12,2007-01-11,2007-01-12,38.77
2007-01-19,2007-01-18,2007-01-19,29.85
2007-01-26,2007-01-25,2007-01-26,25.69
2007-02-02,2007-02-01,2007-02-02,52.09
2007-02-09,2007-02-08,2007-02-09,21.94
2007-02-16,2007-02-15,2007-02-16,25.37
2007-02-23,2007-02-22,2007-02-23,8.37
2007-03-02,2007-03-01,2007-03-02,36.69
2007-03-09,2007-03-08,2007-03-09,62.14
2007-03-16,2007-03-15,2007-03-16,50.69
2007-03-23,2007-03-22,2007-03-23,28.86
2007-03-30,2007-03-29,2007-03-30,164.6
2007-04-06,2007-04-05,2007-04-06,33.6
2007-04-13,2007-04-12,2007-04-13,32.13
2007-04-20,2007-04-19,2007-04-20,9.77
2007-04-27,2007-04-26,2007-04-27,38.64
2007-05-04,2007-05-03,2007-05-04,50.99
2007-05-11,2007-05-10,2007-05-11,23.23
2007-05-18,2007-05-17,2007-05-18,19.53
2007-05-25,2007-05-24,2007-05-25,34.33
2007-06-01,2007-05-31,2007-06-01,42.02
2007-06-08,2007-06-07,2007-06-08,26.69
2007-06-15,2007-06-14,2007-06-15,47.6
2007-06-22,2007-06-21,2007-06-22,41.39
2007-06-29,2007-06-28,2007-06-29,49.97
2007-07-06,2007-07-05,2007-07-06,9.79
2007-07-13,2007-07-12,2007-07-13,66.87
2007-07-20,2007-07-19,2007-07-20,39.9
2007-07-27,2007-07-26,2007-07-27,29.04
2007-08-03,2007-08-02,2007-08-03,71.02
2007-08-10,2007-08-09,2007-08-10,34.37
2007-08-17,2007-08-16,2007-08-17,60.99
2007-08-24,2007-08-23,2007-08-24,48.56
2007-08-31,2007-08-30,2007-08-31,28.6
2007-09-07,2007-09-06,2007-09-07,79.46
2007-09-14,2007-09-13,2007-09-14,30.78
2007-09-21,2007-09-20,2007-09-21,65.43
2007-09-28,2007-09-27,2007-09-28,53.43
2007-10-05,2007-10-04,2007-10-05,30.74
2007-10-12,2007-10-11,2007-10-12,28.55
2007-10-19,2007-10-18,2007-10-19,128.85
2007-10-26,2007-10-25,2007-10-26,51.59
2007-11-02,2007-11-01,2007-11-02,30.35
2007-11-09,2007-11-08,2007-11-09,66.91
2007-11-16,2007-11-15,2007-11-16,73.48
2007-11-23,2007-11-22,2007-11-23,61.66
2007-11-30,2007-11-29,2007-11-30,60.7
2007-12-07,2007-12-06,2007-12-07,83.3
2007-12-14,2007-12-13,2007-12-14,74.69
2007-12-21,2007-12-20,2007-12-21,57.0
2007-12-28,2007-12-27,2007-12-28,43.32
2008-01-04,2008-01-03,2008-01-04,189.34
2008-01-11,2008-01-10,2008-01-11,110.12
2008-01-18,2008-01-17,2008-01-18,99.6
2008-01-25,2008-01-24,2008-01-25,194.68
2008-02-01,2008-01-31,2008-02-01,224.7
2008-02-08,2008-02-07,2008-02-08,108.91
2008-02-15,2008-02-14,2008-02-15,90.29
2008-02-22,2008-02-21,2008-02-22,73.17
2008-02-29,2008-02-28,2008-02-29,76.74
2008-03-07,2008-03-06,2008-03-07,94.16
2008-03-14,2008-03-13,2008-03-14,94.21
2008-03-21,2008-03-20,2008-03-21,129.08
2008-03-28,2008-03-27,2008-03-28,89.06
2008-04-04,2008-04-03,2008-04-04,106.25
2008-04-11,2008-04-10,2008-04-11,80.43
2008-04-18,2008-04-17,2008-04-18,90.72
2008-04-25,2008-04-24,2008-04-25,50.58
2008-05-02,2008-05-01,2008-05-02,154.45
2008-05-09,2008-05-08,2008-05-09,50.12
2008-05-16,2008-05-15,2008-05-16,159.26
2008-05-23,2008-05-22,2008-05-23,74.84
2008-05-30,2008-05-29,2008-05-30,57.45
2008-06-06,2008-06-05,2008-06-06,96.16
2008-06-13,2008-06-12,2008-06-13,126.07
2008-06-20,2008-06-19,2008-06-20,66.47
2008-06-27,2008-06-26,2008-06-27,84.23
2008-07-04,2008-07-03,2008-07-04,77.92
2008-07-11,2008-07-10,2008-07-11,53.88
2008-07-18,2008-07-17,2008-07-18,77.94
2008-07-25,2008-07-24,2008-07-25,81.76
2008-08-01,2008-07-31,2008-08-01,65.51
2008-08-08,2008-08-07,2008-08-08,39.49
2008-08-15,2008-08-14,2008-08-15,92.16
2008-08-22,2008-08-21,2008-08-22,51.6
2008-08-29,2008-08-28,2008-08-29,55.81
2008-09-05,2008-09-04,2008-09-05,56.18
2008-09-12,2008-09-11,2008-09-12,52.37
2008-09-19,2008-09-18,2008-09-19,212.06
2008-09-26,2008-09-25,2008-09-26,216.48
2008-10-03,2008-10-02,2008-10-03,266.41
2008-10-10,2008-10-09,2008-10-10,317.8
2008-10-17,2008-10-16,2008-10-17,307.48
2008-10-24,2008-10-23,2008-10-24,224.01
2008-10-31,2008-10-30,2008-10-31,255.12
2008-11-07,2008-11-06,2008-11-07,280.67
2008-11-14,2008-11-13,2008-11-14,195.57
2008-11-21,2008-11-20,2008-11-21,234.81
2008-11-28,2008-11-27,2008-11-28,116.67
2008-12-05,2008-12-04,2008-12-05,136.29
2008-12-12,2008-12-11,2008-12-12,193.89
2008-12-19,2008-12-18,2008-12-19,168.51
2008-12-26,2008-12-25,2008-12-26,126.38
2009-01-02,2009-01-01,2009-01-02,271.44
2009-01-09,2009-01-08,2009-01-09,171.65
2009-01-16,2009-01-15,2009-01-16,150.01
2009-01-23,2009-01-22,2009-01-23,401.25
2009-01-30,2009-01-29,2009-01-30,170.17
2009-02-06,2009-02-05,2009-02-06,192.3
2009-02-13,2009-02-12,2009-02-13,167.78
2009-02-20,2009-02-19,2009-02-20,382.43
2009-02-27,2009-02-26,2009-02-27,310.37
2009-03-06,2009-03-05,2009-03-06,147.59
2009-03-13,2009-03-12,2009-03-13,161.59
2009-03-20,2009-03-19,2009-03-20,134.53
2009-03-27,2009-03-26,2009-03-27,167.66
2009-04-03,2009-04-02,2009-04-03,124.79
2009-04-10,2009-04-09,2009-04-10,100.16
2009-04-17,2009-04-16,2009-04-17,111.78
2009-04-24,2009-04-23,2009-04-24,243.69
2009-05-01,2009-04-30,2009-05-01,130.17
2009-05-08,2009-05-07,2009-05-08,103.71
2009-05-15,2009-05-14,2009-05-15,135.13
2009-05-22,2009-05-21,2009-05-22,133.56
2009-05-29,2009-05-28,2009-05-29,95.79
2009-06-05,2009-06-04,2009-06-05,77.99
2009-06-12,2009-06-11,2009-06-12,92.19
2009-06-19,2009-06-18,2009-06-19,70.96
2009-06-26,2009-06-25,2009-06-26,70.63
2009-07-03,2009-07-02,2009-07-03,99.06
2009-07-10,2009-07-09,2009-07-10,69.94
2009-07-17,2009-07-16,2009-07-17,71.33
2009-07-24,2009-07-23,2009-07-24,140.0
2009-07-31,2009-07-30,2009-07-31,91.24
2009-08-07,2009-08-06,2009-08-07,59.17
2009-08-14,2009-08-13,2009-08-14,93.37
2009-08-21,2009-08-20,2009-08-21,82.7
2009-08-28,2009-08-27,2009-08-28,46.48
2009-09-04,2009-09-03,2009-09-04,94.76
2009-09-11,2009-09-10,2009-09-11,50.18
2009-09-18,2009-09-17,2009-09-18,61.67
2009-09-25,2009-09-24,2009-09-25,55.37
2009-10-02,2009-10-01,2009-10-02,66.48
2009-10-09,2009-10-08,2009-10-09,52.82
2009-10-16,2009-10-15,2009-10-16,82.11
2009-10-23,2009-10-22,2009-10-23,65.1
2009-10-30,2009-10-29,2009-10-30,84.73
2009-11-06,2009-11-05,2009-11-06,133.63
2009-11-13,2009-11-12,2009-11-13,106.01
2009-11-20,2009-11-19,2009-11-20,121.51
2009-11-27,2009-11-26,2009-11-27,138.9
2009-12-04,2009-12-03,2009-12-04,90.44
2009-12-11,2009-12-10,2009-12-11,130.07
2009-12-18,2009-12-17,2009-12-18,88.45
2009-12-25,2009-12-24,2009-12-25,79.77
2010-01-01,2009-12-31,2010-01-01,158.19
2010-01-08,2010-01-07,2010-01-08,92.2
2010-01-15,2010-01-14,2010-01-15,87.42
2010-01-22,2010-01-21,2010-01-22,104.34
2010-01-29,2010-01-28,2010-01-29,236.94
2010-02-05,2010-02-04,2010-02-05,113.39
2010-02-12,2010-02-11,2010-02-12,159.47
2010-02-19,2010-02-18,2010-02-19,110.98
2010-02-26,2010-02-25,2010-02-26,98.67
2010-03-05,2010-03-04,2010-03-05,96.37
2010-03-12,2010-03-11,2010-03-12,97.3
2010-03-19,2010-03-18,2010-03-19,91.77
2010-03-26,2010-03-25,2010-03-26,89.01
2010-04-02,2010-04-01,2010-04-02,84.33
2010-04-09,2010-04-08,2010-04-09,43.73
2010-04-16,2010-04-15,2010-04-16,69.8
2010-04-23,2010-04-22,2010-04-23,80.34
2010-04-30,2010-04-29,2010-04-30,80.39
2010-05-07,2010-05-06,2010-05-07,68.4
2010-05-14,2010-05-13,2010-05-14,126.18
2010-05-21,2010-05-20,2010-05-21,62.11
2010-05-28,2010-05-27,2010-05-28,97.92
2010-06-04,2010-06-03,2010-06-04,83.05
2010-06-11,2010-06-10,2010-06-11,222.64
2010-06-18,2010-06-17,2010-06-18,138.77
2010-06-25,2010-06-24,2010-06-25,140.16
2010-07-02,2010-07-01,2010-07-02,194.68
2010-07-09,2010-07-08,2010-07-09,159.82
2010-07-16,2010-07-15,2010-07-16,132.67
2010-07-23,2010-07-22,2010-07-23,356.29
2010-07-30,2010-07-29,2010-07-30,119.59
2010-08-06,2010-08-05,2010-08-06,91.49
2010-08-13,2010-08-12,2010-08-13,154.61
2010-08-20,2010-08-19,2010-08-20,91.51
2010-08-27,2010-08-26,2010-08-27,153.88
2010-09-03,2010-09-02,2010-09-03,113.68
2010-09-10,2010-09-09,2010-09-10,208.02
2010-09-17,2010-09-16,2010-09-17,139.28
2010-09-24,2010-09-23,2010-09-24,131.98
2010-10-01,2010-09-30,2010-10-01,153.17
2010-10-08,2010-10-07,2010-10-08,155.11
2010-10-15,2010-10-14,2010-10-15,402.91
2010-10-22,2010-10-21,2010-10-22,217.01
2010-10-29,2010-10-28,2010-10-29,195.22
2010-11-05,2010-11-04,2010-11-05,273.42
2010-11-12,2010-11-11,2010-11-12,134.98
2010-11-19,2010-11-18,2010-11-19,124.95
2010-11-26,2010-11-25,2010-11-26,167.78
2010-12-03,2010-12-02,2010-12-03,166.12
2010-12-10,2010-12-09,2010-12-10,143.55
2010-12-17,2010-12-16,2010-12-17,149.21
2010-12-24,2010-12-23,2010-12-24,79.79
2010-12-31,2010-12-30,2010-12-31,126.1
2011-01-07,2011-01-06,2011-01-07,210.12
2011-01-14,2011-01-13,2011-01-14,86.38
2011-01-21,2011-01-20,2011-01-21,112.69
2011-01-28,2011-01-27,2011-01-28,113.47
2011-02-04,2011-02-03,2011-02-04,62.98
2011-02-11,2011-02-10,2011-02-11,59.31
2011-02-18,2011-02-17,2011-02-18,83.15
2011-02-25,2011-02-24,2011-02-25,117.41
2011-03-04,2011-03-03,2011-03-04,106.1
2011-03-11,2011-03-10,2011-03-11,126.24
2011-03-18,2011-03-17,2011-03-18,145.73
2011-03-25,2011-03-24,2011-03-25,109.82
2011-04-01,2011-03-31,2011-04-01,81.91
2011-04-08,2011-04-07,2011-04-08,163.18
2011-04-15,2011-04-14,2011-04-15,89.71
2011-04-22,2011-04-21,2011-04-22,77.9
2011-04-29,2011-04-28,2011-04-29,66.98
2011-05-06,2011-05-05,2011-05-06,88.21
2011-05-13,2011-05-12,2011-05-13,62.3
2011-05-20,2011-05-19,2011-05-20,95.62
2011-05-27,2011-05-26,2011-05-27,79.23
2011-06-03,2011-06-02,2011-06-03,78.19
2011-06-10,2011-06-09,2011-06-10,86.6
2011-06-17,2011-06-16,2011-06-17,124.02
2011-06-24,2011-06-23,2011-06-24,109.84
2011-07-01,2011-06-30,2011-07-01,128.68
2011-07-08,2011-07-07,2011-07-08,99.83
2011-07-15,2011-07-14,2011-07-15,170.74
2011-07-22,2011-07-21,2011-07-22,121.99
2011-07-29,2011-07-28,2011-07-29,254.85
2011-08-05,2011-08-04,2011-08-05,130.12
2011-08-12,2011-08-11,2011-08-12,230.29
2011-08-19,2011-08-18,2011-08-19,173.87
2011-08-26,2011-08-25,2011-08-26,123.67
2011-09-02,2011-09-01,2011-09-02,252.61
2011-09-09,2011-09-08,2011-09-09,316.78
2011-09-16,2011-09-15,2011-09-16,224.41
2011-09-23,2011-09-22,2011-09-23,112.34
2011-09-30,2011-09-29,2011-09-30,100.61
2011-10-07,2011-10-06,2011-10-07,67.52
2011-10-14,2011-10-13,2011-10-14,144.0
2011-10-21,2011-10-20,2011-10-21,153.42
2011-10-28,2011-10-27,2011-10-28,73.65
2011-11-04,2011-11-03,2011-11-04,74.38
2011-11-11,2011-11-10,2011-11-11,146.92
2011-11-18,2011-11-17,2011-11-18,113.76
2011-11-25,2011-11-24,2011-11-25,87.27
2011-12-02,2011-12-01,2011-12-02,115.59
2011-12-09,2011-12-08,2011-12-09,89.75
2011-12-16,2011-12-15,2011-12-16,106.34
2011-12-23,2011-12-22,2011-12-23,137.25
2011-12-30,2011-12-29,2011-12-30,170.36
2012-01-06,2012-01-05,2012-01-06,92.24
2012-01-13,2012-01-12,2012-01-13,111.69
2012-01-20,2012-01-19,2012-01-20,185.3
2012-01-27,2012-01-26,2012-01-27,124.86
2012-02-03,2012-02-02,2012-02-03,103.72
2012-02-10,2012-02-09,2012-02-10,93.89
2012-02-17,2012-02-16,2012-02-17,128.4
2012-02-24,2012-02-23,2012-02-24,58.2
2012-03-02,2012-03-01,2012-03-02,91.38
2012-03-09,2012-03-08,2012-03-09,54.01
2012-03-16,2012-03-15,2012-03-16,83.56
2012-03-23,2012-03-22,2012-03-23,75.81
2012-03-30,2012-03-29,2012-03-30,99.07
2012-04-06,2012-04-05,2012-04-06,58.01
2012-04-13,2012-04-12,2012-04-13,43.06
2012-04-20,2012-04-19,2012-04-20,89.96
2012-04-27,2012-04-26,2012-04-27,89.07
2012-05-04,2012-05-03,2012-05-04,81.3
2012-05-11,2012-05-10,2012-05-11,72.03
2012-05-18,2012-05-17,2012-05-18,93.44
2012-05-25,2012-05-24,2012-05-25,99.17
2012-06-01,2012-05-31,2012-06-01,108.36
2012-06-08,2012-06-07,2012-06-08,151.88
2012-06-15,2012-06-14,2012-06-15,76.57
2012-06-22,2012-06-21,2012-06-22,162.47
2012-06-29,2012-06-28,2012-06-29,158.77
2012-07-06,2012-07-05,2012-07-06,108.29
2012-07-13,2012-07-12,2012-07-13,184.75
2012-07-20,2012-07-19,2012-07-20,168.71
2012-07-27,2012-07-26,2012-07-27,68.36
2012-08-03,2012-08-02,2012-08-03,130.32
2012-08-10,2012-08-09,2012-08-10,90.46
2012-08-17,2012-08-16,2012-08-17,148.34
2012-08-24,2012-08-23,2012-08-24,132.5
2012-08-31,2012-08-30,2012-08-31,149.59
2012-09-07,2012-09-06,2012-09-07,135.68
2012-09-14,2012-09-13,2012-09-14,150.37
2012-09-21,2012-09-20,2012-09-21,133.41
2012-09-28,2012-09-27,2012-09-28,79.76
2012-10-05,2012-10-04,2012-10-05,108.3
2012-10-12,2012-10-11,2012-10-12,127.14
2012-10-19,2012-10-18,2012-10-19,205.58
2012-10-26,2012-10-25,2012-10-26,128.87
2012-11-02,2012-11-01,2012-11-02,196.81
2012-11-09,2012-11-08,2012-11-09,241.14
2012-11-16,2012-11-15,2012-11-16,195.26
2012-11-23,2012-11-22,2012-11-23,69.91
2012-11-30,2012-11-29,2012-11-30,214.4
2012-12-07,2012-12-06,2012-12-07,244.15
2012-12-14,2012-12-13,2012-12-14,231.84
2012-12-21,2012-12-20,2012-12-21,146.83
2012-12-28,2012-12-27,2012-12-28,350.12
2013-01-04,2013-01-03,2013-01-04,366.82
2013-01-11,2013-01-10,2013-01-11,96.78
2013-01-18,2013-01-17,2013-01-18,131.98
2013-01-25,2013-01-24,2013-01-25,166.64
2013-02-01,2013-01-31,2013-02-01,126.24
2013-02-08,2013-02-07,2013-02-08,91.62
2013-02-15,2013-02-14,2013-02-15,94.18
2013-02-22,2013-02-21,2013-02-22,153.96
2013-03-01,2013-02-28,2013-03-01,234.74
2013-03-08,2013-03-07,2013-03-08,100.39
2013-03-15,2013-03-14,2013-03-15,58.06
2013-03-22,2013-03-21,2013-03-22,156.2
2013-03-29,2013-03-28,2013-03-29,72.92
2013-04-05,2013-04-04,2013-04-05,101.29
2013-04-12,2013-04-11,2013-04-12,55.27
2013-04-19,2013-04-18,2013-04-19,51.21
2013-04-26,2013-04-25,2013-04-26,44.58
2013-05-03,2013-05-02,2013-05-03,101.98
2013-05-10,2013-05-09,2013-05-10,30.12
2013-05-17,2013-05-16,2013-05-17,75.24
2013-05-24,2013-05-23,2013-05-24,68.76
2013-05-31,2013-05-30,2013-05-31,58.2
2013-06-07,2013-06-06,2013-06-07,60.6
2013-06-14,2013-06-13,2013-06-14,48.34
2013-06-21,2013-06-20,2013-06-21,58.6
2013-06-28,2013-06-27,2013-06-28,65.35
2013-07-05,2013-07-04,2013-07-05,116.71
2013-07-12,2013-07-11,2013-07-12,26.79
2013-07-19,2013-07-18,2013-07-19,46.82
2013-07-26,2013-07-25,2013-07-26,57.31
2013-08-02,2013-08-01,2013-08-02,92.95
2013-08-09,2013-08-08,2013-08-09,83.3
2013-08-16,2013-08-15,2013-08-16,43.95
2013-08-23,2013-08-22,2013-08-23,89.29
2013-08-30,2013-08-29,2013-08-30,87.64
2013-09-06,2013-09-05,2013-09-06,121.68
2013-09-13,2013-09-12,2013-09-13,59.84
2013-09-20,2013-09-19,2013-09-20,87.37
2013-09-27,2013-09-26,2013-09-27,83.62
2013-10-04,2013-10-03,2013-10-04,142.62
2013-10-11,2013-10-10,2013-10-11,208.16
2013-10-18,2013-10-17,2013-10-18,323.65
2013-10-25,2013-10-24,2013-10-25,85.92
2013-11-01,2013-10-31,2013-11-01,67.75
2013-11-08,2013-11-07,2013-11-08,46.97
2013-11-15,2013-11-14,2013-11-15,48.95
2013-11-22,2013-11-21,2013-11-22,92.72
2013-11-29,2013-11-28,2013-11-29,116.17
2013-12-06,2013-12-05,2013-12-06,71.41
2013-12-13,2013-12-12,2013-12-13,110.87
2013-12-20,2013-12-19,2013-12-20,152.19
2013-12-27,2013-12-26,2013-12-27,33.17
2014-01-03,2014-01-02,2014-01-03,103.08
2014-01-10,2014-01-09,2014-01-10,60.31
2014-01-17,2014-01-16,2014-01-17,80.94
2014-01-24,2014-01-23,2014-01-24,92.85
2014-01-31,2014-01-30,2014-01-31,86.19
2014-02-07,2014-02-06,2014-02-07,137.27
2014-02-14,2014-02-13,2014-02-14,55.58
2014-02-21,2014-02-20,2014-02-21,67.61
2014-02-28,2014-02-27,2014-02-28,64.84
2014-03-07,2014-03-06,2014-03-07,59.46
2014-03-14,2014-03-13,2014-03-14,45.47
2014-03-21,2014-03-20,2014-03-21,147.38
2014-03-28,2014-03-27,2014-03-28,50.81
2014-04-04,2014-04-03,2014-04-04,55.73
2014-04-11,2014-04-10,2014-04-11,37.87
2014-04-18,2014-04-17,2014-04-18,25.15
2014-04-25,2014-04-24,2014-04-25,51.78
2014-05-02,2014-05-01,2014-05-02,70.5
2014-05-09,2014-05-08,2014-05-09,125.36
2014-05-16,2014-05-15,2014-05-16,64.81
2014-05-23,2014-05-22,2014-05-23,33.53
2014-05-30,2014-05-29,2014-05-30,35.24
2014-06-06,2014-06-05,2014-06-06,49.48
2014-06-13,2014-06-12,2014-06-13,100.98
2014-06-20,2014-06-19,2014-06-20,81.39
2014-06-27,2014-06-26,2014-06-27,22.32
2014-07-04,2014-07-03,2014-07-04,41.51
2014-07-11,2014-07-10,2014-07-11,48.39
2014-07-18,2014-07-17,2014-07-18,72.31
2014-07-25,2014-07-24,2014-07-25,36.53
2014-08-01,2014-07-31,2014-08-01,87.58
2014-08-08,2014-08-07,2014-08-08,41.62
2014-08-15,2014-08-14,2014-08-15,29.12
2014-08-22,2014-08-21,2014-08-22,24.43
2014-08-29,2014-08-28,2014-08-29,44.61
2014-09-05,2014-09-04,2014-09-05,29.58
2014-09-12,2014-09-11,2014-09-12,43.16
2014-09-19,2014-09-18,2014-09-19,26.32
2014-09-26,2014-09-25,2014-09-26,40.69
2014-10-03,2014-10-02,2014-10-03,30.16
2014-10-10,2014-10-09,2014-10-10,53.73
2014-10-17,2014-10-16,2014-10-17,86.24
2014-10-24,2014-10-23,2014-10-24,45.24
2014-10-31,2014-10-30,2014-10-31,37.38
2014-11-07,2014-11-06,2014-11-07,56.66
2014-11-14,2014-11-13,2014-11-14,40.12
2014-11-21,2014-11-20,2014-11-21,51.4
2014-11-28,2014-11-27,2014-11-28,92.67
2014-12-05,2014-12-04,2014-12-05,49.34
2014-12-12,2014-12-11,2014-12-12,36.88
2014-12-19,2014-12-18,2014-12-19,105.88
2014-12-26,2014-12-25,2014-12-26,48.33
2015-01-02,2015-01-01,2015-01-02,137.22
2015-01-09,2015-01-08,2015-01-09,59.56
2015-01-16,2015-01-15,2015-01-16,88.27
2015-01-23,2015-01-22,2015-01-23,85.21
2015-01-30,2015-01-29,2015-01-30,32.14
2015-02-06,2015-02-05,2015-02-06,115.17
2015-02-13,2015-02-12,2015-02-13,26.96
2015-02-20,2015-02-19,2015-02-20,102.56
2015-02-27,2015-02-26,2015-02-27,74.61
2015-03-06,2015-03-05,2015-03-06,69.01
2015-03-13,2015-03-12,2015-03-13,33.9
2015-03-20,2015-03-19,2015-03-20,52.74
2015-03-27,2015-03-26,2015-03-27,46.77
2015-04-03,2015-04-02,2015-04-03,27.58
2015-04-10,2015-04-09,2015-04-10,43.26
2015-04-17,2015-04-16,2015-04-17,49.98
2015-04-24,2015-04-23,2015-04-24,33.57
2015-05-01,2015-04-30,2015-05-01,39.66
2015-05-08,2015-05-07,2015-05-08,79.16
2015-05-15,2015-05-14,2015-05-15,49.4
2015-05-22,2015-05-21,2015-05-22,58.45
2015-05-29,2015-05-28,2015-05-29,87.95
2015-06-05,2015-06-04,2015-06-05,80.34
2015-06-12,2015-06-11,2015-06-12,40.94
2015-06-19,2015-06-18,2015-06-19,78.79
2015-06-26,2015-06-25,2015-06-26,47.83
2015-07-03,2015-07-02,2015-07-03,44.58
2015-07-10,2015-07-09,2015-07-10,98.19
2015-07-17,2015-07-16,2015-07-17,72.0
2015-07-24,2015-07-23,2015-07-24,45.0
2015-07-31,2015-07-30,2015-07-31,35.73
2015-08-07,2015-08-06,2015-08-07,21.3
2015-08-14,2015-08-13,2015-08-14,35.58
2015-08-21,2015-08-20,2015-08-21,35.99
2015-08-28,2015-08-27,2015-08-28,61.26
2015-09-04,2015-09-03,2015-09-04,57.57
2015-09-11,2015-09-10,2015-09-11,67.06
2015-09-18,2015-09-17,2015-09-18,71.27
2015-09-25,2015-09-24,2015-09-25,41.42
2015-10-02,2015-10-01,2015-10-02,69.02
2015-10-09,2015-10-08,2015-10-09,26.35
2015-10-16,2015-10-15,2015-10-16,35.67
2015-10-23,2015-10-22,2015-10-23,52.71
2015-10-30,2015-10-29,2015-10-30,77.35
2015-11-06,2015-11-05,2015-11-06,33.09
2015-11-13,2015-11-12,2015-11-13,20.53
2015-11-20,2015-11-19,2015-11-20,43.31
2015-11-27,2015-11-26,2015-11-27,95.75
2015-12-04,2015-12-03,2015-12-04,38.7
2015-12-11,2015-12-10,2015-12-11,64.28
2015-12-18,2015-12-17,2015-12-18,100.26
2015-12-25,2015-12-24,2015-12-25,58.39
2016-01-01,2015-12-31,2016-01-01,59.74
2016-01-08,2016-01-07,2016-01-08,56.4
2016-01-15,2016-01-14,2016-01-15,72.92
2016-01-22,2016-01-21,2016-01-22,110.2
2016-01-29,2016-01-28,2016-01-29,59.62
2016-02-05,2016-02-04,2016-02-05,40.73
2016-02-12,2016-02-11,2016-02-12,106.25
2016-02-19,2016-02-18,2016-02-19,117.33
2016-02-26,2016-02-25,2016-02-26,57.5
2016-03-04,2016-03-03,2016-03-04,48.6
2016-03-11,2016-03-10,2016-03-11,30.22
2016-03-18,2016-03-17,2016-03-18,40.06
2016-03-25,2016-03-24,2016-03-25,50.15
2016-04-01,2016-03-31,2016-04-01,36.42
2016-04-08,2016-04-07,2016-04-08,28.9
2016-04-15,2016-04-14,2016-04-15,21.42
2016-04-22,2016-04-21,2016-04-22,34.27
2016-04-29,2016-04-28,2016-04-29,20.3
2016-05-06,2016-05-05,2016-05-06,34.04
2016-05-13,2016-05-12,2016-05-13,50.82
2016-05-20,2016-05-19,2016-05-20,58.53
2016-05-27,2016-05-26,2016-05-27,23.07
2016-06-03,2016-06-02,2016-06-03,44.41
2016-06-10,2016-06-09,2016-06-10,49.67
2016-06-17,2016-06-16,2016-06-17,109.07
2016-06-24,2016-06-23,2016-06-24,125.3
2016-07-01,2016-06-30,2016-07-01,96.08
2016-07-08,2016-07-07,2016-07-08,117.71
2016-07-15,2016-07-14,2016-07-15,53.11
2016-07-22,2016-07-21,2016-07-22,37.63
2016-07-29,2016-07-28,2016-07-29,76.37
2016-08-05,2016-08-04,2016-08-05,42.64
2016-08-12,2016-08-11,2016-08-12,43.24
2016-08-19,2016-08-18,2016-08-19,59.73
2016-08-26,2016-08-25,2016-08-26,83.01
2016-09-02,2016-09-01,2016-09-02,38.52
2016-09-09,2016-09-08,2016-09-09,27.04
2016-09-16,2016-09-15,2016-09-16,30.61
2016-09-23,2016-09-22,2016-09-23,64.81
2016-09-30,2016-09-29,2016-09-30,51.81
2016-10-07,2016-10-06,2016-10-07,58.51
2016-10-14,2016-10-13,2016-10-14,50.64
2016-10-21,2016-10-20,2016-10-21,48.77
2016-10-28,2016-10-27,2016-10-28,85.31
2016-11-04,2016-11-03,2016-11-04,63.05
2016-11-11,2016-11-10,2016-11-11,272.71
2016-11-18,2016-11-17,2016-11-18,111.0
2016-11-25,2016-11-24,2016-11-25,84.01
2016-12-02,2016-12-01,2016-12-02,167.88
2016-12-09,2016-12-08,2016-12-09,125.48
2016-12-16,2016-12-15,2016-12-16,232.94
2016-12-23,2016-12-22,2016-12-23,50.35
2016-12-30,2016-12-29,2016-12-30,116.01
2017-01-06,2017-01-05,2017-01-06,134.47
2017-01-13,2017-01-12,2017-01-13,113.32
2017-01-20,2017-01-19,2017-01-20,95.56
2017-01-27,2017-01-26,2017-01-27,89.25
