date,rv_aligned,active_delivery,n_returns,anchor_ok,rolled
2021-08-20,0.0004497909644700123,202109,230,True,False
2021-08-23,0.00013888872385403584,202109,229,True,False
2021-08-24,5.933632601901897e-05,202109,230,True,False
2021-08-25,5.255718931208338e-05,202109,229,True,False
2021-08-26,0.00010246959193106015,202109,229,True,False
2021-08-27,0.0001083806117763396,202109,229,True,False
2021-08-30,6.811241534558212e-05,202109,229,True,False
2021-08-31,7.133264624823844e-05,202109,230,True,False
2021-09-01,5.730000306328025e-05,202109,229,True,False
2021-09-02,8.029790002896112e-05,202109,229,True,False
2021-09-03,6.026159076018563e-05,202109,230,True,False
2021-09-06,7.975444080450775e-05,202109,229,True,False
2021-09-07,6.824484821981374e-05,202109,229,True,False
2021-09-08,8.253171573162032e-05,202109,229,True,False
2021-09-09,0.00013457392707428315,202109,229,True,False
2021-09-10,7.100666083006662e-05,202109,230,True,False
2021-09-13,7.871145003607085e-05,202109,230,True,False
2021-09-14,4.697749626258499e-05,202109,229,True,False
2021-09-15,8.487981445679375e-05,202109,229,True,False
2021-09-16,5.7409687697513334e-05,202110,229,True,True
2021-09-17,6.189474844930865e-05,202110,230,True,False
2021-09-22,0.0004928083257530216,202110,230,True,False
2021-09-23,8.564448235095961e-05,202110,229,True,False
2021-09-24,4.577182730469723e-05,202110,229,True,False
2021-09-27,8.010997640962048e-05,202110,229,True,False
2021-09-28,6.799759113249143e-05,202110,229,True,False
2021-09-29,0.00010075482343425643,202110,229,True,False
2021-09-30,0.00012164553768113595,202110,229,True,False
2021-10-01,0.00012784208836611887,202110,229,True,False
2021-10-04,0.0002544030009236701,202110,229,True,False
2021-10-05,0.00024249254065926556,202110,229,True,False
2021-10-06,0.0001053705632930346,202110,230,True,False
2021-10-07,0.00019267215158337223,202110,229,True,False
2021-10-08,6.581721939581424e-05,202110,229,True,False
2021-10-12,0.00041311584437693836,202110,229,True,False
2021-10-13,0.00013824750812058123,202110,229,True,False
