date,rv_day,rv_night,rv_total
2022-09-15,2.7562033375740033e-05,8.01317396188517e-05,0.00010769377299459173
2022-09-16,2.7325289184084475e-05,6.710160798126129e-05,9.442689716534577e-05
2022-09-19,3.7581846778178295e-05,6.340259725043661e-05,0.00010098444402861491
2022-09-20,2.2381837976040975e-05,4.3813934356150755e-05,6.619577233219173e-05
2022-09-21,2.4660462413298378e-05,3.516533788596103e-05,5.982580029925941e-05
2022-09-22,4.693843641310117e-05,0.00019780742935323974,0.00024474586576634093
2022-09-23,4.861379102458591e-05,8.033976495391705e-05,0.00012895355597850297
2022-09-26,8.169825279155451e-05,7.41481741873338e-05,0.0001558464269788883
2022-09-27,5.41329540487724e-05,0.00010026181672962673,0.00015439477077839914
2022-09-28,0.00010988498767444701,6.828187068247251e-05,0.0001781668583569195
2022-09-29,8.581892235275834e-05,0.00010130470817503827,0.00018712363052779662
2022-09-30,0.00011812254088706179,0.00012019189018479528,0.00023831443107185708
2022-10-03,8.087205142126144e-05,9.353851206282408e-05,0.00017441056348408551
2022-10-04,4.48032179267285e-05,6.926057181493515e-05,0.00011406378974166365
2022-10-05,6.066919380488781e-05,4.323464401263645e-05,0.00010390383781752426
2022-10-06,3.3818855892989105e-05,0.00010085564034147484,0.00013467449623446394
2022-10-07,3.2632877016864244e-05,7.195443238278269e-05,0.00010458730939964694
2022-10-11,0.00010110505492359665,7.502461726186673e-05,0.0001761296721854634
2022-10-12,0.00011539526317091737,0.00012997142184945908,0.0002453666850203765
2022-10-13,8.51532284486142e-05,0.00010522072636495776,0.00019037395481357196
2022-10-14,5.028180829074655e-05,0.00038869789114371955,0.0004389796994344661
2022-10-17,0.00013281286411798496,0.00020383515738107367,0.00033664802149905866
2022-10-18,8.027402354294916e-05,9.855768310674799e-05,0.00017883170664969715
2022-10-19,5.936418217795333e-05,0.0001321321798967021,0.00019149636207465545
2022-10-20,0.00016774301371395424,0.00010675298914036342,0.00027449600285431764
2022-10-21,0.00010864226254062713,0.00014576505584870002,0.00025440731838932717
2022-10-24,9.215616456950417e-05,0.000130226410984327,0.00022238257555383118
2022-10-25,0.00011479474000801476,0.00014010954544846734,0.0002549042854564821
2022-10-26,0.00013805206930359964,7.637199217610136e-05,0.000214424061479701
2022-10-27,6.176197180501765e-05,8.84902859076984e-05,0.00015025225771271605
2022-10-28,4.5436384356144104e-05,8.569051013941636e-05,0.00013112689449556046
2022-10-31,6.300064660210575e-05,5.4465470086635946e-05,0.0001174661166887417
2022-11-01,4.396433291899259e-05,4.306709071336671e-05,8.70314236323593e-05
2022-11-02,2.078016084802485e-05,4.164018099161229e-05,6.242034183963714e-05
2022-11-03,4.1511066954383935e-05,0.00017134465613312847,0.00021285572308751241
2022-11-04,4.64103790714652e-05,5.215156468966115e-05,9.856194376112634e-05
2022-11-07,2.9518837559914047e-05,7.464627988690681e-05,0.00010416511744682085
2022-11-08,2.441165456056514e-05,3.0601905475359934e-05,5.5013560035925075e-05
2022-11-09,2.7933765540751232e-05,4.529633088319115e-05,7.323009642394237e-05
2022-11-10,2.6187731005484503e-05,4.952458769065456e-05,7.571231869613906e-05
2022-11-11,7.161913769430665e-05,0.00021684986417479796,0.0002884690018691046
2022-11-14,4.01321492048892e-05,8.163902611800896e-05,0.00012177117532289816
2022-11-15,0.00013961990726764654,3.7811660533732705e-05,0.00017743156780137924
2022-11-16,9.621776502327623e-05,0.00018457088290596785,0.0002807886479292441
2022-11-17,4.968217912791201e-05,5.185026562686825e-05,0.00010153244475478026
2022-11-18,0.00012477895540293453,8.620095287068021e-05,0.00021097990827361474
2022-11-21,6.240801903614648e-05,5.208204459023165e-05,0.00011449006362637813
2022-11-22,4.266640260975934e-05,2.823956062102457e-05,7.090596323078391e-05
2022-11-23,2.769624559175534e-05,2.4676406349165486e-05,5.2372651940920824e-05
2022-11-24,2.794671826300212e-05,3.4993691258470476e-05,6.29404095214726e-05
2022-11-25,2.8067301438504587e-05,9.56197038561688e-06,3.762927182412147e-05
2022-11-28,9.515143215804824e-05,2.3284636899924885e-05,0.00011843606905797313
2022-11-29,5.1598150611570676e-05,3.7098573773135405e-05,8.869672438470609e-05
2022-11-30,4.9059761708503264e-05,3.882704629508287e-05,8.788680800358614e-05
2022-12-01,8.225246301607781e-05,8.478420331362671e-05,0.00016703666632970454
2022-12-02,3.092001958630235e-05,6.578823742501696e-05,9.67082570113193e-05
2022-12-05,4.402826179549064e-05,0.0001400475988390523,0.00018407586063454292
2022-12-06,3.854445004359328e-05,3.841403673592294e-05,7.695848677951622e-05
2022-12-07,6.323089401024543e-05,5.252703959453637e-05,0.0001157579336047818
2022-12-08,6.992457619180902e-05,7.08859554431653e-05,0.00014081053163497433
2022-12-09,5.7100339579655376e-05,3.9739573939575885e-05,9.683991351923126e-05
2022-12-12,5.1296372660914705e-05,4.212926948922819e-05,9.34256421501429e-05
2022-12-13,3.686274410341557e-05,4.097815783404763e-05,7.784090193746319e-05
2022-12-14,4.460720999963473e-05,0.00017270290594224917,0.0002173101159418839
2022-12-15,4.643603803744552e-05,0.00015293997573726924,0.00019937601377471476
2022-12-16,4.681427640231372e-05,5.292650755291938e-05,9.97407839552331e-05
2022-12-19,2.5233452920040845e-05,6.960830246277722e-05,9.484175538281807e-05
2022-12-20,0.00010331295369967541,4.631290082991602e-05,0.00014962585452959142
2022-12-21,2.6285798751648722e-05,4.556515383379671e-05,7.185095258544543e-05
2022-12-22,3.125245267948794e-05,2.51311352023706e-05,5.638358788185854e-05
2022-12-23,3.720682696732046e-05,5.580695105901441e-05,9.301377802633487e-05
2022-12-26,9.970050906137132e-06,0.000122821515344048,0.0001327915662501851
2022-12-27,2.1707728397092033e-05,5.343973429679959e-06,2.7051701826771994e-05
2022-12-28,2.439398548215072e-05,1.9945166747987366e-05,4.4339152230138085e-05
2022-12-29,4.070717867992406e-05,4.035392184935447e-05,8.106110052927853e-05
2022-12-30,2.6917543774098747e-05,2.3401733563235893e-05,5.031927733733464e-05
2023-01-03,4.5020155130778855e-05,4.648682667737445e-05,9.15069818081533e-05
2023-01-04,3.019270617892329e-05,7.32489003856336e-05,0.0001034416065645569
2023-01-05,3.103732143005594e-05,5.0664092345291585e-05,8.170141377534753e-05
2023-01-06,2.3745453494537824e-05,4.1565749978512615e-05,6.531120347305045e-05
2023-01-09,2.6258633692926537e-05,7.129460397389866e-05,9.755323766682519e-05
2023-01-10,2.6687818423611427e-05,5.075327278656067e-05,7.74410912101721e-05
2023-01-11,2.2606659942887406e-05,4.319753594010684e-05,6.580419588299424e-05
2023-01-12,2.3852632064060706e-05,3.432370798305597e-05,5.817634004711668e-05
2023-01-13,3.11684892129195e-05,0.00014683898589566837,0.00017800747510858788
2023-01-16,2.3316304417033788e-05,2.702447967489937e-05,5.0340784091933155e-05
2023-01-17,1.4452777339743274e-05,1.1798522530558811e-05,2.6251299870302085e-05
2023-01-30,5.824832799463727e-05,2.6219554772554556e-05,8.446788276719183e-05
2023-01-31,2.1160752871723762e-05,2.338509063637435e-05,4.4545843508098115e-05
2023-02-01,2.4216785310846025e-05,2.620115975647135e-05,5.0417945067317375e-05
2023-02-02,2.9841586157447098e-05,6.306114233660009e-05,9.290272849404719e-05
2023-02-03,2.7909336123391283e-05,3.421970134454998e-05,6.212903746794127e-05
2023-02-06,2.1380498597921988e-05,4.889499554878759e-05,7.027549414670958e-05
2023-02-07,1.7531474988472937e-05,2.9419356911618e-05,4.695083190009094e-05
2023-02-08,1.2672284610790073e-05,5.4059702586492496e-05,6.673198719728257e-05
2023-02-09,1.57409656452638e-05,2.499833548333577e-05,4.073930112859957e-05
2023-02-10,4.5563328276884514e-05,4.343192205630015e-05,8.899525033318467e-05
2023-02-13,4.7613487313588326e-05,2.6899982112481602e-05,7.451346942606992e-05
2023-02-14,1.4254123965429494e-05,1.9545911269189607e-05,3.3800035234619105e-05
2023-02-15,2.25950648300866e-05,5.5387095246448285e-05,7.798216007653489e-05
2023-02-16,1.913311919218472e-05,2.6265581685286066e-05,4.539870087747078e-05
2023-02-17,2.839747009870795e-05,2.6520539577008708e-05,5.4918009675716654e-05
2023-02-20,2.1398339540506423e-05,2.6063983887892394e-05,4.7462323428398816e-05
2023-02-21,1.5305531124353963e-05,6.219160413325736e-06,2.15246915376797e-05
2023-02-22,3.161254737795174e-05,1.655463272066354e-05,4.8167180098615276e-05
2023-02-23,1.997641304627527e-05,2.8091251281204184e-05,4.806766432747945e-05
2023-02-24,3.585867079141198e-05,2.9524170311167578e-05,6.538284110257956e-05
2023-03-01,2.8240437027087656e-05,2.4867495356192423e-05,5.310793238328008e-05
2023-03-02,4.496566189815311e-05,3.081401234051715e-05,7.577967423867026e-05
2023-03-03,2.3812203964052345e-05,2.2373789195233406e-05,4.618599315928575e-05
2023-03-06,3.080783265820688e-05,1.4683428966869524e-05,4.549126162507641e-05
2023-03-07,1.3601083214939358e-05,1.1266613384887669e-05,2.4867696599827027e-05
2023-03-08,2.893904771413761e-05,3.245804115026962e-05,6.139708886440723e-05
2023-03-09,1.6201885751928617e-05,2.2863767941147834e-05,3.9065653693076455e-05
2023-03-10,3.9936282182287714e-05,3.2600485539845654e-05,7.253676772213337e-05
2023-03-13,6.974835110776357e-05,5.913266135134945e-05,0.00012888101245911302
2023-03-14,4.950633113139872e-05,8.258317049094399e-05,0.0001320895016223427
2023-03-15,2.760644745789922e-05,3.272551951216917e-05,6.033196697006839e-05
2023-03-16,7.034511793892821e-05,6.974639639191024e-05,0.00014009151433083846
2023-03-17,2.2726902832196274e-05,4.112192239991135e-05,6.384882523210763e-05
2023-03-20,3.481323370857649e-05,2.7891728514765794e-05,6.270496222334228e-05
2023-03-21,2.665829585569418e-05,3.795860475511502e-05,6.46169006108092e-05
2023-03-22,2.025082269017189e-05,1.69071329847017e-05,3.715795567487359e-05
2023-03-23,3.269113037801478e-05,6.973510805803574e-05,0.00010242623843605052
2023-03-24,2.713202099784763e-05,4.450982974731113e-05,7.164185074515876e-05
2023-03-27,2.2193100129635048e-05,3.972818662548787e-05,6.192128675512292e-05
2023-03-28,3.1306734614449446e-05,3.0403804437135594e-05,6.171053905158504e-05
2023-03-29,2.4092971931787286e-05,1.5422323070652505e-05,3.951529500243979e-05
2023-03-30,2.5738105041527576e-05,1.2659956504416125e-05,3.83980615459437e-05
2023-03-31,1.98149149788597e-05,1.3244684797652104e-05,3.3059599776511805e-05
2023-04-06,2.459148815960368e-05,1.724153681280866e-05,4.183302497241234e-05
2023-04-07,1.3939344764612024e-05,1.1505701914091584e-05,2.5445046678703608e-05
2023-04-10,1.8036197669489004e-05,3.902127201124331e-06,2.1938324870613333e-05
2023-04-11,3.669501825221236e-05,1.6637475760314307e-05,5.3332494012526664e-05
2023-04-12,1.4878850257862647e-05,9.220429491479516e-06,2.409927974934216e-05
2023-04-13,2.1373682268970246e-05,3.647503723350483e-05,5.7848719502475075e-05
2023-04-14,2.0077792370688036e-05,1.2628238956146804e-05,3.270603132683484e-05
2023-04-17,9.941570250269475e-06,1.7482167760258172e-05,2.7423738010527647e-05
2023-04-18,1.4541010392395454e-05,6.960125270522157e-06,2.150113566291761e-05
2023-04-19,1.8844125790650233e-05,1.2462437953354833e-05,3.1306563744005065e-05
2023-04-20,4.336645301290689e-05,1.1464267334115235e-05,5.4830720347022126e-05
2023-04-21,2.8182674907597052e-05,1.9646837299084705e-05,4.782951220668176e-05
2023-04-24,1.9391182267349178e-05,2.0276174180872556e-05,3.966735644822173e-05
2023-04-25,3.529345898536089e-05,8.407707403192352e-06,4.370116638855324e-05
2023-04-26,5.589134454104945e-05,2.4561647308113016e-05,8.045299184916246e-05
2023-04-27,2.455666355655187e-05,1.6071187459770392e-05,4.062785101632226e-05
2023-04-28,2.155846324970378e-05,1.0935472217102134e-05,3.2493935466805915e-05
2023-05-02,3.4203244274332354e-05,1.1760617699668271e-05,4.596386197400063e-05
2023-05-03,1.5156436224965759e-05,1.0031659861998697e-05,2.5188096086964455e-05
2023-05-04,1.909222686056265e-05,2.3652254388431798e-05,4.274448124899445e-05
2023-05-05,2.468752837576193e-05,1.594103403624675e-05,4.062856241200868e-05
2023-05-08,1.1636400626074492e-05,1.027030117432154e-05,2.1906701800396032e-05
2023-05-09,1.471418325743661e-05,7.904806195871759e-06,2.261898945330837e-05
2023-05-10,1.8503269482924645e-05,8.574096566640812e-06,2.7077366049565457e-05
2023-05-11,2.0211712830792806e-05,1.9610846340179837e-05,3.982255917097264e-05
2023-05-12,2.1351776666518783e-05,2.0353192168709222e-05,4.1704968835228005e-05
2023-05-15,2.0723988095802778e-05,1.858685336619371e-05,3.931084146199649e-05
2023-05-16,1.3364482411613804e-05,9.692256318611242e-06,2.3056738730225047e-05
2023-05-17,2.6775641573725414e-05,1.294797903174965e-05,3.972362060547506e-05
2023-05-18,3.0004209006272853e-05,1.392183278610185e-05,4.39260417923747e-05
2023-05-19,1.9531241800509472e-05,2.721356041754236e-05,4.674480221805183e-05
2023-05-22,1.6229316827712723e-05,1.1230932738706028e-05,2.746024956641875e-05
2023-05-23,3.3528772701627877e-05,6.0266762478156505e-06,3.955544894944353e-05
2023-05-24,1.5653437297775645e-05,1.056225563460921e-05,2.6215692932384854e-05
2023-05-25,3.1211253116079294e-05,2.231417104059947e-05,5.352542415667876e-05
2023-05-26,3.1921381113665266e-05,2.1159329340476208e-05,5.3080710454141474e-05
2023-05-29,1.6234879364346975e-05,2.2646289132982116e-05,3.8881168497329095e-05
2023-05-30,1.8522086824899358e-05,6.561923450331294e-06,2.508401027523065e-05
2023-05-31,3.215062867005755e-05,3.8843257864559506e-05,7.099388653461706e-05
2023-06-01,2.6982486616682303e-05,2.6475520811111333e-05,5.345800742779364e-05
2023-06-02,1.6554385540407574e-05,2.1208544972999675e-05,3.776293051340725e-05
2023-06-05,1.816245917636034e-05,2.941435478846729e-05,4.757681396482763e-05
2023-06-06,2.204192424198826e-05,1.795290986177341e-05,3.999483410376167e-05
2023-06-07,1.879234824969099e-05,1.575685480406606e-05,3.454920305375705e-05
2023-06-08,2.2603425594838235e-05,2.2155969460992685e-05,4.475939505583092e-05
2023-06-09,1.6242680173877742e-05,2.1321896574511988e-05,3.756457674838973e-05
2023-06-12,1.9128450133129285e-05,2.6660643016252873e-05,4.578909314938216e-05
2023-06-13,2.0556472822981706e-05,1.1535861724912954e-05,3.209233454789466e-05
2023-06-14,2.554790791548692e-05,2.4631026685440897e-05,5.017893460092782e-05
2023-06-15,2.2002643093939284e-05,3.3379944299434017e-05,5.53825873933733e-05
2023-06-16,2.881235372377874e-05,1.743570664026951e-05,4.6248060364048255e-05
2023-06-19,1.8161908266977885e-05,1.49739675644437e-05,3.313587583142159e-05
2023-06-20,2.399704428531612e-05,6.109075291495874e-06,3.0106119576811993e-05
2023-06-21,1.600483285599028e-05,1.1106356490268315e-05,2.7111189346258594e-05
2023-06-26,2.252076844603062e-05,1.1209653289039899e-05,3.373042173507052e-05
2023-06-27,2.2247955342442703e-05,1.4827762916260821e-05,3.7075718258703524e-05
2023-06-28,1.8330847736466663e-05,1.0862472992780964e-05,2.9193320729247627e-05
2023-06-29,4.741685383500264e-05,2.2506946708359968e-05,6.992380054336261e-05
2023-06-30,2.989295655091959e-05,1.9657530001841512e-05,4.9550486552761105e-05
2023-07-03,1.4644823839879729e-05,1.3448180001369835e-05,2.8093003841249564e-05
2023-07-04,1.5356358415613327e-05,1.1700932270482415e-05,2.705729068609574e-05
2023-07-05,2.0989087004016017e-05,2.6106444346488523e-06,2.359973143866487e-05
2023-07-06,3.846435266041242e-05,9.9013664333749e-06,4.836571909378732e-05
2023-07-07,4.708718317477615e-05,3.025287058623966e-05,7.734005376101581e-05
2023-07-10,4.981077544234794e-05,4.100331617824519e-05,9.081409162059313e-05
2023-07-11,2.723411593308725e-05,2.3567155487200863e-05,5.080127142028812e-05
2023-07-12,3.173112245137133e-05,2.8826592618036073e-05,6.0557715069407397e-05
2023-07-13,3.813137988563701e-05,2.947484367991722e-05,6.760622356555423e-05
2023-07-14,2.7860120757381387e-05,2.3322234472832258e-05,5.1182355230213645e-05
2023-07-17,2.6812294834391558e-05,3.078023076193783e-05,5.7592525596329385e-05
2023-07-18,7.950801217455428e-05,1.6506496802792204e-05,9.601450897734648e-05
2023-07-19,4.261879717195382e-05,1.4856397447725886e-05,5.747519461967971e-05
2023-07-20,2.8166906485761485e-05,2.3250112227931974e-05,5.141701871369346e-05
2023-07-21,3.8802503718218665e-05,2.6024780116750614e-05,6.482728383496928e-05
2023-07-24,4.2852406559338206e-05,2.5945316781924493e-05,6.87977233412627e-05
2023-07-25,2.504474387191905e-05,1.8663265835192405e-05,4.370800970711145e-05
2023-07-26,3.3249148546063857e-05,9.710194584035296e-06,4.2959343130099156e-05
2023-07-27,4.273674995260798e-05,4.566640235898492e-05,8.84031523115929e-05
2023-07-28,2.9429603862679718e-05,3.33184629230182e-05,6.274806678569792e-05
2023-07-31,7.24943128788375e-05,1.8964240215495766e-05,9.145855309433326e-05
2023-08-01,5.0806801545647734e-05,1.8670136018076545e-05,6.947693756372429e-05
2023-08-02,5.352695163449481e-05,1.5462616284206846e-05,6.898956791870165e-05
2023-08-04,5.058908565659905e-05,3.9091640022293175e-05,8.968072567889222e-05
2023-08-07,4.1845474617365574e-05,5.5982578165340386e-05,9.782805278270597e-05
2023-08-08,5.8931855835557935e-05,3.0779617725337e-05,8.971147356089493e-05
2023-08-09,5.9277025638994334e-05,3.386869884578427e-05,9.314572448477861e-05
2023-08-10,5.975021712561591e-05,3.504777820049873e-05,9.479799532611464e-05
2023-08-11,5.168292737737648e-05,5.152458283336202e-05,0.0001032075102107385
2023-08-14,5.685203931373849e-05,3.256690762207175e-05,8.941894693581024e-05
2023-08-15,3.408836834503464e-05,2.597762195033669e-05,6.006599029537133e-05
2023-08-16,3.449528646712827e-05,2.097914611414105e-05,5.5474432581269326e-05
2023-08-17,4.766586156240241e-05,2.69796807335642e-05,7.464554229596661e-05
2023-08-18,6.269392395086738e-05,2.9526983251845098e-05,9.222090720271248e-05
2023-08-21,3.5851178359435836e-05,3.379671339855758e-05,6.964789175799342e-05
2023-08-22,3.490440827095278e-05,2.3376621165179102e-05,5.828102943613188e-05
2023-08-23,3.015740258336819e-05,2.0362520456760977e-05,5.051992304012916e-05
2023-08-24,3.765604728733068e-05,4.392192931787854e-05,8.157797660520921e-05
2023-08-25,2.7505007028846162e-05,3.235929147753668e-05,5.986429850638284e-05
2023-08-28,2.858919088205462e-05,5.4490566202489226e-05,8.307975708454384e-05
2023-08-29,3.258884004960377e-05,1.413004270210145e-05,4.6718882751705225e-05
2023-08-30,1.617612086543586e-05,1.904321745437595e-05,3.521933831981181e-05
2023-08-31,1.8884311532407707e-05,2.0356542802481707e-05,3.924085433488941e-05
2023-09-01,2.2947178074799846e-05,2.14236865067111e-05,4.437086458151094e-05
2023-09-04,2.928103712200252e-05,2.0991999269209184e-05,5.0273036391211704e-05
2023-09-05,1.5703458656501317e-05,4.763338723619858e-06,2.0466797380121174e-05
2023-09-06,1.6392814725669255e-05,1.1846404421233252e-05,2.8239219146902507e-05
2023-09-07,1.908049463409785e-05,1.783666924630432e-05,3.691716388040217e-05
2023-09-08,1.664108101305633e-05,1.8650686059996173e-05,3.52917670730525e-05
2023-09-11,3.419584183701179e-05,1.5311065839873927e-05,4.950690767688572e-05
2023-09-12,3.063227532748557e-05,1.409014728913939e-05,4.472242261662496e-05
2023-09-13,2.3638751458594463e-05,1.5514735659222986e-05,3.9153487117817446e-05
2023-09-14,1.492124808241563e-05,1.67729199260917e-05,3.169416800850733e-05
2023-09-15,1.810879500881842e-05,1.6185953820614093e-05,3.429474882943251e-05
2023-09-18,1.8423317649729033e-05,1.4447351208082743e-05,3.2870668857811776e-05
2023-09-19,2.758130241639661e-05,1.629289584336982e-05,4.3874198259766426e-05
2023-09-20,1.9393907413636668e-05,1.3147592386729112e-05,3.254149980036578e-05
2023-09-21,2.9116193212908967e-05,2.3883911835567513e-05,5.300010504847648e-05
2023-09-22,3.2062994779882254e-05,2.398647824478796e-05,5.604947302467021e-05
2023-09-25,1.8513558308881366e-05,2.4248345535731025e-05,4.276190384461239e-05
2023-09-26,3.180051975783643e-05,2.627481258943377e-05,5.80753323472702e-05
2023-09-27,2.3526968214276902e-05,2.1748868569837326e-05,4.5275836784114225e-05
2023-09-28,3.203057341751357e-05,2.733870184469691e-05,5.936927526221048e-05
2023-10-02,1.3279828960085626e-05,2.666554039219961e-05,3.994536935228523e-05
2023-10-03,3.0463187723728766e-05,1.9499588762358502e-05,4.996277648608727e-05
2023-10-04,2.5990339189039333e-05,2.3918719043359126e-05,4.990905823239846e-05
2023-10-05,1.8961647844023053e-05,2.9774896767538147e-05,4.87365446115612e-05
2023-10-06,1.8812463617073896e-05,2.5209957937857986e-05,4.402242155493188e-05
2023-10-11,2.2540164986283744e-05,4.896881880918541e-05,7.150898379546916e-05
2023-10-12,1.954629875575041e-05,2.2717892907773747e-05,4.226419166352416e-05
2023-10-13,1.580551459771942e-05,1.7561000580578517e-05,3.3366515178297936e-05
2023-10-16,2.3874239985408653e-05,2.0854624258255417e-05,4.472886424366407e-05
2023-10-17,1.4589321133312034e-05,1.9928759667873694e-05,3.4518080801185726e-05
2023-10-18,3.079044251858675e-05,3.0545969527010866e-05,6.133641204559762e-05
2023-10-19,3.1550191502750094e-05,3.643297370915377e-05,6.798316521190387e-05
2023-10-20,4.235985320809971e-05,4.6198598928101315e-05,8.855845213620103e-05
2023-10-23,1.9907549600308865e-05,3.352176541005804e-05,5.3429315010366905e-05
2023-10-24,6.055541574653385e-05,5.080801851218032e-05,0.00011136343425871418
2023-10-25,2.3638299777351498e-05,3.2032480333503205e-05,5.56707801108547e-05
2023-10-26,3.5076090685470066e-05,4.1805193709619834e-05,7.68812843950899e-05
2023-10-27,2.181664434550243e-05,7.537774469996347e-05,9.71943890454659e-05
2023-10-30,3.3331380832288254e-05,2.5796242523946535e-05,5.9127623356234786e-05
2023-10-31,4.0157491194351905e-05,2.616033823871482e-05,6.631782943306673e-05
2023-11-01,2.2903210625393917e-05,2.654118143836885e-05,4.944439206376277e-05
2023-11-02,1.9714804157170074e-05,3.188224236111422e-05,5.1597046518284295e-05
2023-11-03,1.6971161241469253e-05,2.055927432152319e-05,3.753043556299244e-05
2023-11-06,2.3074591701219847e-05,2.3303059526055438e-05,4.6377651227275285e-05
2023-11-07,1.7601088432992327e-05,1.8083405407268095e-05,3.5684493840260425e-05
2023-11-08,1.353451510361132e-05,2.1075689159493423e-05,3.4610204263104744e-05
2023-11-09,2.2531208208923767e-05,2.257431647582211e-05,4.5105524684745876e-05
2023-11-10,1.5506702045760654e-05,3.861799322066427e-05,5.412469526642492e-05
2023-11-13,2.600982849648005e-05,2.5528800673026073e-05,5.153862916950612e-05
2023-11-14,1.2024299241828047e-05,1.6183386311375288e-05,2.8207685553203333e-05
2023-11-15,2.032859740796776e-05,2.805656728735031e-05,4.838516469531807e-05
2023-11-16,1.5501279073581233e-05,4.5112602240344655e-05,6.061388131392589e-05
2023-11-17,1.264504333712223e-05,2.8563507537013777e-05,4.120855087413601e-05
2023-11-20,2.3887385658932683e-05,1.1383124444845426e-05,3.527051010377811e-05
2023-11-21,1.0340318015245191e-05,9.966053321301326e-06,2.030637133654652e-05
2023-11-22,1.1585198948256612e-05,1.3160638123114306e-05,2.474583707137092e-05
2023-11-23,2.308924719795213e-05,3.6653540158020014e-05,5.974278735597214e-05
2023-11-24,1.1007535621969351e-05,9.490815232842298e-06,2.0498350854811647e-05
2023-11-27,2.7864116220326053e-05,5.7351039472105855e-06,3.359922016753664e-05
2023-11-28,2.292495276971198e-05,8.194023231376719e-06,3.11189760010887e-05
2023-11-29,1.912787133008118e-05,1.4290989757539965e-05,3.3418861087621147e-05
2023-11-30,2.6262680933515174e-05,1.5181807867397149e-05,4.144448880091232e-05
2023-12-01,1.919744782769301e-05,2.5899076502249062e-05,4.509652432994207e-05
2023-12-04,1.609522176982837e-05,2.0954991831903374e-05,3.705021360173174e-05
2023-12-05,2.8751319694326136e-05,1.450535090153925e-05,4.3256670595865384e-05
2023-12-06,1.70854086979214e-05,2.525469930328158e-05,4.234010800120298e-05
2023-12-07,2.6122546564654885e-05,1.4926664638788053e-05,4.104921120344294e-05
2023-12-08,1.721481819377529e-05,1.2274796238485503e-05,2.9489614432260792e-05
2023-12-11,2.07282755303344e-05,2.3904961943928636e-05,4.463323747426304e-05
2023-12-12,9.165043458817878e-06,7.457592557721827e-06,1.6622636016539705e-05
2023-12-13,9.18533553581319e-06,1.6345633885207128e-05,2.553096942102032e-05
2023-12-14,1.8339522062773188e-05,2.6299317371133375e-05,4.463883943390656e-05
2023-12-15,9.13700441299894e-06,1.7142886431632692e-05,2.6279890844631634e-05
2023-12-18,1.0896742844198702e-05,1.4967025632820281e-05,2.5863768477018985e-05
2023-12-19,1.4660459419166484e-05,7.855642981817115e-06,2.25161024009836e-05
2023-12-20,9.130025627360996e-06,7.183706962928432e-06,1.6313732590289428e-05
2023-12-21,9.046898126951971e-06,1.9030871373058675e-05,2.8077769500010646e-05
2023-12-22,1.0948112823253606e-05,2.5427049929416984e-05,3.637516275267059e-05
2023-12-25,5.598916363077256e-06,1.0398456274961411e-05,1.5997372638038667e-05
2023-12-26,6.3784052070056e-06,2.5587791401181176e-06,8.937184347123718e-06
2023-12-27,9.144916244427904e-06,4.131688319146506e-06,1.327660456357441e-05
2023-12-28,8.659964484837099e-06,1.3936066752695297e-05,2.2596031237532396e-05
2023-12-29,1.0426694639915744e-05,5.421545225353046e-06,1.584823986526879e-05
2024-01-02,4.32561745078026e-05,9.619473581471358e-06,5.2875648089273956e-05
2024-01-03,1.6112397552913604e-05,1.7748078044618033e-05,3.386047559753164e-05
2024-01-04,1.1756179479022551e-05,2.9735156682877118e-05,4.149133616189967e-05
2024-01-05,2.5275348988975506e-05,1.4932370598956068e-05,4.0207719587931576e-05
2024-01-08,1.8018223481769836e-05,3.46327859578572e-05,5.265100943962703e-05
2024-01-09,2.480186012583943e-05,1.6686484967445335e-05,4.1488345093284765e-05
2024-01-10,2.3309017112049225e-05,3.4413198722676644e-05,5.7722215834725866e-05
2024-01-11,2.1373565845743742e-05,2.196531737484406e-05,4.33388832205878e-05
2024-01-12,1.4451597943305519e-05,3.529602072117004e-05,4.974761866447556e-05
2024-01-15,4.48340882490085e-05,3.3125392275777994e-05,7.79594805247865e-05
2024-01-16,2.6977754171076625e-05,4.873818595122848e-06,3.185157276619948e-05
2024-01-17,3.270720636206292e-05,2.367420406649454e-05,5.638141042855746e-05
2024-01-18,2.0915823314153326e-05,1.5179078319953013e-05,3.6094901634106335e-05
2024-01-19,2.7607665823379126e-05,1.915201906320945e-05,4.6759684886588575e-05
2024-01-22,1.585209980439337e-05,2.7476835765889512e-05,4.332893557028288e-05
2024-01-23,1.3703383540753362e-05,2.0918105393014308e-05,3.462148893376767e-05
2024-01-24,9.597609970522488e-06,1.1029066430809017e-05,2.0626676401331506e-05
2024-01-25,1.9070914445090327e-05,2.5567776641945648e-05,4.4638691087035975e-05
2024-01-26,1.3523473097180149e-05,2.014332436353465e-05,3.36667974607148e-05
2024-01-29,1.258486372954057e-05,1.6201113043258354e-05,2.8785976772798925e-05
2024-01-30,1.1771852709781365e-05,1.0720973643484785e-05,2.249282635326615e-05
2024-01-31,1.3132303147129196e-05,1.0225825002555554e-05,2.3358128149684748e-05
2024-02-01,1.6866520239634823e-05,4.265642042342723e-05,5.9522940663062055e-05
2024-02-02,7.557688918338042e-06,1.918132335589776e-05,2.6739012274235803e-05
2024-02-05,1.763327468777146e-05,1.77660237137676e-05,3.539929840153906e-05
2024-02-15,4.46540915582206e-05,1.0282545733688177e-05,5.493663729190878e-05
