asset,date,actual_r2,return,open_to_next_open_return,garch,garch_x_vix,gjr,gjr_x_vix,har_r2,har_r2_x_vix
n225,2021-08-20,9.740172810525215e-05,-0.009869231383712318,-0.001664911574473349,9.83685614536342e-05,0.0001804451161420489,0.00013152808420437178,0.00013933495442726245,0.0004444046677244182,0.0006169311802109148
n225,2021-08-23,0.0003114889779640236,0.01764905034170461,0.01692086838149076,0.00010119460772547574,0.00015953532914653038,0.00014128618224798286,0.00014875132875363545,0.00046122781530550066,0.0005203081676407552
n225,2021-08-24,7.42016199608049e-05,0.008614036217755583,0.004155044046475709,0.00013212024479589376,0.00017608165159603448,0.00012488639699691437,0.00012958645879297342,0.0005015671519287252,0.0004934997288550202
n225,2021-08-25,6.92875309537571e-08,-0.00026322524756139387,0.000918318922117578,0.00012597867757513858,0.00014413302480576918,0.00011123200155348077,0.00011439397786795177,0.0004924313869677381,0.0004930683199560641
n225,2021-08-26,3.97634004581853e-07,0.0006305822742369571,-0.0076417012974884235,0.00011100484196328866,0.00011737964668765395,9.988085224856207e-05,0.00010205321193499339,0.000405244213542704,0.0004301726746924263
n225,2021-08-27,1.3341959586739494e-05,-0.003652664724107524,0.010382396606049005,9.867874284333066e-05,0.00012297031629375234,9.041248525827615e-05,9.361683636974091e-05,0.00039251120448131145,0.0004854806718951254
n225,2021-08-30,2.8573255192038134e-05,0.005345395700230071,-0.006345364530984332,9.022479501946273e-05,0.00010902615574676437,8.588847224912375e-05,8.878032261356261e-05,0.00041002746444521003,0.0004131715122025095
n225,2021-08-31,0.00011548878264153947,0.010746570738684014,0.017632934711293347,8.527506923818013e-05,0.00010504121463450961,7.876248577461376e-05,8.129121839553908e-05,0.00030558893725932,0.00033306583122577106
n225,2021-09-01,0.00016350133754034952,0.01278676415440394,0.01218713932147586,9.279351687001847e-05,0.00011967116466880398,7.282941800830386e-05,7.551732509846959e-05,0.00034398682789582704,0.000366631662669293
n225,2021-09-02,1.0533826748463307e-05,0.0032455857327242654,0.0036469339541891355,0.00010541654248624489,0.00013027420816419342,6.788956957531257e-05,7.069619186542536e-05,0.0003865082502627054,0.00038821657966716766
n225,2021-09-03,0.000411038493588261,0.0202740842848268,0.03055703041559399,9.54158980749159e-05,0.0001113744623932924,6.377667157682844e-05,6.704903833019618e-05,0.00032734033910332015,0.0003639427718402051
n225,2021-09-06,0.00032731985728300225,0.0180919832324431,0.012972318081382328,0.00014064111532773675,0.00016944545665907373,6.0352289194373175e-05,6.414910669424189e-05,0.0004825420818254212,0.00046018961424756206
n225,2021-09-07,7.400310782272036e-05,0.008602505903672508,-0.0021539724638962587,0.00016682136249849183,0.00017706414368942792,5.7501162153150164e-05,6.184330755198556e-05,0.0005628437614267008,0.0005060005191055995
n225,2021-09-08,7.781747542515464e-05,0.008821421394829443,0.004683509730730506,0.00015461890752513078,0.00015127564402738302,5.512732521051158e-05,6.115091392249809e-05,0.0005434880701275185,0.0005636085190942881
n225,2021-09-09,3.305387780252776e-05,-0.005749250194810429,0.0043471866305724305,0.00014504781058560405,0.00014111843573710279,5.315087809021122e-05,6.047633389388516e-05,0.0005418869250014058,0.000553979789080226
n225,2021-09-10,0.00015313394683971203,0.012374730172400206,0.009391009800336247,0.0001311629759720794,0.0001366186032837291,5.9827781847847425e-05,6.924776288140262e-05,0.0005365507061404214,0.0005846927390254325
n225,2021-09-13,4.642019980184817e-06,0.002154534747964121,0.0070048025545716985,0.0001357291665280337,0.00017236216071908473,5.706445943949836e-05,6.913518724743908e-05,0.0005320333569681405,0.0006604183847685235
n225,2021-09-14,5.312419723394461e-05,0.007288634799051508,-0.003943126308399214,0.00011967044386219586,0.00014797422588425926,5.476372828212901e-05,6.782957847547968e-05,0.0004219273871580598,0.0005166847851828377
n225,2021-09-15,2.6808067994388418e-05,-0.005177650818120938,0.004660572374501237,0.00011287898615781491,0.00014766813515235488,5.284814874551873e-05,6.685817054477926e-05,0.0004472610760246797,0.0005347571410208506
n225,2021-09-16,3.8351604352552885e-05,-0.006192867215801812,-0.0071427254109017735,0.0001037540548250404,0.00013319253021887835,5.8003126536730055e-05,7.223702233292242e-05,0.000401352257756023,0.0004599743755680559
n225,2021-09-17,3.3763545405601794e-05,0.005810640705258052,-0.01205392321328258,9.775753204633966e-05,0.0001337204842774442,6.52016349456246e-05,7.991756071819925e-05,0.00040910247616376467,0.000481641093588954
n225,2021-09-21,0.00047909594173843086,-0.021888260363455814,-0.00921079339634423,9.219105074196693e-05,0.00019847582020761422,6.153870798169738e-05,8.185874709680777e-05,0.00036043594170522334,0.0006622421836486251
n225,2021-09-22,4.536719896015689e-05,-0.006735517720276363,0.013342830813913853,0.00014706602443199154,0.0002801955674672973,0.00017911835998395936,0.00020847915867913894,0.000563150580104873,0.00082326944485337
n225,2021-09-24,0.0004142158080534484,0.020352292452042064,0.004519033333799882,0.00013447465642155,0.00018805503826555982,0.0001678081173794898,0.0001900543674333554,0.000523916149885828,0.00056328707514797
n225,2021-09-27,8.369993963494412e-08,-0.0002893094185036915,-0.004473223360437317,0.00017333204728425081,0.00020754522657227077,0.00014696845384501217,0.0001628271401302713,0.0006279414330817651,0.000593022052533368
n225,2021-09-28,3.4479476487831837e-06,-0.0018568650055357239,-0.017598508225836196,0.000150125586866953,0.00015520542521735837,0.0001296385079724493,0.00014190417361361208,0.000495852125908275,0.0005612223633171197
n225,2021-09-29,0.000458826119476834,-0.021420226877342685,-0.001443015814669768,0.00013140392139084306,0.00017616566754912396,0.00011605673316971144,0.00012975594864083988,0.0005408759754568013,0.0007707544357294701
n225,2021-09-30,9.64865073173759e-06,-0.0031062277333990806,-0.011298249438139174,0.00017675293959145595,0.00025106692259248894,0.00021940620271253356,0.00023960465546342462,0.000662223240970094,0.0008255455912750808
n225,2021-10-01,0.0005482085896699922,-0.02341385465210699,-0.006520881089571828,0.00015422898525661944,0.00021109802943256826,0.00019235820273277583,0.00020897783890044166,0.0005956478476578732,0.0008053965881882322
n225,2021-10-04,0.00013000164062529742,-0.011401826196943077,-0.03422613854064982,0.00020754571556903283,0.0002649633320202343,0.00030543970637569385,0.000324954584766232,0.0007372806640640757,0.0008063768880108195
n225,2021-10-05,0.0004900554548047324,-0.02213719618209886,-0.0005875308109011268,0.00019573998813868335,0.00023395635822936258,0.00029429248540093335,0.0003084275683988345,0.0007315152058973292,0.0008980902394093985
n225,2021-10-06,0.00011227767237806767,-0.010596115909995873,-0.013124799611408111,0.00023407186847565207,0.0002656511686325819,0.00037566766781158874,0.00038885253655453634,0.0008542152087227566,0.0008977477826389661
n225,2021-10-07,2.927084765631536e-05,0.00541025393639849,0.013207504678616866,0.00021528634675533435,0.000213279117643402,0.00034830136707360586,0.00035291455446345135,0.0007921276742058962,0.0008404069109280336
n225,2021-10-08,0.00017703173180294498,0.013305327196388106,-0.001919236547280545,0.0001886821115314594,0.00016829286275130752,0.00029724640983430124,0.0002935950374143808,0.0007297815972764268,0.0007342272607830657
n225,2021-10-11,0.0002524945748781784,0.01589007787514518,0.017203443383357664,0.0001864374821038066,0.0001696592470961014,0.00025473825714689705,0.0002458656796448227,0.0006946612945900748,0.0006713268661324279
n225,2021-10-12,8.90017118643593e-05,-0.009434071860249915,-0.013122139556200452,0.00019466113267435864,0.00019239149961217762,0.00021934613966012356,0.00020882533679124295,0.000738685164457557,0.0007553331600010211
n225,2021-10-13,1.0271071291005092e-05,-0.003204851211991766,0.006372366130275697,0.00017962050096334336,0.00017291568315666505,0.0002122881411828203,0.00020273490511412006,0.0006500034549819185,0.0006876401949967215
n225,2021-10-14,0.00020988829827517868,0.014487522157883959,0.01849851479244058,0.00015668101322769112,0.00014327564665400793,0.000186588449688258,0.00017623707847063972,0.0005917783313131606,0.0006005938063705877
n225,2021-10-15,0.0003229250814156601,0.017970116343965614,0.010649174300398911,0.0001643891833968836,0.00015159742443202528,0.00016260488322364112,0.00015125270469351607,0.0006838371594406607,0.0005762094695025854
n225,2021-10-18,2.208811950637613e-06,-0.0014862072367733958,0.000806321896644091,0.00018585282688373422,0.00016908162270640647,0.0001426362619497488,0.00013103259988053219,0.0007501533450321395,0.0005837395372229108
n225,2021-10-19,4.259716955710739e-05,0.006526650715114712,0.009227164362977991,0.0001607528616479076,0.00012350561538733952,0.00012656661466821104,0.0001155439774424339,0.0006118267467135668,0.000518602878778431
n225,2021-10-20,1.8748923737351918e-06,0.0013692670936436002,-0.00793607116921713,0.00014541147763196137,0.00010932805665715612,0.00011263094404959881,0.00010227329410644001,0.0006494154535198317,0.0005083599373986746
n225,2021-10-21,0.0003562010927965191,-0.018873290460238223,-0.019696636847294613,0.0001272994965475988,9.617390408551437e-05,0.00010102816056903021,9.159644995861973e-05,0.0005958443057135024,0.0004773856750954631
n225,2021-10-22,1.1207273842105499e-05,0.003347726667771056,-0.0017984983399975674,0.00015965683976630832,0.0001457837892419635,0.00018105398425255183,0.00017677987306989886,0.0007430932961347093,0.0005196037225869871
n225,2021-10-25,5.073290272493276e-05,-0.007122703329841329,0.014038513638092942,0.00014031397622533978,0.00011060782007720216,0.00015799690949287393,0.00015080284811379839,0.0005680702077261806,0.000457476124248519
n225,2021-10-26,0.00030707708826843575,0.017523615159790396,0.0044386796351021385,0.00012961334229364665,0.00010295725284881426,0.00015157348856003833,0.00014341811488219656,0.0006048108988476401,0.0004672547985885057
n225,2021-10-27,7.127549419924898e-08,-0.0002669747070402906,-0.006346376949637356,0.00015500788111818227,0.00014658958753276002,0.00013345156698433137,0.00012460596098939997,0.0006879596575479429,0.0005396286424988154
n225,2021-10-28,9.225585839260665e-05,-0.009604991327044843,-0.0018166364773353205,0.00013498625598400464,0.00011962114926752305,0.00011838127387491492,0.00011029598967664698,0.0005575758837088942,0.000522087566453434
n225,2021-10-29,6.329727866393035e-06,0.002515895042801475,0.017749286532871666,0.00013075741782875525,0.0001215707297303418,0.0001290445455274535,0.0001229447436249408,0.0006120443326035789,0.0005212720091167667
n225,2021-11-01,0.0006643525796060576,0.02577503791667546,0.004490884784410065,0.00011578865194697871,0.00010648834873100212,0.00011469405934748847,0.00010849945885731305,0.0005347003946271301,0.00047476862290609187
