market,ticker,converged,theta0,alpha,gamma,beta,persistence,theta_eav_noVIX,theta_eav_noVIX_se,theta_eav_noVIX_t,loglik_noVIX,theta_vix_full,theta_eav,theta_eav_full_se,theta_eav_full_t,loglik_full,LR_stat,LR_p,n_obs,n_events,sigma2_sample,analyst_count,market_cap,median_daily_turnover
JP,7974.T,True,0.00048300253865489104,0.10856826503826979,0.012443034250533298,0.776690550825535,0.8914803329890714,0.0011376927606559749,0.00028419957385925813,4.003147313723226,7242.073681103472,1.7018467423581926e-07,0.0003216054485655,8.494537165727502e-05,3.7860267403747496,7228.862530199432,-26.4223018080811,1.0,2951,48,0.0005000714672912331,26.0,9565021143040.0,35699506131.44531
JP,6594.T,True,0.0004978213107257089,0.036345143401265746,0.12921034044786614,0.8509806189710912,0.95193093259629,0.0019861857634309184,0.0004972849379595199,3.994059766983327,7422.059156398579,9.95148904602241e-07,0.0024231550363969,0.0006943596661681,3.489769285951136,7468.193086402682,92.26786000820539,0.0,2952,48,0.00044727473746752086,8.0,2566587940864.0,12757128851.953125
JP,8035.T,True,0.0005668175560252753,0.00831989072028944,0.0696068827813929,0.9204110007055684,0.9635343328165542,0.0035026018574565733,0.0008223202917874642,4.259413141615447,6961.565957414433,7.749272532968108e-07,0.002846956975366,0.0006711621621138,4.2418317600019355,6994.56101688363,65.99011893839452,4.440892098500626e-16,2952,48,0.0005923559625856054,22.0,19396458184704.0,25717377323.14453
JP,4063.T,True,0.0003251229958609408,0.013527441736118292,0.12050710193816035,0.8602325295856029,0.9340135222908014,0.0015295199555589393,0.0003723251269594262,4.108022383688376,7784.905323066103,4.352478012210405e-07,0.0012420634227834,0.0002869224789236,4.328916393873861,7817.077704861686,64.34476359116525,9.992007221626409e-16,2952,48,0.0003581989702600623,17.0,12366761689088.0,13179051721.801758
JP,6501.T,True,0.000518395180150852,0.004187803246270568,0.14075102328305264,0.9016014015905196,0.9761647164783165,0.0019411099528927006,0.0004915144147739144,3.949243185035718,7525.595468044719,6.706166069519774e-07,0.0012198324664795,0.0002843582262561,4.289773791811865,7546.979002453524,42.76706881760947,6.166145372077381e-11,2952,48,0.0004454801912115949,14.0,21932229525504.0,14029099092.10205
JP,9433.T,True,0.00027196634443203113,0.06320262251693469,0.15136313334492155,0.8176415849579705,0.956525774147366,0.0008775830160893014,0.00021561746257241874,4.0700924944543875,8509.201157390711,3.2043886028237444e-07,0.0007401781182952,0.0001871477488809,3.9550468692309817,8534.195387612039,49.988460442655196,1.546540673302843e-12,2952,48,0.00022533798026583076,13.0,9974545645568.0,13856972831.323242
JP,8316.T,True,0.0003294229141423055,0.06460716801835222,0.07678246386131929,0.8705284333946824,0.9735268333436943,0.0004841204545827056,0.00015954783644054878,3.034327919345369,8130.876470227145,7.268091898108425e-07,0.00015939464545,6.523376595246946e-05,2.4434377369251927,8154.085080720565,46.41722098684113,9.557132862880735e-12,2952,48,0.0003001753381441469,13.0,21293005012992.0,22131407858.935547
JP,8411.T,True,0.0005265091998367343,0.09073776758119419,0.07360909133848577,0.8629749872008097,0.9905173004512468,0.0008519684941715084,0.0002733326488485272,3.1169657110506543,8407.187498857182,8.393022318793902e-07,0.0005301891553945,0.0001607598599763,3.298019514775315,8463.37139295826,112.36778820215477,0.0,2952,48,0.0002787115884190952,12.0,16476269445120.0,16205351134.21875
JP,6902.T,True,0.0003324022606780335,0.01205848161627999,0.16168334117199928,0.8419591148545085,0.9348592670567881,0.0009534894171581475,0.00024174892247507874,3.9441309909310567,7824.005968545005,5.765026527201311e-07,0.0008943697220214,0.0002638539386924,3.389639459064108,7849.772691381469,51.53344567292697,7.038813976123492e-13,2952,48,0.00034995241764210623,16.0,5155626418176.0,8260518134.765625
JP,6367.T,True,0.00034644173138581656,0.0031505586441560717,0.09330210165223829,0.9139411273404353,0.9637427368107105,0.0013878459119454553,0.00034518713311254047,4.02056096190868,7728.378796219998,4.4094987440861865e-07,0.0007836655304372,0.0001745654663373,4.489235739920005,7752.363609046192,47.96962565238937,4.328759573013485e-12,2952,46,0.0003507961838554498,16.0,5925391302656.0,11946896359.375
JP,8001.T,True,0.00027345001011985266,0.023938784580392655,0.1588727718700223,0.8479602167370349,0.9513353872524387,0.00037315882436714227,0.00012798592186815506,2.9156239914539395,8309.040357797889,4.457762315005446e-07,0.0001784203575996,5.971178514302188e-05,2.9880258507138167,8334.927884106793,51.775052617809706,6.223910276048628e-13,2952,46,0.000254842599087016,13.0,14019017572352.0,8505487564.331055
JP,8058.T,True,0.0002757451599737736,0.02469300959437785,0.12591590104024808,0.8649255815326407,0.9525765416471426,0.0010767469511106672,0.0002753862982328062,3.9099510688088275,8186.302039830331,4.63461718046909e-07,0.0009739855312723,0.0002488760043391,3.913537320958405,8221.921517236058,71.23895481145519,0.0,2952,46,0.0002761026005826795,14.0,19373743931392.0,10999268882.1167
JP,4502.T,True,0.00020058641046441015,0.035555596372779635,0.15051091553795515,0.838833814095865,0.9496448682376222,0.0006013837558908948,0.0001504889667156705,3.9961983194896398,8663.290430690091,3.682685662982647e-07,0.0004076475251044,9.651294888544618e-05,4.223759918353763,8716.281827344555,105.9827933089291,0.0,2952,48,0.00020611291988981492,15.0,8902605275136.0,12352782963.720703
JP,6273.T,True,0.00043982827406740735,0.0001,0.07179498659644484,0.9374683409996142,0.9734658342978366,0.0003384180490375963,0.00015655024819268226,2.1617215746670095,7345.4743897750395,5.155246743356387e-07,0.0003672413800091,0.0001581979530569,2.321404120046058,7364.630963317712,38.3131470853441,6.025532295339531e-10,2952,47,0.0004344909776110879,15.0,4532121632768.0,9678964542.1875
JP,7741.T,True,0.0003727415311600752,0.0044483641706324255,0.11938694597003394,0.8758058410380436,0.939947678193693,0.0010130856430208828,0.0002803350581325393,3.6138385607907346,7614.197572995245,5.527402432669905e-07,0.0009109450396443,0.0002379554103254,3.8282173891255815,7659.724085597893,91.05302520529585,0.0,2952,48,0.0003749418857031055,15.0,9824046678016.0,9352095026.953125
JP,6981.T,True,0.000416352078714259,0.01806434354468607,0.09056017102226632,0.8964059656462381,0.9597503947020574,0.00190244263698762,0.00046960605779922517,4.051145860220117,7453.382767394129,3.704674596178306e-07,0.0018394125516994,0.0004507923663802,4.080398624469794,7467.110680699588,27.45582661091794,1.6072390995880426e-07,2952,48,0.00045877763185617237,17.0,7590635372544.0,14016591753.222656
JP,8801.T,True,0.0003643589027201913,0.0614031694363711,0.11081493540581121,0.8224788622766765,0.9392894994159533,0.00045322414075873725,0.0001616102464929385,2.8044270124824093,7750.696913988127,5.378447673648635e-07,0.0005117363582738,0.0001778559685473,2.8772515336629128,7774.442604312357,47.49138064846011,5.5245807928372415e-12,2952,48,0.0003634327191757833,11.0,4708864884736.0,8315955017.39502
JP,6178.T,True,0.0003016938030593157,0.10223514919468267,0.11700316953321675,0.8040332815765363,0.9647700155378274,0.0008899916982488867,0.000268115443141496,3.3194346726950745,7279.48634967165,4.365509440525571e-07,0.000655436350254,0.0001897219930214,3.4547199289645367,7300.473054571371,41.97340979944238,9.252310029239652e-11,2503,40,0.00023468763020074247,8.0,5232046112768.0,6123608152.050781
JP,7267.T,True,0.0003588863588796975,0.017987098038687033,0.10099566591172236,0.906213950232906,0.9746988812274542,0.0013009177905574747,0.0003318731522717209,3.919924771414921,7791.8310210724985,8.830778141445275e-07,0.001173114141492,0.0003072001122095,3.81872953448643,7841.075666276355,98.48929040771327,0.0,2952,48,0.0003489188381088403,18.0,4881259692032.0,12236851059.667969
JP,8031.T,True,0.00035291689110261655,0.037711877860359774,0.12542735184380452,0.871467053222269,0.9718926070045311,0.00045626879130855873,0.00012276576504547467,3.716580034666411,8099.271396360579,7.162758081470757e-07,0.0003532937645631,9.83839278676876e-05,3.590970316191568,8164.010236345567,129.47767996997572,0.0,2952,46,0.0002952191179353503,13.0,17700365533184.0,9633450714.96582
JP,4503.T,True,0.00025557111496704235,0.029570537359701186,0.1047992866387771,0.846058605480768,0.9280287861598577,0.0007740414352587667,0.000195880049901205,3.9516093428052828,8130.391360517676,4.246996664259771e-07,0.0004920880189757,0.00011257198638,4.37131860953683,8158.533605094649,56.2844891539462,6.272760089132134e-14,2952,48,0.0002650289260005087,14.0,4586906583040.0,8158299767.578125
JP,8002.T,True,0.0003647000195898365,0.0445032990296961,0.12103286970152473,0.8615957307615402,0.9666154646419987,0.001255793586241467,0.0003063241220042219,4.09955826535972,7914.781629672472,7.928446691692605e-07,0.0010714628525198,0.0002827204790435,3.789831059089196,8000.65080410445,171.73834886395525,0.0,2952,46,0.000344023786492163,13.0,9718970974208.0,4771364193.75
JP,6701.T,True,0.0005206300211223658,0.0032685953836717923,0.17432246257189882,0.869496579541613,0.9599264062112342,0.0023206004877012352,0.0005671075906228461,4.09199334671672,7607.348085399576,7.787175505311544e-07,0.0024134872341916,0.0005566971089024,4.335368723128224,7643.568684443162,72.44119808717187,0.0,2952,48,0.0004059705490351251,12.0,5166044020736.0,5263630329.437256
EU,SAP.DE,True,0.0002855983935917404,0.0001,0.16788604156335205,0.8747781563532214,0.9588211771348975,0.0007351796469974916,0.00020596464285022463,3.5694458855838995,8563.101324346191,5.626046574307149e-07,0.0004448478894603,0.0001198329305545,3.712234086255531,8617.061526150643,107.92040360890314,0.0,3046,48,0.00024168328873946395,27.0,166377160704.0,192074529.6210251
EU,SIE.DE,True,0.0002552725249486655,0.01859655235863191,0.06433661650553053,0.913685050187418,0.9644499107988151,0.0007478063562529261,0.000201893634823083,3.7039620239054094,8355.669458714026,5.600321609176343e-07,0.0005219048639119,0.0001617671385067,3.226272460089246,8419.143258632457,126.94759983686163,0.0,3046,48,0.00028157851456999143,23.0,174439399424.0,164721564.62395477
EU,ALV.DE,True,0.0002028166724086071,0.021071747936856993,0.17043622422977966,0.8510784980147057,0.9573683580664525,0.0005531067503122602,0.0001440588703385156,3.8394494487742867,9097.398296631196,3.913763554678071e-07,0.0002418924740081,6.821180543343298e-05,3.546196621993504,9159.13885706456,123.481120866727,0.0,3046,48,0.0001995738112017568,18.0,144073768960.0,148356522.28107452
EU,MRK.DE,True,0.00025246640901895094,0.01027036164932356,0.0335302310730406,0.9507124898788915,0.9777479670647353,0.00023896215535186704,9.922892049336222e-05,2.4081906178537142,8365.719854561181,3.387102590516887e-07,0.0002120334259952,8.844139829410365e-05,2.3974454281027535,8405.965540224808,80.49137132725446,0.0,3046,48,0.00025394959185650673,15.0,49129902080.0,40241820.59623718
EU,BMW.DE,True,0.0002804240161447531,0.001680377087064234,0.052078274174652585,0.962903983073317,0.9906234972477076,0.0002926093307768912,0.00011523214995994076,2.5393028844694276,8259.241256331856,4.870753553538521e-07,0.0003523011038893,0.000168083946139,2.095983060737753,8263.705683380282,8.928854096851865,0.00280700400442524,3046,48,0.0003074218784057917,23.0,50925916160.0,80940439.1092186
EU,BAS.DE,True,0.00025288155787517617,0.005113034221332371,0.06507709777966456,0.9513713275004159,0.9890229106115805,0.0002488024105549168,9.960460053722168e-05,2.4979007918609213,8392.850808263936,5.682477078541209e-07,1.3708119226029778e-05,3.800014775497789e-05,0.3607385769765608,8415.52012227,45.33862801212672,1.6574741579233887e-11,3046,48,0.00027885600048433313,21.0,48328376320.0,112886065.82661438
EU,MBG.DE,True,0.0003268044879014624,0.007828306545316287,0.0595345810064796,0.9574728242333337,0.9950684212818898,0.00011262991244328841,8.334139689344824e-05,1.3514281814508757,8223.558925286012,6.650273795805591e-07,-3.182302530801847e-05,3.5177893603029184e-05,-0.9046313479462617,8264.20829837708,81.2987461821358,0.0,3046,48,0.0003577015441346283,24.0,47958372352.0,131338631.1262207
EU,DTE.DE,True,0.000169088459938095,0.03413911412833972,0.06475642381295939,0.9096149390264315,0.976132265061251,0.00020024408295173004,7.112271374296629e-05,2.8154730382673745,9178.626438628638,2.413137586854847e-07,0.0002828068867045,0.0001105055934998,2.5592087943045203,9201.20397972994,45.15508220260381,1.8203216711754067e-11,3046,48,0.00017040710997372983,18.0,140834848768.0,113909119.09803772
EU,ADS.DE,True,0.00038489635983017653,0.0001,0.08701990783157686,0.8983893073399488,0.9419992612557373,0.0005672426231857189,0.00018879557342382962,3.004533490371136,7785.478715149992,6.504724761929289e-07,0.0047778474273847,,,7800.805982143373,30.654533986760725,3.083053201624608e-08,3046,48,0.00038453233642208196,28.0,24119453696.0,98493006.89506531
EU,VOW3.DE,True,0.00044108281079804353,0.03871613091572603,0.07030450598085249,0.9056185599539789,0.9794869438601311,-8.31975916293179e-06,8.737453348887156e-05,-0.0952194973835418,7836.037397028783,8.127268336087556e-07,4.607810762246331e-05,0.0001120237376593,0.4113244976932533,7860.58870281747,49.10261157737477,2.4291679778798425e-12,3046,48,0.0004352474851010709,22.0,44023750656.0,99832943.2731247
EU,TTE.PA,True,0.0002521868697426399,0.023935263959205824,0.08196932152057747,0.9220032602166729,0.9869231849361675,2.942381495419571e-05,5.626046226319875e-05,0.5229927691767741,8647.764053261893,6.777182257415678e-07,0.0002631636700784,,,8700.967170137417,106.4062337510477,0.0,3070,48,0.0002833029374222016,21.0,169971646464.0,174571319.8526001
EU,AIR.PA,True,0.0004043728237206797,0.013743528636968068,0.09484152184878496,0.9166513619093423,0.9778156514707028,0.00026579719501032675,0.0001351150224095605,1.9671920284677347,7987.3615749636565,7.41338846200694e-07,6.477785590800402e-05,5.5032027779490945e-05,1.1770937492538682,8008.920665168906,43.11818041049992,5.1531223732581566e-11,3070,48,0.0004551628839694953,22.0,134541516800.0,127003016.74156189
EU,SAN.PA,True,0.00021848207233861553,0.007350849355457373,0.13289128944862985,0.8615995080129306,0.9353960020927029,0.0002961571623107873,0.00010280999127623724,2.8806262760498735,8821.678052475047,4.483028206093085e-07,0.0003177249532264,0.0001054831460115,3.012092123148711,8879.885134915561,116.41416488102914,0.0,3070,48,0.00019948172742157116,23.0,95535751168.0,137330187.33794403
EU,BNP.PA,True,0.0003627530216765115,0.049092420617620904,0.08667189100594955,0.8717030553475005,0.9641314214680962,7.766358972252169e-05,8.801550467503926e-05,0.8823853252817476,8108.564342839324,8.037659045156832e-07,6.974526109817467e-05,7.321437341821632e-05,0.9526170592183406,8143.366398154023,69.60411062939784,1.1102230246251565e-16,3070,48,0.00037659087465241104,19.0,98890686464.0,128862638.55361938
EU,SHEL.L,True,0.00025164679596236813,0.03473955182260388,0.07025030940181204,0.914786534681998,0.984651241205508,0.00011370445626326292,7.260672778792612e-05,1.5660319605006494,8455.68073802013,6.823443030881497e-07,4.1733475775069646e-05,4.654084516818361e-05,0.8967064440763445,8504.27173533497,97.18199462968187,0.0,3030,48,0.0003140269238215315,16.0,194350202880.0,15895208481.773926
EU,AZN.L,True,0.00024254460213789315,0.04307666779929285,0.03348292051550845,0.8009536998949618,0.8607718279520089,2.4180649590877073e-05,5.326968059041497e-05,0.4539289389925119,8376.136632579768,1.2509646187290337e-07,-5.253430682553011e-05,3.7171064492040465e-05,-1.4133118742612123,8375.859692123639,-0.5538809122590465,1.0,3030,48,0.0002393037150791382,21.0,232438890496.0,14766055124.643555
EU,HSBA.L,True,0.00020856581475301673,0.023894410169076855,0.023601313316302802,0.9525195267472139,0.9882145935744421,0.00044163293584852174,0.0001273193980527618,3.4687010982058433,8614.019283550782,5.145851933868066e-07,0.0041018343853654,,,8669.748528659919,111.45849021827235,0.0,3030,48,0.00023183114813425906,17.0,228482514944.0,14955960627.535583
EU,BP.L,True,0.0002948040330001694,0.01881946598352297,0.06147182245273692,0.9381920727161651,0.9877474499260566,3.811424660721893e-05,6.786773614048465e-05,0.5615959625988307,8139.904354693209,8.885736938711293e-07,8.542588984388803e-06,4.675422844326958e-05,0.1827126501457332,8218.42810911212,157.04750883782071,0.0,3029,47,0.00035288259691933167,19.0,89479233536.0,15638234809.02475
EU,GSK.L,True,0.0001707735886979043,0.05539584611365643,0.09750806206156008,0.696164717127609,0.8003145942720454,5.2300812200937796e-05,4.486969386956803e-05,1.1656155344623327,8917.854126777827,2.275946903559703e-07,0.0008853143007517,,,8952.131623049614,68.55499254357346,1.1102230246251565e-16,3030,48,0.000173375195686347,,,
