date_utc,ticker,count
2024-04-25,MBG.DE,1
2024-04-25,ASML.AS,0
2024-04-25,MC.PA,0
2024-04-25,000660.KS,1
2024-04-25,005930.KS,0
2024-04-25,005380.KS,2
2024-04-25,ENB.TO,0
2024-04-25,CP.TO,0
2024-04-25,CNQ.TO,0
2024-04-25,0700.HK,0
2024-04-25,0388.HK,0
2024-04-25,0939.HK,0
2024-04-25,ABEV3.SA,0
2024-04-25,RENT3.SA,0
2024-04-25,B3SA3.SA,0
2024-04-25,TCS.NS,0
2024-04-25,INFY.NS,0
2024-04-25,ICICIBANK.NS,0
2024-04-26,2330.TW,1
2024-04-26,2454.TW,2
2024-04-26,2317.TW,0
2024-04-26,2303.TW,0
2024-04-26,AMZN,0
2024-04-26,META,51
2024-04-26,NVDA,6
2024-04-26,AAPL,3
2024-04-26,7974.T,0
2024-04-26,6758.T,1
2024-04-26,8035.T,0
2024-04-26,7203.T,7
2024-04-26,ADS.DE,0
2024-04-26,SAP.DE,1
2024-04-26,MBG.DE,0
2024-04-26,ASML.AS,0
2024-04-26,MC.PA,1
2024-04-26,000660.KS,0
2024-04-26,005930.KS,0
2024-04-26,005380.KS,0
2024-04-26,ENB.TO,0
2024-04-26,CP.TO,0
2024-04-26,CNQ.TO,0
2024-04-26,0700.HK,0
2024-04-26,0388.HK,0
2024-04-26,0939.HK,0
2024-04-26,ABEV3.SA,0
2024-04-26,RENT3.SA,0
2024-04-26,B3SA3.SA,0
2024-04-26,TCS.NS,0
2024-04-26,INFY.NS,2
2024-04-26,ICICIBANK.NS,0
2024-04-27,2330.TW,1
2024-04-27,2454.TW,0
2024-04-27,2317.TW,0
2024-04-27,2303.TW,0
2024-04-27,AMZN,1
2024-04-27,META,32
2024-04-27,NVDA,3
2024-04-27,AAPL,1
2024-04-27,7974.T,0
2024-04-27,6758.T,1
2024-04-27,8035.T,0
2024-04-27,7203.T,0
2024-04-27,ADS.DE,1
2024-04-27,SAP.DE,1
2024-04-27,MBG.DE,0
2024-04-27,ASML.AS,0
2024-04-27,MC.PA,1
2024-04-27,000660.KS,0
2024-04-27,005930.KS,0
2024-04-27,005380.KS,0
2024-04-27,ENB.TO,0
2024-04-27,CP.TO,0
2024-04-27,CNQ.TO,0
2024-04-27,0700.HK,0
2024-04-27,0388.HK,0
2024-04-27,0939.HK,0
2024-04-27,ABEV3.SA,0
2024-04-27,RENT3.SA,0
2024-04-27,B3SA3.SA,0
2024-04-27,TCS.NS,0
2024-04-27,INFY.NS,2
2024-04-27,ICICIBANK.NS,0
2024-04-28,2330.TW,0
2024-04-28,2454.TW,0
2024-04-28,2317.TW,0
2024-04-28,2303.TW,0
2024-04-28,AMZN,0
2024-04-28,META,48
2024-04-28,NVDA,0
2024-04-28,AAPL,0
2024-04-28,7974.T,0
2024-04-28,6758.T,1
2024-04-28,8035.T,0
2024-04-28,7203.T,7
2024-04-28,ADS.DE,0
2024-04-28,SAP.DE,3
2024-04-28,MBG.DE,8
2024-04-28,ASML.AS,0
2024-04-28,MC.PA,0
2024-04-28,000660.KS,0
2024-04-28,005930.KS,0
2024-04-28,005380.KS,0
2024-04-28,ENB.TO,0
2024-04-28,CP.TO,0
2024-04-28,CNQ.TO,0
2024-04-28,0700.HK,0
2024-04-28,0388.HK,0
2024-04-28,0939.HK,0
2024-04-28,ABEV3.SA,0
2024-04-28,RENT3.SA,0
2024-04-28,B3SA3.SA,0
2024-04-28,TCS.NS,1
2024-04-28,INFY.NS,1
2024-04-28,ICICIBANK.NS,0
2024-04-29,2330.TW,2
2024-04-29,2454.TW,2
2024-04-29,2317.TW,2
2024-04-29,2303.TW,2
2024-04-29,AMZN,0
2024-04-29,META,26
2024-04-29,NVDA,4
2024-04-29,AAPL,7
2024-04-29,7974.T,0
2024-04-29,6758.T,4
2024-04-29,8035.T,0
2024-04-29,7203.T,6
2024-04-29,ADS.DE,0
2024-04-29,SAP.DE,3
2024-04-29,MBG.DE,0
2024-04-29,ASML.AS,0
2024-04-29,MC.PA,2
2024-04-29,000660.KS,0
2024-04-29,005930.KS,0
2024-04-29,005380.KS,0
2024-04-29,ENB.TO,0
2024-04-29,CP.TO,0
2024-04-29,CNQ.TO,0
2024-04-29,0700.HK,0
2024-04-29,0388.HK,0
2024-04-29,0939.HK,0
2024-04-29,ABEV3.SA,0
2024-04-29,RENT3.SA,0
2024-04-29,B3SA3.SA,0
2024-04-29,TCS.NS,0
2024-04-29,INFY.NS,0
2024-04-29,ICICIBANK.NS,0
2024-04-30,2330.TW,1
2024-04-30,2454.TW,2
2024-04-30,2317.TW,0
2024-04-30,2303.TW,0
2024-04-30,AMZN,3
2024-04-30,META,73
2024-04-30,NVDA,9
2024-04-30,AAPL,8
2024-04-30,7974.T,0
2024-04-30,6758.T,3
2024-04-30,8035.T,0
2024-04-30,7203.T,6
2024-04-30,ADS.DE,1
2024-04-30,SAP.DE,3
2024-04-30,MBG.DE,1
2024-04-30,ASML.AS,0
2024-04-30,MC.PA,3
2024-04-30,000660.KS,0
2024-04-30,005930.KS,1
2024-04-30,005380.KS,3
2024-04-30,ENB.TO,0
2024-04-30,CP.TO,0
2024-04-30,CNQ.TO,0
2024-04-30,0700.HK,1
2024-04-30,0388.HK,0
2024-04-30,0939.HK,0
2024-04-30,ABEV3.SA,0
2024-04-30,RENT3.SA,0
2024-04-30,B3SA3.SA,0
2024-04-30,TCS.NS,1
2024-04-30,INFY.NS,3
2024-04-30,ICICIBANK.NS,0
2024-05-01,2330.TW,0
2024-05-01,2454.TW,0
2024-05-01,2317.TW,0
2024-05-01,2303.TW,0
2024-05-01,AMZN,2
2024-05-01,META,45
2024-05-01,NVDA,8
2024-05-01,AAPL,2
2024-05-01,7974.T,0
2024-05-01,6758.T,5
2024-05-01,8035.T,0
2024-05-01,7203.T,6
2024-05-01,ADS.DE,0
2024-05-01,SAP.DE,2
2024-05-01,MBG.DE,0
2024-05-01,ASML.AS,0
2024-05-01,MC.PA,0
2024-05-01,000660.KS,0
2024-05-01,005930.KS,1
2024-05-01,005380.KS,1
2024-05-01,ENB.TO,0
2024-05-01,CP.TO,0
2024-05-01,CNQ.TO,0
2024-05-01,0700.HK,0
2024-05-01,0388.HK,0
2024-05-01,0939.HK,0
2024-05-01,ABEV3.SA,0
2024-05-01,RENT3.SA,0
2024-05-01,B3SA3.SA,0
2024-05-01,TCS.NS,0
2024-05-01,INFY.NS,0
2024-05-01,ICICIBANK.NS,0
2024-05-02,2330.TW,6
2024-05-02,2454.TW,3
2024-05-02,2317.TW,2
2024-05-02,2303.TW,2
2024-05-02,AMZN,1
2024-05-02,META,80
2024-05-02,NVDA,4
2024-05-02,AAPL,3
2024-05-02,7974.T,0
2024-05-02,6758.T,2
2024-05-02,8035.T,0
2024-05-02,7203.T,14
2024-05-02,ADS.DE,0
2024-05-02,SAP.DE,2
2024-05-02,MBG.DE,0
2024-05-02,ASML.AS,0
2024-05-02,MC.PA,1
2024-05-02,000660.KS,1
2024-05-02,005930.KS,3
2024-05-02,005380.KS,2
2024-05-02,ENB.TO,1
2024-05-02,CP.TO,0
2024-05-02,CNQ.TO,0
2024-05-02,0700.HK,1
2024-05-02,0388.HK,0
2024-05-02,0939.HK,1
2024-05-02,ABEV3.SA,0
2024-05-02,RENT3.SA,5
2024-05-02,B3SA3.SA,0
2024-05-02,TCS.NS,0
2024-05-02,INFY.NS,0
2024-05-02,ICICIBANK.NS,1
2024-05-03,2330.TW,0
2024-05-03,2454.TW,2
2024-05-03,2317.TW,0
2024-05-03,2303.TW,0
2024-05-03,AMZN,0
2024-05-03,META,29
2024-05-03,NVDA,2
2024-05-03,AAPL,2
2024-05-03,7974.T,0
2024-05-03,6758.T,6
2024-05-03,8035.T,0
2024-05-03,7203.T,2
2024-05-03,ADS.DE,3
2024-05-03,SAP.DE,1
2024-05-03,MBG.DE,1
2024-05-03,ASML.AS,0
2024-05-03,MC.PA,1
2024-05-03,000660.KS,0
2024-05-03,005930.KS,2
2024-05-03,005380.KS,2
2024-05-03,ENB.TO,0
2024-05-03,CP.TO,0
2024-05-03,CNQ.TO,0
2024-05-03,0700.HK,0
2024-05-03,0388.HK,0
2024-05-03,0939.HK,0
2024-05-03,ABEV3.SA,0
2024-05-03,RENT3.SA,0
2024-05-03,B3SA3.SA,0
2024-05-03,TCS.NS,1
2024-05-03,INFY.NS,3
2024-05-03,ICICIBANK.NS,0
2024-05-04,2330.TW,0
2024-05-04,2454.TW,0
2024-05-04,2317.TW,0
2024-05-04,2303.TW,0
2024-05-04,AMZN,1
2024-05-04,META,18
2024-05-04,NVDA,0
2024-05-04,AAPL,2
2024-05-04,7974.T,0
2024-05-04,6758.T,0
2024-05-04,8035.T,0
2024-05-04,7203.T,5
2024-05-04,ADS.DE,0
2024-05-04,SAP.DE,2
2024-05-04,MBG.DE,0
2024-05-04,ASML.AS,0
2024-05-04,MC.PA,0
2024-05-04,000660.KS,0
2024-05-04,005930.KS,0
2024-05-04,005380.KS,0
2024-05-04,ENB.TO,0
2024-05-04,CP.TO,0
2024-05-04,CNQ.TO,0
2024-05-04,0700.HK,0
2024-05-04,0388.HK,0
2024-05-04,0939.HK,0
2024-05-04,ABEV3.SA,0
2024-05-04,RENT3.SA,0
2024-05-04,B3SA3.SA,0
2024-05-04,TCS.NS,0
2024-05-04,INFY.NS,0
2024-05-04,ICICIBANK.NS,0
2024-05-05,2330.TW,0
2024-05-05,2454.TW,1
2024-05-05,2317.TW,0
2024-05-05,2303.TW,0
2024-05-05,AMZN,0
2024-05-05,META,14
2024-05-05,NVDA,1
2024-05-05,AAPL,0
2024-05-05,7974.T,0
2024-05-05,6758.T,3
2024-05-05,8035.T,0
2024-05-05,7203.T,1
2024-05-05,ADS.DE,0
2024-05-05,SAP.DE,4
2024-05-05,MBG.DE,0
2024-05-05,ASML.AS,0
2024-05-05,MC.PA,0
2024-05-05,000660.KS,0
2024-05-05,005930.KS,0
2024-05-05,005380.KS,0
2024-05-05,ENB.TO,0
2024-05-05,CP.TO,0
2024-05-05,CNQ.TO,0
2024-05-05,0700.HK,0
2024-05-05,0388.HK,0
2024-05-05,0939.HK,0
2024-05-05,ABEV3.SA,0
2024-05-05,RENT3.SA,0
2024-05-05,B3SA3.SA,0
2024-05-05,TCS.NS,1
2024-05-05,INFY.NS,0
2024-05-05,ICICIBANK.NS,0
2024-05-06,2330.TW,0
2024-05-06,2454.TW,0
2024-05-06,2317.TW,0
2024-05-06,2303.TW,0
2024-05-06,AMZN,1
2024-05-06,META,35
2024-05-06,NVDA,2
2024-05-06,AAPL,0
2024-05-06,7974.T,0
2024-05-06,6758.T,6
2024-05-06,8035.T,0
2024-05-06,7203.T,2
2024-05-06,ADS.DE,0
2024-05-06,SAP.DE,5
2024-05-06,MBG.DE,1
2024-05-06,ASML.AS,0
2024-05-06,MC.PA,0
2024-05-06,000660.KS,0
2024-05-06,005930.KS,0
2024-05-06,005380.KS,0
2024-05-06,ENB.TO,0
2024-05-06,CP.TO,0
2024-05-06,CNQ.TO,0
2024-05-06,0700.HK,0
2024-05-06,0388.HK,0
2024-05-06,0939.HK,0
2024-05-06,ABEV3.SA,0
2024-05-06,RENT3.SA,0
2024-05-06,B3SA3.SA,0
2024-05-06,TCS.NS,3
2024-05-06,INFY.NS,0
2024-05-06,ICICIBANK.NS,0
2024-05-07,2330.TW,1
2024-05-07,2454.TW,0
2024-05-07,2317.TW,0
2024-05-07,2303.TW,0
2024-05-07,AMZN,3
2024-05-07,META,43
2024-05-07,NVDA,13
2024-05-07,AAPL,4
2024-05-07,7974.T,2
2024-05-07,6758.T,5
2024-05-07,8035.T,0
2024-05-07,7203.T,0
2024-05-07,ADS.DE,1
2024-05-07,SAP.DE,2
2024-05-07,MBG.DE,0
2024-05-07,ASML.AS,0
2024-05-07,MC.PA,2
2024-05-07,000660.KS,0
2024-05-07,005930.KS,1
2024-05-07,005380.KS,0
2024-05-07,ENB.TO,0
2024-05-07,CP.TO,0
2024-05-07,CNQ.TO,0
2024-05-07,0700.HK,1
2024-05-07,0388.HK,0
2024-05-07,0939.HK,0
2024-05-07,ABEV3.SA,0
2024-05-07,RENT3.SA,0
2024-05-07,B3SA3.SA,0
2024-05-07,TCS.NS,1
2024-05-07,INFY.NS,0
2024-05-07,ICICIBANK.NS,0
2024-05-08,2330.TW,0
2024-05-08,2454.TW,0
2024-05-08,2317.TW,0
2024-05-08,2303.TW,0
2024-05-08,AMZN,0
2024-05-08,META,60
2024-05-08,NVDA,9
2024-05-08,AAPL,2
2024-05-08,7974.T,0
2024-05-08,6758.T,1
2024-05-08,8035.T,0
2024-05-08,7203.T,5
2024-05-08,ADS.DE,1
2024-05-08,SAP.DE,4
2024-05-08,MBG.DE,0
2024-05-08,ASML.AS,0
2024-05-08,MC.PA,0
2024-05-08,000660.KS,0
2024-05-08,005930.KS,1
2024-05-08,005380.KS,0
2024-05-08,ENB.TO,0
2024-05-08,CP.TO,0
2024-05-08,CNQ.TO,0
2024-05-08,0700.HK,0
2024-05-08,0388.HK,0
2024-05-08,0939.HK,0
2024-05-08,ABEV3.SA,0
2024-05-08,RENT3.SA,0
2024-05-08,B3SA3.SA,0
2024-05-08,TCS.NS,0
2024-05-08,INFY.NS,3
2024-05-08,ICICIBANK.NS,0
2024-05-09,2330.TW,1
2024-05-09,2454.TW,1
2024-05-09,2317.TW,0
2024-05-09,2303.TW,0
2024-05-09,AMZN,3
2024-05-09,META,37
2024-05-09,NVDA,9
2024-05-09,AAPL,5
2024-05-09,7974.T,0
2024-05-09,6758.T,4
2024-05-09,8035.T,0
2024-05-09,7203.T,2
2024-05-09,ADS.DE,2
2024-05-09,SAP.DE,7
2024-05-09,MBG.DE,1
2024-05-09,ASML.AS,0
2024-05-09,MC.PA,0
2024-05-09,000660.KS,0
2024-05-09,005930.KS,0
2024-05-09,005380.KS,0
2024-05-09,ENB.TO,0
2024-05-09,CP.TO,1
2024-05-09,CNQ.TO,0
2024-05-09,0700.HK,1
2024-05-09,0388.HK,0
2024-05-09,0939.HK,0
2024-05-09,ABEV3.SA,0
2024-05-09,RENT3.SA,0
2024-05-09,B3SA3.SA,0
2024-05-09,TCS.NS,0
2024-05-09,INFY.NS,2
2024-05-09,ICICIBANK.NS,0
2024-05-10,2330.TW,2
2024-05-10,2454.TW,1
2024-05-10,2317.TW,0
2024-05-10,2303.TW,0
2024-05-10,AMZN,2
2024-05-10,META,32
2024-05-10,NVDA,4
2024-05-10,AAPL,1
2024-05-10,7974.T,0
2024-05-10,6758.T,0
2024-05-10,8035.T,0
2024-05-10,7203.T,6
2024-05-10,ADS.DE,0
2024-05-10,SAP.DE,1
2024-05-10,MBG.DE,0
2024-05-10,ASML.AS,0
2024-05-10,MC.PA,0
2024-05-10,000660.KS,0
2024-05-10,005930.KS,0
2024-05-10,005380.KS,0
2024-05-10,ENB.TO,1
2024-05-10,CP.TO,0
2024-05-10,CNQ.TO,0
2024-05-10,0700.HK,0
2024-05-10,0388.HK,1
2024-05-10,0939.HK,1
2024-05-10,ABEV3.SA,0
2024-05-10,RENT3.SA,0
2024-05-10,B3SA3.SA,0
2024-05-10,TCS.NS,2
2024-05-10,INFY.NS,3
2024-05-10,ICICIBANK.NS,0
2024-05-11,2330.TW,0
2024-05-11,2454.TW,1
2024-05-11,2317.TW,0
2024-05-11,2303.TW,0
2024-05-11,AMZN,1
2024-05-11,META,18
2024-05-11,NVDA,8
2024-05-11,AAPL,2
2024-05-11,7974.T,1
2024-05-11,6758.T,2
2024-05-11,8035.T,0
2024-05-11,7203.T,3
2024-05-11,ADS.DE,0
2024-05-11,SAP.DE,5
2024-05-11,MBG.DE,0
2024-05-11,ASML.AS,0
2024-05-11,MC.PA,0
2024-05-11,000660.KS,0
2024-05-11,005930.KS,0
2024-05-11,005380.KS,0
2024-05-11,ENB.TO,0
2024-05-11,CP.TO,0
2024-05-11,CNQ.TO,0
2024-05-11,0700.HK,0
2024-05-11,0388.HK,0
2024-05-11,0939.HK,0
2024-05-11,ABEV3.SA,0
2024-05-11,RENT3.SA,0
2024-05-11,B3SA3.SA,0
2024-05-11,TCS.NS,0
2024-05-11,INFY.NS,1
2024-05-11,ICICIBANK.NS,0
2024-05-12,2330.TW,0
2024-05-12,2454.TW,0
2024-05-12,2317.TW,0
2024-05-12,2303.TW,0
2024-05-12,AMZN,1
2024-05-12,META,9
2024-05-12,NVDA,14
2024-05-12,AAPL,0
2024-05-12,7974.T,0
2024-05-12,6758.T,1
2024-05-12,8035.T,0
2024-05-12,7203.T,0
2024-05-12,ADS.DE,0
2024-05-12,SAP.DE,0
2024-05-12,MBG.DE,0
2024-05-12,ASML.AS,0
2024-05-12,MC.PA,1
2024-05-12,000660.KS,0
2024-05-12,005930.KS,1
2024-05-12,005380.KS,0
2024-05-12,ENB.TO,0
2024-05-12,CP.TO,0
2024-05-12,CNQ.TO,0
2024-05-12,0700.HK,0
2024-05-12,0388.HK,0
2024-05-12,0939.HK,0
2024-05-12,ABEV3.SA,0
2024-05-12,RENT3.SA,0
2024-05-12,B3SA3.SA,0
2024-05-12,TCS.NS,0
2024-05-12,INFY.NS,0
2024-05-12,ICICIBANK.NS,0
2024-05-13,2330.TW,0
2024-05-13,2454.TW,1
2024-05-13,2317.TW,0
2024-05-13,2303.TW,0
2024-05-13,AMZN,4
2024-05-13,META,27
2024-05-13,NVDA,12
2024-05-13,AAPL,3
2024-05-13,7974.T,0
2024-05-13,6758.T,2
2024-05-13,8035.T,0
2024-05-13,7203.T,8
2024-05-13,ADS.DE,2
2024-05-13,SAP.DE,3
2024-05-13,MBG.DE,2
2024-05-13,ASML.AS,0
2024-05-13,MC.PA,2
2024-05-13,000660.KS,0
2024-05-13,005930.KS,0
2024-05-13,005380.KS,0
2024-05-13,ENB.TO,7
2024-05-13,CP.TO,0
2024-05-13,CNQ.TO,0
2024-05-13,0700.HK,2
2024-05-13,0388.HK,0
2024-05-13,0939.HK,0
2024-05-13,ABEV3.SA,0
2024-05-13,RENT3.SA,0
2024-05-13,B3SA3.SA,0
2024-05-13,TCS.NS,1
2024-05-13,INFY.NS,0
2024-05-13,ICICIBANK.NS,0
2024-05-14,2330.TW,0
2024-05-14,2454.TW,1
2024-05-14,2317.TW,1
2024-05-14,2303.TW,0
2024-05-14,AMZN,2
2024-05-14,META,35
2024-05-14,NVDA,5
2024-05-14,AAPL,4
2024-05-14,7974.T,0
2024-05-14,6758.T,13
2024-05-14,8035.T,0
2024-05-14,7203.T,6
2024-05-14,ADS.DE,0
2024-05-14,SAP.DE,1
2024-05-14,MBG.DE,0
2024-05-14,ASML.AS,0
2024-05-14,MC.PA,1
2024-05-14,000660.KS,0
2024-05-14,005930.KS,0
2024-05-14,005380.KS,1
2024-05-14,ENB.TO,0
2024-05-14,CP.TO,0
2024-05-14,CNQ.TO,0
2024-05-14,0700.HK,4
2024-05-14,0388.HK,0
2024-05-14,0939.HK,0
2024-05-14,ABEV3.SA,0
2024-05-14,RENT3.SA,0
2024-05-14,B3SA3.SA,0
2024-05-14,TCS.NS,1
2024-05-14,INFY.NS,0
2024-05-14,ICICIBANK.NS,0
2024-05-15,2330.TW,0
2024-05-15,2454.TW,0
2024-05-15,2317.TW,0
2024-05-15,2303.TW,0
2024-05-15,AMZN,2
2024-05-15,META,46
2024-05-15,NVDA,4
2024-05-15,AAPL,6
2024-05-15,7974.T,0
2024-05-15,6758.T,7
2024-05-15,8035.T,0
2024-05-15,7203.T,9
2024-05-15,ADS.DE,1
2024-05-15,SAP.DE,3
2024-05-15,MBG.DE,0
2024-05-15,ASML.AS,0
2024-05-15,MC.PA,0
2024-05-15,000660.KS,0
2024-05-15,005930.KS,1
2024-05-15,005380.KS,1
2024-05-15,ENB.TO,0
2024-05-15,CP.TO,0
2024-05-15,CNQ.TO,0
2024-05-15,0700.HK,0
2024-05-15,0388.HK,0
2024-05-15,0939.HK,0
2024-05-15,ABEV3.SA,0
2024-05-15,RENT3.SA,0
2024-05-15,B3SA3.SA,0
2024-05-15,TCS.NS,0
2024-05-15,INFY.NS,0
2024-05-15,ICICIBANK.NS,0
2024-05-16,2330.TW,0
2024-05-16,2454.TW,1
2024-05-16,2317.TW,0
2024-05-16,2303.TW,0
2024-05-16,AMZN,1
2024-05-16,META,43
2024-05-16,NVDA,12
2024-05-16,AAPL,3
2024-05-16,7974.T,0
2024-05-16,6758.T,3
2024-05-16,8035.T,0
2024-05-16,7203.T,7
2024-05-16,ADS.DE,4
2024-05-16,SAP.DE,1
2024-05-16,MBG.DE,1
2024-05-16,ASML.AS,0
2024-05-16,MC.PA,0
2024-05-16,000660.KS,0
2024-05-16,005930.KS,0
2024-05-16,005380.KS,0
2024-05-16,ENB.TO,0
2024-05-16,CP.TO,0
2024-05-16,CNQ.TO,0
2024-05-16,0700.HK,0
2024-05-16,0388.HK,0
2024-05-16,0939.HK,0
2024-05-16,ABEV3.SA,0
2024-05-16,RENT3.SA,0
2024-05-16,B3SA3.SA,0
2024-05-16,TCS.NS,0
2024-05-16,INFY.NS,2
2024-05-16,ICICIBANK.NS,0
2024-05-17,2330.TW,0
2024-05-17,2454.TW,0
2024-05-17,2317.TW,0
2024-05-17,2303.TW,0
2024-05-17,AMZN,0
2024-05-17,META,41
2024-05-17,NVDA,12
2024-05-17,AAPL,2
2024-05-17,7974.T,0
2024-05-17,6758.T,6
2024-05-17,8035.T,0
2024-05-17,7203.T,2
2024-05-17,ADS.DE,0
2024-05-17,SAP.DE,2
2024-05-17,MBG.DE,1
2024-05-17,ASML.AS,0
2024-05-17,MC.PA,0
2024-05-17,000660.KS,0
2024-05-17,005930.KS,1
2024-05-17,005380.KS,0
2024-05-17,ENB.TO,0
2024-05-17,CP.TO,0
2024-05-17,CNQ.TO,0
2024-05-17,0700.HK,0
2024-05-17,0388.HK,0
2024-05-17,0939.HK,2
2024-05-17,ABEV3.SA,0
2024-05-17,RENT3.SA,0
2024-05-17,B3SA3.SA,0
2024-05-17,TCS.NS,1
2024-05-17,INFY.NS,2
2024-05-17,ICICIBANK.NS,0
2024-05-18,2330.TW,0
2024-05-18,2454.TW,1
2024-05-18,2317.TW,0
2024-05-18,2303.TW,0
2024-05-18,AMZN,2
2024-05-18,META,37
2024-05-18,NVDA,2
2024-05-18,AAPL,0
2024-05-18,7974.T,0
2024-05-18,6758.T,2
2024-05-18,8035.T,0
2024-05-18,7203.T,1
2024-05-18,ADS.DE,0
2024-05-18,SAP.DE,2
2024-05-18,MBG.DE,0
2024-05-18,ASML.AS,0
2024-05-18,MC.PA,0
2024-05-18,000660.KS,0
2024-05-18,005930.KS,0
2024-05-18,005380.KS,0
2024-05-18,ENB.TO,0
2024-05-18,CP.TO,0
2024-05-18,CNQ.TO,0
2024-05-18,0700.HK,0
2024-05-18,0388.HK,0
2024-05-18,0939.HK,0
2024-05-18,ABEV3.SA,0
2024-05-18,RENT3.SA,0
2024-05-18,B3SA3.SA,0
2024-05-18,TCS.NS,0
2024-05-18,INFY.NS,0
2024-05-18,ICICIBANK.NS,0
2024-05-20,2330.TW,0
2024-05-20,2454.TW,1
2024-05-20,2317.TW,0
2024-05-20,2303.TW,0
2024-05-20,AMZN,1
2024-05-20,META,28
2024-05-20,NVDA,5
2024-05-20,AAPL,0
2024-05-20,7974.T,0
2024-05-20,6758.T,5
2024-05-20,8035.T,0
2024-05-20,7203.T,4
2024-05-20,ADS.DE,0
2024-05-20,SAP.DE,2
2024-05-20,MBG.DE,1
2024-05-20,ASML.AS,0
2024-05-20,MC.PA,0
2024-05-20,000660.KS,0
2024-05-20,005930.KS,1
2024-05-20,005380.KS,0
2024-05-20,ENB.TO,0
2024-05-20,CP.TO,0
2024-05-20,CNQ.TO,0
2024-05-20,0700.HK,0
2024-05-20,0388.HK,0
2024-05-20,0939.HK,0
2024-05-20,ABEV3.SA,0
2024-05-20,RENT3.SA,0
2024-05-20,B3SA3.SA,0
2024-05-20,TCS.NS,0
2024-05-20,INFY.NS,0
2024-05-20,ICICIBANK.NS,0
2024-05-21,2330.TW,0
2024-05-21,2454.TW,0
2024-05-21,2317.TW,0
2024-05-21,2303.TW,0
2024-05-21,AMZN,1
2024-05-21,META,51
2024-05-21,NVDA,13
2024-05-21,AAPL,3
2024-05-21,7974.T,0
2024-05-21,6758.T,4
2024-05-21,8035.T,0
2024-05-21,7203.T,1
2024-05-21,ADS.DE,0
2024-05-21,SAP.DE,6
2024-05-21,MBG.DE,0
2024-05-21,ASML.AS,0
2024-05-21,MC.PA,1
2024-05-21,000660.KS,0
2024-05-21,005930.KS,0
2024-05-21,005380.KS,0
2024-05-21,ENB.TO,0
2024-05-21,CP.TO,0
2024-05-21,CNQ.TO,0
2024-05-21,0700.HK,0
2024-05-21,0388.HK,0
2024-05-21,0939.HK,0
2024-05-21,ABEV3.SA,0
2024-05-21,RENT3.SA,0
2024-05-21,B3SA3.SA,0
2024-05-21,TCS.NS,1
2024-05-21,INFY.NS,1
2024-05-21,ICICIBANK.NS,0
2024-05-22,2330.TW,2
2024-05-22,2454.TW,2
2024-05-22,2317.TW,0
2024-05-22,2303.TW,0
2024-05-22,AMZN,1
2024-05-22,META,29
2024-05-22,NVDA,13
2024-05-22,AAPL,0
2024-05-22,7974.T,0
2024-05-22,6758.T,4
2024-05-22,8035.T,0
2024-05-22,7203.T,4
2024-05-22,ADS.DE,0
2024-05-22,SAP.DE,5
2024-05-22,MBG.DE,1
2024-05-22,ASML.AS,0
2024-05-22,MC.PA,0
2024-05-22,000660.KS,0
2024-05-22,005930.KS,2
2024-05-22,005380.KS,1
2024-05-22,ENB.TO,0
2024-05-22,CP.TO,0
2024-05-22,CNQ.TO,0
2024-05-22,0700.HK,1
2024-05-22,0388.HK,0
2024-05-22,0939.HK,0
2024-05-22,ABEV3.SA,0
2024-05-22,RENT3.SA,0
2024-05-22,B3SA3.SA,0
2024-05-22,TCS.NS,0
2024-05-22,INFY.NS,1
2024-05-22,ICICIBANK.NS,0
2024-05-23,2330.TW,1
2024-05-23,2454.TW,0
2024-05-23,2317.TW,0
2024-05-23,2303.TW,0
2024-05-23,AMZN,0
2024-05-23,META,38
2024-05-23,NVDA,12
2024-05-23,AAPL,0
2024-05-23,7974.T,0
2024-05-23,6758.T,1
2024-05-23,8035.T,0
2024-05-23,7203.T,7
2024-05-23,ADS.DE,1
2024-05-23,SAP.DE,1
2024-05-23,MBG.DE,0
2024-05-23,ASML.AS,1
2024-05-23,MC.PA,0
2024-05-23,000660.KS,0
2024-05-23,005930.KS,0
2024-05-23,005380.KS,3
2024-05-23,ENB.TO,0
2024-05-23,CP.TO,0
2024-05-23,CNQ.TO,0
2024-05-23,0700.HK,0
2024-05-23,0388.HK,0
2024-05-23,0939.HK,0
2024-05-23,ABEV3.SA,0
2024-05-23,RENT3.SA,0
2024-05-23,B3SA3.SA,0
2024-05-23,TCS.NS,2
2024-05-23,INFY.NS,0
2024-05-23,ICICIBANK.NS,0
2024-05-24,2330.TW,0
2024-05-24,2454.TW,0
2024-05-24,2317.TW,0
2024-05-24,2303.TW,0
2024-05-24,AMZN,2
2024-05-24,META,30
2024-05-24,NVDA,8
2024-05-24,AAPL,0
2024-05-24,7974.T,0
2024-05-24,6758.T,6
2024-05-24,8035.T,0
2024-05-24,7203.T,3
2024-05-24,ADS.DE,1
2024-05-24,SAP.DE,0
2024-05-24,MBG.DE,0
2024-05-24,ASML.AS,0
2024-05-24,MC.PA,1
2024-05-24,000660.KS,0
2024-05-24,005930.KS,0
2024-05-24,005380.KS,0
2024-05-24,ENB.TO,2
2024-05-24,CP.TO,0
2024-05-24,CNQ.TO,0
2024-05-24,0700.HK,0
2024-05-24,0388.HK,0
2024-05-24,0939.HK,0
2024-05-24,ABEV3.SA,0
2024-05-24,RENT3.SA,0
2024-05-24,B3SA3.SA,0
