alarm_date,fire_count,acres_total,max_fire_acres,large_fire_count,very_large_fire_count,log1p_acres_total
2019-06-19,3,53.630562,28.65993,0,0,4.0005934697425936
2019-06-20,1,29.09276,29.09276,0,0,3.4042846112610126
2019-06-21,2,530.837958,521.9408,0,0,6.276338852719056
2019-06-22,1,1.399644,1.399644,0,0,0.8753203930180897
2019-06-23,4,185.706446,67.21748,0,0,5.229537575929173
2019-06-24,1,80.34697,80.34697,0,0,4.398723586505492
2019-06-25,3,2660.81997,2520.879,0,0,7.886765367066269
2019-06-26,2,2381.5349,2233.891,0,0,7.775920283899558
2019-06-27,1,104.9992,104.9992,0,0,4.663431546913776
2019-06-28,1,1.671938,1.671938,0,0,0.9828040518123774
2019-06-29,2,61.73576,34.216,0,0,4.138931619987953
2019-06-30,1,13.85442,13.85442,0,0,2.6982974640594324
2019-07-02,1,4.376543,4.376543,0,0,1.6820456025845267
2019-07-03,2,305.39959999999996,282.2256,0,0,5.724890132382555
2019-07-04,3,34.492071,17.79216,0,0,3.5693093194218966
2019-07-05,2,297.06433,264.2747,0,0,5.697309335691514
2019-07-06,1,34.72543,34.72543,0,0,3.5758627601325776
2019-07-08,2,986.089776,977.1411,0,0,6.894760993756991
2019-07-09,2,177.16575,171.9477,0,0,5.182714296788432
2019-07-11,2,37.953734,32.69442,0,0,3.6623746342173655
2019-07-12,2,491.94679,467.1911,0,0,6.200401237183234
2019-07-13,1,9.345996,9.345996,0,0,2.336599584958399
2019-07-14,2,133.75557500000002,131.3172,0,0,4.903462581846073
2019-07-15,4,310.68753,200.0838,0,0,5.7420011795565875
2019-07-16,1,81.65115,81.65115,0,0,4.414628738265817
2019-07-17,3,182.91111999999998,132.0889,0,0,5.21445259742764
2019-07-21,2,177.01894000000001,158.8546,0,0,5.18188994912591
2019-07-22,2,84.58905999999999,48.00141,0,0,4.449557471241785
2019-07-23,1,12.44425,12.44425,0,0,2.598551505346017
2019-07-24,1,89.01712,89.01712,0,0,4.499999874462534
2019-07-25,1,1875.988,1875.988,0,0,7.537423643385465
2019-07-26,4,6644.515681,6614.634,1,0,8.801697572500466
2019-07-27,3,223.0017,110.7408,0,0,5.411653641111956
2019-07-28,2,14284.3648,14142.41,1,0,9.566990851615667
2019-07-29,2,404.76595000000003,305.6829,0,0,6.005776515541988
2019-07-30,2,334.72659999999996,321.5388,0,0,5.816297138261229
2019-07-31,3,246.90843,227.0095,0,0,5.513059444110405
2019-08-01,1,139.2007,139.2007,0,0,4.943074967455358
2019-08-02,5,825.802785,339.9227,0,0,6.717566196210261
2019-08-03,1,156.3954,156.3954,0,0,5.058761110651545
2019-08-04,1,33.09216,33.09216,0,0,3.52906744583219
2019-08-05,2,90.084143,88.16512,0,0,4.511783727644546
2019-08-07,2,140.98728,130.1407,0,0,4.955737476124171
2019-08-08,3,1368.54547,1020.325,0,0,7.222234190050465
2019-08-10,1,24.10597,24.10597,0,0,3.2231056664618207
2019-08-12,2,242.28341,195.8783,0,0,5.494227060041674
2019-08-13,1,1.816222,1.816222,0,0,1.0353962704157356
2019-08-14,2,53.563860000000005,36.58359,0,0,3.9993717588332856
2019-08-15,4,642.67825,428.0987,0,0,6.46719898945555
2019-08-16,1,979.4596,979.4596,0,0,6.888021441319896
2019-08-18,2,44.214749999999995,22.34313,0,0,3.8114233610385972
2019-08-21,1,22.36234,22.36234,0,0,3.1511253241761
2019-08-22,4,524.41614,493.2588,0,0,6.264190596231453
2019-08-24,2,2561.5933,2438.542,0,0,7.848775032539942
2019-08-25,2,78.44965,66.58718,0,0,4.375123487686678
2019-08-27,1,15.82898,15.82898,0,0,2.823102400305487
2019-08-28,3,3394.122756,3379.286,0,0,8.13009519721835
2019-08-29,2,55.06728,28.25829,0,0,4.0265523981688105
2019-08-30,2,88.91372000000001,71.18899,0,0,4.498850543848813
2019-08-31,2,779.8817,754.4257,0,0,6.660423665895382
2019-09-01,3,325.58663,251.7925,0,0,5.788695242772523
2019-09-02,3,182.678877,167.3328,0,0,5.213188999218784
2019-09-03,3,106.75345499999999,85.59669,0,0,4.679845793434985
2019-09-04,5,67429.42502,54614.9,2,1,11.118851604837934
2019-09-05,18,24596.176094,8822.024,3,0,10.110386922404413
2019-09-06,4,639.500627,510.1355,0,0,6.462250100259026
2019-09-07,2,60.021504,53.11696,0,0,4.111226326641281
2019-09-08,1,287.1784,287.1784,0,0,5.663579732803873
2019-09-09,1,15.83755,15.83755,0,0,2.8236115112940627
2019-09-10,1,355.3229,355.3229,0,0,5.875837342227622
2019-09-11,1,103.7607,103.7607,0,0,4.651678701556858
2019-09-12,1,190.1649,190.1649,0,0,5.253136406359048
2019-09-13,2,29.423264,26.37641,0,0,3.415207578905521
2019-09-15,3,198.04836999999998,166.2591,0,0,5.293547860515535
2019-09-16,1,5.562233,5.562233,0,0,1.8813309413757704
2019-09-17,2,180.51650999999998,91.71294,0,0,5.201346613755242
2019-09-18,1,13.01915,13.01915,0,0,2.6404242520937617
2019-09-21,2,222.98068,205.1924,0,0,5.411559798135294
2019-09-22,1,10.50961,10.50961,0,0,2.443182338580234
2019-09-23,2,150.66266000000002,83.95777,0,0,5.021658712351472
2019-09-24,3,243.92770099999998,225.646,0,0,5.500963069035572
2019-09-25,2,67.66115,57.42204,0,0,4.229183537088232
2019-09-26,1,5.911667,5.911667,0,0,1.9332108532578682
2019-09-28,1,37.6693,37.6693,0,0,3.6550460035675965
2019-09-29,3,150.39074,89.73408,0,0,5.01986417664936
2019-09-30,1,15.02215,15.02215,0,0,2.773972139876176
2019-10-01,1,55.30642,55.30642,0,0,4.030808560616075
2019-10-05,2,117.78223,92.24609,0,0,4.777291816615892
2019-10-06,3,6036.1731762,5508.35,1,0,8.705691164189204
2019-10-07,1,61.07991,61.07991,0,0,4.128422426131644
2019-10-08,1,289.1514,289.1514,0,0,5.670402855715447
2019-10-10,6,13380.008342000001,8799.325,1,0,9.501591692726063
2019-10-11,2,202.54689,171.4183,0,0,5.315896396030988
2019-10-13,2,74.88933,54.57251,0,0,4.3292760948091855
2019-10-15,1,13.84219,13.84219,0,0,2.6974738009752337
2019-10-17,2,422.64265,420.6586,0,0,6.048890293267017
2019-10-18,3,180.18333,137.2151,0,0,5.1995093915843285
2019-10-21,2,374.49237999999997,329.3975,0,0,5.928238178055542
2019-10-23,1,77762.14,77762.14,1,1,11.26142281897748
2019-10-24,4,4700.6566219999995,4581.739,0,0,8.455670198360174
2019-10-25,2,130.42821,101.1678,0,0,4.878460770983992
2019-10-26,1,605.4897,605.4897,0,0,6.407687745552346
2019-10-27,1,703.3557,703.3557,0,0,6.557283484241187
2019-10-28,2,563.46291,552.6332,0,0,6.335874677268127
2019-10-30,5,2624.094834,1806.234,0,0,7.872872301611246
2019-10-31,3,10215.564439799999,10042.46,1,0,9.231765646753855
2019-11-02,2,32.2767116,31.55482,0,0,3.504857800974815
2019-11-03,4,2557.8059249999997,2534.211,0,0,7.847295993111835
2019-11-04,1,73.55055,73.55055,0,0,4.31147741878246
2019-11-06,1,6.311408,6.311408,0,0,1.989435868073309
2019-11-09,1,72.63429,72.63429,0,0,4.299110813977772
2019-11-13,1,51.6265,51.6265,0,0,3.963219795159272
2019-11-15,1,14.53588,14.53588,0,0,2.7431521875232585
2019-11-16,2,14.548974999999999,10.58598,0,0,2.743994720053948
2019-11-19,1,7.903546,7.903546,0,0,2.186449624353439
2019-11-21,1,73.55267,73.55267,0,0,4.311505855458746
2019-11-25,2,2621.8834500000003,2597.293,0,0,7.8720295450252955
2019-12-19,1,12.63458,12.63458,0,0,2.6126092127428193
2020-01-21,1,100.5549,100.5549,0,0,4.620599538954864
2020-02-12,1,2.159534,2.159534,0,0,1.1504245483698634
2020-02-15,1,10.47374,10.47374,0,0,2.4400609459961484
2020-02-17,2,115.7588,101.7666,0,0,4.760110268440808
2020-02-22,1,181.4404,181.4404,0,0,5.206423544342741
2020-02-23,1,54.35728,54.35728,0,0,4.013808177154375
2020-02-25,1,215.5255,215.5255,0,0,5.377708323416613
2020-02-26,1,13.27444,13.27444,0,0,2.6584705253505136
2020-02-27,1,2.80249,2.80249,0,0,1.3356561152990691
2020-02-28,1,6.789666,6.789666,0,0,2.052797983482091
2020-02-29,1,4.366047,4.366047,0,0,1.6800915108171053
2020-03-02,1,155.273,155.273,0,0,5.051604477783654
2020-03-03,1,47.61832,47.61832,0,0,3.8840004146093725
2020-03-06,1,13.00808,13.00808,0,0,2.639634305989516
2020-03-10,1,33.97389,33.97389,0,0,3.554601783092949
2020-03-13,1,21.91274,21.91274,0,0,3.131693087742716
2020-03-31,1,12.93155,12.93155,0,0,2.6341560522405048
2020-04-03,1,1.749333,1.749333,0,0,1.0113583368050287
2020-04-14,1,10.31596,10.31596,0,0,2.4262141186151163
2020-04-23,1,26.40666,26.40666,0,0,3.3107860495517754
2020-04-25,1,57.78563,57.78563,0,0,4.073897437281926
2020-04-26,1,31.95898,31.95898,0,0,3.495263757960473
2020-05-05,2,3.519952,1.82044,0,0,1.5085013743187263
2020-05-06,1,49.00878,49.00878,0,0,3.9121985900122707
2020-05-07,2,172.20138,157.0178,0,0,5.15445496376403
2020-05-09,1,16.89021,16.89021,0,0,2.884253635853075
2020-05-11,2,32.487179999999995,21.87061,0,0,3.511162679020665
2020-05-13,1,47.4296,47.4296,0,0,3.880111197037647
2020-05-17,2,35.49894,21.76851,0,0,3.5972832190708544
2020-05-21,1,3.001326,3.001326,0,0,1.3866258061859058
2020-05-22,1,33.6675,33.6675,0,0,3.545802648645882
2020-05-23,1,42.87516,42.87516,0,0,3.7813483285030274
2020-05-24,4,95.25001,33.09181,0,0,4.566949077063992
2020-05-26,1,1.470372,1.470372,0,0,0.9043687465871963
2020-05-27,2,14.468018,8.70067,0,0,2.7387745374371586
2020-05-28,3,36.403757,28.75139,0,0,3.621771153920721
2020-05-29,2,23.590991000000002,17.04566,0,0,3.20238015635138
2020-05-31,4,1340.6827190000001,1320.728,0,0,7.20167986558503
2020-06-01,1,685.585,685.585,0,0,6.531730034003706
2020-06-02,3,158.705689,129.9944,0,0,5.073332677629687
2020-06-03,2,44.712377000000004,43.21143,0,0,3.822369092741773
2020-06-04,2,18.473788,14.98823,0,0,2.9690693561873562
2020-06-05,2,189.70544,159.6805,0,0,5.250730038680885
2020-06-06,5,1949.120739,1841.0,0,0,7.575646567076885
2020-06-07,5,307.018271,210.5436,0,0,5.730159102642699
2020-06-08,5,386.39566,230.3548,0,0,5.959446548019074
2020-06-09,5,1146.309306,959.2821,0,0,7.0451747459898435
2020-06-10,4,2773.05217,1653.114,0,0,7.928064407475149
2020-06-11,5,203.224448,79.95433,0,0,5.319219624323068
2020-06-12,8,5797.69609,5062.198,1,0,8.665388359191525
2020-06-13,1,2.139037,2.139037,0,0,1.143916064983722
2020-06-14,2,731.61079,695.4706,0,0,6.596614578600981
2020-06-15,4,503.09889,434.291,0,0,6.222772459142102
2020-06-16,3,2308.64094,1398.004,0,0,7.744847354204784
2020-06-17,7,895.713895,421.4699,0,0,6.798736853544424
2020-06-18,7,252.655429,117.2348,0,0,5.535976767292419
2020-06-19,1,223.8869,223.8869,0,0,5.415597609158512
2020-06-20,4,108.374389,88.18584,0,0,4.694776758376461
2020-06-21,5,322.598929,194.558,0,0,5.779504875537327
2020-06-22,3,2439.8646,1051.485,0,0,7.800107599784441
2020-06-23,8,1065.61178,576.6608,0,0,6.97224234254579
2020-06-24,1,116.1777,116.1777,0,0,4.763691586001158
2020-06-25,1,264.3114,264.3114,0,0,5.58090423044289
2020-06-26,2,267.77583,238.2839,0,0,5.593877686451353
2020-06-27,1,57.63135,57.63135,0,0,4.071269536465768
2020-06-28,4,2209.484051,2163.698,0,0,7.700966798130565
2020-06-29,3,33.906628000000005,20.2083,0,0,3.5526767252171076
2020-06-30,3,203.850043,137.5814,0,0,5.322278213902548
2020-07-01,2,3532.5906999999997,2884.41,0,0,8.170069828402013
2020-07-03,3,221.251498,152.5866,0,0,5.40380961452878
2020-07-04,4,929.640656,567.0063,0,0,6.83587322639952
2020-07-05,9,7241.388677,5513.191,1,0,8.887706358727996
2020-07-06,3,244.330261,194.6603,0,0,5.502605306884526
2020-07-07,3,139.65697,102.6417,0,0,4.94632408934258
2020-07-08,5,19.271299,7.910181,0,0,3.009206043265027
2020-07-09,5,126.170863,59.73152,0,0,4.845531560201342
2020-07-10,2,3.658065,1.851237,0,0,1.5386001258516906
2020-07-11,4,159.357924,151.5495,0,0,5.077408341818719
2020-07-12,3,21.352746,8.415433,0,0,3.1069491770471473
2020-07-13,3,29759.789532,29666.96,1,0,10.300947018568232
2020-07-15,5,1921.537507,1485.075,0,0,7.561401210682339
2020-07-16,2,2.4771549999999998,1.410283,0,0,1.2462144306918894
2020-07-17,1,118.7805,118.7805,0,0,4.78566090114719
2020-07-18,2,10123.6661,9566.36,1,0,9.222729913653183
2020-07-19,5,496.531403,339.4666,0,0,6.209658676214603
2020-07-20,5,22825.203254,22652.56,1,0,10.035664420568775
2020-07-21,4,1372.18521,1034.795,0,0,7.224888291062383
2020-07-22,3,81232.328021,81224.68,1,1,11.305080885549208
2020-07-23,2,1371.045361,1367.078,0,0,7.224057869692649
2020-07-24,3,163.05201,139.1295,0,0,5.100183511694135
2020-07-25,4,6966.020607,6922.014,1,0,8.848942952826807
2020-07-26,8,1075.3990780000001,901.6728,0,0,6.981376562293484
2020-07-27,8,144999.654434,143836.4,1,1,11.884493534730458
2020-07-28,9,3336.60824,2922.204,0,0,8.11300973364329
2020-07-29,3,10073.7271,9150.402,1,0,9.217785299599393
2020-07-30,2,459.4219,233.0561,0,0,6.132143243049192
2020-07-31,4,33258.598074,33235.8,1,0,10.412098668308298
2020-08-01,4,2490.26736,1962.329,0,0,7.820546839892088
2020-08-02,6,8024.493356999999,6882.293,1,0,8.99037842361634
2020-08-03,6,8674.836733,7750.637,1,0,9.06829705353549
2020-08-04,3,374.59668,323.1761,0,0,5.928515908104414
2020-08-05,2,44.139691,38.07296,0,0,3.809761925996
2020-08-06,1,209.9507,209.9507,0,0,5.35162445688672
2020-08-07,1,7.809119,7.809119,0,0,2.175787434947755
2020-08-08,2,143.32363700000002,136.5928,0,0,4.972058256939126
2020-08-09,2,11.734873,10.29982,0,0,2.5443441358650083
2020-08-10,5,2574.37372,2057.296,0,0,7.853749936547501
2020-08-11,2,27.904868,26.72971,0,0,3.364010023840047
2020-08-12,3,31188.275837,30999.4,1,0,10.347829591538147
2020-08-13,5,4704.2823499999995,4119.205,0,0,8.456441060845906
2020-08-14,4,46920.015851000004,46720.91,1,0,10.756220953236364
2020-08-15,9,46770.275925,44211.25,1,0,10.753024531190237
2020-08-16,12,1579246.4326230001,1032700.0,5,4,14.272458983065784
2020-08-17,22,716971.101337,318797.3,4,3,13.482792208555557
2020-08-18,10,223796.404768,124527.4,3,2,12.318496478581823
2020-08-19,3,171490.482,170647.9,1,1,12.052288876716169
2020-08-20,2,2903.99361,2857.605,0,0,7.974186469627827
2020-08-21,2,1345.8207,1316.038,0,0,7.205502056934176
2020-08-22,2,14.060272,12.39058,0,0,2.7120602832976255
2020-08-23,1,30.1925,30.1925,0,0,3.440177681303039
2020-08-24,2,1513.0781000000002,946.5836,0,0,7.322562017871679
2020-08-25,2,253.14127000000002,199.9823,0,0,5.5378902935095144
2020-08-26,1,20.42734,20.42734,0,0,3.064667676723004
2020-08-27,1,1.482663,1.482663,0,0,0.9093317743990136
2020-08-28,2,308.0102,291.9492,0,0,5.733374286061675
2020-08-29,3,26803.305467,26751.78,1,0,10.196317805349569
2020-08-30,5,492.114262,398.4815,0,0,6.200740915951137
2020-09-01,2,435.76002,413.5251,0,0,6.079383890937604
2020-09-04,2,379874.83561,379842.4,1,1,12.847599729913943
2020-09-05,3,38907.33969,22503.71,2,0,10.568963894546469
2020-09-06,1,115998.0,115998.0,1,1,11.661336849361689
2020-09-07,2,1172.2884399999998,1146.466,0,0,7.067565717828412
2020-09-08,6,159786.484758,157429.9,1,1,11.981599991087084
2020-09-09,5,10264.24486,8871.938,1,0,9.236519183040917
2020-09-10,1,5.429207,5.429207,0,0,1.8608512024946864
2020-09-11,3,88.16074,42.10368,0,0,4.490440808169184
2020-09-12,1,1.15439,1.15439,0,0,0.7675076208409073
2020-09-14,3,2045.949857,2027.554,0,0,7.624106089513679
2020-09-17,2,6254.4558990000005,6253.439,1,0,8.741209305776565
2020-09-19,2,46.82486,35.97919,0,0,3.8675455879827743
2020-09-20,1,4.12193,4.12193,0,0,1.6335313211474363
2020-09-21,1,11.93184,11.93184,0,0,2.559692487377121
2020-09-22,1,18.3533,18.3533,0,0,2.9628629475707076
2020-09-23,1,26.56782,26.56782,0,0,3.316649150454914
2020-09-26,1,3.013402,3.013402,0,0,1.3896392607007486
2020-09-27,3,123828.096059,67484.41,2,2,11.726657636327861
2020-09-28,3,252.975207,233.3453,0,0,5.537236652018127
2020-09-30,1,46.58341,46.58341,0,0,3.8624841710751183
2020-10-02,2,45.336581,43.19823,0,0,3.8359317355313256
2020-10-03,1,1.931224,1.931224,0,0,1.0754200832370802
2020-10-04,3,10485.817,10456.4,1,0,9.25787422350574
2020-10-05,1,86.66375,86.66375,0,0,4.4735084729942205
2020-10-06,1,55.32843,55.32843,0,0,4.031199381046521
2020-10-07,2,56.69804,32.20207,0,0,4.0552232041329415
2020-10-09,1,12.85847,12.85847,0,0,2.628896598057986
2020-10-10,2,7.22363,5.205859,0,0,2.107011717428343
2020-10-12,1,47.27253,47.27253,0,0,3.876862661806216
2020-10-13,1,25.58551,25.58551,0,0,3.280366330522531
2020-10-14,1,169.5485,169.5485,0,0,5.139019713751219
2020-10-15,2,59.63566,31.06108,0,0,4.104883168852023
2020-10-16,1,5.151273,5.151273,0,0,1.8166590522684838
2020-10-18,3,630.18665,562.9138,0,0,6.447601619117882
2020-10-20,1,3.024409,3.024409,0,0,1.3923780677914728
2020-10-23,2,165.68345,101.4003,0,0,5.116096504684178
2020-10-25,2,409.9578,276.6583,0,0,6.018490532825625
2020-10-26,4,26279.63233,13694.53,2,0,10.176587533572397
2020-10-31,1,17.29714,17.29714,0,0,2.906744763480729
2020-11-01,1,1.392398,1.392398,0,0,0.8722962102073102
2020-11-02,1,8.031864,8.031864,0,0,2.200758769160921
2020-11-05,1,1.119542,1.119542,0,0,0.7512000276085589
2020-11-06,1,128.1708,128.1708,0,0,4.861135559613303
2020-11-17,2,23103.587,20374.56,1,0,10.047786448225759
2020-11-22,1,1.33193,1.33193,0,0,0.8466962508850636
2020-11-23,2,14.676308,13.63339,0,0,2.752150528013723
2020-11-27,1,7.514976,7.514976,0,0,2.1418264955551893
2020-11-29,1,12.15279,12.15279,0,0,2.576633903419855
2020-12-01,1,1085.7,1085.7,0,0,6.990900860068806
2020-12-02,2,80.42187,58.15114,0,0,4.399643910140982
2020-12-03,1,6681.099,6681.099,1,0,8.807187438730324
2020-12-07,1,22.70941,22.70941,0,0,3.165872015752518
2020-12-08,1,39.82645,39.82645,0,0,3.7093301556783405
2020-12-13,2,1961.9198800000001,1954.651,0,0,7.582188378364543
2020-12-16,1,18.82918,18.82918,0,0,2.9871545901890633
2020-12-20,1,1.529065,1.529065,0,0,0.927849669215983
2020-12-24,2,3063.2471299999997,3052.173,0,0,8.027557183613183
2020-12-25,1,62.40783,62.40783,0,0,4.149587355394775
2020-12-26,1,39.66626,39.66626,0,0,3.7053987560151467
2020-12-31,1,15.85951,15.85951,0,0,2.824914889280676
2021-01-07,1,21.31999,21.31999,0,0,3.105482689484336
2021-01-08,2,4.131568,2.265879,0,0,1.635411265501752
2021-01-10,1,1.850452,1.850452,0,0,1.0474775781966932
2021-01-13,2,21.095869999999998,18.64428,0,0,3.0953907132318155
2021-01-14,1,27.63296,27.63296,0,0,3.3545585018203354
2021-01-15,1,681.1813,681.1813,0,0,6.5252954582925184
2021-01-17,1,2.883715,2.883715,0,0,1.356792169775919
2021-01-18,2,5.317706,3.873497,0,0,1.8433561675839663
2021-01-19,15,1598.528211,674.1259,0,0,7.377463996620719
2021-01-20,1,8.976994,8.976994,0,0,2.300281842548008
2021-01-21,1,4.889593,4.889593,0,0,1.7731868951061893
2021-02-02,1,1.171693,1.171693,0,0,0.7755070476985733
2021-02-20,1,106.2004,106.2004,0,0,4.674699979973024
2021-02-21,1,13.79761,13.79761,0,0,2.694465681243236
2021-02-24,1,21.96283,21.96283,0,0,3.1338768216954636
2021-02-28,1,5.079092,5.079092,0,0,1.80485534272017
2021-03-01,2,260.213755,257.8323,0,0,5.5653390568120695
2021-03-03,1,14.57344,14.57344,0,0,2.745566899143474
2021-03-05,1,4.259815,4.259815,0,0,1.660095855028439
2021-03-14,1,86.20689,86.20689,0,0,4.468283341554979
2021-03-19,1,5.136026,5.136026,0,0,1.8141773013441134
2021-03-26,1,10.61282,10.61282,0,0,2.452109660272662
2021-03-27,1,856.3962,856.3962,0,0,6.753900122150323
2021-03-28,1,21.61033,21.61033,0,0,3.118406881495177
2021-04-01,2,39.07116,24.85209,0,0,3.6906568735676863
2021-04-04,2,67.9911,45.00793,0,0,4.233977510770667
2021-04-05,3,101.2341,62.07942,0,0,4.627265281608849
2021-04-08,1,85.5384,85.5384,0,0,4.46058824606562
2021-04-10,1,8.890034,8.890034,0,0,2.291527583444687
2021-04-12,1,26.79597,26.79597,0,0,3.324891046159514
2021-04-13,2,13.751186,9.6,0,0,2.691323486333038
2021-04-15,1,1.800984,1.800984,0,0,1.02997078401603
2021-04-17,4,41.126422,31.76766,0,0,3.74067514477934
2021-04-18,5,261.215196,191.6513,0,0,5.569165525409192
2021-04-20,2,7.41357,5.185684,0,0,2.1298458785617194
2021-04-22,2,30.129114,26.06954,0,0,3.438143522757128
2021-04-25,2,5.939311,3.041959,0,0,1.9372024900512685
2021-04-27,1,5.135205,5.135205,0,0,1.8140434924375375
2021-04-28,3,623.578833,552.1964,0,0,6.437077555385848
2021-04-29,5,252.877566,159.9778,0,0,5.536852127185758
2021-04-30,1,15.35531,15.35531,0,0,2.794552615258895
2021-05-01,2,1421.7526200000002,1390.015,0,0,7.260348738985667
2021-05-02,1,5365.902,5365.902,1,0,8.588006112274698
2021-05-04,3,56.35498,31.87381,0,0,4.049259675027739
2021-05-05,3,18.3331,11.88744,0,0,2.961818652839962
2021-05-06,2,15.255502,14.00693,0,0,2.7884314360842954
2021-05-08,5,676.150162,548.9937,0,0,6.517893053339335
2021-05-09,1,31.50628,31.50628,0,0,3.481433301438262
2021-05-10,1,8.925045,8.925045,0,0,2.2950613605680132
2021-05-11,2,80.66050999999999,70.24671,0,0,4.402570531279715
2021-05-12,2,466.60289,441.2523,0,0,6.147619410074965
2021-05-14,1,12.32582,12.32582,0,0,2.589703506620033
2021-05-15,1,1202.648,1202.648,0,0,7.093112224319613
2021-05-16,1,20.24225,20.24225,0,0,3.055992122966708
2021-05-18,1,19.10735,19.10735,0,0,3.0010854198652406
2021-05-19,2,63.61533,45.35123,0,0,4.16845168913737
2021-05-20,1,18.61205,18.61205,0,0,2.9761441732452516
2021-05-21,1,18.17299,18.17299,0,0,2.9535025177693317
2021-05-22,1,25.36633,25.36633,0,0,3.272087817376697
2021-05-23,2,58.044623,55.11501,0,0,4.0782934800722375
2021-05-24,1,1.923519,1.923519,0,0,1.072788027671816
2021-05-26,4,28.727211,15.71013,0,0,3.3920628216441275
2021-05-27,3,547.15661,507.8524,0,0,6.3065610307908875
2021-05-28,1,15.36915,15.36915,0,0,2.795398465783253
2021-05-29,1,6.082049,6.082049,0,0,1.9575632726152254
2021-05-30,2,1120.199643,1117.899,0,0,7.022154500881735
2021-05-31,3,57.27853,23.99675,0,0,4.065233757947813
2021-06-01,1,1.751998,1.751998,0,0,1.0123271933266471
2021-06-02,1,42.75489,42.75489,0,0,3.7786033779862342
2021-06-03,1,3.060403,3.060403,0,0,1.4012822297713297
2021-06-05,3,40.561848,21.63566,0,0,3.727182631074982
2021-06-06,2,31.27917,17.97407,0,0,3.4744221305556864
2021-06-07,1,1.75886,1.75886,0,0,1.014817550924844
2021-06-08,3,977.797013,938.9399,0,0,6.886324279867906
2021-06-09,5,1512.27132,968.2691,0,0,7.322029023554095
2021-06-10,1,171.3908,171.3908,0,0,5.149763992536528
2021-06-11,2,13.664102,9.446896,0,0,2.6854024663233598
2021-06-12,2,20.301802,18.20975,0,0,3.058791670075889
2021-06-13,5,634.226727,342.571,0,0,6.45398198555907
2021-06-14,4,287.872521,188.1755,0,0,5.665985486991302
2021-06-15,4,322.07868,161.2339,0,0,5.777895884890374
2021-06-16,1,10.62967,10.62967,0,0,2.453559591235479
2021-06-17,4,5418.577719,2877.869,0,0,8.597773179774807
2021-06-18,7,2439.030255,1265.746,0,0,7.799765717800537
2021-06-19,3,1169.69904,601.6085,0,0,7.065356319463081
2021-06-20,3,839.53767,761.1113,0,0,6.73404177040473
2021-06-21,5,140.654098,39.57343,0,0,4.953388156320456
2021-06-22,1,111.5138,111.5138,0,0,4.723075880788201
2021-06-23,6,513.430828,277.8741,0,0,6.24306110114323
2021-06-24,2,134.727338,132.4866,0,0,4.9106480056516215
2021-06-25,4,26482.65492,26328.9,1,0,10.184283026206035
2021-06-26,3,233.452923,216.5297,0,0,5.457254812934951
2021-06-27,4,1968.208544,1828.035,0,0,7.585386986692427
2021-06-28,4,10736.144403,10591.03,1,0,9.281464448444936
2021-06-29,3,355.80025,291.1255,0,0,5.877176101378255
2021-06-30,4,13170.148172,12599.14,1,0,9.4857839718029
2021-07-01,6,2353.586667,1135.744,0,0,7.76412047809515
2021-07-02,2,105015.09756,105003.9,1,1,11.561868927484106
2021-07-03,5,866.365315,428.2403,0,0,6.765460243283329
2021-07-04,6,68080.828241,67054.51,1,1,11.128465617190445
2021-07-05,3,977.01208,882.0248,0,0,6.885522021696777
2021-07-06,3,85.225079,61.52447,0,0,4.456961075030081
2021-07-07,3,100.871786,69.5676,0,0,4.623715022597106
2021-07-08,1,6.567343,6.567343,0,0,2.0238420150847136
2021-07-09,3,138.73668700000002,132.2827,0,0,4.939759844527815
2021-07-10,2,184.34372,100.7824,0,0,5.222212047177581
2021-07-11,4,10177.035100000001,9655.188,1,0,9.22798725575749
2021-07-12,3,3009.6576299999997,2967.832,0,0,8.00991381560684
2021-07-13,1,963405.4,963405.4,1,1,13.778230616295074
2021-07-14,1,43.3417,43.3417,0,0,3.791925543552436
2021-07-15,3,66.84174900000001,37.2558,0,0,4.217177772401317
2021-07-17,2,52.92531,40.82636,0,0,3.9875999409837775
2021-07-18,2,120.406847,117.692,0,0,4.799147277364448
2021-07-19,2,65.514693,58.59269,0,0,4.197422870624955
2021-07-20,5,2204.288747,2096.645,0,0,7.698613730328018
2021-07-22,1,1.366251,1.366251,0,0,0.8613068461509207
2021-07-23,1,25.31992,25.31992,0,0,3.270326066938819
2021-07-24,1,1.013455,1.013455,0,0,0.6998521519163431
2021-07-25,1,28.44884,28.44884,0,0,3.38265452052727
2021-07-28,2,194.75193000000002,170.7329,0,0,5.276848194336995
2021-07-29,1,12.4895,12.4895,0,0,2.601911605040543
2021-07-30,2,122452.47115299999,122447.7,1,1,11.7154864094918
2021-07-31,5,425241.00801,223107.9,2,2,12.960413716454228
2021-08-01,5,240680.286864,145631.8,2,2,12.391228876104107
2021-08-02,2,4.65257,3.27472,0,0,1.7321103089942367
2021-08-03,2,60.75847,49.89998,0,0,4.123231132093595
2021-08-04,2,2677.9119499999997,2618.794,0,0,7.893166002263164
2021-08-06,5,156.95209400000002,78.31017,0,0,5.0622917845201405
2021-08-07,2,26.17976,19.88849,0,0,3.3024725786619378
2021-08-08,1,12.10306,12.10306,0,0,2.572845790715986
2021-08-09,1,25.8245,25.8245,0,0,3.2893156490140636
2021-08-10,1,25.10539,25.10539,0,0,3.2621418064176506
2021-08-11,2,191.587458,184.0656,0,0,5.26055037782518
