date,TLT,IEF,ZN=F,SPY
2012-06-14,85.1238784790039,79.52482604980469,134.359375,104.14965057373047
2012-06-15,85.59793090820312,79.89320373535156,134.609375,105.21481323242188
2012-06-18,86.05843353271484,79.87108612060547,134.53125,105.41876983642578
2012-06-19,84.93428802490234,79.5984878540039,134.34375,106.43841552734375
2012-06-20,85.35411071777344,79.43639373779297,134.0625,106.26583099365234
2012-06-21,85.80784606933594,79.60588073730469,133.359375,103.88140869140625
2012-06-22,84.66337585449219,79.25960540771484,133.0,104.68144226074219
2012-06-25,85.89591979980469,79.69426727294922,133.5625,103.00289916992188
2012-06-26,85.55730438232422,79.5174560546875,133.4375,103.5206069946289
2012-06-27,85.69276428222656,79.62794494628906,133.546875,104.45399475097656
2012-06-28,85.90270233154297,79.88579559326172,133.921875,104.1559066772461
2012-06-29,84.78529357910156,79.5174560546875,133.375,106.75218963623047
2012-07-02,85.66009521484375,79.88636016845703,134.015625,107.07374572753906
2012-07-03,85.00181579589844,79.68717956542969,133.640625,107.77971649169922
2012-07-05,85.4361343383789,79.90113830566406,133.953125,107.29337310791016
2012-07-06,86.23016357421875,80.1814956665039,134.359375,106.27371215820312
2012-07-09,86.99021911621094,80.4028091430664,134.546875,106.14036560058594
2012-07-10,87.16667175292969,80.43973541259766,134.625,105.21481323242188
2012-07-11,87.27531433105469,80.36597442626953,134.59375,105.23051452636719
2012-07-12,87.89289093017578,80.55040740966797,134.65625,104.72064971923828
2012-07-13,87.66214752197266,80.48400115966797,134.546875,106.47763061523438
2012-07-16,88.06932067871094,80.66110229492188,134.8125,106.22663116455078
2012-07-17,87.3770980834961,80.4544906616211,134.546875,106.95613098144531
2012-07-18,87.42460632324219,80.53568267822266,134.75,107.74833679199219
2012-07-19,87.20060729980469,80.41767120361328,134.46875,108.03070831298828
2012-07-20,88.26614379882812,80.7348861694336,134.90625,107.04238891601562
2012-07-23,88.76152038574219,80.86768341064453,135.0625,105.95994567871094
2012-07-24,89.4605484008789,81.02265930175781,135.265625,105.05009460449219
2012-07-25,89.69134521484375,81.06694030761719,135.234375,105.0736312866211
2012-07-26,88.87014770507812,80.81607055664062,135.03125,106.80705261230469
2012-07-27,87.19383239746094,80.23319244384766,134.125,108.7758560180664
2012-07-30,87.8453598022461,80.49144744873047,134.5625,108.7758560180664
2012-07-31,88.0218276977539,80.6315689086914,134.65625,108.01502990722656
2012-08-01,87.58181762695312,80.33749389648438,134.15625,107.92088317871094
2012-08-02,88.07828521728516,80.52964782714844,134.625,107.17571258544922
2012-08-03,86.65689849853516,80.10846710205078,133.90625,109.30136108398438
2012-08-06,86.69085693359375,80.16018676757812,134.109375,109.51312255859375
2012-08-07,85.57552337646484,79.73893737792969,133.578125,110.06219482421875
2012-08-08,85.11991882324219,79.6280746459961,133.484375,110.19556427001953
2012-08-09,85.05867767333984,79.56897735595703,133.453125,110.28964233398438
2012-08-10,85.48709869384766,79.79806518554688,133.734375,110.4700698852539
2012-08-13,85.34432220458984,79.74629974365234,133.625,110.41514587402344
2012-08-14,84.18814086914062,79.35472106933594,133.140625,110.4308853149414
2012-08-15,83.00481414794922,78.95569610595703,132.578125,110.55633544921875
2012-08-16,82.2975082397461,78.7635498046875,132.359375,111.37213134765625
2012-08-17,82.69880676269531,78.859619140625,132.5,111.5210952758789
2012-08-20,82.8687973022461,78.90394592285156,132.515625,111.52896881103516
2012-08-21,83.23596954345703,78.9704818725586,132.609375,111.19172668457031
2012-08-22,84.60985565185547,79.58374786376953,133.3125,111.23875427246094
2012-08-23,84.9634780883789,79.72417449951172,133.6875,110.32890319824219
2012-08-24,84.88186645507812,79.68724822998047,133.578125,110.99556732177734
2012-08-27,85.37834167480469,79.89411163330078,133.8125,111.01912689208984
2012-08-28,85.58234405517578,79.92369842529297,133.953125,110.9092788696289
2012-08-29,85.20830535888672,79.8719482421875,133.84375,110.99556732177734
2012-08-30,85.65033721923828,80.01976013183594,134.1875,110.19556427001953
2012-08-31,86.86090850830078,80.53702545166016,134.75,110.72105407714844
2012-09-04,86.7736587524414,80.352783203125,134.453125,110.61907196044922
2012-09-05,86.36473846435547,80.32311248779297,134.421875,110.52498626708984
2012-09-06,84.92674255371094,79.77558135986328,133.84375,112.76826477050781
