date,rv_c2c,n_returns,path_start_ts,path_end_ts,path_start_hhmmss,path_end_hhmmss,active_contract,active_volume_share,active_choice_differs_from_full_day,rolled,anchor_complete,rv_post_close_1330_1345,rv_gap_1345_to_1500,rv_night,rv_gap_0500_to_0845,rv_day_0845_1330
2024-03-13,7.84193290837116e-05,229,2024-03-12 13:30:00,2024-03-13 13:30:00,133000,133000,202403,0.9645965352645873,False,False,True,4.524943891562878e-07,1.607868949496377e-07,3.284482705901985e-05,1.5619536751381445e-06,4.339926706544768e-05
2024-03-14,5.563662820892751e-05,230,2024-03-13 13:30:00,2024-03-14 13:30:00,133000,133000,202403,0.9618786636174855,False,False,True,7.474348946476245e-07,7.271828538149532e-07,1.3546827464103573e-05,5.574504917558828e-06,3.504067807880253e-05
2024-03-15,7.011251311366719e-05,229,2024-03-14 13:30:00,2024-03-15 13:30:00,133000,133000,202403,0.945168986083499,False,False,True,6.162688057695188e-07,4.2481210137209083e-07,1.8763802727322106e-05,6.612141055919602e-06,4.369548842328389e-05
2024-03-18,4.782214636120769e-05,229,2024-03-15 13:30:00,2024-03-18 13:30:00,133000,133000,202403,0.9018298315323373,False,False,True,2.3248858263985506e-06,5.031457696059168e-07,1.8508100355702406e-05,6.648293983133723e-06,1.9837720426367095e-05
2024-03-19,5.9463411643848026e-05,229,2024-03-18 13:30:00,2024-03-19 13:30:00,133000,133000,202403,0.8146496895505094,False,False,True,4.4641469980525277e-07,4.033407846617849e-08,1.3872822994411671e-05,2.4448184858021736e-05,2.0655655013143193e-05
2024-03-20,5.4619342384782174e-05,228,2024-03-19 13:30:00,2024-03-20 13:29:58,133000,132958,202403,0.5944362150635651,False,False,True,2.3822252618330013e-07,2.0531336138427645e-07,1.7033053698035094e-05,6.487283441597093e-07,3.649402445501979e-05
2024-03-21,6.227781005919041e-05,229,2024-03-20 13:30:00,2024-03-21 13:30:00,133000,133000,202404,0.984694215752562,False,True,True,8.701974581148189e-07,4.979351349761903e-07,2.7262032502181116e-05,1.1541548372737791e-05,2.2106096591180497e-05
2024-03-22,6.394285881241543e-05,230,2024-03-21 13:30:00,2024-03-22 13:30:00,133000,133000,202404,0.9878081102570898,False,False,True,6.43787146133446e-07,2.33673288610352e-06,3.294822016684264e-05,2.4491636763954696e-09,2.8011669449659417e-05
2024-03-25,3.4700981094731636e-05,229,2024-03-22 13:30:00,2024-03-25 13:30:00,133000,133000,202404,0.9865948846295813,False,False,True,3.199388915069447e-07,9.771976848597918e-07,1.4594536428736157e-05,9.771009352391848e-09,1.8799537080276348e-05
2024-03-26,9.320012065504928e-05,229,2024-03-25 13:30:00,2024-03-26 13:30:00,133000,133000,202404,0.9834864722085959,False,False,True,2.931650690372129e-07,8.828370081392406e-07,1.3561916549591497e-05,9.660413730223243e-06,6.880178829805809e-05
2024-03-27,4.638398448519117e-05,229,2024-03-26 13:30:00,2024-03-27 13:30:00,133000,133000,202404,0.9838086476540938,False,False,True,7.984016716433613e-07,1.7865016402298602e-06,1.1792265505893228e-05,4.1358560554177795e-06,2.7870959612006935e-05
2024-03-28,4.4506225737040304e-05,229,2024-03-27 13:30:00,2024-03-28 13:30:00,133000,133000,202404,0.9835302806499261,False,False,True,4.89982733975664e-07,1.0753929024629338e-06,1.1552744078592253e-05,2.994888914635523e-06,2.8393217107373933e-05
2024-03-29,3.150943392586555e-05,229,2024-03-28 13:30:00,2024-03-29 13:30:00,133000,133000,202404,0.9868548476718157,False,False,True,9.306385800919267e-08,2.4512255908086415e-07,1.3729118889283294e-05,3.167060808119483e-06,1.4275067811372707e-05
2024-04-01,3.8061592241780025e-05,229,2024-03-29 13:30:00,2024-04-01 13:30:00,133000,133000,202404,0.9832654785336173,False,False,True,1.5085791916831676e-07,3.1455654997202528e-06,9.602484776026717e-06,3.6683206023252302e-06,2.1494363444539504e-05
2024-04-02,3.316968615289302e-05,229,2024-04-01 13:30:00,2024-04-02 13:30:00,133000,133000,202404,0.9786372531578011,False,False,True,6.339993772079055e-07,8.743707187299444e-08,2.0845033433666644e-05,8.681131408898379e-08,1.151640495605649e-05
2024-04-03,4.774869284086866e-05,229,2024-04-02 13:30:00,2024-04-03 13:30:00,133000,133000,202404,0.9804660642373048,False,False,True,6.48937346695529e-07,1.4820728840410666e-06,1.2965624302921934e-05,7.518609403401127e-06,2.5133448903808993e-05
2024-04-08,4.499575570556974e-05,229,2024-04-03 13:30:00,2024-04-08 13:30:00,133000,133000,202404,0.9777066591914284,False,False,True,3.3793329995676793e-07,6.035971277902572e-08,2.1356341721898903e-05,4.225490472487241e-06,1.9015630498447807e-05
2024-04-09,5.2876942208971393e-05,229,2024-04-08 13:30:00,2024-04-09 13:30:00,133000,133000,202404,0.9661528253082741,False,False,True,2.7736169653743415e-07,8.610796250247473e-08,1.2886708319606351e-05,1.7315555808458374e-06,3.7895208649479295e-05
2024-04-10,4.571995276081305e-05,229,2024-04-09 13:30:00,2024-04-10 13:30:00,133000,133000,202404,0.9710172958899014,False,False,True,2.0435558642386104e-07,2.778452157854077e-07,2.593910602436041e-05,3.689705258064844e-08,1.926174888166272e-05
2024-04-11,9.298925442486838e-05,229,2024-04-10 13:30:00,2024-04-11 13:30:00,133000,133000,202404,0.9622478297136149,False,False,True,7.917969544663458e-07,0.0,6.475517554158074e-05,2.330735670622129e-09,2.743995119315068e-05
2024-04-12,4.08126014827569e-05,229,2024-04-11 13:30:00,2024-04-12 13:30:00,133000,133000,202404,0.9478173902812096,False,False,True,9.523580438137491e-08,3.345429655785193e-07,2.1687195341771524e-05,3.7167878523272716e-06,1.4978839518698214e-05
2024-04-15,6.602597169000399e-05,229,2024-04-12 13:30:00,2024-04-15 13:30:00,133000,133000,202404,0.9031838602561598,False,False,True,9.751055985753284e-08,1.8795386213325082e-07,2.6682763870982577e-05,1.0029568923872922e-05,2.9028174473157717e-05
2024-04-16,0.00013474683944987112,229,2024-04-15 13:30:00,2024-04-16 13:30:00,133000,133000,202404,0.831853528963471,False,False,True,3.306853048416959e-07,3.803545927289599e-08,3.759883827008665e-05,2.980723463660007e-06,9.379855695200986e-05
2024-04-17,0.0001302049590513614,228,2024-04-16 13:30:00,2024-04-17 13:29:59,133000,132959,202404,0.5934679243749463,False,False,True,8.399211876997344e-07,1.2170488936381222e-06,6.559857068604117e-05,1.028522275307812e-05,5.226419553090425e-05
2024-04-18,0.00012764377292710381,229,2024-04-17 13:30:00,2024-04-18 13:30:00,133000,133000,202405,0.9895422174884615,False,True,True,1.0263116438991583e-06,7.959301008493601e-07,6.140910672959425e-05,2.551064549895598e-06,6.186135990286544e-05
2024-04-19,0.0005087362773311328,229,2024-04-18 13:30:00,2024-04-19 13:30:00,133000,133000,202405,0.9868402829713095,False,False,True,2.0657225309286647e-06,1.4623713570212298e-05,0.00014225248120992498,3.931593483274062e-05,0.0003104784251873261
2024-04-22,0.0002714049922108925,229,2024-04-19 13:30:00,2024-04-22 13:30:00,133000,133000,202405,0.9912782628162078,False,False,True,6.910520044431507e-06,1.068621907101593e-05,9.388212218159944e-05,5.992002907513984e-06,0.0001539341280063316
2024-04-23,9.28294273354998e-05,229,2024-04-22 13:30:00,2024-04-23 13:30:00,133000,133000,202405,0.9885344229232965,False,False,True,1.1165140251552512e-06,3.393651402054828e-06,3.953409307202919e-05,2.089583710585255e-07,4.857621046520201e-05
2024-04-24,5.525358999494892e-05,229,2024-04-23 13:30:00,2024-04-24 13:30:00,133000,133000,202405,0.9857574870744318,False,False,True,7.392528760352084e-07,2.0910703541593668e-07,2.0790744364916994e-05,6.30853958312214e-06,2.7205946135458636e-05
2024-04-25,9.35918906246734e-05,229,2024-04-24 13:30:00,2024-04-25 13:30:00,133000,133000,202405,0.9851814994652529,False,False,True,1.5967714371580476e-06,6.160357430507585e-06,4.285181038177317e-05,2.413469762601103e-06,4.05694816126335e-05
2024-04-26,0.0001826460135351839,229,2024-04-25 13:30:00,2024-04-26 13:30:00,133000,133000,202405,0.9839186167897248,False,False,True,8.154659527226865e-07,1.3362951626551025e-06,0.00012598987211985546,3.95636296497795e-06,5.054801733497275e-05
2024-04-29,9.20174088129187e-05,229,2024-04-26 13:30:00,2024-04-29 13:30:00,133000,133000,202405,0.984816663372208,False,False,True,1.2515726259870057e-06,9.823374731972599e-09,2.983337336610031e-05,1.8799478265310924e-05,4.21231611807885e-05
2024-04-30,7.075080951599719e-05,229,2024-04-29 13:30:00,2024-04-30 13:30:00,133000,133000,202405,0.9869381861144385,False,False,True,6.400272456877665e-07,2.4281103549869426e-06,3.44280021651596e-05,2.1402249680776856e-08,3.3233267500482125e-05
2024-05-02,9.458709221512308e-05,229,2024-04-30 13:30:00,2024-05-02 13:30:00,133000,133000,202405,0.9847994370161858,False,False,True,2.171280749542936e-06,4.0260807442863165e-06,4.471203526943424e-05,1.188360414270254e-05,3.1794091309157054e-05
2024-05-03,9.173155405273386e-05,229,2024-05-02 13:30:00,2024-05-03 13:30:00,133000,133000,202405,0.9805703751291863,False,False,True,1.9664618391736254e-07,1.5538241744193802e-07,5.170153607529864e-05,4.801918801228101e-06,3.487607057484783e-05
2024-05-06,8.982057098502715e-05,229,2024-05-03 13:30:00,2024-05-06 13:30:00,133000,133000,202405,0.9793998884824421,False,False,True,9.056721577726565e-07,9.62961699629259e-09,5.3541792590360905e-05,4.3316720569975e-06,3.10318045628998e-05
2024-05-07,5.032754198838163e-05,229,2024-05-06 13:30:00,2024-05-07 13:30:00,133000,133000,202405,0.9736329754686543,False,False,True,5.517317664352836e-07,3.390711391037517e-07,1.4382241076213795e-05,5.8116783368386544e-08,3.499638122326042e-05
2024-05-08,3.9621857330707124e-05,229,2024-05-07 13:30:00,2024-05-08 13:30:00,133000,133000,202405,0.9699769686334723,False,False,True,8.910577607779262e-08,1.500277649823931e-07,1.74112220565941e-05,1.1512683914004079e-07,2.1856374893912794e-05
2024-05-09,3.773088481983767e-05,229,2024-05-08 13:30:00,2024-05-09 13:30:00,133000,133000,202405,0.9615190183673157,False,False,True,4.6562097724179293e-08,8.396922184480261e-07,1.614258620700468e-05,7.551949106201325e-07,1.9946849386040654e-05
2024-05-10,4.572304549739025e-05,229,2024-05-09 13:30:00,2024-05-10 13:30:00,133000,133000,202405,0.9433923686511182,False,False,True,3.975324627639568e-07,8.47595550943974e-08,2.3113015297631756e-05,1.8272091069221246e-06,2.030052907497801e-05
2024-05-13,5.4419190180300173e-05,229,2024-05-10 13:30:00,2024-05-13 13:30:00,133000,133000,202405,0.9071775213352666,False,False,True,1.9119777631995444e-06,2.3611854990661808e-06,2.7606488330571024e-05,5.6957540598692924e-08,2.2482581046864732e-05
2024-05-14,2.3833664792422433e-05,229,2024-05-13 13:30:00,2024-05-14 13:30:00,133000,133000,202405,0.8069652692113904,False,False,True,9.405221792319833e-08,2.0634518848604188e-08,8.64730987671681e-06,9.173093265836819e-09,1.506249508566798e-05
2024-05-15,5.4581411168094504e-05,228,2024-05-14 13:30:00,2024-05-15 13:29:58,133000,132958,202405,0.602026442185299,False,False,True,3.9211637769986206e-07,2.7418055154830203e-07,1.6752539128509094e-05,2.7012785123888567e-07,3.689244725909837e-05
2024-05-16,6.577377975272907e-05,229,2024-05-15 13:30:00,2024-05-16 13:30:00,133000,133000,202406,0.98850909974782,False,True,True,7.741916625698401e-07,2.1256653256638673e-06,3.108444893861819e-05,1.050567879476836e-06,3.073890594640034e-05
2024-05-17,6.04980512554768e-05,229,2024-05-16 13:30:00,2024-05-17 13:30:00,133000,133000,202406,0.9900197225244831,False,False,True,4.947973169526941e-07,2.650940149965069e-07,2.9168886323543878e-05,6.659736840500132e-06,2.390953675948358e-05
2024-05-20,8.909285453716814e-05,230,2024-05-17 13:30:00,2024-05-20 13:30:00,133000,133000,202406,0.9895038295931644,False,False,True,7.297113635808416e-07,2.1956872716031503e-07,1.828221685434631e-05,2.235168322318243e-06,6.762618926976243e-05
2024-05-21,4.621437352391399e-05,229,2024-05-20 13:30:00,2024-05-21 13:30:00,133000,133000,202406,0.990767829301193,False,False,True,6.737083169963383e-07,8.815765049836509e-09,2.0997252212836183e-05,2.6885840560786434e-06,2.1846013172952984e-05
2024-05-22,4.9890393671389844e-05,229,2024-05-21 13:30:00,2024-05-22 13:30:00,133000,133000,202406,0.9901881152734007,False,False,True,1.514230024874518e-06,2.2090198820938884e-09,1.2841916289662271e-05,8.808320176111427e-09,3.552323001679484e-05
2024-05-23,7.128882806351308e-05,229,2024-05-22 13:30:00,2024-05-23 13:30:00,133000,133000,202406,0.9901502000150955,False,False,True,1.846525573372501e-07,1.6852182892681191e-06,3.082513884033711e-05,8.254316091484504e-06,3.0339502285086105e-05
2024-05-24,7.312780240899665e-05,229,2024-05-23 13:30:00,2024-05-24 13:30:00,133000,133000,202406,0.990477886143478,False,False,True,2.5053115762699604e-07,7.711050768792572e-08,4.15173880786056e-05,3.3087170963006865e-06,2.797405556877545e-05
2024-05-27,5.792901701527421e-05,229,2024-05-24 13:30:00,2024-05-27 13:30:00,133000,133000,202406,0.9880729775837537,False,False,True,3.910230515498339e-07,3.4411342749145174e-08,2.1660503213531736e-05,2.0463771231785924e-06,3.379670228426491e-05
2024-05-28,3.1282391005241724e-05,230,2024-05-27 13:30:00,2024-05-28 13:30:00,133000,133000,202406,0.9885390371438875,False,False,True,4.6428345769875837e-07,2.5299251988740987e-07,8.30805079479788e-06,1.8790984899695377e-06,2.0377965742888134e-05
2024-05-29,4.9101115740033846e-05,229,2024-05-28 13:30:00,2024-05-29 13:30:00,133000,133000,202406,0.9880593171924912,False,False,True,1.3556940313168414e-06,2.074877506862007e-09,1.829336198987383e-05,3.1714731937177733e-06,2.627851164761853e-05
2024-05-30,7.83190321284036e-05,229,2024-05-29 13:30:00,2024-05-30 13:30:00,133000,133000,202406,0.9875992862342414,False,False,True,4.319871015232022e-07,3.5795401476618e-07,2.9612186588303653e-05,1.524464610666875e-05,3.267225831714181e-05
2024-05-31,0.00011776284944714494,229,2024-05-30 13:30:00,2024-05-31 13:30:00,133000,133000,202406,0.9863933725111277,False,False,True,2.492601554576928e-07,2.8275639882767444e-06,4.244551235624756e-05,1.4516552911096095e-05,5.772396003606684e-05
2024-06-03,0.00016779341083499638,229,2024-05-31 13:30:00,2024-06-03 13:30:00,133000,133000,202406,0.9855080848109687,False,False,True,5.369632765475622e-07,2.547517979458349e-06,6.0015641848698994e-05,5.996985794375669e-05,4.472342978653478e-05
2024-06-04,0.00010648054748721157,229,2024-06-03 13:30:00,2024-06-04 13:30:00,133000,133000,202406,0.9884427951893414,False,False,True,1.4200835172106656e-06,2.1325718852836136e-09,4.2452962860154325e-05,5.609336694559531e-06,5.699603184340177e-05
2024-06-05,0.00015901812860039525,229,2024-06-04 13:30:00,2024-06-05 13:30:00,133000,133000,202406,0.9874822612416072,False,False,True,8.02029925856548e-07,4.870567866130685e-06,6.856468653556003e-05,2.2374168579875306e-05,6.24066756929727e-05
2024-06-06,8.589483710545684e-05,229,2024-06-05 13:30:00,2024-06-06 13:30:00,133000,133000,202406,0.9804629994122183,False,False,True,1.81073980686449e-06,2.2262145363616367e-06,3.8105015116954694e-05,2.7257939095076794e-06,4.1027073735768324e-05
2024-06-07,6.763944793745241e-05,230,2024-06-06 13:30:00,2024-06-07 13:30:00,133000,133000,202406,0.982756199185406,False,False,True,2.301489281154272e-06,2.08989145594227e-09,3.7966975690503416e-05,2.285076161033218e-06,2.508381691330555e-05
2024-06-11,0.0001011264167355627,229,2024-06-07 13:30:00,2024-06-11 13:30:00,133000,133000,202406,0.9836409681673798,False,False,True,7.056729074138437e-06,4.085161584988167e-07,6.184985632769992e-05,8.869496196325818e-06,2.2941818978899704e-05
2024-06-12,6.792004382040787e-05,229,2024-06-11 13:30:00,2024-06-12 13:30:00,133000,133000,202406,0.9714713526206779,False,False,True,1.0463665744626165e-06,5.383788479137201e-07,3.3980926647763896e-05,1.7659854426869207e-06,3.058838630758072e-05
2024-06-13,9.651849594851907e-05,229,2024-06-12 13:30:00,2024-06-13 13:30:00,133000,133000,202406,0.9681762417557068,False,False,True,3.7045128689681363e-08,1.6672577241215924e-07,5.2991990668763353e-05,2.0143301690732066e-07,4.312130136174655e-05
2024-06-14,7.126857710087719e-05,229,2024-06-13 13:30:00,2024-06-14 13:30:00,133000,133000,202406,0.9577076601406577,False,False,True,3.11094444724924e-07,2.88817806683045e-07,5.133147337115329e-05,1.9349901691806636e-06,1.7402201309135276e-05
2024-06-17,5.126158352632598e-05,229,2024-06-14 13:30:00,2024-06-17 13:30:00,133000,133000,202406,0.9085447868337136,False,False,True,1.0793096098896108e-06,1.2347327808431122e-06,2.7630697920465576e-05,2.8568743052859187e-07,2.1031155784599094e-05
2024-06-18,5.4086640711205076e-05,230,2024-06-17 13:30:00,2024-06-18 13:30:00,133000,133000,202406,0.8491015224031957,False,False,True,5.185503028489159e-07,7.139429791571812e-07,2.7619156846431982e-05,9.477868149307702e-08,2.5140211901273926e-05
2024-06-19,0.0001039676367714399,228,2024-06-18 13:30:00,2024-06-19 13:29:59,133000,132959,202406,0.6215077728353047,False,False,True,1.425494677336958e-07,1.5607034787194324e-07,3.0059577795088445e-05,4.858312051349624e-07,7.312360795561085e-05
2024-06-20,4.4507261599935113e-05,229,2024-06-19 13:30:00,2024-06-20 13:30:00,133000,133000,202407,0.9899184628026041,False,True,True,9.89504810311594e-07,2.157774680253445e-06,1.987940398315852e-05,1.866102710358156e-07,2.1293967855175746e-05
2024-06-21,0.00011884006027156826,229,2024-06-20 13:30:00,2024-06-21 13:30:00,133000,133000,202407,0.9893127252018501,False,False,True,9.933550163276776e-07,2.508860676102064e-06,7.412868071976793e-05,6.769338540584077e-08,4.114147047396474e-05
2024-06-24,0.0001867213351395416,229,2024-06-21 13:30:00,2024-06-24 13:30:00,133000,133000,202407,0.9890562137821578,False,False,True,2.6180366878109747e-06,9.65303067587581e-06,0.00010830344686904385,1.376097041399309e-06,6.477072386541163e-05
2024-06-25,0.00018389700419193952,229,2024-06-24 13:30:00,2024-06-25 13:30:00,133000,133000,202407,0.9868854258121159,False,False,True,5.744561987612269e-07,7.172758570388792e-06,8.760965280898674e-05,4.694815391998392e-06,8.384532122180439e-05
2024-06-26,9.50555714250504e-05,229,2024-06-25 13:30:00,2024-06-26 13:30:00,133000,133000,202407,0.9889123140422247,False,False,True,8.846276958066781e-07,6.520324592820227e-06,4.06964665156483e-05,1.5553735844295268e-07,4.679861526233227e-05
2024-06-27,0.00014600631064515143,229,2024-06-26 13:30:00,2024-06-27 13:30:00,133000,133000,202407,0.9886434817468869,False,False,True,8.741591045751874e-07,3.2324016734315576e-07,6.613176042971638e-05,2.3627510923476957e-05,5.5049640020039775e-05
2024-06-28,8.24575902611053e-05,229,2024-06-27 13:30:00,2024-06-28 13:30:00,133000,133000,202407,0.9868507214855352,False,False,True,2.1155450542210822e-07,1.6167420934808996e-06,4.636868885186684e-05,2.3409657910731936e-06,3.191963901926227e-05
2024-07-01,0.00010007494165103149,229,2024-06-28 13:30:00,2024-07-01 13:30:00,133000,133000,202407,0.9865028149564479,False,False,True,1.563716320054616e-06,3.7128487101240746e-07,5.0907893150198113e-05,1.0649488773072298e-05,3.658255853669405e-05
2024-07-02,0.00013653193066079486,229,2024-07-01 13:30:00,2024-07-02 13:30:00,133000,133000,202407,0.9885256523531837,False,False,True,1.4708380937401115e-06,9.267191672721661e-08,6.398626113861856e-05,6.645195918600706e-06,6.433696359310826e-05
2024-07-03,6.970069295880765e-05,229,2024-07-02 13:30:00,2024-07-03 13:30:00,133000,133000,202407,0.986484429065744,False,False,True,9.978823200745945e-08,3.070055372876158e-08,3.865908446492008e-05,1.6935828582371264e-08,3.0894183879568973e-05
2024-07-04,5.3381003059020955e-05,229,2024-07-03 13:30:00,2024-07-04 13:30:00,133000,133000,202407,0.982081899750388,False,False,True,1.6597659395212012e-06,1.8603922925033371e-09,2.8001685400620413e-05,1.0446057007748442e-06,2.267308562581199e-05
2024-07-05,4.100997953856769e-05,229,2024-07-04 13:30:00,2024-07-05 13:30:00,133000,133000,202407,0.9811023622047244,False,False,True,2.958622020284419e-07,4.480485404701533e-08,1.9285408196829178e-05,5.028740963526283e-06,1.635516332213678e-05
2024-07-08,9.9737265857939e-05,229,2024-07-05 13:30:00,2024-07-08 13:30:00,133000,133000,202407,0.9817694301996108,False,False,True,6.667372402228818e-07,2.1770257284118957e-07,3.2827705341294936e-05,2.8866663280805677e-06,6.313845437549942e-05
2024-07-09,0.00017390396067676111,229,2024-07-08 13:30:00,2024-07-09 13:30:00,133000,133000,202407,0.9777109163816861,False,False,True,1.485898993803816e-06,1.748839822996208e-09,3.576460089121627e-05,3.5479280673674723e-06,0.00013310378388455053
2024-07-10,0.00010270539492367175,229,2024-07-09 13:30:00,2024-07-10 13:30:00,133000,133000,202407,0.9789521622049738,False,False,True,1.2729959863408973e-06,4.75288635312671e-06,3.4273888375757454e-05,3.5784188280106447e-06,5.882720538043604e-05
2024-07-11,7.970636307351136e-05,229,2024-07-10 13:30:00,2024-07-11 13:30:00,133000,133000,202407,0.9656676032210549,False,False,True,1.4420066039117836e-07,3.4007938849126774e-07,3.342926823852152e-05,1.5322186093386473e-06,4.426059617676875e-05
2024-07-12,0.0001718305907933028,229,2024-07-11 13:30:00,2024-07-12 13:30:00,133000,133000,202407,0.9536479947157566,False,False,True,1.786189153709035e-07,1.6842776929953066e-09,0.00010544798276703929,4.4292984098264775e-07,6.575937499221696e-05
2024-07-15,0.00022921638145638966,230,2024-07-12 13:30:00,2024-07-15 13:30:00,133000,133000,202407,0.9116381827383502,False,False,True,6.923320977055574e-07,2.1580037645320502e-06,6.178092450205734e-05,5.595120096493594e-07,0.00016402560908244544
2024-07-16,0.00018113779974839487,229,2024-07-15 13:30:00,2024-07-16 13:30:00,133000,133000,202407,0.8674494369943115,False,False,True,1.170068785515363e-06,1.0973344697695617e-06,7.426815936375425e-05,1.9043513432854917e-05,8.555872369650077e-05
2024-07-17,0.00018873685650679984,229,2024-07-16 13:30:00,2024-07-17 13:29:59,133000,132959,202407,0.6393290493466764,False,False,True,2.8185946515864303e-06,4.176232444465706e-06,4.9558569225740954e-05,4.2299633038488216e-05,8.988382714651855e-05
2024-07-18,0.00023490147069454235,230,2024-07-17 13:30:00,2024-07-18 13:30:00,133000,133000,202408,0.9900960411842311,False,True,True,1.8915658657169638e-06,9.720434338194615e-06,6.406724998844769e-05,5.588573958124211e-06,0.00015363364654405888
2024-07-19,0.00046670010867518703,229,2024-07-18 13:30:00,2024-07-19 13:30:00,133000,133000,202408,0.9905744215810404,False,False,True,2.464106844094536e-06,5.622975856515254e-05,0.00030178704147133415,2.4354840647101956e-06,0.00010378371772989557
2024-07-22,0.0004047072692035008,229,2024-07-19 13:30:00,2024-07-22 13:30:00,133000,133000,202408,0.9895133312090281,False,False,True,1.7627487632319041e-06,3.695965267003645e-06,0.00013934325084369602,5.812728468606568e-06,0.0002540925758609626
2024-07-23,0.00014449079070009169,229,2024-07-22 13:30:00,2024-07-23 13:30:00,133000,133000,202408,0.9861108567311978,False,False,True,1.329777304680105e-06,1.7972950538688965e-08,8.30646173803431e-05,4.1340638348300125e-06,5.594435922969977e-05
2024-07-26,0.0013252591989490158,230,2024-07-23 13:30:00,2024-07-26 13:30:00,133000,133000,202408,0.9879249210104228,False,False,True,8.606503007406818e-07,1.0159715840102753e-06,5.007450024667313e-05,0.0011699918189592839,0.00010331625785830797
2024-07-29,0.00025514731690281275,229,2024-07-26 13:30:00,2024-07-29 13:30:00,133000,133000,202408,0.9885022710486371,False,False,True,9.574650534271533e-07,2.477314757440644e-07,9.201179143709534e-05,8.085500389358164e-05,8.10753250429646e-05
2024-07-30,0.00019011417118445983,229,2024-07-29 13:30:00,2024-07-30 13:30:00,133000,133000,202408,0.9886243868823219,False,False,True,1.1050082864861556e-06,4.543451528128109e-07,6.457119771440976e-05,1.094019447986189e-06,0.00012288960058276488
2024-07-31,0.0003072063816469078,230,2024-07-30 13:30:00,2024-07-31 13:30:00,133000,133000,202408,0.9906071686892228,False,False,True,7.321630590499477e-07,1.474860801145658e-06,0.00010800233736836905,8.102318954215983e-05,0.00011597383087618331
2024-08-01,0.00017698344528844308,229,2024-07-31 13:30:00,2024-08-01 13:30:00,133000,133000,202408,0.9879875124423129,False,False,True,2.11789116844616e-06,3.381736803675982e-05,7.239647484197446e-05,6.992516729003002e-08,6.858178607397261e-05
2024-08-02,0.0003489074991995083,229,2024-08-01 13:30:00,2024-08-02 13:30:00,133000,133000,202408,0.9870850138039875,False,False,True,1.735136099137692e-07,1.4806678977163554e-05,0.00011062124455307723,9.80223024235846e-05,0.0001252837596357691
2024-08-05,0.0024028000143568695,229,2024-08-02 13:30:00,2024-08-05 13:30:00,133000,133000,202408,0.9811614818845615,False,False,True,4.482000439404051e-06,1.2832984951600537e-05,0.0003467853970653598,0.001115552666574804,0.0009231469653257017
2024-08-06,0.0031407437872183015,229,2024-08-05 13:30:00,2024-08-06 13:30:00,133000,133000,202408,0.987180719621359,False,False,True,1.8275124700560008e-05,3.257718209194326e-06,0.0019134670428785226,0.0003593232772791924,0.0008464206241508324
2024-08-07,0.0014256728604285897,229,2024-08-06 13:30:00,2024-08-07 13:30:00,133000,133000,202408,0.9863861209201252,False,False,True,9.10781359161402e-06,4.20582662826698e-05,0.0006904720457153097,0.00025177871863373057,0.0004322560162052658
2024-08-08,0.0007801198047868436,229,2024-08-07 13:30:00,2024-08-08 13:30:00,133000,133000,202408,0.9869659306673741,False,False,True,1.0995708150916818e-05,3.6339928383465494e-05,0.0003812620124092588,6.624634024237947e-05,0.000285275815600823
2024-08-09,0.0006764514867571203,230,2024-08-08 13:30:00,2024-08-09 13:30:00,133000,133000,202408,0.9831847144354423,False,False,True,1.734950522440197e-05,8.94769417506831e-06,0.0004414424119484102,6.047662453968037e-05,0.00014823525086955937
2024-08-12,0.0005163414996359749,230,2024-08-09 13:30:00,2024-08-12 13:30:00,133000,133000,202408,0.9812271252703377,False,False,True,6.711490694333824e-06,1.7012708989119978e-06,0.00034832744931259586,3.341723121639273e-05,0.00012618405751374046
2024-08-13,0.0002997269413026845,230,2024-08-12 13:30:00,2024-08-13 13:30:00,133000,133000,202408,0.9820938999314599,False,False,True,9.039626567105907e-07,1.9155975022976948e-08,0.00019411421991862162,6.816839239756305e-06,9.787276351257302e-05
2024-08-14,0.00012898674384485603,229,2024-08-13 13:30:00,2024-08-14 13:30:00,133000,133000,202408,0.9763252216562913,False,False,True,2.57552474439282e-07,4.4557601535433966e-06,6.278318504602703e-05,1.0342312572070208e-05,5.114793359877609e-05
2024-08-15,0.00028275882179622496,229,2024-08-14 13:30:00,2024-08-15 13:30:00,133000,133000,202408,0.9754579439252337,False,False,True,6.372549115289099e-07,8.273487110299793e-07,0.00020787362396230573,1.4932473965418017e-05,5.8488120245942374e-05
2024-08-16,0.0002022816938614735,229,2024-08-15 13:30:00,2024-08-16 13:30:00,133000,133000,202408,0.9647067265978198,False,False,True,5.564750316424441e-06,2.2865422965827753e-06,0.00014779729788432508,1.925302038997522e-06,4.470780132514369e-05
2024-08-19,0.00011786917212632867,229,2024-08-16 13:30:00,2024-08-19 13:30:00,133000,133000,202408,0.932240655606636,False,False,True,4.5997038646692647e-07,9.66502301592164e-07,5.922621281677472e-05,1.1531055030084673e-05,4.568543159141019e-05
2024-08-20,9.103251181570663e-05,229,2024-08-19 13:30:00,2024-08-20 13:30:00,133000,133000,202408,0.8631333765509339,False,False,True,1.6247919123625009e-06,3.3680783029937753e-06,5.80040081113826e-05,7.074590739148796e-08,2.7964887581576272e-05
