date,total_spillover
2021-09-16,82.13287079542808
2021-09-27,82.10673812543881
2021-10-04,82.13802591116406
2021-10-12,82.0967357965023
2021-10-19,82.16084064701282
2021-10-26,82.18283820217786
2021-11-02,82.32568256863918
2021-11-09,82.22954636566188
2021-11-16,82.25461686343439
2021-11-23,81.90687678512303
2021-11-30,81.84973296616721
2021-12-07,81.83501699468894
2021-12-14,81.74568394095033
2021-12-21,81.7071433926645
2021-12-28,81.47725139487224
2022-01-05,81.3497407149378
2022-01-12,81.58517426611532
2022-01-19,81.50734833303784
2022-01-26,81.53372394197696
2022-02-11,81.61023832502178
2022-02-18,83.22215515438027
2022-02-25,83.170191940722
2022-03-07,83.1219303008645
2022-03-14,83.21742195182912
2022-03-21,83.17767797133482
2022-03-28,83.1993928339981
2022-04-06,83.2711302185414
2022-04-13,83.20685666581541
2022-04-20,83.27158028256657
2022-04-27,83.22979430549198
2022-05-05,83.07544609129374
2022-05-12,83.09155677133506
2022-05-19,82.78035270257233
2022-05-26,82.88862408408843
2022-06-02,82.8565175151558
2022-06-10,37.22361811704851
2022-06-17,37.50521840344257
2022-06-24,38.78325901244219
2022-07-01,38.87009942489812
2022-07-08,42.63909508945532
2022-07-15,43.30528931790851
2022-07-22,42.872010296172355
2022-07-29,42.63320507656946
2022-08-05,43.23202078553099
2022-08-12,43.01064107709568
2022-08-19,43.5702225710379
2022-08-26,44.49157311716315
2022-09-02,44.800558858842315
2022-09-12,58.95352360917884
2022-09-19,40.42920165826509
2022-09-26,40.33487909411447
2022-10-03,40.535295535870056
2022-10-11,39.05618527693461
2022-10-18,39.37987471934867
2022-10-25,40.049251405935784
2022-11-01,40.17511133047339
2022-11-08,40.67156560441005
2022-11-15,40.27431211028388
2022-11-22,40.37901495531241
2022-11-29,39.81975312520386
2022-12-06,38.82844162802999
2022-12-13,38.37969480420881
2022-12-20,39.476146240655986
2022-12-27,40.04428732549737
2023-01-04,41.194789519414165
2023-01-11,42.31849331862409
2023-01-30,41.38709150986317
2023-02-06,41.19298921758301
2023-02-13,41.778501465136465
2023-02-20,43.009304454048724
2023-03-01,43.25508491907884
2023-03-08,43.0937875046408
2023-03-15,42.172995127140275
2023-03-22,43.89430328595733
2023-03-29,43.87678970234582
2023-04-10,41.556314273261705
2023-04-17,40.63818995447133
2023-04-24,39.166845597564645
2023-05-02,36.955022888345226
2023-05-09,37.19706740735831
2023-05-16,37.24920332550385
2023-05-23,37.184963543338625
2023-05-30,36.19279063142757
2023-06-06,35.981020374460925
2023-06-13,35.357179189940624
2023-06-20,34.4767992577368
2023-06-29,33.62658129839455
2023-07-06,34.69775463202052
2023-07-13,40.80650046949533
2023-07-20,41.48253562816359
2023-07-27,40.461538934096275
2023-08-04,39.89001717439884
2023-08-11,38.49783200249295
2023-08-18,39.254131271114964
2023-08-25,38.81668183874372
2023-09-01,38.094518320260484
2023-09-08,37.137778705217144
2023-09-15,37.38513287154917
2023-09-22,36.370473901006264
2023-10-02,35.71622537759789
2023-10-11,36.004533628264895
2023-10-18,35.036579588700015
2023-10-25,36.604113741766106
2023-11-01,36.40661602471366
2023-11-08,36.34030578243937
2023-11-15,35.53668624051332
2023-11-22,34.69531340872237
2023-11-29,33.778726061951616
2023-12-06,34.2487661365644
2023-12-13,33.508630489914836
2023-12-20,34.16421003689389
2023-12-27,34.04864900165256
2024-01-04,34.77213807958164
2024-01-11,33.83020646555262
2024-01-18,34.11048631052205
2024-01-25,33.173109228174674
2024-02-01,33.41128546451714
2024-02-19,33.851579841463774
2024-02-26,33.0584742271417
2024-03-05,32.72999224865573
2024-03-12,35.026822794992455
2024-03-19,35.14350654034729
2024-03-26,34.295435870493115
2024-04-02,34.13626115980761
2024-04-11,34.76494829276577
2024-04-18,35.862273275412775
2024-04-25,37.41992285741912
2024-05-03,37.34234153091186
2024-05-10,38.14237508132795
2024-05-17,39.07324343576463
2024-05-24,39.19525321687958
2024-05-31,40.39486704893173
2024-06-07,40.34779893941066
2024-06-17,41.31862473044961
2024-06-24,41.268369087505604
2024-07-01,39.083154905991194
2024-07-08,37.83843126745076
2024-07-15,39.704978110592506
2024-07-22,39.28463501691932
2024-07-31,39.97558992894498
2024-08-07,45.15275250678481
2024-08-14,43.76152386590266
2024-08-21,44.184769255783024
2024-08-28,43.02565168236303
2024-09-04,43.045247978227316
2024-09-11,43.918570505958975
2024-09-19,43.89780154333586
2024-09-26,43.7506800762189
2024-10-07,43.12928610130389
2024-10-15,43.708716672348864
2024-10-22,43.31057102728364
2024-10-29,43.298723001603676
2024-11-06,43.32535764504482
2024-11-13,42.91830102683306
2024-11-20,84.38968013792802
2024-11-27,80.50284831630748
2024-12-04,77.89557305205103
2024-12-11,77.664670103001
2024-12-18,77.21482570362352
2024-12-25,76.87969100844711
2025-01-02,76.96142255400106
2025-01-09,77.24455417220923
2025-01-16,77.47626828141443
2025-02-03,77.52387946979466
2025-02-10,77.57774670430331
2025-02-17,77.6302778006818
2025-02-24,77.40954124305127
2025-03-04,77.25105248480097
2025-03-11,76.88085778313217
2025-03-18,76.97153623134137
2025-03-25,76.93846837584519
2025-04-01,76.89781551211397
2025-04-10,86.8530043520215
2025-04-17,85.8283925749181
2025-04-24,85.57476242315715
2025-05-02,85.56812736799499
2025-05-09,85.5272563510326
2025-05-16,85.55105341929787
2025-05-23,85.55520912361621
2025-06-02,85.53993445306061
2025-06-09,85.5121451022547
2025-06-16,85.40380878414531
2025-06-23,85.42749943938485
2025-06-30,85.461462312096
2025-07-07,85.51438224059864
2025-07-14,85.47652042995205
2025-07-21,85.50450124759827
2025-07-28,85.5400426905812
2025-08-05,84.79808326627857
2025-08-12,84.88230157858018
2025-08-19,84.86106554303129
2025-08-26,84.94895577669158
2025-09-02,84.94646505336392
2025-09-09,84.47140295347873
2025-09-16,85.1056615245027
2025-09-23,84.94484098731411
2025-10-01,85.03175178727052
2025-10-09,84.9635282732261
2025-10-17,84.93951748638975
2025-10-27,84.86902596899593
2025-11-03,84.82789611904721
2025-11-10,84.89256920702836
2025-11-17,84.7992855886949
2025-11-24,84.74357199714355
2025-12-01,84.7346438793185
2025-12-08,84.67994528301347
2025-12-15,84.66548742134667
2025-12-22,84.63471620242865
2025-12-30,84.5655501928604
2026-01-07,84.63529134955573
2026-01-14,84.57025172312672
2026-01-21,33.40729180226375
2026-01-28,34.627084427646096
2026-02-04,34.45078093173849
2026-02-11,34.334977151031445
2026-03-02,35.04375387723728
2026-03-09,38.82897104197915
2026-03-16,37.23952053796147
2026-03-23,37.04651875546182
2026-03-30,37.749658013186
2026-04-08,38.51646562688579
2026-04-15,38.482434245485365
2026-04-22,37.86869721318392
2026-04-29,39.35129942083194
2026-05-07,44.8918870352736
2026-05-14,38.009674119713175
2026-05-21,36.999503534703464
2026-05-28,37.84624052425651
2026-06-04,40.45486599918349
2026-06-11,40.75938671779408
2026-06-18,40.546974069229094
2026-06-26,40.75973801987418
2026-07-03,38.279112978773874
2026-07-10,83.5220316613232
2026-07-17,82.8494718973921
2026-07-24,80.5014648511219
