event_date,event_id,country,material_group,shock_type,ticker,channel,metric,ratio,pre_mean,post_mean,anchor_date,pre_start,pre_end,post_start,post_end,n_pre,n_post,boot_p_value,boot_n_anchors,boot_null_mean,boot_null_p95,boot_null_p99
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,ICLN,clean_energy,t1_r2,0.6056332257488241,0.00015226498593792252,9.221673460218335e-05,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.427,783,1.2075228471849078,4.707178940594307,8.797905218240308
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,ICLN,clean_energy,rv5,1.7784956951042306,0.00015226498593792252,0.0002708026220057014,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.198,779,1.18745035888291,3.2641458283256837,5.552423690397239
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,ICLN,clean_energy,rv22,1.1055452445312135,0.00015226498593792252,0.00016833583111228233,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.386,762,1.1854080022857039,2.887209171305135,3.5568008453590196
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,ICLN,clean_energy,jump5_abs,3.17379155229167,0.009695541291479553,0.013466360678671177,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.13,779,2.1424274642442627,3.814184609667643,5.135003205787824
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,ITA,defense,t1_r2,0.2786699094452997,0.00011793129332514257,3.2863902831684555e-05,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.579,783,1.2989884516799712,5.022821994330302,12.143745264266183
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,ITA,defense,rv5,0.8531137330374498,0.00011793129332514257,0.00010060880589054686,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.485,779,1.3210062575559083,3.778171457046396,11.454781379265423
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,ITA,defense,rv22,1.5363873847856966,0.00011793129332514257,0.00018118815133621067,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.257,762,1.4541287721666747,5.188744805313176,7.423471162311509
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,ITA,defense,jump5_abs,1.9006484790869922,0.008532383957273824,0.009095152930894093,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.536,779,2.1760236709625493,4.3673433260553445,5.7495408485062915
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,LIT,battery_clean,t1_r2,0.6642700471727045,0.00021335739056502472,0.00014172692389527412,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.38,783,1.2447729525645252,4.375968048795258,13.929406532416058
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,LIT,battery_clean,rv5,0.8224698700107694,0.00021335739056502472,0.00017548002528385286,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.502,779,1.2579146337716032,2.9097482010546085,7.67995030925655
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,LIT,battery_clean,rv22,0.6820894682726135,0.00021335739056502472,0.00014552882908253005,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.737,762,1.304464040190293,2.774815203768336,6.1547754229741445
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,LIT,battery_clean,jump5_abs,2.067066685530121,0.012426207465942767,0.010503155873750532,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.433,779,2.0777689904802927,3.928987635148587,6.197057843648918
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,PICK,industrial_metals,t1_r2,0.16944312484961999,0.0001432934965163035,2.4280097820350603e-05,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.613,783,1.1500119837474245,4.597214395514238,10.732612319040028
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,PICK,industrial_metals,rv5,0.3249623980680609,0.0001432934965163035,4.656499825549532e-05,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.827,779,1.2267044490186292,3.24806635199334,8.944523600653993
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,PICK,industrial_metals,rv22,1.7063402337310305,0.0001432934965163035,0.00024450745833776594,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.246,762,1.34411377646946,3.6998110449130723,4.2921457197826385
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,PICK,industrial_metals,jump5_abs,1.2934150485309162,0.010240400787340499,0.005415595264942376,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.851,779,2.323073325761813,4.793474851684046,7.4300231712617615
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,QQQ,benchmark,t1_r2,1.2445922100101046,0.0001291699347860089,0.0001607638946021799,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.281,783,1.2938334764565946,5.522630937639434,13.637196123547016
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,QQQ,benchmark,rv5,2.6241974115359312,0.0001291699347860089,0.0003389674085137096,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.088,779,1.2139604903311287,3.4827924185254644,8.681131716006972
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,QQQ,benchmark,rv22,2.3515333546044874,0.0001291699347860089,0.00030374741006138637,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.105,762,1.3265140786271947,4.524384199695231,6.886501724639461
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,QQQ,benchmark,jump5_abs,3.2482999879529904,0.00867044000080636,0.016209977979383346,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.115,779,2.1342702603314057,4.217725699772192,6.929425202133657
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,REMX,direct_minerals,t1_r2,0.31299736184382104,0.00015128924311201412,4.735313396940889e-05,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.601,783,1.269002532057079,4.59677296781793,9.503223640793182
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,REMX,direct_minerals,rv5,0.5746462219788516,0.00015128924311201412,8.693779198035891e-05,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.685,779,1.190496116178714,3.053985588195276,6.848892843704095
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,REMX,direct_minerals,rv22,2.114343820848666,0.00015128924311201412,0.0003198774763347586,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.185,762,1.335570413357229,3.367947521919063,5.5790586825278305
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,REMX,direct_minerals,jump5_abs,1.3174782261982723,0.010366194336583574,0.007889893924972153,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.786,779,2.0654958003955546,4.074364157745642,6.077340724806903
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SMH,semiconductor,t1_r2,0.711181254651388,0.0006480293345108555,0.00046086631516833424,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.378,783,1.2547088622180036,4.5395518396119146,11.989756687130994
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SMH,semiconductor,rv5,2.2145212371811933,0.0006480293345108555,0.001435074723590685,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.085,779,1.1886203506457427,3.4539739117331534,8.648348565675782
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SMH,semiconductor,rv22,1.1598925455450964,0.0006480293345108555,0.000751644394393691,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.417,762,1.329367486041204,3.765789588289291,4.370151733210753
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SMH,semiconductor,jump5_abs,3.8300356204815444,0.016612321941798538,0.03365677853632983,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.061,779,2.1861510087644023,4.277472744190214,7.648039192507606
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SOXX,semiconductor,t1_r2,0.9770554028277064,0.0004443087920748744,0.0004341143058206081,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.33,783,1.23708731973359,4.651641262257775,10.432316489351043
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SOXX,semiconductor,rv5,2.6448887682341216,0.0004443087920748744,0.001175147333786505,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.079,779,1.275520109334046,3.5259026506186872,11.404125648060576
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SOXX,semiconductor,rv22,1.547880418955789,0.0004443087920748744,0.0006877368792225972,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.21,762,1.2886870421092897,3.6978930223846427,5.427968133077418
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SOXX,semiconductor,jump5_abs,4.3465868705773305,0.01380187372452857,0.02997592188502584,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.05,779,2.1767989205193676,4.328319088147373,6.6912681781273
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SPY,benchmark,t1_r2,0.40137897411819773,6.192161218811173e-05,2.4854033175809176e-05,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.478,783,1.1602737113490624,4.9118387415439315,12.292791462745857
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SPY,benchmark,rv5,2.7009469228227925,6.192161218811173e-05,0.00016724698789570672,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.107,779,1.3505965708281937,4.454438821997406,9.473050479759838
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SPY,benchmark,rv22,2.669777472337941,6.192161218811173e-05,0.00016531692527066717,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.088,762,1.412664057949476,4.522058726571384,8.402346483665628
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,SPY,benchmark,jump5_abs,2.724555640031401,0.006487433462022394,0.010948278773936332,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.224,779,2.1565057012059943,4.5445734410851895,6.383686939246621
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,TAN,clean_energy,t1_r2,0.0008893593016714888,0.0003829785693006616,3.406055529483823e-07,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.965,783,1.1512847457489175,4.741162777378911,11.801619086657286
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,TAN,clean_energy,rv5,2.345719883367417,0.0003829785693006616,0.000898360444912168,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.136,779,1.195607985905835,3.5190351150370778,6.686337267728685
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,TAN,clean_energy,rv22,1.0497864237631787,0.0003829785693006616,0.00040204570264408025,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.411,762,1.135618979773582,2.4387115874062766,3.0711957634188005
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,TAN,clean_energy,jump5_abs,2.407460859822972,0.016735567887503085,0.02621534024593014,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.263,779,2.0623753304918138,4.3649927677844,6.107802222531156
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,URA,uranium_nuclear,t1_r2,0.364890596438308,0.0009772230474619696,0.0003565795006416591,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.541,783,1.1842116611336386,4.326282358132261,13.117750325784701
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,URA,uranium_nuclear,rv5,1.0822383281475212,0.0009772230474619696,0.0010575882371124678,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.387,779,1.1290800135176573,3.4010467758572616,4.857294253617457
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,URA,uranium_nuclear,rv22,0.5894782958471857,0.0009772230474619696,0.0005760517766804753,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.885,762,1.2152694648126785,2.6510834170308537,3.4358738752812266
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,URA,uranium_nuclear,jump5_abs,2.51937142708774,0.0215406130609568,0.027296108148042075,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.265,779,2.12191541291369,3.81105546489614,5.118155577045972
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,XLI,industrials,t1_r2,0.3581916889111153,7.339418387838175e-05,2.628918667965051e-05,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.514,783,1.2182746439020988,4.794409541672017,8.169572164168551
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,XLI,industrials,rv5,1.1469115338421403,7.339418387838175e-05,8.41766360070469e-05,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.379,779,1.2234949442226848,3.150248408681877,7.004995444048303
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,XLI,industrials,rv22,1.8874217792956436,7.339418387838175e-05,0.00013852578112568694,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.128,762,1.3276038873414824,3.394035040914241,8.03439729987272
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,XLI,industrials,jump5_abs,2.0287742814885315,0.007064670630060935,0.007366277637608496,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.46,779,2.131667793559925,3.753885985699378,6.83030307409357
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,COPX,industrial_metals,t1_r2,0.21793844920312647,0.000563333376494112,0.00012277200245748774,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.612,783,1.1137013770082298,4.242526478740342,10.976486198866828
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,COPX,industrial_metals,rv5,6.947139871867201,0.000563333376494112,0.003913555760995823,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.014,779,1.3239099957065406,3.864861442649255,7.125040692815917
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,COPX,industrial_metals,rv22,2.0293746285540712,0.000563333376494112,0.0011432144616748492,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.187,762,1.3281348989804123,3.4917730902171535,3.916543893959877
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,COPX,industrial_metals,jump5_abs,6.180403012238355,0.0181572589429967,0.0525365059336686,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.005,779,2.19639243355694,4.572911901119622,6.126899958920037
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,ICLN,clean_energy,t1_r2,6.197171041217697,0.00015645433833298605,0.000969574294790057,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.032,783,1.3071288956238178,4.949303889650642,11.952693575369413
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,ICLN,clean_energy,rv5,6.552288012871702,0.00015645433833298605,0.001025133885620998,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.013,779,1.225407612895774,3.345341414441849,8.328501343658264
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,ICLN,clean_energy,rv22,2.1283233474113246,0.00015645433833298605,0.0003329854210778848,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.118,762,1.2032931516965122,2.8980565514818895,3.743277545391541
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,ICLN,clean_energy,jump5_abs,4.848789080368029,0.010099528601029526,0.029708499176233694,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.019,779,2.1033922275646466,3.7104002160150404,5.266767468873507
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,ITA,defense,t1_r2,0.0714781556360924,0.00018280948218032803,1.3066884619038947e-05,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.752,783,1.2102962425943398,4.254107733043643,11.95756892953429
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,ITA,defense,rv5,8.951132567114813,0.00018280948218032803,0.0016363519095217293,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.025,779,1.431461928920663,4.077922344956772,14.061137206445748
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,ITA,defense,rv22,2.619532775857835,0.00018280948218032803,0.00047887543030896806,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.079,762,1.3685026806002702,3.621745111117761,7.135222842084217
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,ITA,defense,jump5_abs,7.805569496538471,0.011095283368334062,0.026833083638951212,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.011,779,2.198743927805395,4.417645375338926,7.805674539292492
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,LIT,battery_clean,t1_r2,29.40772308929335,0.00013209397466294043,0.003884583028651884,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.003,783,1.1643901432586994,4.122837456583461,11.496430993249014
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,LIT,battery_clean,rv5,23.61691214149471,0.00013209397466294043,0.003119651794035492,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.001,779,1.1158352330937904,2.7294835755654323,3.8221262645828333
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,LIT,battery_clean,rv22,6.24264506376472,0.00013209397466294043,0.0008246157988826671,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.013,762,1.2816041175693376,2.805906735549199,6.392543522993999
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,LIT,battery_clean,jump5_abs,10.455648447179822,0.009137513821771769,0.04885279673228761,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.0,779,2.1068926921078965,3.9831770519288225,6.191895501234512
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,PICK,industrial_metals,t1_r2,0.06197176257974505,0.0002393166850112998,1.4830876784891901e-05,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.784,783,1.4210746152014744,5.236007857363085,15.407457904675782
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,PICK,industrial_metals,rv5,8.966772778394313,0.0002393166850112998,0.0021458983365748893,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.01,779,1.2873019245447612,3.7022417193146135,8.944618390608909
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,PICK,industrial_metals,rv22,2.5746344200038953,0.0002393166850112998,0.0006161529745113228,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.112,762,1.295227096076901,3.6919417886351704,4.219105676466588
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,PICK,industrial_metals,jump5_abs,7.8085187698486,0.011266629503380221,0.03693411984146133,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.001,779,2.269713687718497,4.60276068690888,7.257227520413279
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,QQQ,benchmark,t1_r2,0.01990607117610005,0.00029183869094304057,5.80936175385203e-06,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.861,783,1.1450767877752936,4.07164178291298,12.624004965301745
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,QQQ,benchmark,rv5,10.559236546931528,0.00029183869094304057,0.0030815937712144093,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.004,779,1.2212761351701804,3.5971640904413573,10.17833533968788
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,QQQ,benchmark,rv22,3.061233835941128,0.00029183869094304057,0.0008933864753516014,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.083,762,1.3763320103305159,4.757950625699636,6.017147337704859
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,QQQ,benchmark,jump5_abs,7.969610052965836,0.014223547567964376,0.039131492324401655,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.004,779,2.1287990836360215,3.9869716069048247,6.39831677028856
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,REMX,direct_minerals,t1_r2,1.1591476390652413,0.0002996722937851865,0.00034736443183436435,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.324,783,1.3678645912883594,4.7746813565394675,11.308762421514178
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,REMX,direct_minerals,rv5,11.902029167327282,0.0002996722937851865,0.00356670838127116,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.005,779,1.2316827052809898,3.106880733798026,7.406574498685768
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,REMX,direct_minerals,rv22,3.3794879763991283,0.0002996722937851865,0.001012738913706985,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.042,762,1.3403562924993149,3.2734048292090954,5.228389087379318
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,REMX,direct_minerals,jump5_abs,9.247602070199305,0.012732912102145237,0.047866187453064715,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.0,779,2.0860241191608457,3.722018432841737,6.012531200358656
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SMH,semiconductor,t1_r2,0.6770283525448364,0.0007426889524648102,0.0005028214779405007,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.398,783,1.2977951837776027,4.560900807155667,13.504751258966797
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SMH,semiconductor,rv5,8.656251085586366,0.0007426889524648102,0.006428902051026514,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.013,779,1.264909274939237,3.7658605809529635,8.794270340001571
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SMH,semiconductor,rv22,2.4933000985450504,0.0007426889524648102,0.0018517464383688315,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.116,762,1.2397845615858714,3.4386710403869514,4.269830578902232
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SMH,semiconductor,jump5_abs,7.010724116550756,0.02259012804767911,0.06109199280085055,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.015,779,2.1938885327192277,4.503816448696872,7.161507186089526
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SOXX,semiconductor,t1_r2,0.7636534924614856,0.0006824822747222913,0.0005211799726347368,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.356,783,1.2168601046913183,4.6162543992656175,11.341191806066707
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SOXX,semiconductor,rv5,11.404125648060576,0.0006824822747222913,0.007783113613507207,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.013,779,1.3577554534870797,4.094594378964612,11.473307638246649
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SOXX,semiconductor,rv22,3.171793123785239,0.0006824822747222913,0.002164692586069472,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.075,762,1.3063997488300043,3.85565384263162,5.603527059431429
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SOXX,semiconductor,jump5_abs,7.6389641952695015,0.02229972678083192,0.06808625361003291,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.012,779,2.2045500153049526,4.936113099942924,7.63899233573726
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SPY,benchmark,t1_r2,0.02005242464631691,0.0001584991474657965,3.1782922110633563e-06,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.847,783,1.0669869119862643,4.0895833558558,12.285119773991383
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SPY,benchmark,rv5,15.830433913648761,0.0001584991474657965,0.002509110279326961,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.005,779,1.3962936884371788,4.089691669455114,9.960896845255041
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SPY,benchmark,rv22,4.457747061567771,0.0001584991474657965,0.0007065491088766512,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.052,762,1.417540764966064,4.511800762623302,8.146034548205243
