date,index_call,index_put,index_total,index_pcr
2014-11-14,586880,790155,1377035,1.35
2014-11-17,490062,587734,1077796,1.2
2014-11-18,670099,1006333,1676432,1.5
2014-11-19,750545,788136,1538681,1.05
2014-11-20,548870,836393,1385263,1.52
2014-11-21,807130,851929,1659059,1.06
2014-11-24,423945,515808,939753,1.22
2014-11-25,376449,502445,878894,1.33
2014-11-26,463300,551786,1015086,1.19
2014-11-28,393833,667766,1061599,1.7
2014-12-01,537318,728687,1266005,1.36
2014-12-02,422395,759465,1181860,1.8
2014-12-03,691824,552630,1244454,0.8
2014-12-04,505322,698703,1204025,1.38
2014-12-05,645797,1130521,1776318,1.75
2014-12-08,558629,850657,1409286,1.52
2014-12-09,668043,803878,1471921,1.2
2014-12-10,1008383,961621,1970004,0.95
2014-12-11,942117,866361,1808478,0.92
2014-12-12,1437790,1543229,2981019,1.07
2014-12-15,1030389,1245100,2275489,1.21
2014-12-16,1470142,1271303,2741445,0.86
2014-12-17,1035760,1562481,2598241,1.51
2014-12-18,1207559,1037550,2245109,0.86
2014-12-19,871688,1090737,1962425,1.25
2014-12-22,586235,603876,1190111,1.03
2014-12-23,476854,626127,1102981,1.31
2014-12-24,243966,310424,554390,1.27
2014-12-26,527012,470701,997713,0.89
2014-12-29,448310,446500,894810,1.0
2014-12-30,528606,703361,1231967,1.33
2014-12-31,601396,749518,1350914,1.25
2015-01-02,576980,962036,1539016,1.67
2015-01-05,764858,1071808,1836666,1.4
2015-01-06,667622,1139770,1807392,1.71
2015-01-07,653138,847249,1500387,1.3
2015-01-08,758696,860960,1619656,1.13
2015-01-09,544155,821527,1365682,1.51
2015-01-12,368133,575502,943635,1.56
2015-01-13,731150,777920,1509070,1.06
2015-01-14,904718,1138985,2043703,1.26
2015-01-15,932891,1041722,1974613,1.12
2015-01-16,860778,1061231,1922009,1.23
2015-01-20,887307,732370,1619677,0.83
2015-01-21,735992,917949,1653941,1.25
2015-01-22,625901,813448,1439349,1.3
2015-01-23,678085,1326982,2005067,1.96
2015-01-26,463152,498645,961797,1.08
2015-01-27,476814,595757,1072571,1.25
2015-01-28,555916,659613,1215529,1.19
2015-01-29,648074,968094,1616168,1.49
2015-01-30,636812,1035664,1672476,1.63
2015-02-02,599449,752769,1352218,1.26
2015-02-03,596518,851586,1448104,1.43
2015-02-04,536913,662885,1199798,1.23
2015-02-05,504050,661081,1165131,1.31
2015-02-06,999186,1134376,2133562,1.14
2015-02-09,450313,616379,1066692,1.37
2015-02-10,468788,635854,1104642,1.36
2015-02-11,475752,579206,1054958,1.22
2015-02-12,727478,956142,1683620,1.31
2015-02-13,683914,1036772,1720686,1.52
2015-02-17,666625,860014,1526639,1.29
2015-02-18,796161,936050,1732211,1.18
2015-02-19,635446,724252,1359698,1.14
2015-02-20,693073,775116,1468189,1.12
2015-02-23,428410,513118,941528,1.2
2015-02-24,590482,823740,1414222,1.4
2015-02-25,611657,886042,1497699,1.45
2015-02-26,344137,585693,929830,1.7
2015-02-27,485559,759202,1244761,1.56
2015-03-02,405835,562678,968513,1.39
2015-03-03,481563,638173,1119736,1.33
2015-03-04,441871,577047,1018918,1.31
2015-03-05,338513,458658,797171,1.35
2015-03-06,636329,1119983,1756312,1.76
2015-03-09,310160,492441,802601,1.59
2015-03-10,734533,906573,1641106,1.23
2015-03-11,507192,747581,1254773,1.47
2015-03-12,514815,721449,1236264,1.4
2015-03-13,584159,889303,1473462,1.52
2015-03-16,527128,634066,1161194,1.2
2015-03-17,499623,519346,1018969,1.04
2015-03-18,872159,1038205,1910364,1.19
2015-03-19,746359,792155,1538514,1.06
2015-03-20,710106,797465,1507571,1.12
2015-03-23,433542,543057,976599,1.25
2015-03-24,649479,706879,1356358,1.09
2015-03-25,551681,785512,1337193,1.42
2015-03-26,788332,821579,1609911,1.04
2015-03-27,576885,714362,1291247,1.24
2015-03-30,432385,635369,1067754,1.47
2015-03-31,402081,491659,893740,1.22
2015-04-01,460593,693537,1154130,1.51
2015-04-02,395996,588898,984894,1.49
2015-04-06,445204,505825,951029,1.14
2015-04-07,494314,584728,1079042,1.18
2015-04-08,474359,542809,1017168,1.14
2015-04-09,498520,747251,1245771,1.5
2015-04-10,1205255,1035763,2241018,0.86
2015-04-13,669603,745693,1415296,1.11
2015-04-14,635925,914697,1550622,1.44
2015-04-15,845049,823624,1668673,0.97
2015-04-16,563398,666629,1230027,1.18
2015-04-17,712128,1031336,1743464,1.45
2015-04-20,480725,456729,937454,0.95
2015-04-21,465398,495764,961162,1.07
2015-04-22,379177,581184,960361,1.53
2015-04-23,473992,728672,1202664,1.54
2015-04-24,707764,696534,1404298,0.98
2015-04-27,630653,643501,1274154,1.02
2015-04-28,434089,499795,933884,1.15
2015-04-29,592345,689866,1282211,1.16
2015-04-30,614265,918920,1533185,1.5
2015-05-01,596446,827985,1424431,1.39
2015-05-04,332702,535440,868142,1.61
2015-05-05,456367,683753,1140120,1.5
2015-05-06,893161,826614,1719775,0.93
2015-05-07,826073,714403,1540476,0.86
2015-05-08,991964,850020,1841984,0.86
2015-05-11,1706385,598388,2304773,0.35
2015-05-12,590303,863534,1453837,1.46
2015-05-13,504380,548305,1052685,1.09
2015-05-14,940617,704531,1645148,0.75
2015-05-15,562730,723116,1285846,1.29
2015-05-18,1093599,936405,2030004,0.86
2015-05-19,581504,812741,1394245,1.4
2015-05-20,758456,739620,1498076,0.98
2015-05-21,549789,537889,1087678,0.98
2015-05-22,714787,654107,1368894,0.92
2015-05-26,606240,756667,1362907,1.25
2015-05-27,506593,551246,1057839,1.09
2015-05-28,370602,526122,896724,1.42
2015-05-29,480154,787699,1267853,1.64
2015-06-01,601089,513941,1115030,0.86
2015-06-02,557455,618283,1175738,1.11
2015-06-03,407509,459632,867141,1.13
2015-06-04,794261,1073802,1868063,1.35
2015-06-05,715412,950240,1665652,1.33
2015-06-08,754337,717874,1472211,0.95
2015-06-09,682744,723938,1406682,1.06
2015-06-10,1774166,788365,2562531,0.44
2015-06-11,755436,640920,1396356,0.85
2015-06-12,846443,1017006,1863449,1.2
2015-06-15,950463,790195,1740658,0.83
2015-06-16,1249607,787452,2037059,0.63
2015-06-17,872404,830204,1702608,0.95
2015-06-18,1181448,926830,2108278,0.78
2015-06-19,703852,780408,1484260,1.11
2015-06-22,646619,728027,1374646,1.13
2015-06-23,533495,580554,1114049,1.09
2015-06-24,583932,654703,1238635,1.12
2015-06-25,492888,581436,1074324,1.18
2015-06-26,643414,779448,1422862,1.21
2015-06-29,1083048,1518766,2601814,1.4
2015-06-30,1091418,1210229,2301647,1.11
2015-07-01,638970,924631,1563601,1.45
2015-07-02,989533,928527,1918060,0.94
2015-07-06,799491,802606,1602097,1.0
2015-07-07,762548,926176,1688724,1.21
2015-07-08,563438,1021236,1584674,1.81
2015-07-09,737213,916432,1653645,1.24
2015-07-10,998593,1111652,2110245,1.11
2015-07-13,2336049,1107503,3443552,0.47
2015-07-14,893521,849555,1743076,0.95
2015-07-15,774121,810260,1584381,1.05
2015-07-16,1269201,1158380,2427581,0.91
2015-07-17,818242,903052,1721294,1.1
2015-07-20,730254,874760,1605014,1.2
2015-07-21,721179,784948,1506127,1.09
2015-07-22,884128,704708,1588836,0.8
2015-07-23,830259,796402,1626661,0.96
2015-07-24,791557,1273431,2064988,1.61
2015-07-27,894179,1061546,1955725,1.19
2015-07-28,641274,760489,1401763,1.19
2015-07-29,616244,606124,1222368,0.98
2015-07-30,519166,549768,1068934,1.06
2015-07-31,511055,772290,1283345,1.51
2015-08-03,862489,831623,1694112,0.96
2015-08-04,445739,490712,936451,1.1
2015-08-05,658317,647767,1306084,0.98
2015-08-06,822876,951124,1774000,1.16
2015-08-07,815822,1061817,1877639,1.3
2015-08-10,1823683,680421,2504104,0.37
2015-08-11,901098,966138,1867236,1.07
2015-08-12,1437634,1452809,2890443,1.01
2015-08-13,904340,840812,1745152,0.93
2015-08-14,794963,822261,1617224,1.03
2015-08-17,1192979,848897,2041876,0.71
2015-08-18,1004629,873562,1878191,0.87
2015-08-19,1218503,1295399,2513902,1.06
2015-08-20,1378717,1875781,3254498,1.36
2015-08-21,1889090,3113121,5002211,1.65
2015-08-24,1960437,2619517,4579954,1.34
2015-08-25,1503929,2060681,3564610,1.37
2015-08-26,2009815,1936369,3946184,0.96
2015-08-27,1191346,1694361,2885707,1.42
2015-08-28,858026,1318591,2176617,1.54
2015-08-31,751235,1061971,1813206,1.41
2015-09-01,1333285,1792762,3126047,1.34
2015-09-02,666317,1243102,1909419,1.87
2015-09-03,1011823,1304620,2316443,1.29
2015-09-04,706494,1310151,2016645,1.85
2015-09-08,935758,947583,1883341,1.01
2015-09-09,785444,945152,1730596,1.2
2015-09-10,889583,1169493,2059076,1.31
2015-09-11,867401,1154184,2021585,1.33
2015-09-14,757799,701954,1459753,0.93
2015-09-15,1035175,1241029,2276204,1.2
2015-09-16,939607,1304884,2244491,1.39
2015-09-17,1240775,1095386,2336161,0.88
2015-09-18,875788,1081716,1957504,1.24
2015-09-21,899906,1088060,1987966,1.21
2015-09-22,891548,936172,1827720,1.05
2015-09-23,682187,783295,1465482,1.15
2015-09-24,901622,852952,1754574,0.95
2015-09-25,711704,989570,1701274,1.39
2015-09-28,876413,1165821,2042234,1.33
2015-09-29,704206,1025130,1729336,1.46
2015-09-30,1391305,931044,2322349,0.67
2015-10-01,823264,766878,1590142,0.93
2015-10-02,844457,1014873,1859330,1.2
2015-10-05,1034419,1215445,2249864,1.18
2015-10-06,799913,870894,1670807,1.09
2015-10-07,795058,916782,1711840,1.15
2015-10-08,1066738,951107,2017845,0.89
2015-10-09,1073663,1058026,2131689,0.99
2015-10-12,748151,795276,1543427,1.06
2015-10-13,1340804,990692,2331496,0.74
2015-10-14,951251,984313,1935564,1.03
2015-10-15,885634,1096640,1982274,1.24
2015-10-16,833496,891496,1724992,1.07
2015-10-19,1070726,1070401,2141127,1.0
2015-10-20,753153,840123,1593276,1.12
2015-10-21,873105,943112,1816217,1.08
2015-10-22,970472,963409,1933881,0.99
2015-10-23,1586116,1123578,2709694,0.71
2015-10-26,391955,479464,871419,1.22
2015-10-27,513504,648976,1162480,1.26
2015-10-28,869564,762590,1632154,0.88
2015-10-29,924698,944921,1869619,1.02
2015-10-30,567397,956085,1523482,1.69
2015-11-02,656484,679452,1335936,1.03
2015-11-03,792172,883850,1676022,1.12
2015-11-04,755053,672997,1428050,0.89
2015-11-05,552072,826253,1378325,1.5
2015-11-06,820518,1110916,1931434,1.35
2015-11-09,869797,1079523,1949320,1.24
2015-11-10,520826,513753,1034579,0.99
2015-11-11,422511,485737,908248,1.15
2015-11-12,751958,1139425,1891383,1.52
2015-11-13,1513657,1603105,3116762,1.06
2015-11-16,1264649,1031337,2295986,0.82
2015-11-17,993804,868526,1862330,0.87
2015-11-18,845973,1076947,1922920,1.27
2015-11-19,690986,715725,1406711,1.04
2015-11-20,583556,831624,1415180,1.43
2015-11-23,471267,694340,1165607,1.47
2015-11-24,560175,698284,1258459,1.25
2015-11-25,402233,615645,1017878,1.53
2015-11-27,378424,527969,906393,1.4
2015-11-30,647652,815608,1463260,1.26
2015-12-01,590392,748984,1339376,1.27
2015-12-02,758629,941701,1700330,1.24
2015-12-03,1041769,1163233,2205002,1.12
2015-12-04,926461,970915,1897376,1.05
2015-12-07,608344,665544,1273888,1.09
2015-12-08,626659,597059,1223718,0.95
2015-12-09,944171,943166,1887337,1.0
2015-12-10,642808,947535,1590343,1.47
2015-12-11,1757899,1623403,3381302,0.92
2015-12-14,1315808,1409191,2724999,1.07
2015-12-15,1016942,1046435,2063377,1.03
2015-12-16,1265089,975307,2240396,0.77
2015-12-17,808889,962337,1771226,1.19
2015-12-18,617787,966149,1583936,1.56
2015-12-21,385374,583622,968996,1.51
2015-12-22,571355,754319,1325674,1.32
2015-12-23,576648,761665,1338313,1.32
2015-12-24,214410,353929,568339,1.65
2015-12-28,288499,446256,734755,1.55
2015-12-29,541501,589432,1130933,1.09
2015-12-30,322404,524551,846955,1.63
2015-12-31,438635,696628,1135263,1.59
2016-01-04,865573,1025917,1891490,1.19
2016-01-05,611075,697452,1308527,1.14
2016-01-06,909353,1024997,1934350,1.13
2016-01-07,1137299,1756143,2893442,1.54
2016-01-08,899752,1402895,2302647,1.56
2016-01-11,1405084,1393832,2798916,0.99
2016-01-12,769930,943577,1713507,1.23
2016-01-13,967910,1262384,2230294,1.3
2016-01-14,1452812,1501297,2954109,1.03
2016-01-15,1529636,1679638,3209274,1.1
2016-01-19,1161509,1074982,2236491,0.93
2016-01-20,1568414,2082399,3650813,1.33
2016-01-21,812007,1074385,1886392,1.32
2016-01-22,769398,1088498,1857896,1.41
2016-01-25,473012,648386,1121398,1.37
2016-01-26,589158,602027,1191185,1.02
2016-01-27,638155,748184,1386339,1.17
2016-01-28,752611,751397,1504008,1.0
2016-01-29,1025658,1134722,2160380,1.11
2016-02-01,570695,770118,1340813,1.35
2016-02-02,917864,740324,1658188,0.81
2016-02-03,1181901,879066,2060967,0.74
2016-02-04,788876,830129,1619005,1.05
2016-02-05,1184663,957990,2142653,0.81
2016-02-08,1172159,1213566,2385725,1.04
2016-02-09,993665,901518,1895183,0.91
2016-02-10,663006,777890,1440896,1.17
2016-02-11,1412730,1330072,2742802,0.94
2016-02-12,1076849,1128373,2205222,1.05
2016-02-16,1082106,1090583,2172689,1.01
2016-02-17,1026387,1346567,2372954,1.31
2016-02-18,861570,1138554,2000124,1.32
2016-02-19,713880,918575,1632455,1.29
2016-02-22,1005413,1014686,2020099,1.01
2016-02-23,598625,774531,1373156,1.29
2016-02-24,752883,858866,1611749,1.14
2016-02-25,719455,763552,1483007,1.06
2016-02-26,764890,1028081,1792971,1.34
2016-02-29,630700,852128,1482828,1.35
2016-03-01,1073758,987060,2060818,0.92
2016-03-02,1315769,984941,2300710,0.75
2016-03-03,1340668,1057439,2398107,0.79
2016-03-04,1250245,1098248,2348493,0.88
2016-03-07,659314,643078,1302392,0.98
2016-03-08,997477,853284,1850761,0.86
2016-03-09,697821,684832,1382653,0.98
2016-03-10,859246,937415,1796661,1.09
2016-03-11,1166490,1240500,2406990,1.06
2016-03-14,739246,694281,1433527,0.94
2016-03-15,933543,769370,1702913,0.82
2016-03-16,1094670,993085,2087755,0.91
2016-03-17,1592676,1110984,2703660,0.7
2016-03-18,1046410,1043127,2089537,1.0
2016-03-21,663171,668964,1332135,1.01
2016-03-22,627418,703328,1330746,1.12
2016-03-23,731228,741719,1472947,1.01
2016-03-24,921548,1013483,1935031,1.1
2016-03-28,649042,487305,1136347,0.75
2016-03-29,730167,754261,1484428,1.03
2016-03-30,1287682,1074499,2362181,0.83
2016-03-31,708841,745531,1454372,1.05
2016-04-01,750325,808756,1559081,1.08
2016-04-04,560448,584665,1145113,1.04
2016-04-05,532412,701418,1233830,1.32
2016-04-06,733371,749463,1482834,1.02
2016-04-07,819894,801162,1621056,0.98
2016-04-08,565773,727605,1293378,1.29
2016-04-11,541367,594771,1136138,1.1
2016-04-12,745835,665869,1411704,0.89
2016-04-13,1488923,877282,2366205,0.59
2016-04-14,918176,887119,1805295,0.97
2016-04-15,831812,798966,1630778,0.96
2016-04-18,652108,893213,1545321,1.37
2016-04-19,1703907,864745,2568652,0.51
2016-04-20,1203561,1179149,2382710,0.98
2016-04-21,633742,846525,1480267,1.34
2016-04-22,558325,775351,1333676,1.39
2016-04-25,804225,517913,1322138,0.64
2016-04-26,445609,516028,961637,1.16
2016-04-27,474609,816788,1291397,1.72
2016-04-28,666877,771811,1438688,1.16
2016-04-29,938478,1313763,2252241,1.4
2016-05-02,532707,611221,1143928,1.15
2016-05-03,604142,786447,1390589,1.3
2016-05-04,762216,861483,1623699,1.13
2016-05-05,466866,746090,1212956,1.6
2016-05-06,858130,1057680,1915810,1.23
2016-05-09,439671,603374,1043045,1.37
2016-05-10,892905,921031,1813936,1.03
2016-05-11,1032214,853274,1885488,0.83
2016-05-12,710844,1018636,1729480,1.43
2016-05-13,822527,1005847,1828374,1.22
2016-05-16,915260,745258,1660518,0.81
2016-05-17,987602,1140138,2127740,1.15
2016-05-18,1033948,992640,2026588,0.96
2016-05-19,795938,1179828,1975766,1.48
2016-05-20,626812,765461,1392273,1.22
2016-05-23,450420,705822,1156242,1.57
2016-05-24,864459,1093274,1957733,1.26
2016-05-25,1027299,951797,1979096,0.93
2016-05-26,581822,743956,1325778,1.28
2016-05-27,690937,841463,1532400,1.22
2016-05-31,1002344,984632,1986976,0.98
2016-06-01,668315,910973,1579288,1.36
2016-06-02,764222,775931,1540153,1.02
2016-06-03,887373,915731,1803104,1.03
2016-06-06,1172947,920017,2092964,0.78
2016-06-07,1052490,914152,1966642,0.87
2016-06-08,793398,725139,1518537,0.91
2016-06-09,795836,758714,1554550,0.95
2016-06-10,1079042,1208918,2287960,1.12
2016-06-13,1747765,1397976,3145741,0.8
2016-06-14,1552053,1460851,3012904,0.94
2016-06-15,763014,1235087,1998101,1.62
2016-06-16,928225,1612124,2540349,1.74
2016-06-17,740158,1278734,2018892,1.73
2016-06-20,859303,957800,1817103,1.11
2016-06-21,642060,992516,1634576,1.55
2016-06-22,942816,1205953,2148769,1.28
2016-06-23,733424,1189294,1922718,1.62
2016-06-24,1453191,1900719,3353910,1.31
2016-06-27,1309810,1624643,2934453,1.24
2016-06-28,1058426,1389923,2448349,1.31
2016-06-29,1231130,1713540,2944670,1.39
2016-06-30,1288402,1633873,2922275,1.27
2016-07-01,1188229,1251305,2439534,1.05
2016-07-05,688245,1069268,1757513,1.55
2016-07-06,763452,974527,1737979,1.28
2016-07-07,777864,874352,1652216,1.12
2016-07-08,1287387,1305324,2592711,1.01
2016-07-11,1148800,1075022,2223822,0.94
2016-07-12,1058604,1114811,2173415,1.05
2016-07-13,881131,881819,1762950,1.0
2016-07-14,1533698,1103649,2637347,0.72
2016-07-15,901853,986864,1888717,1.09
2016-07-18,811242,863688,1674930,1.06
2016-07-19,819709,818840,1638549,1.0
2016-07-20,987563,1009776,1997339,1.02
2016-07-21,750712,784235,1534947,1.04
2016-07-22,648356,776053,1424409,1.2
2016-07-25,824733,737668,1562401,0.89
2016-07-26,594474,547848,1142322,0.92
2016-07-27,722221,781785,1504006,1.08
2016-07-28,829016,1015636,1844652,1.23
2016-07-29,759671,1229321,1988992,1.62
2016-08-01,521330,959592,1480922,1.84
2016-08-02,765952,798516,1564468,1.04
2016-08-03,473869,636142,1110011,1.34
2016-08-04,637989,681404,1319393,1.07
2016-08-05,1117811,1373030,2490841,1.23
2016-08-08,720499,1012700,1733199,1.41
2016-08-09,792817,854474,1647291,1.08
2016-08-10,875450,762995,1638445,0.87
2016-08-11,736404,789488,1525892,1.07
2016-08-12,930192,754954,1685146,0.81
2016-08-15,860434,760462,1620896,0.88
2016-08-16,827111,897850,1724961,1.09
2016-08-17,918231,925048,1843279,1.01
2016-08-18,698545,809999,1508544,1.16
2016-08-19,655257,861830,1517087,1.32
2016-08-22,632197,631827,1264024,1.0
2016-08-23,772570,735889,1508459,0.95
2016-08-24,990681,916303,1906984,0.92
2016-08-25,513079,822672,1335751,1.6
2016-08-26,975166,1066139,2041305,1.09
2016-08-29,569388,678819,1248207,1.19
2016-08-30,600223,741276,1341499,1.24
2016-08-31,534894,942888,1477782,1.76
2016-09-01,608334,796347,1404681,1.31
2016-09-02,829749,1062343,1892092,1.28
2016-09-06,809048,967660,1776708,1.2
2016-09-07,824310,908313,1732623,1.1
2016-09-08,613488,822148,1435636,1.34
2016-09-09,1591914,2030857,3622771,1.28
2016-09-12,1558770,1512100,3070870,0.97
2016-09-13,1591905,1223804,2815709,0.77
2016-09-14,1067742,1046636,2114378,0.98
2016-09-15,1218241,1014242,2232483,0.83
2016-09-16,926412,1148279,2074691,1.24
2016-09-19,823350,759092,1582442,0.92
2016-09-20,853303,723137,1576440,0.85
2016-09-21,1128698,1224447,2353145,1.08
2016-09-22,1206152,1291276,2497428,1.07
2016-09-23,809771,1020058,1829829,1.26
2016-09-26,636565,841815,1478380,1.32
2016-09-27,593914,693097,1287011,1.17
2016-09-28,665289,698973,1364262,1.05
2016-09-29,1020540,1136701,2157241,1.11
2016-09-30,688342,940072,1628414,1.37
2016-10-03,571925,730532,1302457,1.28
2016-10-04,699601,779181,1478782,1.11
2016-10-05,551580,556750,1108330,1.01
2016-10-06,688744,694436,1383180,1.01
2016-10-07,693550,914171,1607721,1.32
2016-10-10,610120,698770,1308890,1.15
2016-10-11,1198856,1200319,2399175,1.0
2016-10-12,842184,940507,1782691,1.12
2016-10-13,1239255,963408,2202663,0.78
2016-10-14,983455,895935,1879390,0.91
2016-10-17,624646,702626,1327272,1.12
2016-10-18,1055228,964620,2019848,0.91
2016-10-19,794462,870842,1665304,1.1
2016-10-20,651058,773850,1424908,1.19
2016-10-21,828791,1011495,1840286,1.22
2016-10-24,538138,702614,1240752,1.31
2016-10-25,555814,630593,1186407,1.13
2016-10-26,738883,684375,1423258,0.93
2016-10-27,765921,732570,1498491,0.96
2016-10-28,893871,1052811,1946682,1.18
2016-10-31,651305,759489,1410794,1.17
2016-11-01,906676,1284260,2190936,1.42
2016-11-02,904279,1196220,2100499,1.32
2016-11-03,1155503,1350588,2506091,1.17
2016-11-04,1276872,2080110,3356982,1.63
2016-11-07,1325818,1404689,2730507,1.06
2016-11-08,1132708,1595805,2728513,1.41
2016-11-09,1639768,1887160,3526928,1.15
2016-11-10,1608041,1557341,3165382,0.97
2016-11-11,919636,1303290,2222926,1.42
2016-11-14,1181898,1261142,2443040,1.07
2016-11-15,1022882,1290716,2313598,1.26
2016-11-16,1032636,996520,2029156,0.97
2016-11-17,993283,977105,1970388,0.98
2016-11-18,853446,930641,1784087,1.09
2016-11-21,1011791,1000794,2012585,0.99
2016-11-22,852903,1034769,1887672,1.21
2016-11-23,711976,814553,1526529,1.14
2016-11-25,797815,685163,1482978,0.86
2016-11-28,681828,770413,1452241,1.13
2016-11-29,520774,642669,1163443,1.23
2016-11-30,871067,861671,1732738,0.99
2016-12-01,778999,774781,1553780,0.99
2016-12-02,742612,741238,1483850,1.0
2016-12-05,849423,790971,1640394,0.93
2016-12-06,797339,713671,1511010,0.9
2016-12-07,1230643,1266080,2496723,1.03
2016-12-08,1423092,1210707,2633799,0.85
2016-12-09,1148505,1106242,2254747,0.96
2016-12-12,802025,814265,1616290,1.02
2016-12-13,1532831,981635,2514466,0.64
2016-12-14,1046525,1008586,2055111,0.96
2016-12-15,849136,1000858,1849994,1.18
2016-12-16,1125198,1137466,2262664,1.01
2016-12-19,743414,1013709,1757123,1.36
2016-12-20,805798,869840,1675638,1.08
2016-12-21,831763,909132,1740895,1.09
2016-12-22,986737,811448,1798185,0.82
2016-12-23,416355,393145,809500,0.94
2016-12-27,331821,373059,704880,1.12
2016-12-28,724220,632938,1357158,0.87
2016-12-29,452084,575989,1028073,1.27
2016-12-30,676364,779259,1455623,1.15
2017-01-03,870045,960462,1830507,1.1
2017-01-04,835445,787601,1623046,0.94
2017-01-05,656712,764091,1420803,1.16
2017-01-06,925398,945714,1871112,1.02
2017-01-09,608519,743996,1352515,1.22
2017-01-10,896150,712470,1608620,0.8
2017-01-11,1186583,988363,2174946,0.83
2017-01-12,974036,1158151,2132187,1.19
2017-01-13,979067,843806,1822873,0.86
2017-01-17,1127321,1138792,2266113,1.01
2017-01-18,1159694,1210139,2369833,1.04
2017-01-19,789281,827447,1616728,1.05
2017-01-20,680418,973642,1654060,1.43
2017-01-23,851102,807328,1658430,0.95
2017-01-24,1086227,737172,1823399,0.68
2017-01-25,1211187,1070865,2282052,0.88
2017-01-26,830174,692744,1522918,0.83
2017-01-27,900127,913572,1813699,1.01
2017-01-30,1030450,1028620,2059070,1.0
2017-01-31,712201,768163,1480364,1.08
2017-02-01,834034,716548,1550582,0.86
2017-02-02,783332,747130,1530462,0.95
2017-02-03,851333,1123099,1974432,1.32
2017-02-06,735005,862946,1597951,1.17
2017-02-07,723517,639612,1363129,0.88
2017-02-08,981799,919935,1901734,0.94
2017-02-09,1030693,986772,2017465,0.96
2017-02-10,1102773,1069301,2172074,0.97
2017-02-13,1360140,1115439,2475579,0.82
2017-02-14,1655471,1189472,2844943,0.72
2017-02-15,1678904,1535447,3214351,0.91
2017-02-16,1219829,1052614,2272443,0.86
2017-02-17,891392,935789,1827181,1.05
2017-02-21,1328643,1097769,2426412,0.83
2017-02-22,909704,884127,1793831,0.97
2017-02-23,1088297,842516,1930813,0.77
2017-02-24,1424799,1075550,2500349,0.75
2017-02-27,792185,843281,1635466,1.06
2017-02-28,774804,970007,1744811,1.25
2017-03-01,1358449,1353170,2711619,1.0
2017-03-02,689913,1045626,1735539,1.52
2017-03-03,774717,995283,1770000,1.28
2017-03-06,854038,832740,1686778,0.98
2017-03-07,942808,891799,1834607,0.95
2017-03-08,731419,864116,1595535,1.18
2017-03-09,655552,817527,1473079,1.25
2017-03-10,817572,859958,1677530,1.05
2017-03-13,710441,788999,1499440,1.11
2017-03-14,756058,809540,1565598,1.07
2017-03-15,1511211,1117086,2628297,0.74
2017-03-16,820536,1064449,1884985,1.3
2017-03-17,1070298,1298427,2368725,1.21
2017-03-20,794163,1071857,1866020,1.35
2017-03-21,1604947,1450158,3055105,0.9
2017-03-22,1285821,1298189,2584010,1.01
2017-03-23,773195,965271,1738466,1.25
2017-03-24,809387,1060065,1869452,1.31
2017-03-27,890081,1055286,1945367,1.19
2017-03-28,1008230,927860,1936090,0.92
2017-03-29,741174,779746,1520920,1.05
2017-03-30,760384,844418,1604802,1.11
2017-03-31,620731,985536,1606267,1.59
2017-04-03,731968,901473,1633441,1.23
2017-04-04,566007,517855,1083862,0.91
2017-04-05,1081129,1006447,2087576,0.93
2017-04-06,706607,689825,1396432,0.98
2017-04-07,1061908,1170665,2232573,1.1
2017-04-10,891646,810853,1702499,0.91
2017-04-11,1403526,1183449,2586975,0.84
2017-04-12,997471,1083262,2080733,1.09
2017-04-13,1522357,1334928,2857285,0.88
2017-04-17,988285,807463,1795748,0.82
2017-04-18,1545436,856235,2401671,0.55
2017-04-19,1995680,1019514,3015194,0.51
2017-04-20,1210469,1051841,2262310,0.87
2017-04-21,1201876,1262800,2464676,1.05
2017-04-24,1199426,1355545,2554971,1.13
2017-04-25,1315646,1293956,2609602,0.98
2017-04-26,804964,782903,1587867,0.97
2017-04-27,780341,737916,1518257,0.95
2017-04-28,763240,864868,1628108,1.13
2017-05-01,781210,760798,1542008,0.97
2017-05-02,943323,685086,1628409,0.73
2017-05-03,640756,896463,1537219,1.4
2017-05-04,724041,630367,1354408,0.87
2017-05-05,865051,956055,1821106,1.11
2017-05-08,867416,919487,1786903,1.06
2017-05-09,1435539,908922,2344461,0.63
2017-05-10,644954,719430,1364384,1.12
2017-05-11,874735,965552,1840287,1.1
2017-05-12,973558,944567,1918125,0.97
2017-05-15,860401,819427,1679828,0.95
2017-05-16,1088206,943442,2031648,0.87
2017-05-17,1698770,1707343,3406113,1.01
2017-05-18,1210643,1377928,2588571,1.14
2017-05-19,782898,904254,1687152,1.16
2017-05-22,648854,774062,1422916,1.19
2017-05-23,768626,704779,1473405,0.92
2017-05-24,705653,688929,1394582,0.98
2017-05-25,928016,865745,1793761,0.93
2017-05-26,583677,656119,1239796,1.12
2017-05-30,493723,683419,1177142,1.38
2017-05-31,779115,842629,1621744,1.08
2017-06-01,707525,916126,1623651,1.29
2017-06-02,1132422,1068170,2200592,0.94
2017-06-05,756155,692730,1448885,0.92
2017-06-06,632920,654588,1287508,1.03
2017-06-07,628366,789501,1417867,1.26
2017-06-08,769131,581566,1350697,0.76
2017-06-09,1050723,1230247,2280970,1.17
2017-06-12,828291,895947,1724238,1.08
2017-06-13,686392,816591,1502983,1.19
2017-06-14,1013443,948675,1962118,0.94
2017-06-15,767489,950037,1717526,1.24
