date,index_call,index_put,index_total,index_pcr
2011-08-19,1599513,2444403,4043916,1.53
2011-08-22,973210,1443529,2416739,1.48
2011-08-23,1171664,1645047,2816711,1.4
2011-08-24,974035,1666887,2640922,1.71
2011-08-25,1037800,1840318,2878118,1.77
2011-08-26,1332182,1965111,3297293,1.48
2011-08-29,981051,1431262,2412313,1.46
2011-08-30,904245,1397283,2301528,1.55
2011-08-31,1247471,2044615,3292086,1.64
2011-09-01,1029788,1400514,2430302,1.36
2011-09-02,1044342,1938704,2983046,1.86
2011-09-06,1194066,1955245,3149311,1.64
2011-09-07,1333138,1420277,2753415,1.07
2011-09-08,951303,1418283,2369586,1.49
2011-09-09,1612228,2587041,4199269,1.6
2011-09-12,1282471,2050590,3333061,1.6
2011-09-13,1208025,1801729,3009754,1.49
2011-09-14,1531568,2015094,3546662,1.32
2011-09-15,1608235,1978297,3586532,1.23
2011-09-16,1614386,2076710,3691096,1.29
2011-09-19,965623,1299258,2264881,1.35
2011-09-20,949309,1547444,2496753,1.63
2011-09-21,1135682,1968302,3103984,1.73
2011-09-22,1880680,2939457,4820137,1.56
2011-09-23,1266427,1947005,3213432,1.54
2011-09-26,835985,1261217,2097202,1.51
2011-09-27,1021968,1646696,2668664,1.61
2011-09-28,712898,1436074,2148972,2.01
2011-09-29,916500,1377930,2294430,1.5
2011-09-30,1136760,1806965,2943725,1.59
2011-10-03,1255926,2043758,3299684,1.63
2011-10-04,1723588,2619366,4342954,1.52
2011-10-05,1172822,1700483,2873305,1.45
2011-10-06,1089460,1918041,3007501,1.76
2011-10-07,1080959,1632977,2713936,1.51
2011-10-10,842354,1504403,2346757,1.79
2011-10-11,771859,1565132,2336991,2.03
2011-10-12,1219293,2287004,3506297,1.88
2011-10-13,881382,1191139,2072521,1.35
2011-10-14,1118918,1517450,2636368,1.36
2011-10-17,934848,1492469,2427317,1.6
2011-10-18,1219820,1668336,2888156,1.37
2011-10-19,1127788,1709417,2837205,1.52
2011-10-20,1254227,2387517,3641744,1.9
2011-10-21,1403511,1743453,3146964,1.24
2011-10-24,1029532,1517059,2546591,1.47
2011-10-25,922584,1194683,2117267,1.29
2011-10-26,721302,1028308,1749610,1.43
2011-10-27,1941711,2478792,4420503,1.28
2011-10-28,892862,1384248,2277110,1.55
2011-10-31,701623,1263045,1964668,1.8
2011-11-01,1375075,2347809,3722884,1.71
2011-11-02,748395,1276348,2024743,1.71
2011-11-03,953902,1421165,2375067,1.49
2011-11-04,694250,1044921,1739171,1.51
2011-11-07,642333,899636,1541969,1.4
2011-11-08,876754,1601063,2477817,1.83
2011-11-09,1236878,2058128,3295006,1.66
2011-11-10,758299,1227167,1985466,1.62
2011-11-11,1000756,1164826,2165582,1.16
2011-11-14,780714,1138962,1919676,1.46
2011-11-15,915321,1351458,2266779,1.48
2011-11-16,973762,1908272,2882034,1.96
2011-11-17,1520976,2454298,3975274,1.61
2011-11-18,1456261,1279311,2735572,0.88
2011-11-21,829391,1320085,2149476,1.59
2011-11-22,749750,1108833,1858583,1.48
2011-11-23,934066,1698735,2632801,1.82
2011-11-25,462246,793483,1255729,1.72
2011-11-28,743228,866484,1609712,1.17
2011-11-29,656965,917298,1574263,1.4
2011-11-30,1367780,1661884,3029664,1.22
2011-12-01,999430,1179991,2179421,1.18
2011-12-02,1046602,1397880,2444482,1.34
2011-12-05,840487,1046635,1887122,1.25
2011-12-06,929967,857509,1787476,0.92
2011-12-07,914418,943612,1858030,1.03
2011-12-08,947066,1061071,2008137,1.12
2011-12-09,1064471,1639772,2704243,1.54
2011-12-12,929396,1101381,2030777,1.19
2011-12-13,1090711,1578448,2669159,1.45
2011-12-14,1300334,1692666,2993000,1.3
2011-12-15,977672,1443558,2421230,1.48
2011-12-16,1100038,1490898,2590936,1.36
2011-12-19,729070,880198,1609268,1.21
2011-12-20,813992,940992,1754984,1.16
2011-12-21,734558,1056121,1790679,1.44
2011-12-22,705283,931397,1636680,1.32
2011-12-23,482634,537452,1020086,1.11
2011-12-27,350097,496280,846377,1.42
2011-12-28,500739,602403,1103142,1.2
2011-12-29,479210,725470,1204680,1.51
2011-12-30,482734,593141,1075875,1.23
2012-01-03,772702,826120,1598822,1.07
2012-01-04,603281,754594,1357875,1.25
2012-01-05,800764,870377,1671141,1.09
2012-01-06,844280,1165690,2009970,1.38
2012-01-09,592655,830991,1423646,1.4
2012-01-10,1047280,1155932,2203212,1.1
2012-01-11,615830,801828,1417658,1.3
2012-01-12,899358,1121414,2020772,1.25
2012-01-13,1439721,1209668,2649389,0.84
2012-01-17,944789,1139615,2084404,1.21
2012-01-18,1421660,1625638,3047298,1.14
2012-01-19,1609784,1617188,3226972,1.0
2012-01-20,1254016,1560051,2814067,1.24
2012-01-23,809523,1484827,2294350,1.83
2012-01-24,617040,1138941,1755981,1.85
2012-01-25,1074272,1140346,2214618,1.06
2012-01-26,926837,1369062,2295899,1.48
2012-01-27,763828,1006273,1770101,1.32
2012-01-30,628592,820759,1449351,1.31
2012-01-31,712936,933288,1646224,1.31
2012-02-01,1084440,1200453,2284893,1.11
2012-02-02,725960,953696,1679656,1.31
2012-02-03,1731300,1764077,3495377,1.02
2012-02-06,602141,819332,1421473,1.36
2012-02-07,1222413,1093078,2315491,0.89
2012-02-08,1021923,1281055,2302978,1.25
2012-02-09,952610,1286558,2239168,1.35
2012-02-10,1412409,1992159,3404568,1.41
2012-02-13,794336,1175738,1970074,1.48
2012-02-14,993571,1495499,2489070,1.51
2012-02-15,1333388,2163440,3496828,1.62
2012-02-16,1442915,1666276,3109191,1.15
2012-02-17,1269158,1404403,2673561,1.11
2012-02-21,957892,1203018,2160910,1.26
2012-02-22,979352,1173797,2153149,1.2
2012-02-23,980620,1336271,2316891,1.36
2012-02-24,933286,1521517,2454803,1.63
2012-02-27,744401,964297,1708698,1.3
2012-02-28,813962,900855,1714817,1.11
2012-02-29,939838,1477248,2417086,1.57
2012-03-01,926485,1359391,2285876,1.47
2012-03-02,860716,1162576,2023292,1.35
2012-03-05,732494,882295,1614789,1.2
2012-03-06,1308215,1685635,2993850,1.29
2012-03-07,849037,1185048,2034085,1.4
2012-03-08,1014957,1297186,2312143,1.28
2012-03-09,1158402,1345177,2503579,1.16
2012-03-12,731583,1138244,1869827,1.56
2012-03-13,1398176,1571352,2969528,1.12
2012-03-14,1596694,1743462,3340156,1.09
2012-03-15,1604991,1433639,3038630,0.89
2012-03-16,1212500,1577214,2789714,1.3
2012-03-19,1265345,1653804,2919149,1.31
2012-03-20,934222,1225824,2160046,1.31
2012-03-21,1268241,1758145,3026386,1.39
2012-03-22,818979,1389334,2208313,1.7
2012-03-23,840679,1300595,2141274,1.55
2012-03-26,1022724,1438470,2461194,1.41
2012-03-27,875406,1367582,2242988,1.56
2012-03-28,982746,1343116,2325862,1.37
2012-03-29,924867,1381530,2306397,1.49
2012-03-30,855805,1225468,2081273,1.43
2012-04-02,847892,1051387,1899279,1.24
2012-04-03,746406,1146705,1893111,1.54
2012-04-04,922467,1245791,2168258,1.35
2012-04-05,933143,1243520,2176663,1.33
2012-04-09,758303,1070652,1828955,1.41
2012-04-10,1567927,1998918,3566845,1.27
2012-04-11,927535,1479622,2407157,1.6
2012-04-12,1097625,1454072,2551697,1.32
2012-04-13,1069006,1273265,2342271,1.19
2012-04-16,901299,1228873,2130172,1.36
2012-04-17,1137541,1321441,2458982,1.16
2012-04-18,835829,1326409,2162238,1.59
2012-04-19,1186059,1680820,2866879,1.42
2012-04-20,1134086,1411863,2545949,1.24
2012-04-23,831654,953940,1785594,1.15
2012-04-24,596136,831178,1427314,1.39
2012-04-25,773099,1037607,1810706,1.34
2012-04-26,937405,1051732,1989137,1.12
2012-04-27,757694,950418,1708112,1.25
2012-04-30,662748,705105,1367853,1.06
2012-05-01,776575,1176210,1952785,1.51
2012-05-02,781723,1051219,1832942,1.34
2012-05-03,1043336,1169315,2212651,1.12
2012-05-04,1191342,1701703,2893045,1.43
2012-05-07,809330,962716,1772046,1.19
2012-05-08,1077245,1713750,2790995,1.59
2012-05-09,1306869,1700613,3007482,1.3
2012-05-10,795305,1302183,2097488,1.64
2012-05-11,848228,1679310,2527538,1.98
2012-05-14,1107438,1801561,2908999,1.63
2012-05-15,1289588,1921998,3211586,1.49
2012-05-16,1579972,2376100,3956072,1.5
2012-05-17,1653995,3112499,4766494,1.88
2012-05-18,1695519,2743867,4439386,1.62
2012-05-21,1079730,1455655,2535385,1.35
2012-05-22,1108036,1545571,2653607,1.39
2012-05-23,1267250,1491960,2759210,1.18
2012-05-24,1302121,1462814,2764935,1.12
2012-05-25,725217,1139561,1864778,1.57
2012-05-29,824479,1088687,1913166,1.32
2012-05-30,847888,1413101,2260989,1.67
2012-05-31,1111996,1437405,2549401,1.29
2012-06-01,1547528,2759697,4307225,1.78
2012-06-04,1205173,1376018,2581191,1.14
2012-06-05,989919,1279868,2269787,1.29
2012-06-06,1338991,2071813,3410804,1.55
2012-06-07,1448501,1783495,3231996,1.23
