date,total_call,total_put,total_total,total_pcr,equity_call,equity_put,equity_total,equity_pcr,index_call,index_put,index_total,index_pcr
2015-03-26,2262836.0,2196346.0,4459182.0,0.97,994232.0,581586.0,1575818.0,0.58,788332,821579,1609911,1.04
2015-03-27,1703648.0,1827112.0,3530760.0,1.07,789359.0,625401.0,1414760.0,0.79,576885,714362,1291247,1.24
2015-03-30,1653037.0,1541373.0,3194410.0,0.93,794197.0,419926.0,1214123.0,0.53,432385,635369,1067754,1.47
2015-03-31,1476049.0,1588675.0,3064724.0,1.08,663299.0,433090.0,1096389.0,0.65,402081,491659,893740,1.22
2015-04-01,1719959.0,1955756.0,3675715.0,1.14,761303.0,580431.0,1341734.0,0.76,460593,693537,1154130,1.51
2015-04-02,1555340.0,1748014.0,3303354.0,1.12,756875.0,611739.0,1368614.0,0.81,395996,588898,984894,1.49
2015-04-06,1612660.0,1406620.0,3019280.0,0.87,773281.0,383367.0,1156648.0,0.5,445204,505825,951029,1.14
2015-04-07,1474618.0,1468269.0,2942887.0,1.0,689156.0,409014.0,1098170.0,0.59,494314,584728,1079042,1.18
2015-04-08,1640921.0,1562323.0,3203244.0,0.95,789917.0,474811.0,1264728.0,0.6,474359,542809,1017168,1.14
2015-04-09,1665250.0,1727140.0,3392390.0,1.04,758171.0,452847.0,1211018.0,0.6,498520,747251,1245771,1.5
2015-04-10,2598916.0,2218056.0,4816972.0,0.85,984782.0,531953.0,1516735.0,0.54,1205255,1035763,2241018,0.86
2015-04-13,1988690.0,1779834.0,3768524.0,0.89,865840.0,512653.0,1378493.0,0.59,669603,745693,1415296,1.11
2015-04-14,1775878.0,1925507.0,3701385.0,1.08,827264.0,546388.0,1373652.0,0.66,635925,914697,1550622,1.44
2015-04-15,2453652.0,1924529.0,4378181.0,0.78,1066847.0,631818.0,1698665.0,0.59,845049,823624,1668673,0.97
2015-04-16,2110851.0,1824544.0,3935395.0,0.86,1062271.0,708283.0,1770554.0,0.67,563398,666629,1230027,1.18
2015-04-17,2584836.0,2902442.0,5487278.0,1.12,1190104.0,877867.0,2067971.0,0.74,712128,1031336,1743464,1.45
2015-04-20,1820553.0,1431130.0,3251683.0,0.79,991351.0,553385.0,1544736.0,0.56,480725,456729,937454,0.95
2015-04-21,1469925.0,1322380.0,2792305.0,0.9,791276.0,505138.0,1296414.0,0.64,465398,495764,961162,1.07
2015-04-22,1701165.0,1600784.0,3301949.0,0.94,997741.0,572000.0,1569741.0,0.57,379177,581184,960361,1.53
2015-04-23,1914826.0,1967390.0,3882216.0,1.03,1052971.0,691952.0,1744923.0,0.66,473992,728672,1202664,1.54
2015-04-24,2346837.0,1784144.0,4130981.0,0.76,1155044.0,696136.0,1851180.0,0.6,707764,696534,1404298,0.98
2015-04-27,2044931.0,1795812.0,3840743.0,0.88,1047466.0,685131.0,1732597.0,0.65,630653,643501,1274154,1.02
2015-04-28,1845199.0,1673279.0,3518478.0,0.91,1121640.0,714654.0,1836294.0,0.64,434089,499795,933884,1.15
2015-04-29,2054550.0,1938772.0,3993322.0,0.94,1067503.0,733279.0,1800782.0,0.69,592345,689866,1282211,1.16
2015-04-30,2302336.0,2426467.0,4728803.0,1.05,1037691.0,751906.0,1789597.0,0.72,614265,918920,1533185,1.5
2015-05-01,2000326.0,1930734.0,3931060.0,0.97,1029649.0,629136.0,1658785.0,0.61,596446,827985,1424431,1.39
2015-05-04,1371954.0,1305157.0,2677111.0,0.95,789566.0,431329.0,1220895.0,0.55,332702,535440,868142,1.61
2015-05-05,1837777.0,2277805.0,4115582.0,1.24,884002.0,657404.0,1541406.0,0.74,456367,683753,1140120,1.5
2015-05-06,2252996.0,2291435.0,4544431.0,1.02,881868.0,646786.0,1528654.0,0.73,893161,826614,1719775,0.93
2015-05-07,1910267.0,1799676.0,3709943.0,0.94,751025.0,519715.0,1270740.0,0.69,826073,714403,1540476,0.86
2015-05-08,2564096.0,2197883.0,4761979.0,0.86,1024172.0,559959.0,1584131.0,0.55,991964,850020,1841984,0.86
2015-05-11,2670894.0,1495857.0,4166751.0,0.56,724288.0,439172.0,1163460.0,0.61,1706385,598388,2304773,0.35
2015-05-12,1742068.0,1847545.0,3589613.0,1.06,695793.0,445738.0,1141531.0,0.64,590303,863534,1453837,1.46
2015-05-13,1672663.0,1445849.0,3118512.0,0.86,796087.0,449568.0,1245655.0,0.56,504380,548305,1052685,1.09
2015-05-14,2275104.0,1796791.0,4071895.0,0.79,907237.0,542668.0,1449905.0,0.6,940617,704531,1645148,0.75
2015-05-15,2119325.0,1752477.0,3871802.0,0.83,1076432.0,600873.0,1677305.0,0.56,562730,723116,1285846,1.29
2015-05-18,2345833.0,2271911.0,4617744.0,0.97,922192.0,608786.0,1530978.0,0.66,1093599,936405,2030004,0.86
2015-05-19,1688673.0,1733763.0,3422436.0,1.03,803780.0,475949.0,1279729.0,0.59,581504,812741,1394245,1.4
2015-05-20,1859487.0,1572473.0,3431960.0,0.85,828220.0,481436.0,1309656.0,0.58,758456,739620,1498076,0.98
2015-05-21,1644371.0,1526401.0,3170772.0,0.93,788524.0,559851.0,1348375.0,0.71,549789,537889,1087678,0.98
2015-05-22,1788279.0,1582635.0,3370914.0,0.89,758622.0,488171.0,1246793.0,0.64,714787,654107,1368894,0.92
2015-05-26,1730433.0,1966107.0,3696540.0,1.14,731884.0,538147.0,1270031.0,0.74,606240,756667,1362907,1.25
2015-05-27,1486489.0,1586122.0,3072611.0,1.07,739801.0,430444.0,1170245.0,0.58,506593,551246,1057839,1.09
2015-05-28,1325234.0,1433827.0,2759061.0,1.08,685900.0,484098.0,1169998.0,0.71,370602,526122,896724,1.42
2015-05-29,1645235.0,1900938.0,3546173.0,1.16,837624.0,474986.0,1312610.0,0.57,480154,787699,1267853,1.64
2015-06-01,1727482.0,1476002.0,3203484.0,0.85,795045.0,524175.0,1319220.0,0.66,601089,513941,1115030,0.86
2015-06-02,1565428.0,1475673.0,3041101.0,0.94,718968.0,389004.0,1107972.0,0.54,557455,618283,1175738,1.11
2015-06-03,1483529.0,1345624.0,2829153.0,0.91,769105.0,393757.0,1162862.0,0.51,407509,459632,867141,1.13
2015-06-04,1998886.0,2314387.0,4313273.0,1.16,823072.0,503836.0,1326908.0,0.61,794261,1073802,1868063,1.35
2015-06-05,2006096.0,2076680.0,4082776.0,1.04,801071.0,489179.0,1290250.0,0.61,715412,950240,1665652,1.33
2015-06-08,1852588.0,1871743.0,3724331.0,1.01,795341.0,485865.0,1281206.0,0.61,754337,717874,1472211,0.95
2015-06-09,1806052.0,1626827.0,3432879.0,0.9,752022.0,470424.0,1222446.0,0.63,682744,723938,1406682,1.06
2015-06-10,3182782.0,1970518.0,5153300.0,0.62,956113.0,437968.0,1394081.0,0.46,1774166,788365,2562531,0.44
2015-06-11,1864098.0,1564890.0,3428988.0,0.84,710363.0,416199.0,1126562.0,0.59,755436,640920,1396356,0.85
2015-06-12,1969790.0,2094637.0,4064427.0,1.06,705718.0,475420.0,1181138.0,0.67,846443,1017006,1863449,1.2
2015-06-15,1994431.0,1778422.0,3772853.0,0.89,672729.0,446621.0,1119350.0,0.66,950463,790195,1740658,0.83
2015-06-16,2369290.0,1769711.0,4139001.0,0.75,696396.0,447488.0,1143884.0,0.64,1249607,787452,2037059,0.63
2015-06-17,2137890.0,1820116.0,3958006.0,0.85,816228.0,449783.0,1266011.0,0.55,872404,830204,1702608,0.95
2015-06-18,2645780.0,2360919.0,5006699.0,0.89,876345.0,557008.0,1433353.0,0.64,1181448,926830,2108278,0.78
2015-06-19,2216073.0,2052467.0,4268540.0,0.93,998061.0,625415.0,1623476.0,0.63,703852,780408,1484260,1.11
2015-06-22,1837580.0,1636009.0,3473589.0,0.89,812292.0,452184.0,1264476.0,0.56,646619,728027,1374646,1.13
2015-06-23,1617319.0,1564176.0,3181495.0,0.97,779859.0,478441.0,1258300.0,0.61,533495,580554,1114049,1.09
2015-06-24,1705506.0,1541405.0,3246911.0,0.9,817929.0,422248.0,1240177.0,0.52,583932,654703,1238635,1.12
2015-06-25,1468726.0,1589548.0,3058274.0,1.08,719633.0,467709.0,1187342.0,0.65,492888,581436,1074324,1.18
2015-06-26,1993074.0,2110321.0,4103395.0,1.06,782894.0,580590.0,1363484.0,0.74,643414,779448,1422862,1.21
2015-06-29,2423841.0,3349495.0,5773336.0,1.38,710695.0,665510.0,1376205.0,0.94,1083048,1518766,2601814,1.4
2015-06-30,2236023.0,2462982.0,4699005.0,1.1,639602.0,535007.0,1174609.0,0.84,1091418,1210229,2301647,1.11
2015-07-01,1733712.0,1998029.0,3731741.0,1.15,650570.0,405178.0,1055748.0,0.62,638970,924631,1563601,1.45
2015-07-02,2081400.0,2089061.0,4170461.0,1.0,591448.0,412949.0,1004397.0,0.7,989533,928527,1918060,0.94
2015-07-06,1849335.0,2129546.0,3978881.0,1.15,689268.0,446441.0,1135709.0,0.65,799491,802606,1602097,1.0
2015-07-07,2175511.0,2704936.0,4880447.0,1.24,877764.0,683815.0,1561579.0,0.78,762548,926176,1688724,1.21
2015-07-08,1718728.0,2488688.0,4207416.0,1.45,647140.0,560924.0,1208064.0,0.87,563438,1021236,1584674,1.81
2015-07-09,1939475.0,2255809.0,4195284.0,1.16,806406.0,556342.0,1362748.0,0.69,737213,916432,1653645,1.24
2015-07-10,2235589.0,2270394.0,4505983.0,1.02,768790.0,516646.0,1285436.0,0.67,998593,1111652,2110245,1.11
2015-07-13,3615693.0,2075720.0,5691413.0,0.57,816857.0,452479.0,1269336.0,0.55,2336049,1107503,3443552,0.47
2015-07-14,2004971.0,1953244.0,3958215.0,0.97,786771.0,497364.0,1284135.0,0.63,893521,849555,1743076,0.95
2015-07-15,1861634.0,1808055.0,3669689.0,0.97,787137.0,534632.0,1321769.0,0.68,774121,810260,1584381,1.05
2015-07-16,2671749.0,2353356.0,5025105.0,0.88,969909.0,688171.0,1658080.0,0.71,1269201,1158380,2427581,0.91
2015-07-17,2556288.0,2165927.0,4722215.0,0.85,1230884.0,679313.0,1910197.0,0.55,818242,903052,1721294,1.1
2015-07-20,2156430.0,1971379.0,4127809.0,0.91,1031393.0,579921.0,1611314.0,0.56,730254,874760,1605014,1.2
2015-07-21,1882652.0,1711035.0,3593687.0,0.91,802074.0,552672.0,1354746.0,0.69,721179,784948,1506127,1.09
2015-07-22,2138631.0,1823567.0,3962198.0,0.85,1038895.0,638721.0,1677616.0,0.61,884128,704708,1588836,0.8
2015-07-23,2240164.0,2309079.0,4549243.0,1.03,869933.0,680213.0,1550146.0,0.78,830259,796402,1626661,0.96
2015-07-24,2085449.0,2949877.0,5035326.0,1.41,877490.0,754525.0,1632015.0,0.86,791557,1273431,2064988,1.61
2015-07-27,2003928.0,2439617.0,4443545.0,1.22,739156.0,544485.0,1283641.0,0.74,894179,1061546,1955725,1.19
2015-07-28,1869541.0,1742186.0,3611727.0,0.93,794616.0,495239.0,1289855.0,0.62,641274,760489,1401763,1.19
2015-07-29,1898253.0,1714062.0,3612315.0,0.9,895660.0,559486.0,1455146.0,0.62,616244,606124,1222368,0.98
2015-07-30,1732171.0,1316018.0,3048189.0,0.76,931308.0,468036.0,1399344.0,0.5,519166,549768,1068934,1.06
2015-07-31,1628965.0,1803108.0,3432073.0,1.11,778472.0,532348.0,1310820.0,0.68,511055,772290,1283345,1.51
2015-08-03,1955423.0,1903780.0,3859203.0,0.97,775995.0,569751.0,1345746.0,0.73,862489,831623,1694112,0.96
2015-08-04,1525062.0,1424389.0,2949451.0,0.93,811805.0,610690.0,1422495.0,0.75,445739,490712,936451,1.1
2015-08-05,1851244.0,1815785.0,3667029.0,0.98,899234.0,688704.0,1587938.0,0.77,658317,647767,1306084,0.98
2015-08-06,2061925.0,2672269.0,4734194.0,1.3,835307.0,684295.0,1519602.0,0.82,822876,951124,1774000,1.16
2015-08-07,1958989.0,2406877.0,4365866.0,1.23,711962.0,591001.0,1302963.0,0.83,815822,1061817,1877639,1.3
2015-08-10,2809353.0,1579205.0,4388558.0,0.56,706076.0,463493.0,1169569.0,0.66,1823683,680421,2504104,0.37
2015-08-11,2117178.0,2335583.0,4452761.0,1.1,775401.0,609468.0,1384869.0,0.79,901098,966138,1867236,1.07
2015-08-12,2881884.0,2985685.0,5867569.0,1.04,887955.0,736374.0,1624329.0,0.83,1437634,1452809,2890443,1.01
2015-08-13,1901898.0,1820274.0,3722172.0,0.96,640879.0,473653.0,1114532.0,0.74,904340,840812,1745152,0.93
2015-08-14,1762594.0,1772645.0,3535239.0,1.01,647314.0,436409.0,1083723.0,0.67,794963,822261,1617224,1.03
2015-08-17,2450661.0,2179199.0,4629860.0,0.89,850654.0,590599.0,1441253.0,0.69,1192979,848897,2041876,0.71
2015-08-18,1829891.0,1718872.0,3548763.0,0.94,576344.0,378749.0,955093.0,0.66,1004629,873562,1878191,0.87
2015-08-19,2410027.0,2687027.0,5097054.0,1.11,707568.0,573359.0,1280927.0,0.81,1218503,1295399,2513902,1.06
2015-08-20,2990668.0,3969629.0,6960297.0,1.33,953837.0,780901.0,1734738.0,0.82,1378717,1875781,3254498,1.36
2015-08-21,4099169.0,6938258.0,11037427.0,1.69,1255393.0,1304012.0,2559405.0,1.04,1889090,3113121,5002211,1.65
2015-08-24,3760586.0,4798833.0,8559419.0,1.28,1002932.0,876166.0,1879098.0,0.87,1960437,2619517,4579954,1.34
2015-08-25,2905902.0,3619240.0,6525142.0,1.25,852856.0,595154.0,1448010.0,0.7,1503929,2060681,3564610,1.37
2015-08-26,3462454.0,3612140.0,7074594.0,1.04,810339.0,687228.0,1497567.0,0.85,2009815,1936369,3946184,0.96
2015-08-27,2786594.0,3349311.0,6135905.0,1.2,941270.0,713020.0,1654290.0,0.76,1191346,1694361,2885707,1.42
2015-08-28,2037537.0,2605442.0,4642979.0,1.28,726296.0,524450.0,1250746.0,0.72,858026,1318591,2176617,1.54
2015-08-31,1692258.0,2010980.0,3703238.0,1.19,588595.0,386287.0,974882.0,0.66,751235,1061971,1813206,1.41
2015-09-01,2600270.0,3226691.0,5826961.0,1.24,738242.0,544548.0,1282790.0,0.74,1333285,1792762,3126047,1.34
2015-09-02,1791171.0,2348736.0,4139907.0,1.31,663121.0,481877.0,1144998.0,0.73,666317,1243102,1909419,1.87
2015-09-03,2079587.0,2335114.0,4414701.0,1.12,617988.0,421553.0,1039541.0,0.68,1011823,1304620,2316443,1.29
2015-09-04,1767730.0,2616692.0,4384422.0,1.48,535567.0,475878.0,1011445.0,0.89,706494,1310151,2016645,1.85
2015-09-08,1980470.0,1837278.0,3817748.0,0.93,622117.0,408701.0,1030818.0,0.66,935758,947583,1883341,1.01
2015-09-09,2202852.0,2263177.0,4466029.0,1.03,892082.0,636770.0,1528852.0,0.71,785444,945152,1730596,1.2
2015-09-10,1818937.0,2161644.0,3980581.0,1.19,633412.0,488693.0,1122105.0,0.77,889583,1169493,2059076,1.31
2015-09-11,1783785.0,2152895.0,3936680.0,1.21,561230.0,453314.0,1014544.0,0.81,867401,1154184,2021585,1.33
2015-09-14,1584907.0,1639490.0,3224397.0,1.03,637942.0,580297.0,1218239.0,0.91,757799,701954,1459753,0.93
2015-09-15,2246348.0,2619831.0,4866179.0,1.17,787708.0,681650.0,1469358.0,0.87,1035175,1241029,2276204,1.2
2015-09-16,2191621.0,2622317.0,4813938.0,1.2,760840.0,557526.0,1318366.0,0.73,939607,1304884,2244491,1.39
2015-09-17,2964585.0,2726416.0,5691001.0,0.92,877049.0,651203.0,1528252.0,0.74,1240775,1095386,2336161,0.88
2015-09-18,2411832.0,2760610.0,5172442.0,1.14,911801.0,759499.0,1671300.0,0.83,875788,1081716,1957504,1.24
2015-09-21,1946567.0,1952761.0,3899328.0,1.0,768851.0,423956.0,1192807.0,0.55,899906,1088060,1987966,1.21
2015-09-22,1862242.0,2160450.0,4022692.0,1.16,596135.0,474526.0,1070661.0,0.8,891548,936172,1827720,1.05
2015-09-23,1586698.0,1660927.0,3247625.0,1.05,538719.0,373969.0,912688.0,0.69,682187,783295,1465482,1.15
2015-09-24,2212903.0,2275370.0,4488273.0,1.03,647767.0,559508.0,1207275.0,0.86,901622,852952,1754574,0.95
2015-09-25,1819188.0,2359180.0,4178368.0,1.3,661635.0,492306.0,1153941.0,0.74,711704,989570,1701274,1.39
2015-09-28,1886992.0,2708248.0,4595240.0,1.44,589762.0,552872.0,1142634.0,0.94,876413,1165821,2042234,1.33
2015-09-29,1605412.0,2207041.0,3812453.0,1.37,574740.0,543951.0,1118691.0,0.95,704206,1025130,1729336,1.46
2015-09-30,2368963.0,1994298.0,4363261.0,0.84,595452.0,416425.0,1011877.0,0.7,1391305,931044,2322349,0.67
2015-10-01,1728368.0,1676942.0,3405310.0,0.97,600173.0,437216.0,1037389.0,0.73,823264,766878,1590142,0.93
2015-10-02,2301334.0,2512601.0,4813935.0,1.09,835496.0,560257.0,1395753.0,0.67,844457,1014873,1859330,1.2
2015-10-05,2311215.0,2323636.0,4634851.0,1.01,813612.0,501108.0,1314720.0,0.62,1034419,1215445,2249864,1.18
2015-10-06,1846786.0,1718559.0,3565345.0,0.93,657878.0,447637.0,1105515.0,0.68,799913,870894,1670807,1.09
2015-10-07,1921640.0,2092025.0,4013665.0,1.09,726649.0,600156.0,1326805.0,0.83,795058,916782,1711840,1.15
2015-10-08,2298220.0,2144275.0,4442495.0,0.93,712465.0,501224.0,1213689.0,0.7,1066738,951107,2017845,0.89
2015-10-09,2203369.0,1924963.0,4128332.0,0.87,720690.0,461592.0,1182282.0,0.64,1073663,1058026,2131689,0.99
2015-10-12,1576006.0,1478272.0,3054278.0,0.94,519574.0,346328.0,865902.0,0.67,748151,795276,1543427,1.06
2015-10-13,2228667.0,2016771.0,4245438.0,0.9,565079.0,452778.0,1017857.0,0.8,1340804,990692,2331496,0.74
2015-10-14,2086119.0,2011787.0,4097906.0,0.96,691344.0,518053.0,1209397.0,0.75,951251,984313,1935564,1.03
2015-10-15,2223916.0,2473064.0,4696980.0,1.11,945970.0,818784.0,1764754.0,0.87,885634,1096640,1982274,1.24
2015-10-16,2770680.0,2396973.0,5167653.0,0.87,1363144.0,830396.0,2193540.0,0.61,833496,891496,1724992,1.07
2015-10-19,2099833.0,1860357.0,3960190.0,0.89,752685.0,507421.0,1260106.0,0.67,1070726,1070401,2141127,1.0
2015-10-20,1655247.0,1646852.0,3302099.0,0.99,698740.0,487702.0,1186442.0,0.7,753153,840123,1593276,1.12
2015-10-21,1969451.0,1885257.0,3854708.0,0.96,685376.0,566036.0,1251412.0,0.83,873105,943112,1816217,1.08
2015-10-22,2221712.0,2019904.0,4241616.0,0.91,819713.0,541564.0,1361277.0,0.66,970472,963409,1933881,0.99
2015-10-23,3213706.0,2468596.0,5682302.0,0.77,1035678.0,650879.0,1686557.0,0.63,1586116,1123578,2709694,0.71
2015-10-26,1555560.0,1479784.0,3035344.0,0.95,897008.0,643928.0,1540936.0,0.72,391955,479464,871419,1.22
2015-10-27,1651825.0,1631891.0,3283716.0,0.99,861273.0,634188.0,1495461.0,0.74,513504,648976,1162480,1.26
2015-10-28,2417670.0,1855874.0,4273544.0,0.77,1163315.0,629839.0,1793154.0,0.54,869564,762590,1632154,0.88
2015-10-29,2249134.0,1936891.0,4186025.0,0.86,920482.0,517364.0,1437846.0,0.56,924698,944921,1869619,1.02
2015-10-30,2144977.0,2036192.0,4181169.0,0.95,1144803.0,680230.0,1825033.0,0.59,567397,956085,1523482,1.69
2015-11-02,1739458.0,1529121.0,3268579.0,0.88,777267.0,454662.0,1231929.0,0.58,656484,679452,1335936,1.03
2015-11-03,2071570.0,1970841.0,4042411.0,0.95,912338.0,643232.0,1555570.0,0.71,792172,883850,1676022,1.12
2015-11-04,1856964.0,1855109.0,3712073.0,1.0,832515.0,605926.0,1438441.0,0.73,755053,672997,1428050,0.89
2015-11-05,1837852.0,1948844.0,3786696.0,1.06,1050123.0,662047.0,1712170.0,0.63,552072,826253,1378325,1.5
2015-11-06,2314120.0,2406459.0,4720579.0,1.04,1069349.0,706384.0,1775733.0,0.66,820518,1110916,1931434,1.35
2015-11-09,1935326.0,2137122.0,4072448.0,1.1,770184.0,586808.0,1356992.0,0.76,869797,1079523,1949320,1.24
2015-11-10,1627111.0,1621511.0,3248622.0,1.0,926296.0,744623.0,1670919.0,0.8,520826,513753,1034579,0.99
2015-11-11,1467154.0,1287629.0,2754783.0,0.88,860814.0,510799.0,1371613.0,0.59,422511,485737,908248,1.15
2015-11-12,1991527.0,2438322.0,4429849.0,1.22,936647.0,775492.0,1712139.0,0.83,751958,1139425,1891383,1.52
2015-11-13,2991737.0,3462553.0,6454290.0,1.16,868792.0,852000.0,1720792.0,0.98,1513657,1603105,3116762,1.06
2015-11-16,2324807.0,2039910.0,4364717.0,0.88,726547.0,514674.0,1241221.0,0.71,1264649,1031337,2295986,0.82
2015-11-17,2340280.0,2063035.0,4403315.0,0.88,953324.0,787142.0,1740466.0,0.83,993804,868526,1862330,0.87
2015-11-18,2259530.0,2295470.0,4555000.0,1.02,1099615.0,794659.0,1894274.0,0.72,845973,1076947,1922920,1.27
2015-11-19,2060759.0,1948769.0,4009528.0,0.95,1066858.0,847678.0,1914536.0,0.79,690986,715725,1406711,1.04
2015-11-20,2136491.0,2002038.0,4138529.0,0.94,937195.0,631869.0,1569064.0,0.67,583556,831624,1415180,1.43
2015-11-23,1490843.0,1541095.0,3031938.0,1.03,705529.0,425957.0,1131486.0,0.6,471267,694340,1165607,1.47
2015-11-24,1415323.0,1497953.0,2913276.0,1.06,618712.0,414932.0,1033644.0,0.67,560175,698284,1258459,1.25
2015-11-25,1194100.0,1236936.0,2431036.0,1.04,532578.0,347036.0,879614.0,0.65,402233,615645,1017878,1.53
2015-11-27,808983.0,905417.0,1714400.0,1.12,258517.0,197134.0,455651.0,0.76,378424,527969,906393,1.4
2015-11-30,1355123.0,1585936.0,2941059.0,1.17,526165.0,342278.0,868443.0,0.65,647652,815608,1463260,1.26
2015-12-01,1527948.0,1640758.0,3168706.0,1.07,594385.0,363997.0,958382.0,0.61,590392,748984,1339376,1.27
2015-12-02,1702476.0,1775444.0,3477920.0,1.04,658852.0,442130.0,1100982.0,0.67,758629,941701,1700330,1.24
2015-12-03,2081045.0,2325763.0,4406808.0,1.12,601369.0,538969.0,1140338.0,0.9,1041769,1163233,2205002,1.12
2015-12-04,2155288.0,1942347.0,4097635.0,0.9,712072.0,436353.0,1148425.0,0.61,926461,970915,1897376,1.05
2015-12-07,1508260.0,1529160.0,3037420.0,1.01,583081.0,482396.0,1065477.0,0.83,608344,665544,1273888,1.09
2015-12-08,1397892.0,1510858.0,2908750.0,1.08,506864.0,487429.0,994293.0,0.96,626659,597059,1223718,0.95
2015-12-09,2120941.0,1969148.0,4090089.0,0.93,654713.0,433836.0,1088549.0,0.66,944171,943166,1887337,1.0
2015-12-10,1381640.0,1723442.0,3105082.0,1.25,496637.0,359265.0,855902.0,0.72,642808,947535,1590343,1.47
2015-12-11,3212681.0,3484234.0,6696915.0,1.08,756163.0,694792.0,1450955.0,0.92,1757899,1623403,3381302,0.92
2015-12-14,3321763.0,3032973.0,6354736.0,0.91,1423704.0,817803.0,2241507.0,0.57,1315808,1409191,2724999,1.07
2015-12-15,2301952.0,2028761.0,4330713.0,0.88,828132.0,548624.0,1376756.0,0.66,1016942,1046435,2063377,1.03
2015-12-16,2846437.0,2129792.0,4976229.0,0.75,1009497.0,548574.0,1558071.0,0.54,1265089,975307,2240396,0.77
2015-12-17,2152706.0,2118502.0,4271208.0,0.98,759912.0,585243.0,1345155.0,0.77,808889,962337,1771226,1.19
2015-12-18,2658652.0,2739445.0,5398097.0,1.03,1202971.0,927371.0,2130342.0,0.77,617787,966149,1583936,1.56
2015-12-21,1623042.0,1362159.0,2985201.0,0.84,654244.0,418672.0,1072916.0,0.64,385374,583622,968996,1.51
2015-12-22,1505637.0,1380294.0,2885931.0,0.92,626858.0,350080.0,976938.0,0.56,571355,754319,1325674,1.32
2015-12-23,1802042.0,1506243.0,3308285.0,0.84,689362.0,387942.0,1077304.0,0.56,576648,761665,1338313,1.32
2015-12-24,785993.0,724360.0,1510353.0,0.92,329158.0,188972.0,518130.0,0.57,214410,353929,568339,1.65
2015-12-28,893098.0,1165989.0,2059087.0,1.31,415808.0,504746.0,920554.0,1.21,288499,446256,734755,1.55
2015-12-29,1334464.0,1094767.0,2429231.0,0.82,522386.0,280795.0,803181.0,0.54,541501,589432,1130933,1.09
2015-12-30,1057050.0,1058568.0,2115618.0,1.0,530003.0,314592.0,844595.0,0.59,322404,524551,846955,1.63
2015-12-31,1313721.0,1362375.0,2676096.0,1.04,550810.0,380480.0,931290.0,0.69,438635,696628,1135263,1.59
2016-01-04,2152059.0,2318308.0,4470367.0,1.08,775278.0,618316.0,1393594.0,0.8,865573,1025917,1891490,1.19
2016-01-05,1548597.0,1551189.0,3099786.0,1.0,685261.0,447300.0,1132561.0,0.65,611075,697452,1308527,1.14
2016-01-06,2111471.0,2166897.0,4278368.0,1.03,795913.0,556943.0,1352856.0,0.7,909353,1024997,1934350,1.13
2016-01-07,2673682.0,3701539.0,6375221.0,1.38,936704.0,832730.0,1769434.0,0.89,1137299,1756143,2893442,1.54
2016-01-08,2194530.0,2942220.0,5136750.0,1.34,805323.0,745261.0,1550584.0,0.93,899752,1402895,2302647,1.56
2016-01-11,2648661.0,2982001.0,5630662.0,1.13,788011.0,740361.0,1528372.0,0.94,1405084,1393832,2798916,0.99
2016-01-12,2008767.0,2057346.0,4066113.0,1.02,726015.0,625189.0,1351204.0,0.86,769930,943577,1713507,1.23
2016-01-13,2269930.0,2734544.0,5004474.0,1.2,738452.0,675682.0,1414134.0,0.91,967910,1262384,2230294,1.3
2016-01-14,3441547.0,3500810.0,6942357.0,1.02,1529365.0,1250783.0,2780148.0,0.82,1452812,1501297,2954109,1.03
2016-01-15,3167688.0,4808738.0,7976426.0,1.52,977462.0,1110422.0,2087884.0,1.14,1529636,1679638,3209274,1.1
2016-01-19,2321044.0,2094528.0,4415572.0,0.9,809527.0,503120.0,1312647.0,0.62,1161509,1074982,2236491,0.93
2016-01-20,3536277.0,4189165.0,7725442.0,1.18,1156918.0,682213.0,1839131.0,0.59,1568414,2082399,3650813,1.33
2016-01-21,2029567.0,2226015.0,4255582.0,1.1,742255.0,515502.0,1257757.0,0.69,812007,1074385,1886392,1.32
2016-01-22,2113515.0,2344117.0,4457632.0,1.11,845652.0,542233.0,1387885.0,0.64,769398,1088498,1857896,1.41
2016-01-25,1447809.0,1490857.0,2938666.0,1.03,655665.0,453984.0,1109649.0,0.69,473012,648386,1121398,1.37
2016-01-26,1632241.0,1443064.0,3075305.0,0.88,724081.0,447812.0,1171893.0,0.62,589158,602027,1191185,1.02
2016-01-27,1956550.0,1858828.0,3815378.0,0.95,865712.0,613916.0,1479628.0,0.71,638155,748184,1386339,1.17
2016-01-28,1977640.0,1717642.0,3695282.0,0.87,871135.0,543920.0,1415055.0,0.62,752611,751397,1504008,1.0
2016-01-29,2662269.0,2433017.0,5095286.0,0.91,1003313.0,584115.0,1587428.0,0.58,1025658,1134722,2160380,1.11
2016-02-01,1506401.0,1537564.0,3043965.0,1.02,626244.0,392746.0,1018990.0,0.63,570695,770118,1340813,1.35
2016-02-02,1865021.0,1913534.0,3778555.0,1.03,630169.0,477820.0,1107989.0,0.76,917864,740324,1658188,0.81
2016-02-03,2438579.0,2067832.0,4506411.0,0.85,739416.0,609491.0,1348907.0,0.82,1181901,879066,2060967,0.74
2016-02-04,2121221.0,1983991.0,4105212.0,0.94,861435.0,642858.0,1504293.0,0.75,788876,830129,1619005,1.05
2016-02-05,2408324.0,2328896.0,4737220.0,0.97,759650.0,701507.0,1461157.0,0.92,1184663,957990,2142653,0.81
