converged,reason,fun,start_seed,start_theta_eav,start_theta0,market,theta0,theta_vix,theta_eav,loglik,nit,mean_sigma2
True,,,111,2.3205049976671943e-05,2.5985279383115295e-06,TW,2.5548080078018806e-06,-9.730075977813295e-08,-0.0001638922054449614,86579.67420500405,4.0,0.0005565792909351378
True,,,112,0.00014308549672577864,2.0621458705792544e-06,TW,0.0003456013523837859,3.461788646131928e-07,0.0003287611634452519,95100.68550683507,21.0,0.0005565792909351378
True,,,113,2.458727174918183e-06,1.5505586275353835e-06,TW,1.5505586275353835e-06,-2.522467274828212e-07,2.458727174918183e-06,81911.74916073975,0.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,114,1.4780564656567723e-05,9.216130578437284e-05,TW,,,,,,
True,,,115,2.9423611170741504e-05,7.86301782504814e-05,TW,0.0003688109632542377,3.676524850844356e-07,0.00035091167977626525,95073.515863575,25.0,0.0005565792909351378
True,,,116,0.0003831732133957885,2.9189108289341317e-06,TW,0.0003661753535342416,3.7827457821417704e-07,0.0002561843499726459,95308.10434829582,34.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,117,4.269164587611489e-05,0.00022994845390963728,TW,,,,,,
True,,,118,5.611907947569363e-06,0.00032501502193669655,TW,0.0004045067249806014,2.2333982907352122e-07,3.7768666475574316e-05,94925.6084025779,5.0,0.0005565792909351378
True,,,119,0.0001623692163490094,0.00038094664653968226,TW,0.00036272180631200147,4.923853091072391e-07,0.0006874361009791581,95354.7427050592,7.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,120,4.760577003013484e-06,0.0002014757865645817,TW,,,,,,
False,penalty-trap,10000000000000.0,121,0.00016774659778375335,5.104472709774598e-05,TW,,,,,,
False,penalty-trap,10000000000000.0,122,1.0449346076960052e-05,0.00016888918825203953,TW,,,,,,
False,penalty-trap,695395585.6893561,123,3.933187830603986e-06,6.944599605311164e-05,TW,,,,,,
True,,,124,0.00041273285479123835,0.00013163597684588354,TW,0.00034380573319021176,4.289059900295996e-07,0.0004765505012781055,95382.25615201147,23.0,0.0005565792909351378
True,,,125,1.1298867881324664e-05,0.0001989968983879652,TW,0.00044631018558425337,4.5965936630328455e-07,0.0007786177856596335,95580.20719360272,37.0,0.0005565792909351378
True,,,126,1.5082628639405216e-06,1.0391279915019745e-06,TW,0.00033954232711832,3.1001057853365446e-07,0.00013690031931844933,94717.7392879118,9.0,0.0005565792909351378
True,,,127,6.425240452572842e-06,1.4743323418421124e-06,TW,1.4743323418421124e-06,-2.09789929727031e-07,6.425240452572842e-06,88578.38566060364,3.0,0.0005565792909351378
False,penalty-trap,181930442274.1369,128,1.4797356777949904e-05,6.0131932419393226e-05,TW,,,,,,
False,penalty-trap,10000000000000.0,129,0.0002654728193297839,1.0895780858071537e-05,TW,,,,,,
True,,,130,6.694635941304203e-06,1.672592684576469e-05,TW,1.672592684576469e-05,-3.0487000061682507e-07,6.694635941304203e-06,74477.272942822,0.0,0.0005565792909351378
True,,,131,2.7337181322157968e-05,5.556299879405689e-05,TW,0.000382341124734523,4.0759126859858734e-07,0.00022324856997422973,95222.61298802054,24.0,0.0005565792909351378
True,,,132,0.00010261937871782984,2.425921241714646e-06,TW,0.0003699413279177013,3.7555569143234536e-07,0.0003384520328667747,94893.74203347195,21.0,0.0005565792909351378
True,,,133,9.417179486886577e-06,0.00042845382322926484,TW,0.00037603509179341644,3.4690809351461036e-07,0.0009620468983548288,94986.85740462515,26.0,0.0005565792909351378
True,,,134,2.942660508500495e-05,0.00041103441346938363,TW,0.00037122898831841173,4.1410652674237545e-07,0.0013752911272023364,95112.53108353977,26.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,135,0.0002698392657275998,3.0176079867895775e-05,TW,,,,,,
True,,,136,2.062426034771145e-06,2.207812519776474e-06,TW,2.207812519776474e-06,-3.105122784045683e-07,2.062426034771145e-06,86921.65432978395,2.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,137,1.4201212357874146e-05,0.0002071131221023974,TW,,,,,,
True,,,138,3.256201408264598e-05,3.5223636167644786e-05,TW,0.000405514954028983,4.215154527830818e-07,0.0003605997554906256,95027.78513690454,41.0,0.0005565792909351378
True,,,139,2.41452079579852e-06,1.3329979819463694e-05,TW,0.00042477012373981965,3.2090980399777914e-07,0.00016703610782578188,95009.15679367763,10.0,0.0005565792909351378
True,,,140,8.098365560894575e-05,6.337040592817813e-05,TW,0.0003459667046905081,3.647758119680117e-07,0.00038175252291351816,95272.73181139329,31.0,0.0005565792909351378
True,,,141,1.0115441815846046e-06,9.710513307050848e-05,TW,0.00032281736272348534,2.8987092045857627e-07,9.160668254742748e-05,94999.06056423775,6.0,0.0005565792909351378
True,,,142,5.6037224817874656e-05,1.1485772729783015e-06,TW,1.1048493664682916e-06,-3.07755771020415e-07,-0.0003707447753548207,91654.92776781466,2.0,0.0005565792909351378
