date,n_assets,mean_oc_var,is_friday,is_opex,is_triple_witch
2021-07-13,12,0.00010672663991207638,0,0,0
2021-07-14,12,0.0002771952071078502,0,0,0
2021-07-15,12,0.0002593710798262933,0,0,0
2021-07-16,12,0.0004599004847003879,1,1,0
2021-07-19,12,0.00030040163975864997,0,0,0
2021-07-20,12,0.00018684307045010792,0,0,0
2021-07-21,12,0.00013612876898054822,0,0,0
2021-07-22,12,9.08813391568654e-05,0,0,0
2021-07-23,12,7.607982980988583e-05,1,0,0
2021-07-26,12,7.841655071357705e-05,0,0,0
2021-07-27,12,0.00016240679246266808,0,0,0
2021-07-28,12,3.879449786447423e-05,0,0,0
2021-07-29,12,0.0001632998149143811,0,0,0
2021-07-30,12,0.00010897820545634198,1,0,0
2021-08-02,12,7.039029567397598e-05,0,0,0
2021-08-03,12,6.909543594149345e-05,0,0,0
2021-08-04,12,5.4807220569935884e-05,0,0,0
2021-08-05,12,9.771876178065441e-05,0,0,0
2021-08-06,12,6.722412995646388e-05,1,0,0
2021-08-09,12,2.1135678675003637e-05,0,0,0
2021-08-10,12,8.64080971745696e-05,0,0,0
2021-08-11,12,6.569951583842705e-05,0,0,0
2021-08-12,12,9.663555627847177e-05,0,0,0
2021-08-13,12,5.777879906125546e-05,1,0,0
2021-08-16,12,0.0001384973457996895,0,0,0
2021-08-17,12,5.549258304027212e-05,0,0,0
2021-08-18,12,0.00022983914226659634,0,0,0
2021-08-19,12,0.00021720068327632495,0,0,0
2021-08-20,12,0.00021222399450052253,1,1,0
2021-08-23,12,0.00035954901772753236,0,0,0
2021-08-24,12,2.1142661432127065e-05,0,0,0
2021-08-25,12,8.399545253184153e-05,0,0,0
2021-08-26,12,5.1084794952607086e-05,0,0,0
2021-08-27,12,0.00015779235740646455,1,0,0
2021-08-30,12,0.000249363153892562,0,0,0
2021-08-31,12,4.7032950137275294e-05,0,0,0
2021-09-01,12,2.4054352706063534e-05,0,0,0
2021-09-02,12,6.365417823164615e-05,0,0,0
2021-09-03,12,5.978943070308675e-05,1,0,0
2021-09-07,12,7.658221429230221e-05,0,0,0
2021-09-08,12,6.837361453258155e-05,0,0,0
2021-09-09,12,4.638569296167217e-05,0,0,0
2021-09-10,12,0.00042201784085415037,1,0,0
2021-09-13,12,0.00012001972108267324,0,0,0
2021-09-14,12,0.00014206756420974482,0,0,0
2021-09-15,12,9.684335927737058e-05,0,0,0
2021-09-16,12,3.3040914618954976e-05,0,0,0
2021-09-17,12,0.0001363092030883367,1,1,1
2021-09-20,12,4.4714587809450066e-05,0,0,0
2021-09-21,12,4.577303594042546e-05,0,0,0
2021-09-22,12,0.00013575849114604886,0,0,0
2021-09-23,12,0.00015651342852089644,0,0,0
2021-09-24,12,0.00022873126579781207,1,0,0
2021-09-27,12,0.00010073297768735975,0,0,0
2021-09-28,12,0.00024237704612006878,0,0,0
2021-09-29,12,6.154446123629257e-05,0,0,0
2021-09-30,12,0.00022627200690249663,0,0,0
2021-10-01,12,0.0001540907480057673,1,0,0
2021-10-04,12,0.00038310630912835163,0,0,0
2021-10-05,12,0.0001495123676594306,0,0,0
2021-10-06,12,0.00023025546288108802,0,0,0
2021-10-07,12,9.701682249658296e-05,0,0,0
2021-10-08,12,7.707464935583285e-05,1,0,0
2021-10-11,12,0.00012747586791075484,0,0,0
2021-10-12,12,3.903941103489863e-05,0,0,0
2021-10-13,12,4.141588494855888e-05,0,0,0
2021-10-14,12,9.818144094613381e-05,0,0,0
2021-10-15,12,0.00017124557759351348,1,1,0
2021-10-18,12,0.00021510429429127929,0,0,0
2021-10-19,12,4.9886724471561426e-05,0,0,0
2021-10-20,12,9.757711054582699e-05,0,0,0
2021-10-21,12,0.00027906800682617314,0,0,0
2021-10-22,12,0.00012564750884979991,1,0,0
2021-10-25,12,0.0005629023116314597,0,0,0
2021-10-26,12,0.0002602587832460879,0,0,0
2021-10-27,12,0.00010953923753506568,0,0,0
2021-10-28,12,0.00010426206806590873,0,0,0
2021-10-29,12,0.00027544537385463576,1,0,0
2021-11-01,12,0.00035571200769706016,0,0,0
2021-11-02,12,8.537252042157296e-05,0,0,0
2021-11-03,12,0.00019959977955145633,0,0,0
2021-11-04,12,0.0007945771204413194,0,0,0
2021-11-05,12,4.3384536167189284e-05,1,0,0
2021-11-08,12,0.0001007877063548554,0,0,0
2021-11-09,12,0.0018441916584940165,0,0,0
2021-11-10,12,0.0004012100876601087,0,0,0
2021-11-11,12,0.0001374076455870511,0,0,0
2021-11-12,12,0.00014925388959926463,1,0,0
2021-11-15,12,7.362176264270264e-05,0,0,0
2021-11-16,12,0.00027512743829581616,0,0,0
2021-11-17,12,0.0002147033759806638,0,0,0
2021-11-18,12,0.00024001821152082518,0,0,0
2021-11-19,12,0.0002452374081253122,1,1,0
2021-11-22,12,0.0004005692920800975,0,0,0
2021-11-23,12,0.0003218484490316144,0,0,0
2021-11-24,12,0.000282486592582564,0,0,0
2021-11-26,12,0.0002768543670368789,1,0,0
2021-11-29,12,0.00026392412277327935,0,0,0
2021-11-30,12,0.00028355607483654643,0,0,0
2021-12-01,12,0.0013422321225934394,0,0,0
2021-12-02,12,0.0003019782676701057,0,0,0
2021-12-03,12,0.0008259822935096917,1,0,0
2021-12-06,12,0.0001487963973446723,0,0,0
2021-12-07,12,0.00023989326874786955,0,0,0
2021-12-08,12,8.880986455916377e-05,0,0,0
2021-12-09,12,0.0004444575976933359,0,0,0
2021-12-10,12,0.0002431768869597656,1,0,0
2021-12-13,12,0.0006895064262964694,0,0,0
2021-12-14,12,0.00012400267628894388,0,0,0
2021-12-15,12,0.0008177769432775746,0,0,0
2021-12-16,12,0.0015772787990696588,0,0,0
2021-12-17,12,0.0001277757982092714,1,1,1
2021-12-20,12,5.799048367085262e-05,0,0,0
2021-12-21,12,0.00024438290887871813,0,0,0
2021-12-22,12,0.00030205174379157907,0,0,0
2021-12-23,12,0.00031422579092706165,0,0,0
2021-12-27,12,0.0003365472542487938,0,0,0
2021-12-28,12,0.0001298572188113131,0,0,0
2021-12-29,12,3.984016073676607e-05,0,0,0
2021-12-30,12,3.487765340192848e-05,0,0,0
2021-12-31,12,8.596035308828754e-05,1,0,0
2022-01-03,12,0.00037608549905527433,0,0,0
2022-01-04,12,0.00044203811849549023,0,0,0
2022-01-05,12,0.0008725987712017623,0,0,0
2022-01-06,12,0.00016584148125807442,0,0,0
2022-01-07,12,0.00037199706624110217,1,0,0
2022-01-10,12,0.0004637501717692538,0,0,0
2022-01-11,12,0.0002941706163220337,0,0,0
2022-01-12,12,8.432594267959065e-05,0,0,0
2022-01-13,12,0.0012850770747092342,0,0,0
2022-01-14,12,0.00033037035739599813,1,0,0
2022-01-18,12,0.00017589950856005643,0,0,0
2022-01-19,12,0.00048786369309741995,0,0,0
2022-01-20,12,0.0005206346332923805,0,0,0
2022-01-21,12,0.0007481142097763136,1,1,0
2022-01-24,12,0.0007731677834982316,0,0,0
2022-01-25,12,0.00016510658088546198,0,0,0
2022-01-26,12,0.0006706297550955997,0,0,0
2022-01-27,12,0.0018733106047692887,0,0,0
2022-01-28,12,0.0004867129564466866,1,0,0
2022-01-31,12,0.001224342646980455,0,0,0
2022-02-01,12,0.0003617859992550405,0,0,0
2022-02-02,12,0.0002543321304686389,0,0,0
2022-02-03,12,0.00028651979039330663,0,0,0
2022-02-04,12,0.00020225246175061486,1,0,0
2022-02-07,12,0.0003612041011821229,0,0,0
2022-02-08,12,0.0003647245282047122,0,0,0
2022-02-09,12,0.0002725811980629925,0,0,0
2022-02-10,12,3.889862334256317e-05,0,0,0
2022-02-11,12,0.0012844438350398718,1,0,0
2022-02-14,12,0.00010021130643017214,0,0,0
2022-02-15,12,0.0004150701919072918,0,0,0
2022-02-16,12,9.250171868045716e-05,0,0,0
2022-02-17,12,0.0005771477910746062,0,0,0
2022-02-18,12,0.00036596319241733187,1,1,0
2022-02-22,12,0.0002051906369611361,0,0,0
2022-02-23,12,0.0016429840843466528,0,0,0
2022-02-24,12,0.005570924322546832,0,0,0
2022-02-25,12,0.0003928825270810427,1,0,0
2022-02-28,12,0.0005805705322788673,0,0,0
2022-03-01,12,0.00031141520435917064,0,0,0
2022-03-02,12,0.00018568985820719352,0,0,0
2022-03-03,12,0.0005686976796601251,0,0,0
2022-03-04,12,0.0003228834122610165,1,0,0
2022-03-07,12,0.00190443853068534,0,0,0
2022-03-08,12,0.00018282684833700617,0,0,0
2022-03-09,12,0.00019907196171795028,0,0,0
2022-03-10,12,0.00013476354311458522,0,0,0
2022-03-11,12,0.0008558310122468055,1,0,0
2022-03-14,12,0.00026177700014840775,0,0,0
2022-03-15,12,0.0007776662658151536,0,0,0
2022-03-16,12,0.000728407509318729,0,0,0
2022-03-17,12,0.0005978138274664173,0,0,0
2022-03-18,12,0.0008472770835181925,1,1,1
2022-03-21,12,0.00010294361616905948,0,0,0
2022-03-22,12,0.0005450813743672529,0,0,0
2022-03-23,12,0.0001012331657555414,0,0,0
2022-03-24,12,0.0005902958788790526,0,0,0
2022-03-25,12,7.909634529244393e-05,1,0,0
2022-03-28,12,0.00022555712805696,0,0,0
2022-03-29,12,0.0001396287354240006,0,0,0
2022-03-30,12,0.00011567023178044955,0,0,0
2022-03-31,12,0.0003068610175575487,0,0,0
2022-04-01,12,9.313997167574649e-05,1,0,0
2022-04-04,12,0.0005187322587619818,0,0,0
2022-04-05,12,0.0005251451895927701,0,0,0
2022-04-06,12,0.00023662745611541656,0,0,0
2022-04-07,12,7.472550685732132e-05,0,0,0
2022-04-08,12,0.0002294309492500581,1,0,0
2022-04-11,12,0.0001746313859811414,0,0,0
2022-04-12,12,0.00038811787740512983,0,0,0
2022-04-13,12,0.000428147152930586,0,0,0
2022-04-14,12,0.0006202982630867695,0,1,0
2022-04-18,12,0.000142380435769777,0,0,0
2022-04-19,12,0.00048433800365507376,0,0,0
2022-04-20,12,0.0008504901323569033,0,0,0
2022-04-21,12,0.001700494372661749,0,0,0
2022-04-22,12,0.0006981934759064871,1,0,0
2022-04-25,12,0.0003321363150905196,0,0,0
2022-04-26,12,0.002131177591194592,0,0,0
2022-04-27,12,8.483244669337485e-05,0,0,0
2022-04-28,12,0.0004497418392324385,0,0,0
2022-04-29,12,0.0010605333394908588,1,0,0
2022-05-02,12,0.000782738172335173,0,0,0
2022-05-03,12,8.927360797262131e-05,0,0,0
2022-05-04,12,0.001129250461449322,0,0,0
2022-05-05,12,0.0017058096308602431,0,0,0
2022-05-06,12,0.00017599585831208942,1,0,0
2022-05-09,12,0.0011706636063848642,0,0,0
2022-05-10,12,0.00026889217435760877,0,0,0
2022-05-11,12,0.0012014250831282886,0,0,0
2022-05-12,12,0.0003672314615203024,0,0,0
2022-05-13,12,0.000573162600004004,1,0,0
2022-05-16,12,0.000396160770728403,0,0,0
2022-05-17,12,8.832570488094683e-05,0,0,0
2022-05-18,12,0.0012271568940062146,0,0,0
2022-05-19,12,0.00017823049563953577,0,0,0
2022-05-20,12,0.0007038288363914372,1,1,0
2022-05-23,12,0.0004977536008101191,0,0,0
2022-05-24,12,0.00024124733121453167,0,0,0
2022-05-25,12,0.000788103641557546,0,0,0
2022-05-26,12,0.0019020100996734596,0,0,0
2022-05-27,12,0.0006568397610323029,1,0,0
2022-05-31,12,0.00025350105711349,0,0,0
2022-06-01,12,0.00032928282034166875,0,0,0
2022-06-02,12,0.0013147136348751257,0,0,0
2022-06-03,12,0.00025855985619788565,1,0,0
2022-06-06,12,0.00012871111955587374,0,0,0
2022-06-07,12,0.00047875819620569056,0,0,0
2022-06-08,12,6.246397225993299e-05,0,0,0
2022-06-09,12,0.000726913065656718,0,0,0
2022-06-10,12,0.0005946836191395183,1,0,0
2022-06-13,12,0.00038214921426906476,0,0,0
2022-06-14,12,0.0001159058390607812,0,0,0
2022-06-15,12,0.00046494081719643016,0,0,0
2022-06-16,12,0.00032775149869948496,0,0,0
2022-06-17,12,0.00042350863362892376,1,1,1
2022-06-21,12,0.0008320249174421196,0,0,0
2022-06-22,12,0.0001461122900006103,0,0,0
2022-06-23,12,0.0002692264246685545,0,0,0
2022-06-24,12,0.0008278742481739264,1,0,0
2022-06-27,12,0.0003075983428364373,0,0,0
2022-06-28,12,0.0013642885158407375,0,0,0
2022-06-29,12,0.00033988076924133136,0,0,0
2022-06-30,12,5.4339621147036315e-05,0,0,0
2022-07-01,12,0.0002483544153923745,1,0,0
2022-07-05,12,0.0012776756404738897,0,0,0
2022-07-06,12,7.715796656567946e-05,0,0,0
2022-07-07,12,0.0003996013307933166,0,0,0
2022-07-08,12,0.00022128776779672556,1,0,0
2022-07-11,12,0.0006240034863973603,0,0,0
2022-07-12,12,0.00031307828886824687,0,0,0
2022-07-13,12,0.0005692666034133046,0,0,0
2022-07-14,12,0.00023344152141187153,0,0,0
2022-07-15,12,0.00018410449747191388,1,1,0
2022-07-18,12,0.0003090054343878725,0,0,0
2022-07-19,12,0.0004210145304641864,0,0,0
2022-07-20,12,0.000533978184230658,0,0,0
2022-07-21,12,0.0004487210864420406,0,0,0
2022-07-22,12,0.000282939221567334,1,0,0
2022-07-25,12,9.993342727177724e-05,0,0,0
2022-07-26,12,0.00039693906795312616,0,0,0
2022-07-27,12,0.000780232556057545,0,0,0
2022-07-28,12,8.617430846599712e-05,0,0,0
2022-07-29,12,0.0004085162418306051,1,0,0
2022-08-01,12,8.02401541762626e-05,0,0,0
2022-08-02,12,0.0001182160220900574,0,0,0
2022-08-03,12,0.0005774455745261737,0,0,0
2022-08-04,12,0.0001864714617115848,0,0,0
2022-08-05,12,0.0003996930090968541,1,0,0
2022-08-08,12,0.000142158366961759,0,0,0
2022-08-09,12,8.57286930833367e-05,0,0,0
2022-08-10,12,9.112115220174422e-05,0,0,0
2022-08-11,12,0.00022949427930486231,0,0,0
2022-08-12,12,0.0003155278645580024,1,0,0
2022-08-15,12,0.00017294909568126832,0,0,0
2022-08-16,12,4.245427722485333e-05,0,0,0
2022-08-17,12,4.3658112937078574e-05,0,0,0
2022-08-18,12,8.723227777909116e-05,0,0,0
2022-08-19,12,0.00018208223047314583,1,1,0
2022-08-22,12,0.00017363512199932546,0,0,0
2022-08-23,12,0.00011897075053032958,0,0,0
2022-08-24,12,5.393880531078632e-05,0,0,0
2022-08-25,12,0.0004928687763444461,0,0,0
2022-08-26,12,0.0019128869920640825,1,0,0
2022-08-29,12,6.526701893729737e-05,0,0,0
2022-08-30,12,0.0004251054204883579,0,0,0
2022-08-31,12,0.00026042809475797067,0,0,0
2022-09-01,12,0.00012261771358936297,0,0,0
2022-09-02,12,0.0006893004222535453,1,0,0
2022-09-06,12,0.0001259795114995211,0,0,0
2022-09-07,12,0.0003973470878291878,0,0,0
2022-09-08,12,0.00037896598529530177,0,0,0
2022-09-09,12,0.0002834164053021558,1,0,0
2022-09-12,12,0.00012137310683525691,0,0,0
2022-09-13,12,0.0009000206890376377,0,0,0
2022-09-14,12,0.00016058239523831632,0,0,0
2022-09-15,12,0.00012106180088421332,0,0,0
2022-09-16,12,0.0001709022288398879,1,1,1
2022-09-19,12,0.00046646544175758976,0,0,0
2022-09-20,12,7.272625705034796e-05,0,0,0
2022-09-21,12,0.0006464840300607245,0,0,0
2022-09-22,12,0.0003893755187344393,0,0,0
2022-09-23,12,0.00016760803768112512,1,0,0
2022-09-26,12,0.00017430891510653872,0,0,0
2022-09-27,12,0.00019280991121511536,0,0,0
2022-09-28,12,0.0006559934946676698,0,0,0
2022-09-29,12,0.0004129266933532943,0,0,0
2022-09-30,12,0.0001652869449423101,1,0,0
2022-10-03,12,0.0005170488886798707,0,0,0
2022-10-04,12,0.0002121872797958373,0,0,0
2022-10-05,12,0.0002796974453286325,0,0,0
2022-10-06,12,0.0001678245845338122,0,0,0
2022-10-07,12,0.0006547243522240332,1,0,0
2022-10-10,12,0.00024041984190919865,0,0,0
2022-10-11,12,0.00015476224329141712,0,0,0
2022-10-12,12,5.635810513443012e-05,0,0,0
2022-10-13,12,0.0031679828721363815,0,0,0
2022-10-14,12,0.002102047965194286,1,0,0
2022-10-17,12,0.00043947326375616357,0,0,0
2022-10-18,12,0.00047830914480668694,0,0,0
2022-10-19,12,0.00011705101718057408,0,0,0
2022-10-20,12,5.859656968214004e-05,0,0,0
2022-10-21,12,0.0009753589658223578,1,1,0
2022-10-24,12,0.00015216566386422236,0,0,0
2022-10-25,12,0.0007828885754769776,0,0,0
2022-10-26,12,8.770987299360211e-05,0,0,0
2022-10-27,12,0.0003012248113552546,0,0,0
2022-10-28,12,0.0010488131729022418,1,0,0
2022-10-31,12,0.00030131279190869333,0,0,0
2022-11-01,12,0.0007573088123933742,0,0,0
2022-11-02,12,0.0012281273575533902,0,0,0
2022-11-03,12,0.00037477768707552757,0,0,0
2022-11-04,12,0.0005471457490220109,1,0,0
2022-11-07,12,0.00042998315381397864,0,0,0
2022-11-08,12,5.8529521161939344e-05,0,0,0
2022-11-09,12,0.0009368179278352326,0,0,0
2022-11-10,12,0.0009558332163360253,0,0,0
2022-11-11,12,0.0007848320070728675,1,0,0
2022-11-14,12,0.0001128396520151356,0,0,0
2022-11-15,12,0.00025459570205487597,0,0,0
2022-11-16,12,0.00011295558229204815,0,0,0
2022-11-17,12,0.00015461220196216137,0,0,0
2022-11-18,12,0.0002690289056029483,1,1,0
2022-11-21,12,0.00030232625582168643,0,0,0
2022-11-22,12,0.0002669836578932418,0,0,0
2022-11-23,12,0.00036858667705594127,0,0,0
2022-11-25,12,2.2084836220838854e-05,1,0,0
2022-11-28,12,0.00013785515629367786,0,0,0
2022-11-29,12,0.00014874977390634452,0,0,0
2022-11-30,12,0.00231951834049191,0,0,0
2022-12-01,12,0.0001402007108075695,0,0,0
2022-12-02,12,0.00033390203676308543,1,0,0
2022-12-05,12,0.0003752444956499126,0,0,0
2022-12-06,12,0.0005919457877421271,0,0,0
2022-12-07,12,5.117018531652128e-05,0,0,0
2022-12-08,12,0.00030735829768763396,0,0,0
2022-12-09,12,0.00011888399864163407,1,0,0
2022-12-12,12,0.00042110647284222894,0,0,0
2022-12-13,12,0.001033854510789626,0,0,0
2022-12-14,12,0.00012954433275358686,0,0,0
2022-12-15,12,0.0003195031614820065,0,0,0
2022-12-16,12,0.0003963619213969886,1,1,1
2022-12-19,12,0.0003109030434824445,0,0,0
2022-12-20,12,0.0004245359945791981,0,0,0
2022-12-21,12,0.00018392525254984978,0,0,0
2022-12-22,12,0.000866344581612959,0,0,0
2022-12-23,12,0.00019347696045189674,1,0,0
2022-12-27,12,0.0009015392309461769,0,0,0
2022-12-28,12,0.0002072006557356669,0,0,0
2022-12-29,12,0.0002548900273222305,0,0,0
2022-12-30,12,0.00018320590037066486,1,0,0
2023-01-03,12,0.0011239289127849604,0,0,0
2023-01-04,12,0.0002888006634233899,0,0,0
2023-01-05,12,0.00025809209620358716,0,0,0
2023-01-06,12,0.0010501991790158223,1,0,0
2023-01-09,12,0.0001450570369075148,0,0,0
2023-01-10,12,0.000349374629492009,0,0,0
2023-01-11,12,0.0003067963788717928,0,0,0
2023-01-12,12,0.00018737309991343021,0,0,0
2023-01-13,12,0.0008069643062581683,1,0,0
2023-01-17,12,0.00044243252161374735,0,0,0
2023-01-18,12,0.0006467733937668589,0,0,0
2023-01-19,12,0.00013567517824364256,0,0,0
2023-01-20,12,0.0006228998685460232,1,1,0
2023-01-23,12,0.0007512714172142371,0,0,0
2023-01-24,12,0.0002710056811727777,0,0,0
2023-01-25,12,0.00036632009143827254,0,0,0
2023-01-26,12,0.0001367299192346303,0,0,0
2023-01-27,12,0.0010537507325757078,1,0,0
2023-01-30,12,0.0005706471575506617,0,0,0
2023-01-31,12,0.0004895275835219386,0,0,0
2023-02-01,12,0.0007513019631823695,0,0,0
2023-02-02,12,0.0005844955301953106,0,0,0
2023-02-03,12,0.0003357715140266583,1,0,0
2023-02-06,12,5.3595520700971765e-05,0,0,0
2023-02-07,12,0.0004610780220675702,0,0,0
2023-02-08,12,0.0003138412261429278,0,0,0
2023-02-09,12,0.0005561795217787282,0,0,0
2023-02-10,12,0.00018042306678003905,1,0,0
2023-02-13,12,0.00012108936523176323,0,0,0
2023-02-14,12,0.001002744597677302,0,0,0
2023-02-15,12,0.00014481372241380527,0,0,0
2023-02-16,12,0.0001802680380826869,0,0,0
2023-02-17,12,0.00028789265907865866,1,1,0
2023-02-21,12,0.00023626857366284646,0,0,0
2023-02-22,12,4.1876611048765186e-05,0,0,0
2023-02-23,12,3.206122742898705e-05,0,0,0
2023-02-24,12,5.1368242318569134e-05,1,0,0
2023-02-27,12,0.00010862854715748493,0,0,0
2023-02-28,12,0.00011684033548211789,0,0,0
2023-03-01,12,0.00015350438847573785,0,0,0
2023-03-02,12,0.0002638109092354268,0,0,0
2023-03-03,12,0.0003641756437023877,1,0,0
2023-03-06,12,0.00015107411027920565,0,0,0
2023-03-07,12,0.00025010520383443596,0,0,0
2023-03-08,12,0.00011811881239181393,0,0,0
2023-03-09,12,0.000725048721009766,0,0,0
2023-03-10,12,0.0003104841973816467,1,0,0
2023-03-13,12,0.00035891661300253456,0,0,0
2023-03-14,12,0.0002956713286513968,0,0,0
2023-03-15,12,0.0002993239056991358,0,0,0
2023-03-16,12,0.0010454008830166758,0,0,0
2023-03-17,12,0.0001896442417538113,1,1,1
2023-03-20,12,0.0002179103974688585,0,0,0
2023-03-21,12,0.0003306921525871116,0,0,0
2023-03-22,12,0.000407446864183539,0,0,0
2023-03-23,12,0.00011978656358750401,0,0,0
2023-03-24,12,0.0001220906945412132,1,0,0
2023-03-27,12,0.00010680480118163055,0,0,0
2023-03-28,12,8.09164331577151e-05,0,0,0
2023-03-29,12,8.153801832492592e-05,0,0,0
2023-03-30,12,6.574921800780977e-05,0,0,0
2023-03-31,12,0.00038249782179904476,1,0,0
2023-04-03,12,0.00020442417626996516,0,0,0
2023-04-04,12,0.00016630967392520566,0,0,0
2023-04-05,12,0.00021146074838358808,0,0,0
2023-04-06,12,0.0002579273584829996,0,0,0
2023-04-10,12,0.00017634681102184468,0,0,0
2023-04-11,12,7.453466849539188e-05,0,0,0
2023-04-12,12,0.00046477803879387886,0,0,0
2023-04-13,12,0.0002961852348477204,0,0,0
2023-04-14,12,0.00013549071154900317,1,0,0
2023-04-17,12,4.553307802857165e-05,0,0,0
2023-04-18,12,0.00011755608973408446,0,0,0
2023-04-19,12,0.00020723202515350605,0,0,0
2023-04-20,12,7.649431701453286e-05,0,0,0
2023-04-21,12,4.11110757867606e-05,1,1,0
2023-04-24,12,7.411012961127882e-05,0,0,0
2023-04-25,12,0.0002384358671779246,0,0,0
2023-04-26,12,0.00020369776722027825,0,0,0
2023-04-27,12,0.00039979969700707716,0,0,0
2023-04-28,12,0.00016916715659068553,1,0,0
2023-05-01,12,0.0002377815363689801,0,0,0
2023-05-02,12,0.0002608916631443331,0,0,0
2023-05-03,12,8.202991288556057e-05,0,0,0
2023-05-04,12,5.413463863907309e-05,0,0,0
2023-05-05,12,0.0002691150240313964,1,0,0
2023-05-08,12,8.438273095570279e-05,0,0,0
2023-05-09,12,4.0303598698681685e-05,0,0,0
2023-05-10,12,0.00015087834403657542,0,0,0
2023-05-11,12,7.236283762122906e-05,0,0,0
2023-05-12,12,0.00027467632947806935,1,0,0
2023-05-15,12,5.492246639900831e-05,0,0,0
2023-05-16,12,0.0001391923076690251,0,0,0
2023-05-17,12,0.0002314511148481959,0,0,0
2023-05-18,12,0.00030048714491867255,0,0,0
2023-05-19,12,8.182513323317106e-05,1,1,0
2023-05-22,12,0.00025785651766913243,0,0,0
2023-05-23,12,5.681104159626296e-05,0,0,0
2023-05-24,12,5.029567458544894e-05,0,0,0
2023-05-25,12,5.826330368244974e-05,0,0,0
2023-05-26,12,0.0005950681772829781,1,0,0
2023-05-30,12,5.9018893009924996e-05,0,0,0
2023-05-31,12,0.0002677426786779584,0,0,0
2023-06-01,12,0.00032757763035516185,0,0,0
2023-06-02,12,0.000134684496191945,1,0,0
2023-06-05,12,9.069126738712654e-05,0,0,0
2023-06-06,12,0.0002235666095013442,0,0,0
2023-06-07,12,0.0005381094413821811,0,0,0
2023-06-08,12,0.0002900778355218396,0,0,0
2023-06-09,12,6.527266895463547e-05,1,0,0
2023-06-12,12,0.00010427342596532273,0,0,0
2023-06-13,12,0.0001179451008980148,0,0,0
2023-06-14,12,0.00032575062321228075,0,0,0
2023-06-15,12,0.0003645626153265136,0,0,0
2023-06-16,12,0.0001965020543748415,1,1,1
2023-06-20,12,0.0003546873213518366,0,0,0
2023-06-21,12,0.00035991143229808397,0,0,0
2023-06-22,12,0.0005287897185553171,0,0,0
2023-06-23,12,7.072090994418217e-05,1,0,0
2023-06-26,12,0.00047628462637112136,0,0,0
2023-06-27,12,0.0002081891729645282,0,0,0
2023-06-28,12,0.00011139896417980282,0,0,0
2023-06-29,12,0.00010496290668169743,0,0,0
2023-06-30,12,5.807351312174324e-05,1,0,0
2023-07-03,12,2.1976140123333016e-05,0,0,0
2023-07-05,12,8.650817114461483e-05,0,0,0
2023-07-06,12,7.960309880017159e-05,0,0,0
2023-07-07,12,5.859882753725395e-05,1,0,0
2023-07-10,12,0.00014626681457578759,0,0,0
2023-07-11,12,4.503019838959113e-05,0,0,0
2023-07-12,12,0.00016370581165765178,0,0,0
2023-07-13,12,0.0001373994462560477,0,0,0
2023-07-14,12,0.000295677339828016,1,0,0
2023-07-17,12,9.482472113154036e-05,0,0,0
2023-07-18,12,0.00022420589184377602,0,0,0
2023-07-19,12,0.00010697129314356554,0,0,0
2023-07-20,12,0.0006244713933355054,0,0,0
2023-07-21,12,0.0003246653713197465,1,1,0
2023-07-24,12,0.0002870217498324424,0,0,0
2023-07-25,12,9.841309934943167e-05,0,0,0
2023-07-26,12,6.020581798005118e-05,0,0,0
2023-07-27,12,0.0005684058793912909,0,0,0
2023-07-28,12,0.0001763767859975834,1,0,0
2023-07-31,12,6.671881694495994e-05,0,0,0
2023-08-01,12,7.626874320171256e-05,0,0,0
2023-08-02,12,0.0002084086301703918,0,0,0
2023-08-03,12,0.00013073820594142646,0,0,0
2023-08-04,12,0.00017093323336353866,1,0,0
2023-08-07,12,6.390074928178448e-05,0,0,0
2023-08-08,12,4.793696886674383e-05,0,0,0
2023-08-09,12,0.0003720795066590239,0,0,0
2023-08-10,12,3.4933797749475534e-05,0,0,0
2023-08-11,12,7.381587596708691e-05,1,0,0
2023-08-14,12,0.0006112902498361883,0,0,0
2023-08-15,12,0.00019665294631809362,0,0,0
2023-08-16,12,0.00016530610504630268,0,0,0
2023-08-17,12,0.00027954429261867203,0,0,0
2023-08-18,12,0.0001469518543354986,1,1,0
2023-08-21,12,0.0004906825692897318,0,0,0
2023-08-22,12,0.0003964398196981336,0,0,0
2023-08-23,12,0.0002445959281796694,0,0,0
2023-08-24,12,0.0009704054289164248,0,0,0
2023-08-25,12,0.00013561385889627187,1,0,0
2023-08-28,12,4.0642995085279206e-05,0,0,0
2023-08-29,12,0.0008941718778785085,0,0,0
2023-08-30,12,4.3651359417748384e-05,0,0,0
2023-08-31,12,0.0001510165506609855,0,0,0
2023-09-01,12,0.0002979262714805574,1,0,0
2023-09-05,12,0.0002498591529100981,0,0,0
2023-09-06,12,0.00019077604156875484,0,0,0
2023-09-07,12,0.00018089260859789264,0,0,0
2023-09-08,12,4.81975846440104e-05,1,0,0
2023-09-11,12,0.0002839866512966334,0,0,0
2023-09-12,12,0.00012493494559479476,0,0,0
2023-09-13,12,0.00015041390569485298,0,0,0
2023-09-14,12,7.838394009566518e-05,0,0,0
2023-09-15,12,0.00030704242431447634,1,1,1
2023-09-18,12,0.00014255228587475602,0,0,0
2023-09-19,12,4.834064843985931e-05,0,0,0
2023-09-20,12,0.0003707152255736895,0,0,0
2023-09-21,12,0.00012267065945897656,0,0,0
2023-09-22,12,0.000277698471940801,1,0,0
