earnings_datetime,EPS Estimate,Reported EPS,surprise_pct,yf_symbol,earnings_date
2026-08-26 20:00:00,1.49,,,A,2026-08-26 20:00:00
2026-05-27 20:00:00,1.41,1.49,5.8,A,2026-05-27 20:00:00
2026-02-25 21:00:00,1.37,1.36,-0.6,A,2026-02-25 21:00:00
2025-11-24 21:00:00,1.58,1.59,0.37,A,2025-11-24 21:00:00
2025-08-27 20:00:00,1.37,1.37,0.17,A,2025-08-27 20:00:00
2025-05-28 20:00:00,1.26,1.31,3.62,A,2025-05-28 20:00:00
2025-02-26 21:00:00,1.27,1.31,2.99,A,2025-02-26 21:00:00
2024-11-25 21:00:00,1.41,1.46,3.9,A,2024-11-25 21:00:00
2024-08-21 20:00:00,1.26,1.32,4.93,A,2024-08-21 20:00:00
2024-05-29 20:00:00,1.19,1.22,2.42,A,2024-05-29 20:00:00
2024-02-27 21:00:00,1.23,1.29,4.68,A,2024-02-27 21:00:00
2023-11-20 21:00:00,1.34,1.38,3.02,A,2023-11-20 21:00:00
2023-08-15 20:00:00,1.37,1.43,4.55,A,2023-08-15 20:00:00
2023-05-23 20:00:00,1.26,1.27,0.63,A,2023-05-23 20:00:00
2023-02-28 21:00:00,1.31,1.37,4.46,A,2023-02-28 21:00:00
2022-11-21 21:00:00,1.39,1.53,10.33,A,2022-11-21 21:00:00
2022-08-16 20:00:00,1.21,1.34,10.96,A,2022-08-16 20:00:00
2022-05-24 20:00:00,1.12,1.13,1.3,A,2022-05-24 20:00:00
2022-02-22 21:00:00,1.18,1.21,2.74,A,2022-02-22 21:00:00
2021-11-22 21:00:00,1.18,1.21,2.86,A,2021-11-22 21:00:00
2021-08-17 20:00:00,0.99,1.1,10.6,A,2021-08-17 20:00:00
2021-05-25 20:00:00,0.83,0.97,16.32,A,2021-05-25 20:00:00
2021-02-16 21:00:00,0.9,1.06,17.7,A,2021-02-16 21:00:00
2020-11-23 21:00:00,0.94,0.98,4.51,A,2020-11-23 21:00:00
2020-08-18 20:00:00,0.67,0.78,16.91,A,2020-08-18 20:00:00
2026-07-30 20:00:00,1.89,,,AAPL,2026-07-30 20:00:00
2026-04-30 20:00:00,1.94,2.01,3.46,AAPL,2026-04-30 20:00:00
2026-01-29 21:00:00,2.67,2.84,6.34,AAPL,2026-01-29 21:00:00
2025-10-30 20:00:00,1.77,1.85,4.52,AAPL,2025-10-30 20:00:00
2025-07-31 20:00:00,1.43,1.57,10.12,AAPL,2025-07-31 20:00:00
2025-05-01 20:00:00,1.62,1.65,1.69,AAPL,2025-05-01 20:00:00
2025-01-30 21:00:00,2.34,2.4,2.52,AAPL,2025-01-30 21:00:00
2024-10-31 20:00:00,0.95,0.97,2.48,AAPL,2024-10-31 20:00:00
2024-08-01 20:00:00,1.34,1.4,4.36,AAPL,2024-08-01 20:00:00
2024-05-02 20:00:00,1.5,1.53,2.05,AAPL,2024-05-02 20:00:00
2024-02-01 21:00:00,2.11,2.18,3.55,AAPL,2024-02-01 21:00:00
2023-11-02 20:00:00,1.39,1.46,4.93,AAPL,2023-11-02 20:00:00
2023-08-03 20:00:00,1.19,1.26,5.66,AAPL,2023-08-03 20:00:00
2023-05-04 20:00:00,1.43,1.52,6.37,AAPL,2023-05-04 20:00:00
2023-02-02 21:00:00,1.95,1.88,-3.78,AAPL,2023-02-02 21:00:00
2022-10-27 20:00:00,1.27,1.29,1.44,AAPL,2022-10-27 20:00:00
2022-07-28 20:00:00,1.15,1.2,3.93,AAPL,2022-07-28 20:00:00
2022-04-28 20:00:00,1.43,1.52,6.48,AAPL,2022-04-28 20:00:00
2022-01-27 21:00:00,1.89,2.1,11.2,AAPL,2022-01-27 21:00:00
2021-10-28 20:00:00,1.24,1.24,0.17,AAPL,2021-10-28 20:00:00
2021-07-27 20:00:00,1.01,1.3,28.56,AAPL,2021-07-27 20:00:00
2021-04-28 20:00:00,0.98,1.4,42.16,AAPL,2021-04-28 20:00:00
2021-01-27 21:00:00,1.42,1.68,18.67,AAPL,2021-01-27 21:00:00
2020-10-29 20:00:00,0.7,0.73,4.5,AAPL,2020-10-29 20:00:00
2020-07-30 20:00:00,0.52,0.65,24.45,AAPL,2020-07-30 20:00:00
2026-07-31 12:00:00,3.77,,,ABBV,2026-07-31 12:00:00
2026-04-29 11:00:00,2.67,2.65,-0.77,ABBV,2026-04-29 11:00:00
2026-02-04 12:00:00,2.65,2.71,2.16,ABBV,2026-02-04 12:00:00
2025-10-31 11:00:00,1.78,1.86,4.23,ABBV,2025-10-31 11:00:00
2025-07-31 11:00:00,2.91,2.97,2.14,ABBV,2025-07-31 11:00:00
2025-04-25 11:00:00,2.4,2.46,2.62,ABBV,2025-04-25 11:00:00
2025-01-31 12:00:00,2.12,2.16,1.92,ABBV,2025-01-31 12:00:00
2024-10-30 11:00:00,2.92,3.0,2.82,ABBV,2024-10-30 11:00:00
2024-07-25 11:00:00,2.66,2.65,-0.39,ABBV,2024-07-25 11:00:00
2024-04-26 11:00:00,2.26,2.31,2.37,ABBV,2024-04-26 11:00:00
2024-02-02 12:00:00,2.8,2.79,-0.32,ABBV,2024-02-02 12:00:00
2023-10-27 11:00:00,2.87,2.95,2.8,ABBV,2023-10-27 11:00:00
2023-07-27 11:00:00,2.81,2.91,3.64,ABBV,2023-07-27 11:00:00
2023-04-27 11:00:00,2.49,2.46,-1.37,ABBV,2023-04-27 11:00:00
2023-02-09 12:00:00,3.58,3.6,0.65,ABBV,2023-02-09 12:00:00
2022-10-28 11:00:00,3.57,3.66,2.65,ABBV,2022-10-28 11:00:00
2022-07-29 11:00:00,3.31,3.37,1.83,ABBV,2022-07-29 11:00:00
2022-04-29 11:00:00,3.14,3.16,0.56,ABBV,2022-04-29 11:00:00
2022-02-02 12:00:00,3.28,3.31,0.84,ABBV,2022-02-02 12:00:00
2021-10-29 11:00:00,3.22,3.33,3.52,ABBV,2021-10-29 11:00:00
2021-07-30 11:00:00,3.03,3.11,2.57,ABBV,2021-07-30 11:00:00
2021-04-30 11:00:00,2.83,2.95,4.26,ABBV,2021-04-30 11:00:00
2021-02-03 12:00:00,2.85,2.92,2.42,ABBV,2021-02-03 12:00:00
2020-10-30 11:00:00,2.77,2.83,2.32,ABBV,2020-10-30 11:00:00
2020-07-31 11:00:00,2.2,2.34,6.36,ABBV,2020-07-31 11:00:00
2026-08-05 20:00:00,1.25,,,ABNB,2026-08-05 20:00:00
2026-05-07 20:00:00,0.3,0.26,-14.13,ABNB,2026-05-07 20:00:00
2026-02-12 21:00:00,0.66,0.56,-15.65,ABNB,2026-02-12 21:00:00
2025-11-06 21:00:00,2.32,2.21,-4.76,ABNB,2025-11-06 21:00:00
2025-08-06 20:00:00,0.94,1.03,9.41,ABNB,2025-08-06 20:00:00
2025-05-01 20:00:00,0.24,0.24,2.03,ABNB,2025-05-01 20:00:00
2025-02-13 21:00:00,0.58,0.73,25.49,ABNB,2025-02-13 21:00:00
2024-11-07 21:00:00,2.15,2.13,-0.89,ABNB,2024-11-07 21:00:00
2024-08-06 20:00:00,0.91,0.86,-5.66,ABNB,2024-08-06 20:00:00
2024-05-08 20:00:00,0.23,0.41,77.09,ABNB,2024-05-08 20:00:00
2024-02-13 21:00:00,0.55,-0.55,-199.2,ABNB,2024-02-13 21:00:00
2023-11-01 20:00:00,2.1,6.63,215.68,ABNB,2023-11-01 20:00:00
2023-08-03 20:00:00,0.78,0.98,26.19,ABNB,2023-08-03 20:00:00
2023-05-09 20:00:00,0.1,0.18,82.28,ABNB,2023-05-09 20:00:00
2023-02-14 21:00:00,0.27,0.48,79.76,ABNB,2023-02-14 21:00:00
2022-11-01 20:00:00,1.5,1.79,19.42,ABNB,2022-11-01 20:00:00
2022-08-02 20:00:00,0.43,0.56,30.53,ABNB,2022-08-02 20:00:00
2022-05-03 20:00:00,-0.3,-0.03,89.99,ABNB,2022-05-03 20:00:00
2022-02-15 21:00:00,0.04,0.08,89.35,ABNB,2022-02-15 21:00:00
2021-11-04 20:00:00,0.7,1.22,73.77,ABNB,2021-11-04 20:00:00
2021-08-12 20:00:00,-0.43,-0.11,74.69,ABNB,2021-08-12 20:00:00
2021-05-14 21:00:00,-1.16,-1.95,-67.99,ABNB,2021-05-14 21:00:00
2021-02-26 21:00:00,-8.81,-11.24,-27.61,ABNB,2021-02-26 21:00:00
2026-07-16 12:00:00,1.28,,,ABT,2026-07-16 12:00:00
2026-04-16 11:00:00,1.15,1.15,0.33,ABT,2026-04-16 11:00:00
2026-01-22 12:00:00,1.49,1.5,0.34,ABT,2026-01-22 12:00:00
2025-10-15 11:00:00,1.3,1.3,0.05,ABT,2025-10-15 11:00:00
2025-07-17 11:00:00,1.26,1.26,0.28,ABT,2025-07-17 11:00:00
2025-04-16 11:00:00,1.07,1.09,1.74,ABT,2025-04-16 11:00:00
2025-01-22 12:00:00,1.34,1.34,-0.17,ABT,2025-01-22 12:00:00
2024-10-16 11:00:00,1.2,1.21,0.76,ABT,2024-10-16 11:00:00
2024-07-18 11:00:00,1.1,1.14,3.17,ABT,2024-07-18 11:00:00
2024-04-17 11:00:00,0.95,0.98,2.81,ABT,2024-04-17 11:00:00
2024-01-24 12:00:00,1.19,1.19,0.04,ABT,2024-01-24 12:00:00
2023-10-18 11:00:00,1.1,1.14,3.7,ABT,2023-10-18 11:00:00
2023-07-20 11:00:00,1.05,1.08,2.89,ABT,2023-07-20 11:00:00
2023-04-19 11:00:00,0.99,1.03,4.31,ABT,2023-04-19 11:00:00
2023-01-25 12:00:00,0.94,1.03,9.65,ABT,2023-01-25 12:00:00
2022-10-19 11:00:00,0.94,1.15,22.9,ABT,2022-10-19 11:00:00
2022-07-20 11:00:00,1.14,1.43,25.29,ABT,2022-07-20 11:00:00
2022-04-20 11:00:00,1.46,1.73,18.09,ABT,2022-04-20 11:00:00
2022-01-26 12:00:00,1.21,1.32,9.48,ABT,2022-01-26 12:00:00
2021-10-20 11:00:00,0.95,1.4,47.91,ABT,2021-10-20 11:00:00
2021-07-22 11:00:00,1.02,1.17,14.92,ABT,2021-07-22 11:00:00
2021-04-20 11:00:00,1.27,1.32,3.99,ABT,2021-04-20 11:00:00
2021-01-27 12:00:00,1.35,1.45,7.11,ABT,2021-01-27 12:00:00
2020-10-21 11:00:00,0.91,0.98,8.0,ABT,2020-10-21 11:00:00
2020-07-16 11:00:00,0.42,0.57,36.92,ABT,2020-07-16 11:00:00
2026-09-10 20:00:00,6.08,,,ADBE,2026-09-10 20:00:00
2026-06-11 20:00:00,5.81,5.96,2.5,ADBE,2026-06-11 20:00:00
2026-03-12 20:00:00,5.87,6.06,3.18,ADBE,2026-03-12 20:00:00
2025-12-10 21:00:00,5.4,5.5,1.9,ADBE,2025-12-10 21:00:00
2025-09-11 20:00:00,5.18,5.31,2.48,ADBE,2025-09-11 20:00:00
2025-06-12 20:00:00,4.97,5.06,1.71,ADBE,2025-06-12 20:00:00
2025-03-12 20:00:00,4.97,5.08,2.17,ADBE,2025-03-12 20:00:00
2024-12-11 21:00:00,4.67,4.81,3.01,ADBE,2024-12-11 21:00:00
2024-09-12 20:00:00,4.54,4.65,2.49,ADBE,2024-09-12 20:00:00
2024-06-13 20:00:00,4.4,4.48,1.92,ADBE,2024-06-13 20:00:00
2024-03-14 20:00:00,4.38,4.48,2.23,ADBE,2024-03-14 20:00:00
2023-12-13 21:00:00,4.14,4.27,3.17,ADBE,2023-12-13 21:00:00
2023-09-14 20:00:00,3.98,4.1,3.06,ADBE,2023-09-14 20:00:00
2023-06-15 20:00:00,3.79,3.91,3.22,ADBE,2023-06-15 20:00:00
2023-03-15 20:00:00,3.68,3.8,3.25,ADBE,2023-03-15 20:00:00
2022-12-15 21:00:00,3.5,3.6,2.72,ADBE,2022-12-15 21:00:00
2022-09-15 12:00:00,3.34,3.4,1.66,ADBE,2022-09-15 12:00:00
2022-06-16 20:00:00,3.31,3.35,1.31,ADBE,2022-06-16 20:00:00
2022-03-22 20:00:00,3.34,3.37,0.78,ADBE,2022-03-22 20:00:00
2021-12-16 13:00:00,3.2,3.2,0.04,ADBE,2021-12-16 13:00:00
2021-09-21 20:00:00,3.02,3.11,3.11,ADBE,2021-09-21 20:00:00
2021-06-17 20:00:00,2.82,3.03,7.55,ADBE,2021-06-17 20:00:00
2021-03-23 20:00:00,2.79,3.14,12.68,ADBE,2021-03-23 20:00:00
2020-12-10 13:00:00,2.66,2.81,5.66,ADBE,2020-12-10 13:00:00
2020-09-15 20:00:00,2.41,2.57,6.56,ADBE,2020-09-15 20:00:00
2026-08-19 12:00:00,3.32,,,ADI,2026-08-19 12:00:00
2026-05-20 11:00:00,2.91,3.09,6.22,ADI,2026-05-20 11:00:00
2026-02-18 12:00:00,2.31,2.46,6.55,ADI,2026-02-18 12:00:00
2025-11-25 12:00:00,2.23,2.26,1.13,ADI,2025-11-25 12:00:00
2025-08-20 11:00:00,1.95,2.05,5.33,ADI,2025-08-20 11:00:00
2025-05-22 11:00:00,1.7,1.85,9.14,ADI,2025-05-22 11:00:00
2025-02-19 12:00:00,1.54,1.63,5.6,ADI,2025-02-19 12:00:00
2024-11-26 12:00:00,1.64,1.67,1.88,ADI,2024-11-26 12:00:00
2024-08-21 11:00:00,1.51,1.58,4.83,ADI,2024-08-21 11:00:00
2024-05-22 11:00:00,1.27,1.4,10.34,ADI,2024-05-22 11:00:00
2024-02-21 12:00:00,1.71,1.73,1.43,ADI,2024-02-21 12:00:00
2023-11-21 12:00:00,2.02,2.01,-0.38,ADI,2023-11-21 12:00:00
2023-08-23 11:00:00,2.52,2.49,-1.16,ADI,2023-08-23 11:00:00
2023-05-24 11:00:00,2.76,2.83,2.67,ADI,2023-05-24 11:00:00
2023-02-15 12:00:00,2.6,2.75,5.67,ADI,2023-02-15 12:00:00
2022-11-22 12:00:00,2.59,2.73,5.51,ADI,2022-11-22 12:00:00
2022-08-17 11:00:00,2.43,2.52,3.62,ADI,2022-08-17 11:00:00
2022-05-18 11:00:00,2.11,2.4,13.69,ADI,2022-05-18 11:00:00
2022-02-16 12:00:00,1.79,1.94,8.48,ADI,2022-02-16 12:00:00
2021-11-23 12:00:00,1.7,1.73,1.9,ADI,2021-11-23 12:00:00
2021-08-18 11:00:00,1.61,1.72,6.53,ADI,2021-08-18 11:00:00
2021-05-19 11:00:00,1.45,1.54,6.04,ADI,2021-05-19 11:00:00
2021-02-17 13:00:00,1.32,1.44,8.98,ADI,2021-02-17 13:00:00
2020-11-24 13:00:00,1.33,1.44,8.66,ADI,2020-11-24 13:00:00
2020-08-19 12:00:00,1.29,1.36,5.73,ADI,2020-08-19 12:00:00
2026-08-04 12:00:00,1.34,,,ADM,2026-08-04 12:00:00
2026-05-05 10:00:00,0.66,0.71,7.8,ADM,2026-05-05 10:00:00
2026-02-03 11:00:00,0.8,0.87,9.17,ADM,2026-02-03 11:00:00
2025-11-04 11:00:00,0.85,0.92,7.91,ADM,2025-11-04 11:00:00
2025-08-05 11:00:00,0.8,0.93,16.82,ADM,2025-08-05 11:00:00
2025-05-06 11:00:00,0.67,0.7,4.46,ADM,2025-05-06 11:00:00
2025-02-04 12:00:00,1.15,1.14,-0.75,ADM,2025-02-04 12:00:00
2024-11-18 21:00:00,1.09,1.09,-0.02,ADM,2024-11-18 21:00:00
2024-07-30 11:00:00,1.24,1.03,-16.84,ADM,2024-07-30 11:00:00
2024-04-30 11:00:00,1.37,1.46,6.74,ADM,2024-04-30 11:00:00
2024-03-12 11:00:00,1.43,1.36,-5.02,ADM,2024-03-12 11:00:00
2023-10-24 11:00:00,1.53,1.63,6.34,ADM,2023-10-24 11:00:00
2023-07-25 11:00:00,1.59,1.89,19.15,ADM,2023-07-25 11:00:00
2023-04-25 11:00:00,1.78,2.09,17.35,ADM,2023-04-25 11:00:00
2023-01-26 12:00:00,1.65,1.93,16.95,ADM,2023-01-26 12:00:00
2022-10-25 11:00:00,1.41,1.86,31.54,ADM,2022-10-25 11:00:00
2022-07-26 11:00:00,1.72,2.15,24.96,ADM,2022-07-26 11:00:00
2022-04-26 11:00:00,1.41,1.9,34.75,ADM,2022-04-26 11:00:00
2022-01-25 12:00:00,1.37,1.5,9.53,ADM,2022-01-25 12:00:00
2021-10-26 11:00:00,0.89,0.97,8.95,ADM,2021-10-26 11:00:00
2021-07-27 11:00:00,1.04,1.33,28.43,ADM,2021-07-27 11:00:00
2021-04-27 11:00:00,1.06,1.39,31.65,ADM,2021-04-27 11:00:00
2021-01-26 12:00:00,1.09,1.21,10.59,ADM,2021-01-26 12:00:00
2020-10-29 20:00:00,0.72,0.89,23.48,ADM,2020-10-29 20:00:00
2020-07-29 20:00:00,0.51,0.85,67.17,ADM,2020-07-29 20:00:00
2026-07-29 12:00:00,2.6,,,ADP,2026-07-29 12:00:00
2026-04-29 10:00:00,3.3,3.37,2.26,ADP,2026-04-29 10:00:00
2026-01-28 11:00:00,2.57,2.62,2.0,ADP,2026-01-28 11:00:00
2025-10-29 10:00:00,2.44,2.49,1.94,ADP,2025-10-29 10:00:00
2025-07-30 10:00:00,2.23,2.26,1.5,ADP,2025-07-30 10:00:00
2025-04-30 10:00:00,2.97,3.06,2.93,ADP,2025-04-30 10:00:00
2025-01-29 11:00:00,2.3,2.35,2.38,ADP,2025-01-29 11:00:00
2024-10-30 10:00:00,2.21,2.33,5.32,ADP,2024-10-30 10:00:00
2024-07-31 10:00:00,2.06,2.09,1.38,ADP,2024-07-31 10:00:00
2024-05-01 10:00:00,2.78,2.88,3.45,ADP,2024-05-01 10:00:00
2024-01-31 11:00:00,2.1,2.13,1.35,ADP,2024-01-31 11:00:00
2023-10-25 10:00:00,2.02,2.08,2.8,ADP,2023-10-25 10:00:00
2023-07-26 10:00:00,1.83,1.89,3.16,ADP,2023-07-26 10:00:00
2023-04-26 10:00:00,2.45,2.52,2.73,ADP,2023-04-26 10:00:00
2023-01-25 11:00:00,1.94,1.96,1.15,ADP,2023-01-25 11:00:00
2022-10-26 10:00:00,1.79,1.86,3.91,ADP,2022-10-26 10:00:00
2022-07-27 10:00:00,1.47,1.5,2.38,ADP,2022-07-27 10:00:00
2022-04-27 10:00:00,2.08,2.21,6.38,ADP,2022-04-27 10:00:00
2022-01-26 11:00:00,1.63,1.65,1.25,ADP,2022-01-26 11:00:00
2021-10-27 10:00:00,1.49,1.65,10.98,ADP,2021-10-27 10:00:00
2021-07-28 10:00:00,1.14,1.2,5.37,ADP,2021-07-28 10:00:00
2021-04-28 10:00:00,1.78,1.89,5.94,ADP,2021-04-28 10:00:00
2021-01-27 12:00:00,1.29,1.52,18.15,ADP,2021-01-27 12:00:00
2020-10-28 11:00:00,0.98,1.41,44.43,ADP,2020-10-28 11:00:00
2020-07-29 12:00:00,0.96,1.14,18.21,ADP,2020-07-29 12:00:00
2026-08-27 20:00:00,3.12,,,ADSK,2026-08-27 20:00:00
2026-05-28 20:00:00,2.84,2.99,5.15,ADSK,2026-05-28 20:00:00
2026-02-26 21:00:00,2.64,2.85,7.81,ADSK,2026-02-26 21:00:00
2025-11-25 21:00:00,2.5,2.67,6.89,ADSK,2025-11-25 21:00:00
2025-08-28 20:00:00,2.45,2.62,7.01,ADSK,2025-08-28 20:00:00
2025-05-22 20:00:00,2.15,2.29,6.67,ADSK,2025-05-22 20:00:00
2025-02-27 21:00:00,2.14,2.29,7.01,ADSK,2025-02-27 21:00:00
2024-11-26 21:00:00,2.12,2.17,2.42,ADSK,2024-11-26 21:00:00
2024-08-29 20:00:00,2.0,2.15,7.28,ADSK,2024-08-29 20:00:00
2024-06-10 20:00:00,1.77,1.87,5.69,ADSK,2024-06-10 20:00:00
2024-02-29 21:00:00,1.95,2.09,7.29,ADSK,2024-02-29 21:00:00
2023-11-21 21:00:00,1.99,2.07,3.97,ADSK,2023-11-21 21:00:00
2023-08-23 20:00:00,1.73,1.91,10.66,ADSK,2023-08-23 20:00:00
2023-05-25 20:00:00,1.56,1.55,-0.55,ADSK,2023-05-25 20:00:00
2023-02-23 21:00:00,1.81,1.86,2.64,ADSK,2023-02-23 21:00:00
2022-11-22 21:00:00,1.7,1.7,-0.09,ADSK,2022-11-22 21:00:00
2022-08-24 20:00:00,1.57,1.65,4.97,ADSK,2022-08-24 20:00:00
2022-05-26 20:00:00,1.34,1.43,6.94,ADSK,2022-05-26 20:00:00
2022-02-24 21:00:00,1.44,1.5,4.07,ADSK,2022-02-24 21:00:00
2021-11-23 21:00:00,1.26,1.33,5.83,ADSK,2021-11-23 21:00:00
2021-08-25 20:00:00,1.12,1.21,8.1,ADSK,2021-08-25 20:00:00
2021-05-27 20:00:00,0.94,1.03,9.43,ADSK,2021-05-27 20:00:00
2021-02-25 21:00:00,1.07,1.18,9.9,ADSK,2021-02-25 21:00:00
2020-11-24 21:00:00,0.96,1.04,8.87,ADSK,2020-11-24 21:00:00
2020-08-25 20:00:00,0.9,0.98,9.45,ADSK,2020-08-25 20:00:00
2026-07-30 20:00:00,1.07,,,AEE,2026-07-30 20:00:00
2026-05-05 20:00:00,1.17,1.28,9.09,AEE,2026-05-05 20:00:00
2026-02-11 21:00:00,0.69,0.92,32.65,AEE,2026-02-11 21:00:00
2025-11-05 21:00:00,2.12,2.35,10.95,AEE,2025-11-05 21:00:00
2025-07-31 20:00:00,0.99,1.01,1.71,AEE,2025-07-31 20:00:00
2025-05-01 20:00:00,1.04,1.07,2.75,AEE,2025-05-01 20:00:00
2025-02-13 21:00:00,0.8,0.77,-3.21,AEE,2025-02-13 21:00:00
2024-11-06 21:00:00,1.92,1.87,-2.39,AEE,2024-11-06 21:00:00
2024-08-01 20:00:00,0.94,0.97,3.4,AEE,2024-08-01 20:00:00
2024-05-02 21:00:00,1.08,0.98,-9.22,AEE,2024-05-02 21:00:00
2024-02-22 21:00:00,0.61,0.6,-1.52,AEE,2024-02-22 21:00:00
2023-11-08 21:00:00,1.82,1.87,2.55,AEE,2023-11-08 21:00:00
2023-08-02 20:00:00,0.8,0.9,12.0,AEE,2023-08-02 20:00:00
2023-05-04 20:00:00,0.95,1.0,5.54,AEE,2023-05-04 20:00:00
2023-02-15 21:00:00,0.57,0.63,10.83,AEE,2023-02-15 21:00:00
2022-11-03 20:00:00,1.74,1.74,0.19,AEE,2022-11-03 20:00:00
2022-08-04 20:00:00,0.82,0.8,-2.76,AEE,2022-08-04 20:00:00
2022-05-05 21:00:00,0.98,0.97,-1.12,AEE,2022-05-05 21:00:00
2022-02-17 21:00:00,0.49,0.48,-1.61,AEE,2022-02-17 21:00:00
2021-11-03 20:00:00,1.63,1.65,1.44,AEE,2021-11-03 20:00:00
2021-08-05 21:00:00,0.88,0.8,-8.75,AEE,2021-08-05 21:00:00
2021-05-10 20:00:00,0.76,0.91,20.26,AEE,2021-05-10 20:00:00
2021-02-18 22:00:00,0.42,0.46,9.56,AEE,2021-02-18 22:00:00
2020-11-04 22:00:00,1.46,1.47,0.79,AEE,2020-11-04 22:00:00
2020-08-06 20:00:00,0.88,0.98,11.5,AEE,2020-08-06 20:00:00
2026-07-30 12:00:00,1.5,,,AEP,2026-07-30 12:00:00
2026-05-05 10:00:00,1.57,1.64,4.61,AEP,2026-05-05 10:00:00
2026-02-12 11:00:00,1.15,1.19,3.6,AEP,2026-02-12 11:00:00
2025-10-29 10:00:00,1.81,1.8,-0.28,AEP,2025-10-29 10:00:00
2025-07-30 06:00:00,1.27,1.43,12.83,AEP,2025-07-30 06:00:00
2025-05-06 11:00:00,1.4,1.54,9.86,AEP,2025-05-06 11:00:00
2025-02-13 11:00:00,1.24,1.24,-0.19,AEP,2025-02-13 11:00:00
2024-11-06 11:00:00,1.8,1.85,3.05,AEP,2024-11-06 11:00:00
2024-07-30 11:00:00,1.23,1.25,1.3,AEP,2024-07-30 11:00:00
2024-04-30 11:00:00,1.26,1.27,1.06,AEP,2024-04-30 11:00:00
2024-02-26 21:00:00,1.26,1.23,-2.28,AEP,2024-02-26 21:00:00
2023-11-02 10:00:00,1.7,1.77,4.01,AEP,2023-11-02 10:00:00
2023-07-27 10:00:00,1.14,1.13,-0.56,AEP,2023-07-27 10:00:00
2023-05-04 10:00:00,1.12,1.11,-0.82,AEP,2023-05-04 10:00:00
2023-02-23 11:00:00,0.99,1.05,5.77,AEP,2023-02-23 11:00:00
2022-10-27 11:00:00,1.56,1.62,3.6,AEP,2022-10-27 11:00:00
2022-07-27 11:00:00,1.19,1.2,0.92,AEP,2022-07-27 11:00:00
2022-04-28 10:00:00,1.2,1.22,2.07,AEP,2022-04-28 10:00:00
2022-02-24 11:00:00,0.92,0.98,6.21,AEP,2022-02-24 11:00:00
2021-10-28 10:00:00,1.45,1.43,-1.28,AEP,2021-10-28 10:00:00
2021-07-22 10:00:00,1.14,1.18,3.31,AEP,2021-07-22 10:00:00
2021-04-22 10:00:00,1.17,1.15,-1.44,AEP,2021-04-22 10:00:00
2021-02-25 12:00:00,0.79,0.87,10.67,AEP,2021-02-25 12:00:00
2020-10-22 10:00:00,1.48,1.47,-0.48,AEP,2020-10-22 10:00:00
2020-08-06 10:00:00,1.05,1.08,3.3,AEP,2020-08-06 10:00:00
2026-07-30 20:00:00,0.51,,,AES,2026-07-30 20:00:00
2026-05-05 20:00:00,0.37,0.77,108.27,AES,2026-05-05 20:00:00
2026-03-02 21:00:00,0.61,0.81,33.04,AES,2026-03-02 21:00:00
2025-11-04 21:00:00,0.77,0.75,-2.1,AES,2025-11-04 21:00:00
2025-07-31 22:00:00,0.4,0.51,28.96,AES,2025-07-31 22:00:00
2025-05-01 21:00:00,0.33,0.27,-17.83,AES,2025-05-01 21:00:00
2025-02-28 11:00:00,0.35,0.54,56.45,AES,2025-02-28 11:00:00
2024-10-31 20:00:00,0.64,0.71,11.06,AES,2024-10-31 20:00:00
2024-08-01 20:00:00,0.37,0.38,1.84,AES,2024-08-01 20:00:00
2024-05-02 21:00:00,0.34,0.5,46.49,AES,2024-05-02 21:00:00
2024-02-26 22:00:00,0.67,0.73,9.17,AES,2024-02-26 22:00:00
2023-11-02 21:00:00,0.54,0.6,11.13,AES,2023-11-02 21:00:00
2023-08-03 21:00:00,0.24,0.21,-12.56,AES,2023-08-03 21:00:00
2023-05-04 20:00:00,0.22,0.22,-1.71,AES,2023-05-04 20:00:00
2023-02-27 11:00:00,0.46,0.49,5.57,AES,2023-02-27 11:00:00
2022-11-04 10:00:00,0.53,0.63,18.04,AES,2022-11-04 10:00:00
2022-08-04 21:00:00,0.31,0.34,8.49,AES,2022-08-04 21:00:00
2022-05-05 21:00:00,0.27,0.21,-21.43,AES,2022-05-05 21:00:00
2022-02-24 22:00:00,0.43,0.45,4.91,AES,2022-02-24 22:00:00
2021-11-03 22:00:00,0.43,0.5,15.43,AES,2021-11-03 22:00:00
2021-08-04 20:00:00,0.29,0.31,7.34,AES,2021-08-04 20:00:00
2021-05-06 10:00:00,0.3,0.28,-6.72,AES,2021-05-06 10:00:00
2021-02-25 11:00:00,0.44,0.48,8.72,AES,2021-02-25 11:00:00
2020-11-06 11:00:00,0.43,0.42,-2.28,AES,2020-11-06 11:00:00
2020-08-06 10:00:00,0.24,0.25,4.47,AES,2020-08-06 10:00:00
2026-08-06 20:00:00,1.77,,,AFL,2026-08-06 20:00:00
2026-04-29 20:00:00,1.8,1.75,-2.55,AFL,2026-04-29 20:00:00
2026-02-04 21:00:00,1.69,1.57,-7.34,AFL,2026-02-04 21:00:00
2025-11-04 21:00:00,1.78,2.49,40.16,AFL,2025-11-04 21:00:00
2025-08-05 20:00:00,1.71,1.78,4.35,AFL,2025-08-05 20:00:00
2025-04-30 20:00:00,1.67,1.66,-0.82,AFL,2025-04-30 20:00:00
2025-02-05 22:00:00,1.62,1.56,-3.53,AFL,2025-02-05 22:00:00
2024-10-30 20:00:00,1.68,2.16,28.3,AFL,2024-10-30 20:00:00
